building_chain	id
wh2_main_lzd_scrying	wh2_main_bas_lzd
wh2_main_lzd_settlement_major	wh2_main_bas_lzd
wh2_main_lzd_settlement_minor	wh2_main_bas_lzd
wh2_main_lzd_skinks	wh2_main_bas_lzd
wh2_main_lzd_slann	wh2_main_bas_lzd
wh2_main_lzd_smith	wh2_main_bas_lzd
wh2_main_lzd_terradons	wh2_main_bas_lzd
wh2_main_lzd_terradons_tiktakto	wh2_main_bas_lzd
wh2_main_lzd_worship_oldones	wh2_main_bas_lzd
wh2_main_lzd_worship_sotek	wh2_main_bas_lzd
wh2_main_special_axlotl_chameleon_shrine	wh2_main_bas_lzd
wh2_main_special_chamber_of_visions	wh2_main_bas_lzd
wh2_main_special_clar_karond_lairs_other	wh2_main_bas_lzd
wh2_main_special_fallen_gates	wh2_main_bas_lzd
wh2_main_special_fortress_gate_eagle_untainted	wh2_main_bas_lzd
wh2_main_special_fortress_gate_griffon_untainted	wh2_main_bas_lzd
wh2_main_special_fortress_gate_phoenix_untainted	wh2_main_bas_lzd
wh2_main_special_fortress_gate_unicorn_untainted	wh2_main_bas_lzd
wh2_main_special_ghrond_convent_of_sorcery_other	wh2_main_bas_lzd
wh2_main_special_golden_tower_of_the_gods_lzd	wh2_main_bas_lzd
wh2_main_special_hag_graef_mines	wh2_main_bas_lzd
wh2_main_special_hexoatl_incubator	wh2_main_bas_lzd
wh2_main_special_hexoatl_stellar_pyramids	wh2_main_bas_lzd
wh2_main_special_itza_emerald_pools	wh2_main_bas_lzd
wh2_main_special_itza_vaults_of_the_old_ones	wh2_main_bas_lzd
wh2_main_special_lothern_port_other	wh2_main_bas_lzd
wh2_main_special_oyxl_shrine_of_birds	wh2_main_bas_lzd
wh2_main_special_pyramid_of_nagash_other	wh2_main_bas_lzd
wh2_main_special_quetza_serpent_lairs	wh2_main_bas_lzd
wh2_main_special_quintex_lzd	wh2_main_bas_lzd
wh2_main_special_settlement_hexoatl_lzd	wh2_main_bas_lzd
wh2_main_special_settlement_itza_lzd	wh2_main_bas_lzd
wh2_main_special_shrine_of_asuryan_other	wh2_main_bas_lzd
wh2_main_special_shrine_of_khaine_other	wh2_main_bas_lzd
wh2_main_special_tlaxtlan_temple_of_the_eclipse	wh2_main_bas_lzd
wh2_main_special_tower_of_hoeth_other	wh2_main_bas_lzd
wh2_main_special_xlanhuapec_temple_of_mists	wh2_main_bas_lzd
wh2_main_special_ziggurat_of_dawn_beacon	wh2_main_bas_lzd
wh2_main_wef_oak_of_ages_occupied	wh2_main_bas_lzd
wh2_twa03_special_ogham_stones	wh2_main_bas_lzd
wh2_twa03_special_settlement_konquata_lzd	wh2_main_bas_lzd
wh3_dlc23_special_fortress_of_dawn_dawns_harbour	wh2_main_bas_lzd
wh3_dlc23_special_great_temple_of_hashut_other	wh2_main_bas_lzd
wh3_dlc24_special_celestial_palace_other	wh2_main_bas_lzd
wh3_dlc24_special_fu_chow_port	wh2_main_bas_lzd
wh3_dlc24_special_glacial_caves_lzd	wh2_main_bas_lzd
wh3_dlc24_special_huatl	wh2_main_bas_lzd
wh3_dlc24_special_pillar_of_bone_other	wh2_main_bas_lzd
wh3_main_lzd_allied_outpost	wh2_main_bas_lzd
wh3_main_lzd_resource_ivory	wh2_main_bas_lzd
wh3_main_special_settlement_bastion_other	wh2_main_bas_lzd
wh3_main_special_settlement_fort_other	wh2_main_bas_lzd
wh3_main_special_standing_stones	wh2_main_bas_lzd
wh3_main_special_the_great_desert_other	wh2_main_bas_lzd
wh_main_bretonnia_legendary_bordeleaux	wh2_main_bas_lzd
wh_main_special_bordeleaux_vineyards	wh2_main_bas_lzd
wh_main_special_erengrad_port	wh2_main_bas_lzd
wh_main_special_marienburg_port	wh2_main_bas_lzd
wh2_dlc11_special_settlement_galleons_graveyard_other	wh2_main_bas_rogue
wh2_dlc14_special_nagashizzar_other	wh2_main_bas_rogue
wh2_dlc15_special_fortress_of_vorag_tower_of_the_bloodytooth	wh2_main_bas_rogue
wh2_dlc15_special_ka_sabar_city_of_bronze	wh2_main_bas_rogue
wh2_main_HUMAN_resource_gemstones	wh2_main_bas_rogue
wh2_main_emp_resource_animals	wh2_main_bas_rogue
wh2_main_emp_resource_medicine	wh2_main_bas_rogue
wh2_main_emp_resource_obsidian	wh2_main_bas_rogue
wh2_main_emp_resource_spices	wh2_main_bas_rogue
wh2_main_horde_rogue_settlement	wh2_main_bas_rogue
wh2_main_rogue_settlement_major	wh2_main_bas_rogue
wh2_main_rogue_settlement_minor	wh2_main_bas_rogue
wh2_main_special_fortress_gate_eagle_untainted	wh2_main_bas_rogue
wh2_main_special_fortress_gate_griffon_untainted	wh2_main_bas_rogue
wh2_main_special_fortress_gate_phoenix_untainted	wh2_main_bas_rogue
wh2_main_special_fortress_gate_unicorn_untainted	wh2_main_bas_rogue
wh2_main_special_pyramid_of_nagash_other	wh2_main_bas_rogue
wh2_main_wef_oak_of_ages_occupied	wh2_main_bas_rogue
wh3_dlc24_special_fu_chow_port	wh2_main_bas_rogue
wh3_main_emp_resource_ivory	wh2_main_bas_rogue
wh3_main_minor_cult_assassins_hideout	wh2_main_bas_rogue
wh3_main_minor_cult_black_ark	wh2_main_bas_rogue
wh3_main_minor_cult_carnival_of_chaos	wh2_main_bas_rogue
wh3_main_minor_cult_cathayan_caravan	wh2_main_bas_rogue
wh3_main_minor_cult_chaos_portal	wh2_main_bas_rogue
wh3_main_minor_cult_crimson_plague	wh2_main_bas_rogue
wh3_main_minor_cult_crimson_skull	wh2_main_bas_rogue
wh3_main_minor_cult_cult_of_pleasure	wh2_main_bas_rogue
wh3_main_minor_cult_dark_gift	wh2_main_bas_rogue
wh3_main_minor_cult_doomsphere	wh2_main_bas_rogue
wh3_main_minor_cult_dwarf_builders	wh2_main_bas_rogue
wh3_main_minor_cult_dwarf_miners	wh2_main_bas_rogue
wh3_main_minor_cult_dwarf_rangers	wh2_main_bas_rogue
wh3_main_minor_cult_elven_enclave	wh2_main_bas_rogue
wh3_main_minor_cult_exquisite_cadaver	wh2_main_bas_rogue
wh3_main_minor_cult_forge_of_hashut	wh2_main_bas_rogue
wh3_main_minor_cult_grail_knight_grave	wh2_main_bas_rogue
wh3_main_minor_cult_haendryk	wh2_main_bas_rogue
wh3_main_minor_cult_illumination	wh2_main_bas_rogue
wh3_main_minor_cult_myrmidia	wh2_main_bas_rogue
wh3_main_minor_cult_ogre_mercs	wh2_main_bas_rogue
wh3_main_minor_cult_order_vaul	wh2_main_bas_rogue
wh3_main_minor_cult_painted_skin	wh2_main_bas_rogue
wh3_main_minor_cult_peg_street_pawnshop	wh2_main_bas_rogue
wh3_main_minor_cult_possessed	wh2_main_bas_rogue
wh3_main_minor_cult_purple_hand	wh2_main_bas_rogue
wh3_main_minor_cult_purple_hand_extra	wh2_main_bas_rogue
wh3_main_minor_cult_ranald	wh2_main_bas_rogue
wh3_main_minor_cult_sacred_scythe	wh2_main_bas_rogue
wh3_main_minor_cult_sartosan_vault	wh2_main_bas_rogue
wh3_main_minor_cult_shallya	wh2_main_bas_rogue
wh3_main_minor_cult_silver_pinnacle	wh2_main_bas_rogue
wh3_main_minor_cult_spawning_pool	wh2_main_bas_rogue
wh3_main_minor_cult_the_cabal	wh2_main_bas_rogue
wh3_main_minor_cult_tilean_traders	wh2_main_bas_rogue
wh3_main_minor_cult_ulric	wh2_main_bas_rogue
wh3_main_minor_cult_underworld_sea	wh2_main_bas_rogue
wh3_main_minor_cult_unearthed_tomb	wh2_main_bas_rogue
wh3_main_minor_cult_warpstone_meteor	wh2_main_bas_rogue
wh3_main_minor_cult_witch_hunters	wh2_main_bas_rogue
wh3_main_minor_cult_yellow_fang	wh2_main_bas_rogue
wh3_main_special_settlement_bastion_other	wh2_main_bas_rogue
wh3_main_special_settlement_fort_other	wh2_main_bas_rogue
wh3_main_special_the_great_desert_other	wh2_main_bas_rogue
wh_main_HUMAN_resource_dyes	wh2_main_bas_rogue
wh_main_HUMAN_resource_furs	wh2_main_bas_rogue
wh_main_HUMAN_resource_gold	wh2_main_bas_rogue
wh_main_HUMAN_resource_iron	wh2_main_bas_rogue
wh_main_HUMAN_resource_marble	wh2_main_bas_rogue
wh_main_HUMAN_resource_pastures	wh2_main_bas_rogue
wh_main_HUMAN_resource_pottery	wh2_main_bas_rogue
wh_main_HUMAN_resource_salt	wh2_main_bas_rogue
wh_main_HUMAN_resource_timber	wh2_main_bas_rogue
wh_main_HUMAN_resource_wine	wh2_main_bas_rogue
wh2_dlc11_special_settlement_galleons_graveyard_other	wh2_main_bas_skv
wh2_dlc12_special_bordeleaux_manann_shrine	wh2_main_bas_skv
wh2_dlc12_special_warlock_lab	wh2_main_bas_skv
wh2_dlc12_special_warpstone_tractor_beam	wh2_main_bas_skv
wh2_dlc12_under_empire_annexation_doomsday	wh2_main_bas_skv
wh2_dlc12_under_empire_annexation_war_camp	wh2_main_bas_skv
wh2_dlc12_under_empire_discovery_assassins	wh2_main_bas_skv
wh2_dlc12_under_empire_discovery_deeper_tunnels	wh2_main_bas_skv
wh2_dlc12_under_empire_food_kidnappers	wh2_main_bas_skv
wh2_dlc12_under_empire_food_raiding_camp	wh2_main_bas_skv
wh2_dlc12_under_empire_money_crafting	wh2_main_bas_skv
wh2_dlc12_under_empire_money_thieves	wh2_main_bas_skv
wh2_dlc12_under_empire_settlement_stronghold	wh2_main_bas_skv
wh2_dlc12_under_empire_settlement_warren	wh2_main_bas_skv
wh2_dlc12_under_empire_warpstone_mine	wh2_main_bas_skv
wh2_dlc12_under_empire_warpstone_refinery	wh2_main_bas_skv
wh2_dlc12_under_empire_warpstone_strip_mine	wh2_main_bas_skv
wh2_dlc14_special_copher_port	wh2_main_bas_skv
wh2_dlc14_special_dragon_isle_port	wh2_main_bas_skv
wh2_dlc14_special_nagashizzar_other	wh2_main_bas_skv
wh2_dlc14_special_skv_crookback	wh2_main_bas_skv
wh2_dlc14_special_skv_eshin_den	wh2_main_bas_skv
wh2_dlc14_under_empire_annexation_plague_cauldron	wh2_main_bas_skv
wh2_dlc15_special_fortress_of_vorag_tower_of_the_bloodytooth	wh2_main_bas_skv
wh2_dlc15_special_ka_sabar_city_of_bronze	wh2_main_bas_skv
wh2_main_foreign_slot_discovery_skv	wh2_main_bas_skv
wh2_main_skv_assassins	wh2_main_bas_skv
wh2_main_skv_assassins_eshin	wh2_main_bas_skv
wh2_main_skv_clanrats	wh2_main_bas_skv
wh2_main_skv_defence_major	wh2_main_bas_skv
wh2_main_skv_defence_minor	wh2_main_bas_skv
wh2_main_skv_defence_norsca	wh2_main_bas_skv
wh2_main_skv_energy	wh2_main_bas_skv
wh2_main_skv_engineers	wh2_main_bas_skv
wh2_main_skv_farm	wh2_main_bas_skv
wh2_main_skv_industry	wh2_main_bas_skv
wh2_main_skv_monsters	wh2_main_bas_skv
wh2_main_skv_order	wh2_main_bas_skv
wh2_main_skv_plagues	wh2_main_bas_skv
wh2_main_skv_port	wh2_main_bas_skv
wh2_main_skv_resource_animals	wh2_main_bas_skv
wh2_main_skv_resource_dyes	wh2_main_bas_skv
wh2_main_skv_resource_furs	wh2_main_bas_skv
wh2_main_skv_resource_gems	wh2_main_bas_skv
wh2_main_skv_resource_gold	wh2_main_bas_skv
wh2_main_skv_resource_iron	wh2_main_bas_skv
wh2_main_skv_resource_marble	wh2_main_bas_skv
wh2_main_skv_resource_medicine	wh2_main_bas_skv
wh2_main_skv_resource_obsidian	wh2_main_bas_skv
wh2_main_skv_resource_pasture	wh2_main_bas_skv
wh2_main_skv_resource_pottery	wh2_main_bas_skv
wh2_main_skv_resource_salt	wh2_main_bas_skv
wh2_main_skv_resource_spices	wh2_main_bas_skv
wh2_main_skv_resource_wine	wh2_main_bas_skv
wh2_main_skv_resource_wood	wh2_main_bas_skv
wh2_main_skv_settlement_major	wh2_main_bas_skv
wh2_main_skv_settlement_minor	wh2_main_bas_skv
wh2_main_skv_weaponteams	wh2_main_bas_skv
wh2_main_special_chamber_of_visions	wh2_main_bas_skv
wh2_main_special_clar_karond_lairs_skv	wh2_main_bas_skv
wh2_main_special_copper_mountain_skv	wh2_main_bas_skv
wh2_main_special_corrupted_spawning_pool	wh2_main_bas_skv
wh2_main_special_eight_peaks_skv	wh2_main_bas_skv
wh2_main_special_fortress_gate_eagle_untainted	wh2_main_bas_skv
wh2_main_special_fortress_gate_griffon_untainted	wh2_main_bas_skv
wh2_main_special_fortress_gate_phoenix_untainted	wh2_main_bas_skv
wh2_main_special_fortress_gate_unicorn_untainted	wh2_main_bas_skv
wh2_main_special_galbaraz_oathgold_skv	wh2_main_bas_skv
wh2_main_special_ghrond_convent_of_sorcery_other	wh2_main_bas_skv
wh2_main_special_ghrond_dungeon_skv_moulder	wh2_main_bas_skv
wh2_main_special_golden_tower_of_the_gods_other	wh2_main_bas_skv
wh2_main_special_hag_graef_mines	wh2_main_bas_skv
wh2_main_special_hellpit_pits	wh2_main_bas_skv
wh2_main_special_hellpit_pits_moulder	wh2_main_bas_skv
wh2_main_special_hexoatl_stellar_pyramids_other	wh2_main_bas_skv
wh2_main_special_itza_emerald_pools	wh2_main_bas_skv
wh2_main_special_lothern_port_other	wh2_main_bas_skv
wh2_main_special_magma_caverns	wh2_main_bas_skv
wh2_main_special_mors_hq	wh2_main_bas_skv
wh2_main_special_peg_street_pawnshop	wh2_main_bas_skv
wh2_main_special_pyramid_of_nagash_other	wh2_main_bas_skv
wh2_main_special_quintex	wh2_main_bas_skv
wh2_main_special_settlement_eight_peaks_skv	wh2_main_bas_skv
wh2_main_special_settlement_hellpit	wh2_main_bas_skv
wh2_main_special_settlement_karaz_a_karak_skv	wh2_main_bas_skv
wh2_main_special_settlement_skavenblight	wh2_main_bas_skv
wh2_main_special_shrine_of_asuryan_other	wh2_main_bas_skv
wh2_main_special_shrine_of_khaine_other	wh2_main_bas_skv
wh2_main_special_skavenblight_council13	wh2_main_bas_skv
wh2_main_special_skavenblight_shattered_tower	wh2_main_bas_skv
wh2_main_special_tower_of_hoeth_other	wh2_main_bas_skv
wh2_main_special_underway_hub_skv	wh2_main_bas_skv
wh2_main_special_ziggurat_of_dawn_beacon_skv	wh2_main_bas_skv
wh2_main_wef_oak_of_ages_occupied	wh2_main_bas_skv
wh2_twa03_special_ogham_stones	wh2_main_bas_skv
wh3_dlc23_special_fortress_of_dawn_dawns_harbour	wh2_main_bas_skv
wh3_dlc23_special_great_temple_of_hashut_other	wh2_main_bas_skv
wh3_dlc24_special_celestial_palace_other	wh2_main_bas_skv
wh3_dlc24_special_fu_chow_port	wh2_main_bas_skv
wh3_dlc24_special_pillar_of_bone_other	wh2_main_bas_skv
wh3_main_skv_allied_outpost	wh2_main_bas_skv
wh3_main_skv_resource_ivory	wh2_main_bas_skv
wh3_main_special_settlement_bastion_other	wh2_main_bas_skv
wh3_main_special_settlement_fort_other	wh2_main_bas_skv
wh3_main_special_standing_stones	wh2_main_bas_skv
wh3_main_special_the_great_desert_other	wh2_main_bas_skv
wh_main_bretonnia_legendary_bordeleaux	wh2_main_bas_skv
wh_main_special_bordeleaux_vineyards	wh2_main_bas_skv
wh_main_special_brightstone_mine_skv	wh2_main_bas_skv
wh_main_special_erengrad_port	wh2_main_bas_skv
wh_main_special_marienburg_port	wh2_main_bas_skv
wh2_dlc11_special_settlement_galleons_graveyard_other	wh3_dl23_bas_chd
wh2_dlc14_special_copher_port	wh3_dl23_bas_chd
wh2_dlc14_special_dragon_isle_port	wh3_dl23_bas_chd
wh2_dlc14_special_nagashizzar_other	wh3_dl23_bas_chd
wh2_main_special_lothern_port_other	wh3_dl23_bas_chd
wh2_main_wef_oak_of_ages_occupied	wh3_dl23_bas_chd
wh3_dlc23_chd_allied_outpost	wh3_dl23_bas_chd
wh3_dlc23_chd_factory_assembly_line	wh3_dl23_bas_chd
wh3_dlc23_chd_factory_drills	wh3_dl23_bas_chd
wh3_dlc23_chd_factory_garrison	wh3_dl23_bas_chd
wh3_dlc23_chd_factory_port	wh3_dl23_bas_chd
wh3_dlc23_chd_factory_refinery	wh3_dl23_bas_chd
wh3_dlc23_chd_military_beasts	wh3_dl23_bas_chd
wh3_dlc23_chd_military_chaos_dwarf_infantry	wh3_dl23_bas_chd
wh3_dlc23_chd_military_hobgoblins	wh3_dl23_bas_chd
wh3_dlc23_chd_military_kdaai	wh3_dl23_bas_chd
wh3_dlc23_chd_military_war_machines	wh3_dl23_bas_chd
wh3_dlc23_chd_outpost_mine	wh3_dl23_bas_chd
wh3_dlc23_chd_outpost_overseer_hut	wh3_dl23_bas_chd
wh3_dlc23_chd_outpost_port	wh3_dl23_bas_chd
wh3_dlc23_chd_outpost_scavangers_hovel	wh3_dl23_bas_chd
wh3_dlc23_chd_outpost_watch_towers	wh3_dl23_bas_chd
wh3_dlc23_chd_resource_animals	wh3_dl23_bas_chd
wh3_dlc23_chd_resource_dyes	wh3_dl23_bas_chd
wh3_dlc23_chd_resource_furs	wh3_dl23_bas_chd
wh3_dlc23_chd_resource_gems	wh3_dl23_bas_chd
wh3_dlc23_chd_resource_gold	wh3_dl23_bas_chd
wh3_dlc23_chd_resource_iron	wh3_dl23_bas_chd
wh3_dlc23_chd_resource_ivory	wh3_dl23_bas_chd
wh3_dlc23_chd_resource_marble	wh3_dl23_bas_chd
wh3_dlc23_chd_resource_medicine	wh3_dl23_bas_chd
wh3_dlc23_chd_resource_obsidian	wh3_dl23_bas_chd
wh3_dlc23_chd_resource_pastures	wh3_dl23_bas_chd
wh3_dlc23_chd_resource_pottery	wh3_dl23_bas_chd
wh3_dlc23_chd_resource_salt	wh3_dl23_bas_chd
wh3_dlc23_chd_resource_spices	wh3_dl23_bas_chd
wh3_dlc23_chd_resource_timber	wh3_dl23_bas_chd
wh3_dlc23_chd_resource_wine	wh3_dl23_bas_chd
wh3_dlc23_chd_settlement_factory	wh3_dl23_bas_chd
wh3_dlc23_chd_settlement_outpost	wh3_dl23_bas_chd
wh3_dlc23_chd_settlement_tower	wh3_dl23_bas_chd
wh3_dlc23_chd_special_settlement_tower	wh3_dl23_bas_chd
wh3_dlc23_chd_tower_ballistics	wh3_dl23_bas_chd
wh3_dlc23_chd_tower_furnace	wh3_dl23_bas_chd
wh3_dlc23_chd_tower_living_quaters	wh3_dl23_bas_chd
wh3_dlc23_chd_tower_patrol	wh3_dl23_bas_chd
wh3_dlc23_chd_tower_port	wh3_dl23_bas_chd
wh3_dlc23_chd_tower_temple_guardhouse	wh3_dl23_bas_chd
wh3_dlc23_chd_tower_temple_of_hashut	wh3_dl23_bas_chd
wh3_dlc23_chd_tower_tribute_halls	wh3_dl23_bas_chd
wh3_dlc23_foreign_slot_discovery_chd	wh3_dl23_bas_chd
wh3_dlc23_special_anurells_tomb_chd	wh3_dl23_bas_chd
wh3_dlc23_special_astragoth_great_drill_of_hashut	wh3_dl23_bas_chd
wh3_dlc23_special_black_fortress_infernal_barracks_chd	wh3_dl23_bas_chd
wh3_dlc23_special_daemons_stump_bloodthirster_prison_chd	wh3_dl23_bas_chd
wh3_dlc23_special_drazhoath_great_drill_of_hashut	wh3_dl23_bas_chd
wh3_dlc23_special_empire_fort_chd	wh3_dl23_bas_chd
wh3_dlc23_special_flayed_rock_flayed_tower_chd	wh3_dl23_bas_chd
wh3_dlc23_special_fortress_gate_eagle_chd	wh3_dl23_bas_chd
wh3_dlc23_special_fortress_gate_griffon_chd	wh3_dl23_bas_chd
wh3_dlc23_special_fortress_gate_phoenix_chd	wh3_dl23_bas_chd
wh3_dlc23_special_fortress_gate_unicorn_chd	wh3_dl23_bas_chd
wh3_dlc23_special_fortress_of_dawn_dawns_harbour_chd	wh3_dl23_bas_chd
wh3_dlc23_special_graves_of_the_dragons_chd	wh3_dl23_bas_chd
wh3_dlc23_special_great_desert_secluded_oasis_chd	wh3_dl23_bas_chd
wh3_dlc23_special_great_temple_of_hashut_chd	wh3_dl23_bas_chd
wh3_dlc23_special_iron_storm_warmachine_graveyard_chd	wh3_dl23_bas_chd
wh3_dlc23_special_karak_kadrin_defaced_shrine_chd	wh3_dl23_bas_chd
wh3_dlc23_special_karond_kar_slavers_pens_chd	wh3_dl23_bas_chd
wh3_dlc23_special_nan_gau_repurposed_forges_chd	wh3_dl23_bas_chd
wh3_dlc23_special_nuln_gunnery_school_chd	wh3_dl23_bas_chd
wh3_dlc23_special_sentinels_trade_station_chd	wh3_dl23_bas_chd
wh3_dlc23_special_settlement_bastion_chd	wh3_dl23_bas_chd
wh3_dlc23_special_skavenblight_warpforges_chd	wh3_dl23_bas_chd
wh3_dlc23_special_the_volary_tomb_of_khengai_khan_chd	wh3_dl23_bas_chd
wh3_dlc23_special_tower_of_gorgoth_volcanic_deposits_chd	wh3_dl23_bas_chd
wh3_dlc23_special_uzkulak_ancient_inner_city_chd	wh3_dl23_bas_chd
wh3_dlc23_special_zhatan_great_drill_of_hashut	wh3_dl23_bas_chd
wh3_dlc24_special_celestial_palace_other	wh3_dl23_bas_chd
wh3_dlc24_special_fu_chow_port	wh3_dl23_bas_chd
wh3_dlc24_special_pillar_of_bone_other	wh3_dl23_bas_chd
wh_main_bretonnia_legendary_bordeleaux	wh3_dl23_bas_chd
wh_main_special_bordeleaux_vineyards	wh3_dl23_bas_chd
wh_main_special_erengrad_port	wh3_dl23_bas_chd
wh_main_special_marienburg_port	wh3_dl23_bas_chd
wh2_dlc10_special_world_root_entrance	wh3_dlc27_bas_aislinn
wh2_dlc11_special_settlement_galleons_graveyard_other	wh3_dlc27_bas_aislinn
wh2_dlc12_special_bordeleaux_manann_shrine	wh3_dlc27_bas_aislinn
wh2_dlc14_special_copher_port	wh3_dlc27_bas_aislinn
wh2_dlc14_special_dragon_isle_port	wh3_dlc27_bas_aislinn
wh2_dlc14_special_nagashizzar_other	wh3_dlc27_bas_aislinn
wh2_dlc15_special_fortress_of_vorag_tower_of_the_bloodytooth	wh3_dlc27_bas_aislinn
wh2_dlc15_special_graves_of_the_dragons_hef	wh3_dlc27_bas_aislinn
wh2_dlc15_special_ka_sabar_city_of_bronze	wh3_dlc27_bas_aislinn
wh2_main_foreign_slot_discovery_hef	wh3_dlc27_bas_aislinn
wh2_main_hef_resource_animals	wh3_dlc27_bas_aislinn
wh2_main_hef_resource_dyes	wh3_dlc27_bas_aislinn
wh2_main_hef_resource_furs	wh3_dlc27_bas_aislinn
wh2_main_hef_resource_gems	wh3_dlc27_bas_aislinn
wh2_main_hef_resource_gold	wh3_dlc27_bas_aislinn
wh2_main_hef_resource_iron	wh3_dlc27_bas_aislinn
wh2_main_hef_resource_marble	wh3_dlc27_bas_aislinn
wh2_main_hef_resource_medicine	wh3_dlc27_bas_aislinn
wh2_main_hef_resource_obsidian	wh3_dlc27_bas_aislinn
wh2_main_hef_resource_pasture	wh3_dlc27_bas_aislinn
wh2_main_hef_resource_pottery	wh3_dlc27_bas_aislinn
wh2_main_hef_resource_salt	wh3_dlc27_bas_aislinn
wh2_main_hef_resource_spices	wh3_dlc27_bas_aislinn
wh2_main_hef_resource_wine	wh3_dlc27_bas_aislinn
wh2_main_hef_resource_wood	wh3_dlc27_bas_aislinn
wh2_main_sch_special_parravon_peaks_hef	wh3_dlc27_bas_aislinn
wh2_main_special_anlec_citadel_hef	wh3_dlc27_bas_aislinn
wh2_main_special_chamber_of_visions	wh3_dlc27_bas_aislinn
wh2_main_special_clar_karond_lairs_other	wh3_dlc27_bas_aislinn
wh2_main_special_cothique_palace	wh3_dlc27_bas_aislinn
wh2_main_special_def_vauls_anvil_hef	wh3_dlc27_bas_aislinn
wh2_main_special_ellyrian_stables	wh3_dlc27_bas_aislinn
wh2_main_special_everqueen_court	wh3_dlc27_bas_aislinn
wh2_main_special_everqueen_court_hef	wh3_dlc27_bas_aislinn
wh2_main_special_fortress_gate_eagle_hef	wh3_dlc27_bas_aislinn
wh2_main_special_fortress_gate_griffon_hef	wh3_dlc27_bas_aislinn
wh2_main_special_fortress_gate_phoenix_hef	wh3_dlc27_bas_aislinn
wh2_main_special_fortress_gate_unicorn_hef	wh3_dlc27_bas_aislinn
wh2_main_special_galbaraz_oathgold_hef	wh3_dlc27_bas_aislinn
wh2_main_special_ghrond_convent_of_sorcery_hef	wh3_dlc27_bas_aislinn
wh2_main_special_glittering_tower	wh3_dlc27_bas_aislinn
wh2_main_special_golden_tower_of_the_gods_other	wh3_dlc27_bas_aislinn
wh2_main_special_hag_graef_mines	wh3_dlc27_bas_aislinn
wh2_main_special_hall_of_dragons	wh3_dlc27_bas_aislinn
wh2_main_special_har_ganeth_hellebron_palace_hef	wh3_dlc27_bas_aislinn
wh2_main_special_har_ganeth_temple_of_khaine_hef	wh3_dlc27_bas_aislinn
wh2_main_special_hexoatl_stellar_pyramids_other	wh3_dlc27_bas_aislinn
wh2_main_special_itza_emerald_pools	wh3_dlc27_bas_aislinn
wh2_main_special_lothern_port	wh3_dlc27_bas_aislinn
wh2_main_special_naggarond_witch_king_hef	wh3_dlc27_bas_aislinn
wh2_main_special_peg_street_pawnshop	wh3_dlc27_bas_aislinn
wh2_main_special_phoenix_king_court	wh3_dlc27_bas_aislinn
wh2_main_special_pyramid_of_nagash_other	wh3_dlc27_bas_aislinn
wh2_main_special_quintex	wh3_dlc27_bas_aislinn
wh2_main_special_salzenmund_laurelorn_hef	wh3_dlc27_bas_aislinn
wh2_main_special_shrine_of_asuryan_hef	wh3_dlc27_bas_aislinn
wh2_main_special_shrine_of_khaine_hef	wh3_dlc27_bas_aislinn
wh2_main_special_smithys_tavern	wh3_dlc27_bas_aislinn
wh2_main_special_tiranoc_palace	wh3_dlc27_bas_aislinn
wh2_main_special_tor_achare_lions	wh3_dlc27_bas_aislinn
wh2_main_special_tower_of_hoeth	wh3_dlc27_bas_aislinn
wh2_main_special_yvresse_amphitheatre	wh3_dlc27_bas_aislinn
wh2_main_special_ziggurat_of_dawn_beacon	wh3_dlc27_bas_aislinn
wh2_main_wef_oak_of_ages_occupied	wh3_dlc27_bas_aislinn
wh2_twa03_special_ogham_stones	wh3_dlc27_bas_aislinn
wh3_dlc23_special_anurells_tomb_hef	wh3_dlc27_bas_aislinn
wh3_dlc23_special_fortress_of_dawn_dawns_harbour_hef	wh3_dlc27_bas_aislinn
wh3_dlc23_special_great_temple_of_hashut_other	wh3_dlc27_bas_aislinn
wh3_dlc24_special_celestial_palace_other	wh3_dlc27_bas_aislinn
wh3_dlc24_special_fu_chow_port	wh3_dlc27_bas_aislinn
wh3_dlc24_special_pillar_of_bone_other	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_colony_defence_garrison	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_colony_defence_sea_guard	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_colony_dragonship_supplies_cost	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_colony_dragonship_supplies_income	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_colony_economy_income	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_colony_economy_market	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_colony_economy_trade	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_colony_influence	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_colony_port	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_colony_recruitment_artillery	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_colony_recruitment_barracks	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_colony_recruitment_stables	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_colony_settlement_major	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_colony_settlement_minor	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_dragonship_aoe	wh3_dlc27_bas_aislinn
wh3_dlc27_hef_dragonship_aquatic	wh3_dlc27_bas_aislinn
