key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake	dismember_head_alive_hp_ratio	dismember_arms_alive_hp_ratio	jump_attack_chance	locomotion_constant	enable_engine_crew_turn_in_movement_direction	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	anim_lod_distance_multiplier	size_for_animation_lod	leaves_collision_when_dies
wh2_dlc14_def_mon_medusa	giant	2.8000	5.8000	8.0000	9.0000	9.0000	40.0000	35.0000	30.0000	1.3500	circle	1.0000	1300.0000	4.1000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	very_large	3.0000	rotation_x	wh_horse_normal	8.0000	monstrous_infantry_effects	20	20	0.0000	false	0.7500	0.8500	3			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	15	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc14_def_mon_medusa_ror	giant	2.8000	5.8000	8.0000	9.0000	9.0000	40.0000	35.0000	30.0000	1.3500	circle	1.0000	1300.0000	4.1000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	very_large	3.0000	rotation_x	wh_horse_normal	8.0000	monstrous_infantry_effects	20	20	0.0000	false	0.7500	0.8500	3			0.5000	1.6000	92	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	15	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc14_def_scourgerunner_chariot	giant	1.5000	8.4000	6.5000	7.0000	10.8000	35.0000	30.0000	25.0000	1.9000	capsule	0.6000	1000.0000	1.7500	360.0000	80.0000	8	true	true	1.0000	0.0000	0.0000	large	3.0000	rotation	wh_chariot_metal	3.0000	artillery_effects	0	0	0.5000	false	1.0000	0.8000	4			0.5000	1.6000	0	false	composite_scene\porthole\cold_one_chariot_porthole.csc	false	false	wh_main_unit_combat	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc14_def_scourgerunner_chariot_articulation	chariot	1.5000	8.4000	6.5000	7.0000	10.8000	35.0000	30.0000	25.0000	2.0000	capsule	0.5000	1000.0000	2.0000	360.0000	80.0000	8	true	true	1.0000	0.0000	0.0000	large	3.0000	rotation	wh2_chariot_articulation	3.0000	artillery_effects	0	0	0.0000	false	1.0000	0.8000	20			0.5000	1.6000	35	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	articulated_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc14_def_scourgerunner_draught	horse	1.5000	8.4000	6.5000	7.0000	10.8000	35.0000	30.0000	25.0000	1.4000	ellipse	0.5000	1000.0000	1.8000	360.0000	80.0000	8	true	true	2.0000	0.0000	0.0000	large	3.0000	rotation	wh_chariot_wood	3.0000	artillery_effects	0	0	0.0000	false	1.0000	0.8000	4			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc14_infantry_hero_snikch_blood_tzarzan	man	1.5000	5.4000	5.0000	6.0000	7.5000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	550.0000	1.9000	60.0000	240.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	75	40	0.0000	true	0.8000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	89	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc14_skv_infantry_fast_360_mirror	man	1.5000	5.4000	5.0000	6.0000	6.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	1.0000	1.5000	360.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	100	100	0.0000	true	1.0000	0.9500	1			0.5000	1.6000	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc14_skv_infantry_hero_eshin_sorcerer	man	1.5000	4.2000	2.0000	4.0000	4.8000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	300.0000	1.6000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	infantry_light_effects	60	20	0.0000	true	1.0000	0.9500	1	wh_main_generic_character_aura		0.5000	1.6000	30	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc14_skv_infantry_hero_master_assassin_blood	man	1.5000	5.4000	5.0000	6.0000	6.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	500.0000	1.9000	360.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh2_dlc14_skaven_master_assassin_LH	2.0000	infantry_light_effects	70	40	0.0000	true	0.8000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	30	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc14_skv_infantry_hero_snikch_blood	man	1.5000	5.4000	5.0000	6.0000	7.5000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	550.0000	1.9000	60.0000	240.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	75	40	0.0000	true	0.8000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	30	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc14_skv_infantry_weaponteam_mortar	giant	1.5000	3.8000	3.5000	5.0000	4.5000	30.0000	25.0000	25.0000	1.3000	ellipse	0.6000	150.0000	1.6000	80.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	infantry_light_effects	0	0	-0.4000	false	1.0000	0.9500	1			0.5000	1.6000	93	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc14_skv_infantry_weaponteam_mortar_ror	giant	1.5000	3.8000	3.5000	5.0000	4.5000	30.0000	25.0000	25.0000	1.3000	ellipse	0.6000	150.0000	1.6000	80.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	infantry_light_effects	0	0	-0.4000	false	1.0000	0.9500	1			0.5000	1.6000	94	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc14_skv_infantry_weaponteam_warp_grinder	giant	1.5000	3.8000	3.0000	5.0000	4.5000	30.0000	25.0000	25.0000	1.3000	ellipse	0.6000	600.0000	1.6000	80.0000	100.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	infantry_light_effects	0	0	-0.4000	false	1.0000	0.9500	1			0.5000	1.6000	78	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc14_vehicle_bloodwrack_shrine	artillery	1.6000	5.0000	4.0000	6.0000	7.2000	35.0000	30.0000	30.0000	4.0000	capsule	0.4200	1700.0000	6.0000	40.0000	60.0000	8	false	false	1.0000	0.0000	0.0000	very_large	1.0000	rotation	wh2_hef_cauldron_of_blood	6.0000	artillery_effects	0	0	0.0000	false	1.0000	0.8000	4			0.5000	1.4500	90	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc15_grn_cha_grom_blood	man	1.5000	8.4000	5.6000	6.5000	10.8000	35.0000	35.0000	35.0000	1.0000	circle	1.0000	1300.0000	2.3000	60.0000	120.0000	8	true	true	2.8000	0.0000	0.0000	large	1.0000	ignore	wh_goblin	3.0000	infantry_light_effects	0	80	0.0000	true	1.0000	0.8000	4	wh_main_generic_character_aura		0.5000	1.4500	1	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc15_grn_pump_wagon_rider_360_blood	man	5.0000	6.0000	2.0000	5.0000	8.4000	40.0000	35.0000	30.0000	0.3000	circle	1.0000	100.0000	0.8000	360.0000	90.0000	8	true	true	0.0000	0.0000	0.0000	very_small	1.0000	ignore	wh2_dlc15_snotling	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	0.9000	2			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc15_grn_vehicle_snotling_pump_wagon	chariot	5.0000	6.0000	2.0000	5.0000	8.4000	40.0000	35.0000	35.0000	2.2000	capsule	0.5500	600.0000	2.5000	60.0000	90.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	rotation	wh2_dlc15_snotling_pump_wagon	5.0000	artillery_effects	0	0	0.0000	false	1.0000	0.2500	20			0.2500	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc15_grn_vehicle_snotling_pump_wagon_flappas	chariot	6.0000	7.0000	4.0000	5.0000	9.4000	40.0000	35.0000	35.0000	2.2000	capsule	0.5500	600.0000	2.5000	60.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	rotation	wh2_dlc15_snotling_pump_wagon_flappa	5.0000	artillery_effects	0	0	0.0000	false	1.0000	0.2500	20			0.2500	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc15_grn_vehicle_snotling_pump_wagon_roller	chariot	5.0000	6.0000	2.0000	5.0000	8.4000	40.0000	35.0000	35.0000	2.2000	capsule	0.5500	800.0000	2.5000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	rotation	wh2_dlc15_snotling_pump_wagon_rolla	5.0000	artillery_effects	0	0	0.0000	false	1.0000	0.2500	20			0.2500	1.4500	119	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	large_entity	false	1.0000	0.2000	0.2200	0.2500		false
wh2_dlc15_grn_vehicle_snotling_pump_wagon_ror	chariot	5.0000	6.0000	2.0000	5.0000	8.4000	40.0000	35.0000	35.0000	2.2000	capsule	0.5500	600.0000	2.5000	60.0000	90.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	rotation	wh2_dlc15_snotling_pump_wagon_ror	5.0000	artillery_effects	0	0	0.0000	false	1.0000	0.2500	20			0.2500	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc15_grn_wolf_draught_grom_blood	horse	1.5000	8.4000	5.6000	6.5000	10.8000	35.0000	30.0000	30.0000	1.2000	capsule	0.4500	1700.0000	1.2000	60.0000	120.0000	8	true	true	1.0000	0.0000	0.0000	medium	1.0000	rotation_x	wh_dire_wolve_warhound	3.0000	cavalry_effects	70	30	0.0000	false	1.0000	0.8000	2			0.5000	1.4500	1	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	70	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc15_hef_infantry_hero_eltharion_blood	man	1.5000	3.6000	3.0000	4.0000	4.4000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	800.0000	2.2000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	3.0000	infantry_light_effects	75	40	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	23	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc15_hef_infantry_hero_eltharion_rider_blood	man	1.5000	3.6000	3.0000	4.0000	4.4000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	500.0000	1.8000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	medium	1.0000	ignore	wh_human_male	3.0000	infantry_light_effects	70	40	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	23	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc15_hef_mnt_dragon_prince_steed_imrik	horse	1.6000	7.8000	5.0000	6.0000	10.8000	35.0000	30.0000	30.0000	1.4000	ellipse	0.5000	1500.0000	2.0000	360.0000	90.0000	8	true	true	1.0000	0.0000	0.0000	medium	3.0000	rotation_x	wh_horse_segmented	0.0000	cavalry_effects	60	30	0.0000	false	1.0000	0.8500	3			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc15_hef_mon_arcane_phoenix_0	giant	3.0000	8.0000	8.0000	10.0000	10.0000	30.0000	30.0000	30.0000	2.0000	capsule	0.5000	2300.0000	3.0000	60.0000	150.0000	8	true	true	0.0000	12.0000	14.0000	large	1.0000	rotation	wh_dragon_small_wyvern	6.0000	war_beast_effects	50	50	0.0000	false	1.2000	0.7500	5			0.0000	1.4500	112	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc15_hef_mon_war_lion	horse	1.5000	8.2000	6.0000	7.0000	10.8000	40.0000	35.0000	35.0000	1.2000	capsule	0.5000	1500.0000	1.7500	60.0000	120.0000	8	true	true	0.7500	0.0000	0.0000	medium	1.0000	rotation_x	wh2_dlc15_war_lion	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.9000	3			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc15_hef_veh_war_lion_chariot	horse	1.5000	7.2000	6.0000	7.0000	9.4000	40.0000	35.0000	35.0000	1.3500	capsule	0.7500	2000.0000	1.5000	60.0000	60.0000	8	true	true	2.0000	0.0000	0.0000	large	1.0000	rotation_x	wh_dire_wolve_warhound	3.0000	artillery_effects	0	0	0.1500	false	1.0000	0.9000	4			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc15_hef_war_lion_chariot_articulation	chariot	1.5000	7.8000	6.1000	7.0000	10.8000	35.0000	30.0000	25.0000	1.2000	capsule	0.8500	2000.0000	1.0000	360.0000	60.0000	8	true	true	2.8000	0.0000	0.0000	large	1.0000	rotation	wh2_chariot_articulation	3.0000	artillery_effects	0	0	0.0000	false	1.0000	0.8000	20			0.5000	1.4500	35	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	articulated_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc15_hef_war_lion_chariot_draught	horse	1.5000	8.2000	6.0000	7.0000	10.8000	40.0000	35.0000	35.0000	1.2000	capsule	0.5000	2000.0000	1.7500	60.0000	120.0000	8	true	true	0.7500	0.0000	0.0000	medium	1.0000	rotation_x	wh2_dlc15_war_lion	0.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.9000	3			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc15_monster_rogue_idol	giant	2.5000	3.1000	2.0000	4.0000	4.5000	35.0000	30.0000	30.0000	4.0000	circle	1.0000	12000.0000	11.0000	60.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	ignore	wh2_dlc15_rogue_idol	12.0000	giant_effects	90	85	0.0000	false	1.2000	0.7500	5			0.3000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	0.1500	1.0000	1.0000		false
wh2_dlc15_monster_troll_hag_blood	giant	2.0000	5.4000	4.0000	4.0000	7.8000	40.0000	35.0000	35.0000	1.5000	circle	1.0000	3000.0000	4.2000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh_troll	3.0000	monstrous_infantry_effects	70	40	0.0000	false	0.8000	0.7500	5			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc15_monster_troll_stone_blood	giant	2.0000	5.4000	4.0000	4.0000	7.8000	40.0000	35.0000	35.0000	1.2000	circle	1.0000	1300.0000	3.0000	60.0000	80.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh_troll	3.0000	monstrous_infantry_effects	20	20	0.0000	false	0.8000	0.7500	3			0.5000	1.4500	110	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc15_vehicle_grn_grom_chariot	chariot	1.5000	8.4000	5.6000	6.5000	10.8000	35.0000	30.0000	30.0000	1.5000	circle	1.0000	1700.0000	1.8000	360.0000	80.0000	8	true	true	2.8000	0.0000	0.0000	large	1.0000	rotation	wh_chariot_wood	3.0000	artillery_effects	0	0	0.0000	false	1.0000	0.8000	4			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc15_vehicle_grn_grom_chariot_articulation	chariot	1.5000	8.4000	5.6000	6.5000	10.8000	35.0000	30.0000	30.0000	1.2000	capsule	0.8500	1700.0000	1.5000	360.0000	80.0000	8	true	true	2.8000	0.0000	0.0000	large	1.0000	rotation	wh2_chariot_articulation_wood	3.0000	artillery_effects	0	0	0.0000	false	1.0000	0.8000	20			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	articulated_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc16_bst_cha_gor_hero_blood_dismember_low_kb_resist	man	1.5000	3.8000	2.0000	4.0000	4.5000	35.0000	35.0000	35.0000	0.8900	circle	1.0000	800.0000	2.3000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	2.0000	infantry_effects	70	20	0.0000	true	1.0000	0.7500	5	wh_main_generic_character_aura		0.5000	1.4500	1	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc16_def_infantry_bolt_thrower_crew_blood_dismembers	man	2.2000	3.3000	4.0000	5.0000	4.1000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	100.0000	1.8000	80.0000	140.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc16_dwf_inf_dwarfs_crew_bolt_thrower_blood_dismembers	man	2.2000	2.8000	3.0000	4.0000	3.7000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	120.0000	1.4000	80.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.3000	ignore	wh_dwarf_default	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc16_dwf_inf_dwarfs_crew_flame_cannon_blood_dismembers	man	2.5000	2.8000	3.0000	4.0000	3.7000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	120.0000	1.4000	80.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.3000	ignore	wh_dwarf_default	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc16_flying_dragon_blood_360	giant	3.0000	6.5000	6.0000	10.0000	9.5000	35.0000	35.0000	35.0000	4.5000	capsule	0.4500	4000.0000	4.5000	360.0000	120.0000	8	true	true	0.0000	9.0000	12.5000	very_large	1.5000	rotation_x	wh_dragon_large_default	6.0000	war_beast_effects	70	50	0.0000	false	1.1000	0.7500	5			0.0000	1.4500	28	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	true	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc16_grn_cha_black_orc_hero_blood_dismembers	man	1.5000	3.3000	3.0000	4.0000	4.2000	35.0000	35.0000	35.0000	0.8900	circle	1.0000	1200.0000	2.3000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_orc	2.0000	infantry_effects	70	40	0.0000	true	1.0000	0.7500	5	wh_main_generic_character_aura		0.5000	1.4500	1	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc16_grn_inf_goblin_crew_blood_dismembers	man	2.0000	3.3000	3.0000	4.0000	4.0000	35.0000	30.0000	30.0000	0.5000	circle	1.0000	90.0000	1.2000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_goblin	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9500	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc16_hef_infantry_bolt_thrower_crew_blood_dismembers	man	2.2000	3.3000	3.0000	4.0000	4.0000	30.0000	25.0000	25.0000	0.6800	circle	1.0000	100.0000	1.8000	60.0000	140.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc16_hef_infantry_hero_handmaiden_blood	man	1.5000	4.0000	4.0000	5.0000	4.9000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	400.0000	2.2000	360.0000	160.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh2_hef_elf_female_default	2.0000	infantry_light_effects	70	20	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	1	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc16_infantry_sigvald_fast_hero	man	1.5000	4.0000	3.0000	4.0000	4.6000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	1200.0000	2.2000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	75	80	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	1	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc16_infantry_standard_crew_blood_dismembers	man	2.0000	3.0000	3.0000	4.0000	3.8000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	100.0000	1.8000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc16_infantry_standard_fast_hero_blood_dismembers_high_kb_resist	man	1.5000	3.8000	3.0000	4.0000	4.4000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	600.0000	2.2000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	70	80	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	1	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc16_infantry_standard_fast_hero_blood_dismembers_low_kb_resist	man	1.5000	4.0000	3.0000	4.0000	4.4000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	900.0000	2.2000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	70	20	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	1	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc16_infantry_standard_hero_blood_dismembers_low_kb_resist	man	1.5000	3.4000	2.0000	4.0000	4.1000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	600.0000	2.2000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	70	20	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	1	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc16_infantry_standard_hero_blood_high_kb_resist	man	1.5000	3.4000	2.0000	4.0000	4.1000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	800.0000	2.2000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	70	80	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	1	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc16_infantry_standard_hero_blood_low_kb_resist	man	1.5000	3.4000	2.0000	4.0000	4.1000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	900.0000	2.2000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	70	20	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	1	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
wh2_dlc16_infantry_standard_large_hero_blood_dismembers_low_kb_resist	man	1.5000	3.3000	2.0000	4.0000	4.0000	35.0000	30.0000	30.0000	0.7500	circle	1.0000	600.0000	2.2000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	70	20	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	1	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false
