region	region_group	order
wh3_main_combi_region_kraka_drak	dwarf_historical_legendary_main_warhammer	0
wh3_main_chaos_region_karak_kadrin	dwarf_historical_legendary_wh3_main_chaos	0
wh3_main_chaos_region_kraka_drak	dwarf_historical_legendary_wh3_main_chaos	0
wh3_main_combi_region_ash_ridge_mountains	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_barag_dawazbag	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_bitterstone_mine	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_black_crag	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_black_iron_mine	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_crooked_fang_fort	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_dok_karaz	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_dragonhorn_mines	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_dringorackaz	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_eye_of_the_panther	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_fallen_king_mountain	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_gnashraks_lair	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_granite_massif	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_grimhold	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_grom_peak	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_iron_rock	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_karag_dromar	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_karag_dron	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_karag_orrud	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_karak_angazhar	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_karak_azgal	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_karak_azgaraz	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_karak_dum	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_karak_krakaten	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_karak_raziak	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_karak_vrag	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_khazid_irkulaz	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_kradtommen	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_mighdal_vongalbarak	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_mine_of_the_bearded_skulls	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_misty_mountain	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_mount_gunbad	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_mount_squighorn	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_oakenhammer	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_sjoktraken	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_spitepeak	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_stonemine_tower	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_sump_pit	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_the_high_place	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_the_pillars_of_grungni	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_thrice_cursed_peak	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_valayas_sorrow	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_varenka_hills	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_vulture_mountain	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_worlds_edge_archway	dwarf_historical_other_main_warhammer	0
wh3_main_combi_region_zarakzil	dwarf_historical_other_main_warhammer	0
wh3_dlc23_chaos_region_deadrock_gap	dwarf_historical_other_wh3_main_chaos	0
wh3_dlc23_chaos_region_pillars_of_grungni	dwarf_historical_other_wh3_main_chaos	0
wh3_main_chaos_region_grim_duraz	dwarf_historical_other_wh3_main_chaos	0
wh3_main_chaos_region_karak_azgaraz	dwarf_historical_other_wh3_main_chaos	0
wh3_main_chaos_region_karak_dum	dwarf_historical_other_wh3_main_chaos	0
wh3_main_chaos_region_karak_krakaten	dwarf_historical_other_wh3_main_chaos	0
wh3_main_chaos_region_karak_raziak	dwarf_historical_other_wh3_main_chaos	0
wh3_main_chaos_region_karak_vrag	dwarf_historical_other_wh3_main_chaos	0
wh3_main_chaos_region_khazid_irkulaz	dwarf_historical_other_wh3_main_chaos	0
wh3_main_chaos_region_kraka_dorden	dwarf_historical_other_wh3_main_chaos	0
wh3_main_chaos_region_kraz_und	dwarf_historical_other_wh3_main_chaos	0
wh3_main_chaos_region_kurak_peak	dwarf_historical_other_wh3_main_chaos	0
wh3_main_chaos_region_oakenhammer	dwarf_historical_other_wh3_main_chaos	0
wh3_main_chaos_region_sjoktraken	dwarf_historical_other_wh3_main_chaos	0
wh3_main_combi_region_averheim	elector_region_averland	0
wh3_main_combi_region_grenzstadt	elector_region_averland	0
wh3_dlc20_combi_region_krudenwald	elector_region_hochland	0
wh3_main_combi_region_brass_keep	elector_region_hochland	0
wh3_main_combi_region_hergig	elector_region_hochland	0
wh3_main_combi_region_carroburg	elector_region_middenland	0
wh3_main_combi_region_middenheim	elector_region_middenland	0
wh3_main_combi_region_middenstag	elector_region_middenland	0
wh3_main_combi_region_the_black_pit	elector_region_middenland	0
wh3_main_combi_region_weismund	elector_region_middenland	0
wh3_main_combi_region_aarnau	elector_region_nordland	0
wh3_main_combi_region_dietershafen	elector_region_nordland	0
wh3_main_combi_region_gorssel	elector_region_nordland	0
wh3_main_combi_region_laurelorn_forest	elector_region_nordland	0
wh3_main_combi_region_marienburg	elector_region_nordland	0
wh3_main_combi_region_salzenmund	elector_region_nordland	0
wh3_main_combi_region_wreckers_point	elector_region_nordland	0
wh3_main_combi_region_bechafen	elector_region_ostermark	0
wh3_main_combi_region_essen	elector_region_ostermark	0
wh3_main_combi_region_gryphon_wood	elector_region_ostermark	0
wh3_main_combi_region_mordheim	elector_region_ostermark	0
wh3_main_combi_region_nagenhof	elector_region_ostermark	0
wh3_main_combi_region_castle_von_rauken	elector_region_ostland	0
wh3_main_combi_region_norden	elector_region_ostland	0
wh3_main_combi_region_wolfenburg	elector_region_ostland	0
wh3_main_combi_region_eilhart	elector_region_reikland	0
wh3_main_combi_region_grunburg	elector_region_reikland	0
wh3_main_combi_region_ubersreik	elector_region_reikland	0
wh3_main_combi_region_castle_drakenhof	elector_region_stirland	0
wh3_main_combi_region_castle_templehof	elector_region_stirland	0
wh3_main_combi_region_eschen	elector_region_stirland	0
wh3_main_combi_region_flensburg	elector_region_stirland	0
wh3_main_combi_region_fort_oberstyre	elector_region_stirland	0
wh3_main_combi_region_niedling	elector_region_stirland	0
wh3_main_combi_region_swartzhafen	elector_region_stirland	0
wh3_main_combi_region_the_moot	elector_region_stirland	0
wh3_main_combi_region_waldenhof	elector_region_stirland	0
wh3_main_combi_region_wurtbad	elector_region_stirland	0
wh3_main_combi_region_kappelburg	elector_region_talabecland	0
wh3_main_combi_region_kemperbad	elector_region_talabecland	0
wh3_main_combi_region_krugenheim	elector_region_talabecland	0
wh3_main_combi_region_talabheim	elector_region_talabecland	0
wh3_main_combi_region_dotternbach	elector_region_wissenland	0
wh3_main_combi_region_nuln	elector_region_wissenland	0
wh3_main_combi_region_pfeildorf	elector_region_wissenland	0
wh3_main_combi_region_steingart	elector_region_wissenland	0
wh3_main_combi_region_wissenburg	elector_region_wissenland	0
wh3_main_combi_region_gnobbly_gorge	wh2_dlc16_forest_region_group_main_10	0
wh3_main_combi_region_mount_thug	wh2_dlc16_forest_region_group_main_10	0
wh3_main_combi_region_pigbarter	wh2_dlc16_forest_region_group_main_10	0
wh3_main_combi_region_shattered_cove	wh2_dlc16_forest_region_group_main_10	0
wh3_main_combi_region_skrap_towers	wh2_dlc16_forest_region_group_main_10	0
wh3_main_combi_region_the_haunted_forest	wh2_dlc16_forest_region_group_main_10	0
wh3_main_combi_region_castle_carcassonne	wh2_dlc16_forest_region_group_main_1	0
wh3_main_combi_region_grimhold	wh2_dlc16_forest_region_group_main_1	0
wh3_main_combi_region_karak_azgaraz	wh2_dlc16_forest_region_group_main_1	0
wh3_main_combi_region_karak_bhufdar	wh2_dlc16_forest_region_group_main_1	0
wh3_main_combi_region_karak_norn	wh2_dlc16_forest_region_group_main_1	0
wh3_main_combi_region_parravon	wh2_dlc16_forest_region_group_main_1	0
wh3_main_combi_region_quenelles	wh2_dlc16_forest_region_group_main_1	0
wh3_main_combi_region_the_oak_of_ages	wh2_dlc16_forest_region_group_main_1	0
wh3_main_combi_region_dietershafen	wh2_dlc16_forest_region_group_main_2	0
wh3_main_combi_region_laurelorn_forest	wh2_dlc16_forest_region_group_main_2	0
wh3_main_combi_region_middenheim	wh2_dlc16_forest_region_group_main_2	0
wh3_main_combi_region_salzenmund	wh2_dlc16_forest_region_group_main_2	0
wh3_main_combi_region_the_black_pit	wh2_dlc16_forest_region_group_main_2	0
wh3_main_combi_region_wreckers_point	wh2_dlc16_forest_region_group_main_2	0
wh3_main_combi_region_bechafen	wh2_dlc16_forest_region_group_main_3	0
wh3_main_combi_region_essen	wh2_dlc16_forest_region_group_main_3	0
wh3_main_combi_region_gryphon_wood	wh2_dlc16_forest_region_group_main_3	0
wh3_main_combi_region_kappelburg	wh2_dlc16_forest_region_group_main_3	0
wh3_main_combi_region_krugenheim	wh2_dlc16_forest_region_group_main_3	0
wh3_main_combi_region_mordheim	wh2_dlc16_forest_region_group_main_3	0
wh3_main_combi_region_nagenhof	wh2_dlc16_forest_region_group_main_3	0
wh3_main_combi_region_vitevo	wh2_dlc16_forest_region_group_main_3	0
wh3_main_combi_region_akendorf	wh2_dlc16_forest_region_group_main_4	0
wh3_main_combi_region_forest_of_gloom	wh2_dlc16_forest_region_group_main_4	0
wh3_main_combi_region_karag_dromar	wh2_dlc16_forest_region_group_main_4	0
wh3_main_combi_region_karaz_a_karak	wh2_dlc16_forest_region_group_main_4	0
wh3_main_combi_region_varenka_hills	wh2_dlc16_forest_region_group_main_4	0
wh3_main_combi_region_chaqua	wh2_dlc16_forest_region_group_main_5	0
wh3_main_combi_region_itza	wh2_dlc16_forest_region_group_main_5	0
wh3_main_combi_region_quittax	wh2_dlc16_forest_region_group_main_5	0
wh3_main_combi_region_the_sacred_pools	wh2_dlc16_forest_region_group_main_5	0
wh3_main_combi_region_xhotl	wh2_dlc16_forest_region_group_main_5	0
wh3_main_combi_region_evershale	wh2_dlc16_forest_region_group_main_6	0
wh3_main_combi_region_gaean_vale	wh2_dlc16_forest_region_group_main_6	0
wh3_main_combi_region_phoenix_gate	wh2_dlc16_forest_region_group_main_6	0
wh3_main_combi_region_tor_saroir	wh2_dlc16_forest_region_group_main_6	0
wh3_main_combi_region_unicorn_gate	wh2_dlc16_forest_region_group_main_6	0
wh3_main_combi_region_hag_hall	wh2_dlc16_forest_region_group_main_7	0
wh3_main_combi_region_ice_rock_gorge	wh2_dlc16_forest_region_group_main_7	0
wh3_main_combi_region_plain_of_spiders	wh2_dlc16_forest_region_group_main_7	0
wh3_main_combi_region_temple_of_addaioth	wh2_dlc16_forest_region_group_main_7	0
wh3_main_combi_region_the_witchwood	wh2_dlc16_forest_region_group_main_7	0
wh3_main_combi_region_vauls_anvil_naggaroth	wh2_dlc16_forest_region_group_main_7	0
wh3_main_combi_region_antoch	wh2_dlc16_forest_region_group_main_8	0
wh3_main_combi_region_bhagar	wh2_dlc16_forest_region_group_main_8	0
wh3_main_combi_region_ka_sabar	wh2_dlc16_forest_region_group_main_8	0
wh3_main_combi_region_karak_zorn	wh2_dlc16_forest_region_group_main_8	0
wh3_main_combi_region_oreons_camp	wh2_dlc16_forest_region_group_main_8	0
wh3_main_combi_region_sun_tree_glades	wh2_dlc16_forest_region_group_main_8	0
wh3_main_combi_region_the_golden_tower	wh2_dlc16_forest_region_group_main_8	0
wh3_main_combi_region_bamboo_crossing	wh2_dlc16_forest_region_group_main_9	0
wh3_main_combi_region_dai_cheng	wh2_dlc16_forest_region_group_main_9	0
wh3_main_combi_region_jungles_of_chian	wh2_dlc16_forest_region_group_main_9	0
wh3_main_combi_region_tower_of_ashung	wh2_dlc16_forest_region_group_main_9	0
wh3_main_combi_region_waili_village	wh2_dlc16_forest_region_group_main_9	0
wh3_main_combi_region_gryphon_wood	wh2_dlc16_worldroots_regions_main	0
wh3_main_combi_region_forest_of_gloom	wh2_dlc16_worldroots_teleport_athel_loren	0
wh3_main_combi_region_gaean_vale	wh2_dlc16_worldroots_teleport_athel_loren	0
wh3_main_combi_region_gryphon_wood	wh2_dlc16_worldroots_teleport_athel_loren	0
wh3_main_combi_region_jungles_of_chian	wh2_dlc16_worldroots_teleport_athel_loren	0
wh3_main_combi_region_laurelorn_forest	wh2_dlc16_worldroots_teleport_athel_loren	0
wh3_main_combi_region_oreons_camp	wh2_dlc16_worldroots_teleport_athel_loren	0
wh3_main_combi_region_the_haunted_forest	wh2_dlc16_worldroots_teleport_athel_loren	0
wh3_main_combi_region_the_sacred_pools	wh2_dlc16_worldroots_teleport_athel_loren	0
wh3_main_combi_region_the_witchwood	wh2_dlc16_worldroots_teleport_athel_loren	0
wh3_main_combi_region_crag_halls_of_findol	wh2_dlc16_worldroots_teleport_emerald_pools_main	0
wh3_main_combi_region_forest_of_gloom	wh2_dlc16_worldroots_teleport_emerald_pools_main	0
wh3_main_combi_region_gaean_vale	wh2_dlc16_worldroots_teleport_emerald_pools_main	0
wh3_main_combi_region_gryphon_wood	wh2_dlc16_worldroots_teleport_emerald_pools_main	0
wh3_main_combi_region_jungles_of_chian	wh2_dlc16_worldroots_teleport_emerald_pools_main	0
wh3_main_combi_region_kings_glade	wh2_dlc16_worldroots_teleport_emerald_pools_main	0
wh3_main_combi_region_laurelorn_forest	wh2_dlc16_worldroots_teleport_emerald_pools_main	0
wh3_main_combi_region_oreons_camp	wh2_dlc16_worldroots_teleport_emerald_pools_main	0
wh3_main_combi_region_the_haunted_forest	wh2_dlc16_worldroots_teleport_emerald_pools_main	0
wh3_main_combi_region_the_oak_of_ages	wh2_dlc16_worldroots_teleport_emerald_pools_main	0
wh3_main_combi_region_the_witchwood	wh2_dlc16_worldroots_teleport_emerald_pools_main	0
wh3_main_combi_region_vauls_anvil_loren	wh2_dlc16_worldroots_teleport_emerald_pools_main	0
wh3_main_combi_region_waterfall_palace	wh2_dlc16_worldroots_teleport_emerald_pools_main	0
wh3_main_combi_region_crag_halls_of_findol	wh2_dlc16_worldroots_teleport_forest_of_gloom	0
wh3_main_combi_region_gaean_vale	wh2_dlc16_worldroots_teleport_forest_of_gloom	0
wh3_main_combi_region_gryphon_wood	wh2_dlc16_worldroots_teleport_forest_of_gloom	0
wh3_main_combi_region_jungles_of_chian	wh2_dlc16_worldroots_teleport_forest_of_gloom	0
wh3_main_combi_region_kings_glade	wh2_dlc16_worldroots_teleport_forest_of_gloom	0
wh3_main_combi_region_laurelorn_forest	wh2_dlc16_worldroots_teleport_forest_of_gloom	0
wh3_main_combi_region_oreons_camp	wh2_dlc16_worldroots_teleport_forest_of_gloom	0
wh3_main_combi_region_the_haunted_forest	wh2_dlc16_worldroots_teleport_forest_of_gloom	0
wh3_main_combi_region_the_oak_of_ages	wh2_dlc16_worldroots_teleport_forest_of_gloom	0
wh3_main_combi_region_the_sacred_pools	wh2_dlc16_worldroots_teleport_forest_of_gloom	0
wh3_main_combi_region_the_witchwood	wh2_dlc16_worldroots_teleport_forest_of_gloom	0
wh3_main_combi_region_vauls_anvil_loren	wh2_dlc16_worldroots_teleport_forest_of_gloom	0
wh3_main_combi_region_waterfall_palace	wh2_dlc16_worldroots_teleport_forest_of_gloom	0
wh3_main_combi_region_crag_halls_of_findol	wh2_dlc16_worldroots_teleport_gaean_vale_main	0
wh3_main_combi_region_forest_of_gloom	wh2_dlc16_worldroots_teleport_gaean_vale_main	0
wh3_main_combi_region_gryphon_wood	wh2_dlc16_worldroots_teleport_gaean_vale_main	0
wh3_main_combi_region_jungles_of_chian	wh2_dlc16_worldroots_teleport_gaean_vale_main	0
wh3_main_combi_region_kings_glade	wh2_dlc16_worldroots_teleport_gaean_vale_main	0
wh3_main_combi_region_laurelorn_forest	wh2_dlc16_worldroots_teleport_gaean_vale_main	0
wh3_main_combi_region_oreons_camp	wh2_dlc16_worldroots_teleport_gaean_vale_main	0
wh3_main_combi_region_the_haunted_forest	wh2_dlc16_worldroots_teleport_gaean_vale_main	0
wh3_main_combi_region_the_oak_of_ages	wh2_dlc16_worldroots_teleport_gaean_vale_main	0
wh3_main_combi_region_the_sacred_pools	wh2_dlc16_worldroots_teleport_gaean_vale_main	0
wh3_main_combi_region_the_witchwood	wh2_dlc16_worldroots_teleport_gaean_vale_main	0
wh3_main_combi_region_vauls_anvil_loren	wh2_dlc16_worldroots_teleport_gaean_vale_main	0
wh3_main_combi_region_waterfall_palace	wh2_dlc16_worldroots_teleport_gaean_vale_main	0
wh3_main_combi_region_crag_halls_of_findol	wh2_dlc16_worldroots_teleport_gryphon_wood	0
wh3_main_combi_region_forest_of_gloom	wh2_dlc16_worldroots_teleport_gryphon_wood	0
wh3_main_combi_region_gaean_vale	wh2_dlc16_worldroots_teleport_gryphon_wood	0
wh3_main_combi_region_jungles_of_chian	wh2_dlc16_worldroots_teleport_gryphon_wood	0
wh3_main_combi_region_kings_glade	wh2_dlc16_worldroots_teleport_gryphon_wood	0
wh3_main_combi_region_laurelorn_forest	wh2_dlc16_worldroots_teleport_gryphon_wood	0
wh3_main_combi_region_oreons_camp	wh2_dlc16_worldroots_teleport_gryphon_wood	0
wh3_main_combi_region_the_haunted_forest	wh2_dlc16_worldroots_teleport_gryphon_wood	0
wh3_main_combi_region_the_oak_of_ages	wh2_dlc16_worldroots_teleport_gryphon_wood	0
wh3_main_combi_region_the_sacred_pools	wh2_dlc16_worldroots_teleport_gryphon_wood	0
wh3_main_combi_region_the_witchwood	wh2_dlc16_worldroots_teleport_gryphon_wood	0
wh3_main_combi_region_vauls_anvil_loren	wh2_dlc16_worldroots_teleport_gryphon_wood	0
wh3_main_combi_region_waterfall_palace	wh2_dlc16_worldroots_teleport_gryphon_wood	0
wh3_main_combi_region_crag_halls_of_findol	wh2_dlc16_worldroots_teleport_heart_of_the_jungle_main	0
wh3_main_combi_region_forest_of_gloom	wh2_dlc16_worldroots_teleport_heart_of_the_jungle_main	0
wh3_main_combi_region_gaean_vale	wh2_dlc16_worldroots_teleport_heart_of_the_jungle_main	0
wh3_main_combi_region_gryphon_wood	wh2_dlc16_worldroots_teleport_heart_of_the_jungle_main	0
wh3_main_combi_region_jungles_of_chian	wh2_dlc16_worldroots_teleport_heart_of_the_jungle_main	0
wh3_main_combi_region_kings_glade	wh2_dlc16_worldroots_teleport_heart_of_the_jungle_main	0
wh3_main_combi_region_laurelorn_forest	wh2_dlc16_worldroots_teleport_heart_of_the_jungle_main	0
wh3_main_combi_region_the_haunted_forest	wh2_dlc16_worldroots_teleport_heart_of_the_jungle_main	0
wh3_main_combi_region_the_oak_of_ages	wh2_dlc16_worldroots_teleport_heart_of_the_jungle_main	0
wh3_main_combi_region_the_sacred_pools	wh2_dlc16_worldroots_teleport_heart_of_the_jungle_main	0
wh3_main_combi_region_the_witchwood	wh2_dlc16_worldroots_teleport_heart_of_the_jungle_main	0
wh3_main_combi_region_vauls_anvil_loren	wh2_dlc16_worldroots_teleport_heart_of_the_jungle_main	0
wh3_main_combi_region_waterfall_palace	wh2_dlc16_worldroots_teleport_heart_of_the_jungle_main	0
wh3_main_combi_region_crag_halls_of_findol	wh2_dlc16_worldroots_teleport_jungles_of_chian	0
wh3_main_combi_region_forest_of_gloom	wh2_dlc16_worldroots_teleport_jungles_of_chian	0
wh3_main_combi_region_gaean_vale	wh2_dlc16_worldroots_teleport_jungles_of_chian	0
wh3_main_combi_region_gryphon_wood	wh2_dlc16_worldroots_teleport_jungles_of_chian	0
wh3_main_combi_region_kings_glade	wh2_dlc16_worldroots_teleport_jungles_of_chian	0
wh3_main_combi_region_laurelorn_forest	wh2_dlc16_worldroots_teleport_jungles_of_chian	0
wh3_main_combi_region_oreons_camp	wh2_dlc16_worldroots_teleport_jungles_of_chian	0
wh3_main_combi_region_the_haunted_forest	wh2_dlc16_worldroots_teleport_jungles_of_chian	0
wh3_main_combi_region_the_oak_of_ages	wh2_dlc16_worldroots_teleport_jungles_of_chian	0
wh3_main_combi_region_the_sacred_pools	wh2_dlc16_worldroots_teleport_jungles_of_chian	0
wh3_main_combi_region_the_witchwood	wh2_dlc16_worldroots_teleport_jungles_of_chian	0
wh3_main_combi_region_vauls_anvil_loren	wh2_dlc16_worldroots_teleport_jungles_of_chian	0
wh3_main_combi_region_waterfall_palace	wh2_dlc16_worldroots_teleport_jungles_of_chian	0
wh3_main_combi_region_crag_halls_of_findol	wh2_dlc16_worldroots_teleport_laurelorn	0
wh3_main_combi_region_forest_of_gloom	wh2_dlc16_worldroots_teleport_laurelorn	0
wh3_main_combi_region_gaean_vale	wh2_dlc16_worldroots_teleport_laurelorn	0
wh3_main_combi_region_gryphon_wood	wh2_dlc16_worldroots_teleport_laurelorn	0
wh3_main_combi_region_jungles_of_chian	wh2_dlc16_worldroots_teleport_laurelorn	0
wh3_main_combi_region_kings_glade	wh2_dlc16_worldroots_teleport_laurelorn	0
wh3_main_combi_region_oreons_camp	wh2_dlc16_worldroots_teleport_laurelorn	0
wh3_main_combi_region_the_haunted_forest	wh2_dlc16_worldroots_teleport_laurelorn	0
wh3_main_combi_region_the_oak_of_ages	wh2_dlc16_worldroots_teleport_laurelorn	0
wh3_main_combi_region_the_sacred_pools	wh2_dlc16_worldroots_teleport_laurelorn	0
wh3_main_combi_region_the_witchwood	wh2_dlc16_worldroots_teleport_laurelorn	0
wh3_main_combi_region_vauls_anvil_loren	wh2_dlc16_worldroots_teleport_laurelorn	0
wh3_main_combi_region_waterfall_palace	wh2_dlc16_worldroots_teleport_laurelorn	0
wh3_main_combi_region_crag_halls_of_findol	wh2_dlc16_worldroots_teleport_the_haunted_forest	0
wh3_main_combi_region_forest_of_gloom	wh2_dlc16_worldroots_teleport_the_haunted_forest	0
wh3_main_combi_region_gaean_vale	wh2_dlc16_worldroots_teleport_the_haunted_forest	0
wh3_main_combi_region_gryphon_wood	wh2_dlc16_worldroots_teleport_the_haunted_forest	0
wh3_main_combi_region_jungles_of_chian	wh2_dlc16_worldroots_teleport_the_haunted_forest	0
wh3_main_combi_region_kings_glade	wh2_dlc16_worldroots_teleport_the_haunted_forest	0
wh3_main_combi_region_laurelorn_forest	wh2_dlc16_worldroots_teleport_the_haunted_forest	0
wh3_main_combi_region_oreons_camp	wh2_dlc16_worldroots_teleport_the_haunted_forest	0
wh3_main_combi_region_the_oak_of_ages	wh2_dlc16_worldroots_teleport_the_haunted_forest	0
wh3_main_combi_region_the_sacred_pools	wh2_dlc16_worldroots_teleport_the_haunted_forest	0
wh3_main_combi_region_the_witchwood	wh2_dlc16_worldroots_teleport_the_haunted_forest	0
wh3_main_combi_region_vauls_anvil_loren	wh2_dlc16_worldroots_teleport_the_haunted_forest	0
wh3_main_combi_region_waterfall_palace	wh2_dlc16_worldroots_teleport_the_haunted_forest	0
wh3_main_combi_region_crag_halls_of_findol	wh2_dlc16_worldroots_teleport_witchwood_main	0
wh3_main_combi_region_forest_of_gloom	wh2_dlc16_worldroots_teleport_witchwood_main	0
wh3_main_combi_region_gaean_vale	wh2_dlc16_worldroots_teleport_witchwood_main	0
wh3_main_combi_region_gryphon_wood	wh2_dlc16_worldroots_teleport_witchwood_main	0
wh3_main_combi_region_jungles_of_chian	wh2_dlc16_worldroots_teleport_witchwood_main	0
wh3_main_combi_region_kings_glade	wh2_dlc16_worldroots_teleport_witchwood_main	0
wh3_main_combi_region_laurelorn_forest	wh2_dlc16_worldroots_teleport_witchwood_main	0
wh3_main_combi_region_oreons_camp	wh2_dlc16_worldroots_teleport_witchwood_main	0
wh3_main_combi_region_the_haunted_forest	wh2_dlc16_worldroots_teleport_witchwood_main	0
wh3_main_combi_region_the_oak_of_ages	wh2_dlc16_worldroots_teleport_witchwood_main	0
wh3_main_combi_region_the_sacred_pools	wh2_dlc16_worldroots_teleport_witchwood_main	0
wh3_main_combi_region_vauls_anvil_loren	wh2_dlc16_worldroots_teleport_witchwood_main	0
wh3_main_combi_region_waterfall_palace	wh2_dlc16_worldroots_teleport_witchwood_main	0
wh3_dlc20_chaos_region_citadel_of_lead	wh3_dlc20_chaos_province_albion	0
wh3_dlc20_chaos_region_losteriksons_landing	wh3_dlc20_chaos_province_albion	0
wh3_dlc20_chaos_region_neuland	wh3_dlc20_chaos_province_albion	0
wh3_dlc20_chaos_region_chantillon	wh3_dlc20_chaos_province_marches_of_couronne	0
wh3_dlc20_chaos_region_grung_zint	wh3_dlc20_chaos_province_marches_of_couronne	0
wh3_dlc20_chaos_region_tancred_castle	wh3_dlc20_chaos_province_marches_of_couronne	0
wh3_main_chaos_region_brass_keep	wh3_dlc20_chaos_province_middle_mountains	0
wh3_dlc20_chaos_region_black_pit	wh3_dlc20_chaos_province_northern_wasteland	0
wh3_dlc20_chaos_region_fort_sollace	wh3_dlc20_chaos_province_northern_wasteland	0
wh3_dlc20_chaos_region_wreckers_point	wh3_dlc20_chaos_province_northern_wasteland	0
wh3_dlc20_combi_region_glacial_gardens	wh3_dlc20_combi_province_frigid_wasteland	0
wh3_main_combi_region_the_palace_of_ruin	wh3_dlc20_combi_province_frigid_wasteland	0
wh3_main_combi_region_brass_keep	wh3_dlc20_combi_province_middle_mountains	0
wh3_dlc20_chaos_region_citadel_of_lead	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_altar_of_the_crimson_harvest	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_black_fortress	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_black_rock	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_blood_haven	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_brass_keep	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_city_of_splinters	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_doomkeep	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_foul_fortress	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_frozen_landing	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_infernius	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_kraka_drak	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_middenheim	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_nan_gau	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_nuln	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_praag	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_red_fortress	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_shang_yang	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_the_crystal_spires	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_the_forbidden_citadel	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_the_gallows_tree	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_the_palace_of_ruin	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_the_shifting_monolith	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_the_silvered_tower_of_sorcerers	wh3_dlc20_dark_fortress_region_group	0
wh3_main_chaos_region_the_sunken_sewers	wh3_dlc20_dark_fortress_region_group	0
