building_chain	building_instance	building_or_building_range_start_inclusive	building_range_end_inclusive	building_super_chain	cai_construction_system_category	cai_construction_system_category_group	campaign	culture	faction	sub_culture	per_faction_building_limit_start	per_faction_building_limit_end	per_faction_building_minimum_discount_when_exceeding_limit_start	per_faction_building_maximum_discount_when_exceeding_limit_start	per_faction_building_minimum_discount_when_exceeding_limit_end	per_faction_building_maximum_discount_when_exceeding_limit_end	per_faction_per_building_discount_increment_when_exceeding_limit_start	per_faction_per_building_discount_increment_when_exceeding_limit_end	per_province_building_limit_start	per_province_building_limit_end	per_province_building_minimum_discount_when_exceeding_limit_start	per_province_building_maximum_discount_when_exceeding_limit_start	per_province_building_minimum_discount_when_exceeding_limit_end	per_province_building_maximum_discount_when_exceeding_limit_end	per_province_per_building_discount_increment_when_exceeding_limit_start	per_province_per_building_discount_increment_when_exceeding_limit_end	score_end_inclusive	score_or_score_start_inclusive
wh2_main_special_axlotl_chameleon_shrine						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_big_fort						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_blood_keep						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_brewery						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_brewery						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_castle_drachenfels						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_castle_drachenfels						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_chamber_of_visions						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_clar_karond_lairs_emp						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_clar_karond_lairs_grn						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_clar_karond_lairs_other						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_clar_karond_lairs_skv						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_clar_karond_lairs_tmb						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_clar_karond_lairs_vmp						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_clar_karond_lairs						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_copper_mountain_skv						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_copper_mountain						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_corrupted_spawning_pool						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_cothique_palace						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_def_vauls_anvil_hef						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_def_vauls_anvil						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_dorks_rock						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_drakenhof_court						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_eight_peaks_skv						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_ellyrian_stables_sla						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_ellyrian_stables						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_everqueen_court_def						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_everqueen_court_hef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_everqueen_court_wef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_everqueen_court						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_fallen_gates						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_galbaraz_mourkain_tmb						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_galbaraz_mourkain_vmp						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_galbaraz_oathgold_dwf						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_galbaraz_oathgold_grn						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_galbaraz_oathgold_hef						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_galbaraz_oathgold_skv						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_ghrond_convent_of_sorcery_emp						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_ghrond_convent_of_sorcery_hef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_ghrond_convent_of_sorcery_other						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_ghrond_convent_of_sorcery_vmp						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_ghrond_convent_of_sorcery						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_ghrond_dungeon_skv_moulder						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_glittering_tower						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_golden_tower_of_the_gods_lzd						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_golden_tower_of_the_gods_other						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_golden_tower_of_the_gods_tmb						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_golden_tower_of_the_gods_tze						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_hag_graef_mines_def						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_hag_graef_mines_tmb						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_hag_graef_mines						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_hall_of_dragons						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_har_ganeth_hellebron_palace_hef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_har_ganeth_hellebron_palace						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_har_ganeth_temple_of_khaine_hef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_har_ganeth_temple_of_khaine						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_hellpit_pits_moulder						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_hellpit_pits						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_hexoatl_incubator						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_hexoatl_stellar_pyramids_other						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_hexoatl_stellar_pyramids						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_itza_emerald_pools						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_itza_vaults_of_the_old_ones						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_karaz_a_karak_airport						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_karond_kar_slavers						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_lothern_port_norsca						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_lothern_port_other						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_lothern_port_other						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_lothern_port_tmb						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_lothern_port						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_lothern_port						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_magma_caverns						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_mors_hq						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_mousillon_merovech						cai_military_group					0	0	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_mousillon_merovech						cai_support_group					0	0	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_naggarond_blackguard						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_naggarond_witch_king_hef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_naggarond_witch_king						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_oyxl_shrine_of_birds						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_peg_street_pawnshop						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_phoenix_king_court_dwf						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_phoenix_king_court_nor						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_phoenix_king_court						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_pyramid_of_nagash_other						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_pyramid_of_nagash_vmp						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_quetza_serpent_lairs						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_quintex_tmb						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_quintex						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_salzenmund_laurelorn_def						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_salzenmund_laurelorn_hef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_salzenmund_laurelorn_human						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_salzenmund_laurelorn_wef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_settlement_gaean_vale		wh2_main_special_settlement_gaean_vale_1	wh2_main_special_settlement_gaean_vale_5	wh_main_sch_main_settlement		cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh2_main_special_settlement_gaean_vale		wh2_main_special_settlement_gaean_vale_1	wh2_main_special_settlement_gaean_vale_5	wh_main_sch_main_settlement		cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh2_main_special_settlement_hellpit		wh2_main_special_settlement_hellpit_1	wh2_main_special_settlement_hellpit_5	wh_main_sch_main_settlement		cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh2_main_special_settlement_hellpit		wh2_main_special_settlement_hellpit_1	wh2_main_special_settlement_hellpit_5	wh_main_sch_main_settlement		cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh2_main_special_settlement_hexoatl_lzd		wh2_main_special_settlement_hexoatl_lzd_1	wh2_main_special_settlement_hexoatl_lzd_5	wh_main_sch_main_settlement		cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh2_main_special_settlement_hexoatl_lzd		wh2_main_special_settlement_hexoatl_lzd_1	wh2_main_special_settlement_hexoatl_lzd_5	wh_main_sch_main_settlement		cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh2_main_special_settlement_itza_lzd		wh2_main_special_settlement_itza_lzd_1	wh2_main_special_settlement_itza_lzd_5	wh_main_sch_main_settlement		cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh2_main_special_settlement_itza_lzd		wh2_main_special_settlement_itza_lzd_1	wh2_main_special_settlement_itza_lzd_5	wh_main_sch_main_settlement		cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh2_main_special_settlement_lothern		wh2_main_special_settlement_lothern_1	wh2_main_special_settlement_lothern_5	wh_main_sch_main_settlement		cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh2_main_special_settlement_lothern		wh2_main_special_settlement_lothern_1	wh2_main_special_settlement_lothern_5	wh_main_sch_main_settlement		cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh2_main_special_settlement_naggarond		wh2_main_special_settlement_naggarond_1	wh2_main_special_settlement_naggarond_5	wh_main_sch_main_settlement		cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh2_main_special_settlement_naggarond		wh2_main_special_settlement_naggarond_1	wh2_main_special_settlement_naggarond_5	wh_main_sch_main_settlement		cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
		wh2_main_special_settlement_pyramid_of_nagash_1_wef	wh2_main_special_settlement_pyramid_of_nagash_1_wef			cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_settlement_sartosa_cst		wh2_main_special_settlement_sartosa_cst_1	wh2_main_special_settlement_sartosa_cst_5	wh_main_sch_main_settlement		cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh2_main_special_settlement_sartosa_cst		wh2_main_special_settlement_sartosa_cst_1	wh2_main_special_settlement_sartosa_cst_5	wh_main_sch_main_settlement		cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
		wh2_main_special_settlement_sartosa_wef_1	wh2_main_special_settlement_sartosa_wef_1			cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_settlement_skavenblight		wh2_main_special_settlement_skavenblight_1	wh2_main_special_settlement_skavenblight_5	wh_main_sch_main_settlement		cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh2_main_special_settlement_skavenblight		wh2_main_special_settlement_skavenblight_1	wh2_main_special_settlement_skavenblight_5	wh_main_sch_main_settlement		cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh2_main_special_settlement_the_awakening_cst		wh2_main_special_settlement_the_awakening_cst_1	wh2_main_special_settlement_the_awakening_cst_5	wh_main_sch_main_settlement		cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh2_main_special_settlement_the_awakening_cst		wh2_main_special_settlement_the_awakening_cst_1	wh2_main_special_settlement_the_awakening_cst_5	wh_main_sch_main_settlement		cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
		wh2_main_special_settlement_the_awakening_wef_1	wh2_main_special_settlement_the_awakening_wef_1			cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_main_special_shrine_of_asuryan_def						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_shrine_of_asuryan_hef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_shrine_of_asuryan_other						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_shrine_of_asuryan_vmp						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_shrine_of_khaine_def						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_shrine_of_khaine_hef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_shrine_of_khaine_other						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_shrine_of_khaine_vmp						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_shrine_of_khaine_wef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_silver_hall						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_skavenblight_council13						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_skavenblight_shattered_tower						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_skeggi_hall						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_smithys_tavern						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_solland_market						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_tiranoc_palace_def						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_tiranoc_palace						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_tlaxtlan_temple_of_the_eclipse						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_tor_achare_lions						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_tower_of_hoeth_def						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_tower_of_hoeth_emp						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_tower_of_hoeth_other						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_tower_of_hoeth_vmp						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_tower_of_hoeth						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_troll_lair						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_underway_hub_dwf						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_underway_hub_skv						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_underworld_sea_gate						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_underworld_sea_gate						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_xlanhuapec_temple_of_mists						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_yvresse_amphitheatre_def						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_yvresse_amphitheatre_def						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_yvresse_amphitheatre						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_ziggurat_of_dawn_beacon_chs						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_ziggurat_of_dawn_beacon_skv						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_ziggurat_of_dawn_beacon_vmp						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_special_ziggurat_of_dawn_beacon						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh2_main_vmp_resource_spices						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh2_main_wef_oak_of_ages_occupied						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_main_wef_resource_animals						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh2_main_wef_resource_gems						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh2_main_wef_resource_medicine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh2_main_wef_resource_obsidian						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh2_main_wef_resource_spices						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
				wh2_twa03_sch_special_settlement_konquata		cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120
				wh2_twa03_sch_special_settlement_konquata		cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120
wh2_twa03_special_ogham_stones						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh3_dlc20_foreign_slot_discovery_woc						cai_basic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1	1
wh3_dlc20_settlement_woc_dark_fortress		wh3_dlc20_settlement_woc_dark_fortress_1	wh3_dlc20_settlement_woc_dark_fortress_1	wh_main_sch_main_settlement		cai_basic_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_dlc20_settlement_woc_dark_fortress		wh3_dlc20_settlement_woc_dark_fortress_2	wh3_dlc20_settlement_woc_dark_fortress_2	wh_main_sch_main_settlement		cai_basic_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_dlc20_settlement_woc_dark_fortress		wh3_dlc20_settlement_woc_dark_fortress_3	wh3_dlc20_settlement_woc_dark_fortress_3	wh_main_sch_main_settlement		cai_basic_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_dlc20_settlement_woc_dark_fortress		wh3_dlc20_settlement_woc_dark_fortress_4	wh3_dlc20_settlement_woc_dark_fortress_4	wh_main_sch_main_settlement		cai_basic_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_dlc20_settlement_woc_dark_fortress		wh3_dlc20_settlement_woc_dark_fortress_5	wh3_dlc20_settlement_woc_dark_fortress_5	wh_main_sch_main_settlement		cai_basic_group					0	0	880	880	880	880	0	0	-1	-1	0	0	0	0	0	0	1000	1000
wh3_dlc20_settlement_woc_dark_fortress						cai_basic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120
wh3_dlc20_woc_chaos_altar_corruption						cai_basic_group					-1	-1	0	0	0	0	0	0	0	0	101	101	101	101	0	0	1	100
wh3_dlc20_woc_chaos_altar_garrison						cai_basic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	100
wh3_dlc20_woc_chaos_altar_garrison						cai_defence_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	100
wh3_dlc20_woc_chaos_altar_recruit						cai_basic_group					-1	-1	0	0	0	0	0	0	0	0	51	51	51	51	0	0	1	50
wh3_dlc20_woc_chaos_altar_replenishment						cai_basic_group					-1	-1	0	0	0	0	0	0	0	0	51	51	51	51	0	0	1	50
wh3_dlc20_woc_chaos_altar_special_gate_towers						cai_basic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	2500
wh3_dlc20_woc_dark_fortress_chaos_monsters						cai_basic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_dlc20_woc_dark_fortress_growth						cai_basic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	1000
wh3_dlc20_woc_dark_fortress_income						cai_basic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	900
wh3_dlc20_woc_dark_fortress_knights						cai_basic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
wh3_dlc20_woc_dark_fortress_large_monsters						cai_basic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	250
