template_key	unit_group_key	ratio
WH_Greenskins_land	wh3_default_land_melee_cavalry_main_mounted	10
WH_Greenskins_land	wh3_default_land_melee_infantry_main_frontline_swords	20
WH_Greenskins_land	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	20
WH_Greenskins_land	wh3_default_land_monsters	5
WH_Greenskins_land	wh3_default_land_monsters_flanking_strong	10
WH_Greenskins_land	wh3_default_land_monsters_heavy	10
WH_Greenskins_land	wh3_default_land_ranged_cavalry	5
WH_Greenskins_land	wh3_default_land_ranged_infantry_main_light_backline	10
WH_High_Elves_land_2	wh3_default_land_artillery_long_range	5
WH_High_Elves_land_2	wh3_default_land_characters	10
WH_High_Elves_land_2	wh3_default_land_flying_heavy	5
WH_High_Elves_land_2	wh3_default_land_flying_light	5
WH_High_Elves_land_2	wh3_default_land_melee_cavalry_main_mounted_heavy	10
WH_High_Elves_land_2	wh3_default_land_melee_cavalry_main_mounted_medium	10
WH_High_Elves_land_2	wh3_default_land_melee_infantry_main_flanking	5
WH_High_Elves_land_2	wh3_default_land_melee_infantry_main_frontline_spears	10
WH_High_Elves_land_2	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	15
WH_High_Elves_land_2	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	5
WH_High_Elves_land_2	wh3_default_land_ranged_cavalry	5
WH_High_Elves_land_2	wh3_default_land_ranged_cavalry_chariots	5
WH_High_Elves_land_2	wh3_default_land_ranged_infantry_main_light_backline	30
WH_High_Elves_land_3	wh3_default_land_artillery_long_range	10
WH_High_Elves_land_3	wh3_default_land_characters	10
WH_High_Elves_land_3	wh3_default_land_flying_heavy	10
WH_High_Elves_land_3	wh3_default_land_flying_light	5
WH_High_Elves_land_3	wh3_default_land_melee_cavalry_main_chariots	5
WH_High_Elves_land_3	wh3_default_land_melee_cavalry_main_mounted_heavy	10
WH_High_Elves_land_3	wh3_default_land_melee_infantry_main_flanking	5
WH_High_Elves_land_3	wh3_default_land_melee_infantry_main_frontline	5
WH_High_Elves_land_3	wh3_default_land_melee_infantry_main_frontline_spears	10
WH_High_Elves_land_3	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	15
WH_High_Elves_land_3	wh3_default_land_ranged_cavalry_chariots	5
WH_High_Elves_land_3	wh3_default_land_ranged_infantry_main_light_backline	30
WH_High_Elves_land	wh3_default_land_artillery_long_range	5
WH_High_Elves_land	wh3_default_land_characters	10
WH_High_Elves_land	wh3_default_land_flying_heavy	5
WH_High_Elves_land	wh3_default_land_melee_cavalry_main_mounted_heavy	10
WH_High_Elves_land	wh3_default_land_melee_cavalry_main_mounted_medium	10
WH_High_Elves_land	wh3_default_land_melee_infantry_main_flanking	10
WH_High_Elves_land	wh3_default_land_melee_infantry_main_frontline_spears	10
WH_High_Elves_land	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	10
WH_High_Elves_land	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	5
WH_High_Elves_land	wh3_default_land_ranged_cavalry	5
WH_High_Elves_land	wh3_default_land_ranged_infantry_main_light_backline	30
WH_Khorne_land_2	wh3_default_land_characters	5
WH_Khorne_land_2	wh3_default_land_melee_cavalry_main	10
WH_Khorne_land_2	wh3_default_land_melee_cavalry_main_mounted_heavy	10
WH_Khorne_land_2	wh3_default_land_melee_cavalry_main_mounted_medium	10
WH_Khorne_land_2	wh3_default_land_melee_infantry	10
WH_Khorne_land_2	wh3_default_land_melee_infantry_main_flanking	10
WH_Khorne_land_2	wh3_default_land_melee_infantry_main_frontline	10
WH_Khorne_land_2	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	20
WH_Khorne_land_2	wh3_default_land_monsters	5
WH_Khorne_land_2	wh3_default_land_monsters_flanking_strong	10
WH_Khorne_land_2	wh3_default_land_monsters_heavy	10
WH_Khorne_land_3	wh3_default_land_artillery_long_range	5
WH_Khorne_land_3	wh3_default_land_characters	5
WH_Khorne_land_3	wh3_default_land_melee_cavalry_main	5
WH_Khorne_land_3	wh3_default_land_melee_cavalry_main_mounted	10
WH_Khorne_land_3	wh3_default_land_melee_infantry	10
WH_Khorne_land_3	wh3_default_land_melee_infantry_main_flanking	10
WH_Khorne_land_3	wh3_default_land_melee_infantry_main_frontline	10
WH_Khorne_land_3	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	20
WH_Khorne_land_3	wh3_default_land_monsters	10
WH_Khorne_land_3	wh3_default_land_monsters_flanking_strong	15
WH_Khorne_land_3	wh3_default_land_monsters_heavy	10
WH_Khorne_land_4	wh3_default_land_artillery_long_range	10
WH_Khorne_land_4	wh3_default_land_characters	5
WH_Khorne_land_4	wh3_default_land_melee_cavalry_light	5
WH_Khorne_land_4	wh3_default_land_melee_cavalry_main_mounted	5
WH_Khorne_land_4	wh3_default_land_melee_infantry	10
WH_Khorne_land_4	wh3_default_land_melee_infantry_main_flanking	10
WH_Khorne_land_4	wh3_default_land_melee_infantry_main_frontline	10
WH_Khorne_land_4	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	20
WH_Khorne_land_4	wh3_default_land_monsters	10
WH_Khorne_land_4	wh3_default_land_monsters_flanking_strong	15
WH_Khorne_land_4	wh3_default_land_monsters_heavy	10
WH_Khorne_land	wh3_default_land_artillery_long_range	10
WH_Khorne_land	wh3_default_land_characters	5
WH_Khorne_land	wh3_default_land_melee_cavalry_main	10
WH_Khorne_land	wh3_default_land_melee_cavalry_main_mounted	10
WH_Khorne_land	wh3_default_land_melee_infantry	5
WH_Khorne_land	wh3_default_land_melee_infantry_main_flanking	10
WH_Khorne_land	wh3_default_land_melee_infantry_main_frontline	10
WH_Khorne_land	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	20
WH_Khorne_land	wh3_default_land_monsters	5
WH_Khorne_land	wh3_default_land_monsters_flanking_strong	15
WH_Khorne_land	wh3_default_land_monsters_heavy	10
WH_Kislev_land_2	wh3_default_land_artillery_long_range	10
WH_Kislev_land_2	wh3_default_land_characters	10
WH_Kislev_land_2	wh3_default_land_melee_cavalry_main_mounted	10
WH_Kislev_land_2	wh3_default_land_melee_infantry_main_frontline_swords	20
WH_Kislev_land_2	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_Kislev_land_2	wh3_default_land_ranged_cavalry_chariots	10
WH_Kislev_land_2	wh3_default_land_ranged_infantry_main	10
WH_Kislev_land_2	wh3_default_land_ranged_infantry_main_light_backline	25
WH_Kislev_land_3	wh3_default_land_characters	10
WH_Kislev_land_3	wh3_default_land_melee_cavalry_main_mounted	20
WH_Kislev_land_3	wh3_default_land_melee_cavalry_main_mounted_heavy	10
WH_Kislev_land_3	wh3_default_land_melee_infantry_main_frontline_swords	20
WH_Kislev_land_3	wh3_default_land_monsters_flanking_strong	5
WH_Kislev_land_3	wh3_default_land_monsters_heavy	10
WH_Kislev_land_3	wh3_default_land_ranged_cavalry	5
WH_Kislev_land_3	wh3_default_land_ranged_cavalry_chariots	10
WH_Kislev_land_3	wh3_default_land_ranged_infantry_main_light_backline	15
WH_Kislev_land	wh3_default_land_artillery_long_range	5
WH_Kislev_land	wh3_default_land_characters	10
WH_Kislev_land	wh3_default_land_melee_cavalry_main_mounted	15
WH_Kislev_land	wh3_default_land_melee_infantry_main_frontline_swords	20
WH_Kislev_land	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	15
WH_Kislev_land	wh3_default_land_monsters	5
WH_Kislev_land	wh3_default_land_ranged_cavalry	5
WH_Kislev_land	wh3_default_land_ranged_infantry_main_light_backline	30
WH_Lizardmen_land_2	wh3_default_land_artillery	5
WH_Lizardmen_land_2	wh3_default_land_characters	10
WH_Lizardmen_land_2	wh3_default_land_flying	0
WH_Lizardmen_land_2	wh3_default_land_melee_cavalry_main_mounted_heavy	10
WH_Lizardmen_land_2	wh3_default_land_melee_cavalry_main_mounted_medium	10
WH_Lizardmen_land_2	wh3_default_land_melee_infantry_main_frontline_spears	10
WH_Lizardmen_land_2	wh3_default_land_melee_infantry_main_frontline_swords	20
WH_Lizardmen_land_2	wh3_default_land_monsters_flanking_strong	10
WH_Lizardmen_land_2	wh3_default_land_monsters_heavy	15
WH_Lizardmen_land_2	wh3_default_land_ranged_infantry_main_heavy_short_range	5
WH_Lizardmen_land_2	wh3_default_land_ranged_infantry_main_light_skirmisher	10
WH_Lizardmen_land_3	wh3_default_land_artillery_long_range	10
WH_Lizardmen_land_3	wh3_default_land_artillery_short_range	5
WH_Lizardmen_land_3	wh3_default_land_characters	10
WH_Lizardmen_land_3	wh3_default_land_flying_light_harasser	10
WH_Lizardmen_land_3	wh3_default_land_flying_light_main	5
WH_Lizardmen_land_3	wh3_default_land_melee_cavalry_main_mounted	10
WH_Lizardmen_land_3	wh3_default_land_melee_infantry_main_frontline_spears	10
WH_Lizardmen_land_3	wh3_default_land_melee_infantry_main_frontline_swords	25
WH_Lizardmen_land_3	wh3_default_land_ranged_infantry_main_heavy_short_range	10
WH_Lizardmen_land_3	wh3_default_land_ranged_infantry_main_light_skirmisher	10
WH_Lizardmen_land_4	wh3_default_land_artillery	5
WH_Lizardmen_land_4	wh3_default_land_characters	10
WH_Lizardmen_land_4	wh3_default_land_flying_light	10
WH_Lizardmen_land_4	wh3_default_land_melee_cavalry_main_mounted	10
WH_Lizardmen_land_4	wh3_default_land_melee_infantry_main_frontline_spears	10
WH_Lizardmen_land_4	wh3_default_land_melee_infantry_main_frontline_swords	25
WH_Lizardmen_land_4	wh3_default_land_monsters_flanking_strong	15
WH_Lizardmen_land_4	wh3_default_land_monsters_heavy	20
WH_Lizardmen_land_4	wh3_default_land_ranged_infantry_main_heavy_short_range	5
WH_Lizardmen_land	wh3_default_land_artillery_long_range	5
WH_Lizardmen_land	wh3_default_land_artillery_short_range	5
WH_Lizardmen_land	wh3_default_land_characters	10
WH_Lizardmen_land	wh3_default_land_flying_light_harasser	10
WH_Lizardmen_land	wh3_default_land_flying_light_main	5
WH_Lizardmen_land	wh3_default_land_melee_cavalry_main_mounted	10
WH_Lizardmen_land	wh3_default_land_melee_infantry_main_frontline_spears	15
WH_Lizardmen_land	wh3_default_land_melee_infantry_main_frontline_swords	25
WH_Lizardmen_land	wh3_default_land_monsters_flanking_strong	5
WH_Lizardmen_land	wh3_default_land_monsters_heavy	10
WH_Lizardmen_land	wh3_default_land_ranged_infantry_main_light_skirmisher	10
WH_Norsca_land_2	wh3_default_land_characters	5
WH_Norsca_land_2	wh3_default_land_melee_infantry	5
WH_Norsca_land_2	wh3_default_land_melee_infantry_main_frontline_spears	5
WH_Norsca_land_2	wh3_default_land_melee_infantry_main_frontline_swords	10
WH_Norsca_land_2	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_Norsca_land_2	wh3_default_land_monsters	5
WH_Norsca_land_2	wh3_default_land_monsters_flanking_strong	15
WH_Norsca_land_2	wh3_default_land_monsters_heavy	10
WH_Norsca_land_2	wh3_default_land_ranged_cavalry	20
WH_Norsca_land_2	wh3_default_land_ranged_infantry	10
WH_Norsca_land_3	wh3_default_land_characters	5
WH_Norsca_land_3	wh3_default_land_melee_infantry	5
WH_Norsca_land_3	wh3_default_land_melee_infantry_main_frontline_spears	5
WH_Norsca_land_3	wh3_default_land_melee_infantry_main_frontline_swords	10
WH_Norsca_land_3	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_Norsca_land_3	wh3_default_land_monsters	10
WH_Norsca_land_3	wh3_default_land_monsters_flanking_strong	25
WH_Norsca_land_3	wh3_default_land_monsters_heavy	15
WH_Norsca_land_3	wh3_default_land_ranged_cavalry	10
WH_Norsca_land_3	wh3_default_land_ranged_infantry	10
WH_Norsca_land_SurthaEk	wh3_default_land_characters	10
WH_Norsca_land_SurthaEk	wh3_default_land_melee_cavalry_main_chariots	80
WH_Norsca_land_SurthaEk	wh3_default_land_melee_infantry	10
WH_Norsca_land_SurthaEk	wh3_default_land_ranged_cavalry	10
WH_Norsca_land	wh3_default_land_characters	5
WH_Norsca_land	wh3_default_land_melee_infantry	10
WH_Norsca_land	wh3_default_land_melee_infantry_main_frontline_spears	5
WH_Norsca_land	wh3_default_land_melee_infantry_main_frontline_swords	10
WH_Norsca_land	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	15
WH_Norsca_land	wh3_default_land_monsters	5
WH_Norsca_land	wh3_default_land_monsters_flanking_strong	20
WH_Norsca_land	wh3_default_land_monsters_heavy	10
WH_Norsca_land	wh3_default_land_ranged_cavalry	10
WH_Norsca_land	wh3_default_land_ranged_infantry	10
WH_Nurgle_land_2	wh3_default_land_characters	10
WH_Nurgle_land_2	wh3_default_land_melee_cavalry	10
WH_Nurgle_land_2	wh3_default_land_melee_cavalry_main_chariots	5
WH_Nurgle_land_2	wh3_default_land_melee_cavalry_main_mounted	15
WH_Nurgle_land_2	wh3_default_land_melee_infantry	5
WH_Nurgle_land_2	wh3_default_land_melee_infantry_main_flanking	15
WH_Nurgle_land_2	wh3_default_land_melee_infantry_main_frontline	10
WH_Nurgle_land_2	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	20
WH_Nurgle_land_2	wh3_default_land_monsters_flanking_strong	15
WH_Nurgle_land_2	wh3_default_land_monsters_heavy	5
WH_Nurgle_land_3	wh3_default_land_characters	10
WH_Nurgle_land_3	wh3_default_land_melee_cavalry	10
WH_Nurgle_land_3	wh3_default_land_melee_cavalry_main_chariots	10
WH_Nurgle_land_3	wh3_default_land_melee_cavalry_main_mounted	15
WH_Nurgle_land_3	wh3_default_land_melee_infantry_main_flanking	10
WH_Nurgle_land_3	wh3_default_land_melee_infantry_main_frontline	20
WH_Nurgle_land_3	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	20
WH_Nurgle_land_3	wh3_default_land_monsters_flanking_strong	10
WH_Nurgle_land_3	wh3_default_land_monsters_heavy	5
WH_Nurgle_land_4	wh3_default_land_characters	10
WH_Nurgle_land_4	wh3_default_land_melee_cavalry	5
WH_Nurgle_land_4	wh3_default_land_melee_cavalry_main_chariots	10
WH_Nurgle_land_4	wh3_default_land_melee_cavalry_main_mounted	10
WH_Nurgle_land_4	wh3_default_land_melee_infantry_main_flanking	10
WH_Nurgle_land_4	wh3_default_land_melee_infantry_main_frontline	15
WH_Nurgle_land_4	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	20
WH_Nurgle_land_4	wh3_default_land_monsters_flanking_strong	15
WH_Nurgle_land_4	wh3_default_land_monsters_heavy	15
WH_Nurgle_land	wh3_default_land_characters	5
WH_Nurgle_land	wh3_default_land_melee_cavalry	5
WH_Nurgle_land	wh3_default_land_melee_cavalry_main_chariots	5
WH_Nurgle_land	wh3_default_land_melee_cavalry_main_mounted	10
WH_Nurgle_land	wh3_default_land_melee_infantry	5
WH_Nurgle_land	wh3_default_land_melee_infantry_main_flanking	10
WH_Nurgle_land	wh3_default_land_melee_infantry_main_frontline	10
WH_Nurgle_land	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	20
WH_Nurgle_land	wh3_default_land_monsters_flanking_strong	15
WH_Nurgle_land	wh3_default_land_monsters_heavy	5
WH_Ogre_Kingdoms_land_2	wh3_default_land_artillery_long_range	10
WH_Ogre_Kingdoms_land_2	wh3_default_land_characters	10
WH_Ogre_Kingdoms_land_2	wh3_default_land_melee_cavalry_main_mounted	5
WH_Ogre_Kingdoms_land_2	wh3_default_land_melee_infantry_main_flanking	5
WH_Ogre_Kingdoms_land_2	wh3_default_land_melee_infantry_main_frontline_spears	15
WH_Ogre_Kingdoms_land_2	wh3_default_land_melee_infantry_main_frontline_swords	20
WH_Ogre_Kingdoms_land_2	wh3_default_land_melee_infantry_trash	10
WH_Ogre_Kingdoms_land_2	wh3_default_land_monsters_heavy	5
WH_Ogre_Kingdoms_land_2	wh3_default_land_ranged_infantry_main_heavy_short_range	10
WH_Ogre_Kingdoms_land_2	wh3_default_land_ranged_infantry_main_light_backline	15
WH_Ogre_Kingdoms_land_3	wh3_default_land_characters	10
WH_Ogre_Kingdoms_land_3	wh3_default_land_melee_cavalry_main_mounted	5
WH_Ogre_Kingdoms_land_3	wh3_default_land_melee_cavalry_main_mounted_heavy	10
WH_Ogre_Kingdoms_land_3	wh3_default_land_melee_cavalry_main_mounted_medium	10
WH_Ogre_Kingdoms_land_3	wh3_default_land_melee_infantry_main_frontline_spears	10
WH_Ogre_Kingdoms_land_3	wh3_default_land_melee_infantry_main_frontline_swords	35
WH_Ogre_Kingdoms_land_3	wh3_default_land_monsters_heavy	5
WH_Ogre_Kingdoms_land_3	wh3_default_land_ranged_infantry_main_heavy_short_range	5
WH_Ogre_Kingdoms_land_3	wh3_default_land_ranged_infantry_main_light_backline	10
WH_Ogre_Kingdoms_land_4	wh3_default_land_characters	10
WH_Ogre_Kingdoms_land_4	wh3_default_land_melee_cavalry_main_mounted	10
WH_Ogre_Kingdoms_land_4	wh3_default_land_melee_infantry_main_flanking	10
WH_Ogre_Kingdoms_land_4	wh3_default_land_melee_infantry_main_frontline_spears	15
WH_Ogre_Kingdoms_land_4	wh3_default_land_melee_infantry_main_frontline_swords	25
WH_Ogre_Kingdoms_land_4	wh3_default_land_monsters_heavy	25
WH_Ogre_Kingdoms_land_4	wh3_default_land_ranged_infantry_main_light_backline	10
WH_Ogre_Kingdoms_land	wh3_default_land_artillery_long_range	5
WH_Ogre_Kingdoms_land	wh3_default_land_characters	10
WH_Ogre_Kingdoms_land	wh3_default_land_melee_cavalry_main_mounted	5
WH_Ogre_Kingdoms_land	wh3_default_land_melee_cavalry_main_mounted_heavy	10
WH_Ogre_Kingdoms_land	wh3_default_land_melee_cavalry_main_mounted_medium	5
WH_Ogre_Kingdoms_land	wh3_default_land_melee_infantry_main_flanking	10
WH_Ogre_Kingdoms_land	wh3_default_land_melee_infantry_main_frontline_spears	10
WH_Ogre_Kingdoms_land	wh3_default_land_melee_infantry_main_frontline_swords	25
WH_Ogre_Kingdoms_land	wh3_default_land_melee_infantry_trash	5
WH_Ogre_Kingdoms_land	wh3_default_land_monsters_heavy	10
WH_Ogre_Kingdoms_land	wh3_default_land_ranged_infantry_main_heavy_short_range	5
WH_Ogre_Kingdoms_land	wh3_default_land_ranged_infantry_main_light_backline	5
WH_Skaven_land_2	wh3_default_land_artillery	10
WH_Skaven_land_2	wh3_default_land_characters	10
WH_Skaven_land_2	wh3_default_land_melee_infantry_main	15
WH_Skaven_land_2	wh3_default_land_melee_infantry_main_flanking	10
WH_Skaven_land_2	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	10
WH_Skaven_land_2	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_Skaven_land_2	wh3_default_land_monsters	5
WH_Skaven_land_2	wh3_default_land_monsters_flanking_strong	10
WH_Skaven_land_2	wh3_default_land_monsters_heavy	10
WH_Skaven_land_2	wh3_default_land_ranged_infantry_main_heavy_long_range	10
WH_Skaven_land_2	wh3_default_land_ranged_infantry_main_light	10
WH_Skaven_land_3	wh3_default_land_characters	10
WH_Skaven_land_3	wh3_default_land_melee_infantry_main	15
WH_Skaven_land_3	wh3_default_land_melee_infantry_main_flanking	5
WH_Skaven_land_3	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	10
WH_Skaven_land_3	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_Skaven_land_3	wh3_default_land_monsters	10
WH_Skaven_land_3	wh3_default_land_monsters_flanking_strong	15
WH_Skaven_land_3	wh3_default_land_monsters_heavy	15
WH_Skaven_land_3	wh3_default_land_ranged_infantry_main_heavy	10
WH_Skaven_land_3	wh3_default_land_ranged_infantry_main_light	10
WH_Skaven_land_4	wh3_default_land_artillery	10
WH_Skaven_land_4	wh3_default_land_artillery_long_range	10
WH_Skaven_land_4	wh3_default_land_characters	10
WH_Skaven_land_4	wh3_default_land_melee_infantry	20
WH_Skaven_land_4	wh3_default_land_melee_infantry_main_flanking	10
WH_Skaven_land_4	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	10
WH_Skaven_land_4	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_Skaven_land_4	wh3_default_land_monsters	5
WH_Skaven_land_4	wh3_default_land_monsters_flanking_strong	5
WH_Skaven_land_4	wh3_default_land_monsters_heavy	5
WH_Skaven_land_4	wh3_default_land_ranged_infantry_main_heavy_long_range	10
WH_Skaven_land_4	wh3_default_land_ranged_infantry_main_light	5
WH_Skaven_land_5	wh3_default_land_artillery	5
WH_Skaven_land_5	wh3_default_land_artillery_long_range	10
WH_Skaven_land_5	wh3_default_land_characters	10
WH_Skaven_land_5	wh3_default_land_melee_infantry_main_flanking	15
WH_Skaven_land_5	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	10
WH_Skaven_land_5	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	15
WH_Skaven_land_5	wh3_default_land_monsters_flanking_strong	10
WH_Skaven_land_5	wh3_default_land_monsters_heavy	10
WH_Skaven_land_5	wh3_default_land_ranged_infantry_main_heavy_long_range	10
WH_Skaven_land_5	wh3_default_land_ranged_infantry_main_heavy_short_range	5
WH_Skaven_land_5	wh3_default_land_ranged_infantry_main_light	10
WH_Skaven_land	wh3_default_land_artillery	10
WH_Skaven_land	wh3_default_land_artillery_long_range	5
WH_Skaven_land	wh3_default_land_characters	10
WH_Skaven_land	wh3_default_land_melee_infantry_main_flanking	15
WH_Skaven_land	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	15
WH_Skaven_land	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_Skaven_land	wh3_default_land_monsters_flanking_strong	10
WH_Skaven_land	wh3_default_land_monsters_heavy	10
WH_Skaven_land	wh3_default_land_ranged_infantry_main_heavy_long_range	15
WH_Skaven_land	wh3_default_land_ranged_infantry_main_heavy_short_range	10
WH_Slaanesh_land_2	wh3_default_land_characters	10
WH_Slaanesh_land_2	wh3_default_land_melee_cavalry_main_chariots	10
WH_Slaanesh_land_2	wh3_default_land_melee_cavalry_main_mounted	5
WH_Slaanesh_land_2	wh3_default_land_melee_infantry	15
WH_Slaanesh_land_2	wh3_default_land_melee_infantry_main_flanking	10
WH_Slaanesh_land_2	wh3_default_land_melee_infantry_main_frontline	10
WH_Slaanesh_land_2	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	15
WH_Slaanesh_land_2	wh3_default_land_monsters	5
WH_Slaanesh_land_2	wh3_default_land_monsters_flanking_strong	20
WH_Slaanesh_land_2	wh3_default_land_monsters_heavy	10
WH_Slaanesh_land_3	wh3_default_land_characters	10
WH_Slaanesh_land_3	wh3_default_land_melee_cavalry_main_chariots	10
WH_Slaanesh_land_3	wh3_default_land_melee_cavalry_main_mounted	20
WH_Slaanesh_land_3	wh3_default_land_melee_infantry	10
WH_Slaanesh_land_3	wh3_default_land_melee_infantry_main_flanking	5
WH_Slaanesh_land_3	wh3_default_land_melee_infantry_main_frontline	15
WH_Slaanesh_land_3	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	20
WH_Slaanesh_land_3	wh3_default_land_monsters	5
WH_Slaanesh_land_3	wh3_default_land_monsters_flanking_strong	5
WH_Slaanesh_land_3	wh3_default_land_monsters_heavy	10
WH_Slaanesh_land_4	wh3_default_land_characters	10
WH_Slaanesh_land_4	wh3_default_land_melee_cavalry_main_chariots	10
WH_Slaanesh_land_4	wh3_default_land_melee_cavalry_main_mounted	10
WH_Slaanesh_land_4	wh3_default_land_melee_infantry	10
WH_Slaanesh_land_4	wh3_default_land_melee_infantry_main_flanking	10
WH_Slaanesh_land_4	wh3_default_land_melee_infantry_main_frontline	10
WH_Slaanesh_land_4	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	20
WH_Slaanesh_land_4	wh3_default_land_monsters	10
WH_Slaanesh_land_4	wh3_default_land_monsters_flanking_strong	5
WH_Slaanesh_land_4	wh3_default_land_monsters_heavy	15
WH_Slaanesh_land	wh3_default_land_characters	10
WH_Slaanesh_land	wh3_default_land_melee_cavalry_main_chariots	10
WH_Slaanesh_land	wh3_default_land_melee_cavalry_main_mounted	10
WH_Slaanesh_land	wh3_default_land_melee_infantry	15
WH_Slaanesh_land	wh3_default_land_melee_infantry_main_flanking	10
WH_Slaanesh_land	wh3_default_land_melee_infantry_main_frontline	10
WH_Slaanesh_land	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	20
WH_Slaanesh_land	wh3_default_land_monsters	5
WH_Slaanesh_land	wh3_default_land_monsters_flanking_strong	10
WH_Slaanesh_land	wh3_default_land_monsters_heavy	10
WH_TEB_land	wh3_default_land_artillery	1
WH_TEB_land	wh3_default_land_characters	1
WH_TEB_land	wh3_default_land_melee_cavalry_main_mounted	1
WH_TEB_land	wh3_default_land_melee_infantry_main_frontline_spears	30
WH_TEB_land	wh3_default_land_melee_infantry_main_frontline_swords	30
WH_TEB_land	wh3_default_land_ranged_cavalry	5
WH_TEB_land	wh3_default_land_ranged_infantry_main_light_backline	35
WH_Tomb_Kings_land_2	wh3_default_land_artillery_long_range	0
WH_Tomb_Kings_land_2	wh3_default_land_characters	10
WH_Tomb_Kings_land_2	wh3_default_land_melee_cavalry_main_chariots	10
WH_Tomb_Kings_land_2	wh3_default_land_melee_cavalry_main_mounted	10
WH_Tomb_Kings_land_2	wh3_default_land_melee_infantry_main_frontline	15
WH_Tomb_Kings_land_2	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	15
WH_Tomb_Kings_land_2	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	15
WH_Tomb_Kings_land_2	wh3_default_land_monsters	5
WH_Tomb_Kings_land_2	wh3_default_land_monsters_flanking_strong	15
WH_Tomb_Kings_land_2	wh3_default_land_monsters_heavy	10
WH_Tomb_Kings_land_2	wh3_default_land_ranged_infantry_main	5
WH_Tomb_Kings_land_3	wh3_default_land_artillery_long_range	10
WH_Tomb_Kings_land_3	wh3_default_land_characters	10
WH_Tomb_Kings_land_3	wh3_default_land_melee_cavalry_main	5
WH_Tomb_Kings_land_3	wh3_default_land_melee_infantry_main_frontline	15
WH_Tomb_Kings_land_3	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	15
WH_Tomb_Kings_land_3	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	15
WH_Tomb_Kings_land_3	wh3_default_land_monsters_flanking_strong	15
WH_Tomb_Kings_land_3	wh3_default_land_monsters_heavy	5
WH_Tomb_Kings_land_3	wh3_default_land_ranged_cavalry	5
WH_Tomb_Kings_land_3	wh3_default_land_ranged_infantry_main	15
WH_Tomb_Kings_land_4	wh3_default_land_artillery_long_range	5
WH_Tomb_Kings_land_4	wh3_default_land_characters	10
WH_Tomb_Kings_land_4	wh3_default_land_melee_cavalry_main_chariots	15
WH_Tomb_Kings_land_4	wh3_default_land_melee_cavalry_main_mounted	15
WH_Tomb_Kings_land_4	wh3_default_land_melee_infantry_main_flanking_high_quality	10
WH_Tomb_Kings_land_4	wh3_default_land_melee_infantry_main_frontline	20
WH_Tomb_Kings_land_4	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	10
WH_Tomb_Kings_land_4	wh3_default_land_melee_infantry_main_frontline_swords_high_quality	10
WH_Tomb_Kings_land_4	wh3_default_land_monsters_heavy	5
WH_Tomb_Kings_land_4	wh3_default_land_ranged_cavalry_chariots	5
WH_Tomb_Kings_land_4	wh3_default_land_ranged_infantry_main	5
WH_Tomb_Kings_land	wh3_default_land_artillery_long_range	10
WH_Tomb_Kings_land	wh3_default_land_characters	10
WH_Tomb_Kings_land	wh3_default_land_melee_cavalry_main_chariots	5
WH_Tomb_Kings_land	wh3_default_land_melee_cavalry_main_mounted_heavy	10
WH_Tomb_Kings_land	wh3_default_land_melee_infantry_main_frontline	10
WH_Tomb_Kings_land	wh3_default_land_melee_infantry_main_frontline_spears_high_quality	15
