key	requires_effect_enabling	icon_name	overpower_option	type	video	uniqueness	is_unit_upgrade	is_hidden_in_ui	source_type	superseded_abilities_set	is_hidden_in_ui_for_enemy
wh2_dlc13_lord_abilities_funnel_of_flame	true	wh2_dlc13_lord_abilities_funnel_of_flame		wh_type_area_of_augments		wh_main_anc_group_rare	true	false	active		false
wh2_dlc13_lord_abilities_hail_of_fire	true	wh2_dlc13_lord_abilities_hail_of_fire		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	active		false
wh2_dlc13_lord_abilities_hunters_snare	true	wh2_dlc13_lord_abilities_hunters_snare		wh_type_area_of_hexes		wh_main_anc_group_uncommon	true	false	active		false
wh2_dlc13_lord_abilities_hunters_trap	true	wh2_dlc13_lord_abilities_hunters_trap		wh_type_area_of_hexes		wh_main_anc_group_rare	true	false	active		false
wh2_dlc13_lord_abilities_kill_shot	true	wh2_dlc13_lord_abilities_kill_shot		wh_type_magic_missile		wh_main_anc_group_rare	true	false	active		false
wh2_dlc13_lord_abilities_miasma_of_despair	true	wh2_dlc13_lord_abilities_miasma_of_despair		wh_type_area_of_hexes		wh_main_anc_group_uncommon	true	false	active		false
wh2_dlc13_lord_abilities_monstrous_strength	false	wh2_dlc13_lord_abilities_monstrous_strength		wh_type_augment		wh_main_anc_group_uncommon	true	false	active		false
wh2_dlc13_lord_abilities_oil_flask	false	wh2_dlc13_lord_abilities_oil_flask		wh_type_magic_missile		wh_main_anc_group_uncommon	true	false	active		false
wh2_dlc13_lord_abilities_primal_roar	false	wh2_dlc13_lord_abilities_primal_roar		wh_type_area_of_augments		wh_main_anc_group_rare	true	false	active		false
wh2_dlc13_lord_abilities_rock_of_itza	false	wh2_dlc13_lord_abilities_rock_of_itza		wh_type_augment		wh_main_anc_group_common	true	false	active		false
wh2_dlc13_lord_passive_endurance_aura	false	wh2_dlc13_lord_passive_endurance_aura		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	passive		false
wh2_dlc13_lord_passive_fleet_footed	false	wh2_dlc13_lord_passive_fleet_footed		wh_type_augment		wh_main_anc_group_common	true	false	passive		false
wh2_dlc13_lord_passive_merely_a_fleshwound	true	wh2_dlc13_lord_passive_merely_a_fleshwound		wh_type_augment		wh_main_anc_group_uncommon	true	false	passive		false
wh2_dlc13_lord_passive_to_the_death	true	wh2_dlc13_lord_passive_to_the_death		wh_type_augment		wh_main_anc_group_uncommon	true	false	passive		false
wh2_dlc13_lord_passive_trueshot_aura	false	wh2_dlc13_lord_passive_trueshot_aura		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	passive		false
wh2_dlc13_unit_abilities_bathed_in_blood	false	wh2_dlc13_unit_abilities_bathed_in_blood		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	active		false
wh2_dlc13_unit_abilities_blinding_radiance	false	wh2_dlc13_unit_abilities_blinding_radiance		wh_type_area_of_hexes		wh_main_anc_group_uncommon	true	false	active		false
wh2_dlc13_unit_abilities_emergency_vent	false	wh2_dlc13_unit_abilities_emergency_vent		wh_type_explosion		wh_main_anc_group_common	true	false	active		false
wh2_dlc13_unit_passive_dread_aversion	false	wh2_dlc13_unit_passive_dread_aversion		wh_type_area_of_hexes		wh_main_anc_group_uncommon	true	false	passive		false
wh2_dlc13_unit_passive_grim_resolve	false	wh2_dlc13_unit_passive_grim_resolve		wh_type_area_of_augments		wh_main_anc_group_common	true	false	passive		false
wh2_dlc13_unit_passive_kaboom	false	wh2_dlc13_unit_passive_kaboom		wh_type_explosion		wh_main_anc_group_uncommon	true	false	passive		false
wh2_dlc13_weapon_abilities_amber_bow	false	wh2_dlc13_weapon_abilities_amber_bow		wh_type_magic_missiles		wh_main_anc_group_unique	true	false	active		false
wh2_dlc13_weapon_abilities_averland_runefang	false	wh2_dlc13_weapon_abilities_averland_runefang		wh_type_hex		wh_main_anc_group_unique	true	false	active		false
wh2_dlc13_weapon_abilities_drakwald_runefang	false	wh2_dlc13_weapon_abilities_drakwald_runefang		wh_type_augment		wh_main_anc_group_unique	true	false	active		false
wh2_dlc13_weapon_abilities_hochland_runefang	false	wh2_dlc13_weapon_abilities_hochland_runefang		wh_type_area_of_hexes		wh_main_anc_group_unique	true	false	active		false
wh2_dlc13_weapon_abilities_mace_of_ulumak	false	wh2_dlc13_weapon_abilities_mace_of_ulumak		wh_type_augment		wh_main_anc_group_unique	true	false	active		false
wh2_dlc13_weapon_abilities_nordland_runefang	false	wh2_dlc13_weapon_abilities_nordland_runefang		wh_type_area_of_direct_damage		wh_main_anc_group_unique	true	false	active		false
wh2_dlc13_weapon_abilities_ostermark_runefang	false	wh2_dlc13_weapon_abilities_ostermark_runefang		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	active		false
wh2_dlc13_weapon_abilities_ostland_runefang	false	wh2_dlc13_weapon_abilities_ostland_runefang		wh_type_augment		wh_main_anc_group_unique	true	false	active		false
wh2_dlc13_weapon_abilities_talabecland_runefang	false	wh2_dlc13_weapon_abilities_talabecland_runefang		wh_type_augment		wh_main_anc_group_unique	true	false	active		false
wh2_dlc13_weapon_abilities_wissenland_runefang	false	wh2_dlc13_weapon_abilities_wissenland_runefang		wh_type_area_of_hexes		wh_main_anc_group_unique	true	false	active		false
wh2_dlc13_weapon_passive_solland_runefang	false	wh2_dlc13_weapon_passive_solland_runefang		wh_type_area_of_hexes		wh_main_anc_group_unique	true	false	passive		false
wh2_dlc13_weapon_passive_stirland_runefang	false	wh2_dlc13_weapon_passive_stirland_runefang		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	passive		false
wh2_dlc14_character_abilities_cracklebomb	true	wh2_dlc14_character_abilities_cracklebomb		wh_type_magic_missile		wh_main_anc_group_uncommon	true	false	active		false
wh2_dlc14_character_abilities_from_the_shadows	true	wh2_dlc14_spell_stealth_veil_of_shadows		wh_type_area_of_augments		wh_main_anc_group_common	true	false	active		false
wh2_dlc14_character_passive_discombobulate	false	wh2_main_character_abilities_verminous_valour		wh_type_area_of_hexes		wh_main_anc_group_rare	false	true	passive		false
wh2_dlc14_final_battle_ability_summon_snikch	false	wh2_dlc10_lord_abilities_mislead		wh_type_augment		wh_main_anc_group_rare	false	false	army		false
wh2_dlc14_item_passive_idol_of_darkness	false	wh_magic_item_passive_talisman		wh_type_area_of_hexes		wh_main_anc_group_unique	true	false	passive		false
wh2_dlc14_item_passive_the_cloak_of_shadows	false	wh2_dlc14_item_passive_the_cloak_of_shadows		wh_type_area_of_hexes		wh_main_anc_group_unique	true	false	passive		false
wh2_dlc14_lord_abilities_beastslaver	true	wh2_dlc14_lord_abilities_beastslaver		wh_type_augment		wh_main_anc_group_common	true	false	active		false
wh2_dlc14_lord_abilities_bloodstorm	false	wh2_dlc14_lord_abilities_bloodstorm		wh_type_augment		wh_main_anc_group_common	false	false	active		false
wh2_dlc14_lord_abilities_deathmasters_sigil	true	wh2_dlc14_lord_abilities_deathmasters_sigil		wh_type_hex		wh_main_anc_group_uncommon	true	false	active		false
wh2_dlc14_lord_abilities_halo_of_maidenly_wrath	true	wh2_dlc14_lord_abilities_halo_of_maidenly_wrath		wh_type_explosion		wh_main_anc_group_uncommon	true	false	active		false
wh2_dlc14_lord_abilities_looming_dread	true	wh2_dlc14_lord_abilities_looming_dread		wh_type_hex		wh_main_anc_group_uncommon	true	false	active		false
wh2_dlc14_lord_abilities_reaper_of_souls	false	wh2_dlc14_lord_abilities_reaper_of_souls		wh_type_area_of_direct_damage		wh_main_anc_group_uncommon	false	false	active		false
wh2_dlc14_lord_abilities_the_blood_price	false	wh2_dlc14_lord_abilities_the_blood_price		wh_type_augment		wh_main_anc_group_uncommon	false	false	active		false
wh2_dlc14_lord_abilities_the_daemons_curse	false	wh2_dlc14_lord_abilities_the_daemons_curse		wh_type_area_of_hexes		wh_main_anc_group_common	false	false	active		false
wh2_dlc14_lord_abilities_tzarkan	true	wh2_dlc14_lord_abilities_tzarkan		wh_type_transform		wh_main_anc_group_rare	false	false	active		false
wh2_dlc14_lord_abilities_tzarkan_mp	false	wh2_dlc14_lord_abilities_tzarkan		wh_type_transform		wh_main_anc_group_rare	false	false	active		false
wh2_dlc14_lord_abilities_tzarkan_snikch	true	wh2_dlc14_lord_abilities_tzarkan_snikch		wh_type_augment		wh_main_anc_group_rare	false	false	active		false
wh2_dlc14_lord_abilities_tzarkan_spite	true	wh2_dlc14_lord_abilities_tzarkan		wh_type_transform		wh_main_anc_group_rare	false	false	active		false
wh2_dlc14_lord_abilities_tzarkan_spite_mp	false	wh2_dlc14_lord_abilities_tzarkan		wh_type_transform		wh_main_anc_group_rare	false	false	active		false
wh2_dlc14_lord_abilities_whiplash	false	wh2_dlc14_lord_abilities_whiplash		wh_type_augment		wh_main_anc_group_uncommon	true	false	active		false
wh2_dlc14_lord_passive_fleur_de_lys_banner	true	wh2_dlc14_item_passive_fleur_de_lys_banner		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	passive		false
wh2_dlc14_lord_passive_tzarkan	false	wh2_dlc14_lord_passive_tzarkan		wh_type_augment		wh_main_anc_group_rare	false	false	passive		false
wh2_dlc14_lore_passive_toxic_rain	true	wh2_dlc14_lore_passive_toxic_rain		wh_type_area_of_hexes		wh_main_anc_group_common	true	false	passive		false
wh2_dlc14_spell_bound_warpfireball	false	wh2_dlc14_spell_bound_warpfireball		wh_type_magic_missile		wh_main_anc_group_common	true	false	bound		false
wh2_dlc14_spell_grey_seer_the_dreaded_thirteenth_spell_upgraded	true	wh2_main_spell_plague_the_dreaded_thirteenth_spell		wh_type_explosion	spell_previews/plague/wh2_main_spell_plague_the_dreaded_thirteenth_spell	wh_main_anc_group_rare	true	false	spell		false
wh2_dlc14_spell_ruin_flensing_ruin	true	wh2_dlc14_spell_ruin_flensing_ruin	wh2_dlc14_spell_ruin_flensing_ruin_upgraded	wh_type_area_of_direct_damage	spell_previews/ruin/wh2_dlc14_spell_ruin_flensing_ruin	wh_main_anc_group_rare	true	false	spell		false
wh2_dlc14_spell_ruin_flensing_ruin_upgraded	true	wh2_dlc14_spell_ruin_flensing_ruin		wh_type_area_of_direct_damage	spell_previews/ruin/wh2_dlc14_spell_ruin_flensing_ruin	wh_main_anc_group_rare	true	false	spell		false
wh2_dlc14_spell_stealth_armour_of_darkness	true	wh2_dlc14_spell_stealth_armour_of_darkness	wh2_dlc14_spell_stealth_armour_of_darkness_upgraded	wh_type_augment	spell_previews/stealth/wh2_dlc14_spell_stealth_armour_of_darkness	wh_main_anc_group_uncommon	true	false	spell		false
wh2_dlc14_spell_stealth_armour_of_darkness_upgraded	true	wh2_dlc14_spell_stealth_armour_of_darkness		wh_type_area_of_augments	spell_previews/stealth/wh2_dlc14_spell_stealth_armour_of_darkness	wh_main_anc_group_uncommon	true	false	spell		false
wh2_dlc14_spell_stealth_black_whirlwind	true	wh2_dlc14_spell_stealth_black_whirlwind	wh2_dlc14_spell_stealth_black_whirlwind_upgraded	wh_type_vortex	spell_previews/stealth/wh2_dlc14_spell_stealth_black_whirlwind	wh_main_anc_group_rare	true	false	spell		false
wh2_dlc14_spell_stealth_black_whirlwind_upgraded	true	wh2_dlc14_spell_stealth_black_whirlwind		wh_type_vortex	spell_previews/stealth/wh2_dlc14_spell_stealth_black_whirlwind	wh_main_anc_group_rare	true	false	spell		false
wh2_dlc14_spell_stealth_brittle_bone	true	wh2_dlc14_spell_stealth_brittle_bone	wh2_dlc14_spell_stealth_brittle_bone_upgraded	wh_type_hex	spell_previews/stealth/wh2_dlc14_spell_stealth_brittle_bones	wh_main_anc_group_rare	true	false	spell		false
wh2_dlc14_spell_stealth_brittle_bone_upgraded	true	wh2_dlc14_spell_stealth_brittle_bone		wh_type_area_of_hexes	spell_previews/stealth/wh2_dlc14_spell_stealth_brittle_bones	wh_main_anc_group_rare	true	false	spell		false
wh2_dlc14_spell_stealth_veil_of_shadows	true	wh2_dlc14_spell_stealth_veil_of_shadows	wh2_dlc14_spell_stealth_veil_of_shadows_upgraded	wh_type_vortex	spell_previews/stealth/wh2_dlc14_spell_stealth_veil_of_shadows	wh_main_anc_group_uncommon	true	false	spell		false
wh2_dlc14_spell_stealth_veil_of_shadows_upgraded	true	wh2_dlc14_spell_stealth_veil_of_shadows		wh_type_vortex	spell_previews/stealth/wh2_dlc14_spell_stealth_veil_of_shadows	wh_main_anc_group_uncommon	true	false	spell		false
wh2_dlc14_spell_stealth_warp_stars	true	wh2_dlc14_spell_stealth_warp_stars	wh2_dlc14_spell_stealth_warp_stars_upgraded	wh_type_magic_missiles	spell_previews/stealth/wh2_dlc14_spell_stealth_warp_stars	wh_main_anc_group_common	true	false	spell		false
wh2_dlc14_spell_stealth_warp_stars_upgraded	true	wh2_dlc14_spell_stealth_warp_stars		wh_type_magic_missiles	spell_previews/stealth/wh2_dlc14_spell_stealth_warp_stars	wh_main_anc_group_common	true	false	spell		false
wh2_dlc14_unit_abilities_doppelgang	false	wh2_dlc14_unit_abilities_doppelgang		wh_type_hiding		wh_main_anc_group_uncommon	false	false	active		false
wh2_dlc14_unit_abilities_seismic_snare	false	wh2_dlc14_unit_abilities_seismic_snare		wh_type_area_of_hexes		wh_main_anc_group_common	false	false	active		false
wh2_dlc14_unit_abilities_wail_of_malice	false	wh2_dlc14_unit_abilities_wail_of_malice		wh_type_area_of_direct_damage		wh_main_anc_group_uncommon	false	false	active		false
wh2_dlc14_unit_abilities_warp_quake	false	wh2_dlc14_unit_abilities_warp_quake		wh_type_area_of_direct_damage		wh_main_anc_group_uncommon	false	false	active		false
wh2_dlc14_unit_passive_aura_of_agony	false	wh2_dlc14_unit_passive_aura_of_agony		wh_type_area_of_hexes		wh_main_anc_group_common	false	false	passive		false
wh2_dlc14_unit_passive_aura_of_ardour	false	wh2_dlc14_unit_passive_aura_of_ardour		wh_type_area_of_augments		wh_main_anc_group_common	false	false	passive		false
wh2_dlc14_unit_passive_barbed_net	false	wh2_dlc14_unit_passive_barbed_net		wh_type_hex		wh_main_anc_group_uncommon	false	false	passive		false
wh2_dlc14_unit_passive_crowfeast	false	wh2_dlc14_unit_passive_crowfeast		wh_type_regeneration		wh_main_anc_group_uncommon	false	false	passive		false
wh2_dlc14_unit_passive_duck_and_weave	false	wh2_dlc14_unit_passive_duck_and_weave		wh_type_augment		wh_main_anc_group_uncommon	true	false	passive		false
wh2_dlc14_unit_passive_unbinding_eshin_triads_ror	false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	passive		false
wh2_dlc14_unit_passive_unbinding_stormvermin_0	false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	passive		false
wh2_dlc14_unit_passive_unbinding_stormvermin_1	false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	passive		false
wh2_dlc14_weapon_abilities_sword_of_lyonesse	false	wh2_dlc14_weapon_abilities_sword_of_lyonesse		wh_type_augment		wh_main_anc_group_unique	true	false	active		false
wh2_dlc14_weapon_abilities_whirl_of_weeping_blades	false	wh2_dlc14_weapon_abilities_whirl_of_weeping_blades		wh_type_vortex		wh_main_anc_group_unique	true	false	active		false
wh2_dlc14_weapon_passive_warpsword_of_khaine	false	wh_magic_item_passive_weapon		wh_type_augment		wh_main_anc_group_unique	true	false	passive		false
wh2_dlc15_army_abilities_azhags_big_waaagh	true	wh2_dlc15_army_abilities_azhags_waaagh		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	army	wh2_dlc15_army_abilities_replace_big_waaagh	false
wh2_dlc15_army_abilities_azhags_waaagh	true	wh2_dlc15_army_abilities_azhags_waaagh		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	army	wh2_dlc15_army_abilities_replace_waaagh	false
wh2_dlc15_army_abilities_big_waaagh	true	wh2_dlc15_army_abilities_big_waaagh		wh_type_area_of_augments		wh_main_anc_group_rare	true	false	army	wh2_dlc15_army_abilities_replace_waaagh	false
wh2_dlc15_army_abilities_doom_diver_strike	false	wh2_dlc15_army_abilities_doom_diver_strike		wh_type_bombardment		wh_main_anc_group_rare	false	false	army		false
wh2_dlc15_army_abilities_doom_diver_strike_enhanced	false	wh2_dlc15_army_abilities_doom_diver_strike		wh_type_bombardment		wh_main_anc_group_rare	false	true	army		false
wh2_dlc15_army_abilities_envelop_in_mist	false	wh2_dlc15_army_abilities_envelop_in_mist		wh_type_area_of_augments		wh_main_anc_group_rare	false	false	army		false
wh2_dlc15_army_abilities_flood_trap	false	wh2_dlc15_army_abilities_summon_the_sentinels		wh_type_wind		wh_main_anc_group_rare	false	true	army		false
wh2_dlc15_army_abilities_grimgors_big_waaagh	true	wh2_dlc15_army_abilities_grimgors_waaagh		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	army	wh2_dlc15_army_abilities_replace_big_waaagh	false
wh2_dlc15_army_abilities_grimgors_waaagh	true	wh2_dlc15_army_abilities_grimgors_waaagh		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	army	wh2_dlc15_army_abilities_replace_waaagh	false
wh2_dlc15_army_abilities_groms_big_waaagh	true	wh2_dlc15_army_abilities_groms_waaagh		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	army	wh2_dlc15_army_abilities_replace_big_waaagh	false
wh2_dlc15_army_abilities_groms_waaagh	true	wh2_dlc15_army_abilities_groms_waaagh		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	army	wh2_dlc15_army_abilities_replace_waaagh	false
wh2_dlc15_army_abilities_invocation_of_ending	false	wh2_dlc15_army_abilities_invocation_of_ending		wh_type_explosion		wh_main_anc_group_rare	false	false	army		false
wh2_dlc15_army_abilities_lightning_trap_1	false	wh2_dlc15_army_abilities_summon_the_sentinels		wh_type_vortex		wh_main_anc_group_rare	false	true	army		false
wh2_dlc15_army_abilities_lightning_trap_2	false	wh2_dlc15_army_abilities_summon_the_sentinels		wh_type_vortex		wh_main_anc_group_rare	false	true	army		false
wh2_dlc15_army_abilities_oath_of_replenishment	false	wh2_dlc15_army_abilities_oath_of_replenishment		wh_type_area_of_augments		wh_main_anc_group_rare	false	false	army		false
wh2_dlc15_army_abilities_oath_of_replenishment_upgraded	false	wh2_dlc15_army_abilities_oath_of_replenishment		wh_type_area_of_augments		wh_main_anc_group_rare	false	false	army		false
wh2_dlc15_army_abilities_skarsniks_big_waaagh	true	wh2_dlc15_army_abilities_skarsniks_waaagh		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	army	wh2_dlc15_army_abilities_replace_big_waaagh	false
wh2_dlc15_army_abilities_skarsniks_waaagh	true	wh2_dlc15_army_abilities_skarsniks_waaagh		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	army	wh2_dlc15_army_abilities_replace_waaagh	false
wh2_dlc15_army_abilities_summon_the_sentinels	false	wh2_dlc15_army_abilities_summon_the_sentinels		wh_type_area_of_augments		wh_main_anc_group_rare	false	false	army		false
wh2_dlc15_army_abilities_summon_the_sentinels_upgraded	false	wh2_dlc15_army_abilities_summon_the_sentinels		wh_type_area_of_augments		wh_main_anc_group_rare	false	false	army		false
wh2_dlc15_army_abilities_unleash_the_winds	false	wh2_dlc15_army_abilities_unleash_the_winds		wh_type_area_of_augments_of_the_winds		wh_main_anc_group_common	false	false	army		false
wh2_dlc15_army_abilities_waaagh	false	wh_main_character_abilities_waaagh		wh_type_area_of_augments		wh_main_anc_group_uncommon	false	false	army		false
wh2_dlc15_army_abilities_wind_trap_1a	false	wh2_dlc15_army_abilities_summon_the_sentinels		wh_type_vortex		wh_main_anc_group_rare	false	true	army		false
wh2_dlc15_army_abilities_wind_trap_1b	false	wh2_dlc15_army_abilities_summon_the_sentinels		wh_type_vortex		wh_main_anc_group_rare	false	true	army		false
wh2_dlc15_army_abilities_wind_trap_2a	false	wh2_dlc15_army_abilities_summon_the_sentinels		wh_type_vortex		wh_main_anc_group_rare	false	true	army		false
wh2_dlc15_army_abilities_wind_trap_2b	false	wh2_dlc15_army_abilities_summon_the_sentinels		wh_type_vortex		wh_main_anc_group_rare	false	true	army		false
wh2_dlc15_army_abilities_wind_trap_3a	false	wh2_dlc15_army_abilities_summon_the_sentinels		wh_type_vortex		wh_main_anc_group_rare	false	true	army		false
wh2_dlc15_army_abilities_wind_trap_3b	false	wh2_dlc15_army_abilities_summon_the_sentinels		wh_type_vortex		wh_main_anc_group_rare	false	true	army		false
wh2_dlc15_army_abilities_wurrzags_big_waaagh	true	wh2_dlc15_army_abilities_wurrzags_waaagh		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	army	wh2_dlc15_army_abilities_replace_big_waaagh	false
wh2_dlc15_army_abilities_wurrzags_waaagh	true	wh2_dlc15_army_abilities_wurrzags_waaagh		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	army	wh2_dlc15_army_abilities_replace_waaagh	false
wh2_dlc15_banner_passive_da_immortulz	false	wh2_dlc15_banner_passive_da_immortulz		wh_type_augment		wh_main_anc_group_unique	true	false	banner		false
wh2_dlc15_character_abilities_burp_of_grom_0	false	wh2_dlc15_character_abilities_hiccup_of_grom		wh_type_explosion		wh_main_anc_group_uncommon	true	false	active		false
wh2_dlc15_character_abilities_burp_of_grom_1	false	wh2_dlc15_character_abilities_hiccup_of_grom		wh_type_explosion		wh_main_anc_group_rare	true	false	active		false
wh2_dlc15_character_abilities_burp_of_grom_2	false	wh2_dlc15_character_abilities_hiccup_of_grom		wh_type_explosion		wh_main_anc_group_unique	true	false	active		false
wh2_dlc15_character_abilities_fishy_breathe	false	wh2_dlc15_character_abilities_fishy_breathe		wh_type_wind		wh_main_anc_group_rare	true	false	active		false
wh2_dlc15_character_abilities_goggly_glare	false	wh2_dlc15_character_abilities_goggly_glare		wh_type_magic_missiles		wh_main_anc_group_rare	true	false	active		false
wh2_dlc15_character_abilities_sausage_busta	false	wh2_dlc15_character_abilities_sausage_busta		wh_type_area_of_augments		wh_main_anc_group_rare	true	false	active		false
wh2_dlc15_character_abilities_slimy_smoothie	false	wh2_dlc15_character_abilities_slimy_smoothie		wh_type_area_of_augments		wh_main_anc_group_rare	true	false	active		false
wh2_dlc15_character_abilities_they_needs_stabbin	true	wh2_dlc15_character_abilities_they_needs_stabbin		wh_type_hex		wh_main_anc_group_common	true	false	active		false
wh2_dlc15_character_abilities_wardens_cage	false	wh2_dlc15_army_abilities_wardens_cage		wh_type_direct_damage		wh_main_anc_group_rare	true	false	active		false
wh2_dlc15_hero_abilities_mither	true	wh2_dlc15_hero_abilities_mither		wh_type_hex		wh_main_anc_group_common	true	false	active		false
wh2_dlc15_hero_abilities_swamp_breath	false	wh2_dlc15_hero_abilities_swamp_breath		wh_type_magic_missile		wh_main_anc_group_common	true	false	active		false
wh2_dlc15_hero_passive_ballistics_instructor	true	wh_main_unit_abilities_outrider_grenade		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	passive		false
wh2_dlc15_item_abilities_armour_of_caledor	true	wh2_dlc15_item_abilities_armour_of_caledor		wh_type_augment		wh_main_anc_group_unique	true	false	active		false
wh2_dlc15_item_abilities_azhags_ard_armour	false	wh2_dlc15_item_abilities_azhags_ard_armour		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	active		false
wh2_dlc15_item_abilities_blacktoofs_conjuration	false	wh2_dlc15_item_abilities_blacktoofs_conjuration		wh_type_augment		wh_main_anc_group_unique	true	false	active		false
wh2_dlc15_item_abilities_blood_forged_armour	false	wh2_dlc15_item_abilities_blood_forged_armour		wh_type_explosion		wh_main_anc_group_unique	true	false	active		false
wh2_dlc15_item_abilities_helm_of_yvresse	false	wh2_dlc15_item_abilities_helm_of_yvresse		wh_type_augment		wh_main_anc_group_unique	true	false	active		false
wh2_dlc15_item_abilities_lucky_banner	true	wh2_dlc15_item_abilities_lucky_banner		wh_type_augment		wh_main_anc_group_unique	true	false	active		false
wh2_dlc15_item_abilities_vine_dragon_scale	true	wh2_dlc15_item_abilities_vine_dragon_scale		wh_type_area_of_hexes		wh_main_anc_group_unique	true	false	active		false
wh2_dlc15_lord_abilities_da_boss_loons	true	wh2_dlc15_lord_abilities_da_boss_loons		wh_type_vortex		wh_main_anc_group_uncommon	true	false	active		false
wh2_dlc15_lord_abilities_da_great_un_iz_ere	true	wh2_dlc15_lord_abilities_da_great_un_iz_ere		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	active		false
wh2_dlc15_lord_abilities_dont_even_try_it	true	wh2_dlc15_lord_abilities_dont_even_try_it		wh_type_direct_damage		wh_main_anc_group_uncommon	true	false	active		false
wh2_dlc15_lord_abilities_dragonhorn	true	wh2_dlc15_lord_abilities_dragonhorn		wh_type_area_of_augments		wh_main_anc_group_rare	true	false	active		false
wh2_dlc15_lord_abilities_fermented_fungi	true	wh2_dlc15_lord_abilities_fermented_fungi		wh_type_hex		wh_main_anc_group_uncommon	true	false	active		false
wh2_dlc15_lord_abilities_lord_of_dragons	true	wh2_dlc15_lord_abilities_lord_of_dragons		wh_type_hex		wh_main_anc_group_uncommon	true	false	active		false
wh2_dlc15_lord_abilities_smash_em_faster	true	wh2_dlc15_lord_abilities_smash_em_faster		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	active		false
wh2_dlc15_lord_abilities_youre_next	true	wh2_dlc15_lord_abilities_youre_next		wh_type_hex		wh_main_anc_group_uncommon	true	false	active		false
wh2_dlc15_lord_passive_best_of_da_best	true	wh2_dlc15_lord_passive_best_of_da_best		wh_type_ward_save		wh_main_anc_group_uncommon	true	false	passive		false
wh2_dlc15_lord_passive_language_of_da_boyz	true	wh2_dlc15_lord_passive_language_of_da_boyz		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	passive		false
wh2_dlc15_lord_passive_mistwalkers_barrage	true	wh2_dlc15_lord_passive_mistwalkers_barrage		wh_type_bombardment		wh_main_anc_group_rare	true	false	passive		false
wh2_dlc15_lord_passive_wardens_stand	true	wh2_dlc15_lord_abilities_wardens_stand		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	passive		false
wh2_dlc15_quest_passive_blood_frenzy	true	wh2_dlc10_lord_passive_blood_frenzy		wh_type_augment		wh_main_anc_group_uncommon	true	false	passive		false
wh2_dlc15_spell_beasts_transformation_of_kadon	true	wh_dlc03_spell_beasts_transformation_of_kadon		wh_type_summon_unit	spell_previews/beast/wh_dlc03_spell_beast_transformation_of_kadon	wh_main_anc_group_rare	true	false	spell		false
wh2_dlc15_spell_bound_chain_lightning	true	wh_main_spell_heavens_chain_lightning		wh_type_vortex		wh_main_anc_group_rare	true	false	spell		false
wh2_dlc15_spell_bound_gaze_of_nagash	true	wh_main_spell_vampires_gaze_of_nagash		wh_type_magic_missiles	spell_previews/vampire/wh_main_spell_vampires_gaze_of_nagash	wh_main_anc_group_uncommon	true	false	bound		false
wh2_dlc15_spell_bound_wind_of_death	true	wh_main_spell_vampires_wind_of_death		wh_type_wind	spell_previews/vampire/wh_main_spell_vampires_wind_of_death	wh_main_anc_group_rare	true	false	bound		false
wh2_dlc15_unit_abilities_arachneruption	false	wh2_dlc15_unit_abilities_arachneruption		wh_type_bombardment		wh_main_anc_group_rare	false	false	active		false
wh2_dlc15_unit_abilities_emberstorm	false	wh2_dlc15_unit_abilities_emberstorm		wh_type_vortex		wh_main_anc_group_uncommon	false	false	active		false
wh2_dlc15_unit_abilities_exploding_unit	false	placeholder		wh_type_augment		wh_main_anc_group_common	false	true	active		false
wh2_dlc15_unit_abilities_mighty_roar	false	wh2_dlc15_unit_abilities_mighty_roar		wh_type_area_of_hexes		wh_main_anc_group_uncommon	false	false	active		false
wh2_dlc15_unit_abilities_mimic_cold_blooded	true	wh2_main_character_abilities_cold_blooded		wh_type_augment		wh_main_anc_group_common	true	false	active		false
wh2_dlc15_unit_abilities_mimic_feint_and_riposte	true	wh2_main_lord_abilities_feint_and_reposte		wh_type_augment		wh_main_anc_group_uncommon	true	false	active		false
