key	mission_type	localised_title	localised_description	ui_image	ui_icon	generate	prioritised	event_category	set_piece_battle	location_x	location_y	quest_mission	quest_mission_final	trigger_radius	quest_character	sticky_by_default	localised_mission_completed_text	can_be_manually_cancelled
wh2_main_mis_skv_eliminate_character_in_battle_high_rank_brt	ELIMINATE_CHARACTER_IN_BATTLE	Gnaw Its Pretty Throat Out!	The Shiny Elf-thing champion frustrates us, see if fall in battle - bite its throat out! Yes-yes!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_eliminate_character_in_battle_high_rank_bst	ELIMINATE_CHARACTER_IN_BATTLE	Horned Pretenders!	Only one race is blessed with horns - the Children of the Horned Rat - the others are mere pretenders. Prove the lie by slaying one of their champions.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_eliminate_character_in_battle_high_rank_chs	ELIMINATE_CHARACTER_IN_BATTLE	Delicious Might	This Metal-thing seeks to usurp our plans. Eat it, and steal its might.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_eliminate_character_in_battle_high_rank_def	ELIMINATE_CHARACTER_IN_BATTLE	Tooth Pick	Spiky Dark Elves are hard to kill and even more difficult to eat - lots of spikes to get stuck in throat and between teeth. Even so, it should be done.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_eliminate_character_in_battle_high_rank_dwf	ELIMINATE_CHARACTER_IN_BATTLE	Gouge the Dwarf-Thing	Nothing makes the Clanrats chitter more than seeing a dead Dwarf-thing. Keep your Clanrats on-side by getting your best Dwarf-killing helmet on…	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_eliminate_character_in_battle_high_rank_emp	ELIMINATE_CHARACTER_IN_BATTLE	Doom the Man-Thing	Seek out the Man-thing in battle and escort him to his doooom!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_eliminate_character_in_battle_high_rank_grn	ELIMINATE_CHARACTER_IN_BATTLE	No-Fur Scum	Time for the no-fur Green-things to die. A dagger in the eye of their leader should start things off nicely.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_eliminate_character_in_battle_high_rank_hef	ELIMINATE_CHARACTER_IN_BATTLE	Low Elf (Thing)	Tall. Smug. Fragile. Elf-things are all these, yes-yes! Time to bring these insufferable Elf-things low. Kill their tallest, purest and watch the others cry-cry!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_eliminate_character_in_battle_high_rank_lzd	ELIMINATE_CHARACTER_IN_BATTLE	Toad You So	The Reptile-things are dominated by the Toad-things - kill them in battle and the serpent-worshippers will run.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_eliminate_character_in_battle_high_rank_skv	ELIMINATE_CHARACTER_IN_BATTLE	Most Potent of Potentates	Another rival - one that wants everything you have acquired-stolen arises. Ensure this creature knows you are the most potent!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_eliminate_character_in_battle_high_rank_vmp	ELIMINATE_CHARACTER_IN_BATTLE	Stay Dead	The blood-sucking Dead-thing thinks to challenge us. When it turns its rotten back, strike!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_eliminate_character_in_battle_high_rank_wef	ELIMINATE_CHARACTER_IN_BATTLE	Kill the Elf-Thing	There's a pointy-eared Elf-thing that doubts your existence. Show it what is real!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_brt	ENGAGE_FORCE	Find the Man-Things	The Man-things fond of riding the Nag-things charge into our realms. Confront them.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_bst	ENGAGE_FORCE	Herd Them	The Beast-things dare hunt in out territory - show them who is really hunted!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_chs	ENGAGE_FORCE	Spiky-Thing Horde	Spiky-things of enemy Gods send an army against us. Intercept - yes-yes!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_def	ENGAGE_FORCE	Pouncing-Things	The Spiky-Elf-Things have an army pouncing about our realm. The Grey Seers want it intercepted - do it.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_dwf	ENGAGE_FORCE	Battle the Beard-Things	The Dwarf-things dare send an army of beards into our realm - they think it's their realm, no-no!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_emp	ENGAGE_FORCE	Here Comes Supper	An army of Man-things approaches. Are you hungry?	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_grn	ENGAGE_FORCE	Engage the Orc-Things	The Green-things have sent a mob against us. Fool-fools! Show them no mercy!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_hef	ENGAGE_FORCE	Bite the Elf-Things	Here come the Elf-things. Think they can just wander around Skaven territory. Bite their knees off!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_invading_brt	ENGAGE_FORCE	Hag-Thing in the Lake	The armies of the Hag-thing that squats in horrible clean water sends the Man-things against us. Fight back!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_invading_bst	ENGAGE_FORCE	War with the Hoof-Things	We have plans-schemes to perform and the Hoof-things are a distraction - let them come, then wipe them out!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_invading_chs	ENGAGE_FORCE	Great-Great War	The Gods that war with the Horned Rat send their minions against His children. We must not fail the Horned One!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_invading_def	ENGAGE_FORCE	Enslave Them First	The Elf-thing reavers come - we must enslave them before then enslave us!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_invading_dwf	ENGAGE_FORCE	Under-War	The Dwarf-things come! Take their heads, take their beards, eat their corpses! No mercy for the hated Beard-things!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_invading_emp	ENGAGE_FORCE	Man-Thing Invasion	The Man-things dare-dare to invade us? We are their nightmares made real - repel and revenge, yes-yes!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_invading_grn	ENGAGE_FORCE	Nasty Green Tide	The Greenskins send a tide to invade our realms. We will out-breed and overwhelm them. Summon the Vermintide!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_invading_hef	ENGAGE_FORCE	Invasion of the Elf-Things	By the Horned Rat's Teeth, the Elf-things dare to invade - an outrage that must be stopped!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_invading_lzd	ENGAGE_FORCE	Sotek's Tongue	One of the prophecy's etched into the Black Pillar state how the Serpent-God's long tongue will come for the Skaven. And they must be ready.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_invading_skv	ENGAGE_FORCE	Clan Invasion	Civil war… again. Another clan wants our Warpstone. We should take theirs instead!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_invading_vmp	ENGAGE_FORCE	Night-Night of the Living Dead-Things	The Vampires and their Dead-things invade. After our Warpstone to power their magicks. Stop them-them!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_invading_wef	ENGAGE_FORCE	Treevasion!	Trees send their roots into our tunnels. The Elf-things and their wood-spirit allies invade. Gnaw at their roots!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_lzd	ENGAGE_FORCE	Saur-Point	The Lizard-things send a force to thwart our plans. Intercept and destroy, yes-yes!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_skv	ENGAGE_FORCE	Clan Trespasser	Another clan sends a pack of their Clanrats into our territory. To leave them would be to show weakness…	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_vmp	ENGAGE_FORCE	A Grave Error	Dead-things come. Their trespass is a grave error indeed.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_engage_force_army_wef	ENGAGE_FORCE	Orion's Armies	The Elf-things march a host into our realm! They must be punished, yes-yes!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_make_alliance_0	MAKE_ALLIANCE	Trusted Allies	We need an alliance! Make a pact, after all, no other race is as loyal and dependable as us, yes-yes!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_raid_region_brt	RAID_REGION	Bring Doom	Raid the Man-things - kill their warriors, take their valuables and steal their children!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_raid_region_def	RAID_REGION	Slave Race	They think they are good-good at taking slaves? Will shall show them-them!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_raid_region_dwf	RAID_REGION	Plunder the Underway!	The Underway is ours by right - take it from the Dwarf-things!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_raid_region_emp	RAID_REGION	Harvest the Man-Things!	It is time to reap what the Man-things have sewn. Raid their lands and bring it back to the Under-Empire.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_raid_region_grn	RAID_REGION	Restock Clan Moulder	The Green-things are of limited use, but Clan Moulder always has needs of spare specimens. Go and raid their lands.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_raid_region_hef	RAID_REGION	Creep & Corruption	The Elf-things' lands are said to be incorruptible… we shall see-see about that!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_raid_region_lzd	RAID_REGION	Defile Sotek's Realm	Sotek's slime-covered lands are ours. Clan Pestilens resurgent - yes-yes!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_raid_region_skv	RAID_REGION	Warp-Raid	More Warpstone is needed - we shall take-steal it from rivals. The Lords of Decay will never know.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_raid_region_vmp	RAID_REGION	Grave Robbers	Go into the realm of the Dead-things - take-steal what we need.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_raid_region_wef	RAID_REGION	Scat & Scavenge	Invade their tree-nests - piss on their homes, scat and scavenge their forests!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_raise_force_army	RAISE_FORCE	Whip the Breeders	More rats are needed. Whip the breeders into action. Grow our forces - engorge the packs for battle.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_raze_sack_settlement_brt	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	Ruin Bretonnia	Make the Man-things and their Hag-thing god quail, despoil their lakes and burn their cities to the ground!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_raze_sack_settlement_def	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	Unleash Ruin	The spiky Elf-things look down their fleshy muzzles at us! Bring ruin on their towers.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_raze_sack_settlement_dwf	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	Karak then Stick	Bring about destruction upon the stone nests of the Dwarf-things. It is as we have always done-done!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_raze_sack_settlement_emp	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	As We Did To Nuln	The Man-things choose to forget what we did in Nuln, years ago. They will believe in us after this!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_raze_sack_settlement_grn	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	Scour the Green-Things	The Orc-thing infestation goes beyond annoying - scour their settlements from the surface.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_raze_sack_settlement_hef	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	Such Pretty Towers…	Burn and break the gleaming towers of the Elf-things. Make them cry pretty tears!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_raze_sack_settlement_lzd	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	Decapitate the Snake	The homes of the Reptile-things cannot just be plundered - they need to be destroyed.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_raze_sack_settlement_skv	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	Clan Purge	This clan has proven a weak enemy - enslave their Clanrats and burn their nests. All their Warpstone is now ours!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_raze_sack_settlement_vmp	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	Nagash's Feeble Pretenders	These dead-things are weak. Invade their realm take their Dark Magic, burn their books-tomes! Good-good.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_raze_sack_settlement_wef	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	Timber	Cut down the trees of the Elf-things. And destroy the rest - make it perfect for-for Skaven occupation.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_recruit_agent_engineer	RECRUIT_AGENT	Clan Skryre Hire	We need arcane might. Clan Skryre have Warlock Engineers they are willing to-to lend, if we meet their price.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_recruit_agent_spy	RECRUIT_AGENT	Clan Eshin Hire	Time to call upon Clan Eshin and petition for a killer.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_recruit_agent_wizard	RECRUIT_AGENT	Clan Pestilens Hire	The Plague Priests sing a hymn of death. Persuade them to your cause.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_recruit_unit_land_artillery	RECRUIT_UNIT	Faster Than Warp-Lightning!	Bolster your pack with a Warp-lightning Cannon and watch the enemy scuttle away!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_recruit_unit_land_infantry_melee	RECRUIT_UNIT	Heralds of the Storm	To toughen your battle line, breed more of the black-furred Stormvermin.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_recruit_unit_land_infantry_ranged	RECRUIT_UNIT	Eshin's Darlings	The Runners that fill the ranks of Clan Eshin can strike target's from afar. Before the enemies whiskers can even twitch.	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_recruit_unit_land_war_beast	RECRUIT_UNIT	Too Horrible To Die	Clan Moulder demand a hefty price, but it is worth every Warptoken… bring forth the Abomination!	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_mis_skv_recruit_unit_land_war_machine	RECRUIT_UNIT	Evil Knsqueevel	The stunt-rats that pilot the Doomwheels are ready - they just need their mounts…	skv/generic	rom_event_mission.png	true	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_ambush_army	AMBUSH_ARMY	Call of Huanchi	The sign of the Jaguar God has been witnessed on both the ground and in the sky. Huanchi is on the prowl and so the cohorts must act. A sacred spawning will come forth should the prey be caught. 	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_assassinate_character	ASSASSINATE_CHARACTER	The Predator's Sky	The signs are in the sky; a sacred spawning is imminent, but first Caxuatn, the Predator, must have his prey. 	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_capture_regions	CAPTURE_REGIONS	Omen of Tlanxla	Slann awaken with a start - their equivalent of a nightmare - but it is just the Old One God of War, Tlanxla, making his will known. When he is appeased, a sacred spawning shall be granted.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_capture_x_battle_captives	CAPTURE_X_BATTLE_CAPTIVES	Portent of Tzcatli	The Lord of Strength, the Old One, Tzcatli, does not perceive this portent solely as raw vigour, but recognises economic strength as well. The storms that rage over the gold mines are a sure sign that he requires the cohorts to build their wealth. Should the gold be accrued, a sacred spawning will surely follow.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_capture_x_battle_captives_late	CAPTURE_X_BATTLE_CAPTIVES	Portent of Tzcatli	The Lord of Strength, the Old One, Tzcatli, does not perceive this portent solely as raw vigour, but recognises economic strength as well. The storms that rage over the gold mines are a sure sign that he requires the cohorts to build their wealth. Should the gold be accrued, a sacred spawning will surely follow.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_capture_x_battle_captives_late_rare	CAPTURE_X_BATTLE_CAPTIVES	Portent of Tzcatli	The Lord of Strength, the Old One, Tzcatli, does not perceive this portent solely as raw vigour, but recognises economic strength as well. The storms that rage over the gold mines are a sure sign that he requires the cohorts to build their wealth. Should the gold be accrued, a sacred spawning will surely follow.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_capture_x_battle_captives_mid	CAPTURE_X_BATTLE_CAPTIVES	Portent of Tzcatli	The Lord of Strength, the Old One, Tzcatli, does not perceive this portent solely as raw vigour, but recognises economic strength as well. The storms that rage over the gold mines are a sure sign that he requires the cohorts to build their wealth. Should the gold be accrued, a sacred spawning will surely follow.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_capture_x_battle_captives_mid_rare	CAPTURE_X_BATTLE_CAPTIVES	Portent of Tzcatli	The Lord of Strength, the Old One, Tzcatli, does not perceive this portent solely as raw vigour, but recognises economic strength as well. The storms that rage over the gold mines are a sure sign that he requires the cohorts to build their wealth. Should the gold be accrued, a sacred spawning will surely follow.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_capture_x_battle_captives_rare	CAPTURE_X_BATTLE_CAPTIVES	Portent of Tzcatli	The Lord of Strength, the Old One, Tzcatli, does not perceive this portent solely as raw vigour, but recognises economic strength as well. The storms that rage over the gold mines are a sure sign that he requires the cohorts to build their wealth. Should the gold be accrued, a sacred spawning will surely follow.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_defeat_n_armies_of_faction	DEFEAT_N_ARMIES_OF_FACTION	Sotek's Chosen	The snakes migrate in great numbers, a sure sign that Sotek demands action from one of his chosen priests. If they are worthy then their cohort will be blessed with a sacred spawning.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_defeat_n_armies_of_faction_late	DEFEAT_N_ARMIES_OF_FACTION	Sotek's Chosen	The snakes migrate in great numbers, a sure sign that Sotek demands action from one of his chosen priests. If they are worthy then their cohort will be blessed with a sacred spawning.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_defeat_n_armies_of_faction_late_rare	DEFEAT_N_ARMIES_OF_FACTION	Sotek's Chosen	The snakes migrate in great numbers, a sure sign that Sotek demands action from one of his chosen priests. If they are worthy then their cohort will be blessed with a sacred spawning.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_defeat_n_armies_of_faction_mid	DEFEAT_N_ARMIES_OF_FACTION	Sotek's Chosen	The snakes migrate in great numbers, a sure sign that Sotek demands action from one of his chosen priests. If they are worthy then their cohort will be blessed with a sacred spawning.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_defeat_n_armies_of_faction_mid_rare	DEFEAT_N_ARMIES_OF_FACTION	Sotek's Chosen	The snakes migrate in great numbers, a sure sign that Sotek demands action from one of his chosen priests. If they are worthy then their cohort will be blessed with a sacred spawning.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_defeat_n_armies_of_faction_rare	DEFEAT_N_ARMIES_OF_FACTION	Sotek's Chosen	The snakes migrate in great numbers, a sure sign that Sotek demands action from one of his chosen priests. If they are worthy then their cohort will be blessed with a sacred spawning.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_defeat_rogue_army	DEFEAT_ROGUE_ARMY	Constellation of Quetli	The Old One Quetli, the Warrior - his stars shine brightest of all. This is an omen that a sacred spawning is due, but sacrificial payment in the blood of enemy warriors is first required.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_income_at_least_x	INCOME_AT_LEAST_X	Portent of Tzcatli	The Lord of Strength, the Old One, Tzcatli, does not perceive this portent solely as raw vigour, but recognises economic strength as well. The storms that rage over the gold mines are a sure sign that he requires the cohorts to build their wealth. Should the gold be accrued, a sacred spawning will surely follow.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_income_at_least_x_late	INCOME_AT_LEAST_X	Portent of Tzcatli	The Lord of Strength, the Old One, Tzcatli, does not perceive this portent solely as raw vigour, but recognises economic strength as well. The storms that rage over the gold mines are a sure sign that he requires the cohorts to build their wealth. Should the gold be accrued, a sacred spawning will surely follow.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_income_at_least_x_mid	INCOME_AT_LEAST_X	Portent of Tzcatli	The Lord of Strength, the Old One, Tzcatli, does not perceive this portent solely as raw vigour, but recognises economic strength as well. The storms that rage over the gold mines are a sure sign that he requires the cohorts to build their wealth. Should the gold be accrued, a sacred spawning will surely follow.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_issue_province_initiative	ISSUE_PROVINCE_INITIATIVE	A Message from Xokha	The Old One known as the Arbiter of Duty has sent a prophecy through the frenzied dreams of the builder Skinks: industry is required and with it will come a spawning of revered beasts.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_kill_x_entities	KILL_X_ENTITIES	The Burning Skies of Inhamex	The Old One who even Slann of the Second Generation dare not name aloud is angry! The skies burn with his wrath; he must be appeased quickly, and in doing so he may issue a sacred spawning, whose reptiles will be special indeed…	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_kill_x_entities_late	KILL_X_ENTITIES	The Burning Skies of Inhamex	The Old One who even Slann of the Second Generation dare not name aloud is angry! The skies burn with his wrath; he must be appeased quickly, and in doing so he may issue a sacred spawning, whose reptiles will be special indeed…	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_kill_x_entities_late_rare	KILL_X_ENTITIES	The Burning Skies of Inhamex	The Old One who even Slann of the Second Generation dare not name aloud is angry! The skies burn with his wrath; he must be appeased quickly, and in doing so he may issue a sacred spawning, whose reptiles will be special indeed…	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_kill_x_entities_mid	KILL_X_ENTITIES	The Burning Skies of Inhamex	The Old One who even Slann of the Second Generation dare not name aloud is angry! The skies burn with his wrath; he must be appeased quickly, and in doing so he may issue a sacred spawning, whose reptiles will be special indeed…	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_kill_x_entities_mid_rare	KILL_X_ENTITIES	The Burning Skies of Inhamex	The Old One who even Slann of the Second Generation dare not name aloud is angry! The skies burn with his wrath; he must be appeased quickly, and in doing so he may issue a sacred spawning, whose reptiles will be special indeed…	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_kill_x_entities_rare	KILL_X_ENTITIES	The Burning Skies of Inhamex	The Old One who even Slann of the Second Generation dare not name aloud is angry! The skies burn with his wrath; he must be appeased quickly, and in doing so he may issue a sacred spawning, whose reptiles will be special indeed…	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_make_trade_agreement	MAKE_TRADE_AGREEMENT	Sign of Tlazcotl	Tlazcotl the Impassive is patient and determined. His sign is flocks of birds suddenly becoming still and silent, perching for days and never moving. The Great Plan will be revealed in time; until then the Lizardmen must grow in power, both militarily and economically. This will please the Old One and award his followers a sacred spawning.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_raze_or_sack_n_different_settlements_including	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	Messenger of the Gods	The Messenger, Uxmac, will bring word of the Old Ones. The cohorts must be prepared, and if they are, a sacred spawning will be awarded.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_raze_or_sack_n_different_settlements_including_late	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	Messenger of the Gods	The Messenger, Uxmac, will bring word of the Old Ones. The cohorts must be prepared, and if they are, a sacred spawning will be awarded.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_raze_or_sack_n_different_settlements_including_late_rare	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	Messenger of the Gods	The Messenger, Uxmac, will bring word of the Old Ones. The cohorts must be prepared, and if they are, a sacred spawning will be awarded.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
wh2_main_spawning_raze_or_sack_n_different_settlements_including_mid	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	Messenger of the Gods	The Messenger, Uxmac, will bring word of the Old Ones. The cohorts must be prepared, and if they are, a sacred spawning will be awarded.	lzd/generic	rom_event_mission.png	false	false	Military		0	0	false	false	0.0000		true		true
