key	building_level	factorial_effect	value	scope
2036026128	wh2_main_foreign_slot_discovery_emp_2	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
2036308337	wh3_dlc24_tze_the_changeling_monster_barracks_2	skaven_discoverability_buildings	10	EFS_ONLY_OWNER
2038620476	wh3_dlc24_tze_the_changeling_horror_barracks_3	skaven_discoverability_buildings	10	EFS_ONLY_OWNER
203906613	wh2_main_special_fortress_gate_unicorn_skaven_4	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
2050481812	wh2_main_special_fortress_gate_phoenix_cst_2	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
2053638945	wh2_main_special_fortress_gate_griffon_hef_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
2054481098	wh3_main_cth_bastion_1_2	skaven_discoverability_buildings_settlement	0	EFS_ONLY_OTHERS
2056919826	wh2_main_special_fortress_gate_unicorn_vmp_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
2059531669	wh3_main_cth_bastion_1_1	skaven_discoverability_buildings_settlement	0	EFS_ONLY_OTHERS
2064739020	wh3_dlc24_tze_the_changeling_diplomacy_symbiotic_1	skaven_discoverability_buildings	-20	EFS_ONLY_OWNER
2065261557	wh2_main_special_fortress_gate_griffon_vmp_4	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
2067544613	wh2_main_special_empire_fort_wef_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
2069222213	wh2_dlc12_under_empire_discovery_assassins_1	skaven_discoverability_buildings	-20	EFS_ONLY_OWNER
2070009795	wh3_main_cth_bastion_2_4	skaven_discoverability_buildings_settlement	0	EFS_ONLY_OTHERS
2070128227	wh2_dlc12_under_empire_settlement_stronghold_4	skaven_discoverability_buildings	40	EFS_ONLY_OWNER
207839905	wh3_main_cth_bastion_3_3	skaven_discoverability_buildings_settlement	0	EFS_ONLY_OTHERS
2078699059	wh3_main_nur_cult_3	skaven_discoverability_buildings	40	EFS_ONLY_OWNER
2079941630	wh2_main_special_fortress_gate_phoenix_hef_4	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
2080810028	wh2_main_foreign_slot_discovery_skv_3	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
2084301151	wh2_main_special_fortress_gate_eagle_cst_2	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
2090331046	wh2_main_special_fortress_gate_unicorn_hef_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
2094377393	wh3_main_underdeep_dwf_main_minor_3	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
2098255490	wh3_main_foreign_slot_discovery_dae_1	skaven_discoverability_buildings_settlement	10	EFS_ONLY_OTHERS
2099017788	wh2_main_special_fortress_gate_phoenix_skaven_2	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
2107494199	wh2_main_foreign_slot_discovery_nor_1	skaven_discoverability_buildings_settlement	10	EFS_ONLY_OTHERS
2110435750	wh2_main_special_fortress_gate_griffon_hef_3	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
2121410450	wh3_main_tze_cult_3	skaven_discoverability_buildings	200	EFS_ONLY_OWNER
2123260857	wh2_main_special_fortress_gate_griffon_chd_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
2127236547	wh2_main_special_empire_fort_skaven_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
2135877680	wh2_main_special_fortress_gate_eagle_untainted_3	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
2139837476	wh3_main_cth_bastion_1_5	skaven_discoverability_buildings_settlement	0	EFS_ONLY_OTHERS
2142087062	wh2_main_special_empire_fort_chaos_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
216625138	wh2_main_special_fortress_gate_eagle_hef_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
222802089	wh2_dlc12_under_empire_settlement_warren_3	skaven_discoverability_buildings	30	EFS_ONLY_OWNER
227777749	wh3_dlc24_tze_the_changeling_growth_symbiotic_1	skaven_discoverability_buildings	-10	EFS_ONLY_OWNER
230791618	wh3_dlc23_special_empire_fort_chd_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
231652339	wh3_main_foreign_slot_discovery_cth_3	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
232451557	wh2_main_special_fortress_gate_phoenix_chd_3	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
239740244	wh2_main_special_empire_fort_untainted_2	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
240564570	wh3_dlc20_woc_chaos_altar_special_gate_settlement_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
242030287	wh3_dlc23_special_empire_fort_chd_5	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
2424651	wh2_main_special_fortress_gate_unicorn_cst_5	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
254024099	wh3_dlc24_tze_the_changeling_raise_army_parasitic_1	skaven_discoverability_buildings	100	EFS_ONLY_OWNER
259433115	wh3_dlc27_settlement_nor_chaos_altar_tze_special_gate_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
264395755	wh2_dlc12_under_empire_settlement_warren_4	skaven_discoverability_buildings	40	EFS_ONLY_OWNER
272670238	wh3_dlc27_settlement_nor_chaos_altar_tze_special_gate_2	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
272846963	wh3_main_special_settlement_bastion_chd_5	skaven_discoverability_buildings_settlement	50	EFS_ONLY_OTHERS
278299401	wh3_main_special_settlement_bastion_other_1	skaven_discoverability_buildings_settlement	25	EFS_ONLY_OTHERS
280686445	wh3_main_underdeep_dwf_main_karak_eight_peaks_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
283657357	wh2_main_foreign_slot_discovery_def_3	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
289848427	wh3_main_foreign_slot_discovery_sla_3	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
290073487	wh3_main_foreign_slot_discovery_cth_2	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
291051962	wh2_main_special_fortress_gate_unicorn_untainted_4	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
304607867	wh3_dlc24_tze_the_changeling_expansion_symbiotic_3	skaven_discoverability_buildings	30	EFS_ONLY_OWNER
305310076	wh3_main_underdeep_dwf_main_major_2	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
322219972	wh2_main_special_fortress_gate_eagle_hef_5	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
325279608	wh3_main_special_settlement_bastion_other_5	skaven_discoverability_buildings_settlement	50	EFS_ONLY_OTHERS
327707159	wh2_main_special_fortress_gate_griffon_vmp_3	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
337275410	wh3_dlc24_tze_the_changeling_flamer_3	skaven_discoverability_buildings	10	EFS_ONLY_OWNER
339301747	wh2_main_foreign_slot_discovery_nor_3	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
339340752	wh3_main_foreign_slot_discovery_ksl_2	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
348401334	wh2_dlc14_under_empire_annexation_plague_cauldron_2	skaven_discoverability_buildings	100	EFS_ONLY_OWNER
351658745	wh2_main_foreign_slot_discovery_wef_3	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
353764680	wh3_dlc27_settlement_nor_chaos_altar_sla_special_gate_3	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
355015023	wh3_dlc27_settlement_nor_chaos_altar_nur_special_gate_2	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
368086834	wh2_main_special_fortress_gate_griffon_chaos_3	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
371842061	wh2_main_special_fortress_gate_phoenix_cst_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
373381198	wh2_main_special_fortress_gate_griffon_skaven_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
383727853	wh2_main_special_fortress_gate_eagle_chaos_3	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
385658595	wh3_dlc23_special_empire_fort_chd_4	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
389800190	wh2_main_special_fortress_gate_phoenix_cst_5	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
400104190	wh3_main_tze_cult_corruption_1	skaven_discoverability_buildings	40	EFS_ONLY_OWNER
403443234	wh2_dlc12_under_empire_food_raiding_camp_1	skaven_discoverability_buildings	80	EFS_ONLY_OWNER
404132083	wh2_main_special_empire_fort_emp_2	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
406535741	wh2_main_special_fortress_gate_eagle_chd_2	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
41972038	wh3_main_sla_cult_magus	skaven_discoverability_buildings	-20	EFS_ONLY_OWNER
421557947	wh2_main_special_fortress_gate_eagle_chd_3	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
437869913	wh2_main_special_empire_fort_skaven_4	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
438387164	wh3_main_nur_cult_corruption_2	skaven_discoverability_buildings	40	EFS_ONLY_OWNER
440104014	wh2_main_special_fortress_gate_griffon_untainted_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
451227630	wh3_main_cth_bastion_3_4	skaven_discoverability_buildings_settlement	0	EFS_ONLY_OTHERS
453091870	wh3_dlc24_tze_the_changeling_growth_parasitic_2	skaven_discoverability_buildings	30	EFS_ONLY_OWNER
456627257	wh3_main_cult_magus_trial_1	skaven_discoverability_buildings	90	EFS_ONLY_OWNER
458918536	wh3_main_nur_cult_magus	skaven_discoverability_buildings	-20	EFS_ONLY_OWNER
462469664	wh3_main_underdeep_dwf_main_skavenblight_1	skaven_discoverability_buildings_settlement	50	EFS_ONLY_OTHERS
463101508	wh2_main_special_fortress_gate_unicorn_hef_2	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
46589126	wh2_main_special_empire_fort_chaos_5	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
467651628	wh2_main_special_fortress_gate_unicorn_vmp_5	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
46771223	wh3_dlc27_sla_dechala_cult_2	skaven_discoverability_buildings	40	EFS_ONLY_OWNER
480735146	wh2_main_foreign_slot_discovery_hef_3	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
485111296	wh3_dlc27_settlement_nor_chaos_altar_und_special_gate_3	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
491456786	wh3_dlc24_tze_the_changeling_mounted_1	skaven_discoverability_buildings	10	EFS_ONLY_OWNER
49221059	wh3_main_cth_bastion_primary_4	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
494256042	wh2_main_special_fortress_gate_phoenix_wef_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
498050069	wh3_main_cth_bastion_4_2	skaven_discoverability_buildings_settlement	0	EFS_ONLY_OTHERS
499071649	wh3_main_cth_bastion_2_1	skaven_discoverability_buildings_settlement	0	EFS_ONLY_OTHERS
502606133	wh2_main_foreign_slot_discovery_hef_1	skaven_discoverability_buildings_settlement	10	EFS_ONLY_OTHERS
510093787	wh2_main_special_fortress_gate_unicorn_vmp_4	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
519984651	wh2_main_foreign_slot_discovery_tmb_3	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
522567096	wh3_dlc27_sla_dechala_cult_corruption_2	skaven_discoverability_buildings	40	EFS_ONLY_OWNER
526161742	wh3_main_special_settlement_gate_dae_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
527037293	wh2_main_special_fortress_gate_griffon_wef_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
528404733	wh2_main_foreign_slot_discovery_hef_2	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
532420251	wh3_dlc24_tze_the_changeling_raise_army_symbiotic_1	skaven_discoverability_buildings	100	EFS_ONLY_OWNER
540929314	wh3_dlc23_special_empire_fort_chd_3	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
542514823	wh_dlc05_wef_oak_of_ages_1	skaven_discoverability_buildings_settlement	50	EFS_ONLY_OTHERS
544159484	wh3_main_underdeep_dwf_main_zharr_naggrund_2	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
546676983	wh2_main_special_fortress_gate_eagle_hef_2	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
548800002	wh2_main_special_empire_fort_untainted_4	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
55467304	wh3_main_sla_cult_3	skaven_discoverability_buildings	50	EFS_ONLY_OWNER
554997348	wh3_dlc27_settlement_nor_chaos_altar_tze_special_gate_3	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
555317540	wh2_main_special_fortress_gate_eagle_skaven_4	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
559223973	wh2_main_special_fortress_gate_phoenix_vmp_5	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
566123348	wh3_dlc27_sla_dechala_cult_3	skaven_discoverability_buildings	50	EFS_ONLY_OWNER
577508285	wh2_main_special_fortress_gate_griffon_skaven_2	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
579186202	wh2_main_foreign_slot_discovery_vmp_2	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
579292414	wh3_main_cth_bastion_4_3	skaven_discoverability_buildings_settlement	0	EFS_ONLY_OTHERS
579690064	wh3_dlc24_tze_the_changeling_income_symbiotic_1	skaven_discoverability_buildings	-10	EFS_ONLY_OWNER
584735035	wh_dlc05_wef_oak_of_ages_4	skaven_discoverability_buildings_settlement	80	EFS_ONLY_OTHERS
584810792	wh2_main_special_fortress_gate_griffon_skaven_3	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
591115796	wh3_dlc24_tze_the_changeling_diplomacy_parasitic_2	skaven_discoverability_buildings	10	EFS_ONLY_OWNER
593641476	wh3_dlc27_nor_chaos_altar_special_gate_towers_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
595940064	wh2_main_special_fortress_gate_phoenix_vmp_4	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
598144233	wh2_main_special_fortress_gate_phoenix_chd_2	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
603178997	wh2_main_special_fortress_gate_griffon_untainted_5	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
603276227	wh2_main_special_fortress_gate_unicorn_chd_2	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
606714105	wh3_main_cth_bastion_1_3	skaven_discoverability_buildings_settlement	0	EFS_ONLY_OTHERS
612483731	wh2_main_special_fortress_gate_unicorn_untainted_2	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
616567519	wh2_main_special_empire_fort_vmp_2	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
619229050	wh3_main_cth_bastion_3_1	skaven_discoverability_buildings_settlement	0	EFS_ONLY_OTHERS
621483569	wh2_main_special_fortress_gate_unicorn_hef_3	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
626289715	wh3_dlc24_tze_the_changeling_diplomacy_parasitic_1	skaven_discoverability_buildings	10	EFS_ONLY_OWNER
634391978	wh3_dlc27_sla_cult_garrison_2	skaven_discoverability_buildings	80	EFS_ONLY_OWNER
638606178	wh2_main_special_empire_fort_cst_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
639251751	wh3_main_underdeep_dwf_main_zharr_naggrund_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
65266503	wh3_main_cth_bastion_2_3	skaven_discoverability_buildings_settlement	0	EFS_ONLY_OTHERS
654239338	wh3_main_foreign_slot_discovery_cth_1	skaven_discoverability_buildings_settlement	10	EFS_ONLY_OTHERS
657529367	wh2_main_special_fortress_gate_unicorn_skaven_2	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
657654083	wh2_main_special_empire_fort_chaos_2	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
659237513	wh3_dlc24_tze_the_changeling_expansion_symbiotic_2	skaven_discoverability_buildings	20	EFS_ONLY_OWNER
669744862	wh2_main_special_fortress_gate_eagle_untainted_2	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
672949453	wh2_dlc12_under_empire_settlement_warren_5	skaven_discoverability_buildings	50	EFS_ONLY_OWNER
675089241	wh2_main_foreign_slot_discovery_nor_2	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
682337102	wh2_dlc12_under_empire_settlement_stronghold_5	skaven_discoverability_buildings	50	EFS_ONLY_OWNER
682768959	wh2_main_special_empire_fort_chaos_3	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
683371636	wh2_main_foreign_slot_discovery_cst_2	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
685217630	wh2_dlc12_under_empire_annexation_doomsday_1	skaven_discoverability_buildings	160	EFS_ONLY_OWNER
689945476	wh2_dlc12_under_empire_warpstone_mine_2	skaven_discoverability_buildings	40	EFS_ONLY_OWNER
692194583	wh3_dlc26_special_fallen_gates_kho	skaven_discoverability_buildings_settlement	0	EFS_ONLY_OTHERS
697326208	wh2_main_special_fortress_gate_eagle_chd_4	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
69865570	wh2_main_special_fortress_gate_phoenix_hef_5	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
700060500	wh2_dlc12_under_empire_money_crafting_2	skaven_discoverability_buildings	40	EFS_ONLY_OWNER
70415740	wh2_main_special_fortress_gate_unicorn_cst_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
713592110	wh3_main_foreign_slot_discovery_kho_1	skaven_discoverability_buildings_settlement	10	EFS_ONLY_OTHERS
714234630	wh3_main_foreign_slot_discovery_tze_2	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
716581690	wh_dlc05_wef_oak_of_ages_5	skaven_discoverability_buildings_settlement	90	EFS_ONLY_OTHERS
716762950	wh2_main_foreign_slot_discovery_lzd_2	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
72583660	wh2_dlc12_special_warlock_lab_1	skaven_discoverability_buildings	20	EFS_ONLY_OWNER
726444373	wh3_dlc20_foreign_slot_discovery_woc_3	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
731542204	wh3_main_sla_cult_1	skaven_discoverability_buildings	40	EFS_ONLY_OWNER
74272354	wh2_main_special_empire_fort_cst_4	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
743931115	wh2_main_special_fortress_gate_phoenix_skaven_5	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
748782218	wh2_main_special_fortress_gate_unicorn_cst_2	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
75891958	wh2_main_special_fortress_gate_phoenix_skaven_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
76028443	wh2_main_special_fortress_gate_unicorn_skaven_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
76081553	wh2_main_special_fortress_gate_griffon_cst_5	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
763379455	wh2_dlc12_under_empire_money_thieves_1	skaven_discoverability_buildings	20	EFS_ONLY_OWNER
769884552	wh3_dlc24_tze_the_changeling_flamer_0	skaven_discoverability_buildings	10	EFS_ONLY_OWNER
771493316	wh2_main_foreign_slot_discovery_lzd_1	skaven_discoverability_buildings_settlement	10	EFS_ONLY_OTHERS
77472712	wh3_main_cth_bastion_3_5	skaven_discoverability_buildings_settlement	0	EFS_ONLY_OTHERS
776694187	wh2_dlc12_under_empire_discovery_deeper_tunnels_1	skaven_discoverability_buildings	-40	EFS_ONLY_OWNER
777063671	wh3_dlc27_nor_chaos_altar_special_gate_towers_3	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
788031786	wh2_main_foreign_slot_discovery_wef_1	skaven_discoverability_buildings_settlement	10	EFS_ONLY_OTHERS
788589444	wh3_main_special_settlement_bastion_chd_1	skaven_discoverability_buildings_settlement	25	EFS_ONLY_OTHERS
789739768	wh2_main_special_fortress_gate_unicorn_untainted_3	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
794688174	wh2_main_special_fortress_gate_eagle_untainted_5	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
802672616	wh2_main_special_fortress_gate_griffon_chd_2	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
805433408	wh3_main_foreign_slot_discovery_tze_1	skaven_discoverability_buildings_settlement	10	EFS_ONLY_OTHERS
80891257	wh3_main_cth_bastion_3_2	skaven_discoverability_buildings_settlement	0	EFS_ONLY_OTHERS
809768127	wh2_main_special_fortress_gate_unicorn_chd_3	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
814139501	wh3_main_cth_bastion_primary_3	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
816374334	wh3_main_underdeep_dwf_main_minor_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
82590242	wh3_dlc27_settlement_nor_chaos_altar_und_special_gate_3	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
826372089	wh2_main_special_fortress_gate_unicorn_hef_5	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
831183423	wh3_dlc24_tze_the_changeling_growth_symbiotic_2	skaven_discoverability_buildings	-20	EFS_ONLY_OWNER
839546047	wh3_main_kho_cult_2	skaven_discoverability_buildings	40	EFS_ONLY_OWNER
841062057	wh3_dlc27_nor_chaos_altar_special_gate_towers_2	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
841709734	wh3_main_cth_bastion_4_5	skaven_discoverability_buildings_settlement	0	EFS_ONLY_OTHERS
84252510	wh3_dlc27_settlement_nor_chaos_altar_nur_special_gate_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
843063878	wh3_dlc24_tze_the_changeling_income_parasitic_3	skaven_discoverability_buildings	40	EFS_ONLY_OWNER
864673675	wh2_main_special_fortress_gate_griffon_chd_3	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
866847587	wh2_main_special_fortress_gate_unicorn_cst_3	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
880412644	wh3_dlc24_tze_the_changeling_expansion_parasitic_2	skaven_discoverability_buildings	40	EFS_ONLY_OWNER
883662515	wh2_main_special_empire_fort_untainted_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
884193311	wh2_main_special_fortress_gate_griffon_chaos_2	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
887768004	wh2_main_special_fortress_gate_phoenix_skaven_4	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
892376319	wh3_dlc27_settlement_nor_chaos_altar_sla_special_gate_2	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
892596749	wh2_main_special_fortress_gate_unicorn_vmp_3	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
899459535	wh2_main_special_fortress_gate_eagle_hef_3	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
915330058	wh2_main_foreign_slot_discovery_dwf_2	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
919627544	wh3_dlc24_tze_the_changeling_monster_barracks_3	skaven_discoverability_buildings	10	EFS_ONLY_OWNER
9234340	wh2_main_foreign_slot_discovery_grn_3	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
928361264	wh2_main_foreign_slot_discovery_cst_3	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
932406995	wh2_dlc12_under_empire_settlement_warren_2	skaven_discoverability_buildings	20	EFS_ONLY_OWNER
935208798	wh2_main_special_fortress_gate_griffon_skaven_4	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
93941977	wh2_main_special_fortress_gate_eagle_chd_5	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
941719806	wh3_main_cth_bastion_2_5	skaven_discoverability_buildings_settlement	0	EFS_ONLY_OTHERS
943986940	wh2_main_special_fortress_gate_phoenix_hef_3	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
948597600	wh2_main_special_fortress_gate_phoenix_vmp_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
950850285	wh2_dlc12_under_empire_annexation_war_camp_1	skaven_discoverability_buildings	140	EFS_ONLY_OWNER
955064410	wh2_main_foreign_slot_discovery_brt_2	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
955730310	wh2_main_special_fortress_gate_eagle_chaos_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
95706258	wh3_main_tze_cult_2	skaven_discoverability_buildings	40	EFS_ONLY_OWNER
958835775	wh3_dlc27_settlement_nor_chaos_altar_kho_special_gate_1	skaven_discoverability_buildings_settlement	20	EFS_ONLY_OTHERS
975658253	wh2_dlc12_under_empire_settlement_stronghold_2	skaven_discoverability_buildings	20	EFS_ONLY_OWNER
986845597	wh2_main_foreign_slot_discovery_skv_2	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
988703061	wh2_main_special_fortress_gate_eagle_skaven_5	skaven_discoverability_buildings_settlement	40	EFS_ONLY_OTHERS
99857264	wh3_dlc27_settlement_nor_chaos_altar_und_special_gate_2	skaven_discoverability_buildings_settlement	30	EFS_ONLY_OTHERS
