order	special_ability	target_self	target_friends	target_enemies	phase
1	wh2_dlc16_unit_passive_unbinding_rat_ogres	true	false	false	wh2_dlc16_unit_passive_unbinding_rat_ogres
2	wh2_dlc16_unit_passive_unbinding_rat_ogres	true	false	false	wh_main_unit_passive_unbinding_weak_large
3	wh2_dlc16_unit_passive_unbinding_rat_ogres	true	false	false	wh_main_unit_passive_unbinding_critical_large
1	wh2_dlc16_unit_passive_unbinding_wolf_rats	true	false	false	wh2_dlc16_unit_passive_unbinding_wolf_rats
2	wh2_dlc16_unit_passive_unbinding_wolf_rats	true	false	false	wh_main_unit_passive_unbinding_weak
3	wh2_dlc16_unit_passive_unbinding_wolf_rats	true	false	false	wh_main_unit_passive_unbinding_critical
1	wh2_dlc16_unit_passive_yewberry_infusion	true	true	false	wh2_dlc16_unit_passive_yewberry_infusion
1	wh2_dlc16_weapon_abilities_creature_killer	true	true	false	wh2_dlc16_weapon_abilities_creature_killer
1	wh2_dlc16_weapon_abilities_dragon_spear	true	true	false	wh2_dlc16_weapon_abilities_dragon_spear
1	wh2_dlc16_weapon_abilities_eagle_bow	true	true	false	wh2_dlc16_weapon_abilities_eagle_bow
1	wh2_dlc17_army_abilities_ancestral_rune_of_grungni	false	true	false	wh2_dlc17_army_abilities_ancestral_rune_of_grungni
1	wh2_dlc17_army_abilities_ancestral_rune_of_valaya	false	true	false	wh2_dlc17_army_abilities_ancestral_rune_of_valaya
1	wh2_dlc17_army_abilities_cacophonous_assault	false	false	true	wh2_dlc17_army_abilities_cacophonous_assault
1	wh2_dlc17_army_abilities_cacophonous_assault_upgraded	true	false	false	wh2_dlc17_army_abilities_cacophonous_assault_upgraded
1	wh2_dlc17_army_abilities_touched_by_the_moon	false	true	false	wh2_dlc17_army_abilities_touched_by_the_moon_1
2	wh2_dlc17_army_abilities_touched_by_the_moon	false	true	false	wh2_dlc17_army_abilities_touched_by_the_moon_2
1	wh2_dlc17_army_abilities_vile_entropy	false	false	true	wh2_dlc17_army_abilities_vile_entropy
1	wh2_dlc17_character_abilities_hunter_of_champions_upgraded	false	false	true	wh2_dlc17_character_abilities_hunter_of_champions_upgraded
1	wh2_dlc17_hero_abilities_more_powder_generic	false	true	false	wh2_dlc11_hero_abilities_more_powder
1	wh2_dlc17_hero_passive_something_wicked_this_way_comes_upgraded	false	false	true	wh2_dlc17_hero_passive_something_wicked_this_way_comes_upgrade
1	wh2_dlc17_hero_passive_will_of_the_dark_gods	true	true	false	wh2_dlc17_hero_passive_will_of_the_dark_gods
1	wh2_dlc17_item_passive_thoreks_rune_armour	true	true	false	wh2_dlc17_item_passive_thoreks_rune_armour
1	wh2_dlc17_lord_abilities_barbed_knuckle_boxing	true	false	false	wh2_dlc17_lord_abilities_barbed_knuckle_boxing
1	wh2_dlc17_lord_abilities_brass_body	true	false	false	wh2_dlc17_lord_abilities_brass_body
1	wh2_dlc17_lord_abilities_master_predator	true	false	false	wh2_dlc17_lord_abilities_master_predator
1	wh2_dlc17_lord_abilities_rune_of_doom	true	true	false	wh2_dlc17_lord_abilities_rune_of_doom
1	wh2_dlc17_lord_passive_aura_of_dark_majesty_upgrade	false	false	true	wh2_dlc17_lord_passive_aura_of_dark_majesty_upgrade
1	wh2_dlc17_lord_passive_distorted_reality	false	false	true	wh2_dlc17_lord_passive_distorted_reality
1	wh2_dlc17_lord_passive_master_of_the_ancient_lore	true	false	false	wh2_dlc17_lord_passive_master_of_the_ancient_lore
1	wh2_dlc17_lord_passive_shattering_aura	false	false	true	wh2_dlc17_lord_passive_shattering_aura
1	wh2_dlc17_passive_aura_of_vile_transmutation	false	false	true	wh2_dlc17_passive_aura_of_vile_transmutation
1	wh2_dlc17_rune_abilities_master_rune_of_breaking	true	true	false	wh2_dlc17_rune_abilities_master_rune_of_breaking
1	wh2_dlc17_rune_abilities_master_rune_of_slowness	false	false	true	wh2_dlc17_rune_abilities_master_rune_of_slowness
1	wh2_dlc17_rune_abilities_master_rune_of_speed	true	true	false	wh2_dlc17_rune_abilities_master_rune_of_speed
1	wh2_dlc17_rune_abilities_rune_of_breaking	true	true	false	wh2_dlc17_rune_abilities_rune_of_breaking
1	wh2_dlc17_rune_abilities_rune_of_slowness	false	false	true	wh2_dlc17_rune_abilities_rune_of_slowness
1	wh2_dlc17_rune_abilities_rune_of_speed	true	true	false	wh2_dlc17_rune_abilities_rune_of_speed
1	wh2_dlc17_rune_passive_master_rune_of_spite	false	false	true	wh2_dlc17_rune_passive_master_rune_of_spite
1	wh2_dlc17_spell_bound_shield_of_thorns	true	true	false	wh_dlc05_spell_life_shield_of_thorns
1	wh2_dlc17_spell_bound_unending_flock_of_doom	false	false	true	wh2_dlc17_spell_bound_unending_flock_of_doom
1	wh2_dlc17_spell_wild_mantle_of_ghorok_upgraded	true	true	false	wh2_dlc17_spell_wild_mantle_of_ghorok_upgraded
1	wh2_dlc17_unit_abilities_primeval_roar	true	true	false	wh2_dlc17_unit_abilities_primeval_roar
1	wh2_dlc17_unit_passive_aura_of_madness	false	false	true	wh2_dlc17_unit_passive_aura_of_madness
1	wh2_dlc17_unit_passive_bloodgreed_upgraded	true	false	false	wh2_dlc17_unit_passive_bloodgreed_upgraded
1	wh2_dlc17_unit_passive_boost_army_vision	false	true	false	wh2_dlc17_unit_passive_boost_army_vision
1	wh2_dlc17_unit_passive_drunken_bravado	true	false	false	wh2_dlc17_unit_passive_drunken_bravado
1	wh2_dlc17_unit_passive_greater_aura_of_madness	false	false	true	wh2_dlc17_unit_passive_greater_aura_of_madness
1	wh2_dlc17_unit_passive_horrible_regeneration	true	false	false	wh2_dlc17_unit_passive_horrible_regeneration
1	wh2_dlc17_unit_passive_master_of_the_sacred_places	false	true	false	wh2_dlc17_unit_passive_master_of_the_sacred_places
1	wh2_dlc17_unit_passive_primal_fury_upgraded	true	false	false	wh_dlc03_unit_passive_primal_fury
1	wh2_dlc17_unit_passive_searing_bile_blood	true	false	false	wh2_dlc17_unit_passive_searing_bile_blood
1	wh2_dlc17_unit_passive_spurting_bile_blood	true	false	false	wh2_dlc17_unit_passive_spurting_bile_blood
1	wh2_dlc17_unit_passive_strength_from_flesh	true	false	false	wh2_dlc17_unit_passive_strength_from_flesh
1	wh2_dlc17_unit_passive_wayfarer	true	false	false	wh2_dlc17_unit_passive_wayfarer
1	wh2_dlc17_unit_passive_wightblades	true	false	false	wh2_dlc17_unit_passive_wightblades
1	wh2_dlc17_weapon_passive_rune_tortured_axes	true	false	false	wh2_dlc17_weapon_passive_rune_tortured_axes
1	wh2_main_army_abilities_channeling_spire	false	true	false	wh2_main_army_abilities_channeling_spire
1	wh2_main_army_abilities_dark_conduit	false	true	false	wh2_main_army_abilities_dark_conduit
1	wh2_main_army_abilities_eshin_clanstone	false	false	true	wh2_main_army_abilities_eshin_clanstone
1	wh2_main_army_abilities_holy_stela	false	false	true	wh2_main_army_abilities_holy_stela
1	wh2_main_army_abilities_lure_of_the_pale_queen	false	false	true	wh2_main_army_abilities_lure_of_the_pale_queen
1	wh2_main_army_abilities_mors_clanstone	false	true	false	wh2_main_army_abilities_mors_clanstone
1	wh2_main_army_abilities_moulder_clanstone	false	true	false	wh2_main_army_abilities_moulder_clanstone
1	wh2_main_army_abilities_pestilens_clanstone	false	true	false	wh2_main_army_abilities_pestilens_clanstone
1	wh2_main_army_abilities_skryre_clanstone	false	false	true	wh2_main_army_abilities_skryre_clanstone
1	wh2_main_army_abilities_temple_of_mists	false	false	true	wh2_main_army_abilities_temple_of_mists
1	wh2_main_banner_passive_battle_banner	false	false	true	wh2_main_banner_passive_battle_banner
1	wh2_main_banner_passive_sacred_banner_of_the_horned_rat	false	false	true	wh2_main_banner_passive_sacred_banner_of_the_horned_rat
1	wh2_main_banner_passive_storm_banner	false	false	true	wh2_main_banner_passive_storm_banner
1	wh2_main_character_abilities_assassins_trophy	false	false	true	wh2_main_character_abilities_assassins_trophy
1	wh2_main_character_abilities_black_lotus	true	false	false	wh2_main_character_abilities_black_lotus
1	wh2_main_character_abilities_cold_blooded	true	true	false	wh2_main_character_abilities_cold_blooded
1	wh2_main_character_abilities_concealment_bombs	true	false	false	wh2_main_unit_abilities_concealment_bombs
1	wh2_main_character_abilities_dark_venom	true	false	false	wh2_main_character_abilities_dark_venom
1	wh2_main_character_abilities_shield_of_the_old_ones	true	true	false	wh2_main_character_abilities_shield_of_the_old_ones
1	wh2_main_character_abilities_swiftness_of_itzl	true	false	false	wh2_main_character_abilities_swiftness_of_itzl
1	wh2_main_character_abilities_verminous_valour	true	false	false	wh2_main_character_abilities_verminous_valour
1	wh2_main_character_abilities_witchbrew	true	false	false	wh2_main_character_abilities_witchbrew
1	wh2_main_character_passive_aura_of_pestilence	false	false	true	wh2_main_character_passive_aura_of_pestilence
1	wh2_main_character_passive_darken_the_skies	true	true	false	wh2_main_character_passive_darken_the_skies
1	wh2_main_character_passive_fallen_mages	true	false	false	wh2_main_character_passive_fallen_mages
1	wh2_main_character_passive_grand_arcane_conduit	true	false	false	wh2_main_character_passive_grand_arcane_conduit
1	wh2_main_character_passive_horn_of_isha	true	true	false	wh2_main_character_passive_horn_of_isha
1	wh2_main_character_passive_loose	true	true	false	wh2_main_character_passive_loose
1	wh2_main_faction_abilities_murderous_mastery	true	false	false	wh2_main_faction_abilities_murderous_mastery
1	wh2_main_faction_abilities_murderous_prowess	true	false	false	wh2_main_faction_abilities_murderous_prowess
1	wh2_main_faction_abilities_murderous_prowess_indicator	true	false	false	wh2_main_faction_abilities_murderous_prowess_indicator
1	wh2_main_item_abilities_amulet_of_itzl	true	false	false	wh2_main_item_abilities_amulet_of_itzl
1	wh2_main_item_abilities_armour_of_the_stars	true	false	false	wh2_main_item_abilities_armour_of_the_stars
1	wh2_main_item_abilities_aura_of_quetzl	true	true	false	wh2_main_item_abilities_aura_of_quetzl
1	wh2_main_item_abilities_blade_of_bel_korhadris	true	false	false	wh2_main_item_abilities_blade_of_bel_korhadris
1	wh2_main_item_abilities_blood_statuette_of_spite	false	false	true	wh2_main_item_abilities_blood_statuette_of_spite
1	wh2_main_item_abilities_book_of_hoeth	true	false	false	wh2_main_item_abilities_book_of_hoeth
1	wh2_main_item_abilities_cube_of_darkness	false	false	true	wh2_main_item_abilities_cube_of_darkness
1	wh2_main_item_abilities_dragonhorn	true	true	false	wh2_main_item_abilities_dragonhorn
1	wh2_main_item_abilities_pearl_of_infinite_bleakness	true	true	false	wh2_main_item_abilities_pearl_of_infinite_bleakness
1	wh2_main_item_abilities_plaque_of_dominion	false	false	true	wh2_main_item_abilities_plaque_of_dominion
1	wh2_main_item_abilities_rival_hide_talisman	false	false	true	wh2_main_item_abilities_rival_hide_talisman
1	wh2_main_item_abilities_rod_of_corruption	false	false	true	wh2_main_item_abilities_rod_of_corruption
1	wh2_main_item_abilities_scroll_of_hoeth	false	false	true	wh2_main_item_abilities_scroll_of_hoeth
1	wh2_main_item_abilities_scrying_stone	true	false	false	wh2_main_item_abilities_scrying_stone
1	wh2_main_item_abilities_skalm	true	false	false	wh2_main_item_abilities_skalm
1	wh2_main_item_abilities_skavenbrew	true	true	false	wh2_main_item_abilities_skavenbrew
1	wh2_main_item_abilities_starwood_staff	true	false	false	wh2_main_item_abilities_starwood_staff
1	wh2_main_item_abilities_talisman_of_loec	true	false	false	wh2_main_item_abilities_talisman_of_loec
1	wh2_main_item_abilities_the_bane_shield	true	true	false	wh2_main_item_abilities_the_bane_shield
1	wh2_main_item_abilities_the_guiding_eye	true	true	false	wh2_main_item_abilities_the_guiding_eye
1	wh2_main_item_abilities_the_horn_of_kygor	true	true	false	wh2_main_item_abilities_the_horn_of_kygor
1	wh2_main_item_abilities_the_liber_bubonicus	false	false	true	wh2_main_item_abilities_the_liber_bubonicus
1	wh2_main_item_abilities_the_tricksters_pendant	false	false	true	wh2_main_item_abilities_the_tricksters_pendant
1	wh2_main_item_abilities_the_vortex_shard	false	false	true	wh2_main_item_abilities_the_vortex_shard
1	wh2_main_item_abilities_warpstorm_scroll	false	false	true	wh2_main_item_abilities_warpstorm_scroll
1	wh2_main_item_abilities_worlds_edge_armour	true	false	false	wh2_main_item_abilities_worlds_edge_armour
1	wh2_main_item_passive_blessed_tome	true	true	false	wh2_main_item_passive_blessed_tome
1	wh2_main_item_passive_circlet_of_iron	true	false	false	wh2_main_item_passive_circlet_of_iron
1	wh2_main_item_passive_curse_charm_of_tepok	false	false	true	wh2_main_item_passive_curse_charm_of_tepok
1	wh2_main_item_passive_darkstar_cloak	true	false	false	wh2_main_item_passive_darkstar_cloak
1	wh2_main_item_passive_diamond_guardian_phoenix	false	true	false	wh2_main_item_passive_diamond_guardian_phoenix
1	wh2_main_item_passive_enchanted_spyglass	false	true	false	wh2_main_item_passive_enchanted_spyglass
1	wh2_main_item_passive_heart_of_averlorn	true	false	false	wh2_main_item_passive_heart_of_averlorn
1	wh2_main_item_passive_loremasters_cloak	true	true	false	wh2_main_item_passive_loremasters_cloak
1	wh2_main_item_passive_pipes_of_piebald	false	false	true	wh2_main_item_passive_pipes_of_piebald
1	wh2_main_item_passive_portents_of_verminous_doom	false	false	true	wh2_main_item_passive_portents_of_verminous_doom
1	wh2_main_item_passive_ring_of_hotek	false	false	true	wh2_main_item_passive_ring_of_hotek
1	wh2_main_item_passive_ruby_guardian_phoenix	false	true	false	wh2_main_item_passive_ruby_guardian_phoenix
1	wh2_main_item_passive_sacred_incense	true	false	false	wh2_main_item_passive_sacred_incense
1	wh2_main_item_passive_sapphire_guardian_phoenix	false	true	false	wh2_main_item_passive_sapphire_guardian_phoenix
1	wh2_main_item_passive_shadow_magnet_trinket	true	true	false	wh2_main_item_passive_shadow_magnet_trinket
1	wh2_main_item_passive_shield_of_distraction	false	false	true	wh2_main_item_passive_shield_of_distraction
1	wh2_main_item_passive_shield_of_ghrond	false	false	true	wh2_main_item_passive_shield_of_ghrond
1	wh2_main_item_passive_sunburst_standard_of_hexoatl	true	true	false	wh2_main_item_passive_sunburst_standard_of_hexoatl
1	wh2_main_item_passive_supreme_spellshield	false	false	true	wh2_main_item_passive_supreme_spellshield
1	wh2_main_item_passive_supreme_spellshield	true	false	false	wh2_main_item_passive_supreme_spellshield_miscast
1	wh2_main_item_passive_the_book_of_the_phoenix	true	false	false	wh2_main_unit_passive_rebirth_buffer
2	wh2_main_item_passive_the_book_of_the_phoenix	true	false	false	wh2_main_item_passive_the_book_of_the_phoenix
1	wh2_main_item_passive_war_drum_of_xahutec	true	true	false	wh2_main_item_passive_war_drum_of_xahutec
1	wh2_main_item_passive_warp_shard_armour	false	false	true	wh2_main_item_passive_warp_shard_armour
1	wh2_main_item_passive_warpstone_armour	false	false	true	wh2_main_item_passive_warpstone_armour
1	wh2_main_lord_abilities_feint_and_reposte	true	false	false	wh2_main_lord_abilities_feint_and_reposte
1	wh2_main_lord_abilities_potion_of_charoi	true	false	false	wh2_main_lord_abilities_potion_of_charoi
1	wh2_main_lord_abilities_sacred_spawning_of_xhotl	true	false	false	wh2_main_lord_abilities_sacred_spawning_of_xhotl
1	wh2_main_lord_abilities_trophy_heads	false	false	true	wh2_main_lord_abilities_trophy_heads
1	wh2_main_lord_passive_enchanting_beauty	false	false	true	wh2_main_lord_passive_enchanting_beauty
1	wh2_main_lord_passive_glamour_of_hoeth	true	true	false	wh2_main_lord_passive_glamour_of_hoeth
1	wh2_main_lord_passive_kindle_the_fury	true	true	false	wh2_main_lord_passive_kindle_the_fury
1	wh2_main_lord_passive_strength_through_spite	true	true	false	wh2_main_lord_passive_strength_through_spite
1	wh2_main_lore_passive_musk_of_fear	false	false	true	wh2_main_lore_passive_musk_of_fear
1	wh2_main_lore_passive_plague_rash	false	false	true	wh2_main_lore_passive_plague_rash
1	wh2_main_lore_passive_shield_of_saphery	true	true	false	wh2_main_lore_passive_shield_of_saphery
1	wh2_main_lore_passive_spiteful_conjuration	false	false	true	wh2_main_lore_passive_spiteful_conjuration
1	wh2_main_mount_abilities_unholy_clamour	true	true	false	wh2_main_mount_abilities_unholy_clamour
1	wh2_main_mount_passive_billowing_death	false	false	true	wh2_main_mount_passive_billowing_death
1	wh2_main_mount_passive_wall_of_unholy_sound	true	true	false	wh2_main_mount_passive_wall_of_unholy_sound
1	wh2_main_spell_bound_black_staff	true	true	false	wh2_main_spell_bound_black_staff
1	wh2_main_spell_bound_embers_of_the_phoenix	true	true	false	wh2_main_spell_bound_embers_of_the_phoenix
1	wh2_main_spell_bound_radiant_gem_of_hoeth	true	true	false	wh2_main_spell_bound_radiant_gem_of_hoeth
1	wh2_main_spell_bound_ring_of_corin	false	false	true	wh2_main_spell_bound_ring_of_corin
1	wh2_main_spell_bound_the_seerstaff_of_saphery	true	true	false	wh2_main_spell_bound_the_seerstaff_of_saphery
1	wh2_main_spell_bound_whip_of_agony	false	false	true	wh2_main_spell_bound_whip_of_agony
1	wh2_main_spell_dark_magic_power_of_darkness	true	true	false	wh2_main_spell_dark_magic_power_of_darkness
1	wh2_main_spell_dark_magic_soul_stealer	false	false	true	wh2_main_spell_dark_magic_soul_stealer
1	wh2_main_spell_dark_magic_soul_stealer	true	false	false	wh2_main_spell_dark_magic_soul_stealer_miscast
1	wh2_main_spell_dark_magic_word_of_pain	false	false	true	wh2_main_spell_dark_magic_word_of_pain
1	wh2_main_spell_dark_magic_word_of_pain_upgraded	false	false	true	wh2_main_spell_dark_magic_word_of_pain_upgraded
1	wh2_main_spell_high_magic_apotheosis	true	true	false	wh2_main_spell_high_magic_apotheosis
1	wh2_main_spell_high_magic_apotheosis_upgraded	true	true	false	wh2_main_spell_high_magic_apotheosis
1	wh2_main_spell_high_magic_arcane_unforging	false	false	true	wh2_main_spell_high_magic_arcane_unforging
1	wh2_main_spell_high_magic_arcane_unforging_upgraded	false	false	true	wh2_main_spell_high_magic_arcane_unforging_upgraded
1	wh2_main_spell_high_magic_hand_of_glory	true	true	false	wh2_main_spell_high_magic_hand_of_glory
1	wh2_main_spell_high_magic_hand_of_glory_upgraded	true	true	false	wh2_main_spell_high_magic_hand_of_glory_upgraded
1	wh2_main_spell_high_magic_tempest	false	false	true	wh2_main_spell_high_magic_tempest
1	wh2_main_spell_high_magic_tempest_upgraded	false	false	true	wh2_main_spell_high_magic_tempest_upgraded
1	wh2_main_spell_plague_bless_with_filth	true	true	false	wh2_main_spell_plague_bless_with_filth
1	wh2_main_spell_plague_bless_with_filth_upgraded	true	true	false	wh2_main_spell_plague_bless_with_filth_upgraded
1	wh2_main_spell_plague_wither	false	false	true	wh2_main_spell_plague_wither
1	wh2_main_spell_plague_wither_upgraded	false	false	true	wh2_main_spell_plague_wither_upgraded
1	wh2_main_spell_ruin_death_frenzy	true	true	false	wh2_main_spell_ruin_death_frenzy
1	wh2_main_spell_ruin_death_frenzy_upgraded	true	true	false	wh2_main_spell_ruin_death_frenzy
1	wh2_main_spell_ruin_howling_warpgale	false	false	true	wh2_main_spell_ruin_howling_warpgale
1	wh2_main_spell_ruin_howling_warpgale_upgraded	false	false	true	wh2_main_spell_ruin_howling_warpgale_upgraded
1	wh2_main_spell_ruin_skitterleap	true	true	false	wh2_main_spell_ruin_skitterleap
1	wh2_main_spell_ruin_skitterleap_upgraded	true	true	false	wh2_main_spell_ruin_skitterleap_upgraded
1	wh2_main_unit_abilities_concealment_bombs	true	false	false	wh2_main_unit_abilities_concealment_bombs
1	wh2_main_unit_abilities_fury_of_khaine	false	true	false	wh2_main_unit_abilities_fury_of_khaine
1	wh2_main_unit_abilities_hidden_blade	true	false	false	wh2_main_unit_abilities_hidden_blade
1	wh2_main_unit_abilities_revivification_crystal	true	true	false	wh2_main_unit_abilities_revivification_crystal
1	wh2_main_unit_passive_another_takes_its_place	true	false	false	wh2_main_unit_passive_another_takes_its_place
1	wh2_main_unit_passive_attuned_to_magic	true	false	false	wh2_main_unit_passive_attuned_to_magic
1	wh2_main_unit_passive_blizzard_aura	false	false	true	wh2_main_unit_passive_blizzard_aura
1	wh2_main_unit_passive_bloodshield_of_khaine	true	true	false	wh2_main_unit_passive_bloodshield_of_khaine
1	wh2_main_unit_passive_martial_mastery	true	false	false	wh2_main_unit_passive_martial_mastery
1	wh2_main_unit_passive_martial_prowess	true	false	false	wh2_main_unit_passive_martial_prowess
1	wh2_main_unit_passive_primal_instincts	true	false	false	wh2_main_unit_passive_primal_instincts
1	wh2_main_unit_passive_rebirth	true	false	false	wh2_main_unit_passive_rebirth_buffer
2	wh2_main_unit_passive_rebirth	true	false	false	wh2_main_unit_passive_rebirth
1	wh2_main_unit_passive_scurry_away	true	false	false	wh2_main_unit_passive_scurry_away
1	wh2_main_unit_passive_snare_net	false	false	true	wh2_main_unit_passive_snare_net
1	wh2_main_unit_passive_strength_in_numbers	true	false	false	wh2_main_unit_passive_strength_in_numbers
1	wh2_main_unit_passive_too_horrible_to_die	true	false	false	wh2_main_unit_passive_rebirth_buffer
2	wh2_main_unit_passive_too_horrible_to_die	true	false	false	wh2_main_unit_passive_too_horrible_to_die
1	wh2_main_unit_passive_unbinding_clanrats	true	false	false	wh2_main_unit_passive_unbinding_clanrats
2	wh2_main_unit_passive_unbinding_clanrats	true	false	false	wh_main_unit_passive_unbinding_weak
3	wh2_main_unit_passive_unbinding_clanrats	true	false	false	wh_main_unit_passive_unbinding_critical
1	wh2_main_unit_passive_unbinding_clanrats_small	true	false	false	wh2_main_unit_passive_unbinding_clanrats_small
2	wh2_main_unit_passive_unbinding_clanrats_small	true	false	false	wh_main_unit_passive_unbinding_weak
3	wh2_main_unit_passive_unbinding_clanrats_small	true	false	false	wh_main_unit_passive_unbinding_critical
1	wh2_main_unit_passive_unbinding_great_eagle	true	false	false	wh2_main_unit_passive_unbinding_great_eagle
2	wh2_main_unit_passive_unbinding_great_eagle	true	false	false	wh_main_unit_passive_unbinding_weak_eagle
3	wh2_main_unit_passive_unbinding_great_eagle	true	false	false	wh_main_unit_passive_unbinding_critical
1	wh2_main_unit_passive_unbinding_plague_monks	true	false	false	wh2_main_unit_passive_unbinding_plague_monks
2	wh2_main_unit_passive_unbinding_plague_monks	true	false	false	wh_main_unit_passive_unbinding_weak
3	wh2_main_unit_passive_unbinding_plague_monks	true	false	false	wh_main_unit_passive_unbinding_critical
1	wh2_main_unit_passive_unbinding_skaven_slaves	true	false	false	wh2_main_unit_passive_unbinding_skaven_slaves
2	wh2_main_unit_passive_unbinding_skaven_slaves	true	false	false	wh_main_unit_passive_unbinding_weak
3	wh2_main_unit_passive_unbinding_skaven_slaves	true	false	false	wh_main_unit_passive_unbinding_critical
1	wh2_main_unit_passive_unbinding_skink_priest	true	false	false	wh2_main_unit_passive_unbinding_skink_priest
2	wh2_main_unit_passive_unbinding_skink_priest	true	false	false	wh_main_unit_passive_unbinding_weak
3	wh2_main_unit_passive_unbinding_skink_priest	true	false	false	wh_main_unit_passive_unbinding_critical
1	wh2_main_weapon_abilities_dwarf_gouger	true	false	false	wh2_main_weapon_abilities_dwarf_gouger
1	wh2_main_weapon_abilities_hydra_blade	true	false	false	wh2_main_weapon_abilities_hydra_blade
1	wh2_main_weapon_abilities_sword_of_teclis	true	false	false	wh2_main_weapon_abilities_sword_of_teclis
1	wh2_main_weapon_abilities_web_of_shadows	false	false	true	wh2_main_weapon_abilities_web_of_shadows
1	wh2_main_weapon_bound_winged_staff	false	false	true	wh2_main_weapon_bound_winged_staff
1	wh2_main_weapon_passive_chillblade	false	false	true	wh2_main_weapon_passive_chillblade
1	wh2_main_weapon_passive_destroyer	false	false	true	wh2_main_weapon_passive_destroyer
1	wh2_main_weapon_passive_heartrender_and_the_darksword	false	false	true	wh2_main_weapon_passive_heartrender_and_the_darksword
1	wh2_pro08_character_abilities_gotrek_doom	true	false	false	wh2_pro08_character_abilities_gotrek_doom
1	wh2_pro08_character_abilities_helping_hand	false	true	false	wh2_pro08_character_abilities_helping_hand
1	wh2_pro08_character_passive_blood_oath	true	true	false	wh2_pro08_character_passive_blood_oath
2	wh2_pro08_character_passive_heroic_fortitude	true	false	false	wh2_pro08_character_passive_heroic_fortitude
1	wh2_pro08_weapon_abilities_karaghul	true	false	false	wh2_pro08_weapon_abilities_karaghul
1	wh2_pro08_weapon_abilities_rune_axe_of_gotrek	true	false	false	wh2_pro08_weapon_abilities_rune_axe_of_gotrek
1	wh2_twa03_item_passive_beast_armour_of_karond_kar	true	false	false	wh2_twa03_item_passive_beast_armour_of_karond_kar
1	wh2_twa03_lord_abilities_beastlords_gaze	true	true	false	wh2_twa03_lord_abilities_beastlords_gaze
1	wh2_twa03_lord_passive_beastlords_presence	true	true	false	wh2_twa03_lord_passive_beastlords_presence
1	wh2_twa03_weapon_abilities_whip_of_agony	false	false	true	wh2_twa03_weapon_abilities_whip_of_agony
1	wh3_demo_survival_khorne_blood	false	false	true	wh3_demo_survival_khorne_blood
1	wh3_demo_survival_khorne_ruin	false	false	true	wh3_demo_survival_khorne_ruin
1	wh3_demo_survival_khorne_torment	false	false	true	wh3_demo_survival_khorne_torment
1	wh3_dlc20_cataclysm_bound_ashes_and_dust	false	false	true	wh3_main_cataclysm_death_ashes_and_dust_01
2	wh3_dlc20_cataclysm_bound_ashes_and_dust	false	false	true	wh3_main_cataclysm_death_ashes_and_dust_02
1	wh3_dlc20_cataclysm_bound_dance_of_despair	false	false	true	wh3_main_cataclysm_shadow_dance_of_despair
1	wh3_dlc20_cataclysm_bound_merciws_monstrous_regiment	false	true	false	wh3_main_cataclysm_beasts_merciws_monstrous_regiment
1	wh3_dlc20_cataclysm_bound_storm_of_renewal	false	true	false	wh3_main_cataclysm_life_storm_of_renewal
1	wh3_dlc20_cataclysm_bound_time_amok	false	true	false	wh3_main_cataclysm_light_time_amok
1	wh3_dlc20_character_passive_acid_ichor	true	false	false	wh3_dlc20_character_passive_acid_ichor
1	wh3_dlc20_character_passive_soul_feeder	true	false	false	wh3_dlc20_character_passive_soul_feeder
1	wh3_dlc20_item_abilities_daemonshield	true	false	false	wh3_dlc20_item_abilities_daemonshield
1	wh3_dlc20_item_abilities_pestilent_potions	false	false	true	wh3_dlc20_item_abilities_pestilent_potions
1	wh3_dlc20_item_abilities_the_armour_of_morkar	true	true	false	wh3_dlc20_item_abilities_the_armour_of_morkar
1	wh3_dlc20_item_passive_armour_of_damnation	true	false	false	wh3_dlc20_item_passive_armour_of_damnation
1	wh3_dlc20_item_passive_blasphemous_amulet	true	true	false	wh3_dlc20_item_passive_blasphemous_amulet
1	wh3_dlc20_item_passive_bronze_armour_of_zhrakk	true	false	false	wh3_dlc20_item_passive_bronze_armour_of_zhrakk
1	wh3_dlc20_item_passive_crown_of_everlasting_conquest	true	false	false	wh3_dlc20_item_passive_crown_of_everlasting_conquest
1	wh3_dlc20_item_passive_doom_totem	false	false	true	wh3_dlc20_item_passive_doom_totem
1	wh3_dlc20_item_passive_the_beguiling_gem	false	false	true	wh3_dlc20_item_passive_the_beguiling_gem
1	wh3_dlc20_item_passive_the_scarlet_armour	false	false	true	wh3_dlc20_item_passive_the_scarlet_armour
1	wh3_dlc20_item_passive_vessel_of_chaos	true	false	false	wh3_dlc20_item_passive_vessel_of_chaos
1	wh3_dlc20_item_the_passive_festering_shroud	true	true	false	wh3_dlc20_item_the_passive_festering_shroud
1	wh3_dlc20_lord_abilities_harbinger_of_pestilence	false	false	true	wh3_dlc20_lord_abilities_harbinger_of_pestilence
1	wh3_dlc20_lord_abilities_healing_elixirs	true	true	false	wh3_dlc20_lord_abilities_healing_elixirs
1	wh3_dlc20_lord_abilities_tempest_rage	true	true	false	wh3_dlc20_lord_abilities_tempest_rage
1	wh3_dlc20_lord_abilities_temptator	true	false	false	wh3_dlc20_lord_abilities_temptator
1	wh3_dlc20_lord_passive_domineering_aura	false	false	true	wh3_dlc20_lord_passive_domineering_aura
