art_set_id	agent_type	culture	subculture	faction	is_custom	is_male	agent_subtype	campaign_map_scale
wh2_dlc15_art_set_moon_dragon_01	general				false	true	wh2_dlc15_hef_moon_dragon_boss_imrik	0.7000
wh2_dlc15_art_set_star_dragon_01	general				false	true	wh2_dlc15_hef_star_dragon_boss_imrik	0.7000
wh2_dlc15_art_set_sun_dragon_01	general				false	true	wh2_dlc15_hef_sun_dragon_boss_imrik	0.7000
wh2_dlc16_art_sef_wef_coeddil	champion				false	true	wh2_dlc16_wef_coeddil	0.5800
wh2_dlc16_art_sef_wef_coeddil_qb	general				false	true	wh2_dlc16_wef_coeddil_qb	1.0000
wh2_dlc16_art_set_malicious_ancient_treeman_beasts	general				false	true	wh2_dlc16_wef_malicious_ancient_treeman_beasts	0.5800
wh2_dlc16_art_set_malicious_ancient_treeman_life	general				false	true	wh2_dlc16_wef_malicious_ancient_treeman_life	0.5800
wh2_dlc16_art_set_malicious_ancient_treeman_shadows	general				false	true	wh2_dlc16_wef_malicious_ancient_treeman_shadows	0.5800
wh2_dlc16_art_set_malicious_branchwraith_beasts	champion				false	true	wh2_dlc16_wef_malicious_branchwraith_beasts	1.0000
wh2_dlc16_art_set_malicious_branchwraith_life	champion				false	true	wh2_dlc16_wef_malicious_branchwraith_life	1.0000
wh2_dlc16_art_set_malicious_branchwraith_shadows	champion				false	true	wh2_dlc16_wef_malicious_branchwraith_shadows	1.0000
wh2_dlc16_art_set_skv_chieftain_01	champion				false	true	wh2_dlc16_skv_chieftain	1.0000
wh2_dlc16_art_set_skv_chieftain_02	champion				false	true	wh2_dlc16_skv_chieftain	1.0000
wh2_dlc16_art_set_skv_chieftain_03	champion				false	true	wh2_dlc16_skv_chieftain	1.0000
wh2_dlc16_art_set_skv_chieftain_04	champion				false	true	wh2_dlc16_skv_chieftain	1.0000
wh2_dlc16_art_set_skv_chieftain_05	champion				false	true	wh2_dlc16_skv_chieftain	1.0000
wh2_dlc16_art_set_skv_ghoritch	champion				false	true	wh2_dlc16_skv_ghoritch	0.6000
wh2_dlc16_art_set_skv_ghoritch_boss	champion				false	true	wh2_dlc16_skv_ghoritch_boss	0.6000
wh2_dlc16_art_set_skv_packmaster_01	runesmith				false	true	wh2_dlc16_skv_packmaster	1.0000
wh2_dlc16_art_set_skv_packmaster_02	runesmith				false	true	wh2_dlc16_skv_packmaster	1.0000
wh2_dlc16_art_set_skv_packmaster_03	runesmith				false	true	wh2_dlc16_skv_packmaster	1.0000
wh2_dlc16_art_set_skv_packmaster_04	runesmith				false	true	wh2_dlc16_skv_packmaster	1.0000
wh2_dlc16_art_set_skv_packmaster_05	runesmith				false	true	wh2_dlc16_skv_packmaster	1.0000
wh2_dlc16_art_set_skv_throt	general				false	true	wh2_dlc16_skv_throt_the_unclean	1.0000
wh2_dlc16_art_set_wef_ariel	wizard				false	false	wh2_dlc16_wef_ariel	0.8000
wh2_dlc16_art_set_wef_drycha	general				false	true	wh2_dlc16_wef_drycha	1.0000
wh2_dlc16_art_set_wef_sisters_of_twilight	general				false	true	wh2_dlc16_wef_sisters_of_twilight	1.0000
wh2_dlc16_art_set_wef_spellweaver_01	general				false	true	wh2_dlc16_wef_spellweaver_beasts	1.0000
wh2_dlc16_art_set_wef_spellweaver_02	general				false	true	wh2_dlc16_wef_spellweaver_dark	1.0000
wh2_dlc16_art_set_wef_spellweaver_03	general				false	true	wh2_dlc16_wef_spellweaver_high	1.0000
wh2_dlc16_art_set_wef_spellweaver_04	general				false	true	wh2_dlc16_wef_spellweaver_life	1.0000
wh2_dlc16_art_set_wef_spellweaver_05	general				false	true	wh2_dlc16_wef_spellweaver_shadows	1.0000
wh2_dlc17_art_set_bst_doombull_01	general				false	true	wh2_dlc17_bst_doombull	1.0000
wh2_dlc17_art_set_bst_doombull_02	general				false	true	wh2_dlc17_bst_doombull	1.0000
wh2_dlc17_art_set_bst_doombull_03	general				false	true	wh2_dlc17_bst_doombull	1.0000
wh2_dlc17_art_set_bst_doombull_04	general				false	true	wh2_dlc17_bst_doombull	1.0000
wh2_dlc17_art_set_bst_doombull_05	general				false	true	wh2_dlc17_bst_doombull	1.0000
wh2_dlc17_art_set_bst_taurox	general				false	true	wh2_dlc17_bst_taurox	1.0000
wh2_dlc17_art_set_bst_wargor_01	spy				false	true	wh2_dlc17_bst_wargor	1.0000
wh2_dlc17_art_set_bst_wargor_02	spy				false	true	wh2_dlc17_bst_wargor	1.0000
wh2_dlc17_art_set_bst_wargor_03	spy				false	true	wh2_dlc17_bst_wargor	1.0000
wh2_dlc17_art_set_bst_wargor_04	spy				false	true	wh2_dlc17_bst_wargor	1.0000
wh2_dlc17_art_set_bst_wargor_05	spy				false	true	wh2_dlc17_bst_wargor	1.0000
wh2_dlc17_art_set_dwf_thane_ghost_artifact	champion				false	true	wh2_dlc17_dwf_thane_ghost_artifact	1.0000
wh2_dlc17_art_set_dwf_thorek_ironbrow_0	general				false	true	wh2_dlc17_dwf_thorek	1.0000
wh2_dlc17_art_set_dwf_thorek_ironbrow_anvil	general			wh_main_dwf_dwarfs_qb1	false	true	wh2_dlc17_dwf_thorek	1.0000
wh2_dlc17_art_set_lzd_dread_saurian_qb_boss	champion				false	true	wh2_dlc17_lzd_mon_dread_saurian_qb_boss	1.0000
wh2_dlc17_art_set_lzd_skink_oracle_troglodon_01	runesmith				false	true	wh2_dlc17_lzd_skink_oracle_troglodon	1.0000
wh2_dlc17_art_set_lzd_skink_oracle_troglodon_02	runesmith				false	true	wh2_dlc17_lzd_skink_oracle_troglodon	1.0000
wh2_dlc17_art_set_lzd_skink_oracle_troglodon_03	runesmith				false	true	wh2_dlc17_lzd_skink_oracle_troglodon	1.0000
wh2_dlc17_art_set_vmp_kevon_lloydstein	champion				false	true	wh2_dlc17_vmp_kevon_lloydstein	1.0000
wh2_dlc17_lzd_oxyotl	general				false	true	wh2_dlc17_lzd_oxyotl	1.0000
wh2_main_art_set_def_black_ark	general				false	true	wh2_main_def_black_ark	1.0000
wh2_main_art_set_def_black_ark_lokhir_1	general				false	true	wh2_main_def_black_ark_blessed_dread	1.0000
wh2_main_art_set_def_black_ark_lokhir_2	general				false	true	wh2_main_def_black_ark_blessed_dread	1.0000
wh2_main_art_set_def_black_ark_lokhir_3	general				false	true	wh2_main_def_black_ark_blessed_dread	1.0000
wh2_main_art_set_def_death_hag_01	dignitary				false	false	wh2_main_def_death_hag	1.0000
wh2_main_art_set_def_death_hag_02	dignitary				false	false	wh2_main_def_death_hag	1.0000
wh2_main_art_set_def_death_hag_03	dignitary				false	false	wh2_main_def_death_hag	1.0000
wh2_main_art_set_def_dreadlord_01	general				false	true	wh2_main_def_dreadlord	1.0000
wh2_main_art_set_def_dreadlord_02	general				false	true	wh2_main_def_dreadlord	1.0000
wh2_main_art_set_def_dreadlord_03	general				false	true	wh2_main_def_dreadlord	1.0000
wh2_main_art_set_def_dreadlord_fem_01	general				false	true	wh2_main_def_dreadlord_fem	1.0000
wh2_main_art_set_def_dreadlord_fem_02	general				false	true	wh2_main_def_dreadlord_fem	1.0000
wh2_main_art_set_def_dreadlord_fem_03	general				false	true	wh2_main_def_dreadlord_fem	1.0000
wh2_main_art_set_def_khainite_assassin_01	spy				false	true	wh2_main_def_khainite_assassin	1.0000
wh2_main_art_set_def_khainite_assassin_02	spy				false	true	wh2_main_def_khainite_assassin	1.0000
wh2_main_art_set_def_khainite_assassin_03	spy				false	true	wh2_main_def_khainite_assassin	1.0000
wh2_main_art_set_def_khainite_assassin_04	spy				false	true	wh2_main_def_khainite_assassin	1.0000
wh2_main_art_set_def_malekith	general				false	true	wh2_main_def_malekith	1.0000
wh2_main_art_set_def_morathi	general				false	true	wh2_main_def_morathi	1.0000
wh2_main_art_set_def_sorceress_01	wizard				false	false	wh2_dlc10_def_sorceress_beasts	1.0000
wh2_main_art_set_def_sorceress_01_dark	wizard				false	false	wh2_main_def_sorceress_dark	1.0000
wh2_main_art_set_def_sorceress_01_death	wizard				false	false	wh2_dlc10_def_sorceress_death	1.0000
wh2_main_art_set_def_sorceress_01_fire	wizard				false	false	wh2_main_def_sorceress_fire	1.0000
wh2_main_art_set_def_sorceress_01_shadow	wizard				false	false	wh2_main_def_sorceress_shadow	1.0000
wh2_main_art_set_def_sorceress_02	wizard				false	false	wh2_dlc10_def_sorceress_beasts	1.0000
wh2_main_art_set_def_sorceress_02_dark	wizard				false	false	wh2_main_def_sorceress_dark	1.0000
wh2_main_art_set_def_sorceress_02_death	wizard				false	false	wh2_dlc10_def_sorceress_death	1.0000
wh2_main_art_set_def_sorceress_02_fire	wizard				false	false	wh2_main_def_sorceress_fire	1.0000
wh2_main_art_set_def_sorceress_02_shadow	wizard				false	false	wh2_main_def_sorceress_shadow	1.0000
wh2_main_art_set_def_sorceress_03	wizard				false	false	wh2_dlc10_def_sorceress_beasts	1.0000
wh2_main_art_set_def_sorceress_03_dark	wizard				false	false	wh2_main_def_sorceress_dark	1.0000
wh2_main_art_set_def_sorceress_03_death	wizard				false	false	wh2_dlc10_def_sorceress_death	1.0000
wh2_main_art_set_def_sorceress_03_fire	wizard				false	false	wh2_main_def_sorceress_fire	1.0000
wh2_main_art_set_def_sorceress_03_shadow	wizard				false	false	wh2_main_def_sorceress_shadow	1.0000
wh2_main_art_set_def_sorceress_04	wizard				false	false	wh2_dlc10_def_sorceress_beasts	1.0000
wh2_main_art_set_def_sorceress_04_dark	wizard				false	false	wh2_main_def_sorceress_dark	1.0000
wh2_main_art_set_def_sorceress_04_death	wizard				false	false	wh2_dlc10_def_sorceress_death	1.0000
wh2_main_art_set_def_sorceress_04_fire	wizard				false	false	wh2_main_def_sorceress_fire	1.0000
wh2_main_art_set_def_sorceress_04_shadow	wizard				false	false	wh2_main_def_sorceress_shadow	1.0000
wh2_main_art_set_hef_loremaster_of_hoeth_01	runesmith				false	true	wh2_main_hef_loremaster_of_hoeth	1.0000
wh2_main_art_set_hef_loremaster_of_hoeth_02	runesmith				false	true	wh2_main_hef_loremaster_of_hoeth	1.0000
wh2_main_art_set_hef_loremaster_of_hoeth_03	runesmith				false	true	wh2_main_hef_loremaster_of_hoeth	1.0000
wh2_main_art_set_hef_loremaster_of_hoeth_qb_general	general				false	true	wh2_main_hef_loremaster_of_hoeth	1.0000
wh2_main_art_set_hef_mage_01	wizard				false	false	wh2_main_hef_mage_high	1.0000
wh2_main_art_set_hef_mage_02	wizard				false	false	wh2_dlc10_hef_mage_heavens	1.0000
wh2_main_art_set_hef_mage_03	wizard				false	false	wh2_main_hef_mage_light	1.0000
wh2_main_art_set_hef_mage_04	wizard				false	false	wh2_dlc15_hef_mage_fire	1.0000
wh2_main_art_set_hef_mage_05	wizard				false	false	wh2_dlc15_hef_mage_beasts	1.0000
wh2_main_art_set_hef_mage_06	wizard				false	false	wh2_dlc15_hef_mage_death	1.0000
wh2_main_art_set_hef_mage_07	wizard				false	false	wh2_dlc15_hef_mage_metal	1.0000
wh2_main_art_set_hef_mage_08	wizard				false	false	wh2_dlc10_hef_mage_shadows	1.0000
wh2_main_art_set_hef_mage_09	wizard				false	false	wh2_main_hef_mage_life	1.0000
wh2_main_art_set_hef_mage_shadows_qb_general	general				false	true	wh2_dlc10_hef_mage_shadows	1.0000
wh2_main_art_set_hef_noble_01	champion				false	true	wh2_main_hef_noble	1.0000
wh2_main_art_set_hef_noble_02	champion				false	true	wh2_main_hef_noble	1.0000
wh2_main_art_set_hef_noble_03	champion				false	true	wh2_main_hef_noble	1.0000
wh2_main_art_set_hef_noble_qb_general	general				false	true	wh2_main_hef_noble	1.0000
wh2_main_art_set_hef_prince_01	general				false	true	wh2_main_hef_prince	1.0000
wh2_main_art_set_hef_prince_02	general				false	true	wh2_main_hef_prince	1.0000
wh2_main_art_set_hef_prince_03	general				false	true	wh2_main_hef_prince	1.0000
wh2_main_art_set_hef_prince_04	general				false	true	wh2_main_hef_prince	1.0000
wh2_main_art_set_hef_prince_alastar	general				false	true	wh2_main_hef_prince_alastar	1.0000
wh2_main_art_set_hef_princess_01	general				false	true	wh2_main_hef_princess	1.0000
wh2_main_art_set_hef_princess_02	general				false	true	wh2_main_hef_princess	1.0000
wh2_main_art_set_hef_princess_03	general				false	true	wh2_main_hef_princess	1.0000
wh2_main_art_set_hef_teclis	general				false	true	wh2_main_hef_teclis	1.0000
wh2_main_art_set_hef_tyrion	general				false	true	wh2_main_hef_tyrion	1.0000
wh2_main_art_set_lzd_kroq_gar	general				false	true	wh2_main_lzd_kroq_gar	1.0000
wh2_main_art_set_lzd_lord_mazdamundi	general				false	true	wh2_main_lzd_lord_mazdamundi	1.0000
wh2_main_art_set_lzd_saurus_old_blood_01	general				false	true	wh2_main_lzd_saurus_old_blood	1.0000
wh2_main_art_set_lzd_saurus_old_blood_02	general				false	true	wh2_main_lzd_saurus_old_blood	1.0000
wh2_main_art_set_lzd_saurus_old_blood_03	general				false	true	wh2_main_lzd_saurus_old_blood	1.0000
wh2_main_art_set_lzd_saurus_scar_veteran_01	champion				false	true	wh2_main_lzd_saurus_scar_veteran	1.0000
wh2_main_art_set_lzd_saurus_scar_veteran_02	champion				false	true	wh2_main_lzd_saurus_scar_veteran	1.0000
wh2_main_art_set_lzd_saurus_scar_veteran_03	champion				false	true	wh2_main_lzd_saurus_scar_veteran	1.0000
wh2_main_art_set_lzd_skink_chief_01	spy				false	true	wh2_main_lzd_skink_chief	1.0000
wh2_main_art_set_lzd_skink_chief_01_tlaqua	spy				false	true	wh2_dlc12_lzd_tlaqua_skink_chief	1.0000
wh2_main_art_set_lzd_skink_chief_02	spy				false	true	wh2_main_lzd_skink_chief	1.0000
wh2_main_art_set_lzd_skink_chief_02_tlaqua	spy				false	true	wh2_dlc12_lzd_tlaqua_skink_chief	1.0000
wh2_main_art_set_lzd_skink_chief_03	spy				false	true	wh2_main_lzd_skink_chief	1.0000
wh2_main_art_set_lzd_skink_chief_03_tlaqua	spy				false	true	wh2_dlc12_lzd_tlaqua_skink_chief	1.0000
wh2_main_art_set_lzd_skink_priest_01_beasts	wizard				false	true	wh2_main_lzd_skink_priest_beasts	1.0000
wh2_main_art_set_lzd_skink_priest_01_heavens	wizard				false	true	wh2_main_lzd_skink_priest_heavens	1.0000
wh2_main_art_set_lzd_skink_priest_01_tlaqua_beasts	wizard				false	true	wh2_dlc12_lzd_tlaqua_skink_priest_beasts	1.0000
wh2_main_art_set_lzd_skink_priest_01_tlaqua_heavens	wizard				false	true	wh2_dlc12_lzd_tlaqua_skink_priest_heavens	1.0000
wh2_main_art_set_lzd_skink_priest_02_beasts	wizard				false	true	wh2_main_lzd_skink_priest_beasts	1.0000
wh2_main_art_set_lzd_skink_priest_02_heavens	wizard				false	true	wh2_main_lzd_skink_priest_heavens	1.0000
wh2_main_art_set_lzd_skink_priest_02_tlaqua_beasts	wizard				false	true	wh2_dlc12_lzd_tlaqua_skink_priest_beasts	1.0000
wh2_main_art_set_lzd_skink_priest_02_tlaqua_heavens	wizard				false	true	wh2_dlc12_lzd_tlaqua_skink_priest_heavens	1.0000
wh2_main_art_set_lzd_skink_priest_03_beasts	wizard				false	true	wh2_main_lzd_skink_priest_beasts	1.0000
wh2_main_art_set_lzd_skink_priest_03_heavens	wizard				false	true	wh2_main_lzd_skink_priest_heavens	1.0000
wh2_main_art_set_lzd_skink_priest_03_tlaqua_beasts	wizard				false	true	wh2_dlc12_lzd_tlaqua_skink_priest_beasts	1.0000
wh2_main_art_set_lzd_skink_priest_03_tlaqua_heavens	wizard				false	true	wh2_dlc12_lzd_tlaqua_skink_priest_heavens	1.0000
wh2_main_art_set_lzd_slann_mage_priest_01	general				false	true	wh2_main_lzd_slann_mage_priest	1.0000
wh2_main_art_set_lzd_slann_mage_priest_01_horde	general				false	true	wh2_main_lzd_slann_mage_priest_horde	1.0000
wh2_main_art_set_lzd_slann_mage_priest_02	general				false	true	wh2_dlc13_lzd_slann_mage_priest_fire	1.0000
wh2_main_art_set_lzd_slann_mage_priest_02_horde	general				false	true	wh2_dlc13_lzd_slann_mage_priest_fire_horde	1.0000
wh2_main_art_set_lzd_slann_mage_priest_03	general				false	true	wh2_dlc13_lzd_slann_mage_priest_life	1.0000
wh2_main_art_set_lzd_slann_mage_priest_03_horde	general				false	true	wh2_dlc13_lzd_slann_mage_priest_life_horde	1.0000
wh2_main_art_set_lzd_slann_mage_priest_04	general				false	true	wh2_dlc13_lzd_slann_mage_priest_high	1.0000
wh2_main_art_set_lzd_slann_mage_priest_04_horde	general				false	true	wh2_dlc13_lzd_slann_mage_priest_high_horde	1.0000
wh2_main_art_set_lzd_slann_mage_priest_05	general				false	true	wh2_dlc13_lzd_slann_mage_priest_beasts	1.0000
wh2_main_art_set_lzd_slann_mage_priest_05_horde	general				false	true	wh2_dlc13_lzd_slann_mage_priest_beasts_horde	1.0000
wh2_main_art_set_lzd_slann_mage_priest_06	general				false	true	wh2_dlc13_lzd_slann_mage_priest_metal	1.0000
wh2_main_art_set_lzd_slann_mage_priest_06_horde	general				false	true	wh2_dlc13_lzd_slann_mage_priest_death_horde	1.0000
wh2_main_art_set_lzd_slann_mage_priest_07	general				false	true	wh2_dlc13_lzd_slann_mage_priest_shadows	1.0000
wh2_main_art_set_lzd_slann_mage_priest_07_horde	general				false	true	wh2_dlc13_lzd_slann_mage_priest_heavens_horde	1.0000
wh2_main_art_set_lzd_slann_mage_priest_08	general				false	true	wh2_dlc13_lzd_slann_mage_priest_heavens	1.0000
wh2_main_art_set_lzd_slann_mage_priest_08_horde	general				false	true	wh2_dlc13_lzd_slann_mage_priest_metal_horde	1.0000
wh2_main_art_set_lzd_slann_mage_priest_09	general				false	true	wh2_dlc13_lzd_slann_mage_priest_death	1.0000
wh2_main_art_set_lzd_slann_mage_priest_09_horde	general				false	true	wh2_dlc13_lzd_slann_mage_priest_shadows_horde	1.0000
wh2_main_art_set_skv_assassin_01	spy				false	true	wh2_main_skv_assassin	1.0000
wh2_main_art_set_skv_assassin_02	spy				false	true	wh2_main_skv_assassin	1.0000
wh2_main_art_set_skv_assassin_03	spy				false	true	wh2_main_skv_assassin	1.0000
wh2_main_art_set_skv_grey_seer_plague_01	general				false	true	wh2_main_skv_grey_seer_plague	1.0000
wh2_main_art_set_skv_grey_seer_plague_02	general				false	true	wh2_main_skv_grey_seer_plague	1.0000
wh2_main_art_set_skv_grey_seer_plague_03	general				false	true	wh2_main_skv_grey_seer_plague	1.0000
wh2_main_art_set_skv_grey_seer_plague_04	general				false	true	wh2_main_skv_grey_seer_plague	1.0000
wh2_main_art_set_skv_grey_seer_ruin_01	general				false	true	wh2_main_skv_grey_seer_ruin	1.0000
wh2_main_art_set_skv_grey_seer_ruin_02	general				false	true	wh2_main_skv_grey_seer_ruin	1.0000
wh2_main_art_set_skv_grey_seer_ruin_03	general				false	true	wh2_main_skv_grey_seer_ruin	1.0000
wh2_main_art_set_skv_grey_seer_ruin_04	general				false	true	wh2_main_skv_grey_seer_ruin	1.0000
wh2_main_art_set_skv_lord_skrolk	general				false	true	wh2_main_skv_lord_skrolk	1.0000
wh2_main_art_set_skv_plague_priest_01	wizard				false	true	wh2_main_skv_plague_priest	1.0000
wh2_main_art_set_skv_plague_priest_01_ritual	wizard				false	true	wh2_main_skv_plague_priest_ritual	1.0000
wh2_main_art_set_skv_plague_priest_02	wizard				false	true	wh2_main_skv_plague_priest	1.0000
wh2_main_art_set_skv_plague_priest_02_ritual	wizard				false	true	wh2_main_skv_plague_priest_ritual	1.0000
wh2_main_art_set_skv_plague_priest_03	wizard				false	true	wh2_main_skv_plague_priest	1.0000
wh2_main_art_set_skv_plague_priest_03_ritual	wizard				false	true	wh2_main_skv_plague_priest_ritual	1.0000
wh2_main_art_set_skv_queek_headtaker	general				false	true	wh2_main_skv_queek_headtaker	1.0000
wh2_main_art_set_skv_warlock_engineer_01	engineer				false	true	wh2_main_skv_warlock_engineer	1.0000
wh2_main_art_set_skv_warlock_engineer_01_ritual	engineer				false	true	wh2_main_skv_warlock_engineer_ritual	1.0000
wh2_main_art_set_skv_warlock_engineer_02	engineer				false	true	wh2_main_skv_warlock_engineer	1.0000
wh2_main_art_set_skv_warlock_engineer_02_ritual	engineer				false	true	wh2_main_skv_warlock_engineer_ritual	1.0000
wh2_main_art_set_skv_warlock_engineer_03	engineer				false	true	wh2_main_skv_warlock_engineer	1.0000
wh2_main_art_set_skv_warlock_engineer_03_ritual	engineer				false	true	wh2_main_skv_warlock_engineer_ritual	1.0000
wh2_main_art_set_skv_warlord_01	general				false	true	wh2_main_skv_warlord	1.0000
wh2_main_art_set_skv_warlord_02	general				false	true	wh2_main_skv_warlord	1.0000
wh2_main_art_set_skv_warlord_03	general				false	true	wh2_main_skv_warlord	1.0000
wh2_pro07_art_set_emp_amethyst_wizard_01	wizard				false	true	wh2_pro07_emp_amethyst_wizard	1.0000
wh2_pro07_art_set_emp_amethyst_wizard_02	wizard				false	true	wh2_pro07_emp_amethyst_wizard	1.0000
wh2_pro07_art_set_emp_amethyst_wizard_03	wizard				false	true	wh2_pro07_emp_amethyst_wizard	1.0000
wh2_pro08_art_set_neu_felix	champion				false	true	wh2_pro08_neu_felix	1.0000
wh2_pro08_art_set_neu_gotrek	general				false	true	wh2_pro08_neu_gotrek	1.0000
wh2_pro09_art_set_grn_black_orc_big_boss_01	champion				false	true	wh2_pro09_grn_black_orc_big_boss	1.1000
wh2_pro09_art_set_grn_black_orc_big_boss_02	champion				false	true	wh2_pro09_grn_black_orc_big_boss	1.1000
wh2_pro09_art_set_grn_black_orc_big_boss_03	champion				false	true	wh2_pro09_grn_black_orc_big_boss	1.1000
wh2_pro09_art_set_grn_black_orc_big_boss_04	champion				false	true	wh2_pro09_grn_black_orc_big_boss	1.1000
wh2_pro09_art_set_grn_black_orc_big_boss_05	champion				false	true	wh2_pro09_grn_black_orc_big_boss	1.1000
wh2_pro09_art_set_grn_black_orc_big_boss_qb_general	general				false	true	wh2_pro09_grn_black_orc_big_boss	1.1000
wh2_twa02_art_set_wef_glade_captain_01	dignitary				false	false	wh2_twa02_wef_glade_captain	1.0000
wh2_twa02_art_set_wef_glade_captain_02	dignitary				false	false	wh2_twa02_wef_glade_captain	1.0000
wh2_twa02_art_set_wef_glade_captain_03	dignitary				false	false	wh2_twa02_wef_glade_captain	1.0000
wh2_twa02_art_set_wef_glade_captain_04	dignitary				false	false	wh2_twa02_wef_glade_captain	1.0000
wh2_twa02_art_set_wef_glade_captain_05	dignitary				false	false	wh2_twa02_wef_glade_captain	1.0000
wh2_twa03_art_set_def_rakarth	general				false	true	wh2_twa03_def_rakarth	1.0000
wh2_twa04_art_set_bst_great_bray_shaman_beasts_01	general				false	true	wh2_twa04_bst_great_bray_shaman_beasts	1.0000
wh2_twa04_art_set_bst_great_bray_shaman_beasts_02	general				false	true	wh2_twa04_bst_great_bray_shaman_beasts	1.0000
wh2_twa04_art_set_bst_great_bray_shaman_beasts_03	general				false	true	wh2_twa04_bst_great_bray_shaman_beasts	1.0000
wh2_twa04_art_set_bst_great_bray_shaman_beasts_04	general				false	true	wh2_twa04_bst_great_bray_shaman_beasts	1.0000
wh2_twa04_art_set_bst_great_bray_shaman_beasts_05	general				false	true	wh2_twa04_bst_great_bray_shaman_beasts	1.0000
wh2_twa04_art_set_bst_great_bray_shaman_death_01	general				false	true	wh2_twa04_bst_great_bray_shaman_death	1.0000
wh2_twa04_art_set_bst_great_bray_shaman_death_02	general				false	true	wh2_twa04_bst_great_bray_shaman_death	1.0000
wh2_twa04_art_set_bst_great_bray_shaman_death_03	general				false	true	wh2_twa04_bst_great_bray_shaman_death	1.0000
wh2_twa04_art_set_bst_great_bray_shaman_death_04	general				false	true	wh2_twa04_bst_great_bray_shaman_death	1.0000
wh2_twa04_art_set_bst_great_bray_shaman_death_05	general				false	true	wh2_twa04_bst_great_bray_shaman_death	1.0000
wh2_twa04_art_set_bst_great_bray_shaman_shadows_01	general				false	true	wh2_twa04_bst_great_bray_shaman_shadows	1.0000
wh2_twa04_art_set_bst_great_bray_shaman_shadows_02	general				false	true	wh2_twa04_bst_great_bray_shaman_shadows	1.0000
wh2_twa04_art_set_bst_great_bray_shaman_shadows_03	general				false	true	wh2_twa04_bst_great_bray_shaman_shadows	1.0000
wh2_twa04_art_set_bst_great_bray_shaman_shadows_04	general				false	true	wh2_twa04_bst_great_bray_shaman_shadows	1.0000
wh2_twa04_art_set_bst_great_bray_shaman_shadows_05	general				false	true	wh2_twa04_bst_great_bray_shaman_shadows	1.0000
wh2_twa04_art_set_bst_great_bray_shaman_wild_01	general				false	true	wh2_twa04_bst_great_bray_shaman_wild	1.0000
wh2_twa04_art_set_bst_great_bray_shaman_wild_02	general				false	true	wh2_twa04_bst_great_bray_shaman_wild	1.0000
wh2_twa04_art_set_bst_great_bray_shaman_wild_03	general				false	true	wh2_twa04_bst_great_bray_shaman_wild	1.0000
wh2_twa04_art_set_bst_great_bray_shaman_wild_04	general				false	true	wh2_twa04_bst_great_bray_shaman_wild	1.0000
wh2_twa04_art_set_bst_great_bray_shaman_wild_05	general				false	true	wh2_twa04_bst_great_bray_shaman_wild	1.0000
wh3_dlc20_art_set_chs_cha_daemon_prince_1	general				false	true	wh3_dlc20_chs_daemon_prince_undivided	0.5000
wh3_dlc20_art_set_chs_cha_daemon_prince_2	general				false	true	wh3_dlc20_chs_daemon_prince_undivided	0.5000
wh3_dlc20_art_set_chs_cha_daemon_prince_3	general				false	true	wh3_dlc20_chs_daemon_prince_undivided	0.5000
wh3_dlc20_art_set_chs_cha_daemon_prince_mkho_1	general				false	true	wh3_dlc20_chs_daemon_prince_khorne	0.5000
wh3_dlc20_art_set_chs_cha_daemon_prince_mkho_2	general				false	true	wh3_dlc20_chs_daemon_prince_khorne	0.5000
wh3_dlc20_art_set_chs_cha_daemon_prince_mkho_3	general				false	true	wh3_dlc20_chs_daemon_prince_khorne	0.5000
wh3_dlc20_art_set_chs_cha_daemon_prince_mnur_1	general				false	true	wh3_dlc20_chs_daemon_prince_nurgle	0.5000
wh3_dlc20_art_set_chs_cha_daemon_prince_mnur_2	general				false	true	wh3_dlc20_chs_daemon_prince_nurgle	0.5000
wh3_dlc20_art_set_chs_cha_daemon_prince_mnur_3	general				false	true	wh3_dlc20_chs_daemon_prince_nurgle	0.5000
wh3_dlc20_art_set_chs_cha_daemon_prince_msla_1	general				false	true	wh3_dlc20_chs_daemon_prince_slaanesh	0.5000
wh3_dlc20_art_set_chs_cha_daemon_prince_msla_2	general				false	true	wh3_dlc20_chs_daemon_prince_slaanesh	0.5000
wh3_dlc20_art_set_chs_cha_daemon_prince_msla_3	general				false	true	wh3_dlc20_chs_daemon_prince_slaanesh	0.5000
wh3_dlc20_art_set_chs_cha_daemon_prince_mtze_1	general				false	true	wh3_dlc20_chs_daemon_prince_tzeentch	0.5000
wh3_dlc20_art_set_chs_cha_daemon_prince_mtze_2	general				false	true	wh3_dlc20_chs_daemon_prince_tzeentch	0.5000
wh3_dlc20_art_set_chs_cha_daemon_prince_mtze_3	general				false	true	wh3_dlc20_chs_daemon_prince_tzeentch	0.5000
wh3_dlc20_art_set_chs_exalted_hero_mkho_01	champion				false	true	wh3_dlc20_chs_exalted_hero_mkho	1.0000
wh3_dlc20_art_set_chs_exalted_hero_mkho_02	champion				false	true	wh3_dlc20_chs_exalted_hero_mkho	1.0000
wh3_dlc20_art_set_chs_exalted_hero_mkho_03	champion				false	true	wh3_dlc20_chs_exalted_hero_mkho	1.0000
wh3_dlc20_art_set_chs_exalted_hero_mkho_04	champion				false	true	wh3_dlc20_chs_exalted_hero_mkho	1.0000
wh3_dlc20_art_set_chs_exalted_hero_mkho_05	champion				false	true	wh3_dlc20_chs_exalted_hero_mkho	1.0000
