key	num_instances
wh3_main_kho_bloodletters	1
wh3_main_kho_bloodthirster	1
wh3_main_kho_cult_1	1
wh3_main_kho_cult_2	1
wh3_main_kho_cult_3	1
wh3_main_kho_cult_4	1
wh3_main_kho_cult_corruption_1	1
wh3_main_kho_cult_corruption_2	1
wh3_main_kho_cult_magus	1
wh3_main_kho_cult_special	1
wh3_main_kho_cult_teleport	1
wh3_main_kho_heavy_cav	1
wh3_main_kho_infra_champion	1
wh3_main_kho_infra_corruption	1
wh3_main_kho_infra_growth_income	1
wh3_main_kho_infra_growth_replenish	1
wh3_main_kho_infra_order	1
wh3_main_kho_monster	1
wh3_main_kho_resource_animals	1
wh3_main_kho_resource_dyes	1
wh3_main_kho_resource_furs	1
wh3_main_kho_resource_gems	1
wh3_main_kho_resource_gold	1
wh3_main_kho_resource_iron	1
wh3_main_kho_resource_ivory	1
wh3_main_kho_resource_marble	1
wh3_main_kho_resource_medicine	1
wh3_main_kho_resource_obsidian	1
wh3_main_kho_resource_pasture	1
wh3_main_kho_resource_pottery	1
wh3_main_kho_resource_salt	1
wh3_main_kho_resource_spices	1
wh3_main_kho_resource_wine	1
wh3_main_kho_resource_wood	1
wh3_main_kho_vehicle	1
wh3_main_kho_walls_major	1
wh3_main_kho_walls_minor	1
wh3_main_kho_warriors	1
wh3_main_kislev_city_build_growth	1
wh3_main_kislev_city_gold	1
wh3_main_kislev_city_recruit_growth_xp	1
wh3_main_kislev_city_temple	1
wh3_main_kislev_city_town_watch	1
wh3_main_kislev_city_walls	1
wh3_main_ksl_allied_outpost	1
wh3_main_ksl_artillery	1
wh3_main_ksl_atamans_1	1
wh3_main_ksl_barracks	1
wh3_main_ksl_bears	1
wh3_main_ksl_cavalry	1
wh3_main_ksl_corruption_land	1
wh3_main_ksl_court	1
wh3_main_ksl_court_vs_orthodoxy	1
wh3_main_ksl_gold	1
wh3_main_ksl_growth_recruit_cost	1
wh3_main_ksl_growth_xp	1
wh3_main_ksl_ice_guard	1
wh3_main_ksl_kislev_city	1
wh3_main_ksl_kislev_city_barracks	1
wh3_main_ksl_resource_animals	1
wh3_main_ksl_resource_dyes	1
wh3_main_ksl_resource_furs	1
wh3_main_ksl_resource_gems	1
wh3_main_ksl_resource_gold	1
wh3_main_ksl_resource_iron	1
wh3_main_ksl_resource_ivory	1
wh3_main_ksl_resource_marble	1
wh3_main_ksl_resource_medicine	1
wh3_main_ksl_resource_obsidian	1
wh3_main_ksl_resource_pasture	1
wh3_main_ksl_resource_pottery	1
wh3_main_ksl_resource_salt	1
wh3_main_ksl_resource_spices	1
wh3_main_ksl_resource_wine	1
wh3_main_ksl_resource_wood	1
wh3_main_ksl_sleds	1
wh3_main_ksl_stables	1
wh3_main_ksl_trade_order	1
wh3_main_ksl_walls_major	1
wh3_main_ksl_walls_minor	1
wh3_main_lzd_resource_ivory	1
wh3_main_minor_cult	1
wh3_main_nur_1	1
wh3_main_nur_10	1
wh3_main_nur_2	1
wh3_main_nur_3	1
wh3_main_nur_4	1
wh3_main_nur_5	1
wh3_main_nur_6	1
wh3_main_nur_7	1
wh3_main_nur_8	1
wh3_main_nur_9	1
wh3_main_nur_allied_outpost	1
wh3_main_nur_cult_1	1
wh3_main_nur_cult_2	1
wh3_main_nur_cult_3	1
wh3_main_nur_cult_4	1
wh3_main_nur_cult_corruption_1	1
wh3_main_nur_cult_corruption_2	1
wh3_main_nur_cult_magus	1
wh3_main_nur_cult_special	1
wh3_main_nur_cult_teleport	1
wh3_main_nur_resource_animals	1
wh3_main_nur_resource_dyes	1
wh3_main_nur_resource_furs	1
wh3_main_nur_resource_gems	1
wh3_main_nur_resource_gold	1
wh3_main_nur_resource_iron	1
wh3_main_nur_resource_ivory	1
wh3_main_nur_resource_marble	1
wh3_main_nur_resource_medicine	1
wh3_main_nur_resource_obsidian	1
wh3_main_nur_resource_pasture	1
wh3_main_nur_resource_pottery	1
wh3_main_nur_resource_salt	1
wh3_main_nur_resource_spices	1
wh3_main_nur_resource_wine	1
wh3_main_nur_resource_wood	1
wh3_main_ogr_allied_outpost	1
wh3_main_ogr_barracks	1
wh3_main_ogr_camp_barracks	1
wh3_main_ogr_camp_cav	1
wh3_main_ogr_camp_defence_replenishment	1
wh3_main_ogr_camp_defence_upkeep	1
wh3_main_ogr_camp_dogs	1
wh3_main_ogr_camp_gnoblars	1
wh3_main_ogr_camp_growth	1
wh3_main_ogr_camp_gunpowder	1
wh3_main_ogr_camp_heavy_cav	1
wh3_main_ogr_camp_hunting	1
wh3_main_ogr_camp_monster	1
wh3_main_ogr_camp_recruitment	1
wh3_main_ogr_camp_town_centre	1
wh3_main_ogr_camp_upkeep	1
wh3_main_ogr_cav	1
wh3_main_ogr_defence_minor	1
wh3_main_ogr_farm	1
wh3_main_ogr_gnoblars	1
wh3_main_ogr_industry	1
wh3_main_ogr_order	1
wh3_main_ogr_resource_animals	1
wh3_main_ogr_resource_dyes	1
wh3_main_ogr_resource_furs	1
wh3_main_ogr_resource_gems	1
wh3_main_ogr_resource_gold	1
wh3_main_ogr_resource_iron	1
wh3_main_ogr_resource_ivory	1
wh3_main_ogr_resource_marble	1
wh3_main_ogr_resource_medicine	1
wh3_main_ogr_resource_obsidian	1
wh3_main_ogr_resource_pasture	1
wh3_main_ogr_resource_pottery	1
wh3_main_ogr_resource_salt	1
wh3_main_ogr_resource_spices	1
wh3_main_ogr_resource_wine	1
wh3_main_ogr_resource_wood	1
wh3_main_ogr_settlement_corruption	1
wh3_main_ogr_supplies	1
wh3_main_ogr_war_machines	1
wh3_main_prologue_kho_bloodletters	1
wh3_main_prologue_kho_monster	1
wh3_main_prologue_kho_warriors	1
wh3_main_skv_resource_ivory	1
wh3_main_sla_allied_outpost	1
wh3_main_sla_barracks	1
wh3_main_sla_cav	1
wh3_main_sla_chariots	1
wh3_main_sla_cult_1	1
wh3_main_sla_cult_2	1
wh3_main_sla_cult_3	1
wh3_main_sla_cult_4	1
wh3_main_sla_cult_corruption_1	1
wh3_main_sla_cult_corruption_2	1
wh3_main_sla_cult_magus	1
wh3_main_sla_cult_special	1
wh3_main_sla_cult_teleport	1
wh3_main_sla_infra_corruption	1
wh3_main_sla_infra_devotee	1
wh3_main_sla_infra_growth_income	1
wh3_main_sla_infra_growth_xp	1
wh3_main_sla_infra_order	1
wh3_main_sla_keeper	1
wh3_main_sla_marauders	1
wh3_main_sla_resource_animals	1
wh3_main_sla_resource_dyes	1
wh3_main_sla_resource_furs	1
wh3_main_sla_resource_gems	1
wh3_main_sla_resource_gold	1
wh3_main_sla_resource_iron	1
wh3_main_sla_resource_ivory	1
wh3_main_sla_resource_marble	1
wh3_main_sla_resource_medicine	1
wh3_main_sla_resource_obsidian	1
wh3_main_sla_resource_pasture	1
wh3_main_sla_resource_pottery	1
wh3_main_sla_resource_salt	1
wh3_main_sla_resource_spices	1
wh3_main_sla_resource_wine	1
wh3_main_sla_resource_wood	1
wh3_main_sla_seekers	1
wh3_main_sla_walls_major	1
wh3_main_sla_walls_minor	1
wh3_main_special_abandoned_sky_titan_hold	1
wh3_main_special_celestial_palace	1
wh3_main_special_challenge_stone_srawl	1
wh3_main_special_court_of_the_covenant_kho	1
wh3_main_special_court_of_the_covenant_nur	1
wh3_main_special_court_of_the_covenant_sla	1
wh3_main_special_court_of_the_covenant_tze	1
wh3_main_special_cth_li_temple	1
wh3_main_special_desecrated_grove	1
wh3_main_special_drakenhof_malevolent_museum	1
wh3_main_special_goldtooths_toll_gate	1
wh3_main_special_gorger_haunt	1
wh3_main_special_grand_observatory_of_xing_po	1
wh3_main_special_karak_azorn_great_hall	1
wh3_main_special_ksl_cathay_trade_post	1
wh3_main_special_ksl_erengrad_1	1
wh3_main_special_ksl_erengrad_2	1
wh3_main_special_ksl_erengrad_3	1
wh3_main_special_ksl_erengrad_4	1
wh3_main_special_ksl_hag_gathering	1
wh3_main_special_ksl_kislev_1	1
wh3_main_special_ksl_kislev_2	1
wh3_main_special_ksl_kislev_3	1
wh3_main_special_ksl_kislev_4	1
wh3_main_special_ksl_praag_1	1
wh3_main_special_ksl_praag_2	1
wh3_main_special_ksl_praag_3	1
wh3_main_special_ksl_sacred_bear_teeth	1
wh3_main_special_ksl_temple_of_dahz	1
wh3_main_special_ksl_temple_of_haunted_battlefield	1
wh3_main_special_ksl_temple_of_manaan	1
wh3_main_special_ksl_temple_of_morr	1
wh3_main_special_ksl_temple_of_shallya	1
wh3_main_special_machina_daemonium	1
wh3_main_special_paradise_gardens	1
wh3_main_special_phoenix_temple	1
wh3_main_special_reformed_holds	1
wh3_main_special_standing_stones	1
wh3_main_special_symposium_of_change	1
wh3_main_special_temple_of_the_jade_blood_sorcerers	1
wh3_main_special_the_fire_mouth	1
wh3_main_special_the_great_desert	1
wh3_main_special_the_great_embassy	1
wh3_main_special_the_inevitable_city	1
wh3_main_special_the_khadeium_paradox	1
wh3_main_special_the_marcher_fortress	1
wh3_main_special_the_ninth_wall	1
wh3_main_special_the_pandemournium	1
wh3_main_special_the_temple_of_the_two_moons	1
wh3_main_special_the_vale_of_creatures	1
wh3_main_special_the_wrathgate	1
wh3_main_tmb_house_everlasting_life	1
wh3_main_tmb_resource_ivory	1
wh3_main_tze_allied_outpost	1
wh3_main_tze_caster	1
wh3_main_tze_corruption	1
wh3_main_tze_cult_1	1
wh3_main_tze_cult_2	1
wh3_main_tze_cult_3	1
wh3_main_tze_cult_4	1
wh3_main_tze_cult_corruption_1	1
wh3_main_tze_cult_corruption_2	1
wh3_main_tze_cult_magus	1
wh3_main_tze_cult_special	1
wh3_main_tze_cult_teleport	1
wh3_main_tze_flamer	1
wh3_main_tze_flyer	1
wh3_main_tze_growth_corruption	1
wh3_main_tze_growth_gold	1
wh3_main_tze_horror_barracks	1
wh3_main_tze_library	1
wh3_main_tze_monster_barracks	1
wh3_main_tze_monsters	1
wh3_main_tze_mounted	1
wh3_main_tze_order_los	1
wh3_main_tze_resource_animals	1
wh3_main_tze_resource_dyes	1
wh3_main_tze_resource_furs	1
wh3_main_tze_resource_gems	1
wh3_main_tze_resource_gold	1
wh3_main_tze_resource_iron	1
wh3_main_tze_resource_ivory	1
wh3_main_tze_resource_marble	1
wh3_main_tze_resource_medicine	1
wh3_main_tze_resource_obsidian	1
wh3_main_tze_resource_pasture	1
wh3_main_tze_resource_pottery	1
wh3_main_tze_resource_salt	1
wh3_main_tze_resource_spices	1
wh3_main_tze_resource_wine	1
wh3_main_tze_resource_wood	1
wh3_main_tze_walls_major	1
wh3_main_tze_walls_minor	1
wh3_main_underdeep_dwf_1	1
wh3_main_underdeep_dwf_2	1
wh3_main_underdeep_dwf_3	1
wh3_main_underdeep_dwf_4	1
wh3_main_underdeep_dwf_5	1
wh3_main_underdeep_dwf_6	1
wh3_main_underdeep_dwf_7	1
wh3_main_underdeep_dwf_blocker	6
wh3_main_underdeep_dwf_grudges	1
wh3_main_underdeep_dwf_main_1	1
wh3_main_underdeep_dwf_main_deeper_1	1
wh3_main_underdeep_dwf_tall	1
wh3_main_vmp_resource_ivory	1
wh3_prologue_building_ksl_ammunition	1
wh3_prologue_building_ksl_armour	1
wh3_prologue_building_ksl_attack	1
wh3_prologue_building_ksl_barracks	1
wh3_prologue_building_ksl_growth	1
wh3_prologue_building_ksl_ice_enclave	1
wh3_prologue_building_ksl_industry	1
wh3_prologue_building_ksl_royal_guards	1
wh3_prologue_building_ksl_second_growth	1
wh3_prologue_building_ksl_sleds	1
wh3_prologue_building_ksl_special	1
wh3_prologue_building_ksl_timber	1
wh_dlc03_BEASTMEN_city	1
wh_dlc03_BEASTMEN_military_major	1
wh_dlc03_BEASTMEN_military_minor	1
wh_dlc03_BEASTMEN_port	1
wh_dlc03_BEASTMEN_town	1
wh_dlc03_horde_beastmen_arcane	1
wh_dlc03_horde_beastmen_centigors	1
wh_dlc03_horde_beastmen_chaos	1
wh_dlc03_horde_beastmen_creatures	1
wh_dlc03_horde_beastmen_giants	1
wh_dlc03_horde_beastmen_gors	1
wh_dlc03_horde_beastmen_herd	1
wh_dlc03_horde_beastmen_minotaurs	1
wh_dlc03_horde_beastmen_razorgors	1
wh_dlc03_horde_beastmen_weapons	1
wh_dlc05_elf_armoury	1
wh_dlc05_elf_cavalry	1
wh_dlc05_elf_crafts	1
wh_dlc05_elf_fletcher	1
wh_dlc05_elf_food	1
wh_dlc05_elf_garrison	1
wh_dlc05_elf_oak_of_ages	1
wh_dlc05_elf_oak_of_ages_branch_fade	1
wh_dlc05_elf_oak_of_ages_branch_hunt	1
wh_dlc05_elf_oak_of_ages_branch_ice	1
wh_dlc05_elf_oak_of_ages_branch_rebirth	1
wh_dlc05_elf_oak_of_ages_branch_redemption	1
wh_dlc05_elf_outpost_major	1
wh_dlc05_wef_agents	1
wh_dlc05_wef_dragons	1
wh_dlc05_wef_flying	1
wh_dlc05_wef_income	1
wh_dlc05_wef_income_buff	1
wh_dlc05_wef_melee	1
wh_dlc05_wef_office_starlight_forge	1
wh_dlc05_wef_office_the_wild_heath	1
wh_dlc05_wef_office_wardancer_feast_halls	1
wh_dlc05_wef_office_wildwood_waystones	1
wh_dlc05_wef_outpost_foraging	1
wh_dlc05_wef_outpost_major_coast	1
wh_dlc05_wef_outpost_minor	1
wh_dlc05_wef_outpost_minor_coast	1
wh_dlc05_wef_outpost_recruitment	1
wh_dlc05_wef_outpost_replenishment	1
wh_dlc05_wef_outpost_slaughter	1
wh_dlc05_wef_ranged	1
wh_dlc05_wef_resource_dyes	1
wh_dlc05_wef_resource_furs	1
wh_dlc05_wef_resource_gold	1
wh_dlc05_wef_resource_iron	1
wh_dlc05_wef_resource_marble	1
wh_dlc05_wef_resource_pastures	1
wh_dlc05_wef_resource_pottery	1
wh_dlc05_wef_resource_salt	1
wh_dlc05_wef_resource_timber	1
wh_dlc05_wef_resource_wine	1
wh_dlc05_wef_settlement_major	1
wh_dlc05_wef_settlement_major_coast	1
wh_dlc05_wef_settlement_minor	1
wh_dlc05_wef_settlement_minor_coast	1
wh_dlc05_wef_spellsingers	1
wh_dlc05_wef_temple_anath_raema	1
wh_dlc05_wef_temple_ereth_khial	1
wh_dlc05_wef_temple_isha	1
wh_dlc05_wef_temple_kurnous	1
wh_dlc05_wef_tree_delliandra	1
wh_dlc05_wef_tree_druthandor	1
wh_dlc05_wef_tree_spirits	1
wh_dlc05_wef_tree_talrennic	1
wh_dlc05_wef_tree_threllock	1
wh_dlc05_wef_walls	1
wh_dlc06_GOBLIN_squigs	1
wh_dlc06_dwf_eight_peaks	1
wh_dlc06_dwf_ranger_hub	1
wh_dlc06_grn_eight_peaks	1
wh_dlc08_NORSCA_erengrad_unique	1
wh_dlc16_wef_tree_spirits_drycha	1
wh_dlc17_horde_beastmen_ghorgon	1
wh_main_BRETONNIA_carpenter	1
wh_main_BRETONNIA_garrison	1
wh_main_BRETONNIA_legendary	1
wh_main_BRETONNIA_port	1
wh_main_BRETONNIA_resource_iron_military	1
wh_main_BRETONNIA_resource_pastures_military	1
wh_main_BRETONNIA_resource_timber_military	1
wh_main_BRETONNIA_worship	1
wh_main_CHAOS_city	1
wh_main_CHAOS_military_major	1
wh_main_CHAOS_military_minor	1
wh_main_CHAOS_port	1
wh_main_CHAOS_town	1
wh_main_DWARFS_barracks	1
wh_main_DWARFS_engineer	1
wh_main_DWARFS_farm	1
wh_main_DWARFS_garrison	1
wh_main_DWARFS_industry	1
wh_main_DWARFS_oaths	1
wh_main_DWARFS_port	1
wh_main_DWARFS_resource_brine	1
wh_main_DWARFS_resource_cinnabar	1
wh_main_DWARFS_resource_coal	1
wh_main_DWARFS_resource_game	1
wh_main_DWARFS_resource_gemstones	1
wh_main_DWARFS_resource_gold	1
wh_main_DWARFS_resource_iron	1
wh_main_DWARFS_resource_marble	1
wh_main_DWARFS_resource_pastures	1
wh_main_DWARFS_resource_pottery	1
wh_main_DWARFS_resource_water	1
wh_main_DWARFS_resource_wine	1
wh_main_DWARFS_slayers	1
wh_main_DWARFS_smiths	1
wh_main_DWARFS_tavern	1
wh_main_DWARFS_trade_depot	1
wh_main_DWARFS_underdeep	1
wh_main_DWARFS_walls	1
wh_main_DWARFS_workshops	1
wh_main_DWARF_resource_iron_military	1
wh_main_DWARF_resource_salt_military	1
wh_main_EMPIRE_barracks	1
wh_main_EMPIRE_farm_basic	1
wh_main_EMPIRE_farm_extra	1
wh_main_EMPIRE_forges	1
wh_main_EMPIRE_garrison	1
wh_main_EMPIRE_holstery	1
wh_main_EMPIRE_industry_basic	1
wh_main_EMPIRE_industry_extra	1
wh_main_EMPIRE_resource_iron_military	1
wh_main_EMPIRE_resource_pastures_military	1
wh_main_EMPIRE_resource_timber_military	1
wh_main_EMPIRE_shooting_range	1
wh_main_EMPIRE_smiths	1
wh_main_EMPIRE_stables	1
wh_main_EMPIRE_walls	1
wh_main_EMPIRE_wizards	1
wh_main_EMPIRE_worship	1
wh_main_GOBLIN_fungus	1
wh_main_GOBLIN_military	1
wh_main_GOBLIN_settlement_major	1
wh_main_GOBLIN_settlement_major_coast	1
wh_main_GOBLIN_settlement_minor	1
wh_main_GOBLIN_settlement_minor_coast	1
wh_main_GOBLIN_shaman	1
wh_main_GOBLIN_spiders	1
wh_main_GOBLIN_wolves	1
wh_main_GREENSKINS_port	1
wh_main_GREENSKINS_resource_gemstones	1
wh_main_GREENSKINS_resource_gold	1
wh_main_GREENSKINS_resource_iron_military	1
wh_main_GREENSKINS_resource_pastures_furs_military	1
wh_main_GREENSKINS_resource_timber_military	1
wh_main_HUMAN_port	1
wh_main_HUMAN_resource_dyes	1
wh_main_HUMAN_resource_furs	1
wh_main_HUMAN_resource_gemstones	1
wh_main_HUMAN_resource_gold	1
wh_main_HUMAN_resource_iron	1
wh_main_HUMAN_resource_marble	1
wh_main_HUMAN_resource_pastures	1
wh_main_HUMAN_resource_pottery	1
wh_main_HUMAN_resource_salt	1
wh_main_HUMAN_resource_timber	1
wh_main_HUMAN_resource_wine	1
wh_main_HUMAN_settlement_major	1
wh_main_HUMAN_settlement_major_coast	1
wh_main_HUMAN_settlement_minor	1
wh_main_HUMAN_settlement_minor_coast	1
wh_main_KISLEV_city	1
wh_main_KISLEV_military_major	1
wh_main_KISLEV_military_minor	1
wh_main_KISLEV_port	1
wh_main_KISLEV_town	1
wh_main_NORSCA_beasts	1
wh_main_NORSCA_chaos	1
wh_main_NORSCA_creatures	1
wh_main_NORSCA_garrison	1
wh_main_NORSCA_loot	1
wh_main_NORSCA_military	1
wh_main_NORSCA_offerings	1
wh_main_NORSCA_outpost_experience	1
wh_main_NORSCA_outpost_garrison	1
wh_main_NORSCA_outpost_growth	1
wh_main_NORSCA_outpost_income	1
wh_main_NORSCA_outpost_military	1
wh_main_NORSCA_outpost_stables	1
wh_main_NORSCA_port	1
wh_main_NORSCA_resource_iron	1
wh_main_NORSCA_resource_marble	1
wh_main_NORSCA_resource_obsidian	1
wh_main_NORSCA_settlement	1
wh_main_NORSCA_slaves	1
wh_main_NORSCA_smith	1
wh_main_NORSCA_stables	1
wh_main_NORSCA_walls	1
wh_main_NORSCA_worship	1
wh_main_ORC_GOBLIN_boss	1
wh_main_ORC_GOBLIN_farm	1
wh_main_ORC_GOBLIN_garrison	1
wh_main_ORC_GOBLIN_industry	1
wh_main_ORC_GOBLIN_tinker	1
wh_main_ORC_GOBLIN_trolls	1
wh_main_ORC_GOBLIN_walls	1
wh_main_ORC_forge	1
wh_main_ORC_giants	1
wh_main_ORC_military	1
wh_main_ORC_pigs	1
wh_main_ORC_settlement_major	1
wh_main_ORC_settlement_major_coast	1
wh_main_ORC_settlement_minor	1
wh_main_ORC_settlement_minor_coast	1
wh_main_ORC_shaman	1
wh_main_SAVAGEORCS_boss	1
wh_main_SAVAGEORCS_farm	2
wh_main_SAVAGEORCS_industry	2
wh_main_SAVAGEORCS_military_goblin	1
wh_main_SAVAGEORCS_military_orc	1
wh_main_SAVAGEORCS_pigs	1
wh_main_SAVAGEORC_garrison	1
wh_main_TEB_city	1
wh_main_TEB_military_major	1
wh_main_TEB_military_minor	1
wh_main_TEB_port	1
wh_main_TEB_town	1
wh_main_VAMPIRES_armoury	1
wh_main_VAMPIRES_balefire	1
wh_main_VAMPIRES_bindingcircle	1
wh_main_VAMPIRES_cemetary	1
wh_main_VAMPIRES_forest	1
wh_main_VAMPIRES_garrison	1
wh_main_VAMPIRES_necromancers	1
wh_main_VAMPIRES_ossuary	1
wh_main_VAMPIRES_port	1
wh_main_VAMPIRES_resource_gemstones	1
wh_main_VAMPIRES_resource_iron_military	1
wh_main_VAMPIRES_resource_pastures_timber_military	1
wh_main_VAMPIRES_vampires	1
wh_main_VAMPIRES_walls	1
wh_main_bretonnia_hospital	1
wh_main_building_instance_military_major	1
wh_main_building_instance_military_minor	1
wh_main_building_instance_port	1
wh_main_building_instance_settlement_major	1
wh_main_building_instance_settlement_minor	1
wh_main_hef_resource_animals	1
wh_main_hef_resource_dyes	1
wh_main_hef_resource_furs	1
wh_main_hef_resource_gems	1
wh_main_hef_resource_gold	1
wh_main_hef_resource_iron	1
wh_main_hef_resource_marble	1
wh_main_hef_resource_medicine	1
wh_main_hef_resource_pasture	1
wh_main_hef_resource_salt	1
wh_main_hef_resource_wine	1
wh_main_hef_resource_wood	1
wh_main_horde_chaos_dragon_ogres	1
wh_main_horde_chaos_forge	1
wh_main_horde_chaos_giants	1
wh_main_horde_chaos_knights	1
wh_main_horde_chaos_magic	1
wh_main_horde_chaos_marauders	1
wh_main_horde_chaos_settlement	1
wh_main_horde_chaos_trolls	1
wh_main_horde_chaos_warriors	1
wh_main_horde_chaos_weapons	1
wh_main_nor_loot	1
wh_main_nor_slaves	1
wh_main_sch_special_moot_cauldron	1
wh_main_sch_special_the_rock	1
wh_main_special_albion_port	1
wh_main_special_archecclesiatium	1
wh_main_special_blazing_sun_chapterhouse	1
wh_main_special_bokha_palace	1
wh_main_special_brightstone_mine	1
wh_main_special_college_of_magic	1
wh_main_special_erengrad_port	1
wh_main_special_great_slayer_shrine	1
wh_main_special_great_temple_of_ulric	1
wh_main_special_greenskin_vandalisation	6
wh_main_special_high_king_throne_hall	1
wh_main_special_knights_panther_chapterhouse	1
wh_main_special_marienburg_port	1
wh_main_special_nuln_gunnery_school	1
wh_main_special_reiksfort	1
wh_main_special_tournament_grounds	1
wh_main_special_ubersreik_inn	1
wh_pro02_VAMPIRES_isabella_unique	1
