key	owner_bundle	faction_swapping_id	hidden_settlement_override	terrain_patch_area	unnamed colour group_1
wh3_main_combi_region_granite_spikes		emp	false		2E2C15
wh3_main_combi_region_great_canal		emp	false		000000
wh3_main_combi_region_great_desert_of_araby		emp	false		F54C11
wh3_main_combi_region_great_hall_of_greasus		emp	false		1A38D6
wh3_main_combi_region_great_river		emp	false		000000
wh3_main_combi_region_great_skull_lakes		emp	false		C37B02
wh3_main_combi_region_great_turtle_isle		emp	false		630B8A
wh3_main_combi_region_grenzstadt		emp	false		967948
wh3_main_combi_region_grey_rock_point		emp	false		93BA4C
wh3_main_combi_region_griffon_gate		emp	false		EB8BAE
wh3_main_combi_region_grimhold		emp	false		0C51D1
wh3_main_combi_region_grimtop		emp	false		393707
wh3_main_combi_region_gristle_valley		emp	false		E80253
wh3_main_combi_region_grom_peak		emp	false		9961EB
wh3_main_combi_region_gronti_mingol		emp	false		658327
wh3_main_combi_region_grotrilexs_glare_lighthouse		emp	false		856B3B
wh3_main_combi_region_grunburg		emp	false		C36DBB
wh3_main_combi_region_grung_zint		emp	false		268CC1
wh3_main_combi_region_gryphon_wood		emp	false		196D84
wh3_main_combi_region_gulf_of_kislev		emp	false		000000
wh3_main_combi_region_gulf_of_medes		emp	false		000000
wh3_main_combi_region_hag_graef		emp	false		0B78C5
wh3_main_combi_region_hag_hall		emp	false		D44474
wh3_main_combi_region_haichai		emp	false		A37BE1
wh3_main_combi_region_hanyu_port		emp	false		9204FE
wh3_main_combi_region_har_ganeth		emp	false		68C5B6
wh3_main_combi_region_har_kaldra		emp	false		A37ACD
wh3_main_combi_region_hell_pit		emp	true		838766
wh3_main_combi_region_helmgart		emp	false		C893D6
wh3_main_combi_region_hergig		emp	false		ED3435
wh3_main_combi_region_hexoatl		emp	false		85F178
wh3_main_combi_region_hoteks_column		emp	false		21BA8C
wh3_main_combi_region_howling_rock		emp	false		48B9F6
wh3_main_combi_region_hualotal		emp	false		902D40
wh3_main_combi_region_ice_rock_gorge		emp	false		86E221
wh3_main_combi_region_icespewer		emp	false		12F85B
wh3_main_combi_region_infernius		emp	false		FBB8AD
wh3_main_combi_region_iron_rock		emp	false		5FB992
wh3_main_combi_region_iron_storm		emp	false		41A1F6
wh3_main_combi_region_ironfrost		emp	false		C5EBCD
wh3_main_combi_region_ironspike		emp	false		34C5C9
wh3_main_combi_region_isle_of_wights		emp	false		1C52B3
wh3_main_combi_region_itza		emp	false		CD2181
wh3_main_combi_region_jade_river		emp	false		000000
wh3_main_combi_region_jade_wind_mountain		emp	false		EE93BA
wh3_main_combi_region_jungles_of_chian		emp	false		FCD71B
wh3_main_combi_region_ka_sabar		emp	false		180A2E
wh3_main_combi_region_kaiax		emp	false		238055
wh3_main_combi_region_kappelburg		emp	false		4E3783
wh3_main_combi_region_karag_dromar		emp	false		368791
wh3_main_combi_region_karag_dron		emp	false		B6E5C0
wh3_main_combi_region_karag_orrud		emp	false		240998
wh3_main_combi_region_karak_angazhar		emp	false		ED78A2
wh3_main_combi_region_karak_azgal		emp	false		5EC8EF
wh3_main_combi_region_karak_azgaraz		emp	false		4FAD85
wh3_main_combi_region_karak_azorn		emp	false		B318EE
wh3_main_combi_region_karak_azul		emp	false		B52AF3
wh3_main_combi_region_karak_bhufdar		emp	false		386E7D
wh3_main_combi_region_karak_dum		emp	false		C1272B
wh3_main_combi_region_karak_eight_peaks		emp	false		FB5C0F
wh3_main_combi_region_karak_hirn		emp	false		2E8172
wh3_main_combi_region_karak_izor		emp	false		EE8EC5
wh3_main_combi_region_karak_kadrin		emp	false		090845
wh3_main_combi_region_karak_krakaten		emp	false		00272E
wh3_main_combi_region_karak_norn		emp	false		03E354
wh3_main_combi_region_karak_raziak		emp	false		E1A389
wh3_main_combi_region_karak_ungor		emp	false		D1F39E
wh3_main_combi_region_karak_vlag		emp	false		95DF8A
wh3_main_combi_region_karak_vrag		emp	false		9F26CC
wh3_main_combi_region_karak_ziflin		emp	false		B44BCB
wh3_main_combi_region_karak_zorn		emp	false		BC096F
wh3_main_combi_region_karaz_a_karak		emp	false		0077B1
wh3_main_combi_region_karond_kar		emp	false		69B02A
wh3_main_combi_region_kauark		emp	false		750486
wh3_main_combi_region_kemperbad		emp	false		52E78E
wh3_main_combi_region_khazid_bordkarag		emp	false		DDFFF5
wh3_main_combi_region_khazid_irkulaz		emp	false		BF9E99
wh3_main_combi_region_khemri		emp	false		3DBD98
wh3_main_combi_region_khymerica_spire		emp	false		FF31E4
wh3_main_combi_region_kings_glade		emp	false		665C16
wh3_main_combi_region_kislev		emp	false		C347F1
wh3_main_combi_region_konquata		emp	false		009F1D
wh3_main_combi_region_kradtommen		emp	false		C646DE
wh3_main_combi_region_kraka_drak		emp	false		233161
wh3_main_combi_region_kraken_sea		emp	false		000000
wh3_main_combi_region_krugenheim		emp	false		C04533
wh3_main_combi_region_kunlan		emp	false		E4E62B
wh3_main_combi_region_lahmia		emp	false		1396C3
wh3_main_combi_region_lake		emp	false		000000
wh3_main_combi_region_languille		emp	false		B730FC
wh3_main_combi_region_lashiek		emp	false		2E31F1
wh3_main_combi_region_laurelorn_forest		emp	false		C3D752
wh3_main_combi_region_li_temple		emp	false		DB6464
wh3_main_combi_region_li_zhu		emp	false		33ECE6
wh3_main_combi_region_lizard_sea		emp	false		000000
wh3_main_combi_region_longship_graveyard		emp	false		71CC91
wh3_main_combi_region_lost_plateau		emp	false		7285EB
wh3_main_combi_region_lothern		emp	false		75A383
wh3_main_combi_region_luccini		emp	false		55A495
wh3_main_combi_region_lybaras		emp	false		EA9B24
wh3_main_combi_region_lyonesse		emp	false		5E0D8D
wh3_main_combi_region_macu_peaks		emp	false		ADB7CE
wh3_main_combi_region_magritta		emp	false		A82921
wh3_main_combi_region_mahrak		emp	false		5CAD3E
wh3_main_combi_region_mangrove_coast		emp	false		4F3944
wh3_main_combi_region_mangrove_coast_sea		emp	false		000000
wh3_main_combi_region_marienburg		emp	false		B20602
wh3_main_combi_region_marks_of_the_old_ones		emp	false		EB7FE7
wh3_main_combi_region_martek		emp	false		4BBEE5
wh3_main_combi_region_massif_orcal		emp	false		70BAA1
wh3_main_combi_region_matorca		emp	false		E64DE1
wh3_main_combi_region_middenheim		emp	false		39F725
wh3_main_combi_region_middenstag		emp	false		6D11EC
wh3_main_combi_region_middle_sea		emp	false		000000
wh3_main_combi_region_mighdal_vongalbarak		emp	false		249155
wh3_main_combi_region_mine_of_the_bearded_skulls		emp	false		DAC2DF
wh3_main_combi_region_ming_zhu		emp	false		E17F2A
wh3_main_combi_region_miragliano		emp	false		C93A97
wh3_main_combi_region_mistnar		emp	false		CF11E0
wh3_main_combi_region_misty_mountain		emp	false		AA2D72
wh3_main_combi_region_monolith_of_borkill_the_bloody_handed		emp	false		7334D9
wh3_main_combi_region_monolith_of_bubonicus		emp	false		996280
wh3_main_combi_region_monolith_of_festerlung		emp	false		5B7FD2
wh3_main_combi_region_monolith_of_flesh		emp	false		CB4C61
wh3_main_combi_region_montenas		emp	false		D9FAE0
wh3_main_combi_region_montfort		emp	false		7400D4
wh3_main_combi_region_monument_of_izzatal		emp	false		3B6A8D
wh3_main_combi_region_monument_of_the_moon		emp	false		FEBA0C
wh3_main_combi_region_mordheim		emp	false		133821
wh3_main_combi_region_morgheim		emp	false		B2A3B0
wh3_main_combi_region_mount_arachnos		emp	false		5E76CE
wh3_main_combi_region_mount_athull		emp	false		9CCB54
wh3_main_combi_region_mount_grey_hag		emp	false		40EE3C
wh3_main_combi_region_mount_gunbad		emp	false		27132B
wh3_main_combi_region_mount_silverspear		emp	false		EA18C5
wh3_main_combi_region_mount_squighorn		emp	false		4698CC
wh3_main_combi_region_mount_thug		emp	false		EF2A32
wh3_main_combi_region_mousillon		emp	false		A146CD
wh3_main_combi_region_myrmidens		emp	false		ADF5E4
wh3_main_combi_region_nagashizzar		emp	false		3E6998
wh3_main_combi_region_nagenhof		emp	false		5C921E
wh3_main_combi_region_naggarond		emp	false		DA6AC6
wh3_main_combi_region_naglfari_plain		emp	false		EA773A
wh3_main_combi_region_nagrar		emp	false		F9661D
wh3_main_combi_region_nahuontl		emp	false		676B2D
wh3_main_combi_region_nan_gau		emp	false		1AF47B
wh3_main_combi_region_nan_li		emp	false		DBABBB
wh3_main_combi_region_niedling		emp	false		1D1863
wh3_main_combi_region_nonchang		emp	false		DB2BCA
wh3_main_combi_region_norden		emp	false		5D099F
wh3_main_combi_region_northern_sea_of_chaos		emp	false		000000
wh3_main_combi_region_northern_straits_of_the_great_ocean		emp	false		000000
wh3_main_combi_region_northern_straits_of_the_jade_sea		emp	false		000000
wh3_main_combi_region_novchozy		emp	false		3AFA95
wh3_main_combi_region_nuja		emp	false		59D804
wh3_main_combi_region_nuln		emp	false		895B9F
wh3_main_combi_region_numas		emp	false		0DB877
wh3_main_combi_region_oakenhammer		emp	false		048E2D
wh3_main_combi_region_okkams_forever_maze		emp	false		08883B
wh3_main_combi_region_oreons_camp		emp	false		A6D7D9
wh3_main_combi_region_oyxl		emp	false		EE1674
wh3_main_combi_region_pack_ice_bay		emp	false		EA8E35
wh3_main_combi_region_pahuax		emp	false		C1126C
wh3_main_combi_region_palace_of_princes		emp	false		770169
wh3_main_combi_region_parravon		emp	false		6DFEAE
wh3_main_combi_region_petrified_forest		emp	false		5DB558
wh3_main_combi_region_pfeildorf		emp	false		C77746
wh3_main_combi_region_phoenix_gate		emp	false		0E0BD2
wh3_main_combi_region_pigbarter		emp	false		5110C2
wh3_main_combi_region_pillar_of_skulls		emp	false		4EC3D6
wh3_main_combi_region_pillars_of_unseen_constellations		emp	false		B7626F
wh3_main_combi_region_plain_of_dogs		emp	false		E6F2B2
wh3_main_combi_region_plain_of_spiders		emp	false		5A3A61
wh3_main_combi_region_plain_of_tuskers		emp	false		0AC86C
wh3_main_combi_region_po_mei		emp	false		8DB9F7
wh3_main_combi_region_pools_of_despair		emp	false		F313BF
wh3_main_combi_region_port_elistor		emp	false		64E46A
wh3_main_combi_region_port_of_secrets		emp	false		DC9999
wh3_main_combi_region_port_reaver		emp	false		AEFBD1
wh3_main_combi_region_pox_marsh		emp	false		3D008B
wh3_main_combi_region_praag		emp	false		846FEB
wh3_main_combi_region_qiang		emp	false		CB0BF3
wh3_main_combi_region_quatar		emp	false		70E419
wh3_main_combi_region_quenelles		emp	false		3268EF
wh3_main_combi_region_quetza		emp	false		264151
wh3_main_combi_region_quittax		emp	false		0E8110
wh3_main_combi_region_rackdo_gorge		emp	false		F0E5B2
wh3_main_combi_region_rasetra		emp	false		1A4026
wh3_main_combi_region_red_fortress		emp	false		6A6E00
wh3_main_combi_region_red_river		emp	false		000000
wh3_main_combi_region_riffraffa		emp	false		197A1A
wh3_main_combi_region_river_reik		emp	false		000000
wh3_main_combi_region_rothkar_spire		emp	false		05608D
wh3_main_combi_region_ruins_end		emp	false		260AAD
wh3_main_combi_region_sabre_mountain		emp	false		BEA6A3
wh3_main_combi_region_salzenmund		emp	false		B52F2B
wh3_main_combi_region_sarl_encampment		emp	false		0F4F1C
wh3_main_combi_region_sartosa		emp	false		A50D44
wh3_main_combi_region_scarpels_lair		emp	false		2A67E4
wh3_main_combi_region_scorpion_coast		emp	false		000000
wh3_main_combi_region_sea_of_chill		emp	false		000000
wh3_main_combi_region_sea_of_claws		emp	false		000000
wh3_main_combi_region_sea_of_malice		emp	false		000000
wh3_main_combi_region_sea_of_serpents		emp	false		000000
wh3_main_combi_region_sea_of_squalls		emp	false		000000
wh3_main_combi_region_sea_of_storms		emp	false		000000
wh3_main_combi_region_sentinels_of_xeti		emp	false		4305D0
wh3_main_combi_region_serpent_coast		emp	false		90E0D2
wh3_main_combi_region_serpent_coast_sea		emp	false		000000
wh3_main_combi_region_serpent_jetty		emp	false		4F6958
wh3_main_combi_region_serpent_river		emp	false		000000
wh3_main_combi_region_shagrath		emp	false		F1AD5A
wh3_main_combi_region_shang_wu		emp	false		79CEA4
wh3_main_combi_region_shang_yang		emp	false		282DB4
wh3_main_combi_region_shard_bastion		emp	false		DC9898
wh3_main_combi_region_shark_straights		emp	false		000000
wh3_main_combi_region_shattered_cove		emp	false		AD3EFE
wh3_main_combi_region_shattered_stone_isle		emp	false		7A043E
wh3_main_combi_region_shi_long		emp	false		6FEAD9
wh3_main_combi_region_shi_wu		emp	false		62FCBC
wh3_main_combi_region_shifting_isles		emp	false		000000
wh3_main_combi_region_shifting_mangrove_coastline		emp	false		000000
wh3_main_combi_region_shiyamas_rest		emp	false		DB0606
wh3_main_combi_region_shrine_of_asuryan		emp	false		401A74
wh3_main_combi_region_shrine_of_khaine		emp	false		26CCC3
wh3_main_combi_region_shrine_of_kurnous		emp	false		1A14DD
wh3_main_combi_region_shrine_of_ladrielle		emp	false		DE20CC
wh3_main_combi_region_shrine_of_loec		emp	false		A320A5
wh3_main_combi_region_shrine_of_sotek		emp	false		961B7F
wh3_main_combi_region_shrine_of_the_alchemist		emp	false		2AD880
wh3_main_combi_region_shroktak_mount		emp	false		9F9979
wh3_main_combi_region_silver_pinnacle		emp	false		FAC938
wh3_main_combi_region_sjoktraken		emp	false		0892DC
wh3_main_combi_region_skavenblight		emp	true		897EE3
wh3_main_combi_region_skeggi		emp	false		4BEB56
wh3_main_combi_region_skrap_towers		emp	false		4D11D1
wh3_main_combi_region_slavers_point		emp	false		6127A6
wh3_main_combi_region_snake_gate		emp	false		CBD1BF
wh3_main_combi_region_sorcerers_islands		emp	false		31FD18
wh3_main_combi_region_soteks_trail		emp	false		575402
wh3_main_combi_region_southern_sea_of_chaos		emp	false		000000
wh3_main_combi_region_spektazuma		emp	false		296466
wh3_main_combi_region_spite_reach		emp	false		B29820
wh3_main_combi_region_spitepeak		emp	false		D864D0
wh3_main_combi_region_springs_of_eternal_life		emp	false		6BF713
wh3_main_combi_region_ssildra_tor		emp	false		2EB526
wh3_main_combi_region_statues_of_the_gods		emp	false		B64BB9
wh3_main_combi_region_steingart		emp	false		9ECA83
wh3_main_combi_region_stonemine_tower		emp	false		FD275F
wh3_main_combi_region_storag_kor		emp	false		6E0D5C
wh3_main_combi_region_stormhenge		emp	false		B1D0BF
wh3_main_combi_region_stormvrack_mount		emp	false		A9E89B
wh3_main_combi_region_straights_of_chaos		emp	false		000000
wh3_main_combi_region_straits_of_fear		emp	false		000000
wh3_main_combi_region_straits_of_lothern		emp	false		000000
wh3_main_combi_region_straits_of_nagash		emp	false		000000
wh3_main_combi_region_subatuun		emp	false		C0FE92
wh3_main_combi_region_sudenburg		emp	false		75676B
wh3_main_combi_region_sulpharets		emp	false		30C000
wh3_main_combi_region_sump_pit		emp	false		DD0F1E
wh3_main_combi_region_sun_tree_glades		emp	false		7F7B01
wh3_main_combi_region_sunken_khernarch		emp	false		700E0C
wh3_main_combi_region_sunken_lands		emp	false		000000
wh3_main_combi_region_swamp_town		emp	false		9356BD
wh3_main_combi_region_swartzhafen		emp	false		CC79DE
wh3_main_combi_region_tai_tzu		emp	false		3C0B1E
wh3_main_combi_region_talabheim		emp	false		85D607
wh3_main_combi_region_tarantula_coast		emp	false		000000
wh3_main_combi_region_temple_avenue_of_gold		emp	false		FDC142
wh3_main_combi_region_temple_of_addaioth		emp	false		997DFC
wh3_main_combi_region_temple_of_elemental_winds		emp	false		827D8A
wh3_main_combi_region_temple_of_heimkel		emp	false		520D36
wh3_main_combi_region_temple_of_kara		emp	false		4F1A9B
wh3_main_combi_region_temple_of_khaine		emp	false		7ABA20
wh3_main_combi_region_temple_of_skulls		emp	false		4EDE12
wh3_main_combi_region_temple_of_tlencan		emp	false		09C694
wh3_main_combi_region_teotiqua		emp	false		08F35F
wh3_main_combi_region_terracotta_graveyard		emp	false		7B81E7
wh3_main_combi_region_the_albion_channel		emp	false		000000
wh3_main_combi_region_the_awakening		emp	false		0809F6
wh3_main_combi_region_the_bitter_sea		emp	false		000000
wh3_main_combi_region_the_black_forests		emp	false		C94DF0
wh3_main_combi_region_the_black_gulf		emp	false		000000
wh3_main_combi_region_the_black_pillar		emp	false		8FF38E
wh3_main_combi_region_the_black_pit		emp	false		896406
wh3_main_combi_region_the_bleak_coast		emp	false		000000
wh3_main_combi_region_the_bleeding_spire		emp	false		AAFAD4
wh3_main_combi_region_the_blighted_grove		emp	false		D7B964
wh3_main_combi_region_the_blood_hall		emp	false		CE36DD
wh3_main_combi_region_the_blood_swamps		emp	false		1917E8
wh3_main_combi_region_the_boiling_sea		emp	false		000000
wh3_main_combi_region_the_bone_gulch		emp	false		D28305
wh3_main_combi_region_the_broken_lands		emp	false		000000
wh3_main_combi_region_the_burning_monolith		emp	false		671271
wh3_main_combi_region_the_challenge_stone		emp	false		9D3B18
wh3_main_combi_region_the_churning_gulf		emp	false		000000
wh3_main_combi_region_the_copper_landing		emp	false		FDBD9F
wh3_main_combi_region_the_crystal_spires		emp	false		CA5C45
wh3_main_combi_region_the_cursed_jungle		emp	false		ED08BA
wh3_main_combi_region_the_daemonium_coast		emp	false		000000
wh3_main_combi_region_the_daemons_stump		emp	false		E6DD2A
wh3_main_combi_region_the_dust_gate		emp	false		826EF7
wh3_main_combi_region_the_eastern_isles		emp	false		000000
wh3_main_combi_region_the_estalia_coastline		emp	false		000000
wh3_main_combi_region_the_falls_of_doom		emp	false		EE5F28
wh3_main_combi_region_the_far_sea		emp	false		000000
wh3_main_combi_region_the_fetid_catacombs		emp	false		328B92
wh3_main_combi_region_the_folly_of_malofex		emp	false		55C5B9
wh3_main_combi_region_the_forbidden_citadel		emp	false		53038D
wh3_main_combi_region_the_forbidding_coast		emp	false		000000
wh3_main_combi_region_the_forest_of_decay		emp	false		6193D2
wh3_main_combi_region_the_fortress_of_vorag		emp	false		5B0860
wh3_main_combi_region_the_frozen_city		emp	false		06E3CC
wh3_main_combi_region_the_galleons_graveyard		emp	false		1701CD
wh3_main_combi_region_the_galleons_graveyard_sea		emp	false		000000
wh3_main_combi_region_the_gallows_tree		emp	false		B582B7
wh3_main_combi_region_the_gates_of_zharr		emp	false		B0C7BE
wh3_main_combi_region_the_godless_crater		emp	false		80C5E3
wh3_main_combi_region_the_golden_colossus		emp	false		C84F91
wh3_main_combi_region_the_golden_tower		emp	false		B25CF9
wh3_main_combi_region_the_great_arena		emp	false		3E7966
wh3_main_combi_region_the_great_ocean_north		emp	false		000000
wh3_main_combi_region_the_great_ocean_south		emp	false		000000
wh3_main_combi_region_the_haunted_forest		emp	false		1657EC
wh3_main_combi_region_the_high_place		emp	false		609571
wh3_main_combi_region_the_high_sentinel		emp	false		882FC5
wh3_main_combi_region_the_howling_citadel		emp	false		45E65F
wh3_main_combi_region_the_inner_sea		emp	false		000000
wh3_main_combi_region_the_iron_coast		emp	false		000000
wh3_main_combi_region_the_isles		emp	false		000000
wh3_main_combi_region_the_jade_sea		emp	false		000000
wh3_main_combi_region_the_lost_palace		emp	false		3B30E0
wh3_main_combi_region_the_lustria_straight		emp	false		000000
wh3_main_combi_region_the_maw_gate		emp	false		D0BFB1
wh3_main_combi_region_the_mistnar_crossing		emp	false		000000
wh3_main_combi_region_the_monolith_of_katam		emp	false		DEB944
wh3_main_combi_region_the_monoliths		emp	false		F9FCB9
wh3_main_combi_region_the_moon_shard		emp	false		7A5DD5
wh3_main_combi_region_the_moot		emp	false		71CE52
wh3_main_combi_region_the_never_ending_chasm		emp	false		4E43A3
wh3_main_combi_region_the_oak_of_ages		emp	false		2A286E
wh3_main_combi_region_the_palace_of_ruin		emp	false		E4380F
wh3_main_combi_region_the_pillars_of_grungni		emp	false		4372EB
wh3_main_combi_region_the_pirate_coast		emp	false		000000
wh3_main_combi_region_the_sacred_pools		emp	false		45357B
wh3_main_combi_region_the_sea_of_dread		emp	false		000000
wh3_main_combi_region_the_sentinel_of_time		emp	false		CD2A09
wh3_main_combi_region_the_sentinels		emp	false		460FB8
wh3_main_combi_region_the_shard_coast		emp	false		000000
wh3_main_combi_region_the_silvered_tower_of_sorcerers		emp	false		37E978
wh3_main_combi_region_the_sinhall_monolith		emp	false		299BEC
wh3_main_combi_region_the_skull_carvers_abode		emp	false		5BD2FC
wh3_main_combi_region_the_southern_sentinels		emp	false		E68191
wh3_main_combi_region_the_southern_straits		emp	false		000000
wh3_main_combi_region_the_star_tower		emp	false		4E7E24
wh3_main_combi_region_the_tower_of_flies		emp	false		096376
wh3_main_combi_region_the_tower_of_khrakk		emp	false		49501B
wh3_main_combi_region_the_tower_of_torment		emp	false		52775E
wh3_main_combi_region_the_turtle_shallows		emp	false		000000
wh3_main_combi_region_the_twisted_glade		emp	false		400B66
wh3_main_combi_region_the_twisted_towers		emp	false		9B5631
wh3_main_combi_region_the_vampire_coast_sea		emp	false		000000
wh3_main_combi_region_the_volary		emp	false		180D63
wh3_main_combi_region_the_witchwood		emp	false		C41B6C
wh3_main_combi_region_the_writhing_fortress		emp	false		1BE5B6
wh3_main_combi_region_thrice_cursed_peak		emp	false		E4D29A
wh3_main_combi_region_tilean_sea		emp	false		000000
wh3_main_combi_region_titans_notch		emp	false		D63742
wh3_main_combi_region_tlanxla		emp	false		310273
wh3_main_combi_region_tlaqua		emp	false		B6C9AF
wh3_main_combi_region_tlax		emp	false		25EC94
wh3_main_combi_region_tlaxtlan		emp	false		61622B
wh3_main_combi_region_tobaro		emp	false		FA9D8B
wh3_main_combi_region_tor_achare		emp	false		7A869C
wh3_main_combi_region_tor_anlec		emp	false		80385D
wh3_main_combi_region_tor_anroc		emp	false		C2179E
wh3_main_combi_region_tor_dranil		emp	false		635203
wh3_main_combi_region_tor_elasor		emp	false		B83A94
wh3_main_combi_region_tor_elyr		emp	false		BDE576
wh3_main_combi_region_tor_finu		emp	false		CD3629
wh3_main_combi_region_tor_koruali		emp	false		DBA6FE
wh3_main_combi_region_tor_saroir		emp	false		4907A9
wh3_main_combi_region_tor_sethai		emp	false		A34140
wh3_main_combi_region_tor_surpindar		emp	false		FCA73A
wh3_main_combi_region_tor_yvresse		emp	false		C84DDC
wh3_main_combi_region_tower_of_ashung		emp	false		87E647
wh3_main_combi_region_tower_of_gorgoth		emp	false		1502CA
wh3_main_combi_region_tower_of_lysean		emp	false		A7EEDC
wh3_main_combi_region_tower_of_the_stars		emp	false		0B9515
wh3_main_combi_region_tower_of_the_sun		emp	false		138DF5
wh3_main_combi_region_tralinia		emp	false		20ADCE
wh3_main_combi_region_tribeslaughter		emp	false		DC9797
wh3_main_combi_region_troll_fjord		emp	false		CE7B0B
wh3_main_combi_region_turtle_gate		emp	false		8B0662
wh3_main_combi_region_tyrant_peak		emp	false		F1AD4D
wh3_main_combi_region_ubersreik		emp	false		84E8CC
wh3_main_combi_region_unicorn_gate		emp	false		F08356
wh3_main_combi_region_uzkulak		emp	false		2BF3BA
wh3_main_combi_region_valayas_sorrow		emp	false		1DDAC6
wh3_main_combi_region_vale_of_titans		emp	false		A50B53
wh3_main_combi_region_valley_of_horns		emp	false		FE6E4E
wh3_main_combi_region_varenka_hills		emp	false		326BD9
wh3_main_combi_region_varg_camp		emp	false		999718
wh3_main_combi_region_vauls_anvil_loren		emp	false		F2A030
wh3_main_combi_region_vauls_anvil_naggaroth		emp	false		D42948
wh3_main_combi_region_vauls_anvil_ulthuan		emp	false		13A0E7
wh3_main_combi_region_venom_glade		emp	false		F96487
wh3_main_combi_region_verdanos		emp	false		6119A3
wh3_main_combi_region_village_of_the_moon		emp	false		EF2C21
wh3_main_combi_region_village_of_the_tigermen		emp	false		1A4084
wh3_main_combi_region_vitevo		emp	false		3C8681
wh3_main_combi_region_volcanos_heart		emp	false		E4EFBD
wh3_main_combi_region_volksgrad		emp	false		E666F9
wh3_main_combi_region_volulltrax		emp	false		8AC21B
wh3_main_combi_region_vulture_mountain		emp	false		A9D6EE
wh3_main_combi_region_waili_village		emp	false		DB9696
wh3_main_combi_region_waldenhof		emp	false		A6FB94
wh3_main_combi_region_waterfall_palace		emp	false		C03659
wh3_main_combi_region_wei_jin		emp	false		BAFBBB
wh3_main_combi_region_weismund		emp	false		38E979
wh3_main_combi_region_wellsprings_of_eternity		emp	false		67D5CE
wh3_main_combi_region_weng_chang		emp	false		4BCF9A
wh3_main_combi_region_white_tower_of_hoeth		emp	false		04C3BD
wh3_main_combi_region_whitefire_tor		emp	false		05B136
wh3_main_combi_region_whitepeak		emp	false		C40C51
wh3_main_combi_region_winter_pyre		emp	false		015EF1
wh3_main_combi_region_wissenburg		emp	false		39EB50
wh3_main_combi_region_witch_sea		emp	false		000000
wh3_main_combi_region_wizard_caliphs_palace		emp	false		311045
wh3_main_combi_region_wolfenburg		emp	false		FDC4E2
wh3_main_combi_region_worlds_edge_archway		emp	false		629773
wh3_main_combi_region_worm_coast		emp	false		000000
wh3_main_combi_region_wreckers_point		emp	false		F67066
wh3_main_combi_region_wurtbad		emp	false		023758
wh3_main_combi_region_xahutec		emp	false		CC6830
wh3_main_combi_region_xen_wu		emp	false		C5E4F4
wh3_main_combi_region_xhotl		emp	false		4DC795
wh3_main_combi_region_xing_po		emp	false		40909E
wh3_main_combi_region_xlanhuapec		emp	false		645480
wh3_main_combi_region_xlanzec		emp	false		2AA69B
wh3_main_combi_region_yetchitch		emp	false		6AE308
wh3_main_combi_region_yhetee_peak		emp	false		DA550F
wh3_main_combi_region_yuatek		emp	false		0C4784
wh3_main_combi_region_zanbaijin		emp	false		580261
wh3_main_combi_region_zandri		emp	false		6C03B1
wh3_main_combi_region_zarakzil		emp	false		0511E4
wh3_main_combi_region_zavastra		emp	false		21BE1B
wh3_main_combi_region_zhanshi		emp	false		4A93AA
wh3_main_combi_region_zharr_naggrund		emp	false		08F583
wh3_main_combi_region_zhizhu		emp	false		DB0101
wh3_main_combi_region_zhufbar		emp	false		76114C
wh3_main_combi_region_ziggurat_of_dawn		emp	false		F7F0D3
wh3_main_combi_region_zlatlan		emp	false		ECAD4B
wh3_main_combi_region_zoishenk		emp	false		A3F1F8
wh3_main_combi_region_zvorak		emp	false		08EE1C
wh3_main_prologue_region_unknown_terrain		emp	false		600954
wh3_prologue_region_broken_lands_tong_hall		emp	false		0000FF
wh3_prologue_region_canyons_of_gore_gore_town		emp	false		000000
wh3_prologue_region_crimson_vale_hall_of_the_keepers		emp	false		000000
wh3_prologue_region_dervingard_outskirts		emp	false		000000
wh3_prologue_region_fleshlands_blood_haven		emp	false		00FF00
wh3_prologue_region_frozen_plains_dervingard		emp	false		E1E1E1
wh3_prologue_region_ice_canyon_beacon_fort		emp	false		000000
wh3_prologue_region_icecaid_pass_claw_reach		emp	false		000000
wh3_prologue_region_kislev_encampment_outskirts		emp	false		000000
wh3_prologue_region_mirror_marshes_the_loci_palace		emp	false		000000
wh3_prologue_region_mountain_pass_kislev_refuge		emp	false		7D7D7D
wh3_prologue_region_plains_of_brass_the_tah_camp		emp	false		000000
wh3_prologue_region_river_of_the_flux_the_fording_place		emp	false		C8C8C8
wh3_prologue_region_sea		emp	false		000000
wh3_prologue_region_temp_2		emp	false		000000
wh3_prologue_region_temp_3		emp	false		000000
wh3_prologue_region_temp_4		emp	false		000000
wh3_prologue_region_temp_5		emp	false		000000
wh3_prologue_region_temp_6		emp	false		000000
wh3_prologue_region_the_brazen_lands		emp	false		000000
wh3_prologue_region_the_falls_of_circatrex_the_rookery		emp	false		646464
wh3_prologue_region_the_maze_keep_mansion_of_eyes		emp	false		AFAFAF
wh3_prologue_region_the_scarlet_steppes_the_blood_moot		emp	false		000000
wh3_prologue_region_the_void_steppes_the_monolith_of_the_void		emp	false		FF0000
wh_main_unknown_terrain		emp	false		600954
