issuer_key	mission_key
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_cst
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_def
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_dwf
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_emp
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_grn
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_hef
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_invading_brt
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_invading_bst
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_invading_chs
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_invading_cst
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_invading_def
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_invading_dwf
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_invading_emp
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_invading_grn
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_invading_hef
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_invading_lzd
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_invading_nor
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_invading_skv
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_invading_tmb
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_invading_vmp
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_invading_wef
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_lzd
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_nor
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_skv
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_tmb
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_vmp
CLAN_ELDERS	wh2_dlc11_mis_cst_engage_force_army_wef
CLAN_ELDERS	wh2_dlc11_mis_cst_make_alliance_0
CLAN_ELDERS	wh2_dlc11_mis_cst_raid_region_brt
CLAN_ELDERS	wh2_dlc11_mis_cst_raid_region_cst
CLAN_ELDERS	wh2_dlc11_mis_cst_raid_region_def
CLAN_ELDERS	wh2_dlc11_mis_cst_raid_region_dwf
CLAN_ELDERS	wh2_dlc11_mis_cst_raid_region_emp
CLAN_ELDERS	wh2_dlc11_mis_cst_raid_region_grn
CLAN_ELDERS	wh2_dlc11_mis_cst_raid_region_hef
CLAN_ELDERS	wh2_dlc11_mis_cst_raid_region_lzd
CLAN_ELDERS	wh2_dlc11_mis_cst_raid_region_nor
CLAN_ELDERS	wh2_dlc11_mis_cst_raid_region_skv
CLAN_ELDERS	wh2_dlc11_mis_cst_raid_region_tmb
CLAN_ELDERS	wh2_dlc11_mis_cst_raid_region_vmp
CLAN_ELDERS	wh2_dlc11_mis_cst_raid_region_wef
CLAN_ELDERS	wh2_dlc11_mis_cst_raise_force_army
CLAN_ELDERS	wh2_dlc11_mis_cst_raze_sack_settlement_brt
CLAN_ELDERS	wh2_dlc11_mis_cst_raze_sack_settlement_cst
CLAN_ELDERS	wh2_dlc11_mis_cst_raze_sack_settlement_def
CLAN_ELDERS	wh2_dlc11_mis_cst_raze_sack_settlement_dwf
CLAN_ELDERS	wh2_dlc11_mis_cst_raze_sack_settlement_emp
CLAN_ELDERS	wh2_dlc11_mis_cst_raze_sack_settlement_grn
CLAN_ELDERS	wh2_dlc11_mis_cst_raze_sack_settlement_hef
CLAN_ELDERS	wh2_dlc11_mis_cst_raze_sack_settlement_lzd
CLAN_ELDERS	wh2_dlc11_mis_cst_raze_sack_settlement_nor
CLAN_ELDERS	wh2_dlc11_mis_cst_raze_sack_settlement_skv
CLAN_ELDERS	wh2_dlc11_mis_cst_raze_sack_settlement_tmb
CLAN_ELDERS	wh2_dlc11_mis_cst_raze_sack_settlement_vmp
CLAN_ELDERS	wh2_dlc11_mis_cst_raze_sack_settlement_wef
CLAN_ELDERS	wh2_dlc11_mis_cst_recruit_agent_champion
CLAN_ELDERS	wh2_dlc11_mis_cst_recruit_agent_dignitary
CLAN_ELDERS	wh2_dlc11_mis_cst_recruit_agent_engineer
CLAN_ELDERS	wh2_dlc11_mis_cst_recruit_unit_land_infantry_melee
CLAN_ELDERS	wh2_dlc11_mis_cst_recruit_unit_land_infantry_ranged
CLAN_ELDERS	wh2_dlc11_mis_cst_recruit_unit_land_land_artillery
CLAN_ELDERS	wh2_dlc11_mis_cst_recruit_unit_land_war_beast
CLAN_ELDERS	wh2_dlc11_mission_harpoon
CLAN_ELDERS	wh2_dlc11_mission_piece_of_eight_1
CLAN_ELDERS	wh2_dlc11_mission_piece_of_eight_2
CLAN_ELDERS	wh2_dlc11_mission_piece_of_eight_3
CLAN_ELDERS	wh2_dlc11_mission_piece_of_eight_4
CLAN_ELDERS	wh2_dlc11_mission_piece_of_eight_5
CLAN_ELDERS	wh2_dlc11_mission_piece_of_eight_6
CLAN_ELDERS	wh2_dlc11_mission_piece_of_eight_7
CLAN_ELDERS	wh2_dlc11_mission_sea_shanty_1
CLAN_ELDERS	wh2_dlc11_mission_sea_shanty_2
CLAN_ELDERS	wh2_dlc11_mission_sea_shanty_3
CLAN_ELDERS	wh2_dlc11_noctilus_declare_war
CLAN_ELDERS	wh2_dlc12_ikit_workshop_tier_1_0
CLAN_ELDERS	wh2_dlc12_ikit_workshop_tier_1_1
CLAN_ELDERS	wh2_dlc12_ikit_workshop_tier_1_2
CLAN_ELDERS	wh2_dlc12_ikit_workshop_tier_2_0
CLAN_ELDERS	wh2_dlc12_ikit_workshop_tier_2_1
CLAN_ELDERS	wh2_dlc12_ikit_workshop_tier_2_2
CLAN_ELDERS	wh2_dlc12_ikit_workshop_tier_3_0
CLAN_ELDERS	wh2_dlc12_ikit_workshop_tier_3_1
CLAN_ELDERS	wh2_dlc12_ikit_workshop_tier_3_2
CLAN_ELDERS	wh2_dlc12_prophecy_of_sotek_1_1
CLAN_ELDERS	wh2_dlc12_prophecy_of_sotek_1_2
CLAN_ELDERS	wh2_dlc12_prophecy_of_sotek_2_1
CLAN_ELDERS	wh2_dlc12_prophecy_of_sotek_2_2
CLAN_ELDERS	wh2_dlc12_prophecy_of_sotek_2_3
CLAN_ELDERS	wh2_dlc12_prophecy_of_sotek_2_4
CLAN_ELDERS	wh2_dlc12_prophecy_of_sotek_3_1
CLAN_ELDERS	wh2_dlc13_nakai_hunters_1
CLAN_ELDERS	wh2_dlc13_nakai_hunters_2
CLAN_ELDERS	wh2_dlc13_nakai_hunters_3
CLAN_ELDERS	wh2_dlc13_nakai_hunters_4
CLAN_ELDERS	wh2_dlc13_qb_emp_final_battle_wulfhart
CLAN_ELDERS	wh2_dlc13_qb_lzd_final_battle_nakai
CLAN_ELDERS	wh2_dlc13_wulfhart_hertwig_van_hal_stage_1
CLAN_ELDERS	wh2_dlc13_wulfhart_hertwig_van_hal_stage_2
CLAN_ELDERS	wh2_dlc13_wulfhart_hertwig_van_hal_stage_3
CLAN_ELDERS	wh2_dlc13_wulfhart_hertwig_van_hal_stage_4
CLAN_ELDERS	wh2_dlc13_wulfhart_hertwig_van_hal_stage_5a
CLAN_ELDERS	wh2_dlc13_wulfhart_hertwig_van_hal_stage_5b
CLAN_ELDERS	wh2_dlc13_wulfhart_jorek_grimm_stage_1
CLAN_ELDERS	wh2_dlc13_wulfhart_jorek_grimm_stage_2
CLAN_ELDERS	wh2_dlc13_wulfhart_jorek_grimm_stage_3
CLAN_ELDERS	wh2_dlc13_wulfhart_jorek_grimm_stage_4
CLAN_ELDERS	wh2_dlc13_wulfhart_jorek_grimm_stage_5
CLAN_ELDERS	wh2_dlc13_wulfhart_kalara_stage_1
CLAN_ELDERS	wh2_dlc13_wulfhart_kalara_stage_2
CLAN_ELDERS	wh2_dlc13_wulfhart_kalara_stage_3
CLAN_ELDERS	wh2_dlc13_wulfhart_kalara_stage_4
CLAN_ELDERS	wh2_dlc13_wulfhart_kalara_stage_5
CLAN_ELDERS	wh2_dlc13_wulfhart_rodrik_languille_stage_1
CLAN_ELDERS	wh2_dlc13_wulfhart_rodrik_languille_stage_2
CLAN_ELDERS	wh2_dlc13_wulfhart_rodrik_languille_stage_3
CLAN_ELDERS	wh2_dlc13_wulfhart_rodrik_languille_stage_4
CLAN_ELDERS	wh2_dlc13_wulfhart_rodrik_languille_stage_5
CLAN_ELDERS	wh2_dlc14_brt_repanse_banner_jean
CLAN_ELDERS	wh2_dlc14_brt_repanse_banner_jean_alternate
CLAN_ELDERS	wh2_dlc14_brt_repanse_banner_pierre
CLAN_ELDERS	wh2_dlc14_brt_repanse_banner_rene
CLAN_ELDERS	wh2_dlc14_brt_repanse_capture_arkhan
CLAN_ELDERS	wh2_dlc14_brt_repanse_capture_nagash
CLAN_ELDERS	wh2_dlc14_brt_repanse_capture_rakaph
CLAN_ELDERS	wh2_dlc14_brt_repanse_raze_orcs
CLAN_ELDERS	wh2_dlc14_mortal_empires_elixir_objective
CLAN_ELDERS	wh2_dlc14_qb_def_final_battle_malus
CLAN_ELDERS	wh2_dlc14_qb_skv_final_battle_snikch
CLAN_ELDERS	wh2_dlc14_repanse_mission_own_province
CLAN_ELDERS	wh2_dlc14_tzarkan_declare_war
CLAN_ELDERS	wh2_dlc14_tzarkan_kill_entities
CLAN_ELDERS	wh2_dlc14_tzarkan_raze_or_sack
CLAN_ELDERS	wh2_dlc15_ME_hef_imrik_black_dragon_stage_1
CLAN_ELDERS	wh2_dlc15_ME_hef_imrik_forest_dragon_stage_1
CLAN_ELDERS	wh2_dlc15_ME_hef_imrik_moon_dragon_stage_1
CLAN_ELDERS	wh2_dlc15_ME_hef_imrik_star_dragon_stage_1
CLAN_ELDERS	wh2_dlc15_ME_hef_imrik_sun_dragon_stage_1
CLAN_ELDERS	wh2_dlc15_food_food_challenge
BLACK_TOOF	wh2_dlc15_grn_grom_black_toof_1
BLACK_TOOF	wh2_dlc15_grn_grom_black_toof_2
BLACK_TOOF	wh2_dlc15_grn_grom_black_toof_3
BLACK_TOOF	wh2_dlc15_grn_grom_black_toof_3_2
BLACK_TOOF	wh2_dlc15_grn_grom_black_toof_4
BLACK_TOOF	wh2_dlc15_grn_grom_black_toof_5_ME
BLACK_TOOF	wh2_dlc15_grom_blacktoof_prophecy_0
BLACK_TOOF	wh2_dlc15_grom_blacktoof_prophecy_1
BLACK_TOOF	wh2_dlc15_grom_blacktoof_prophecy_2
CLAN_ELDERS	wh2_dlc15_imrik_caledor_confederation_mission
CLAN_ELDERS	wh2_dlc15_qb_grn_final_battle_grom
CLAN_ELDERS	wh2_dlc15_qb_hef_final_battle_eltharion
CLAN_ELDERS	wh2_dlc16_qb_skv_final_battle_throt
CLAN_ELDERS	wh2_dlc16_wef_confederation_mission_argwylon
CLAN_ELDERS	wh2_dlc16_wef_confederation_mission_bowmen_of_oreon
CLAN_ELDERS	wh2_dlc16_wef_confederation_mission_drycha
CLAN_ELDERS	wh2_dlc16_wef_confederation_mission_laurelorn
CLAN_ELDERS	wh2_dlc16_wef_confederation_mission_sisters
CLAN_ELDERS	wh2_dlc16_wef_confederation_mission_talsyn
CLAN_ELDERS	wh2_dlc16_wef_confederation_mission_torgovann
CLAN_ELDERS	wh2_dlc16_wef_confederation_mission_wydrioth
CLAN_ELDERS	wh2_dlc17_grudge_legendary_enemy_dark_elves
CLAN_ELDERS	wh2_dlc17_grudge_legendary_enemy_grimgor
CLAN_ELDERS	wh2_dlc17_grudge_legendary_enemy_high_elves
CLAN_ELDERS	wh2_dlc17_grudge_legendary_enemy_queek
CLAN_ELDERS	wh2_dlc17_grudge_legendary_enemy_skarsnik
CLAN_ELDERS	wh2_dlc17_grudge_legendary_enemy_snikch
CLAN_ELDERS	wh2_dlc17_grudge_legendary_enemy_throt
CLAN_ELDERS	wh2_dlc17_grudge_legendary_settlement_black_crag
CLAN_ELDERS	wh2_dlc17_grudge_legendary_settlement_karak_azgal
CLAN_ELDERS	wh2_dlc17_grudge_legendary_settlement_karak_ungor
CLAN_ELDERS	wh2_dlc17_grudge_legendary_settlement_karak_vlag
CLAN_ELDERS	wh2_dlc17_grudge_legendary_settlement_mount_gunbad
CLAN_ELDERS	wh2_dlc17_grudge_legendary_settlement_mount_silverspear
CLAN_ELDERS	wh2_dlc17_grudge_legendary_settlement_silver_pinnacle
CLAN_ELDERS	wh2_dlc17_main_grudge_legendary_artefact_beard_rings_of_grimnir
CLAN_ELDERS	wh2_dlc17_main_grudge_legendary_artefact_blessed_pick_of_grungni
CLAN_ELDERS	wh2_dlc17_main_grudge_legendary_artefact_keepsake_of_gazuls_favoured
CLAN_ELDERS	wh2_dlc17_main_grudge_legendary_artefact_lost_gifts_of_valaya
CLAN_ELDERS	wh2_dlc17_main_grudge_legendary_artefact_morgrims_gears_of_war
CLAN_ELDERS	wh2_dlc17_main_grudge_legendary_artefact_ratons_collar_of_bestial_control
CLAN_ELDERS	wh2_dlc17_main_grudge_legendary_artefact_smednirs_metallurgy_cipher
CLAN_ELDERS	wh2_dlc17_main_grudge_legendary_artefact_thungnis_tongs_of_the_runesmith
CLAN_ELDERS	wh2_dlc17_vortex_grudge_legendary_artefact_lost_gifts_of_valaya
CLAN_ELDERS	wh2_main_dilemma_loyalty_skv_the_skavenblight_question_2_a
CLAN_ELDERS	wh2_main_dwf_ungrim_start_mission
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_brt
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_bst
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_chs
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_def
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_dwf
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_emp
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_grn
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_hef
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_lzd
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_skv
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_vmp
CLAN_ELDERS	wh2_main_mis_def_assassinate_character_agent_wef
CLAN_ELDERS	wh2_main_mis_def_capture_regions_brt
CLAN_ELDERS	wh2_main_mis_def_capture_regions_def
CLAN_ELDERS	wh2_main_mis_def_capture_regions_dwf
CLAN_ELDERS	wh2_main_mis_def_capture_regions_emp
CLAN_ELDERS	wh2_main_mis_def_capture_regions_grn
CLAN_ELDERS	wh2_main_mis_def_capture_regions_hef
CLAN_ELDERS	wh2_main_mis_def_capture_regions_lzd
CLAN_ELDERS	wh2_main_mis_def_capture_regions_skv
CLAN_ELDERS	wh2_main_mis_def_capture_regions_vmp
CLAN_ELDERS	wh2_main_mis_def_capture_regions_wef
CLAN_ELDERS	wh2_main_mis_def_declare_war_brt
CLAN_ELDERS	wh2_main_mis_def_declare_war_bst
CLAN_ELDERS	wh2_main_mis_def_declare_war_chs
CLAN_ELDERS	wh2_main_mis_def_declare_war_def
CLAN_ELDERS	wh2_main_mis_def_declare_war_dwf
CLAN_ELDERS	wh2_main_mis_def_declare_war_emp
CLAN_ELDERS	wh2_main_mis_def_declare_war_grn
CLAN_ELDERS	wh2_main_mis_def_declare_war_hef
CLAN_ELDERS	wh2_main_mis_def_declare_war_lzd
CLAN_ELDERS	wh2_main_mis_def_declare_war_skv
CLAN_ELDERS	wh2_main_mis_def_declare_war_vmp
CLAN_ELDERS	wh2_main_mis_def_declare_war_wef
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_brt
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_bst
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_chs
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_def
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_dwf
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_emp
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_grn
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_hef
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_lzd
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_skv
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_vmp
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_wef
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_brt
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_bst
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_chs
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_def
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_dwf
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_emp
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_grn
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_hef
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_lzd
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_skv
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_vmp
CLAN_ELDERS	wh2_main_mis_def_eliminate_character_in_battle_high_rank_wef
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_brt
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_bst
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_chs
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_def
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_dwf
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_emp
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_grn
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_hef
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_brt
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_bst
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_chs
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_def
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_dwf
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_emp
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_grn
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_hef
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_lzd
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_skv
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_vmp
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_invading_wef
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_lzd
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_skv
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_vmp
CLAN_ELDERS	wh2_main_mis_def_engage_force_army_wef
CLAN_ELDERS	wh2_main_mis_def_make_alliance_0
CLAN_ELDERS	wh2_main_mis_def_raid_region_brt
CLAN_ELDERS	wh2_main_mis_def_raid_region_def
CLAN_ELDERS	wh2_main_mis_def_raid_region_dwf
CLAN_ELDERS	wh2_main_mis_def_raid_region_emp
CLAN_ELDERS	wh2_main_mis_def_raid_region_grn
CLAN_ELDERS	wh2_main_mis_def_raid_region_hef
CLAN_ELDERS	wh2_main_mis_def_raid_region_lzd
CLAN_ELDERS	wh2_main_mis_def_raid_region_skv
CLAN_ELDERS	wh2_main_mis_def_raid_region_vmp
CLAN_ELDERS	wh2_main_mis_def_raid_region_wef
CLAN_ELDERS	wh2_main_mis_def_raise_force_army
CLAN_ELDERS	wh2_main_mis_def_raze_sack_settlement_brt
CLAN_ELDERS	wh2_main_mis_def_raze_sack_settlement_def
CLAN_ELDERS	wh2_main_mis_def_raze_sack_settlement_dwf
CLAN_ELDERS	wh2_main_mis_def_raze_sack_settlement_emp
CLAN_ELDERS	wh2_main_mis_def_raze_sack_settlement_grn
CLAN_ELDERS	wh2_main_mis_def_raze_sack_settlement_hef
CLAN_ELDERS	wh2_main_mis_def_raze_sack_settlement_lzd
CLAN_ELDERS	wh2_main_mis_def_raze_sack_settlement_skv
CLAN_ELDERS	wh2_main_mis_def_raze_sack_settlement_vmp
CLAN_ELDERS	wh2_main_mis_def_raze_sack_settlement_wef
CLAN_ELDERS	wh2_main_mis_def_recruit_agent_dignitary
CLAN_ELDERS	wh2_main_mis_def_recruit_agent_spy
CLAN_ELDERS	wh2_main_mis_def_recruit_agent_wizard
CLAN_ELDERS	wh2_main_mis_def_recruit_unit_land_artillery
CLAN_ELDERS	wh2_main_mis_def_recruit_unit_land_cavalry
CLAN_ELDERS	wh2_main_mis_def_recruit_unit_land_infantry_melee
CLAN_ELDERS	wh2_main_mis_def_recruit_unit_land_infantry_ranged
CLAN_ELDERS	wh2_main_mis_def_recruit_unit_land_war_beast
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_brt
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_bst
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_chs
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_def
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_dwf
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_emp
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_grn
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_hef
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_lzd
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_skv
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_vmp
CLAN_ELDERS	wh2_main_mis_hef_assassinate_character_agent_wef
CLAN_ELDERS	wh2_main_mis_hef_capture_regions_brt
CLAN_ELDERS	wh2_main_mis_hef_capture_regions_def
CLAN_ELDERS	wh2_main_mis_hef_capture_regions_dwf
CLAN_ELDERS	wh2_main_mis_hef_capture_regions_emp
CLAN_ELDERS	wh2_main_mis_hef_capture_regions_grn
CLAN_ELDERS	wh2_main_mis_hef_capture_regions_hef
CLAN_ELDERS	wh2_main_mis_hef_capture_regions_lzd
CLAN_ELDERS	wh2_main_mis_hef_capture_regions_skv
CLAN_ELDERS	wh2_main_mis_hef_capture_regions_vmp
CLAN_ELDERS	wh2_main_mis_hef_capture_regions_wef
CLAN_ELDERS	wh2_main_mis_hef_declare_war_brt
CLAN_ELDERS	wh2_main_mis_hef_declare_war_bst
CLAN_ELDERS	wh2_main_mis_hef_declare_war_chs
CLAN_ELDERS	wh2_main_mis_hef_declare_war_def
CLAN_ELDERS	wh2_main_mis_hef_declare_war_dwf
CLAN_ELDERS	wh2_main_mis_hef_declare_war_emp
CLAN_ELDERS	wh2_main_mis_hef_declare_war_grn
CLAN_ELDERS	wh2_main_mis_hef_declare_war_hef
CLAN_ELDERS	wh2_main_mis_hef_declare_war_lzd
CLAN_ELDERS	wh2_main_mis_hef_declare_war_skv
CLAN_ELDERS	wh2_main_mis_hef_declare_war_vmp
CLAN_ELDERS	wh2_main_mis_hef_declare_war_wef
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_brt
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_bst
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_chs
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_def
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_dwf
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_emp
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_grn
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_hef
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_lzd
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_skv
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_vmp
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_wef
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_brt
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_bst
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_chs
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_def
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_dwf
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_emp
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_grn
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_hef
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_lzd
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_skv
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_vmp
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_wef
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_brt
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_bst
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_chs
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_def
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_dwf
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_emp
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_grn
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_hef
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_brt
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_bst
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_chs
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_def
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_dwf
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_emp
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_grn
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_hef
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_lzd
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_skv
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_vmp
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_wef
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_lzd
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_skv
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_vmp
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_wef
CLAN_ELDERS	wh2_main_mis_hef_make_alliance_0
CLAN_ELDERS	wh2_main_mis_hef_raise_force_army
CLAN_ELDERS	wh2_main_mis_hef_raze_sack_settlement_brt
CLAN_ELDERS	wh2_main_mis_hef_raze_sack_settlement_def
CLAN_ELDERS	wh2_main_mis_hef_raze_sack_settlement_dwf
CLAN_ELDERS	wh2_main_mis_hef_raze_sack_settlement_emp
CLAN_ELDERS	wh2_main_mis_hef_raze_sack_settlement_grn
