key	no_going_back_level	hidden	precedence	icon	ui_priority	pre_battle_speech_parameter	remove_on_skill_reset
wh3_dlc20_legacy_trait_sorcerer_lord_death_nur_to_daemon_prince	1	false	1	personality	0		false
wh3_dlc20_legacy_trait_sorcerer_lord_death_to_death_mnur	1	false	1	personality	0		false
wh3_dlc20_legacy_trait_sorcerer_lord_fire_to_daemon_prince	1	false	1	personality	0		false
wh3_dlc20_legacy_trait_sorcerer_lord_metal_tze_to_daemon_prince	1	false	1	personality	0		false
wh3_dlc20_legacy_trait_sorcerer_lord_nurgle_nur_to_daemon_prince	1	false	1	personality	0		false
wh3_dlc20_legacy_trait_sorcerer_lord_tzeentch_tze_to_daemon_prince	1	false	1	personality	0		false
wh3_dlc20_legacy_trait_sorcerer_metal	1	false	1	personality	0		false
wh3_dlc20_legacy_trait_sorcerer_metal_to_metal_mtze	1	false	1	personality	0		false
wh3_dlc20_legacy_trait_sorcerer_shadows	1	false	1	personality	0		false
wh3_dlc20_legacy_trait_sorcerer_shadows_to_shadows_msla	1	false	1	personality	0		false
wh3_dlc20_legacy_trait_sorcerer_tzeentch	1	false	1	personality	0		false
wh3_dlc20_trait_champion_of_zanbaijin_azazel	1	false	1	chaos	1		false
wh3_dlc20_trait_champion_of_zanbaijin_festus	1	false	1	chaos	1		false
wh3_dlc20_trait_champion_of_zanbaijin_valkia	1	false	1	chaos	1		false
wh3_dlc20_trait_champion_of_zanbaijin_vilitch	1	false	1	chaos	1		false
wh3_dlc20_trait_defeated_azazel	1	false	1	chaos	1		false
wh3_dlc20_trait_defeated_festus	1	false	1	chaos	1		false
wh3_dlc20_trait_defeated_valkia	1	false	1	chaos	1		false
wh3_dlc20_trait_defeated_vilitch	1	false	1	chaos	1		false
wh3_dlc20_unique_trait_kormak	1	false	1	personality	0		false
wh3_dlc20_unique_trait_ograx	1	false	1	personality	0		false
wh3_dlc23_trait_defeated_astragoth	1	false	1	chaos_dwarfs	1		false
wh3_dlc23_trait_defeated_drazhoath	1	false	1	chaos_dwarfs	1		false
wh3_dlc23_trait_defeated_zhatan	1	false	1	chaos_dwarfs	1		false
wh3_dlc23_trait_sarthorael_the_everwatcher	1	false	1	tzeentch	1		false
wh3_dlc24_ritual_cth_mos_stone_settlement_generate_elite_astromancer	1	false	1	cathay	1		false
wh3_dlc24_trait_defeated_mother_ostankya	1	false	1	kislev	1		false
wh3_dlc24_trait_defeated_the_changeling	1	false	1	tzeentch	1		false
wh3_dlc24_trait_defeated_yuan_bo	1	false	1	cathay	1		false
wh3_dlc25_trait_chieftain_bray_shaman	1	false	55	dlc25_chieftain_scaling_trait	1		false
wh3_dlc25_trait_chieftain_bray_shaman_antitrait	1	false	55	dlc25_chieftain_scaling_trait	0		false
wh3_dlc25_trait_chieftain_castellan	1	false	55	dlc25_chieftain_scaling_trait	1		false
wh3_dlc25_trait_chieftain_castellan_antitrait	1	false	55	dlc25_chieftain_scaling_trait	0		false
wh3_dlc25_trait_chieftain_exalted_hero	1	false	55	dlc25_chieftain_scaling_trait	1		false
wh3_dlc25_trait_chieftain_exalted_hero_antitrait	1	false	55	dlc25_chieftain_scaling_trait	0		false
wh3_dlc25_trait_chieftain_fimir_balefiend	1	false	55	dlc25_chieftain_scaling_trait	1		false
wh3_dlc25_trait_chieftain_fimir_balefiend_antitrait	1	false	55	dlc25_chieftain_scaling_trait	0		false
wh3_dlc25_trait_chieftain_kazyk	1	false	55	dlc25_chieftain_scaling_trait	1		false
wh3_dlc25_trait_chieftain_kazyk_antitrait	1	false	55	dlc25_chieftain_scaling_trait	0		false
wh3_dlc25_trait_chieftain_tamurkhan	1	false	55	dlc25_tamurkhan_scaling_trait	1		false
wh3_dlc25_trait_chieftain_tamurkhan_antitrait	1	false	55	dlc25_tamurkhan_scaling_trait	0		false
wh3_dlc25_trait_chieftain_werekin	1	false	55	dlc25_chieftain_scaling_trait	1		false
wh3_dlc25_trait_chieftain_werekin_antitrait	1	false	55	dlc25_chieftain_scaling_trait	0		false
wh3_dlc25_trait_defeated_elspeth	1	false	1	human	1		false
wh3_dlc25_trait_defeated_epidemius	1	false	1	nurgle	1		false
wh3_dlc25_trait_defeated_malakai	1	false	1	dwarf	1		false
wh3_dlc25_trait_defeated_tamurkhan	1	false	1	nurgle	1		false
wh3_main_prologue_chosen	1	false	1	trait_good	1		false
wh3_main_prologue_devious	1	false	1	personality	1		false
wh3_main_prologue_egotist	1	false	1	personality	1		false
wh3_main_prologue_honest	1	false	1	personality	1		false
wh3_main_prologue_saviour	1	false	1	personality	1		false
wh3_main_prologue_trait_post_battle_execute	1	false	1	trait_good	1		false
wh3_main_prologue_vengeful	1	false	1	personality	1		false
wh3_main_prologue_warlord	1	false	1	trait_good	1		false
wh3_main_trait_ataman_a_boon_for_all	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_banisher	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_bolsterer	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_defender	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_drawer_of_blood	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_drillmaster	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_favours_cavalry	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_favours_infantry	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_fiscally_prudent	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_frost_maiden_ally	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_good_host	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_horse_comrade	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_ice_court_informer	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_investor	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_master_builder	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_observant	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_orthodoxy_loyalist	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_pioneer	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_pragmatic_defender	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_province_first	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_purger	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_recruiter	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_reverent_patriarch	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_reward_the_one	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_seeker_of_foes	1	false	1	kislev_ataman	0		false
wh3_main_trait_ataman_traditionalist	1	false	1	kislev_ataman	0		false
wh3_main_trait_belakor_spells_hidden	1	true	99	personality	0		false
wh3_main_trait_blessed_by_ind_blades	1	false	1	personality	1		false
wh3_main_trait_blessed_by_ind_riches	1	false	1	personality	1		false
wh3_main_trait_bst_unique_kharak_stoneheart	1	false	1	personality	0		false
wh3_main_trait_caravan_daemon_hunter	1	false	1	personality	1		false
wh3_main_trait_corrupted_khorne	1	false	1	trait_bad	-1		false
wh3_main_trait_corrupted_nurgle	1	false	1	trait_bad	-1		false
wh3_main_trait_corrupted_slaanesh	1	false	1	trait_bad	-1		false
wh3_main_trait_corrupted_tzeentch	1	false	1	trait_bad	-1		false
wh3_main_trait_defeated_belakor	1	false	1	chaos	1		false
wh3_main_trait_defeated_boris	1	false	1	kislev	1		false
wh3_main_trait_defeated_daemon_prince	1	false	1	daemons	1		false
wh3_main_trait_defeated_greasus_goldtooth	1	false	1	ogre_kingdoms	1		false
wh3_main_trait_defeated_kairos	1	false	1	tzeentch	1		false
wh3_main_trait_defeated_katarin	1	false	1	kislev	1		false
wh3_main_trait_defeated_kostaltyn	1	false	1	kislev	1		false
wh3_main_trait_defeated_kugath	1	false	1	nurgle	1		false
wh3_main_trait_defeated_miao_ying	1	false	1	cathay	1		false
wh3_main_trait_defeated_nkari	1	false	1	slaanesh	1		false
wh3_main_trait_defeated_skarbrand	1	false	1	khorne	1		false
wh3_main_trait_defeated_skrag_the_slaughterer	1	false	1	ogre_kingdoms	1		false
wh3_main_trait_defeated_zhao_ming	1	false	1	cathay	1		false
wh3_main_trait_dilemma_cth_selfish_leader	1	false	1	cathay	1		false
wh3_main_trait_dilemma_cth_selfless_leader	1	false	1	cathay	1		false
wh3_main_trait_dilemma_dae_ruinous_infusion	1	false	1	daemons	1		false
wh3_main_trait_dilemma_dae_the_princes_mark	1	false	1	daemons	1		false
wh3_main_trait_dilemma_kho_brutalised_visage	1	false	1	khorne	1		false
wh3_main_trait_dilemma_kho_ironhide	1	false	1	khorne	1		false
wh3_main_trait_dilemma_nur_grandfathers_embrace	1	false	1	nurgle	1		false
wh3_main_trait_dilemma_nur_living_contagion	1	false	1	nurgle	1		false
wh3_main_trait_dilemma_ogr_full_oguts	1	false	1	ogre_kingdoms	1		false
wh3_main_trait_dilemma_ogr_stomach_reduction_surgery	1	false	1	ogre_kingdoms	1		false
wh3_main_trait_dilemma_ogr_tapestry_of_wounds	1	false	1	ogre_kingdoms	1		false
wh3_main_trait_dilemma_sla_avatar_of_agony	1	false	1	slaanesh	1		false
wh3_main_trait_dilemma_sla_intoxicating_presence	1	false	1	slaanesh	1		false
wh3_main_trait_dilemma_tze_a_thousand_fingers	1	false	1	tzeentch	1		false
wh3_main_trait_dilemma_tze_whispering_skull	1	false	1	tzeentch	1		false
wh3_main_trait_dummy_caravan_con_artist	1	false	1	personality	1		false
wh3_main_trait_dummy_caravan_ex_bandit	1	false	1	personality	1		false
wh3_main_trait_dummy_caravan_gambler	1	false	1	personality	1		false
wh3_main_trait_dummy_caravan_herbalist	1	false	1	personality	1		false
wh3_main_trait_dummy_caravan_hunter	1	false	1	personality	1		false
wh3_main_trait_dummy_caravan_lingual	1	false	1	personality	1		false
wh3_main_trait_dummy_caravan_navigator	1	false	1	personality	1		false
wh3_main_trait_dummy_caravan_obscurer	1	false	1	personality	1		false
wh3_main_trait_dummy_caravan_punctual	1	false	1	personality	1		false
wh3_main_trait_dummy_caravan_risk	1	false	1	personality	1		false
wh3_main_trait_dummy_caravan_soldier	1	false	1	personality	1		false
wh3_main_trait_dummy_caravan_starter	1	false	1	personality	1		false
wh3_main_trait_dummy_caravan_weather	1	false	1	personality	1		false
wh3_main_trait_hef_unique_mellindirei	1	false	1	personality	0		false
wh3_main_trait_ice_court_agent_of_brutality	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_artillerist	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_artillerist_hero	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_battler	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_better_bows_for_bodyguards	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_better_bows_for_bodyguards_hero	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_better_swords_for_shielders	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_better_swords_for_shielders_hero	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_blessed_are_the_footsoldiers	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_blessed_cavalry	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_builder	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_campaigner	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_cavalry_focused	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_cavalry_focused_hero	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_clerical_conspirator	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_court_controller	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_economist	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_eldritch_defender	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_fighter	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_glacial_blaster	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_growth_is_great	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_ice_charioteer	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_ice_charioteer_hero	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_ice_shard_wielder	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_infantry_focused	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_infantry_focused_hero	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_magical_warrior	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_magical_warrior_hero	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_martial_encouragement	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_martial_encouragement_hero	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_martial_magician	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_ownership_is_theft	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_perfect_vigour	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_province_protector	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_quiet_warrior	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_raider	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_ranger	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_ranger_hero	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_sacker	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_scourge_of_the_corrupt	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_stalker	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_unbreakable	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_vanguard_deployer	1	false	1	kislev_ice_court	0		false
wh3_main_trait_ice_court_wounder	1	false	1	kislev_ice_court	0		false
wh3_main_trait_realm_khorne	1	false	1	khorne	-1		false
wh3_main_trait_realm_khorne_daemons	1	false	1	khorne	-1		false
wh3_main_trait_realm_nurgle	1	false	1	nurgle	-1		false
wh3_main_trait_realm_nurgle_daemons	1	false	1	nurgle	-1		false
wh3_main_trait_realm_slaanesh	1	false	1	slaanesh	-1		false
wh3_main_trait_realm_slaanesh_daemons	1	false	1	slaanesh	-1		false
wh3_main_trait_realm_tzeentch	1	false	1	tzeentch	-1		false
wh3_main_trait_realm_tzeentch_daemons	1	false	1	tzeentch	-1		false
wh3_main_trait_sla_left_slaanesh_fifth	1	false	1	slaanesh	1		false
wh3_main_trait_sla_left_slaanesh_first	1	false	1	slaanesh	1		false
wh3_main_trait_sla_left_slaanesh_fourth	1	false	1	slaanesh	1		false
wh3_main_trait_sla_left_slaanesh_second	1	false	1	slaanesh	1		false
wh3_main_trait_sla_left_slaanesh_sixth	1	false	1	slaanesh	1		false
wh3_main_trait_sla_left_slaanesh_third	1	false	1	slaanesh	1		false
wh3_main_trait_tmb_unique_itzi_bitzi	1	false	1	personality	0		false
wh3_main_trait_tmb_unique_nebbetthar	1	false	1	personality	0		false
wh3_main_trait_unique_samual_ludenhof	1	false	1	trait_good	1		false
wh3_trait_assassins_training	1	false	1	personality	0		false
wh3_trait_blessing_of_the_lady	1	false	1	personality	0		false
wh3_trait_dreamwine	1	false	1	personality	0		false
wh_dlc03_trait_name_dummy_the_dark_omen	1	true	99	personality	0		false
wh_dlc03_trait_name_dummy_the_one_eye	1	true	99	personality	0		false
wh_dlc03_trait_name_dummy_todbringer	1	true	99	personality	0		false
wh_dlc04_trait_name_dummy_ghorst	1	true	99	personality	0		false
wh_dlc04_trait_name_dummy_the_grim	1	true	99	personality	0		false
wh_dlc05_trait_name_dummy_morghur	1	true	99	personality	0		false
wh_dlc06_clan_angrund_ancestor_master_engineer	1	false	1	dwarf	0		false
wh_dlc06_clan_angrund_ancestor_runesmith	1	false	1	dwarf	0		false
wh_dlc06_clan_angrund_ancestor_thane	1	false	1	dwarf	0		false
wh_dlc06_clan_angrund_ancestor_thane_other	1	false	1	dwarf	0		false
wh_dlc06_trait_name_dummy_da_great_green_prophet	1	true	99	personality	0		false
wh_dlc06_trait_name_dummy_ironhammer	1	true	99	personality	0		false
wh_dlc06_wurrzag_anti_trait	1	true	50	personality	0		false
wh_dlc07_trait_brt_grail_vow_destroy_pledge	1	true	999	vow_grail	1		false
wh_dlc07_trait_brt_grail_vow_destroy_pledge_agent	1	true	999	vow_grail	1		false
wh_dlc07_trait_brt_grail_vow_untaint_pledge	1	true	999	vow_grail	1		false
wh_dlc07_trait_brt_grail_vow_untaint_pledge_agent	1	true	999	vow_grail	1		false
wh_dlc07_trait_brt_grail_vow_valour_pledge	1	true	999	vow_grail	1		false
wh_dlc07_trait_brt_grail_vow_valour_pledge_agent	1	true	999	vow_grail	1		false
wh_dlc07_trait_brt_knights_vow_chivalry_pledge	1	true	999	vow_knights	1		false
wh_dlc07_trait_brt_knights_vow_chivalry_pledge_agent	1	true	999	vow_knights	1		false
wh_dlc07_trait_brt_knights_vow_knowledge_pledge	1	true	999	vow_knights	1		false
wh_dlc07_trait_brt_knights_vow_knowledge_pledge_agent	1	true	999	vow_knights	1		false
wh_dlc07_trait_brt_knights_vow_order_pledge	1	true	999	vow_knights	1		false
wh_dlc07_trait_brt_knights_vow_order_pledge_agent	1	true	999	vow_knights	1		false
wh_dlc07_trait_brt_lord_bad_abducter	1	false	2	chivalry_negative	-1		false
wh_dlc07_trait_brt_lord_bad_attacker	1	false	2	chivalry_negative	-1		false
wh_dlc07_trait_brt_lord_bad_coward	1	false	2	chivalry_negative	-1		false
wh_dlc07_trait_brt_lord_bad_defeat	1	false	2	chivalry_negative	-1		false
wh_dlc07_trait_brt_lord_bad_defender	1	false	2	chivalry_negative	-1		false
wh_dlc07_trait_brt_lord_bad_kingslayer	1	false	2	chivalry_negative	-1		false
wh_dlc07_trait_brt_lord_bad_lazy	1	false	2	chivalry_negative	-1		false
wh_dlc07_trait_brt_lord_bad_perverted	1	false	2	chivalry_negative	-1		false
wh_dlc07_trait_brt_lord_bad_raider	1	false	2	chivalry_negative	-1		false
wh_dlc07_trait_brt_lord_bad_renegade	1	false	2	chivalry_negative	-1		false
wh_dlc07_trait_brt_lord_bad_sacking	1	false	2	chivalry_negative	-1		false
wh_dlc07_trait_brt_lord_bad_scared_of_beastmen	1	false	2	chivalry_negative	-1		false
wh_dlc07_trait_brt_lord_bad_scared_of_chaos	1	false	2	chivalry_negative	-1		false
wh_dlc07_trait_brt_lord_bad_scared_of_greenskins	1	false	2	chivalry_negative	-1		false
wh_dlc07_trait_brt_lord_bad_scared_of_vampires	1	false	2	chivalry_negative	-1		false
wh_dlc07_trait_brt_lord_bad_sieging	1	false	2	chivalry_negative	-1		false
wh_dlc07_trait_brt_lord_bad_traitor	1	false	2	chivalry_negative	-1		false
wh_dlc07_trait_brt_lord_bad_villain	1	false	2	chivalry_negative	-1		false
wh_dlc07_trait_brt_lord_good_attacker	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_lord_good_beastmen	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_lord_good_chaos	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_lord_good_defeated_archaon	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_lord_good_defeated_grimgor	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_lord_good_defeated_khazrak	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_lord_good_defeated_manfred	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_lord_good_defender	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_lord_good_executing	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_lord_good_far_from_capital	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_lord_good_farming	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_lord_good_greenskins	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_lord_good_industry	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_lord_good_knightly	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_lord_good_lone_wolf	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_lord_good_peasants	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_lord_good_praying	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_lord_good_public_order	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_lord_good_reinforcing	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_lord_good_sieging	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_lord_good_vampires	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_lord_good_victory	1	false	1	chivalry_positive	1		false
wh_dlc07_trait_brt_protection_troth_chivalry_pledge	1	true	999	vow_knights	1		false
wh_dlc07_trait_brt_protection_troth_chivalry_pledge_agent	1	true	999	vow_knights	1		false
wh_dlc07_trait_brt_protection_troth_knowledge_pledge	1	true	999	vow_knights	1		false
wh_dlc07_trait_brt_protection_troth_knowledge_pledge_agent	1	true	999	vow_knights	1		false
wh_dlc07_trait_brt_protection_troth_order_pledge	1	true	999	vow_knights	1		false
wh_dlc07_trait_brt_protection_troth_order_pledge_agent	1	true	999	vow_knights	1		false
wh_dlc07_trait_brt_questing_vow_campaign_pledge	1	true	999	vow_questing	1		false
wh_dlc07_trait_brt_questing_vow_campaign_pledge_agent	1	true	999	vow_questing	1		false
wh_dlc07_trait_brt_questing_vow_heroism_pledge	1	true	999	vow_questing	1		false
wh_dlc07_trait_brt_questing_vow_heroism_pledge_agent	1	true	999	vow_questing	1		false
wh_dlc07_trait_brt_questing_vow_protect_pledge	1	true	999	vow_questing	1		false
wh_dlc07_trait_brt_questing_vow_protect_pledge_agent	1	true	999	vow_questing	1		false
wh_dlc07_trait_brt_virtue_troth_destroy_pledge	1	true	999	vow_grail	1		false
wh_dlc07_trait_brt_virtue_troth_destroy_pledge_agent	1	true	999	vow_grail	1		false
wh_dlc07_trait_brt_virtue_troth_destroy_pledge_fay	1	true	999	vow_grail	1		false
wh_dlc07_trait_brt_virtue_troth_untaint_pledge	1	true	999	vow_grail	1		false
wh_dlc07_trait_brt_virtue_troth_untaint_pledge_agent	1	true	999	vow_grail	1		false
wh_dlc07_trait_brt_virtue_troth_untaint_pledge_fay	1	true	999	vow_grail	1		false
wh_dlc07_trait_brt_virtue_troth_valour_pledge	1	true	999	vow_grail	1		false
wh_dlc07_trait_brt_virtue_troth_valour_pledge_agent	1	true	999	vow_grail	1		false
wh_dlc07_trait_brt_virtue_troth_valour_pledge_fay	1	true	999	vow_grail	1		false
wh_dlc07_trait_brt_wisdom_troth_campaign_pledge	1	true	999	vow_questing	1		false
wh_dlc07_trait_brt_wisdom_troth_campaign_pledge_agent	1	true	999	vow_questing	1		false
wh_dlc07_trait_brt_wisdom_troth_heroism_pledge	1	true	999	vow_questing	1		false
wh_dlc07_trait_brt_wisdom_troth_heroism_pledge_agent	1	true	999	vow_questing	1		false
wh_dlc07_trait_brt_wisdom_troth_protect_pledge	1	true	999	vow_questing	1		false
wh_dlc07_trait_brt_wisdom_troth_protect_pledge_agent	1	true	999	vow_questing	1		false
wh_dlc08_trait_defeated_throgg	1	false	1	norsca	1		false
wh_dlc08_trait_defeated_wulfrik	1	false	1	norsca	1		false
wh_main_trait_all_personality_all_hates_dwarfs	1	false	1	dwarf	0		false
wh_main_trait_all_personality_all_hates_greenskins	1	false	1	greenskin	0		false
wh_main_trait_dummy_title_emperor	1	true	99	personality	0		false
wh_main_trait_general_personality_vmp_black_arts	1	false	1	vampire_counts	0		false
wh_main_trait_general_personality_vmp_dark_acolyte	1	false	1	vampire_counts	0		false
wh_main_trait_general_personality_vmp_summon_creatures	1	false	1	vampire_counts	0		false
wh_main_trait_name_dummy_blank	1	true	99	personality	0		false
wh_main_trait_name_dummy_de_bordeleaux	1	true	99	personality	0		false
wh_main_trait_name_dummy_franz	1	true	99	personality	0		false
wh_main_trait_name_dummy_gelt	1	true	99	personality	0		false
wh_main_trait_name_dummy_grudgebearer	1	true	99	personality	0		false
wh_main_trait_name_dummy_ironfist	1	true	99	personality	0		false
wh_main_trait_name_dummy_ironhide	1	true	99	personality	0		false
wh_main_trait_name_dummy_kemmler	1	true	99	personality	0		false
wh_main_trait_name_dummy_leoncoeur	1	true	99	personality	0		false
wh_main_trait_name_dummy_suneater	1	true	99	personality	0		false
wh_main_trait_name_dummy_the_ever-watcher	1	true	99	personality	0		false
wh_main_trait_name_dummy_the_everchosen	1	true	99	personality	0		false
wh_main_trait_name_dummy_the_magnificent	1	true	99	personality	0		false
wh_main_trait_name_dummy_the_slaughterer	1	true	99	personality	0		false
wh_main_trait_name_dummy_von_carstein	1	true	99	personality	0		false
wh_main_trait_supreme_patriarch	1	false	1	personality	0		false
wh_trait_dlc04_helman_not_shown	1	true	1	personality	0		false
wh_trait_dlc04_vlad_vanguard_not_shown	1	true	1	personality	0		false
