character_item	character_name
wh2_dlc17_anc_weapon_the_golden_blowpipe_of_ptoohee	wh2_dlc17_lzd_lord_kroak_oxyotl
wh2_dlc17_anc_weapon_rune_tortured_axes	wh2_dlc17_qb_final_battle_bst_battle_taurox_enemy
wh2_dlc17_anc_weapon_rune_tortured_axes	wh2_dlc17_qb_final_battle_bst_taurox_player
wh2_dlc17_anc_weapon_the_golden_blowpipe_of_ptoohee	wh2_dlc17_qb_final_battle_lzd_oxyotl_enemy
wh2_dlc17_anc_weapon_the_golden_blowpipe_of_ptoohee	wh2_dlc17_qb_final_battle_lzd_oxyotl_player
wh2_main_anc_weapon_chillblade	wh2_main_def_cha_death_hag_0
wh_main_anc_enchanted_item_potion_of_foolhardiness	wh2_main_def_cha_death_hag_0
wh2_main_anc_enchanted_item_the_guiding_eye	wh2_main_def_cha_dreadlord_0
wh2_main_anc_talisman_pearl_of_infinite_blackness	wh2_main_def_cha_dreadlord_0
wh2_main_anc_armour_shield_of_ghrond	wh2_main_def_cha_dreadlord_female_0
wh2_main_anc_weapon_hydra_blade	wh2_main_def_cha_dreadlord_female_0
wh2_main_anc_enchanted_item_black_dragon_egg	wh2_main_def_cha_khainite_assassin_0
wh2_main_anc_weapon_web_of_shadows	wh2_main_def_cha_khainite_assassin_0
wh2_main_anc_arcane_item_circlet_of_iron	wh2_main_def_cha_malekith_0
wh2_main_anc_enchanted_item_supreme_spellshield	wh2_main_def_cha_malekith_0
wh2_main_anc_weapon_destroyer	wh2_main_def_cha_malekith_0
wh2_main_anc_arcane_item_wand_of_the_kharaidon	wh2_main_def_cha_morathi_0
wh2_main_anc_weapon_heartrender_and_the_darksword	wh2_main_def_cha_morathi_0
wh2_main_anc_arcane_item_darkstar_cloak	wh2_main_def_cha_sorceress_dark_0
wh_main_anc_arcane_item_scroll_of_leeching	wh2_main_def_cha_sorceress_dark_0
wh2_main_anc_arcane_item_darkstar_cloak	wh2_main_def_cha_sorceress_fire_0
wh_main_anc_arcane_item_scroll_of_leeching	wh2_main_def_cha_sorceress_fire_0
wh2_main_anc_arcane_item_darkstar_cloak	wh2_main_def_cha_sorceress_shadow_0
wh_main_anc_arcane_item_scroll_of_leeching	wh2_main_def_cha_sorceress_shadow_0
wh2_main_anc_talisman_ruby_guardian_phoenix	wh2_main_hef_cha_alastair_0
wh_main_anc_enchanted_item_potion_of_foolhardiness	wh2_main_hef_cha_alastair_0
wh2_main_anc_enchanted_item_blessed_tome	wh2_main_hef_cha_loremaster_of_hoeth_0
wh2_main_anc_talisman_loremasters_cloak	wh2_main_hef_cha_loremaster_of_hoeth_0
wh2_main_anc_arcane_item_book_of_hoeth	wh2_main_hef_cha_mage_high_0
wh2_main_anc_arcane_item_starwood_staff	wh2_main_hef_cha_mage_high_0
wh2_main_anc_arcane_item_book_of_hoeth	wh2_main_hef_cha_mage_life_0
wh2_main_anc_arcane_item_starwood_staff	wh2_main_hef_cha_mage_life_0
wh2_main_anc_arcane_item_book_of_hoeth	wh2_main_hef_cha_mage_light_0
wh2_main_anc_arcane_item_starwood_staff	wh2_main_hef_cha_mage_light_0
wh2_main_anc_armour_armour_of_the_stars	wh2_main_hef_cha_noble_0
wh2_main_anc_talisman_sacred_incense	wh2_main_hef_cha_noble_0
wh2_main_anc_armour_the_bane_shield	wh2_main_hef_cha_prince_0
wh2_main_anc_weapon_blade_of_bel_korhadris	wh2_main_hef_cha_prince_0
wh2_main_anc_enchanted_item_dragonhorn	wh2_main_hef_cha_princess_0
wh2_main_anc_enchanted_item_talisman_of_loec	wh2_main_hef_cha_princess_0
wh2_main_anc_enchanted_item_scroll_of_hoeth	wh2_main_hef_cha_teclis_0
wh2_main_anc_weapon_sword_of_teclis	wh2_main_hef_cha_teclis_0
wh2_main_anc_enchanted_item_heart_of_avelorn	wh2_main_hef_cha_tyrion_0
wh2_main_anc_weapon_sunfang	wh2_main_hef_cha_tyrion_0
wh2_main_anc_enchanted_item_hand_of_gods	wh2_main_lzd_cha_kroq_gar_0
wh2_main_anc_magic_standard_sunburst_standard_of_hexoatl	wh2_main_lzd_cha_lord_mazdamundi_0
wh2_main_anc_enchanted_item_the_horn_of_kygor	wh2_main_lzd_cha_saurus_old_blood_0
wh2_main_anc_talisman_amulet_of_itzl	wh2_main_lzd_cha_saurus_old_blood_0
wh2_main_anc_arcane_item_plaque_of_dominion	wh2_main_lzd_cha_saurus_scar_veteran_0
wh_main_anc_enchanted_item_potion_of_strength	wh2_main_lzd_cha_saurus_scar_veteran_0
wh2_main_anc_enchanted_item_war_drum_of_xahutec	wh2_main_lzd_cha_skink_chief_0
wh_main_anc_enchanted_item_potion_of_foolhardiness	wh2_main_lzd_cha_skink_chief_0
wh2_main_anc_arcane_item_cube_of_darkness	wh2_main_lzd_cha_skink_priest_beasts_0
wh2_main_anc_enchanted_item_curse_charm_of_tepok	wh2_main_lzd_cha_skink_priest_beasts_0
wh2_main_anc_arcane_item_cube_of_darkness	wh2_main_lzd_cha_skink_priest_heavens_0
wh2_main_anc_enchanted_item_curse_charm_of_tepok	wh2_main_lzd_cha_skink_priest_heavens_0
wh2_main_anc_enchanted_item_blood_statuette_of_spite	wh2_main_lzd_cha_slann_mage_priest_heavens_0
wh2_main_anc_talisman_aura_of_quetzl	wh2_main_lzd_cha_slann_mage_priest_heavens_0
wh2_main_anc_enchanted_item_blood_statuette_of_spite	wh2_main_lzd_cha_slann_mage_priest_high_0
wh2_main_anc_talisman_aura_of_quetzl	wh2_main_lzd_cha_slann_mage_priest_high_0
wh2_main_anc_enchanted_item_blood_statuette_of_spite	wh2_main_lzd_cha_slann_mage_priest_shadow_0
wh2_main_anc_talisman_aura_of_quetzl	wh2_main_lzd_cha_slann_mage_priest_shadow_0
wh2_main_anc_enchanted_item_heart_of_avelorn	wh2_main_qb_def_malekith_destroyer_stage_3_vauls_anvil_defender_tyrion
wh2_main_anc_weapon_sunfang	wh2_main_qb_def_malekith_destroyer_stage_3_vauls_anvil_defender_tyrion
wh2_main_anc_mount_hef_noble_ithilmar_chariot	wh2_main_qb_final_battle_hef_noble
wh2_main_anc_arcane_item_rod_of_the_storm	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_attacker
wh2_main_anc_arcane_item_the_gem_of_sunfire	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_defender_mage_light
wh2_main_anc_enchanted_item_hand_of_gods	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_defender_mage_light
wh2_main_anc_arcane_item_rod_of_the_storm	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_easy_attacker
wh2_main_anc_arcane_item_rod_of_the_storm	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_hard_attacker
wh2_main_anc_armour_warp_shard_armour	wh2_main_qb_skv_queek_headtaker_warp_shard_armour_stage_6_warp_shard_caverns_defender_warlord
wh2_main_anc_enchanted_item_skavenbrew	wh2_main_qb_skv_skrolk_rod_of_corruption_stage_3_isle_of_the_crimson_skull_defender_warlock_engineer
wh2_main_anc_enchanted_item_skavenbrew	wh2_main_skv_cha_assassin
wh2_main_anc_talisman_rival_hide_talisman	wh2_main_skv_cha_assassin
wh2_main_anc_arcane_item_warpstorm_scroll	wh2_main_skv_cha_grey_seer_plague_0
wh2_main_anc_enchanted_item_portents_of_verminous_doom	wh2_main_skv_cha_grey_seer_plague_0
wh2_main_anc_arcane_item_warpstorm_scroll	wh2_main_skv_cha_grey_seer_ruin_0
wh2_main_anc_enchanted_item_portents_of_verminous_doom	wh2_main_skv_cha_grey_seer_ruin_0
wh2_main_anc_arcane_item_the_liber_bubonicus	wh2_main_skv_cha_lord_skrolk
wh2_main_anc_weapon_rod_of_corruption	wh2_main_skv_cha_lord_skrolk
wh2_main_anc_arcane_item_scrying_stone	wh2_main_skv_cha_plague_priest_0
wh2_main_anc_enchanted_item_pipes_of_piebald	wh2_main_skv_cha_plague_priest_0
wh2_main_anc_armour_warp_shard_armour	wh2_main_skv_cha_queek_headtaker
wh2_main_anc_weapon_dwarf_gouger	wh2_main_skv_cha_queek_headtaker
wh2_main_anc_armour_warpstone_armour	wh2_main_skv_cha_warlock_engineer
wh2_main_anc_talisman_shadow_magnet_trinket	wh2_main_skv_cha_warlock_engineer
wh2_main_anc_armour_shield_of_distraction	wh2_main_skv_cha_warlord_0
wh2_main_anc_armour_worlds_edge_armour	wh2_main_skv_cha_warlord_0
wh2_pro08_anc_weapon_felix_sword	wh2_pro08_neu_cha_felix
wh2_pro08_anc_weapon_gotrek_axe	wh2_pro08_neu_cha_gotrek
wh2_dlc10_dwf_anc_talisman_dragon_slayers_fang	wh2_pro09_grn_cha_black_orc_big_boss
wh_dlc03_anc_weapon_the_brass_cleaver	wh2_pro09_grn_cha_black_orc_big_boss
wh2_main_anc_magic_standard_horn_of_isha	wh2_twa02_wef_cha_glade_captain_0
wh_main_anc_enchanted_item_potion_of_strength	wh2_twa02_wef_cha_glade_captain_0
wh2_twa03_anc_armour_beast_armour_of_karond_kar	wh2_twa03_def_cha_rakarth_0
wh2_twa03_anc_weapon_whip_of_agony	wh2_twa03_def_cha_rakarth_0
wh_main_anc_arcane_item_forbidden_rod	wh2_twa04_bst_cha_great_bray_shaman_beasts
wh_main_anc_arcane_item_scroll_of_shielding	wh2_twa04_bst_cha_great_bray_shaman_beasts
wh_main_anc_arcane_item_forbidden_rod	wh2_twa04_bst_cha_great_bray_shaman_death
wh_main_anc_arcane_item_scroll_of_shielding	wh2_twa04_bst_cha_great_bray_shaman_death
wh_main_anc_arcane_item_forbidden_rod	wh2_twa04_bst_cha_great_bray_shaman_shadows
wh_main_anc_arcane_item_scroll_of_shielding	wh2_twa04_bst_cha_great_bray_shaman_shadows
wh_main_anc_arcane_item_forbidden_rod	wh2_twa04_bst_cha_great_bray_shaman_wild
wh_main_anc_arcane_item_scroll_of_shielding	wh2_twa04_bst_cha_great_bray_shaman_wild
wh3_main_anc_magic_standard_icon_of_endless_war	wh3_dlc20_chs_cha_chaos_lord_mkho
wh3_main_anc_weapon_axe_of_khorne	wh3_dlc20_chs_cha_chaos_lord_mkho
wh3_dlc20_anc_enchanted_item_the_beguiling_gem	wh3_dlc20_chs_cha_chaos_lord_msla
wh3_dlc20_anc_weapon_rapier_of_ecstasy	wh3_dlc20_chs_cha_chaos_lord_msla
wh3_dlc20_anc_item_crown_of_everlasting_conquest	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur
wh_main_anc_weapon_filth_mace	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur
wh3_dlc20_anc_weapon_sword_of_change	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze
wh_main_anc_magic_standard_blasted_standard	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze
wh3_dlc20_anc_item_crown_of_everlasting_conquest	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur
wh_main_anc_weapon_filth_mace	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur
wh3_dlc20_anc_weapon_sword_of_change	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze
wh_main_anc_magic_standard_blasted_standard	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze
wh3_dlc20_anc_enchanted_item_blasphemous_amulet	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze
wh_main_anc_arcane_item_skull_of_katam	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze
wh3_dlc20_anc_arcane_item_rod_of_torment	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla
wh3_dlc20_anc_armour_bronze_armour_of_zhrakk	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla
wh3_dlc20_anc_arcane_item_rod_of_torment	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla
wh3_dlc20_anc_armour_bronze_armour_of_zhrakk	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla
wh3_dlc20_anc_enchanted_item_blasphemous_amulet	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze
wh_main_anc_arcane_item_skull_of_katam	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze
wh_main_anc_enchanted_item_potion_of_toughness	wh3_dlc20_chs_cha_exalted_hero_mkho
wh_main_anc_magic_standard_banner_of_rage	wh3_dlc20_chs_cha_exalted_hero_mkho
wh3_dlc20_anc_item_the_festering_shroud	wh3_dlc20_chs_cha_exalted_hero_mnur
wh_main_anc_armour_helm_of_many_eyes	wh3_dlc20_chs_cha_exalted_hero_mnur
wh3_dlc20_anc_armour_the_scarlet_armour	wh3_dlc20_kho_cha_valkia_0
wh3_dlc20_anc_enchanted_item_daemonshield	wh3_dlc20_kho_cha_valkia_0
wh3_dlc20_anc_weapon_the_spear_slaupnir	wh3_dlc20_kho_cha_valkia_0
wh3_dlc20_anc_enchanted_item_pestilent_potions	wh3_dlc20_nur_cha_festus_0
wh3_dlc20_anc_weapon_daemonblade	wh3_dlc20_sla_cha_azazel_0
wh3_dlc20_anc_weapon_daemonblade	wh3_dlc20_survival_chs_altar_of_battle_enemy_azazel
wh_main_anc_armour_the_armour_of_morkar	wh3_dlc20_survival_chs_altar_of_battle_enemy_boss_archaon
wh_main_anc_enchanted_item_the_crown_of_domination	wh3_dlc20_survival_chs_altar_of_battle_enemy_boss_archaon
wh_main_anc_weapon_the_slayer_of_kings	wh3_dlc20_survival_chs_altar_of_battle_enemy_boss_archaon
wh3_dlc20_anc_enchanted_item_doom_totem	wh3_dlc20_survival_chs_altar_of_battle_enemy_boss_exalted_hero
wh_main_anc_weapon_hellfire_sword	wh3_dlc20_survival_chs_altar_of_battle_enemy_boss_exalted_hero
wh3_dlc20_anc_item_crown_of_everlasting_conquest	wh3_dlc20_survival_chs_altar_of_battle_enemy_boss_sorcerer_death
wh_main_anc_weapon_filth_mace	wh3_dlc20_survival_chs_altar_of_battle_enemy_boss_sorcerer_death
wh_main_anc_enchanted_item_potion_of_toughness	wh3_dlc20_survival_chs_altar_of_battle_enemy_exalted_hero_mkho_juggernaut
wh_main_anc_magic_standard_banner_of_rage	wh3_dlc20_survival_chs_altar_of_battle_enemy_exalted_hero_mkho_juggernaut
wh_main_anc_armour_helm_of_many_eyes	wh3_dlc20_survival_chs_altar_of_battle_enemy_exalted_hero_mnur_chaos_chariot
wh3_dlc20_anc_enchanted_item_pestilent_potions	wh3_dlc20_survival_chs_altar_of_battle_enemy_festus
wh3_dlc20_anc_enchanted_item_blasphemous_amulet	wh3_dlc20_survival_chs_altar_of_battle_enemy_sorcerer_metal_mtze_disc
wh_main_anc_arcane_item_skull_of_katam	wh3_dlc20_survival_chs_altar_of_battle_enemy_sorcerer_metal_mtze_disc
wh3_dlc20_anc_arcane_item_rod_of_torment	wh3_dlc20_survival_chs_altar_of_battle_enemy_sorcerer_shadows_msla_chaos_steed
wh3_dlc20_anc_armour_bronze_armour_of_zhrakk	wh3_dlc20_survival_chs_altar_of_battle_enemy_sorcerer_shadows_msla_chaos_steed
wh3_dlc20_anc_armour_the_scarlet_armour	wh3_dlc20_survival_chs_altar_of_battle_enemy_valkia
wh3_dlc20_anc_enchanted_item_daemonshield	wh3_dlc20_survival_chs_altar_of_battle_enemy_valkia
wh3_dlc20_anc_weapon_the_spear_slaupnir	wh3_dlc20_survival_chs_altar_of_battle_enemy_valkia
wh3_dlc20_anc_arcane_item_vessel_of_chaos	wh3_dlc20_survival_chs_altar_of_battle_enemy_vilitch
wh3_dlc20_anc_arcane_item_vessel_of_chaos	wh3_dlc20_tze_cha_vilitch_0
wh3_dlc23_anc_weapon_black_hammer_of_hashut	wh3_dlc23_chd_cha_astragoth_ironhand_qb_final_battle
wh3_dlc23_anc_talisman_stone_mantle	wh3_dlc23_chd_cha_astragoth_ironhand
wh3_dlc23_anc_weapon_black_hammer_of_hashut	wh3_dlc23_chd_cha_astragoth_ironhand
wh3_dlc23_anc_talisman_talisman_of_obsidian	wh3_dlc23_chd_cha_bull_centaur_taurruk
wh3_dlc23_anc_weapon_dark_mace	wh3_dlc23_chd_cha_bull_centaur_taurruk
wh3_dlc23_anc_arcane_item_spell_wrought_sceptre	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death
wh3_dlc23_anc_enchanted_item_daemon_flask_of_ashak	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death
wh3_dlc23_anc_arcane_item_spell_wrought_sceptre	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire
wh3_dlc23_anc_enchanted_item_daemon_flask_of_ashak	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire
wh3_dlc23_anc_arcane_item_spell_wrought_sceptre	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut
wh3_dlc23_anc_enchanted_item_daemon_flask_of_ashak	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut
wh3_dlc23_anc_arcane_item_spell_wrought_sceptre	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal
wh3_dlc23_anc_enchanted_item_daemon_flask_of_ashak	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal
wh3_dlc23_anc_weapon_the_graven_sceptre	wh3_dlc23_chd_cha_drazhoath_the_ashen_final_battle
wh3_dlc23_anc_arcane_item_daemonspite_crucible	wh3_dlc23_chd_cha_drazhoath_the_ashen
wh3_dlc23_anc_talisman_hellshard_amulet	wh3_dlc23_chd_cha_drazhoath_the_ashen
wh3_dlc23_anc_weapon_the_graven_sceptre	wh3_dlc23_chd_cha_drazhoath_the_ashen
wh3_dlc23_anc_weapon_chd_dagger_of_malice	wh3_dlc23_chd_cha_gorduz_backstabber
wh3_dlc23_anc_talisman_malignant_totem	wh3_dlc23_chd_cha_infernal_castellan
wh3_dlc23_anc_weapon_life_bane_blade	wh3_dlc23_chd_cha_infernal_castellan
wh3_dlc23_anc_talisman_black_gem_of_gnar	wh3_dlc23_chd_cha_overseer
wh3_dlc23_anc_arcane_item_chalice_of_blood_and_darkness	wh3_dlc23_chd_cha_sorcerer_prophet_death
wh3_dlc23_anc_enchanted_item_the_vial_of_hashut	wh3_dlc23_chd_cha_sorcerer_prophet_death
wh3_dlc23_anc_arcane_item_chalice_of_blood_and_darkness	wh3_dlc23_chd_cha_sorcerer_prophet_fire
wh3_dlc23_anc_enchanted_item_the_vial_of_hashut	wh3_dlc23_chd_cha_sorcerer_prophet_fire
wh3_dlc23_anc_arcane_item_chalice_of_blood_and_darkness	wh3_dlc23_chd_cha_sorcerer_prophet_hashut
wh3_dlc23_anc_enchanted_item_the_vial_of_hashut	wh3_dlc23_chd_cha_sorcerer_prophet_hashut
wh3_dlc23_anc_arcane_item_chalice_of_blood_and_darkness	wh3_dlc23_chd_cha_sorcerer_prophet_metal
wh3_dlc23_anc_enchanted_item_the_vial_of_hashut	wh3_dlc23_chd_cha_sorcerer_prophet_metal
wh3_dlc23_anc_weapon_chd_the_obsidian_axe	wh3_dlc23_chd_cha_zhatan_the_black_qb_final_battle
wh3_dlc23_anc_armour_chd_armour_of_gazrakh	wh3_dlc23_chd_cha_zhatan_the_black_qb
wh3_dlc23_anc_weapon_chd_the_obsidian_axe	wh3_dlc23_chd_cha_zhatan_the_black_qb
wh3_dlc23_anc_armour_chd_armour_of_gazrakh	wh3_dlc23_chd_cha_zhatan_the_black
wh3_dlc23_anc_enchanted_item_chd_chaos_runeshield	wh3_dlc23_chd_cha_zhatan_the_black
wh3_dlc23_anc_weapon_chd_the_obsidian_axe	wh3_dlc23_chd_cha_zhatan_the_black
wh3_dlc23_anc_talisman_black_gem_of_gnar	wh3_dlc23_chd_relic_unlock_chd_overseer
wh2_dlc10_dwf_anc_armour_starmetal_plate	wh3_dlc23_chd_relic_unlock_dwf_lord
wh2_dlc10_dwf_anc_weapon_ironwardens_hammer	wh3_dlc23_chd_relic_unlock_dwf_lord
wh2_dlc12_anc_enchanted_item_brt_braid_of_bordeleaux	wh3_dlc23_endless_survival_brt_cha_alberic_bordeleaux
wh_dlc07_anc_weapon_trident_of_manann	wh3_dlc23_endless_survival_brt_cha_alberic_bordeleaux
wh_dlc07_anc_arcane_item_the_chalice_of_potions	wh3_dlc23_endless_survival_brt_cha_fay_enchantress
wh_main_anc_weapon_the_sword_of_couronne	wh3_dlc23_endless_survival_brt_cha_king_louen_leoncoeur
wh2_dlc14_anc_weapon_sword_of_lyonesse	wh3_dlc23_endless_survival_brt_cha_repanse_de_lyonesse
wh_dlc03_anc_armour_the_dark_mail	wh3_dlc23_endless_survival_bst_cha_khazrak_one_eye
wh_dlc03_anc_weapon_scourge	wh3_dlc23_endless_survival_bst_cha_khazrak_one_eye
wh_dlc03_anc_enchanted_item_icons_of_vilification	wh3_dlc23_endless_survival_bst_cha_malagor_the_dark_omen
wh_main_anc_weapon_stave_of_ruinous_corruption	wh3_dlc23_endless_survival_bst_cha_morghur
wh2_dlc17_anc_weapon_rune_tortured_axes	wh3_dlc23_endless_survival_bst_cha_taurox_the_brass_bull
wh3_dlc23_anc_talisman_stone_mantle	wh3_dlc23_endless_survival_chd_cha_astragoth_ironhand
wh3_dlc23_anc_weapon_black_hammer_of_hashut	wh3_dlc23_endless_survival_chd_cha_astragoth_ironhand
wh3_dlc23_anc_arcane_item_daemonspite_crucible	wh3_dlc23_endless_survival_chd_cha_drazhoath_the_ashen
wh3_dlc23_anc_talisman_hellshard_amulet	wh3_dlc23_endless_survival_chd_cha_drazhoath_the_ashen
wh3_dlc23_anc_weapon_the_graven_sceptre	wh3_dlc23_endless_survival_chd_cha_drazhoath_the_ashen
wh3_dlc23_anc_weapon_chd_dagger_of_malice	wh3_dlc23_endless_survival_chd_cha_gorduz_backstabber
wh3_dlc23_anc_armour_chd_armour_of_gazrakh	wh3_dlc23_endless_survival_chd_cha_zhatan_the_black
wh3_dlc23_anc_enchanted_item_chd_chaos_runeshield	wh3_dlc23_endless_survival_chd_cha_zhatan_the_black
wh3_dlc23_anc_weapon_chd_the_obsidian_axe	wh3_dlc23_endless_survival_chd_cha_zhatan_the_black
wh_main_anc_armour_the_armour_of_morkar	wh3_dlc23_endless_survival_chs_cha_archaon_the_everchosen
wh_main_anc_enchanted_item_the_crown_of_domination	wh3_dlc23_endless_survival_chs_cha_archaon_the_everchosen
wh_main_anc_weapon_the_slayer_of_kings	wh3_dlc23_endless_survival_chs_cha_archaon_the_everchosen
wh_main_anc_armour_auric_armour	wh3_dlc23_endless_survival_chs_cha_prince_sigvald_the_magnificent
wh_main_anc_weapon_sliverslash	wh3_dlc23_endless_survival_chs_cha_prince_sigvald_the_magnificent
wh2_dlc11_anc_weapon_krakens_bane	wh3_dlc23_endless_survival_cst_cha_aranessa
wh2_dlc11_anc_enchanted_item_captain_roths_moondial	wh3_dlc23_endless_survival_cst_cha_count_noctilus
wh2_dlc11_anc_arcane_item_the_bordeleaux_flabellum	wh3_dlc23_endless_survival_cst_cha_cylostra_direfin
wh2_dlc11_anc_enchanted_item_slann_gold	wh3_dlc23_endless_survival_cst_cha_luthor_harkon
wh3_dlc24_anc_enchanted_item_the_burning_vambraces	wh3_dlc23_endless_survival_cth_cha_iron_dragon
wh3_dlc24_anc_enchanted_item_vambraces_of_yin	wh3_dlc23_endless_survival_cth_cha_storm_dragon
wh2_dlc10_anc_talisman_amulet_of_dark_fire	wh3_dlc23_endless_survival_def_cha_crone
wh2_dlc10_anc_weapon_deathsword_and_the_cursed_blade	wh3_dlc23_endless_survival_def_cha_crone
wh2_main_anc_armour_helm_of_the_kraken	wh3_dlc23_endless_survival_def_cha_lokhir_fellheart
wh2_main_anc_arcane_item_circlet_of_iron	wh3_dlc23_endless_survival_def_cha_malekith
wh2_main_anc_enchanted_item_supreme_spellshield	wh3_dlc23_endless_survival_def_cha_malekith
wh2_main_anc_weapon_destroyer	wh3_dlc23_endless_survival_def_cha_malekith
wh2_dlc14_anc_weapon_warpsword_of_khaine	wh3_dlc23_endless_survival_def_cha_malus_darkblade
wh2_main_anc_arcane_item_wand_of_the_kharaidon	wh3_dlc23_endless_survival_def_cha_morathi
wh2_main_anc_weapon_heartrender_and_the_darksword	wh3_dlc23_endless_survival_def_cha_morathi
wh2_twa03_anc_armour_beast_armour_of_karond_kar	wh3_dlc23_endless_survival_def_cha_rakarth
wh2_twa03_anc_weapon_whip_of_agony	wh3_dlc23_endless_survival_def_cha_rakarth
wh_dlc06_anc_weapon_the_hammer_of_angrund	wh3_dlc23_endless_survival_dwf_cha_belegar_ironhammer
wh_pro01_anc_enchanted_item_rune_helm_of_zhufbar	wh3_dlc23_endless_survival_dwf_cha_grombrindal
wh_pro01_anc_weapon_the_rune_axe_of_grombrindal	wh3_dlc23_endless_survival_dwf_cha_grombrindal
wh_main_anc_enchanted_item_fiery_ring_of_thori	wh3_dlc23_endless_survival_dwf_cha_high_king_thorgrim_grudgebearer
wh_main_anc_enchanted_item_healing_potion	wh3_dlc23_endless_survival_dwf_cha_high_king_thorgrim_grudgebearer
wh_main_anc_enchanted_item_the_great_book_of_grudges	wh3_dlc23_endless_survival_dwf_cha_high_king_thorgrim_grudgebearer
wh2_dlc10_dwf_anc_enchanted_item_gate_keepers_belt	wh3_dlc23_endless_survival_dwf_cha_thorek_ironbrow
wh2_dlc17_anc_armour_thoreks_rune_armour	wh3_dlc23_endless_survival_dwf_cha_thorek_ironbrow
wh2_dlc17_anc_follower_dwf_kraggi	wh3_dlc23_endless_survival_dwf_cha_thorek_ironbrow
wh2_dlc17_anc_rune_personal_ancestor_rune_of_grungni	wh3_dlc23_endless_survival_dwf_cha_thorek_ironbrow
wh2_dlc17_anc_rune_personal_ancestor_rune_of_valaya	wh3_dlc23_endless_survival_dwf_cha_thorek_ironbrow
wh2_dlc17_anc_weapon_klad_brakak	wh3_dlc23_endless_survival_dwf_cha_thorek_ironbrow
wh_main_anc_enchanted_item_healing_potion	wh3_dlc23_endless_survival_dwf_cha_ungrim_ironfist
wh_main_anc_weapon_axe_of_dargo	wh3_dlc23_endless_survival_dwf_cha_ungrim_ironfist
wh_main_anc_weapon_red_axe_of_karak_eight_peaks	wh3_dlc23_endless_survival_dwf_cha_ungrim_ironfist
wh_main_anc_arcane_item_staff_of_volans	wh3_dlc23_endless_survival_emp_cha_balthasar_gelt
wh2_dlc13_anc_weapon_runefang_middenland	wh3_dlc23_endless_survival_emp_cha_boris_todbringer
wh_main_anc_talisman_the_white_cloak_of_ulric	wh3_dlc23_endless_survival_emp_cha_boris_todbringer
wh2_dlc13_anc_weapon_runefang_reikland	wh3_dlc23_endless_survival_emp_cha_karl_franz
wh_main_anc_weapon_ghal_maraz	wh3_dlc23_endless_survival_emp_cha_karl_franz
wh2_dlc13_anc_weapon_amber_bow	wh3_dlc23_endless_survival_emp_cha_markus_wulfhart
wh_dlc04_anc_talisman_jade_griffon	wh3_dlc23_endless_survival_emp_cha_volkmar_the_grim
wh_main_anc_enchanted_item_the_crown_of_sorcery	wh3_dlc23_endless_survival_grn_cha_azhag_the_slaughterer
wh_main_anc_magic_standard_spider_banner	wh3_dlc23_endless_survival_grn_cha_azhag_the_slaughterer
wh_main_anc_weapon_slaggas_slashas	wh3_dlc23_endless_survival_grn_cha_azhag_the_slaughterer
wh_main_anc_weapon_gitsnik	wh3_dlc23_endless_survival_grn_cha_grimgor_ironhide
wh2_dlc15_anc_enchanted_item_lucky_banner	wh3_dlc23_endless_survival_grn_cha_grom_the_paunch
wh2_dlc15_anc_weapon_axe_of_grom	wh3_dlc23_endless_survival_grn_cha_grom_the_paunch
wh_dlc06_anc_weapon_skarsniks_prodder	wh3_dlc23_endless_survival_grn_cha_skarsnik
