id	incident_key	option_key	value	target
1807691771	wh2_dlc11_cst_incident_rotten_weather	CND_ROUNDS_UNTIL_NEXT	60	default
1807724239	wh2_dlc11_incident_neo_encounter_at_sea_1_c_tmb	VAR_CHANCE	100	default
1807872246	wh2_dlc16_incident_wef_post_encounter_sporctacus_2	VAR_CHANCE	15	default
1807946562	wh2_dlc17_incident_dwf_thorgrim_gruge_settled_reward_slayers	CND_MISSION_GENERATED	wh2_dlc17_grudge_legendary_enemy_grimgor	default
1808948772	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_2_1	GEN_TARGET_PARENT		default
180913788	wh2_dlc11_incident_neo_encounter_at_sea_3_c_tmb	GEN_TARGET_MODEL		default
1809693023	wh2_dlc11_cst_incident_perfect_cover	GEN_TARGET_NONE		default
1812587277	wh3_main_incident_sla_truth_bomb	CND_FIRST_ROUND	6	default
1813061726	wh3_dlc24_incident_ai_faux_victory_long	GEN_TARGET_MODEL		default
1813163012	wh2_dlc13_wulfhart_rodrik_languille_stage_3_incident	VAR_CHANCE	100	default
1814245005	wh2_main_incident_skv_building_cost_down	CND_FIRST_ROUND	5	default
1814321439	wh3_main_incident_nur_the_circle_of_life	CND_FIRST_ROUND	10	default
181474426	wh3_dlc23_chd_incident_mass_production	VAR_CHANCE	5	default
1815134927	wh2_main_incident_all_wom_up	VAR_CHANCE	5	default
1815877237	wh2_main_incident_skv_morale_up_public_order_up	GEN_TARGET_REGION		default
1817548797	wh3_dlc23_chd_incident_pyroclastic_flow	VAR_CHANCE	4	default
1818859558	wh3_dlc23_chd_incident_a_strange_creature	VAR_CHANCE	4	default
1818991586	wh3_main_incident_sla_dont_come_a_knockin	GEN_TARGET_MILITARY_FORCE		default
1819212345	wh3_main_incident_cth_broken_hearts	GEN_CND_NOT_WAR		default
1820268499	wh2_main_incident_hef_agent_champion	CND_FIRST_ROUND	12	default
1820527577	wh3_main_incident_ogr_bit_of_a_kick	CND_UNIQUE		default
1820533015	wh2_main_incident_skv_damage_building	CND_ROUNDS_UNTIL_NEXT	20	default
1821061976	wh_dlc08_incident_nor_sign_in_ice	CND_ROUNDS_UNTIL_NEXT	45	default
182311982	wh2_dlc11_cst_incident_favourable_winds	VAR_CHANCE	8	default
182334951	wh2_dlc10_incident_def_death_night_no_voyage_no_slaves	GEN_TARGET_MODEL		default
1825528673	wh2_dlc13_wulfhart_reward_D	GEN_TARGET_NONE		default
1825729948	wh3_main_incident_tzeentch_realm_reward_8	VAR_CHANCE	50	default
1825800530	wh2_main_encounter_at_sea_campaign_4_tmb	VAR_CHANCE	100	default
1826011133	wh2_dlc13_wulfhart_reward_F_unit	GEN_TARGET_NONE		default
1826304349	wh2_dlc12_incident_skv_progression_final_reward_1	GEN_TARGET_NONE		default
1826378948	wh2_twa03_incident_rakarth_raid_squigs	VAR_CHANCE	100	default
1827115133	wh3_main_incident_kho_copycat_killers	CND_FIRST_ROUND	5	default
1827357472	wh3_dlc23_chd_incident_labour_surplus	CND_CULTURE	wh3_dlc23_chd_chaos_dwarfs	default
1827930141	wh3_dlc23_chd_toz_cap_wh3_dlc23_chd_ritual_unit_cap_kdaai_fireborn	GEN_TARGET_NONE		default
1828051886	wh3_main_incident_dae_the_blood_kiss	CND_NOT_HAS_EFFECT_BUNDLE	wh3_main_ritual_dae_ascend_nurgle;wh3_main_ritual_dae_ascend_tzeentch;wh3_main_ritual_dae_ascend_slaanesh;wh3_main_ritual_dae_ascend_undivided	default
1829353398	wh2_main_incident_intrigue_emp_negative_1	VAR_CHANCE	100	default
1830409707	wh2_dlc09_tmb_incident_jungle_warriors	CND_CULTURE	wh2_dlc09_tmb_tomb_kings	default
1830434304	wh3_main_ie_incident_endgame_waaagh	VAR_CHANCE	100	default
1830973827	wh2_dlc16_incident_wef_drycha_strange_humans	GEN_TARGET_FACTION		default
1832191247	wh2_dlc10_sword_of_khaine_stuck	GEN_TARGET_NONE		default
1832261077	wh2_dlc13_wulfhart_kalara_stage_3_incident	VAR_CHANCE	100	default
1833379913	wh2_dlc09_tmb_incident_undead_pirates	CND_HAS_AGENT	wizard	default
1833625434	wh3_dlc23_chd_toz_diplomacy_usurped_by_wh3_dlc23_chd_legion_of_azgorh	VAR_CHANCE	100	default
1834454234	wh2_dlc09_tmb_arkhan_the_tomb_blade_of_arkhan_stage_3b	GEN_TARGET_NONE		default
1835232503	wh3_main_incident_sla_truth_bomb	GEN_CND_MAX_REGION_PUBLIC_ORDER	5	default
1835355078	wh2_main_incident_encounter_at_sea_1_c_nor	GEN_TARGET_MODEL		default
1835470450	wh2_main_incident_all_public_order_up	CND_FIRST_ROUND	5	default
1835755456	wh3_main_incident_sla_ancient_agony	VAR_CHANCE	20	default
1835957572	wh2_main_incident_all_character_exp_up	CND_FIRST_ROUND	5	default
1836114351	wh_main_incident_all_let_the_games_begin	CND_NOT_CULTURE	wh3_main_cth_cathay;wh3_main_dae_daemons;wh3_main_kho_khorne;wh3_main_ksl_kislev;wh3_main_nur_nurgle;wh3_main_ogr_ogre_kingdoms;wh3_main_sla_slaanesh;wh3_main_tze_tzeentch;wh_dlc03_bst_beastmen	default
1837590050	wh3_main_story_panel_the_fourth_soul	GEN_TARGET_NONE		default
1837717337	wh2_main_dilemma_treasure_hunt_trapped_survivor_2_a_spy	VAR_CHANCE	100	default
1837739774	wh3_main_incident_cth_another_brick_in_the_wall	CND_FIRST_ROUND	15	default
1838844803	wh3_dlc23_chd_ancestor_relic_of_thungni_reward_b	GEN_TARGET_NONE		default
1839218189	wh2_dlc13_wulfhart_reward_1	GEN_TARGET_NONE		default
1839360613	wh3_dlc23_chd_toz_diplomacy_usurped_by_wh3_dlc23_chd_legion_of_azgorh	GEN_TARGET_NONE		default
1839609232	wh3_dlc23_chd_toz_diplomacy_usurping_wh3_dlc23_chd_zhatan	GEN_TARGET_NONE		default
1839850600	wh3_main_incident_kho_copycat_killers	CND_ROUNDS_UNTIL_NEXT	20	default
1840420939	wh2_main_incident_skv_morale_up_against_dwf	CND_CULTURE	wh2_main_skv_skaven	default
1840656452	wh3_main_incident_ogr_the_negotiator	CND_CULTURE	wh3_main_ogr_ogre_kingdoms	default
1840724839	wh2_dlc09_tmb_incident_glimpse_into_the_realm	CND_CULTURE	wh2_dlc09_tmb_tomb_kings	default
1841083478	wh3_main_incident_ksl_one_motherland	GEN_CND_DIPLOMACY_AVAILABLE		default
1842616903	wh2_main_incident_hef_morale_up_public_order_up	GEN_CND_OWNS		default
1842786171	wh2_main_incident_lzd_chaos_corruption_up	VAR_CHANCE	5	default
1843077782	wh2_dlc13_wulfhart_jorek_grimm_stage_1_incident	VAR_CHANCE	100	default
1844699930	wh3_dlc23_chd_toz_cap_wh3_dlc23_chd_ritual_unit_cap_dwarf_blunderbusses	VAR_CHANCE	100	default
1844803923	wh2_dlc13_wulfhart_kalara_stage_3_incident	GEN_TARGET_NONE		default
1844891385	wh3_dlc23_chd_incident_favour_of_hashut	CND_CULTURE	wh3_dlc23_chd_chaos_dwarfs	default
1845061515	wh3_main_incident_wh3_main_nur_the_septic_isle	GEN_TARGET_MODEL		default
1845900797	wh2_main_incident_intrigue_skv_positive_1b	GEN_TARGET_MODEL		default
184641176	wh3_main_incident_tzeentch_realm_reward_1	GEN_TARGET_NONE		default
1846649640	wh2_dlc13_wulfhart_reward_3	GEN_TARGET_NONE		default
1846837219	wh3_main_incident_ogr_my_tiny_horse	VAR_CHANCE	25	default
1847652673	wh2_dlc16_incident_wef_drycha_undead_trees	CND_AT_WAR_SUBCULTURE	wh_main_sc_vmp_vampire_counts	default
1847773026	wh3_main_incident_dae_a_foetid_favour	CND_FIRST_ROUND	9	default
1848345539	wh2_main_dilemma_treasure_hunt_battlefield_2_a	CND_NOT_CULTURE	wh2_dlc09_tmb_tomb_kings	default
1848748953	wh2_main_incident_encounter_at_sea_2_b	VAR_CHANCE	100	default
1848758539	wh3_main_incident_sla_truth_bomb	GEN_TARGET_REGION		default
1849316273	wh3_dlc23_chd_incident_sulfurous_smoke	VAR_CHANCE	5	default
1850059758	wh2_dlc11_incident_cst_infamy_rank_cylostra	GEN_TARGET_NONE		default
1851737848	wh3_main_story_panel_intro_sla	VAR_CHANCE	100	default
1852314532	wh3_dlc23_chd_ancestor_relic_of_grungni_reward_b	VAR_FOLLOWUP_CHANCE	100	default
1853220952	wh3_main_incident_tze_golden_ear	GEN_TARGET_REGION		default
1853322787	wh2_main_incident_all_construction_cost_down	CND_ROUNDS_UNTIL_NEXT	20	default
185379347	wh2_main_incident_lzd_morale_up_againt_chs_nors_bst_vmp	CND_FIRST_ROUND	5	default
1854187753	wh2_main_dilemma_treasure_hunt_undead_4_b	CND_MIN_REGIONS_OWNED	1	default
1854347565	wh2_main_encounter_at_sea_campaign_3_tmb	GEN_TARGET_MODEL		default
1854892646	wh2_dlc12_incident_skv_progression_final_reward_0	GEN_TARGET_NONE		default
1856734720	wh3_dlc24_incident_mother_ostankya_hex_5	GEN_TARGET_MODEL		default
1857689779	wh2_main_incident_intrigue_any_negative_1b	GEN_TARGET_MODEL		default
1858389698	wh2_dlc11_cst_incident_unnatural_talent	CND_ROUNDS_UNTIL_NEXT	36	default
1858975928	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_1_6	GEN_TARGET_PARENT		default
1859822905	wh3_main_incident_cth_bastion_threat_increases_turtle	VAR_CHANCE	100	default
1860467003	wh_main_incident_emp_the_colleges_endorsement	CND_FIRST_ROUND	2	default
1860467326	wh3_main_incident_nur_something_in_the_water	CND_ROUNDS_UNTIL_NEXT	15	default
1860942825	wh3_dlc23_chd_toz_new_tier_unlocked_3	VAR_CHANCE	100	default
1861017201	wh2_dlc11_incident_neo_encounter_at_sea_1_c	VAR_FOLLOWUP_CHANCE	100	default
186339838	wh3_dlc23_chd_convoy_unique_completed_troll_fjord	VAR_CHANCE	0	default
1865465301	wh3_main_cth_caravan_completed_estalia	VAR_CHANCE	0	default
1865782974	wh2_main_encounter_at_sea_campaign_3_nor	GEN_TARGET_MODEL		default
1865805266	wh3_main_story_panel_intro_ogr	GEN_TARGET_NONE		default
1866376065	wh3_main_incident_kho_ask_and_you_shall_receive	GEN_TARGET_NONE		default
1866590028	wh2_dlc11_incident_neo_encounter_at_sea_4_a	VAR_CHANCE	100	default
1866800756	wh2_main_incident_all_character_exp_greatly_up_character_wound	CND_FIRST_ROUND	5	default
1867114175	wh2_dlc13_wulfhart_reward_3	VAR_CHANCE	100	default
1867414852	wh2_main_incident_intrigue_hef_positive_2a	GEN_TARGET_MODEL		default
1867773030	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_1_2	VAR_CHANCE	100	default
1867911986	wh2_dlc14_incident_brt_repanse_deserts_ruler	CND_UNIQUE		default
1868962845	wh3_main_incident_ogr_wafer_thin	CND_FIRST_ROUND	4	default
1869358062	wh3_dlc23_chd_incident_frenzied_aggresssion	CND_FIRST_ROUND	15	default
1869590298	wh2_dlc09_tmb_incident_cache_of_asaph	GEN_TARGET_NONE		default
1869678772	wh2_main_incident_all_public_order_down_greatly_recruitment_cost_down_greatly	CND_NOT_CULTURE	wh3_main_dae_daemons;wh3_main_kho_khorne;wh3_main_nur_nurgle;wh3_main_sla_slaanesh;wh3_main_tze_tzeentch;wh3_main_ksl_kislev;wh3_main_cth_cathay;wh3_main_ogr_ogre_kingdoms	default
1871414934	wh2_main_incident_all_public_order_down	VAR_CHANCE	5	default
1871653616	wh3_main_incident_kho_tree_of_souls	GEN_TARGET_MODEL		default
1871780403	wh3_main_incident_ritual_dae_ascend_undivided	VAR_CHANCE	100	default
1871837801	wh3_main_incident_sla_the_morning_after	CND_CULTURE	wh3_main_sla_slaanesh	default
1872838176	wh2_dlc15_grom_yvresse_blockade	VAR_CHANCE	100	default
1874855888	wh2_dlc11_cst_incident_shallow_graves	CND_CULTURE	wh2_dlc11_cst_vampire_coast	default
1875201769	wh3_dlc23_chd_convoy_unique_completed_the_volary	GEN_TARGET_MODEL		default
1875538839	wh2_dlc11_incident_neo_encounter_at_sea_1_c_nor	VAR_FOLLOWUP_CHANCE	100	default
1875574108	wh2_dlc11_cst_incident_incompetent_escorts	CND_FIRST_ROUND	16	default
1876207267	wh3_dlc20_story_panel_intro_chs	GEN_TARGET_NONE		default
1877330538	wh_dlc08_incident_nor_fresh_meat	VAR_CHANCE	3	default
1878023612	wh3_main_incident_sla_ancient_agony	CND_FIRST_ROUND	6	default
1878398087	wh2_dlc13_wulfhart_reward_J	VAR_CHANCE	100	default
1878780255	wh3_main_incident_wh3_main_nur_the_great_tree	VAR_CHANCE	100	default
1879023814	wh2_dlc13_emp_wulfhart_wanted_level_decreased	GEN_TARGET_NONE		default
1879697814	wh3_dlc23_chd_toz_ancilliary_weapons_armour	GEN_TARGET_NONE		default
1879854535	wh2_dlc13_wulfhart_extra_reinforcement_1	GEN_TARGET_NONE		default
1881037711	wh3_dlc23_chd_incident_shapeshifters	CND_CULTURE	wh3_dlc23_chd_chaos_dwarfs	default
1881622699	wh3_main_incident_ogr_lambing_season	CND_TECHNOLOGY_RESEARCHED	wh3_main_tech_ogr_0_2_0	default
1882123807	wh3_main_incident_ksl_the_ursine_chapel	CND_HAS_POOLED_RESOURCE	wh3_main_ksl_devotion	default
1882335680	wh2_dlc12_incident_skv_workshop_upgrade_2	GEN_TARGET_NONE		default
1883595374	wh3_main_incident_nur_lost_and_found	CND_CULTURE	wh3_main_nur_nurgle	default
18842325	wh2_dlc16_incident_wef_ritual_succeeded_gryphon_wood	VAR_CHANCE	100	default
1885621397	wh2_dlc12_incident_skv_progression_reward	GEN_TARGET_NONE		default
1885659149	wh3_dlc23_chd_ancestor_relic_of_gazul_reward_b	VAR_FOLLOWUP_CHANCE	100	default
1886662535	wh3_main_incident_ogr_lambing_season	CND_CULTURE	wh3_main_ogr_ogre_kingdoms	default
1887178943	wh2_dlc16_skv_throt_flesh_lab_monster_supply_5b	VAR_CHANCE	100	default
188883521	wh3_main_story_panel_the_lost_soul	GEN_TARGET_NONE		default
1891562649	wh2_dlc13_wulfhart_jorek_grimm_stage_4_incident	GEN_TARGET_NONE		default
1891978921	wh3_dlc23_chd_incident_mass_production	CND_CULTURE	wh3_dlc23_chd_chaos_dwarfs	default
189220504	wh3_main_incident_dae_unknown_pleasures	CND_NOT_HAS_EFFECT_BUNDLE	wh3_main_ritual_dae_ascend_nurgle;wh3_main_ritual_dae_ascend_tzeentch;wh3_main_ritual_dae_ascend_khorne;wh3_main_ritual_dae_ascend_undivided	default
1892750117	wh2_dlc09_great_vortex_settra_the_crown_of_nehekhara_stage_3_a	GEN_TARGET_NONE		default
1893512222	wh3_dlc23_chd_convoy_unique_completed_the_silvered_tower_of_sorcerers	GEN_TARGET_MODEL		default
1893835716	wh2_dlc11_cst_incident_armoury_acquisition	CND_FIRST_ROUND	12	default
189388897	wh_main_incident_emp_ogre_mercenaries	GEN_CND_NOT_HUMAN		default
1896821709	wh3_dlc23_chd_ancestor_relic_of_gazul_reward_a	GEN_TARGET_NONE		default
1897361143	wh2_dlc11_incident_neo_encounter_at_sea_1_a_nor	VAR_CHANCE	100	default
1897764847	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_2_6	VAR_CHANCE	100	default
1898868838	wh2_main_dilemma_treasure_hunt_shrine_to_nagash_3_a	CND_NOT_CULTURE	wh2_main_skv_skaven;wh_dlc03_bst_beastmen;wh_dlc08_nor_norsca;wh_main_chs_chaos	default
1900357482	wh2_main_encounter_at_sea_combat_5	GEN_TARGET_MODEL		default
190039370	wh2_main_encounter_at_sea_campaign_1_nor	VAR_CHANCE	100	default
1900931878	wh3_main_incident_tze_me_myself_and_i	GEN_CND_OWNS		default
190112074	wh2_main_incident_def_morale_up_melee_attack_up_against_hef	CND_ROUNDS_UNTIL_NEXT	20	default
1901205141	wh2_main_incident_lzd_building_cost_down	VAR_CHANCE	5	default
1902624222	wh3_main_incident_kho_copycat_killers	CND_CULTURE	wh3_main_kho_khorne	default
1903357354	wh2_dlc09_tmb_incident_jungle_warriors	CND_FIRST_ROUND	15	default
1904857039	wh2_dlc11_cst_incident_armoury_acquisition	CND_CAN_RECRUIT_UNIT_CASTE	missile_infantry	default
1905364071	wh3_main_incident_tze_the_book_of_flesh	VAR_CHANCE	25	default
1905428671	wh3_dlc23_chd_toz_cap_wh3_dlc23_chd_ritual_unit_cap_great_taurus	VAR_CHANCE	100	default
1905443279	wh3_dlc23_chd_toz_new_tier_unlocked_2	CND_UNIQUE		default
1905574335	wh2_main_incident_all_gdp_down	CND_FIRST_ROUND	5	default
1906219670	wh2_dlc16_skv_throt_flesh_lab_monster_supply_4b	VAR_CHANCE	100	default
1906543533	wh3_dlc23_chd_convoy_unlocked	VAR_CHANCE	100	default
1906851681	wh3_main_incident_kho_the_offering	CND_NOT_HAS_AGENT	dignitary	default
1907181964	wh2_main_incident_hef_damage_building	GEN_TARGET_REGION		default
1907285443	wh2_main_incident_intrigue_def_negative_3a	GEN_TARGET_MODEL		default
1907320461	wh_dlc08_qb_nor_monster_hunt_1_stage_4	GEN_TARGET_NONE		default
1907817528	wh2_dlc16_skv_throt_flesh_lab_monster_supply_5a	VAR_CHANCE	100	default
1907920700	wh3_dlc23_chd_incident_sulfurous_smoke	CND_ROUNDS_UNTIL_NEXT	40	default
1907933448	wh2_main_incident_intrigue_skv_positive_2a	GEN_TARGET_MODEL		default
1908244452	wh2_main_incident_skv_replenish_up	CND_ROUNDS_UNTIL_NEXT	20	default
1908933515	wh2_main_incident_all_campaign_movement_down_replenish_up	GEN_TARGET_MILITARY_FORCE		default
1909349261	wh2_main_incident_all_gdp_down	CND_NOT_CULTURE	wh3_main_dae_daemons;wh3_main_kho_khorne;wh3_main_nur_nurgle;wh3_main_sla_slaanesh;wh3_main_tze_tzeentch;wh3_main_ksl_kislev;wh3_main_cth_cathay;wh3_main_ogr_ogre_kingdoms	default
191045529	wh2_dlc16_skv_throt_flesh_lab_batch_available	GEN_TARGET_NONE		default
1910479360	wh2_main_incident_hef_research_rate_up	CND_ROUNDS_UNTIL_NEXT	20	default
1911270240	wh2_dlc16_skv_throt_flesh_lab_monster_supply_3a	VAR_CHANCE	100	default
1911303837	wh3_main_incident_ogr_wafer_thin	GEN_TARGET_FACTION		default
1912121097	wh3_dlc23_chd_toz_diplomacy_usurped_by_wh3_dlc23_chd_legion_of_azgorh	CND_CULTURE	wh3_dlc23_chd_chaos_dwarfs	default
1912855412	wh2_dlc11_incident_epilogue_cst_harkon	VAR_CHANCE	100	default
1913131274	wh3_main_incident_ritual_dae_ascend_undivided	GEN_TARGET_MODEL		default
1913998982	wh2_dlc09_tmb_arkhan_the_tomb_blade_of_arkhan_stage_3a	GEN_TARGET_NONE		default
1914605446	wh3_main_incident_ritual_tze_cotw_open_gates_theirs	GEN_TARGET_MODEL		default
1914904350	wh2_dlc16_incident_wef_drycha_intro_invasion	GEN_CND_REGION	wh3_main_combi_region_gryphon_wood	default
1915009762	wh3_main_incident_kho_unbreakable	CND_CULTURE	wh3_main_kho_khorne	default
1915867017	wh2_main_incident_intrigue_emp_positive_2	GEN_TARGET_MODEL		default
1917007050	wh3_main_incident_dae_unknown_pleasures	GEN_CND_FACTION	wh3_main_dae_daemon_prince	target_faction_1
1919128705	wh3_dlc23_chd_toz_diplomacy_usurped_by_wh3_dlc23_chd_zhatan	CND_CULTURE	wh3_dlc23_chd_chaos_dwarfs	default
1919287740	wh2_main_incident_skv_research_rate_up	VAR_CHANCE	5	default
1919695603	wh2_dlc11_incident_neo_encounter_at_sea_3_c_nor	VAR_FOLLOWUP_CHANCE	100	default
191974698	wh2_dlc14_incident_def_raiding_season	VAR_CHANCE	100	default
1920657636	wh2_main_encounter_at_sea_campaign_1_nor	VAR_FOLLOWUP_CHANCE	100	default
192113140	wh2_main_incident_hef_ranged_unit_exp_up	GEN_TARGET_NONE		default
1921612540	wh3_main_incident_dae_rot_of_splendour	CND_FIRST_ROUND	5	default
1921613292	wh3_dlc23_chd_toz_new_tier_unlocked_3	CND_UNIQUE		default
1923911841	wh3_main_incident_cth_grandmothers_know_best	CND_FIRST_ROUND	10	default
192396604	wh_main_incident_all_beastmen_raids	GEN_CND_NOT_REGION	wh3_main_combi_region_the_galleons_graveyard;wh3_main_combi_region_the_oak_of_ages	default
1924043075	wh2_main_incident_intrigue_skv_negative_3a	GEN_TARGET_MODEL		default
1924515822	wh2_dlc11_incident_neo_encounter_at_sea_2_a_tmb	GEN_TARGET_MODEL		default
1924527904	wh3_main_incident_cth_celestial_cuisine	VAR_CHANCE	15	default
1925321221	wh2_dlc14_incident_brt_repanse_oh_rats	VAR_CHANCE	50	default
1925802594	wh3_main_ie_incident_endgame_vermintide_2	GEN_TARGET_MODEL		default
1925805936	wh3_main_incident_nur_bird_flu	GEN_TARGET_NONE		default
1925845272	wh2_main_incident_all_character_exp_up	CND_ROUNDS_UNTIL_NEXT	20	default
1927086065	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_1_9	GEN_TARGET_PARENT		default
1928360327	wh2_main_incident_all_public_order_down	CND_FIRST_ROUND	5	default
1930229412	wh2_twa03_incident_rakarth_raid_squigs	GEN_TARGET_MODEL		default
1930237713	wh2_main_incident_lzd_damage_building	GEN_CND_OWNS		default
1931073039	wh3_main_incident_cth_harmony_yang	VAR_CHANCE	100	default
1931609745	wh3_main_story_panel_intro_cth	VAR_CHANCE	100	default
1931897827	wh2_dlc11_cst_incident_overflowing_with_power	GEN_TARGET_NONE		default
1932068155	wh3_main_incident_horde_reemerges_lzd	GEN_TARGET_MODEL		default
1932157267	wh3_dlc23_chd_convoy_unique_completed_titans_notch	VAR_CHANCE	0	default
1932509193	wh2_main_encounter_at_sea_combat_4	GEN_TARGET_MODEL		default
1932773280	wh_dlc07_incident_greenskin_rebelions	GEN_TARGET_NONE		default
1933452193	wh3_main_story_panel_intro_kho	GEN_TARGET_NONE		default
1933549946	wh3_dlc23_chd_convoy_convoy_returned	GEN_TARGET_MODEL		default
1933554160	wh2_dlc11_incident_neo_encounter_at_sea_1_c_nor	GEN_TARGET_MODEL		default
1933880030	wh3_main_incident_tze_golden_ear	CND_CULTURE	wh3_main_tze_tzeentch	default
1934068352	wh2_main_incident_encounter_at_sea_1_a_tmb	GEN_TARGET_MODEL		default
1934828134	wh2_main_incident_def_building_cost_down	GEN_TARGET_NONE		default
1934853876	wh3_main_incident_cth_bastion_threat_increases_turtle	GEN_TARGET_NONE		default
1935111085	wh2_dlc13_wulfhart_hertwig_van_hal_stage_5b_incident	VAR_CHANCE	100	default
1935782280	wh3_main_incident_tze_the_book_of_flesh	GEN_TARGET_FACTION		target_faction_1
1936072980	wh3_main_incident_sla_ancient_agony	GEN_CND_NOT_HUMAN		default
1936317153	wh3_main_incident_ksl_mother_earth	VAR_CHANCE	20	default
1936964589	wh3_main_incident_dae_rot_of_splendour	VAR_CHANCE	15	default
193750593	wh3_main_cth_caravan_completed_frozen_landing	GEN_TARGET_MODEL		default
1937946821	wh_dlc08_incident_nor_avenge_the_gods	GEN_TARGET_NONE		default
1937994222	wh2_main_incident_hef_morale_down_recruitment_cost_increase	CND_FIRST_ROUND	5	default
1938670223	wh2_main_incident_all_morale_up	CND_ROUNDS_UNTIL_NEXT	20	default
1938688928	wh3_main_incident_dae_a_foetid_favour	GEN_CND_POOLED_RESOURCE_GEQ_X	wh3_main_dae_nurgle_points:10	target_faction_1
1939163295	wh2_dlc11_treasure_hunt_puzzle_success_puzzle_3_11	VAR_CHANCE	100	default
1939942454	wh2_dlc13_wulfhart_reward_F	VAR_CHANCE	100	default
1940155679	wh3_main_incident_dae_the_architect_of_fate	CND_FIRST_ROUND	9	default
1940350905	wh2_main_incident_lzd_recruitment_cost_up_starting_exp_up	VAR_CHANCE	5	default
1941431223	wh3_main_incident_wef_deeproots_available	GEN_TARGET_NONE		default
1941751621	wh2_twa03_incident_rakarth_settlement_dark_elf_medusae	VAR_CHANCE	100	default
1942316858	wh3_dlc23_chd_toz_diplomacy_usurping_wh3_dlc23_chd_legion_of_azgorh	GEN_TARGET_NONE		default
1945670858	wh_main_incident_all_godly_wrath	CND_NOT_CULTURE	wh3_main_cth_cathay;wh3_main_dae_daemons;wh3_main_kho_khorne;wh3_main_ksl_kislev;wh3_main_nur_nurgle;wh3_main_ogr_ogre_kingdoms;wh3_main_sla_slaanesh;wh3_main_tze_tzeentch	default
1945935975	wh2_main_incident_hef_growth_down	GEN_TARGET_REGION		default
1947100450	wh3_main_incident_kho_setting_an_example	GEN_CND_OWNS		default
1947221543	wh3_dlc20_incident_champions_progression_2	VAR_CHANCE	100	default
1948221045	wh2_main_incident_def_agent_spy	CND_FIRST_ROUND	12	default
1948281116	wh3_main_incident_ogr_lambing_season	CND_ROUNDS_UNTIL_NEXT	15	default
1948790406	wh2_main_incident_all_growth_up	CND_ROUNDS_UNTIL_NEXT	20	default
1949438973	wh_main_incident_grn_waaagh_success	GEN_TARGET_NONE		default
1949704946	wh2_dlc10_alarielle_shieldstone_of_isha	VAR_CHANCE	100	default
1949855424	wh2_dlc13_wulfhart_hertwig_van_hal_stage_2_incident	GEN_TARGET_NONE		default
195058554	wh2_dlc09_great_vortex_tmb_arkhan_the_tomb_blade_of_arkhan_stage_3b	VAR_CHANCE	100	default
1950785054	wh3_main_incident_epilogue	VAR_CHANCE	100	default
1952713474	wh2_dlc15_grom_cauldron_food_grom_trait_upgrade	VAR_CHANCE	100	default
1952872059	wh3_main_incident_rifts_close	GEN_TARGET_NONE		default
195432425	wh2_dlc17_incident_dwf_thorgrim_gruge_settled_reward_thanes	GEN_CND_DIPLOMACY_AVAILABLE		default
1954456349	wh2_dlc16_incident_wef_ritual_rebirth_available_emerald_pools	CND_UNIQUE		default
1954913229	wh2_main_incident_hef_research_rate_up	GEN_TARGET_NONE		default
1955231477	wh3_main_incident_ksl_one_motherland	GEN_TARGET_FACTION		default
195570846	wh_dlc08_incident_nor_avenge_the_gods	CND_ROUNDS_UNTIL_NEXT	45	default
195642640	wh3_main_incident_cult_created	GEN_TARGET_MODEL		default
1956656810	wh3_main_incident_tze_master_of_puppets	CND_ROUNDS_UNTIL_NEXT	25	default
195791004	wh2_dlc11_incident_neo_encounter_at_sea_4_a_nor	VAR_FOLLOWUP_CHANCE	100	default
1959307637	wh3_main_incident_dae_the_changers_promise	CND_FIRST_ROUND	5	default
1960267352	wh3_main_incident_sla_the_morning_after	CND_FIRST_ROUND	6	default
1961139165	wh3_main_incident_tze_me_myself_and_i	CND_FIRST_ROUND	12	default
1961318886	wh2_main_incident_lzd_chaos_corruption_up	CND_ROUNDS_UNTIL_NEXT	20	default
1961363492	wh2_dlc11_cst_incident_armoury_acquisition	CND_HAS_ARMY		default
1961888070	wh2_main_encounter_at_sea_campaign_3	VAR_CHANCE	100	default
1962513143	wh3_dlc24_incident_tze_the_changeling_army_the_changeling	GEN_TARGET_MODEL		default
1963290201	wh2_main_incident_intrigue_hef_negative_2a	GEN_TARGET_MODEL		default
1964094572	wh2_twa03_incident_rakarth_settlement_kislev_ice_bears	VAR_CHANCE	100	default
1964108395	wh3_dlc23_chd_toz_seat_claimed_wh3_dlc23_chd_zhatan	CND_CULTURE	wh3_dlc23_chd_chaos_dwarfs	default
1964185084	wh2_main_incident_def_replenish_rate_up_campaign_movement_up	CND_ROUNDS_UNTIL_NEXT	20	default
196483691	wh_main_incident_all_famine	CND_NOT_CULTURE	wh3_main_cth_cathay;wh3_main_dae_daemons;wh3_main_kho_khorne;wh3_main_ksl_kislev;wh3_main_nur_nurgle;wh3_main_ogr_ogre_kingdoms;wh3_main_sla_slaanesh;wh3_main_tze_tzeentch;wh3_dlc23_chd_chaos_dwarfs	default
1965141785	wh3_main_incident_dae_the_changers_promise	GEN_TARGET_FACTION		target_faction_1
