id	art_set_id	level	age	portrait	season	uniform	card	info	sea_uniform	navy_uniform	land_animation	sea_animation	navy_animation	land_animation_vfx_filter	sea_animation_vfx_filter	navy_animation_vfx_filter
1559827089	wh3_dlc24_ksl_hag_witch_shadows_qb_general	0	0		none	wh3_dlc24_uniform_ksl_cha_hag_witch_01			wh3_uniform_ksl_ship_agent	wh3_uniform_ksl_ship_agent	cam_hero_hu1i_dlc24_hag_witch_sled01	cam_ksl_ship_01	cam_ksl_ship_01	147	0	0
1560372778	wh3_dlc20_art_set_chs_cha_daemon_prince_msla_1	0	0		none	wh3_dlc20_uniform_chs_cha_daemon_prince_msla_1			wh3_uniform_sla_ship_lord	wh3_uniform_sla_ship_lord	cam_lord_hu10e_wh3_daemon_prince_sword	cam_slaaneshship_01	cam_slaaneshship_01	0	0	0
1562041504	wh2_dlc17_art_set_lzd_dread_saurian_qb_boss	0	0		none	wh2_dlc17_uniform_lzd_dread_saurian_qb_boss			wh2_main_campaign_lzd_ship_transport	wh2_main_campaign_lzd_ship_transport	cam_dr1_dragon	cam_transport_ship_04	cam_transport_ship_04	0	0	0
1566588969	wh2_dlc09_art_set_tmb_necrotect_04_ritual	0	0		none	wh2_dlc09_uniform_tmb_necrotect_04			wh2_dlc09_campaign_tmb_ship_agent	wh_main_campaign_vmp_ship_heavy	cam_hero_hu1_tomb_sword_and_whip	cam_agent_ship_04	cam_heavy_ship_01	0	0	0
156811899	wh3_main_art_set_ksl_boyar_02	0	0		none	wh3_main_uniform_ksl_boyar_02			wh3_uniform_ksl_ship_lord	wh3_uniform_ksl_ship_lord	cam_lord_hu1c_wh3_kislev_dual_axe	cam_ksl_ship_01	cam_ksl_ship_01	0	0	0
1568557243	wh3_main_pro_art_set_ksl_yuri_3	0	0		none	wh3_main_pro_uniform_ksl_yuri_3			wh3_uniform_ksl_ship_lord	wh3_uniform_ksl_ship_lord	cam_lord_hu1c_wh3_kislev_sword_and_axe_yuri	cam_ksl_ship_01	cam_ksl_ship_01	0	0	0
1568767273	wh3_dlc23_art_set_chd_daemonsmith_sorcerer_hashut_05	0	0		none	wh3_dlc23_art_set_chd_daemonsmith_sorcerer_05			wh3_dlc23_uniform_chd_ship_agent	wh3_dlc23_uniform_chd_ship_agent	cam_lord_hu3_dlc23_sorcerer_prophet_axe_pistol	cam_chaosdwarfsship_01	cam_chaosdwarfsship_01	0	2	2
1569015790	wh2_main_art_set_def_sorceress_02_dark	0	0		none	wh2_main_uniform_def_sorceress_02			wh2_main_campaign_def_ship_agent	wh2_main_campaign_def_ship_agent	cam_lord_hu1b_elf_staff_and_sword	cam_light_ship_05	cam_light_ship_05	0	0	0
1569844587	wh3_main_art_set_ogr_tyrant_camp_05	0	0		none	wh3_main_uniform_ogr_tyrant_05			wh3_uniform_ogr_ship_lord	wh3_uniform_ogr_ship_lord	cam_hu13_wh3_ogre_hammer_and_sword	cam_ogr_ship_01	cam_ogr_ship_01	0	146	146
1571968669	wh2_dlc11_art_set_cst_noctilus_4	0	0		none	wh2_dlc11_uniform_cst_noctilus			wh2_dlc11_campaign_cst_ship_noctilus_04	wh2_dlc11_campaign_cst_ship_noctilus_04	cam_lord_hu1_cst_noctilus_2handed_axe	cam_cst_noctilus_ship_01	cam_cst_noctilus_ship_01	0	0	0
1581309273	wh3_main_art_set_nur_herald_of_nurgle_nurgle_04	0	0		none	wh3_main_uniform_nur_herald_of_nurgle_04			wh3_uniform_nur_ship_transport	wh3_uniform_nur_ship_transport	cam_lord_hu4d_wh3_herald_of_nurgle_sword	cam_nur_ship_01	cam_nur_ship_01	87	0	0
1588752094	wh3_dlc24_cth_celestial_general_yang_01	0	0		none	wh3_dlc24_uniform_cth_celestial_general_01			wh3_uniform_cth_ship_lord	wh3_uniform_cth_ship_lord	cam_lord_hu1e_dlc24_celestial_general	cam_cathayship_01	cam_cathayship_01	0	0	0
1591290006	wh2_main_art_set_lzd_skink_priest_03_beasts	0	0		none	wh2_main_uniform_lzd_skink_priest_03			wh2_main_campaign_lzd_ship_agent	wh2_main_campaign_lzd_ship_agent	cam_hero_hu7_skink_staff_and_club	cam_transport_ship_04	cam_transport_ship_04	0	0	0
1593077110	wh3_dlc25_art_set_dwf_dragon_slayer_01	0	0		none	wh3_dlc25_uniform_dwf_dragon_slayer_01			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hero_hu3_pr7_gotrex_axe	cam_light_ship_03	cam_heavy_ship_03	0	0	0
1593154420	wh3_dlc23_art_set_chd_sorcerer_prophet_fire_05	0	0		none	wh3_dlc23_art_set_chd_sorcerer_prophet_05			wh3_dlc23_uniform_chd_ship_lord	wh3_dlc23_uniform_chd_ship_lord	cam_lord_hu3_dlc23_sorcerer_prophet_axe_pistol	cam_chaosdwarfsship_01	cam_chaosdwarfsship_01	0	1	1
159454351	wh3_main_art_set_kho_bloodreaper_03	0	0		none	wh3_main_uniform_kho_bloodreaper_03			wh3_uniform_kho_ship_agent	wh3_uniform_kho_ship_agent	cam_hu6f_wh3_bloodreaper_2handed_sword	cam_khorne_ship_01	cam_khorne_ship_01	119	0	0
1597424999	wh2_dlc10_hef_handmaiden_04	0	0		none	wh2_dlc10_uniform_hef_handmaiden_04			wh2_main_campaign_hef_ship_agent	wh2_main_campaign_hef_ship_agent	cam_hero_hu1b_hef_spear_and_bow	cam_medium_ship_05	cam_medium_ship_05	0	0	0
1597895986	wh3_dlc24_art_set_ksl_druzhina_01	0	0		none	wh3_dlc24_uniform_ksl_druzhina_01			wh3_uniform_ksl_ship_lord	wh3_uniform_ksl_ship_lord	cam_hu1n_dlc24_druzhina_2handed_axe_and_bow	cam_ksl_ship_01	cam_ksl_ship_01	0	0	0
159851911	wh3_dlc25_art_set_dwf_malakai_makaisson	0	0		none	wh3_dlc25_uniform_dwf_malakai_makaisson			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_lord_hu3_dlc25_malakai_axe_and_rifle	cam_heavy_ship_03	cam_heavy_ship_03	0	0	0
159990543	wh3_dlc24_art_set_chs_exalted_hero_mtze_02	0	0		none	wh3_dlc24_uniform_chs_exalted_hero_mtze_02			wh3_uniform_tze_ship_agent	wh3_uniform_tze_ship_agent	cam_hero_hu1m_dlc24_exalted_hero_tzeentch_2h_halberd	cam_tze_ship_01	cam_tze_ship_01	960919183	0	0
1601352192	wh3_dlc20_art_set_sla_azazel	0	0		none	wh3_dlc20_uniform_sla_azazel			wh3_uniform_sla_ship_lord	wh3_uniform_sla_ship_lord	cam_hu6g_wh3_dlc20_azazel_sword	cam_slaaneshship_01	cam_slaaneshship_01	0	0	0
1603020310	wh3_main_art_set_ogr_butcher_03	0	0		none	wh3_main_uniform_ogr_butcher_03			wh3_uniform_ogr_ship_agent	wh3_uniform_ogr_ship_agent	cam_hero_hu13_wh3_ogre_handblade_and_ironfist	cam_ogr_ship_01	cam_ogr_ship_01	0	0	0
1603388519	wh2_dlc10_art_set_def_supreme_sorceress_beasts_04	0	0		none	wh2_dlc10_uniform_def_supreme_sorceress_04			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1b_elf_staff_and_sword	cam_light_ship_05	cam_light_ship_05	0	0	0
1605918595	wh2_dlc12_art_set_lzd_lord_kroak_01	0	0		none	wh2_dlc12_uniform_lzd_lord_kroak			wh2_main_campaign_lzd_ship_agent	wh2_main_campaign_lzd_ship_agent	cam_hero_kroak_platform01	cam_transport_ship_04	cam_transport_ship_04	0	0	0
1606048312	wh3_dlc25_art_set_chs_sorcerer_nurgle_mnur_03	0	0		none	wh3_dlc25_uniform_chs_chaos_sorcerer_mnur_03			wh3_uniform_nur_ship_agent	wh3_uniform_nur_ship_agent	cam_hero_hu1c_dlc25_nurgle_sorcerer_staff_and_mace	cam_nur_ship_01	cam_nur_ship_01	206	0	0
1607178192	wh2_twa04_art_set_bst_great_bray_shaman_wild_05	0	0		none	wh2_twa04_uniform_bst_great_bray_shaman_05			wh_dlc03_campaign_bst_ship_light	wh_dlc03_campaign_bst_ship_agent	cam_hu6_gor_staff_and_sword	cam_beastmen_ship01	cam_beastmen_ship01	0	0	0
1611162076	wh3_dlc20_art_set_chs_sorcerer_lord_tzeentch_mtze_04	0	0		none	wh3_dlc20_uniform_chs_chaos_sorcerer_lord_mtze_04			wh3_uniform_tze_ship_lord	wh3_uniform_tze_ship_lord	cam_hu1c_chaos_staff_and_sword	cam_tze_ship_01	cam_tze_ship_01	164	0	0
1611735413	wh3_dlc25_art_set_chs_lord_mnur_03	0	0		none	wh3_dlc25_uniform_chs_chaos_lord_mnur_03			wh3_uniform_nur_ship_transport	wh3_uniform_nur_ship_transport	cam_lord_hu1c_dlc25_chaos_lord_nurgle_sword_and_shield	cam_nur_ship_01	cam_nur_ship_01	0	0	0
1612881627	wh2_dlc09_art_set_tmb_liche_priest_01_light	0	0		none	wh2_dlc09_uniform_tmb_liche_priest_01			wh2_dlc09_campaign_tmb_ship_agent	wh_main_campaign_vmp_ship_heavy	cam_lord_hu1_liche_priest_staff_and_sword	cam_agent_ship_04	cam_heavy_ship_01	44	0	0
1615778435	wh2_dlc11_art_set_cst_admiral_tech_03	0	0		none	wh2_dlc11_uniform_cst_vampire_fleet_admiral_male_03			wh2_dlc11_campaign_cst_ship_transport	wh2_dlc11_campaign_cst_ship_transport	cam_lord_hu1_cst_admiral_halberd	cam_cst_transport_ship_01	cam_cst_transport_ship_01	0	0	0
1619169047	wh3_dlc23_art_set_chd_bull_centaur_taurruk_05	0	0		none	wh3_dlc23_art_set_chd_bull_centaur_taurruk_05			wh3_dlc23_uniform_chd_ship_agent	wh3_dlc23_uniform_chd_ship_agent	cam_hero_ce1b_dlc23_bullcentaur_taurruk_2handed_axe	cam_chaosdwarfsship_01	cam_chaosdwarfsship_01	0	2	2
1623319552	wh2_dlc09_tmb_tomb_king_rakhash	0	0		none	wh2_dlc09_uniform_tmb_tomb_king_01			wh2_dlc09_campaign_tmb_ship_transport	wh2_dlc09_campaign_tmb_ship_transport	cam_hu1_empire_sword_and_shield	cam_transport_ship_06	cam_transport_ship_06	0	0	0
1629065367	wh2_dlc10_art_set_def_supreme_sorceress_fire_04	0	0		none	wh2_dlc10_uniform_def_supreme_sorceress_04			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1b_elf_staff_and_sword	cam_light_ship_05	cam_light_ship_05	0	0	0
1630361331	wh3_main_art_set_ksl_ice_witch_tempest_02	0	0		none	wh3_main_uniform_ksl_ice_witch_02			wh3_uniform_ksl_ship_lord	wh3_uniform_ksl_ship_lord	cam_hu1_empire_sword_and_shield	cam_ksl_ship_01	cam_ksl_ship_01	148	0	0
1632024428	wh2_main_art_set_def_khainite_assassin_04	0	0		none	wh2_main_uniform_def_khainite_assassin_04			wh2_main_campaign_def_ship_agent	wh2_main_campaign_def_ship_agent	cam_hero_hu1d_elf_sword_and_handbow	cam_light_ship_05	cam_light_ship_05	0	0	0
1636175066	wh2_dlc11_art_set_cst_admiral_female_vampires_02	0	0		none	wh2_dlc11_uniform_cst_vampire_fleet_admiral_female_02			wh2_dlc11_campaign_cst_ship_transport	wh2_dlc11_campaign_cst_ship_transport	cam_lord_hu1b_cst_admiral_cutlass_and_pistol	cam_cst_transport_ship_01	cam_cst_transport_ship_01	0	0	0
1638275922	wh2_main_art_set_def_sorceress_02_fire	0	0		none	wh2_main_uniform_def_sorceress_02			wh2_main_campaign_def_ship_agent	wh2_main_campaign_def_ship_agent	cam_lord_hu1b_elf_staff_and_sword	cam_light_ship_05	cam_light_ship_05	0	0	0
1639271718	wh2_main_art_set_lzd_slann_mage_priest_09	0	0		none	wh2_main_uniform_lzd_slann_mage_priest_04			wh2_main_campaign_lzd_ship_transport	wh2_main_campaign_lzd_ship_transport	cam_lord_hu9_slann_mace	cam_transport_ship_04	cam_transport_ship_04	0	0	0
164045190	wh2_main_art_set_lzd_skink_priest_03_tlaqua_beasts	0	0		none	wh2_main_uniform_lzd_skink_priest_03			wh2_main_campaign_lzd_ship_agent	wh2_main_campaign_lzd_ship_agent	cam_hero_hu7_skink_staff_and_club	cam_transport_ship_04	cam_transport_ship_04	0	0	0
1643495660	wh3_main_pro_art_set_tze_herald_of_tzeentch_tzeentch_04	0	0		none	wh3_main_uniform_tze_herald_of_tzeentch_04			wh3_uniform_tze_ship_lord	wh3_uniform_tze_ship_lord	cam_lord_hu14_wh3_pink_horror_staff_and_book	cam_tze_ship_01	cam_tze_ship_01	150	0	0
1645812228	wh3_main_art_set_kho_cultist_04	0	0		none	wh3_main_uniform_kho_cultist_04			wh3_uniform_kho_ship_agent	wh3_uniform_kho_ship_agent	cam_hu1c_chaos_sword_and_shield_cultist_of_khorne	cam_khorne_ship_01	cam_khorne_ship_01	0	0	0
1649915607	wh3_main_art_set_cth_lord_magistrate_yin_01	0	0		none	wh3_main_uniform_cth_lord_magistrate_01			wh3_uniform_cth_ship_lord	wh3_uniform_cth_ship_lord	cam_hu1e_sword_lord	cam_cathayship_01	cam_cathayship_01	0	0	0
1650823267	wh3_dlc25_art_set_emp_gold_wizard_05	0	0		none	wh3_dlc25_uniform_emp_gold_wizard_05			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	0	0	0
1653805517	wh3_main_art_set_tze_exalted_lord_of_change_tzeentch_05	0	0		none	wh3_main_uniform_tze_exalted_lord_of_change_05			wh3_uniform_tze_ship_lord	wh3_uniform_tze_ship_lord	cam_lord_hu10c_wh3_exalted_lord_of_change_staff	cam_tze_ship_01	cam_tze_ship_01	0	0	0
1656171330	wh2_dlc10_art_set_hef_alith_anar_01	0	0		none	wh2_dlc10_uniform_hef_alith_anar			wh2_main_campaign_hef_ship_transport	wh2_main_campaign_hef_ship_transport	cam_hu1d_elf_sword_and_bow	cam_medium_ship_05	cam_medium_ship_05	46	0	0
165635014	wh3_main_art_set_ksl_ice_witch_tempest_01	0	0		none	wh3_main_uniform_ksl_ice_witch_01			wh3_uniform_ksl_ship_lord	wh3_uniform_ksl_ship_lord	cam_hu1_empire_sword_and_shield	cam_ksl_ship_01	cam_ksl_ship_01	148	0	0
1656403646	wh3_main_art_set_sla_cultist_05	0	0		none	wh3_main_uniform_sla_cultist_05			wh3_uniform_sla_ship_agent	wh3_uniform_sla_ship_agent	cam_hero_hu1_cultist_of_slaanesh_dual_swords	cam_slaaneshship_01	cam_slaaneshship_01	0	0	0
1656860727	wh3_dlc25_art_set_nur_skin_wolf_werekin_chieftain	0	0		none	wh3_dlc25_uniform_nur_skin_wolf_werekin_chieftain			wh3_uniform_nur_ship_agent	wh3_uniform_nur_ship_agent	cam_hero_hu8_werekin_claws	cam_nur_ship_01	cam_nur_ship_01	0	0	0
165839665	wh3_main_art_set_ogr_butcher_01_maw	0	0		none	wh3_main_uniform_ogr_butcher_01			wh3_uniform_ogr_ship_agent	wh3_uniform_ogr_ship_agent	cam_hero_hu13_wh3_ogre_handblade_and_ironfist	cam_ogr_ship_01	cam_ogr_ship_01	0	0	0
1661629053	wh2_dlc11_art_set_vmp_bloodline_von_carstein_01	0	0		none	wh2_dlc11_uniform_vmp_bloodline_von_carstein_01			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	0	0	0
166213881	wh3_main_art_set_kho_cultist_03	0	0		none	wh3_main_uniform_kho_cultist_03			wh3_uniform_kho_ship_agent	wh3_uniform_kho_ship_agent	cam_hu1c_chaos_sword_and_shield_cultist_of_khorne	cam_khorne_ship_01	cam_khorne_ship_01	0	0	0
1663842721	wh2_main_art_set_skv_plague_priest_03_ritual	0	0		none	wh2_main_uniform_skv_plague_priest_03			wh2_main_campaign_skv_ship_agent	wh2_main_campaign_skv_ship_agent	cam_hu17_skaven_censer	cam_medium_ship_06	cam_medium_ship_06	0	0	0
1665266328	wh3_dlc25_art_set_chs_sorcerer_death_mnur_02	0	0		none	wh3_dlc25_uniform_chs_chaos_sorcerer_mnur_02			wh3_uniform_nur_ship_agent	wh3_uniform_nur_ship_agent	cam_hero_hu1c_dlc25_nurgle_sorcerer_staff_and_mace	cam_nur_ship_01	cam_nur_ship_01	202	0	0
166704780	wh3_main_art_set_ogr_hunter_03	0	0		none	wh3_main_uniform_ogr_hunter_03			wh3_uniform_ogr_ship_agent	wh3_uniform_ogr_ship_agent	cam_hero_hu13_wh3_ogre_sword_and_harpoon	cam_ogr_ship_01	cam_ogr_ship_01	0	0	0
1668424650	wh2_main_art_set_lzd_skink_chief_01_tlaqua	0	0		none	wh2_main_uniform_lzd_skink_chief_01			wh2_main_campaign_lzd_ship_agent	wh2_main_campaign_lzd_ship_agent	cam_hero_hu7_skink_club_and_blowpipe	cam_transport_ship_04	cam_transport_ship_04	0	0	0
167207820	wh3_dlc20_art_set_chs_sorcerer_lord_death_mnur_02	0	0		none	wh3_dlc20_uniform_chs_chaos_sorcerer_lord_mnur_02			wh3_uniform_nur_ship_transport	wh3_uniform_nur_ship_transport	cam_hu1c_chaos_staff_and_sword	cam_nur_ship_01	cam_nur_ship_01	22	0	0
1672722552	wh3_dlc24_ksl_hag_witch_hag_05	0	0		none	wh3_dlc24_uniform_ksl_cha_hag_witch_05			wh3_uniform_ksl_ship_agent	wh3_uniform_ksl_ship_agent	cam_hero_hu1i_dlc24_hag_witch_sled01	cam_ksl_ship_01	cam_ksl_ship_01	147	0	0
1674004039	wh3_main_art_set_nur_kugath	0	0		none	wh3_main_uniform_nur_kugath			wh3_uniform_nur_ship_transport	wh3_uniform_nur_ship_transport	cam_lord_hu9b_wh3_plaguefather_nurglings	cam_nur_ship_01	cam_nur_ship_01	0	0	0
1678036011	wh_dlc08_art_set_nor_shaman_sorcerer_qb_general	0	0		none	wh_dlc08_uniform_nor_shaman_sorcerer_01			wh_dlc08_campaign_nor_ship_agent	wh_dlc08_campaign_nor_ship_agent	cam_hu1_empire_staff_and_sword	cam_agent_ship_03	cam_agent_ship_03	0	0	0
1678251981	wh2_twa02_art_set_wef_glade_captain_03	0	0		none	wh2_twa02_uniform_wef_glade_captain_03			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hero_hu1b_hef_spear_and_bow	cam_transport_ship_03	cam_transport_ship_03	0	0	0
1678387202	wh3_main_art_set_cth_lord_magistrate_yin_04	0	0		none	wh3_main_uniform_cth_lord_magistrate_04			wh3_uniform_cth_ship_lord	wh3_uniform_cth_ship_lord	cam_hu1e_sword_lord	cam_cathayship_01	cam_cathayship_01	0	0	0
1680977790	wh2_dlc11_art_set_cst_gunnery_wight_05	0	0		none	wh2_dlc11_uniform_cst_gunnery_wight_05			wh2_dlc11_campaign_cst_ship_agent	wh2_dlc11_campaign_cst_ship_agent	cam_hero_hu1_cst_gunnery_rifle	cam_cst_transport_ship_01	cam_cst_transport_ship_01	0	0	0
1682915129	wh2_dlc16_art_set_skv_chieftain_02	0	0		none	wh2_dlc16_uniform_skv_chieftain_02			wh2_main_campaign_skv_ship_agent	wh2_main_campaign_skv_ship_agent	cam_hero_hu17_dlc16_halberd	cam_medium_ship_06	cam_medium_ship_06	0	0	0
1684072115	wh2_main_art_set_def_sorceress_01_death	0	0		none	wh2_main_uniform_def_sorceress_01			wh2_main_campaign_def_ship_agent	wh2_main_campaign_def_ship_agent	cam_lord_hu1b_elf_staff_and_sword	cam_light_ship_05	cam_light_ship_05	0	0	0
1684196004	wh3_main_pro_art_set_kho_herald_of_khorne_03	0	0		none	wh3_main_uniform_kho_herald_of_khorne_03			wh3_uniform_kho_ship_lord	wh3_uniform_kho_ship_lord	cam_lord_hu6f_wh3_herald_2handed_sword	cam_khorne_ship_01	cam_khorne_ship_01	95	145	145
168444088	wh3_dlc20_art_set_chs_sorcerer_shadows_msla_05	0	0		none	wh3_dlc20_uniform_chs_chaos_sorcerer_msla_05			wh3_uniform_sla_ship_agent	wh3_uniform_sla_ship_agent	cam_hu1c_chaos_staff_and_sword	cam_slaaneshship_01	cam_slaaneshship_01	166	0	0
1685991164	wh2_dlc11_art_set_cst_admiral_deep_03	0	0		none	wh2_dlc11_uniform_cst_vampire_fleet_admiral_male_03			wh2_dlc11_campaign_cst_ship_transport	wh2_dlc11_campaign_cst_ship_transport	cam_lord_hu1_cst_admiral_halberd	cam_cst_transport_ship_01	cam_cst_transport_ship_01	0	0	0
1692004273	wh2_dlc11_art_set_cst_cylostra_1	0	0		none	wh2_dlc11_uniform_cst_cylostra			wh2_dlc11_campaign_cst_ship_cylostra_01	wh2_dlc11_campaign_cst_ship_cylostra_01	cam_lord_hc9_cst_cylostra_fan_and_staff	cam_cst_cylostra_ship_01	cam_cst_cylostra_ship_01	0	0	0
1698687121	wh2_dlc12_art_set_skv_warlock_master_02	0	0		none	wh2_dlc12_uniform_skv_warlock_master_02			wh2_main_campaign_skv_ship_transport	wh2_main_campaign_skv_ship_transport	cam_lord_hu17_dlc12_warlock_gauntlets	cam_medium_ship_06	cam_medium_ship_06	0	0	0
1701674171	wh3_main_art_set_nur_cultist_02	0	0		none	wh3_main_uniform_nur_cultist_02			wh3_uniform_nur_ship_transport	wh3_uniform_nur_ship_transport	cam_hu1_empire_sword	cam_nur_ship_01	cam_nur_ship_01	149	0	0
1702132749	wh2_dlc11_art_set_cst_aranessa_1	0	0		none	wh2_dlc11_uniform_cst_aranessa			wh2_dlc11_campaign_cst_ship_aranessa_01	wh2_dlc11_campaign_cst_ship_aranessa_01	cam_lord_hu1b_cst_aranessa_halberd	cam_cst_aranessa_ship_01	cam_cst_aranessa_ship_01	0	0	0
1704180070	wh3_main_art_set_kho_cult_magus_04	0	0		none	wh3_main_uniform_kho_cultist_04			wh3_uniform_kho_ship_agent	wh3_uniform_kho_ship_agent	cam_hu1c_chaos_sword_and_shield_cultist_of_khorne	cam_khorne_ship_01	cam_khorne_ship_01	0	0	0
1704750881	wh3_main_art_set_nur_herald_of_nurgle_nurgle_03	0	0		none	wh3_main_uniform_nur_herald_of_nurgle_03			wh3_uniform_nur_ship_transport	wh3_uniform_nur_ship_transport	cam_lord_hu4d_wh3_herald_of_nurgle_sword	cam_nur_ship_01	cam_nur_ship_01	87	0	0
1705572717	wh2_dlc17_art_set_bst_doombull_04	0	0		none	wh2_dlc17_uniform_bst_doombull_04			wh_dlc03_campaign_bst_ship_heavy	wh_dlc03_campaign_bst_ship_transport	cam_lord_hu12_dlc17_doombull	cam_beastmen_ship01	cam_beastmen_ship01	0	0	0
1710360062	wh3_dlc25_art_set_nur_kayzk_the_befouled	0	0		none	wh3_dlc25_uniform_nur_kayzk_the_befouled			wh3_uniform_nur_ship_agent	wh3_uniform_nur_ship_agent	cam_hero_hu6h_dlc25_kayzk_bc4_rot_beast_sword	cam_nur_ship_01	cam_nur_ship_01	0	0	0
1710993638	wh3_main_art_set_ogr_butcher_02_maw	0	0		none	wh3_main_uniform_ogr_butcher_02			wh3_uniform_ogr_ship_agent	wh3_uniform_ogr_ship_agent	cam_hero_hu13_wh3_ogre_handblade_and_ironfist	cam_ogr_ship_01	cam_ogr_ship_01	0	0	0
1721108995	wh2_dlc14_art_set_skv_snikch	0	0		none	wh2_dlc14_uniform_skv_snikch			wh2_main_campaign_skv_ship_transport	wh2_main_campaign_skv_ship_transport	cam_lord_hu17_dlc14_snikch_dual_sword	cam_medium_ship_06	cam_medium_ship_06	0	0	0
1722651001	wh3_dlc23_art_set_chd_sorcerer_prophet_death_05	0	0		none	wh3_dlc23_art_set_chd_sorcerer_prophet_05			wh3_dlc23_uniform_chd_ship_lord	wh3_dlc23_uniform_chd_ship_lord	cam_lord_hu3_dlc23_sorcerer_prophet_axe_pistol	cam_chaosdwarfsship_01	cam_chaosdwarfsship_01	0	1	1
1724417694	wh2_dlc09_art_set_tmb_liche_priest_05_light	0	0		none	wh2_dlc09_uniform_tmb_liche_priest_05			wh2_dlc09_campaign_tmb_ship_agent	wh_main_campaign_vmp_ship_heavy	cam_lord_hu1_liche_priest_staff_and_sword	cam_agent_ship_04	cam_heavy_ship_01	44	0	0
17251545	wh2_dlc10_hef_handmaiden_05	0	0		none	wh2_dlc10_uniform_hef_handmaiden_05			wh2_main_campaign_hef_ship_agent	wh2_main_campaign_hef_ship_agent	cam_hero_hu1b_hef_spear_and_bow	cam_medium_ship_05	cam_medium_ship_05	0	0	0
1726611913	wh3_main_art_set_sla_alluress_slaanesh_01	0	0		none	wh3_main_uniform_sla_alluress_01			wh3_uniform_sla_ship_agent	wh3_uniform_sla_ship_agent	cam_sla_cha_herald_of_slaanesh_slaanesh_0	cam_slaaneshship_01	cam_slaaneshship_01	0	0	0
1731968957	wh2_main_art_set_skv_plague_priest_02	0	0		none	wh2_main_uniform_skv_plague_priest_02			wh2_main_campaign_skv_ship_agent	wh2_main_campaign_skv_ship_agent	cam_hu17_skaven_censer	cam_medium_ship_06	cam_medium_ship_06	0	0	0
1734166525	wh3_main_art_set_kho_bloodreaper_02	0	0		none	wh3_main_uniform_kho_bloodreaper_02			wh3_uniform_kho_ship_agent	wh3_uniform_kho_ship_agent	cam_hu6f_wh3_bloodreaper_2handed_sword	cam_khorne_ship_01	cam_khorne_ship_01	119	0	0
1735508546	wh3_dlc24_art_set_cth_gate_master_01	0	0		none	wh3_dlc24_uniform_cth_gate_master_01			wh3_uniform_cth_ship_agent	wh3_uniform_cth_ship_agent	cam_hero_hu1e_dlc24_gatemaster_sword_and_shield	cam_cathayship_01	cam_cathayship_01	0	0	0
1737897560	wh3_main_art_set_nur_herald_of_nurgle_nurgle_05	0	0		none	wh3_main_uniform_nur_herald_of_nurgle_05			wh3_uniform_nur_ship_transport	wh3_uniform_nur_ship_transport	cam_lord_hu4d_wh3_herald_of_nurgle_sword	cam_nur_ship_01	cam_nur_ship_01	87	0	0
1739008093	wh3_main_art_set_nur_cultist_plague_05	0	0		none	wh3_main_uniform_nur_cultist_05			wh3_uniform_nur_ship_transport	wh3_uniform_nur_ship_transport	cam_hu1_empire_sword	cam_nur_ship_01	cam_nur_ship_01	149	0	0
1744947524	wh2_main_art_set_def_dreadlord_fem_02	0	0		none	wh2_main_uniform_def_dreadlord_fem_02			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1b_elf_sword_and_shield	cam_light_ship_05	cam_light_ship_05	0	0	0
1746840232	wh3_dlc20_art_set_chs_sorcerer_tzeentch_mtze_01	0	0		none	wh3_dlc20_uniform_chs_chaos_sorcerer_mtze_01			wh3_uniform_tze_ship_agent	wh3_uniform_tze_ship_agent	cam_hu1c_chaos_staff_and_sword	cam_tze_ship_01	cam_tze_ship_01	164	0	0
1747879205	wh_main_art_set_brt_damsel_02_heavens	0	0		none	wh_main_uniform_brt_damsel_02			wh_main_campaign_brt_ship_light	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	0	0	0
1749577523	wh3_dlc25_art_set_nur_tamurkhan	0	0		none	wh3_dlc25_uniform_nur_tamurkhan			wh3_uniform_nur_ship_transport	wh3_uniform_nur_ship_transport	cam_lord_hu13_dlc25_tamurkhan_axe	cam_nur_ship_01	cam_nur_ship_01	0	0	0
1752272573	wh3_main_art_set_dae_daemon_prince_tzeentch	0	0		none	wh3_main_uniform_dae_daemon_prince			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_lord_hu10e_wh3_daemon_prince_sword	cam_heavy_ship_04	cam_heavy_ship_04	0	0	0
