building	effect	context_requirement	effect_scope	value	value_damaged	value_ruined
wh2_dlc12_under_empire_settlement_warren_1	wh2_main_effect_army_ability_uses_the_menace_below		foreign_building_to_forces_own_regionwide	2.0000	2.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_1	wh2_main_effect_force_own_campaign_movement_range		foreign_building_to_forces_own_regionwide	10.0000	10.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_1	wh3_main_effect_corruption_skaven_adjacent_provinces		foreign_building_to_adjacent_province_unseen	0.2500	0.2500	0.0000
wh2_dlc12_under_empire_settlement_warren_1	wh_main_effect_force_all_campaign_replenishment_rate_horde		foreign_building_to_character_own	10.0000	10.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_1	wh_main_effect_force_stat_leadership_attacking		foreign_building_to_forces_own_regionwide	2.0000	2.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_2	wh2_main_effect_army_ability_enable_the_menace_below_hidden		foreign_building_to_forces_own_regionwide	1.0000	1.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_2	wh2_main_effect_army_ability_uses_the_menace_below		foreign_building_to_forces_own_regionwide	3.0000	3.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_2	wh2_main_effect_force_own_campaign_movement_range		foreign_building_to_forces_own_regionwide	20.0000	20.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_2	wh3_main_effect_corruption_skaven_adjacent_provinces		foreign_building_to_adjacent_province_unseen	0.2500	0.2500	0.0000
wh2_dlc12_under_empire_settlement_warren_2	wh_main_effect_force_all_campaign_replenishment_rate_horde		foreign_building_to_character_own	15.0000	15.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_2	wh_main_effect_force_stat_leadership_attacking		foreign_building_to_forces_own_regionwide	4.0000	4.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_3	wh2_main_effect_army_ability_enable_the_menace_below_hidden		foreign_building_to_forces_own_regionwide	1.0000	1.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_3	wh2_main_effect_army_ability_uses_the_menace_below		foreign_building_to_forces_own_regionwide	4.0000	4.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_3	wh2_main_effect_force_own_campaign_movement_range		foreign_building_to_forces_own_regionwide	30.0000	30.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_3	wh3_main_effect_corruption_skaven_adjacent_provinces		foreign_building_to_adjacent_province_unseen	0.2500	0.2500	0.0000
wh2_dlc12_under_empire_settlement_warren_3	wh_main_effect_force_all_campaign_replenishment_rate_horde		foreign_building_to_character_own	20.0000	20.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_3	wh_main_effect_force_stat_leadership_attacking		foreign_building_to_forces_own_regionwide	6.0000	6.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_4	wh2_main_effect_army_ability_enable_the_menace_below_hidden		foreign_building_to_forces_own_regionwide	1.0000	1.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_4	wh2_main_effect_army_ability_uses_the_menace_below		foreign_building_to_forces_own_regionwide	5.0000	5.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_4	wh2_main_effect_force_own_campaign_movement_range		foreign_building_to_forces_own_regionwide	40.0000	40.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_4	wh3_main_effect_corruption_skaven_adjacent_provinces		foreign_building_to_adjacent_province_unseen	0.2500	0.2500	0.0000
wh2_dlc12_under_empire_settlement_warren_4	wh_main_effect_force_all_campaign_replenishment_rate_horde		foreign_building_to_character_own	25.0000	25.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_4	wh_main_effect_force_stat_leadership_attacking		foreign_building_to_forces_own_regionwide	8.0000	8.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_5	wh2_main_effect_army_ability_enable_the_menace_below_hidden		foreign_building_to_forces_own_regionwide	1.0000	1.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_5	wh2_main_effect_army_ability_uses_the_menace_below		foreign_building_to_forces_own_regionwide	6.0000	6.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_5	wh2_main_effect_force_own_campaign_movement_range		foreign_building_to_forces_own_regionwide	50.0000	50.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_5	wh3_main_effect_corruption_skaven_adjacent_provinces		foreign_building_to_adjacent_province_unseen	0.2500	0.2500	0.0000
wh2_dlc12_under_empire_settlement_warren_5	wh_main_effect_force_all_campaign_replenishment_rate_horde		foreign_building_to_character_own	30.0000	30.0000	0.0000
wh2_dlc12_under_empire_settlement_warren_5	wh_main_effect_force_stat_leadership_attacking		foreign_building_to_forces_own_regionwide	10.0000	10.0000	0.0000
wh2_dlc12_under_empire_warpstone_mine_1	wh2_dlc12_effect_under_empire_expansion		foreign_building_to_region_own	5.0000	5.0000	0.0000
wh2_dlc12_under_empire_warpstone_mine_1	wh2_dlc12_pooled_resource_skaven_food_under_empire_consumed		faction_to_faction_own_unseen	-2.0000	-2.0000	0.0000
wh2_dlc12_under_empire_warpstone_mine_1	wh3_main_effect_corruption_skaven_adjacent_provinces		foreign_building_to_adjacent_province_unseen	0.2500	0.2500	0.0000
wh2_dlc12_under_empire_warpstone_mine_2	wh2_dlc12_effect_under_empire_expansion		foreign_building_to_region_own	10.0000	10.0000	0.0000
wh2_dlc12_under_empire_warpstone_mine_2	wh2_dlc12_pooled_resource_skaven_food_under_empire_consumed		faction_to_faction_own_unseen	-3.0000	-3.0000	0.0000
wh2_dlc12_under_empire_warpstone_mine_2	wh3_main_effect_corruption_skaven_adjacent_provinces		foreign_building_to_adjacent_province_unseen	0.2500	0.2500	0.0000
wh2_dlc12_under_empire_warpstone_refinery_1	wh2_dlc12_pooled_resource_skaven_food_under_empire_consumed		faction_to_faction_own_unseen	-2.0000	-2.0000	0.0000
wh2_dlc12_under_empire_warpstone_refinery_1	wh2_main_effect_skv_warp_unit_upkeep_down		faction_to_force_own	-3.0000	-3.0000	0.0000
wh2_dlc12_under_empire_warpstone_refinery_1	wh2_main_effect_tech_unit_xp_levels_skv_weaponteams		faction_to_province_own	1.0000	1.0000	0.0000
wh2_dlc12_under_empire_warpstone_refinery_1	wh3_main_effect_corruption_skaven_adjacent_provinces		foreign_building_to_adjacent_province_unseen	0.2500	0.2500	0.0000
wh2_dlc12_under_empire_warpstone_refinery_1	wh3_main_effect_winds_of_magic_pool_cap		faction_to_force_own	3.0000	2.0000	0.0000
wh2_dlc12_under_empire_warpstone_refinery_1	wh_main_effect_technology_research_points		faction_to_faction_own_unseen	5.0000	3.0000	1.0000
wh2_dlc12_under_empire_warpstone_strip_mine_1	wh2_dlc12_pooled_resource_skaven_food_under_empire_consumed		faction_to_faction_own_unseen	-2.0000	-2.0000	0.0000
wh2_dlc12_under_empire_warpstone_strip_mine_1	wh2_main_effect_army_ability_enable_warpbomb		foreign_building_to_forces_own_regionwide	1.0000	1.0000	0.0000
wh2_dlc12_under_empire_warpstone_strip_mine_1	wh3_main_effect_corruption_skaven_adjacent_provinces		foreign_building_to_adjacent_province_unseen	0.2500	0.2500	0.0000
wh2_dlc12_under_empire_warpstone_strip_mine_1	wh_main_effect_building_construction_cost_mod		foreign_building_to_region_own_factionwide	-3.0000	-2.0000	0.0000
wh2_dlc12_under_empire_warpstone_strip_mine_1	wh_main_effect_economy_gdp_manufacture		foreign_building_to_foreign_building_own	100.0000	50.0000	0.0000
wh2_dlc12_under_empire_warpstone_strip_mine_1	wh_main_effect_economy_trade_tariff_mod		faction_to_faction_own_unseen	8.0000	4.0000	0.0000
wh2_dlc12_under_empire_warpstone_strip_mine_1	wh_main_effect_force_all_campaign_razing_income		foreign_building_to_character_own	300.0000	300.0000	0.0000
wh2_dlc13_horde_lizardmen_great_beasts_1	wh2_main_effect_army_ability_enable_feral_cold_ones		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_great_beasts_2	wh2_main_effect_army_ability_enable_feral_cold_ones		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_great_beasts_3	wh2_dlc13_effect_unit_cap_lzd_mon_dread_saurian_0		building_to_faction_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_great_beasts_3	wh2_dlc13_effect_unit_cap_lzd_mon_dread_saurian_1		building_to_faction_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_great_beasts_3	wh2_main_effect_army_ability_enable_feral_cold_ones		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_itzl_1	wh2_dlc13_effect_global_recruitment_duration_feralbastiladon_feralstegadon		force_to_force_own	-2.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_itzl_1	wh_main_effect_hordebuilding_growth_core		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_itzl_2	wh2_dlc13_effect_global_recruitment_duration_arkofsotek_solarengine_revcrystal		force_to_force_own	-2.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_itzl_2	wh2_dlc13_effect_global_recruitment_duration_feralbastiladon_feralstegadon		force_to_force_own	-2.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_itzl_2	wh_main_effect_hordebuilding_growth_core		force_to_force_own	2.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_itzl_3	wh2_dlc13_effect_global_recruitment_duration_arkofsotek_solarengine_revcrystal		force_to_force_own	-2.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_itzl_3	wh2_dlc13_effect_global_recruitment_duration_dreadsaurian_ancientstegadonengine		force_to_force_own	-3.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_itzl_3	wh2_dlc13_effect_global_recruitment_duration_feralbastiladon_feralstegadon		force_to_force_own	-2.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_itzl_3	wh2_dlc13_effect_global_recruitment_duration_stegadon_engineofthegods_ancientstegadon_feralcarnosaur		force_to_force_own	-2.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_itzl_3	wh2_dlc13_effect_unit_cap_lzd_mon_dread_saurian_0		building_to_faction_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_itzl_3	wh2_dlc13_effect_unit_cap_lzd_mon_dread_saurian_1		building_to_faction_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_itzl_3	wh_main_effect_hordebuilding_growth_core		force_to_force_own	3.0000	2.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_quetzl_1	wh2_dlc13_effect_global_recruitment_duration_skink_saurus_javelins		force_to_force_own	-1.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_quetzl_1	wh_main_effect_hordebuilding_growth_core		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_quetzl_2	wh2_dlc13_effect_global_recruitment_duration_redskink_shieldsaurus_skirmishers_chameleon		force_to_force_own	-1.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_quetzl_2	wh2_dlc13_effect_global_recruitment_duration_skink_saurus_javelins		force_to_force_own	-1.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_quetzl_2	wh_main_effect_hordebuilding_growth_core		force_to_force_own	2.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_quetzl_3	wh2_dlc13_effect_global_recruitment_duration_redskink_shieldsaurus_skirmishers_chameleon		force_to_force_own	-1.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_quetzl_3	wh2_dlc13_effect_global_recruitment_duration_skink_saurus_javelins		force_to_force_own	-1.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_quetzl_3	wh2_dlc13_effect_global_recruitment_duration_templeguard_kroxigor		force_to_force_own	-2.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_quetzl_3	wh_main_effect_hordebuilding_growth_core		force_to_force_own	3.0000	2.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_tlanxla_1	wh2_dlc13_effect_global_recruitment_duration_razordon_salamander_terradon		force_to_force_own	-1.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_tlanxla_1	wh_main_effect_hordebuilding_growth_core		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_tlanxla_2	wh2_dlc13_effect_global_recruitment_duration_coldones		force_to_force_own	-2.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_tlanxla_2	wh2_dlc13_effect_global_recruitment_duration_razordon_salamander_terradon		force_to_force_own	-1.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_tlanxla_2	wh_main_effect_hordebuilding_growth_core		force_to_force_own	2.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_tlanxla_3	wh2_dlc13_effect_global_recruitment_duration_ancientsalamander		force_to_force_own	-1.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_tlanxla_3	wh2_dlc13_effect_global_recruitment_duration_coldones		force_to_force_own	-2.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_tlanxla_3	wh2_dlc13_effect_global_recruitment_duration_razordon_salamander_terradon		force_to_force_own	-1.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_tlanxla_3	wh2_dlc13_effect_global_recruitment_duration_ripperdactyl_coatl		force_to_force_own	-2.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_portal_tlanxla_3	wh_main_effect_hordebuilding_growth_core		force_to_force_own	3.0000	2.0000	0.0000
wh2_dlc13_horde_lizardmen_saurus_3	wh2_main_effect_agent_cap_increase_lzd_scar_veteran		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_saurus_3	wh2_main_effect_agent_enable_recruitment_lzd_scar_veteran		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_saurus_4	wh2_main_effect_agent_cap_increase_lzd_scar_veteran		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_saurus_4	wh2_main_effect_agent_enable_recruitment_lzd_scar_veteran		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_saurus_veteran_1	wh2_main_effect_agent_cap_increase_lzd_scar_veteran		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_saurus_veteran_1	wh2_main_effect_agent_enable_recruitment_lzd_scar_veteran		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_saurus_veteran_1	wh_dlc05_effect_building_army_xp_gain		force_to_force_own	50.0000	25.0000	0.0000
wh2_dlc13_horde_lizardmen_saurus_veteran_1	wh_main_effect_hordebuilding_growth_core		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_skink_chief_1	wh2_main_effect_agent_cap_increase_lzd_skink_chief		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_skink_chief_1	wh2_main_effect_agent_enable_recruitment_spy_lzd		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_skink_chief_1	wh_main_effect_force_all_campaign_movement_range		force_to_force_own	10.0000	10.0000	0.0000
wh2_dlc13_horde_lizardmen_skink_chief_1	wh_main_effect_hordebuilding_growth_core		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_skink_priest_1	wh2_dlc17_effect_agent_cap_increase_lzd_skink_oracle		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_skink_priest_1	wh2_dlc17_effect_agent_enable_recruitment_runesmith_lzd		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_skink_priest_1	wh2_main_effect_agent_cap_increase_lzd_skink_priest		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_skink_priest_1	wh2_main_effect_agent_enable_recruitment_wizard_lzd		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_skink_priest_1	wh_main_effect_hordebuilding_growth_core		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_skinks_2	wh2_main_effect_agent_cap_increase_lzd_skink_chief		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_skinks_2	wh2_main_effect_agent_enable_recruitment_spy_lzd		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_skinks_3	wh2_main_effect_agent_cap_increase_lzd_skink_chief		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_skinks_3	wh2_main_effect_agent_enable_recruitment_spy_lzd		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_slann_1	wh2_main_effect_agent_cap_increase_lzd_skink_priest		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_slann_1	wh2_main_effect_agent_enable_recruitment_wizard_lzd		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_slann_2	wh2_dlc17_effect_agent_enable_recruitment_runesmith_lzd		force_to_force_own	1.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_slann_2	wh2_main_effect_agent_cap_increase_lzd_skink_priest		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_slann_2	wh2_main_effect_agent_enable_recruitment_wizard_lzd		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_slann_2	wh2_main_effect_agent_recruitment_xp_lzd_skink_priest		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_slann_3	wh2_dlc17_effect_agent_cap_increase_lzd_skink_oracle		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_slann_3	wh2_dlc17_effect_agent_enable_recruitment_runesmith_lzd		force_to_force_own	1.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_slann_3	wh2_main_effect_agent_cap_increase_lzd_skink_priest		faction_to_faction_own_unseen	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_slann_3	wh2_main_effect_agent_enable_recruitment_wizard_lzd		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_slann_3	wh2_main_effect_agent_recruitment_xp_lzd_skink_priest		force_to_force_own	2.0000	2.0000	0.0000
wh2_dlc13_horde_lizardmen_support_faction_1	wh2_dlc09_effect_increase_army_capacity		building_to_faction_own	1.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_support_faction_1	wh2_main_effect_agent_cap_increase_all_heroes		building_to_faction_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_support_faction_1	wh3_main_effect_corruption_reduction_horde_buildings		force_to_character_own_provincetext	-2.0000	-1.0000	0.0000
wh2_dlc13_horde_lizardmen_support_faction_2	wh2_dlc09_effect_increase_army_capacity		building_to_faction_own	2.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_support_faction_2	wh2_main_effect_agent_cap_increase_all_heroes		building_to_faction_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_support_faction_2	wh3_main_effect_corruption_reduction_horde_buildings		force_to_character_own_provincetext	-4.0000	-2.0000	0.0000
wh2_dlc13_horde_lizardmen_support_faction_3	wh2_dlc09_effect_increase_army_capacity		building_to_faction_own	3.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_support_faction_3	wh2_main_effect_agent_cap_increase_all_heroes		building_to_faction_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_support_faction_3	wh3_main_effect_corruption_reduction_horde_buildings		force_to_character_own_provincetext	-6.0000	-3.0000	0.0000
wh2_dlc13_horde_lizardmen_support_horde_1	wh_main_effect_force_all_campaign_replenishment_rate		force_to_force_own	2.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_support_horde_1	wh_main_effect_force_all_campaign_upkeep		force_to_force_own	-5.0000	-5.0000	0.0000
wh2_dlc13_horde_lizardmen_support_horde_2	wh_main_effect_force_all_campaign_replenishment_rate		force_to_force_own	4.0000	2.0000	0.0000
wh2_dlc13_horde_lizardmen_support_horde_2	wh_main_effect_force_all_campaign_upkeep		force_to_force_own	-10.0000	-10.0000	0.0000
wh2_dlc13_horde_lizardmen_support_horde_3	wh_main_effect_force_all_campaign_replenishment_rate		force_to_force_own	6.0000	3.0000	2.0000
wh2_dlc13_horde_lizardmen_support_horde_3	wh_main_effect_force_all_campaign_upkeep		force_to_force_own	-15.0000	-8.0000	-4.0000
wh2_dlc13_horde_lizardmen_support_rcost_1	wh_main_effect_force_all_campaign_recruitment_cost_all		force_to_force_own	-6.0000	-3.0000	-2.0000
wh2_dlc13_horde_lizardmen_support_rcost_1	wh_main_effect_hordebuilding_growth_core		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_support_rcost_2	wh_main_effect_force_all_campaign_recruitment_cost_all		force_to_force_own	-12.0000	-6.0000	-3.0000
wh2_dlc13_horde_lizardmen_support_rcost_2	wh_main_effect_hordebuilding_growth_core		force_to_force_own	2.0000	1.0000	1.0000
wh2_dlc13_horde_lizardmen_support_rrank_1	wh_main_effect_force_all_campaign_replenishment_rate		force_to_force_own	2.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_support_rrank_1	wh_main_effect_hordebuilding_growth_core		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_support_rrank_2	wh3_main_effect_pooled_resource_sacred_spawning_add_buildings		faction_to_faction_own_unseen	25.0000	25.0000	0.0000
wh2_dlc13_horde_lizardmen_support_rrank_2	wh_main_effect_force_all_campaign_replenishment_rate		force_to_force_own	4.0000	2.0000	0.0000
wh2_dlc13_horde_lizardmen_support_rrank_2	wh_main_effect_hordebuilding_growth_core		force_to_force_own	2.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_support_upkeep_1	wh_main_effect_force_all_campaign_upkeep		force_to_force_own	-5.0000	-3.0000	-1.0000
wh2_dlc13_horde_lizardmen_support_upkeep_1	wh_main_effect_hordebuilding_growth_core		force_to_force_own	1.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_support_upkeep_2	wh_main_effect_force_all_campaign_upkeep		force_to_force_own	-10.0000	-5.0000	-3.0000
wh2_dlc13_horde_lizardmen_support_upkeep_2	wh_main_effect_hordebuilding_growth_core		force_to_force_own	2.0000	1.0000	1.0000
wh2_dlc13_horde_lizardmen_ziggurat_1	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_1	wh_main_effect_economy_gdp_culture		force_to_force_building	250.0000	125.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_1	wh_main_effect_force_all_campaign_upkeep		force_to_force_own	-5.0000	-5.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_1	wh_main_effect_force_all_recruitment_points		force_to_force_own	2.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_1	wh_main_effect_hordebuilding_growth_core		force_to_force_own	10.0000	5.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_2	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_2	wh_main_effect_economy_gdp_culture		force_to_force_building	250.0000	125.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_2	wh_main_effect_force_all_campaign_upkeep		force_to_force_own	-10.0000	-5.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_2	wh_main_effect_force_all_recruitment_points		force_to_force_own	3.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_2	wh_main_effect_hordebuilding_growth_core		force_to_force_own	10.0000	5.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_3	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_3	wh_main_effect_economy_gdp_culture		force_to_force_building	250.0000	125.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_3	wh_main_effect_force_all_campaign_movement_range		force_to_force_own	10.0000	10.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_3	wh_main_effect_force_all_campaign_replenishment_rate		force_to_force_own	1.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_3	wh_main_effect_force_all_campaign_upkeep		force_to_force_own	-15.0000	-5.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_3	wh_main_effect_force_all_recruitment_points		force_to_force_own	4.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_3	wh_main_effect_hordebuilding_growth_core		force_to_force_own	10.0000	5.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_4	wh2_dlc13_lzd_weapon_strength_kroxigor		force_to_force_own_lords_army	10.0000	10.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_4	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_4	wh_main_effect_economy_gdp_culture		force_to_force_building	250.0000	125.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_4	wh_main_effect_force_all_campaign_movement_range		force_to_force_own	10.0000	10.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_4	wh_main_effect_force_all_campaign_replenishment_rate		faction_to_force_own	1.0000	0.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_4	wh_main_effect_force_all_campaign_upkeep		force_to_force_own	-20.0000	-5.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_4	wh_main_effect_force_all_recruitment_points		force_to_force_own	5.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_4	wh_main_effect_hordebuilding_growth_core		force_to_force_own	10.0000	5.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_5	wh2_dlc13_effect_force_stat_physical_resistance_kroxigors		force_to_force_own_lords_army	10.0000	10.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_5	wh2_dlc13_lzd_weapon_strength_kroxigor		force_to_force_own_lords_army	15.0000	15.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_5	wh3_main_effect_chaos_realm_trait_removal	IsChaosCampaign	region_to_region_own	50.0000	25.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_5	wh_main_effect_economy_gdp_culture		force_to_force_building	250.0000	125.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_5	wh_main_effect_force_all_campaign_movement_range		force_to_force_own	10.0000	10.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_5	wh_main_effect_force_all_campaign_replenishment_rate		faction_to_force_own	2.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_5	wh_main_effect_force_all_campaign_upkeep		force_to_force_own	-25.0000	-5.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_5	wh_main_effect_force_all_recruitment_points		force_to_force_own	6.0000	1.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_5	wh_main_effect_hordebuilding_growth_core		force_to_force_own	10.0000	5.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_minor_1	wh_main_effect_hordebuilding_growth_core		force_to_force_own	10.0000	5.0000	0.0000
wh2_dlc13_horde_lizardmen_ziggurat_minor_2	wh_main_effect_force_all_campaign_upkeep		force_to_force_own	-2.0000	-2.0000	0.0000
