army_name	battle_name
wh3_dlc25_qb_dwf_malakai_a_fellow_engineer_enemy_def_01	wh3_dlc25_qb_dwf_malakai_a_fellow_engineer
wh3_dlc25_qb_dwf_malakai_a_fellow_engineer_enemy_def_02	wh3_dlc25_qb_dwf_malakai_a_fellow_engineer
wh3_dlc25_qb_dwf_malakai_a_fellow_engineer_player	wh3_dlc25_qb_dwf_malakai_a_fellow_engineer
wh3_dlc25_qb_dwf_malakai_dragon_hunters_enemy_high_elves_01	wh3_dlc25_qb_dwf_malakai_dragon_hunters
wh3_dlc25_qb_dwf_malakai_dragon_hunters_enemy_high_elves_02	wh3_dlc25_qb_dwf_malakai_dragon_hunters
wh3_dlc25_qb_dwf_malakai_dragon_hunters_player	wh3_dlc25_qb_dwf_malakai_dragon_hunters
wh3_dlc25_qb_dwf_malakai_dreadquake_destruction_enemy_chaos_dwarfs_01	wh3_dlc25_qb_dwf_malakai_dreadquake_destruction
wh3_dlc25_qb_dwf_malakai_dreadquake_destruction_enemy_chaos_dwarfs_02	wh3_dlc25_qb_dwf_malakai_dreadquake_destruction
wh3_dlc25_qb_dwf_malakai_dreadquake_destruction_player	wh3_dlc25_qb_dwf_malakai_dreadquake_destruction
wh3_dlc25_qb_dwf_malakai_exalted_bloodthirster_khorne_01	wh3_dlc25_qb_dwf_malakai_exalted_bloodthirster
wh3_dlc25_qb_dwf_malakai_exalted_bloodthirster_khorne_02	wh3_dlc25_qb_dwf_malakai_exalted_bloodthirster
wh3_dlc25_qb_dwf_malakai_exalted_bloodthirster_khorne_03	wh3_dlc25_qb_dwf_malakai_exalted_bloodthirster
wh3_dlc25_qb_dwf_malakai_exalted_bloodthirster_khorne_04	wh3_dlc25_qb_dwf_malakai_exalted_bloodthirster
wh3_dlc25_qb_dwf_malakai_exalted_bloodthirster_khorne_05	wh3_dlc25_qb_dwf_malakai_exalted_bloodthirster
wh3_dlc25_qb_dwf_malakai_exalted_bloodthirster_khorne_06	wh3_dlc25_qb_dwf_malakai_exalted_bloodthirster
wh3_dlc25_qb_dwf_malakai_exalted_bloodthirster_player	wh3_dlc25_qb_dwf_malakai_exalted_bloodthirster
wh3_dlc25_qb_dwf_malakai_malevolent_tree_spirits_enemy_wood_elves_01	wh3_dlc25_qb_dwf_malakai_malevolent_tree_spirits
wh3_dlc25_qb_dwf_malakai_malevolent_tree_spirits_enemy_wood_elves_02	wh3_dlc25_qb_dwf_malakai_malevolent_tree_spirits
wh3_dlc25_qb_dwf_malakai_malevolent_tree_spirits_enemy_wood_elves_03	wh3_dlc25_qb_dwf_malakai_malevolent_tree_spirits
wh3_dlc25_qb_dwf_malakai_malevolent_tree_spirits_enemy_wood_elves_04	wh3_dlc25_qb_dwf_malakai_malevolent_tree_spirits
wh3_dlc25_qb_dwf_malakai_malevolent_tree_spirits_player	wh3_dlc25_qb_dwf_malakai_malevolent_tree_spirits
wh3_dlc25_qb_dwf_malakai_spider_swarm_enemy_goblin_01	wh3_dlc25_qb_dwf_malakai_spider_swarm
wh3_dlc25_qb_dwf_malakai_spider_swarm_enemy_goblin_02	wh3_dlc25_qb_dwf_malakai_spider_swarm
wh3_dlc25_qb_dwf_malakai_spider_swarm_enemy_spider_queen	wh3_dlc25_qb_dwf_malakai_spider_swarm
wh3_dlc25_qb_dwf_malakai_spider_swarm_enemy_spiders_01	wh3_dlc25_qb_dwf_malakai_spider_swarm
wh3_dlc25_qb_dwf_malakai_spider_swarm_enemy_spiders_02	wh3_dlc25_qb_dwf_malakai_spider_swarm
wh3_dlc25_qb_dwf_malakai_spider_swarm_player	wh3_dlc25_qb_dwf_malakai_spider_swarm
wh3_dlc25_qb_dwf_malakai_vampires_empowered_enemy_vmp	wh3_dlc25_qb_dwf_malakai_vampires_empowered
wh3_dlc25_qb_dwf_malakai_vampires_empowered_enemy_vmp_necromancers	wh3_dlc25_qb_dwf_malakai_vampires_empowered
wh3_dlc25_qb_dwf_malakai_vampires_empowered_enemy_vmp_raised_dead	wh3_dlc25_qb_dwf_malakai_vampires_empowered
wh3_dlc25_qb_dwf_malakai_vampires_empowered_enemy_vmp_reinforcements	wh3_dlc25_qb_dwf_malakai_vampires_empowered
wh3_dlc25_qb_dwf_malakai_vampires_empowered_player	wh3_dlc25_qb_dwf_malakai_vampires_empowered
wh3_dlc25_qb_dwf_malakai_warpstone_bomb_player	wh3_dlc25_qb_dwf_malakai_warpstone_bomb
wh3_dlc25_qb_dwf_malakai_warpstone_bomb_skaven_01	wh3_dlc25_qb_dwf_malakai_warpstone_bomb
wh3_dlc25_qb_dwf_malakai_warpstone_bomb_skaven_02	wh3_dlc25_qb_dwf_malakai_warpstone_bomb
wh3_dlc25_qb_dwf_malakai_warpstone_bomb_skaven_03	wh3_dlc25_qb_dwf_malakai_warpstone_bomb
wh3_dlc25_qb_dwf_malakai_warpstone_bomb_skaven_04	wh3_dlc25_qb_dwf_malakai_warpstone_bomb
wh3_dlc25_qb_emp_elspeth_deaths_timekeeper_ally_sacrifices	wh3_dlc25_qb_emp_elspeth_deaths_timekeeper
wh3_dlc25_qb_emp_elspeth_deaths_timekeeper_enemy_1_undivided	wh3_dlc25_qb_emp_elspeth_deaths_timekeeper
wh3_dlc25_qb_emp_elspeth_deaths_timekeeper_enemy_2_tzeentch	wh3_dlc25_qb_emp_elspeth_deaths_timekeeper
wh3_dlc25_qb_emp_elspeth_deaths_timekeeper_enemy_3_slaanesh	wh3_dlc25_qb_emp_elspeth_deaths_timekeeper
wh3_dlc25_qb_emp_elspeth_deaths_timekeeper_enemy_4_nurgle	wh3_dlc25_qb_emp_elspeth_deaths_timekeeper
wh3_dlc25_qb_emp_elspeth_deaths_timekeeper_enemy_5_khorne	wh3_dlc25_qb_emp_elspeth_deaths_timekeeper
wh3_dlc25_qb_emp_elspeth_deaths_timekeeper_enemy_6_sacrifices	wh3_dlc25_qb_emp_elspeth_deaths_timekeeper
wh3_dlc25_qb_emp_elspeth_deaths_timekeeper_player	wh3_dlc25_qb_emp_elspeth_deaths_timekeeper
wh3_dlc25_gotrek_felix_unlock_empire_player	wh3_dlc25_qb_emp_gotrek_felix_unlock
wh3_dlc25_gotrek_felix_unlock_enemy_alluress_01	wh3_dlc25_qb_emp_gotrek_felix_unlock
wh3_dlc25_gotrek_felix_unlock_enemy_alluress_02	wh3_dlc25_qb_emp_gotrek_felix_unlock
wh3_dlc25_gotrek_felix_unlock_enemy_alluress_03	wh3_dlc25_qb_emp_gotrek_felix_unlock
wh3_dlc25_gotrek_felix_unlock_enemy_defender	wh3_dlc25_qb_emp_gotrek_felix_unlock
wh3_dlc25_gotrek_felix_unlock_enemy_reinforcements_dark_elves	wh3_dlc25_qb_emp_gotrek_felix_unlock
wh3_dlc25_gotrek_felix_unlock_enemy_reinforcements_slaanesh_daemons	wh3_dlc25_qb_emp_gotrek_felix_unlock
wh3_dlc25_gotrek_felix_unlock_enemy_reinforcements_slaanesh_mortals	wh3_dlc25_qb_emp_gotrek_felix_unlock
wh3_dlc25_gotrek_felix_unlock_player_ally_gotrek_felix	wh3_dlc25_qb_emp_gotrek_felix_unlock
wh3_dlc25_gotrek_felix_unlock_enemy_alluress_01	wh3_dlc25_qb_ksl_gotrek_felix_unlock
wh3_dlc25_gotrek_felix_unlock_enemy_alluress_02	wh3_dlc25_qb_ksl_gotrek_felix_unlock
wh3_dlc25_gotrek_felix_unlock_enemy_alluress_03	wh3_dlc25_qb_ksl_gotrek_felix_unlock
wh3_dlc25_gotrek_felix_unlock_enemy_defender	wh3_dlc25_qb_ksl_gotrek_felix_unlock
wh3_dlc25_gotrek_felix_unlock_enemy_reinforcements_dark_elves	wh3_dlc25_qb_ksl_gotrek_felix_unlock
wh3_dlc25_gotrek_felix_unlock_enemy_reinforcements_slaanesh_daemons	wh3_dlc25_qb_ksl_gotrek_felix_unlock
wh3_dlc25_gotrek_felix_unlock_enemy_reinforcements_slaanesh_mortals	wh3_dlc25_qb_ksl_gotrek_felix_unlock
wh3_dlc25_gotrek_felix_unlock_kislev_player	wh3_dlc25_qb_ksl_gotrek_felix_unlock
wh3_dlc25_gotrek_felix_unlock_player_ally_gotrek_felix	wh3_dlc25_qb_ksl_gotrek_felix_unlock
wh3_dlc25_qb_nemesis_crown_enemy_main	wh3_dlc25_qb_nemesis_crown_elspeth
wh3_dlc25_qb_nemesis_crown_enemy_monsters	wh3_dlc25_qb_nemesis_crown_elspeth
wh3_dlc25_qb_nemesis_crown_enemy_night_goblins	wh3_dlc25_qb_nemesis_crown_elspeth
wh3_dlc25_qb_nemesis_crown_enemy_spiders	wh3_dlc25_qb_nemesis_crown_elspeth
wh3_dlc25_qb_nemesis_crown_player_elspeth	wh3_dlc25_qb_nemesis_crown_elspeth
wh3_dlc25_qb_nur_epidemius_sands_of_sickness_enemy	wh3_dlc25_qb_nur_epidemius_sands_of_sickness
wh3_dlc25_qb_nur_epidemius_sands_of_sickness_player	wh3_dlc25_qb_nur_epidemius_sands_of_sickness
wh3_dlc25_qb_nur_epidemius_sands_of_sickness_reinforcements	wh3_dlc25_qb_nur_epidemius_sands_of_sickness
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_bray_shaman_enemy_1	wh3_dlc25_qb_nur_tamurkhan_chieftain_bray_shaman
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_bray_shaman_enemy_2	wh3_dlc25_qb_nur_tamurkhan_chieftain_bray_shaman
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_bray_shaman_enemy_3	wh3_dlc25_qb_nur_tamurkhan_chieftain_bray_shaman
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_bray_shaman_player	wh3_dlc25_qb_nur_tamurkhan_chieftain_bray_shaman
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_castellan_enemy_1	wh3_dlc25_qb_nur_tamurkhan_chieftain_castellan
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_castellan_enemy_2	wh3_dlc25_qb_nur_tamurkhan_chieftain_castellan
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_castellan_player	wh3_dlc25_qb_nur_tamurkhan_chieftain_castellan
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_enemy	wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_enemy_first_force	wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero
wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero_player	wh3_dlc25_qb_nur_tamurkhan_chieftain_exalted_hero
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_fimir_balefiend_enemy_1	wh3_dlc25_qb_nur_tamurkhan_chieftain_fimir_balefiend
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_fimir_balefiend_enemy_2	wh3_dlc25_qb_nur_tamurkhan_chieftain_fimir_balefiend
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_fimir_balefiend_enemy_3	wh3_dlc25_qb_nur_tamurkhan_chieftain_fimir_balefiend
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_fimir_balefiend_player	wh3_dlc25_qb_nur_tamurkhan_chieftain_fimir_balefiend
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_kazyk_enemy_1	wh3_dlc25_qb_nur_tamurkhan_chieftain_kazyk
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_kazyk_enemy_2	wh3_dlc25_qb_nur_tamurkhan_chieftain_kazyk
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_kazyk_player	wh3_dlc25_qb_nur_tamurkhan_chieftain_kazyk
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_ally	wh3_dlc25_qb_nur_tamurkhan_chieftain_werekin
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_enemy_1	wh3_dlc25_qb_nur_tamurkhan_chieftain_werekin
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_enemy_2	wh3_dlc25_qb_nur_tamurkhan_chieftain_werekin
wh3_dlc25_qb_nur_tamurkhan_chieftain_battle_werekin_player	wh3_dlc25_qb_nur_tamurkhan_chieftain_werekin
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_artillery	wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_attackers	wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_defenders	wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_enemy_rein	wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_player	wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln
wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln_player_ally	wh3_dlc25_qb_nur_tamurkhan_gates_of_nuln
wh3_dlc26_qb_grn_gorbad_forest_bane_beastmen_ambush	wh3_dlc26_forest_bane
wh3_dlc26_qb_grn_gorbad_forest_bane_beastmen_main	wh3_dlc26_forest_bane
wh3_dlc26_qb_grn_gorbad_forest_bane_beastmen_reinforcement	wh3_dlc26_forest_bane
wh3_dlc26_qb_grn_gorbad_forest_bane_player	wh3_dlc26_forest_bane
wh3_dlc26_qb_grn_gorbad_forest_bane_wood_elves_reinforcement	wh3_dlc26_forest_bane
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_player	wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_vampire_coast_enemy_reinforcement_1	wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_vampire_coast_enemy_reinforcement_2	wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne
wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne_vampire_counts_enemy	wh3_dlc26_qb_kho_arbaal_destroyer_of_khorne
wh3_dlc26_qb_kho_skulltaker_slayer_sword_dwarf_emplacement_01	wh3_dlc26_qb_kho_skulltaker_slayer_sword
wh3_dlc26_qb_kho_skulltaker_slayer_sword_dwarf_emplacement_02	wh3_dlc26_qb_kho_skulltaker_slayer_sword
wh3_dlc26_qb_kho_skulltaker_slayer_sword_dwarf_enemy_main	wh3_dlc26_qb_kho_skulltaker_slayer_sword
wh3_dlc26_qb_kho_skulltaker_slayer_sword_dwarf_enemy_main_reinforce	wh3_dlc26_qb_kho_skulltaker_slayer_sword
wh3_dlc26_qb_kho_skulltaker_slayer_sword_empire_reinforcements	wh3_dlc26_qb_kho_skulltaker_slayer_sword
wh3_dlc26_qb_kho_skulltaker_slayer_sword_player	wh3_dlc26_qb_kho_skulltaker_slayer_sword
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_dwarf_ally	wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_dwarf_enemy	wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_dwarf_enemy_reinforcement	wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_greenskin_ally	wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_greenskin_enemy	wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_greenskin_enemy_reinforcement	wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx
wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx_player	wh3_dlc26_qb_ogr_golgfag_bugmans_xxxxxx
wh3_main_qb_skarbrand_slaughter_and_carnage_defender_1	wh3_main_qb_kho_skarbrand_slaughter_and_carnage_brazen_altar
wh3_main_qb_skarbrand_slaughter_and_carnage_defender_2	wh3_main_qb_kho_skarbrand_slaughter_and_carnage_brazen_altar
wh3_main_qb_skarbrand_slaughter_and_carnage_defender_reinforcements	wh3_main_qb_kho_skarbrand_slaughter_and_carnage_brazen_altar
wh3_main_qb_skarbrand_slaughter_and_carnage_player	wh3_main_qb_kho_skarbrand_slaughter_and_carnage_brazen_altar
wh3_main_qb_katarin_boris_unlock_defender	wh3_main_qb_ksl_katarin_boris_unlock
wh3_main_qb_katarin_boris_unlock_defender_reinforcements_centre	wh3_main_qb_ksl_katarin_boris_unlock
wh3_main_qb_katarin_boris_unlock_defender_reinforcements_left	wh3_main_qb_ksl_katarin_boris_unlock
wh3_main_qb_katarin_boris_unlock_defender_reinforcements_right	wh3_main_qb_ksl_katarin_boris_unlock
wh3_main_qb_katarin_boris_unlock_player	wh3_main_qb_ksl_katarin_boris_unlock
wh3_main_qb_katarin_crystal_cloak_attacker	wh3_main_qb_ksl_katarin_the_crystal_cloak_the_fractal_labyrinth
wh3_main_qb_katarin_crystal_cloak_player	wh3_main_qb_ksl_katarin_the_crystal_cloak_the_fractal_labyrinth
wh3_main_qb_kostaltyn_boris_unlock_defender	wh3_main_qb_ksl_kostaltyn_boris_unlock
wh3_main_qb_kostaltyn_boris_unlock_defender_reinforcements_centre	wh3_main_qb_ksl_kostaltyn_boris_unlock
wh3_main_qb_kostaltyn_boris_unlock_defender_reinforcements_left	wh3_main_qb_ksl_kostaltyn_boris_unlock
wh3_main_qb_kostaltyn_boris_unlock_defender_reinforcements_right	wh3_main_qb_ksl_kostaltyn_boris_unlock
wh3_main_qb_kostaltyn_boris_unlock_player	wh3_main_qb_ksl_kostaltyn_boris_unlock
wh3_main_qb_ksl_kostaltyn_burning_brazier_temple_of_ursun_attacker_01	wh3_main_qb_ksl_kostaltyn_temple_of_ursun
wh3_main_qb_ksl_kostaltyn_burning_brazier_temple_of_ursun_player	wh3_main_qb_ksl_kostaltyn_temple_of_ursun
wh3_main_qb_ksl_kostaltyn_burning_brazier_temple_of_ursun_reinforcements_01	wh3_main_qb_ksl_kostaltyn_temple_of_ursun
wh3_main_qb_ksl_kostaltyn_burning_brazier_temple_of_ursun_reinforcements_02	wh3_main_qb_ksl_kostaltyn_temple_of_ursun
wh3_main_qb_ksl_kostaltyn_burning_brazier_temple_of_ursun_reinforcements_03	wh3_main_qb_ksl_kostaltyn_temple_of_ursun
wh3_main_qb_kugath_necrotic_missiles_underway_defender	wh3_main_qb_nur_kugath_necrotic_missiles_dwarf_underway
wh3_main_qb_kugath_necrotic_missiles_underway_player	wh3_main_qb_nur_kugath_necrotic_missiles_dwarf_underway
wh3_main_qb_kugath_necrotic_missiles_underway_reinforcements_1	wh3_main_qb_nur_kugath_necrotic_missiles_dwarf_underway
wh3_main_qb_kugath_necrotic_missiles_underway_reinforcements_2	wh3_main_qb_nur_kugath_necrotic_missiles_dwarf_underway
wh3_main_qb_kugath_necrotic_missiles_underway_reinforcements_3	wh3_main_qb_nur_kugath_necrotic_missiles_dwarf_underway
wh3_main_qb_kugath_necrotic_missiles_underway_reinforcements_4	wh3_main_qb_nur_kugath_necrotic_missiles_dwarf_underway
wh3_main_qb_greasus_overtyrants_crown_fire_mouth_volcano_attacker_01	wh3_main_qb_ogr_greasus_overtyrants_crown_fire_mouth_volcano
wh3_main_qb_greasus_overtyrants_crown_fire_mouth_volcano_player	wh3_main_qb_ogr_greasus_overtyrants_crown_fire_mouth_volcano
wh3_main_qb_greasus_overtyrants_crown_fire_mouth_volcano_reinforcements_01	wh3_main_qb_ogr_greasus_overtyrants_crown_fire_mouth_volcano
wh3_main_qb_greasus_overtyrants_crown_fire_mouth_volcano_reinforcements_02	wh3_main_qb_ogr_greasus_overtyrants_crown_fire_mouth_volcano
wh3_main_qb_skrag_cauldron_of_the_great_maw_caverns_of_mourn_attacker_01	wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_caverns_of_mourn
wh3_main_qb_skrag_cauldron_of_the_great_maw_caverns_of_mourn_attacker_02	wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_caverns_of_mourn
wh3_main_qb_skrag_cauldron_of_the_great_maw_caverns_of_mourn_player	wh3_main_qb_ogr_skrag_cauldron_of_the_great_maw_caverns_of_mourn
wh3_main_qb_nkari_sword_sea_of_dreams_defender	wh3_main_qb_sla_nkari_sword_sea_of_dreams
wh3_main_qb_nkari_sword_sea_of_dreams_player	wh3_main_qb_sla_nkari_sword_sea_of_dreams
wh3_main_qb_kairos_staff_of_tomorrow_floating_chaos_island_defender	wh3_main_qb_tze_kairos_staff_of_tomorrow_floating_chaos_island
wh3_main_qb_kairos_staff_of_tomorrow_floating_chaos_island_player	wh3_main_qb_tze_kairos_staff_of_tomorrow_floating_chaos_island
wh3_main_qb_kairos_staff_of_tomorrow_floating_chaos_island_reinforcements	wh3_main_qb_tze_kairos_staff_of_tomorrow_floating_chaos_island
wh3_cth_miao_ying_survival_player_reinforcements	wh3_main_survival_forge_of_souls_wh3_main_cth_miao_ying
wh3_dae_survival_01_1	wh3_main_survival_forge_of_souls_wh3_main_cth_miao_ying
wh3_dae_survival_01_2	wh3_main_survival_forge_of_souls_wh3_main_cth_miao_ying
wh3_dae_survival_02_1	wh3_main_survival_forge_of_souls_wh3_main_cth_miao_ying
wh3_dae_survival_02_2	wh3_main_survival_forge_of_souls_wh3_main_cth_miao_ying
wh3_dae_survival_02_3	wh3_main_survival_forge_of_souls_wh3_main_cth_miao_ying
wh3_dae_survival_03_1	wh3_main_survival_forge_of_souls_wh3_main_cth_miao_ying
wh3_dae_survival_03_2	wh3_main_survival_forge_of_souls_wh3_main_cth_miao_ying
wh3_dae_survival_defenders	wh3_main_survival_forge_of_souls_wh3_main_cth_miao_ying
wh3_dae_survival_flow_01	wh3_main_survival_forge_of_souls_wh3_main_cth_miao_ying
wh3_dae_survival_flow_02	wh3_main_survival_forge_of_souls_wh3_main_cth_miao_ying
wh3_dae_survival_flow_03	wh3_main_survival_forge_of_souls_wh3_main_cth_miao_ying
wh3_dae_survival_soul_grinders_01	wh3_main_survival_forge_of_souls_wh3_main_cth_miao_ying
wh3_dae_survival_soul_grinders_02	wh3_main_survival_forge_of_souls_wh3_main_cth_miao_ying
wh3_dae_survival_soul_grinders_03	wh3_main_survival_forge_of_souls_wh3_main_cth_miao_ying
wh3_dae_survival_soul_grinders_04	wh3_main_survival_forge_of_souls_wh3_main_cth_miao_ying
wh3_dae_survival_soul_grinders_05	wh3_main_survival_forge_of_souls_wh3_main_cth_miao_ying
wh3_dae_survival_soul_grinders_06	wh3_main_survival_forge_of_souls_wh3_main_cth_miao_ying
wh3_cth_zhao_ming_survival_player_reinforcements	wh3_main_survival_forge_of_souls_wh3_main_cth_zhao_ming
wh3_dae_survival_01_1	wh3_main_survival_forge_of_souls_wh3_main_cth_zhao_ming
wh3_dae_survival_01_2	wh3_main_survival_forge_of_souls_wh3_main_cth_zhao_ming
wh3_dae_survival_02_1	wh3_main_survival_forge_of_souls_wh3_main_cth_zhao_ming
wh3_dae_survival_02_2	wh3_main_survival_forge_of_souls_wh3_main_cth_zhao_ming
wh3_dae_survival_02_3	wh3_main_survival_forge_of_souls_wh3_main_cth_zhao_ming
wh3_dae_survival_03_1	wh3_main_survival_forge_of_souls_wh3_main_cth_zhao_ming
wh3_dae_survival_03_2	wh3_main_survival_forge_of_souls_wh3_main_cth_zhao_ming
wh3_dae_survival_defenders	wh3_main_survival_forge_of_souls_wh3_main_cth_zhao_ming
wh3_dae_survival_flow_01	wh3_main_survival_forge_of_souls_wh3_main_cth_zhao_ming
wh3_dae_survival_flow_02	wh3_main_survival_forge_of_souls_wh3_main_cth_zhao_ming
wh3_dae_survival_flow_03	wh3_main_survival_forge_of_souls_wh3_main_cth_zhao_ming
wh3_dae_survival_soul_grinders_01	wh3_main_survival_forge_of_souls_wh3_main_cth_zhao_ming
wh3_dae_survival_soul_grinders_02	wh3_main_survival_forge_of_souls_wh3_main_cth_zhao_ming
wh3_dae_survival_soul_grinders_03	wh3_main_survival_forge_of_souls_wh3_main_cth_zhao_ming
wh3_dae_survival_soul_grinders_04	wh3_main_survival_forge_of_souls_wh3_main_cth_zhao_ming
wh3_dae_survival_soul_grinders_05	wh3_main_survival_forge_of_souls_wh3_main_cth_zhao_ming
wh3_dae_survival_soul_grinders_06	wh3_main_survival_forge_of_souls_wh3_main_cth_zhao_ming
wh3_dae_survival_01_1	wh3_main_survival_forge_of_souls_wh3_main_dae_daemon_prince
wh3_dae_survival_01_2	wh3_main_survival_forge_of_souls_wh3_main_dae_daemon_prince
wh3_dae_survival_02_1	wh3_main_survival_forge_of_souls_wh3_main_dae_daemon_prince
wh3_dae_survival_02_2	wh3_main_survival_forge_of_souls_wh3_main_dae_daemon_prince
wh3_dae_survival_02_3	wh3_main_survival_forge_of_souls_wh3_main_dae_daemon_prince
wh3_dae_survival_03_1	wh3_main_survival_forge_of_souls_wh3_main_dae_daemon_prince
wh3_dae_survival_03_2	wh3_main_survival_forge_of_souls_wh3_main_dae_daemon_prince
wh3_dae_survival_defenders	wh3_main_survival_forge_of_souls_wh3_main_dae_daemon_prince
wh3_dae_survival_flow_01	wh3_main_survival_forge_of_souls_wh3_main_dae_daemon_prince
wh3_dae_survival_flow_02	wh3_main_survival_forge_of_souls_wh3_main_dae_daemon_prince
wh3_dae_survival_flow_03	wh3_main_survival_forge_of_souls_wh3_main_dae_daemon_prince
wh3_dae_survival_player_reinforcements	wh3_main_survival_forge_of_souls_wh3_main_dae_daemon_prince
wh3_dae_survival_soul_grinders_01	wh3_main_survival_forge_of_souls_wh3_main_dae_daemon_prince
wh3_dae_survival_soul_grinders_02	wh3_main_survival_forge_of_souls_wh3_main_dae_daemon_prince
wh3_dae_survival_soul_grinders_03	wh3_main_survival_forge_of_souls_wh3_main_dae_daemon_prince
wh3_dae_survival_soul_grinders_04	wh3_main_survival_forge_of_souls_wh3_main_dae_daemon_prince
wh3_dae_survival_soul_grinders_05	wh3_main_survival_forge_of_souls_wh3_main_dae_daemon_prince
wh3_dae_survival_soul_grinders_06	wh3_main_survival_forge_of_souls_wh3_main_dae_daemon_prince
wh3_dae_survival_01_1	wh3_main_survival_forge_of_souls_wh3_main_kho_skarbrand
wh3_dae_survival_01_2	wh3_main_survival_forge_of_souls_wh3_main_kho_skarbrand
wh3_dae_survival_02_1	wh3_main_survival_forge_of_souls_wh3_main_kho_skarbrand
wh3_dae_survival_02_2	wh3_main_survival_forge_of_souls_wh3_main_kho_skarbrand
wh3_dae_survival_02_3	wh3_main_survival_forge_of_souls_wh3_main_kho_skarbrand
wh3_dae_survival_03_1	wh3_main_survival_forge_of_souls_wh3_main_kho_skarbrand
wh3_dae_survival_03_2	wh3_main_survival_forge_of_souls_wh3_main_kho_skarbrand
wh3_dae_survival_defenders	wh3_main_survival_forge_of_souls_wh3_main_kho_skarbrand
wh3_dae_survival_flow_01	wh3_main_survival_forge_of_souls_wh3_main_kho_skarbrand
wh3_dae_survival_flow_02	wh3_main_survival_forge_of_souls_wh3_main_kho_skarbrand
wh3_dae_survival_flow_03	wh3_main_survival_forge_of_souls_wh3_main_kho_skarbrand
wh3_dae_survival_soul_grinders_01	wh3_main_survival_forge_of_souls_wh3_main_kho_skarbrand
wh3_dae_survival_soul_grinders_02	wh3_main_survival_forge_of_souls_wh3_main_kho_skarbrand
wh3_dae_survival_soul_grinders_03	wh3_main_survival_forge_of_souls_wh3_main_kho_skarbrand
wh3_dae_survival_soul_grinders_04	wh3_main_survival_forge_of_souls_wh3_main_kho_skarbrand
wh3_dae_survival_soul_grinders_05	wh3_main_survival_forge_of_souls_wh3_main_kho_skarbrand
