group_key	unit_key	quality
wh3_default_land_characters	wh2_main_def_cha_sorceress_shadow_2	tier_2_step_2_units
wh3_default_land_characters	wh2_main_def_cha_sorceress_shadow_3	tier_2_step_4_units
wh3_default_land_characters	wh2_main_hef_cha_alastair_0	tier_3_step_1_units
wh3_default_land_characters	wh2_main_hef_cha_alastair_3	tier_3_step_5_units
wh3_default_land_characters	wh2_main_hef_cha_alastair_4	tier_4_step_5_units
wh3_default_land_characters	wh2_main_hef_cha_alastair_5	tier_5_units
wh3_default_land_characters	wh2_main_hef_cha_loremaster_of_hoeth_0	tier_2_step_3_units
wh3_default_land_characters	wh2_main_hef_cha_mage_high_0	tier_1_step_4_units
wh3_default_land_characters	wh2_main_hef_cha_mage_high_1	tier_2_step_1_units
wh3_default_land_characters	wh2_main_hef_cha_mage_high_4	tier_2_step_3_units
wh3_default_land_characters	wh2_main_hef_cha_mage_life_0	tier_1_step_4_units
wh3_default_land_characters	wh2_main_hef_cha_mage_life_1	tier_2_step_1_units
wh3_default_land_characters	wh2_main_hef_cha_mage_life_4	tier_2_step_3_units
wh3_default_land_characters	wh2_main_hef_cha_mage_light_0	tier_1_step_4_units
wh3_default_land_characters	wh2_main_hef_cha_mage_light_1	tier_2_step_1_units
wh3_default_land_characters	wh2_main_hef_cha_mage_light_4	tier_2_step_3_units
wh3_default_land_characters	wh2_main_hef_cha_noble_0	tier_2_step_2_units
wh3_default_land_characters	wh2_main_hef_cha_noble_2	tier_2_step_4_units
wh3_default_land_characters	wh2_main_hef_cha_noble_3	tier_3_step_2_units
wh3_default_land_characters	wh2_main_hef_cha_noble_4	tier_3_step_1_units
wh3_default_land_characters	wh2_main_lzd_cha_saurus_scar_veteran_0	tier_2_step_2_units
wh3_default_land_characters	wh2_main_lzd_cha_saurus_scar_veteran_1	tier_2_step_5_units
wh3_default_land_characters	wh2_main_lzd_cha_saurus_scar_veteran_2	tier_4_step_4_units
wh3_default_land_characters	wh2_main_lzd_cha_skink_chief_0	tier_1_step_5_units
wh3_default_land_characters	wh2_main_lzd_cha_skink_chief_1	tier_2_step_3_units
wh3_default_land_characters	wh2_main_lzd_cha_skink_chief_2	tier_4_step_3_units
wh3_default_land_characters	wh2_main_lzd_cha_skink_chief_3	tier_5_units
wh3_default_land_characters	wh2_main_lzd_cha_skink_priest_beasts_0	tier_1_step_3_units
wh3_default_land_characters	wh2_main_lzd_cha_skink_priest_beasts_1	tier_2_step_3_units
wh3_default_land_characters	wh2_main_lzd_cha_skink_priest_beasts_2	tier_4_step_3_units
wh3_default_land_characters	wh2_main_lzd_cha_skink_priest_beasts_3	tier_5_units
wh3_default_land_characters	wh2_main_lzd_cha_skink_priest_heavens_0	tier_1_step_3_units
wh3_default_land_characters	wh2_main_lzd_cha_skink_priest_heavens_1	tier_2_step_3_units
wh3_default_land_characters	wh2_main_lzd_cha_skink_priest_heavens_2	tier_4_step_3_units
wh3_default_land_characters	wh2_main_lzd_cha_skink_priest_heavens_3	tier_5_units
wh3_default_land_characters	wh2_main_skv_cha_assassin	tier_2_step_1_units
wh3_default_land_characters	wh2_main_skv_cha_plague_priest_0	tier_2_step_1_units
wh3_default_land_characters	wh2_main_skv_cha_plague_priest_2	tier_3_step_5_units
wh3_default_land_characters	wh2_main_skv_cha_warlock_engineer	tier_1_step_5_units
wh3_default_land_characters	wh2_pro07_emp_cha_wizard_death_0	tier_1_step_3_units
wh3_default_land_characters	wh2_pro07_emp_cha_wizard_death_1	tier_1_step_5_units
wh3_default_land_characters	wh2_pro07_emp_cha_wizard_death_2	tier_2_step_2_units
wh3_default_land_characters	wh2_pro07_emp_cha_wizard_death_3	tier_2_step_1_units
wh3_default_land_characters	wh2_pro08_neu_cha_felix	tier_2_step_4_units
wh3_default_land_characters	wh2_pro08_neu_cha_gotrek	tier_3_step_3_units
wh3_default_land_characters	wh2_pro09_grn_cha_black_orc_big_boss_0	tier_2_step_3_units
wh3_default_land_characters	wh2_pro09_grn_cha_black_orc_big_boss_1	tier_2_step_5_units
wh3_default_land_characters	wh2_twa02_wef_cha_glade_captain_0	tier_2_step_2_units
wh3_default_land_characters	wh2_twa02_wef_cha_glade_captain_1	tier_2_step_4_units
wh3_default_land_characters	wh2_twa02_wef_cha_glade_captain_2	tier_3_step_3_units
wh3_default_land_characters	wh2_twa02_wef_cha_glade_captain_3	tier_3_step_1_units
wh3_default_land_characters	wh2_twa04_bst_cha_great_bray_shaman_beasts_0	tier_2_step_1_units
wh3_default_land_characters	wh2_twa04_bst_cha_great_bray_shaman_beasts_1	tier_3_step_1_units
wh3_default_land_characters	wh2_twa04_bst_cha_great_bray_shaman_beasts_2	tier_2_step_4_units
wh3_default_land_characters	wh2_twa04_bst_cha_great_bray_shaman_death_0	tier_2_step_1_units
wh3_default_land_characters	wh2_twa04_bst_cha_great_bray_shaman_death_1	tier_3_step_1_units
wh3_default_land_characters	wh2_twa04_bst_cha_great_bray_shaman_death_2	tier_2_step_4_units
wh3_default_land_characters	wh2_twa04_bst_cha_great_bray_shaman_shadows_0	tier_2_step_1_units
wh3_default_land_characters	wh2_twa04_bst_cha_great_bray_shaman_shadows_1	tier_3_step_1_units
wh3_default_land_characters	wh2_twa04_bst_cha_great_bray_shaman_shadows_2	tier_2_step_4_units
wh3_default_land_characters	wh2_twa04_bst_cha_great_bray_shaman_wild_0	tier_2_step_1_units
wh3_default_land_characters	wh2_twa04_bst_cha_great_bray_shaman_wild_1	tier_3_step_1_units
wh3_default_land_characters	wh2_twa04_bst_cha_great_bray_shaman_wild_2	tier_2_step_4_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_death_warshrine	tier_3_step_4_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_fire_warshrine	tier_3_step_4_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur	tier_2_step_4_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur_chaos_steed	tier_3_step_1_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur_warshrine	tier_4_step_1_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_warshrine	tier_3_step_5_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_lord_fire_warshrine	tier_3_step_5_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze	tier_2_step_4_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_chaos_steed	tier_3_step_1_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_disc	tier_3_step_3_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_warshrine	tier_4_step_1_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_warshrine	tier_3_step_5_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur	tier_2_step_4_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur_chaos_steed	tier_3_step_1_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur_warshrine	tier_4_step_1_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_lord_shadows_warshrine	tier_3_step_5_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze	tier_2_step_4_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_chaos_steed	tier_3_step_1_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_disc	tier_3_step_3_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_warshrine	tier_4_step_1_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze	tier_2_step_1_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_chaos_steed	tier_2_step_3_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_disc	tier_2_step_5_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_warshrine	tier_3_step_5_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_metal_warshrine	tier_3_step_4_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla	tier_2_step_1_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla_chaos_steed	tier_2_step_3_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla_warshrine	tier_3_step_5_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_warshrine	tier_3_step_4_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla	tier_2_step_1_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla_chaos_steed	tier_2_step_3_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla_warshrine	tier_3_step_5_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze	tier_2_step_1_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_chaos_steed	tier_2_step_3_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_disc	tier_2_step_5_units
wh3_default_land_characters	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_warshrine	tier_3_step_5_units
wh3_default_land_characters	wh3_dlc20_chs_cha_cultist_msla_warshrine	tier_3_step_5_units
wh3_default_land_characters	wh3_dlc20_chs_cha_exalted_hero_mkho	tier_2_step_4_units
wh3_default_land_characters	wh3_dlc20_chs_cha_exalted_hero_mkho_chaos_steed	tier_3_step_1_units
wh3_default_land_characters	wh3_dlc20_chs_cha_exalted_hero_mkho_gorebeast_chariot	tier_3_step_2_units
wh3_default_land_characters	wh3_dlc20_chs_cha_exalted_hero_mkho_juggernaut	tier_3_step_3_units
wh3_default_land_characters	wh3_dlc20_chs_cha_exalted_hero_mnur	tier_2_step_5_units
wh3_default_land_characters	wh3_dlc20_chs_cha_exalted_hero_mnur_chaos_chariot	tier_3_step_3_units
wh3_default_land_characters	wh3_dlc20_chs_cha_exalted_hero_mnur_chaos_steed	tier_3_step_2_units
wh3_default_land_characters	wh3_dlc20_kho_cha_cultist_mkho_warshrine	tier_3_step_5_units
wh3_default_land_characters	wh3_dlc20_nur_cha_cultist_mnur_warshrine	tier_3_step_5_units
wh3_default_land_characters	wh3_dlc20_tze_cha_cultist_mtze_warshrine	tier_3_step_5_units
wh3_default_land_characters	wh3_dlc23_chd_cha_astragoth_ironhand	tier_4_step_1_units
wh3_default_land_characters	wh3_dlc23_chd_cha_bull_centaur_taurruk	tier_3_step_2_units
wh3_default_land_characters	wh3_dlc23_chd_cha_convoy_overseer	tier_2_step_2_units
wh3_default_land_characters	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death	tier_2_step_1_units
wh3_default_land_characters	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_bale_taurus	tier_4_step_5_units
wh3_default_land_characters	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_great_taurus	tier_3_step_3_units
wh3_default_land_characters	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_lammasu	tier_3_step_4_units
wh3_default_land_characters	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire	tier_2_step_1_units
wh3_default_land_characters	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_bale_taurus	tier_4_step_5_units
wh3_default_land_characters	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_great_taurus	tier_3_step_3_units
wh3_default_land_characters	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_lammasu	tier_3_step_4_units
wh3_default_land_characters	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut	tier_2_step_1_units
wh3_default_land_characters	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_bale_taurus	tier_4_step_5_units
wh3_default_land_characters	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_great_taurus	tier_3_step_3_units
wh3_default_land_characters	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_lammasu	tier_3_step_4_units
wh3_default_land_characters	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal	tier_2_step_1_units
wh3_default_land_characters	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_bale_taurus	tier_4_step_5_units
wh3_default_land_characters	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_great_taurus	tier_3_step_3_units
wh3_default_land_characters	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_lammasu	tier_3_step_4_units
wh3_default_land_characters	wh3_dlc23_chd_cha_drazhoath_the_ashen	tier_2_step_5_units
wh3_default_land_characters	wh3_dlc23_chd_cha_drazhoath_the_ashen_bale_taurus_cinderbreath	tier_5_units
wh3_default_land_characters	wh3_dlc23_chd_cha_gorduz_backstabber	tier_2_step_1_units
wh3_default_land_characters	wh3_dlc23_chd_cha_gorduz_backstabber_giant_wolf	tier_2_step_2_units
wh3_default_land_characters	wh3_dlc23_chd_cha_infernal_castellan	tier_2_step_2_units
wh3_default_land_characters	wh3_dlc23_chd_cha_overseer	tier_2_step_3_units
wh3_default_land_characters	wh3_dlc23_chd_cha_overseer_great_taurus	tier_3_step_4_units
wh3_default_land_characters	wh3_dlc23_chd_cha_overseer_lammasu	tier_3_step_5_units
wh3_default_land_characters	wh3_dlc23_chd_cha_sorcerer_prophet_death	tier_2_step_5_units
wh3_default_land_characters	wh3_dlc23_chd_cha_sorcerer_prophet_death_bale_taurus	tier_5_units
wh3_default_land_characters	wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus	tier_4_step_1_units
wh3_default_land_characters	wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu	tier_4_step_2_units
wh3_default_land_characters	wh3_dlc23_chd_cha_sorcerer_prophet_fire	tier_2_step_5_units
wh3_default_land_characters	wh3_dlc23_chd_cha_sorcerer_prophet_fire_bale_taurus	tier_5_units
wh3_default_land_characters	wh3_dlc23_chd_cha_sorcerer_prophet_fire_great_taurus	tier_4_step_1_units
wh3_default_land_characters	wh3_dlc23_chd_cha_sorcerer_prophet_fire_lammasu	tier_4_step_2_units
wh3_default_land_characters	wh3_dlc23_chd_cha_sorcerer_prophet_hashut	tier_2_step_5_units
wh3_default_land_characters	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_bale_taurus	tier_5_units
wh3_default_land_characters	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_great_taurus	tier_4_step_1_units
wh3_default_land_characters	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_lammasu	tier_4_step_2_units
wh3_default_land_characters	wh3_dlc23_chd_cha_sorcerer_prophet_metal	tier_2_step_5_units
wh3_default_land_characters	wh3_dlc23_chd_cha_sorcerer_prophet_metal_bale_taurus	tier_5_units
wh3_default_land_characters	wh3_dlc23_chd_cha_sorcerer_prophet_metal_great_taurus	tier_4_step_1_units
wh3_default_land_characters	wh3_dlc23_chd_cha_sorcerer_prophet_metal_lammasu	tier_4_step_2_units
wh3_default_land_characters	wh3_dlc23_chd_cha_zhatan_the_black	tier_3_step_1_units
wh3_default_land_characters	wh3_dlc23_chd_cha_zhatan_the_black_great_taurus	tier_4_step_2_units
wh3_default_land_characters	wh3_dlc23_chd_cha_zhatan_the_black_lammasu	tier_4_step_3_units
wh3_default_land_characters	wh3_dlc23_neu_cha_ulrika	tier_2_step_5_units
wh3_default_land_characters	wh3_dlc23_neu_cha_ulrika_warhorse	tier_3_step_3_units
wh3_default_land_characters	wh3_dlc24_chs_cha_chaos_lord_mtze	tier_3_step_2_units
wh3_default_land_characters	wh3_dlc24_chs_cha_chaos_lord_mtze_chaos_chariot	tier_3_step_5_units
wh3_default_land_characters	wh3_dlc24_chs_cha_chaos_lord_mtze_chaos_steed	tier_3_step_4_units
wh3_default_land_characters	wh3_dlc24_chs_cha_chaos_lord_mtze_disc	tier_4_step_1_units
wh3_default_land_characters	wh3_dlc24_chs_cha_exalted_hero_mtze	tier_2_step_4_units
wh3_default_land_characters	wh3_dlc24_chs_cha_exalted_hero_mtze_chaos_chariot	tier_3_step_2_units
wh3_default_land_characters	wh3_dlc24_chs_cha_exalted_hero_mtze_chaos_steed	tier_3_step_1_units
wh3_default_land_characters	wh3_dlc24_chs_cha_exalted_hero_mtze_disc	tier_3_step_3_units
wh3_default_land_characters	wh3_dlc24_cth_cha_astromancer_great_moon_bird	tier_4_step_4_units
wh3_default_land_characters	wh3_dlc24_cth_cha_celestial_general_yang	tier_2_step_4_units
wh3_default_land_characters	wh3_dlc24_cth_cha_celestial_general_yang_cathayan_horse	tier_3_step_1_units
wh3_default_land_characters	wh3_dlc24_cth_cha_celestial_general_yang_celestial_lion	tier_4_step_1_units
wh3_default_land_characters	wh3_dlc24_cth_cha_celestial_general_yang_longma	tier_3_step_4_units
wh3_default_land_characters	wh3_dlc24_cth_cha_gate_master	tier_2_step_2_units
wh3_default_land_characters	wh3_dlc24_cth_cha_gate_master_warhorse	tier_2_step_4_units
wh3_default_land_characters	wh3_dlc24_cth_cha_saytang_the_watcher	tier_5_units
wh3_default_land_characters	wh3_dlc24_cth_cha_yuan_bo_dragon	tier_4_step_4_units
wh3_default_land_characters	wh3_dlc24_cth_cha_yuan_bo_human	tier_4_step_4_units
wh3_default_land_characters	wh3_dlc24_ksl_cha_druzhina	tier_2_step_5_units
wh3_default_land_characters	wh3_dlc24_ksl_cha_druzhina_warhorse	tier_3_step_2_units
wh3_default_land_characters	wh3_dlc24_ksl_cha_golden_knight	tier_3_step_1_units
wh3_default_land_characters	wh3_dlc24_ksl_cha_golden_knight_warhorse	tier_3_step_3_units
wh3_default_land_characters	wh3_dlc24_ksl_cha_hag_witch_beast	tier_3_step_1_units
wh3_default_land_characters	wh3_dlc24_ksl_cha_hag_witch_death	tier_3_step_1_units
wh3_default_land_characters	wh3_dlc24_ksl_cha_hag_witch_hag	tier_3_step_1_units
wh3_default_land_characters	wh3_dlc24_ksl_cha_hag_witch_shadow	tier_3_step_1_units
wh3_default_land_characters	wh3_dlc24_ksl_cha_ice_witch_ice_frost_wyrm	tier_4_step_2_units
wh3_default_land_characters	wh3_dlc24_ksl_cha_ice_witch_tempest_frost_wyrm	tier_4_step_2_units
wh3_default_land_characters	wh3_dlc24_ksl_cha_katarin_frost_wyrm	tier_4_step_2_units
wh3_default_land_characters	wh3_dlc24_ksl_cha_katarin_ice_court_sled	tier_4_step_3_units
wh3_default_land_characters	wh3_dlc24_ksl_cha_mother_ostankya	tier_3_step_5_units
wh3_default_land_characters	wh3_dlc24_tze_cha_aekold_helbrass	tier_3_step_4_units
wh3_default_land_characters	wh3_dlc24_tze_cha_blue_scribes	tier_1_step_1_units
wh3_default_land_characters	wh3_dlc24_tze_cha_changeling	tier_1_step_5_units
wh3_default_land_characters	wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur	tier_2_step_1_units
wh3_default_land_characters	wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur_chaos_steed	tier_2_step_3_units
wh3_default_land_characters	wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur_rot_beast	tier_2_step_5_units
wh3_default_land_characters	wh3_dlc25_chs_cha_chaos_sorcerer_death_mnur_warshrine	tier_3_step_5_units
wh3_default_land_characters	wh3_dlc25_chs_cha_chaos_sorcerer_lord_death_mnur_rot_beast	tier_3_step_3_units
wh3_default_land_characters	wh3_dlc25_chs_cha_chaos_sorcerer_lord_nurgle_mnur_rot_beast	tier_3_step_3_units
wh3_default_land_characters	wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur	tier_2_step_1_units
wh3_default_land_characters	wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur_chaos_steed	tier_2_step_3_units
wh3_default_land_characters	wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur_rot_beast	tier_2_step_5_units
wh3_default_land_characters	wh3_dlc25_chs_cha_chaos_sorcerer_nurgle_mnur_warshrine	tier_3_step_5_units
wh3_default_land_characters	wh3_dlc25_chs_cha_exalted_hero_mnur_rot_beast	tier_3_step_4_units
wh3_default_land_characters	wh3_dlc25_dwf_cha_daemon_slayer	tier_2_step_4_units
wh3_default_land_characters	wh3_dlc25_dwf_cha_dragon_slayer	tier_2_step_2_units
wh3_default_land_characters	wh3_dlc25_dwf_cha_garagrim_ironfist	tier_2_step_4_units
wh3_default_land_characters	wh3_dlc25_emp_cha_elspeth_von_draken	tier_2_step_1_units
wh3_default_land_characters	wh3_dlc25_emp_cha_elspeth_von_draken_carmine_dragon	tier_5_units
wh3_default_land_characters	wh3_dlc25_emp_cha_elspeth_von_draken_warhorse	tier_2_step_4_units
wh3_default_land_characters	wh3_dlc25_emp_cha_engineer	tier_2_step_2_units
wh3_default_land_characters	wh3_dlc25_emp_cha_engineer_mechanical_steed	tier_3_step_1_units
wh3_default_land_characters	wh3_dlc25_emp_cha_engineer_warhorse	tier_2_step_4_units
wh3_default_land_characters	wh3_dlc25_emp_cha_master_engineer	tier_2_step_4_units
wh3_default_land_characters	wh3_dlc25_emp_cha_master_engineer_mechanical_steed	tier_3_step_3_units
wh3_default_land_characters	wh3_dlc25_emp_cha_master_engineer_steam_tank	tier_5_units
wh3_default_land_characters	wh3_dlc25_emp_cha_master_engineer_warhorse	tier_3_step_1_units
wh3_default_land_characters	wh3_dlc25_emp_cha_theodore_bruckner	tier_2_step_3_units
wh3_default_land_characters	wh3_dlc25_emp_cha_theodore_bruckner_demigryph_reaper	tier_3_step_2_units
wh3_default_land_characters	wh3_dlc25_emp_cha_wizard_metal	tier_1_step_3_units
wh3_default_land_characters	wh3_dlc25_emp_cha_wizard_metal_pegasus	tier_2_step_2_units
wh3_default_land_characters	wh3_dlc25_emp_cha_wizard_metal_warhorse	tier_2_step_1_units
wh3_default_land_characters	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain	tier_1_step_4_units
wh3_default_land_characters	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_razorgor_chariot	tier_2_step_4_units
wh3_default_land_characters	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_tuskgor_chariot	tier_2_step_2_units
wh3_default_land_characters	wh3_dlc25_nur_cha_epidemius	tier_3_step_2_units
wh3_default_land_characters	wh3_dlc25_nur_cha_exalted_great_unclean_one_nurgle_qb_boss	tier_5_units
wh3_default_land_characters	wh3_dlc25_nur_cha_exalted_hero_chieftain	tier_2_step_2_units
wh3_default_land_characters	wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_chariot	tier_2_step_5_units
wh3_default_land_characters	wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_dragon	tier_5_units
wh3_default_land_characters	wh3_dlc25_nur_cha_exalted_hero_chieftain_chaos_steed	tier_2_step_4_units
wh3_default_land_characters	wh3_dlc25_nur_cha_fimir_balefiend_shadow_chieftain	tier_2_step_1_units
wh3_default_land_characters	wh3_dlc25_nur_cha_infernal_castellan_chieftain	tier_2_step_3_units
wh3_default_land_characters	wh3_dlc25_nur_cha_kayzk_the_befouled	tier_3_step_3_units
wh3_default_land_characters	wh3_dlc25_nur_cha_skin_wolf_werekin_chieftain	tier_3_step_2_units
wh3_default_land_characters	wh3_main_cth_cha_alchemist_0	tier_1_step_4_units
wh3_default_land_characters	wh3_main_cth_cha_alchemist_1	tier_2_step_1_units
wh3_default_land_characters	wh3_main_cth_cha_astromancer_0	tier_1_step_4_units
wh3_default_land_characters	wh3_main_cth_cha_astromancer_1	tier_2_step_1_units
wh3_default_land_characters	wh3_main_cth_cha_astromancer_2	tier_2_step_5_units
wh3_default_land_characters	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_0	tier_2_step_3_units
wh3_default_land_characters	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_1	tier_2_step_5_units
wh3_default_land_characters	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2	tier_3_step_3_units
wh3_default_land_characters	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_0	tier_2_step_3_units
wh3_default_land_characters	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_1	tier_2_step_5_units
wh3_default_land_characters	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_2	tier_3_step_3_units
wh3_default_land_characters	wh3_main_cth_cha_iron_dragon_0	tier_4_step_3_units
wh3_default_land_characters	wh3_main_cth_cha_iron_dragon_1	tier_4_step_3_units
wh3_default_land_characters	wh3_main_cth_cha_lord_caravan_master	tier_1_step_5_units
wh3_default_land_characters	wh3_main_cth_cha_storm_dragon_0	tier_4_step_3_units
wh3_default_land_characters	wh3_main_cth_cha_storm_dragon_1	tier_4_step_3_units
wh3_default_land_characters	wh3_main_dae_cha_be_lakor_0	tier_5_units
wh3_default_land_characters	wh3_main_dae_cha_daemon_prince_0	tier_4_step_4_units
wh3_default_land_characters	wh3_main_dae_cha_daemon_prince_khorne	tier_5_units
wh3_default_land_characters	wh3_main_dae_cha_daemon_prince_nurgle	tier_5_units
wh3_default_land_characters	wh3_main_dae_cha_daemon_prince_slaanesh	tier_5_units
wh3_default_land_characters	wh3_main_dae_cha_daemon_prince_tzeentch	tier_5_units
wh3_default_land_characters	wh3_main_ie_nor_cha_exalted_hero_mkho_killgore_slaymaim	tier_3_step_5_units
wh3_default_land_characters	wh3_main_kho_cha_bloodreaper_0	tier_2_step_3_units
wh3_default_land_characters	wh3_main_kho_cha_bloodreaper_1	tier_3_step_1_units
wh3_default_land_characters	wh3_main_kho_cha_bloodreaper_2	tier_3_step_3_units
wh3_default_land_characters	wh3_main_kho_cha_cultist_0	tier_2_step_3_units
wh3_default_land_characters	wh3_main_kho_cha_cultist_1	tier_2_step_5_units
wh3_default_land_characters	wh3_main_kho_cha_exalted_bloodthirster_0	tier_5_units
wh3_default_land_characters	wh3_main_kho_cha_herald_of_khorne_0	tier_2_step_5_units
wh3_default_land_characters	wh3_main_kho_cha_herald_of_khorne_1	tier_3_step_3_units
wh3_default_land_characters	wh3_main_kho_cha_herald_of_khorne_2	tier_3_step_5_units
wh3_default_land_characters	wh3_main_kho_cha_skarbrand_0	tier_5_units
wh3_default_land_characters	wh3_main_ksl_cha_boris_0	tier_3_step_3_units
wh3_default_land_characters	wh3_main_ksl_cha_boris_1	tier_3_step_5_units
wh3_default_land_characters	wh3_main_ksl_cha_boris_2	tier_4_step_2_units
wh3_default_land_characters	wh3_main_ksl_cha_boyar_0	tier_2_step_3_units
wh3_default_land_characters	wh3_main_ksl_cha_boyar_1	tier_2_step_5_units
wh3_default_land_characters	wh3_main_ksl_cha_boyar_2	tier_3_step_3_units
wh3_default_land_characters	wh3_main_ksl_cha_frost_maiden_ice_0	tier_1_step_4_units
wh3_default_land_characters	wh3_main_ksl_cha_frost_maiden_ice_1	tier_2_step_1_units
wh3_default_land_characters	wh3_main_ksl_cha_frost_maiden_ice_2	tier_2_step_4_units
wh3_default_land_characters	wh3_main_ksl_cha_frost_maiden_tempest_0	tier_1_step_4_units
wh3_default_land_characters	wh3_main_ksl_cha_frost_maiden_tempest_1	tier_2_step_1_units
wh3_default_land_characters	wh3_main_ksl_cha_frost_maiden_tempest_2	tier_2_step_4_units
wh3_default_land_characters	wh3_main_ksl_cha_ice_witch_ice_0	tier_1_step_5_units
