id	option	option_set	target	value
1733201632	GEN_CND_NOT_CULTURE	GEN_CND_NOT_CULTURE_kislev_generic	default	wh2_dlc09_tmb_tomb_kings;wh2_dlc11_cst_vampire_coast;wh2_main_def_dark_elves;wh2_main_hef_high_elves;wh2_main_lzd_lizardmen;wh2_main_skv_skaven;wh3_main_cth_cathay;wh3_main_dae_daemons;wh3_main_kho_khorne;wh3_main_ksl_kislev;wh3_main_nur_nurgle;wh3_main_ogr_ogre_kingdoms;wh3_main_sla_slaanesh;wh3_main_tze_tzeentch;wh_dlc03_bst_beastmen;wh_dlc05_wef_wood_elves;wh_dlc08_nor_norsca;wh_main_brt_bretonnia;wh_main_chs_chaos;wh_main_dwf_dwarfs;wh_main_grn_greenskins;wh_main_vmp_vampire_counts;wh3_dlc23_chd_chaos_dwarfs
1733534597	GEN_CND_CULTURE	mis_assassinate_character_agent_chd	default	wh3_dlc23_chd_chaos_dwarfs
1745676823	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_hef	default	mis_eliminate_character_in_battle_high_rank
1749149779	GEN_CND_CULTURE	mis_declare_war_vmp	default	wh_main_vmp_vampire_counts
1750585080	GEN_CND_CULTURE	mis_raid_region_emp	default	wh_main_emp_empire
1755910521	GEN_CND_CULTURE	mis_capture_regions_tmb	default	wh2_dlc09_tmb_tomb_kings
1756514898	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_brt	default	mis_eliminate_character_in_battle_high_rank
1757623410	META_OPTION_SET	mis_engage_force_army_invading_chs	default	mis_engage_force_army_invading
1758424840	GEN_CND_NOT_CULTURE	GEN_CND_NOT_CULTURE_lizardmen_generic	default	wh2_main_def_dark_elves;wh2_main_hef_high_elves;wh2_main_lzd_lizardmen;wh2_main_skv_skaven;wh_dlc03_bst_beastmen;wh_dlc05_wef_wood_elves;wh_main_brt_bretonnia;wh_main_chs_chaos;wh_main_dwf_dwarfs;wh_main_grn_greenskins;wh_main_vmp_vampire_counts;wh3_dlc23_chd_chaos_dwarfs
176248416	GEN_CND_CULTURE	mis_eliminate_character_in_battle_faction_leader_emp	default	wh_main_emp_empire
1768523114	VAR_CHANCE	mis_eliminate_character_in_battle_faction_leader	default	25
1770366934	GEN_CND_HAS_ENEMIES	mis_diplomatic_raid_region	default	
177098723	GEN_CND_CULTURE	mis_eliminate_character_in_battle_high_rank_dwf	default	wh_main_dwf_dwarfs
1771493683	VAR_MISSION_LENGTH_INFINITE	mis_make_alliance	default	
1773790744	META_OPTION_SET	mis_capture_regions_wef	default	mis_capture_regions
1774232710	VAR_MISSION_LENGTH_INFINITE	mis_raise_force_army	default	
1775712318	GEN_CND_AGENT	mis_assassinate_character_agent	default	
1778117810	GEN_TARGET_NONE	mis_recruit_agent	default	
1778698214	VAR_MISSION_LENGTH_INFINITE	mis_capture_regions	default	
1780843070	VAR_CHANCE	mis_recruit_agent	default	25
1785237582	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_cth	default	mis_eliminate_character_in_battle_high_rank
1788387359	META_OPTION_SET	mis_capture_regions_chd	default	mis_capture_regions
1797091380	GEN_CND_CHARACTER_TYPE	mis_eliminate_character_in_battle_high_rank	default	general
1803321645	META_OPTION_SET	mis_declare_war_dae	default	mis_declare_war
1805357964	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_def	default	mis_eliminate_character_in_battle_faction_leader
1806937618	CND_ROUNDS_UNTIL_NEXT	mis_diplomatic_assassinate_character	default	10
1811139767	CND_FIRST_ROUND	mis_engage_force_army_invading	default	10
1815366214	META_OPTION_SET	mis_declare_war_brt	default	mis_declare_war
1815421236	GEN_CND_CULTURE	mis_raze_sack_settlement_grn	default	wh_main_grn_greenskins
1816294400	GEN_CND_CULTURE	mis_raze_sack_settlement_cst	default	wh2_dlc11_cst_vampire_coast
1816339911	GEN_CND_CULTURE	mis_eliminate_character_in_battle_high_rank_ksl	default	wh3_main_ksl_kislev
1820464848	META_OPTION_SET	mis_raid_region_chd	default	mis_raid_region
1825325527	CND_ROUNDS_UNTIL_NEXT	mis_recruit_agent	default	16
1825633938	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	mis_diplomatic_assassinate_character	default	5
1826872806	CND_CULTURE	CND_CULTURE_warhammer3_gen_missions_non_daemons	default	wh3_main_cth_cathay;wh3_main_ksl_kislev;wh3_dlc23_chd_chaos_dwarfs
1829300744	META_OPTION_SET	mis_engage_force_army_nor	default	mis_engage_force_army
18323029	META_OPTION_SET	mis_assassinate_character_agent_emp	default	mis_assassinate_character_agent
1834677483	GEN_CND_MAX_DIPLOMATIC_RELATION	mis_declare_war	default	0
1834939466	GEN_CND_CULTURE	mis_assassinate_character_agent_nur	default	wh3_main_nur_nurgle
1837724101	VAR_OBJECTIVE_ENEMY_OF_TARGET_FACTION	mis_diplomatic_eliminate_character_in_battle	default	
1840075626	GEN_TARGET_FACTION	mis_declare_war	default	
1840698511	META_OPTION_SET	mis_raid_region_skv	default	mis_raid_region
1841834640	GEN_CND_WAR	mis_eliminate_character_in_battle_high_rank	default	
1845995672	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_cst	default	mis_eliminate_character_in_battle_faction_leader
1850977378	GEN_CND_CULTURE	mis_engage_force_army_invading_nor	default	wh_dlc08_nor_norsca
1851017539	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	mis_raze_sack_settlement	default	15
1853387861	GEN_CND_CULTURE	mis_declare_war_bst	default	wh_dlc03_bst_beastmen
1853775838	GEN_CND_CULTURE	mis_engage_force_army_hef	default	wh2_main_hef_high_elves
1854960494	CND_FIRST_ROUND	mis_eliminate_character_in_battle_faction_leader	default	10
1857778977	VAR_OBJECTIVE_ENEMY_OF_TARGET_FACTION	mis_diplomatic_raze_sack_settlement	default	
1858197869	GEN_TARGET_FACTION	mis_diplomatic_raze_sack_settlement	default	
1858397142	META_OPTION_SET	mis_assassinate_character_agent_cth	default	mis_assassinate_character_agent
1868270381	GEN_CND_CULTURE	mis_raze_sack_settlement_def	default	wh2_main_def_dark_elves
1868364047	GEN_CND_WAR	mis_assassinate_character_agent	default	
18694346	CND_MIN_NET_INCOME	mis_raise_force_army	default	4000
1872770293	GEN_CND_CULTURE	mis_engage_force_army_wef	default	wh_dlc05_wef_wood_elves
1876338229	GEN_CND_CULTURE	mis_capture_regions_sla	default	wh3_main_sla_slaanesh
1883031791	GEN_CND_CULTURE	mis_assassinate_character_agent_tmb	default	wh2_dlc09_tmb_tomb_kings
1884489204	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	mis_declare_war	default	8
188792732	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_dae	default	mis_eliminate_character_in_battle_high_rank
1896988819	META_OPTION_SET	mis_declare_war_chd	default	mis_declare_war
1896994357	GEN_CND_CULTURE	mis_capture_regions_chd	default	wh3_dlc23_chd_chaos_dwarfs
189986802	VAR_MISSION_LENGTH_INFINITE	mis_recruit_agent	default	
1900246683	GEN_CND_CULTURE	mis_eliminate_character_in_battle_high_rank_chd	default	wh3_dlc23_chd_chaos_dwarfs
1903074766	GEN_CND_CULTURE	mis_capture_regions_emp	default	wh_main_emp_empire
1914577381	GEN_CND_DIPLOMACY_AVAILABLE	mis_diplomatic_engage_force	default	
1915471502	VAR_MISSION_LENGTH_INFINITE	mis_diplomatic_raid_region	default	
1915969096	META_OPTION_SET	mis_declare_war_bst	default	mis_declare_war
1916289892	META_OPTION_SET	mis_assassinate_character_agent_tze	default	mis_assassinate_character_agent
1919722074	GEN_CND_CULTURE	mis_engage_force_army_invading_sla	default	wh3_main_sla_slaanesh
1920720082	META_OPTION_SET	mis_declare_war_def	default	mis_declare_war
1921595271	GEN_CND_HAS_ENEMIES	mis_diplomatic_raze_sack_settlement	default	
1924446454	GEN_CND_CULTURE	mis_engage_force_army_bst	default	wh_dlc03_bst_beastmen
1925176397	GEN_CND_NOT_CULTURE	GEN_CND_NOT_CULTURE_daemons_generic	default	wh2_dlc09_tmb_tomb_kings;wh2_dlc11_cst_vampire_coast;wh2_main_def_dark_elves;wh2_main_hef_high_elves;wh2_main_lzd_lizardmen;wh2_main_skv_skaven;wh3_main_cth_cathay;wh3_main_dae_daemons;wh3_main_kho_khorne;wh3_main_ksl_kislev;wh3_main_nur_nurgle;wh3_main_ogr_ogre_kingdoms;wh3_main_sla_slaanesh;wh3_main_tze_tzeentch;wh_dlc03_bst_beastmen;wh_dlc05_wef_wood_elves;wh_dlc08_nor_norsca;wh_main_brt_bretonnia;wh_main_chs_chaos;wh_main_dwf_dwarfs;wh_main_grn_greenskins;wh_main_vmp_vampire_counts;wh3_dlc23_chd_chaos_dwarfs
1925307435	META_OPTION_SET	mis_declare_war_cth	default	mis_declare_war
1926234944	META_OPTION_SET	mis_declare_war_grn	default	mis_declare_war
1935365015	META_OPTION_SET	mis_engage_force_army_chs	default	mis_engage_force_army
1936353315	VAR_OBJECTIVE_AGENT	mis_recruit_agent_wizard	default	wizard
1936732215	GEN_CND_NOT_WOUNDED	mis_eliminate_character_in_battle_faction_leader	default	
1949259289	GEN_CND_HAS_ENEMIES	mis_diplomatic_eliminate_character_in_battle	default	
1951779980	VAR_CHANCE	mis_raze_sack_settlement	default	25
1954280775	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_sla	default	mis_eliminate_character_in_battle_faction_leader
1954658310	META_OPTION_SET	mis_capture_regions_hef	default	mis_capture_regions
1954737592	CND_ROUNDS_UNTIL_NEXT	mis_recruit_unit	default	16
1955415769	META_OPTION_SET	mis_assassinate_character_agent_bst	default	mis_assassinate_character_agent
1956032757	GEN_CND_NOT_AGENT_SUBTYPE	mis_assassinate_character_agent	default	wh_dlc06_dwf_master_engineer_ghost;wh_dlc06_dwf_runesmith_ghost;wh_dlc06_dwf_thane_ghost_1;wh_dlc06_dwf_thane_ghost_2;wh_dlc07_brt_green_knight
1963437405	META_OPTION_SET	mis_engage_force_army_ksl	default	mis_engage_force_army
1964459002	META_OPTION_SET	mis_declare_war_lzd	default	mis_declare_war
1966304030	GEN_CND_NOT_COMPANION_ARMY	mis_diplomatic_assassinate_character	default	
1966849735	META_OPTION_SET	mis_declare_war_chs	default	mis_declare_war
1968595792	META_OPTION_SET	mis_raze_sack_settlement_dwf	default	mis_raze_sack_settlement
197091986	GEN_CND_MAX_REGION_DISTANCE	mis_raid_region	default	2
1974842207	GEN_CND_CULTURE	mis_raze_sack_settlement_kho	default	wh3_main_kho_khorne
1975617583	VAR_OBJECTIVE_AGENT	mis_recruit_agent_runesmith	default	runesmith
1982504464	VAR_MISSION_LENGTH_INFINITE	mis_diplomatic_capture_region	default	
1984108696	GEN_CND_NOT_CULTURE	GEN_CND_NOT_CULTURE_nurgle_generic	default	wh2_dlc09_tmb_tomb_kings;wh2_dlc11_cst_vampire_coast;wh2_main_def_dark_elves;wh2_main_hef_high_elves;wh2_main_lzd_lizardmen;wh2_main_skv_skaven;wh3_main_cth_cathay;wh3_main_dae_daemons;wh3_main_kho_khorne;wh3_main_ksl_kislev;wh3_main_nur_nurgle;wh3_main_ogr_ogre_kingdoms;wh3_main_sla_slaanesh;wh3_main_tze_tzeentch;wh_dlc03_bst_beastmen;wh_dlc05_wef_wood_elves;wh_dlc08_nor_norsca;wh_main_brt_bretonnia;wh_main_chs_chaos;wh_main_dwf_dwarfs;wh_main_grn_greenskins;wh_main_vmp_vampire_counts;wh3_dlc23_chd_chaos_dwarfs
1984791068	GEN_CND_CULTURE	mis_eliminate_character_in_battle_high_rank_def	default	wh2_main_def_dark_elves
1991744902	META_OPTION_SET	mis_declare_war_cst	default	mis_declare_war
199197002	META_OPTION_SET	mis_raze_sack_settlement_dae	default	mis_raze_sack_settlement
1992951403	GEN_CND_NOT_SUBCULTURE	GEN_CND_NOT_CULTURE_tzeentch_generic	default	wh_main_sc_emp_empire
1995121895	GEN_CND_CULTURE	mis_raid_region_skv	default	wh2_main_skv_skaven
1998301233	GEN_CND_NOT_CULTURE	GEN_CND_NOT_CULTURE_dark_elves_generic	default	wh2_main_def_dark_elves;wh2_main_hef_high_elves;wh2_main_lzd_lizardmen;wh2_main_skv_skaven;wh_dlc03_bst_beastmen;wh_dlc05_wef_wood_elves;wh_main_brt_bretonnia;wh_main_chs_chaos;wh_main_dwf_dwarfs;wh_main_grn_greenskins;wh_main_vmp_vampire_counts;wh3_dlc23_chd_chaos_dwarfs
1999102188	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_chd	default	mis_eliminate_character_in_battle_high_rank
200134003	GEN_CND_CULTURE	mis_capture_regions_bst	default	wh_dlc03_bst_beastmen
2002081062	VAR_CHANCE	mis_recruit_unit	default	25
2002678848	GEN_CND_CULTURE	mis_eliminate_character_in_battle_faction_leader_chs	default	wh_main_chs_chaos
2003050741	META_OPTION_SET	mis_capture_regions_sla	default	mis_capture_regions
2003468449	META_OPTION_SET	mis_engage_force_army_skv	default	mis_engage_force_army
2003949143	META_OPTION_SET	mis_assassinate_character_agent_tmb	default	mis_assassinate_character_agent
2007562942	CND_FIRST_ROUND	mis_diplomatic_engage_force	default	10
2010347109	GEN_CND_DIPLOMACY_AVAILABLE	mis_raid_region	default	
201308514	CND_FIRST_ROUND	mis_diplomatic_raze_sack_settlement	default	10
2015800486	GEN_TARGET_MILITARY_FORCE	mis_engage_force_army_invading	default	
2017896280	GEN_CND_CULTURE	mis_declare_war_brt	default	wh_main_brt_bretonnia
2018121686	GEN_CND_CULTURE	mis_eliminate_character_in_battle_faction_leader_dwf	default	wh_main_dwf_dwarfs
201957264	GEN_CND_CULTURE	mis_raid_region_tmb	default	wh2_dlc09_tmb_tomb_kings
2023544571	GEN_CND_NOT_HUMAN	mis_diplomatic_capture_region	default	
2024140316	GEN_CND_WAR	mis_raid_region	default	
2029056098	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_cth	default	mis_eliminate_character_in_battle_faction_leader
2038326136	GEN_CND_WAR_WITH_ENEMY	mis_make_alliance	default	
2039841818	GEN_CND_CULTURE	mis_raze_sack_settlement_wef	default	wh_dlc05_wef_wood_elves
2046659515	GEN_TARGET_FACTION	mis_diplomatic_eliminate_character_in_battle	default	
2047758537	CND_FIRST_ROUND	mis_assassinate_character_agent	default	10
2048734209	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_nur	default	mis_eliminate_character_in_battle_faction_leader
2049944389	CND_FIRST_ROUND	mis_capture_regions	default	10
2051509050	GEN_CND_NOT_SUBCULTURE	GEN_CND_NOT_CULTURE_chaos_dwarfs_generic	default	wh_main_sc_emp_empire
2058096343	GEN_CND_NOT_HUMAN	mis_diplomatic_eliminate_character_in_battle	default	
2059458161	META_OPTION_SET	mis_declare_war_hef	default	mis_declare_war
2060221486	GEN_CND_CULTURE	mis_eliminate_character_in_battle_faction_leader_tmb	default	wh2_dlc09_tmb_tomb_kings
2064816425	GEN_CND_CULTURE	mis_raze_sack_settlement_nor	default	wh_dlc08_nor_norsca
2076126238	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	mis_eliminate_character_in_battle_faction_leader	default	8
2076516916	GEN_CND_CULTURE	mis_eliminate_character_in_battle_faction_leader_wef	default	wh_dlc05_wef_wood_elves
2076885898	CND_ROUNDS_UNTIL_NEXT	mis_diplomatic_raid_region	default	10
2078517325	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_wef	default	mis_eliminate_character_in_battle_high_rank
2080130074	CND_FIRST_ROUND	mis_diplomatic_capture_region	default	10
2081847758	CND_NOT_HAS_AGENT	mis_recruit_agent_wizard	default	wizard
2083265452	GEN_CND_CULTURE	mis_declare_war_cst	default	wh2_dlc11_cst_vampire_coast
2083893145	GEN_CND_CULTURE	mis_eliminate_character_in_battle_faction_leader_tze	default	wh3_main_tze_tzeentch
2086526035	GEN_CND_CULTURE	mis_capture_regions_lzd	default	wh2_main_lzd_lizardmen
209155724	GEN_CND_HAS_ENEMIES	mis_diplomatic_engage_force	default	
2093504308	META_OPTION_SET	mis_engage_force_army_invading_nor	default	mis_engage_force_army_invading
2094791149	GEN_CND_NOT_WOUNDED	mis_eliminate_character_in_battle_high_rank	default	
2099277474	VAR_CHANCE	mis_diplomatic_capture_region	default	25
2099796944	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	mis_assassinate_character_agent	default	8
2107153027	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	mis_diplomatic_eliminate_character_in_battle	default	5
210949655	GEN_CND_CULTURE	mis_eliminate_character_in_battle_faction_leader_lzd	default	wh2_main_lzd_lizardmen
2110198883	GEN_CND_CULTURE	mis_eliminate_character_in_battle_high_rank_wef	default	wh_dlc05_wef_wood_elves
2111290278	GEN_CND_CULTURE	mis_declare_war_ksl	default	wh3_main_ksl_kislev
2114874510	GEN_CND_CULTURE	mis_eliminate_character_in_battle_high_rank_nur	default	wh3_main_nur_nurgle
211963209	META_OPTION_SET	mis_raid_region_nur	default	mis_raid_region
2121961592	META_OPTION_SET	mis_assassinate_character_agent_vmp	default	mis_assassinate_character_agent
2127589172	META_OPTION_SET	mis_assassinate_character_agent_grn	default	mis_assassinate_character_agent
2130022072	META_OPTION_SET	mis_declare_war_nor	default	mis_declare_war
2135150381	GEN_CND_CULTURE	mis_eliminate_character_in_battle_faction_leader_brt	default	wh_main_brt_bretonnia
2135310369	GEN_CND_CULTURE	mis_capture_regions_ogr	default	wh3_main_ogr_ogre_kingdoms
2135541550	META_OPTION_SET	mis_raze_sack_settlement_emp	default	mis_raze_sack_settlement
213661931	CND_FIRST_ROUND	mis_raid_region	default	10
2138867936	GEN_CND_CULTURE	mis_raze_sack_settlement_hef	default	wh2_main_hef_high_elves
2139089823	VAR_CHANCE	mis_diplomatic_raid_region	default	25
2139401959	GEN_CND_DIPLOMACY_AVAILABLE	mis_diplomatic_assassinate_character	default	
2140948571	META_OPTION_SET	mis_raze_sack_settlement_cth	default	mis_raze_sack_settlement
215050461	GEN_CND_CULTURE	mis_assassinate_character_agent_chs	default	wh_main_chs_chaos
218862043	GEN_CND_CULTURE	mis_declare_war_skv	default	wh2_main_skv_skaven
219377771	META_OPTION_SET	mis_capture_regions_bst	default	mis_capture_regions
22383846	META_OPTION_SET	mis_assassinate_character_agent_def	default	mis_assassinate_character_agent
22516038	GEN_CND_CULTURE	mis_eliminate_character_in_battle_high_rank_chs	default	wh_main_chs_chaos
232688183	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_kho	default	mis_eliminate_character_in_battle_faction_leader
233752006	GEN_CND_CULTURE	mis_engage_force_army_sla	default	wh3_main_sla_slaanesh
241354729	META_OPTION_SET	mis_raid_region_grn	default	mis_raid_region
245752596	GEN_CND_CULTURE	mis_eliminate_character_in_battle_faction_leader_def	default	wh2_main_def_dark_elves
246459350	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	mis_engage_force_army_invading	default	4
24758230	META_OPTION_SET	mis_capture_regions_emp	default	mis_capture_regions
249762767	GEN_CND_NOT_SUBCULTURE	GEN_CND_NOT_CULTURE_chaos_generic	default	wh_main_sc_emp_empire
250718574	CND_MAX_FACTION_NEIGHBOUR_WAR	mis_declare_war	default	1
251106371	META_OPTION_SET	mis_capture_regions_vmp	default	mis_capture_regions
25221833	META_OPTION_SET	mis_raid_region_bst	default	mis_raid_region
259014476	GEN_CND_NOT_HUMAN	mis_diplomatic_engage_force	default	
259255779	GEN_CND_NOT_WOUNDED	mis_assassinate_character_agent	default	
260034994	GEN_CND_CULTURE	mis_engage_force_army_invading_lzd	default	wh2_main_lzd_lizardmen
263207774	GEN_CND_CULTURE	mis_declare_war_wef	default	wh_dlc05_wef_wood_elves
263687229	GEN_CND_NOT_SUBCULTURE	GEN_CND_NOT_CULTURE_slaanesh_generic	default	wh_main_sc_emp_empire
264040106	GEN_CND_DIPLOMACY_AVAILABLE	mis_raze_sack_settlement	default	
268977726	GEN_CND_CULTURE	mis_declare_war_tze	default	wh3_main_tze_tzeentch
269635875	GEN_CND_HAS_ENEMIES	mis_diplomatic_capture_region	default	
274345397	GEN_CND_CULTURE	mis_engage_force_army_invading_tze	default	wh3_main_tze_tzeentch
274698250	GEN_CND_CULTURE	mis_capture_regions_kho	default	wh3_main_kho_khorne
277710118	CND_ROUNDS_UNTIL_NEXT	mis_engage_force_army	default	16
278520929	GEN_CND_CULTURE	mis_capture_regions_cth	default	wh3_main_cth_cathay
284172512	GEN_CND_CULTURE	mis_engage_force_army_lzd	default	wh2_main_lzd_lizardmen
286744033	VAR_OBJECTIVE_NUM_REGIONS	mis_diplomatic_raid_region	default	1
286972489	META_OPTION_SET	mis_raid_region_dwf	default	mis_raid_region
291089910	CND_FIRST_ROUND	mis_diplomatic_assassinate_character	default	10
29232242	GEN_CND_NOT_DEFENSIVE_ALLIED	mis_declare_war	default	
293114391	META_OPTION_SET	mis_assassinate_character_agent_chs	default	mis_assassinate_character_agent
294335080	CND_ROUNDS_UNTIL_NEXT	mis_diplomatic_capture_region	default	10
295695988	GEN_CND_FACTION_LEADER	mis_eliminate_character_in_battle_faction_leader	default	
296751052	GEN_CND_CULTURE	mis_raze_sack_settlement_nur	default	wh3_main_nur_nurgle
30814862	GEN_CND_CULTURE	mis_capture_regions_chs	default	wh_main_chs_chaos
314406006	META_OPTION_SET	mis_assassinate_character_agent_kho	default	mis_assassinate_character_agent
317082340	META_OPTION_SET	mis_engage_force_army_vmp	default	mis_engage_force_army
317854717	GEN_CND_CULTURE	mis_eliminate_character_in_battle_high_rank_bst	default	wh_dlc03_bst_beastmen
318222759	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	mis_engage_force_army	default	8
321991522	GEN_CND_NOT_CULTURE	GEN_CND_NOT_CULTURE_tomb_kings_generic	default	wh2_dlc09_tmb_tomb_kings;wh2_main_def_dark_elves;wh2_main_hef_high_elves;wh2_main_lzd_lizardmen;wh2_main_skv_skaven;wh_dlc03_bst_beastmen;wh_dlc05_wef_wood_elves;wh_main_brt_bretonnia;wh_main_chs_chaos;wh_main_dwf_dwarfs;wh_main_grn_greenskins;wh_main_vmp_vampire_counts;wh3_dlc23_chd_chaos_dwarfs
323342305	META_OPTION_SET	mis_engage_force_army_invading_emp	default	mis_engage_force_army_invading
324399457	GEN_CND_CULTURE	mis_assassinate_character_agent_def	default	wh2_main_def_dark_elves
324828686	GEN_CND_CULTURE	mis_eliminate_character_in_battle_high_rank_tmb	default	wh2_dlc09_tmb_tomb_kings
328554416	GEN_CND_CULTURE	mis_engage_force_army_invading_nur	default	wh3_main_nur_nurgle
3298282	CND_HAS_AGENT	mis_assassinate_character_agent	default	champion;dignitary;engineer;runesmith;spy;wizard
33036474	VAR_OBJECTIVE_AGENT	mis_recruit_agent_engineer	default	engineer
334837914	GEN_CND_CULTURE	mis_raid_region_cth	default	wh3_main_cth_cathay
334897605	GEN_CND_CULTURE	mis_declare_war_emp	default	wh_main_emp_empire
335323721	VAR_MISSION_LENGTH_INFINITE	mis_diplomatic_assassinate_character	default	
33715302	CND_FIRST_ROUND	mis_diplomatic_eliminate_character_in_battle	default	10
338239668	GEN_CND_CULTURE	mis_eliminate_character_in_battle_high_rank_hef	default	wh2_main_hef_high_elves
339169611	GEN_CND_HAS_ENEMIES_WITH_REGIONS	mis_diplomatic_raid_region	default	
343366018	GEN_CND_CULTURE	mis_raze_sack_settlement_brt	default	wh_main_brt_bretonnia
345845214	GEN_CND_CULTURE	mis_engage_force_army_chs	default	wh_main_chs_chaos
348149993	META_OPTION_SET	mis_engage_force_army_ogr	default	mis_engage_force_army
351161348	GEN_CND_CULTURE	mis_engage_force_army_invading_chs	default	wh_main_chs_chaos
352417344	META_OPTION_SET	mis_capture_regions_lzd	default	mis_capture_regions
354352144	GEN_CND_HAS_ENEMIES_WITH_OCCUPIABLE_REGIONS	mis_diplomatic_capture_region	default	
354362327	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_chd	default	mis_eliminate_character_in_battle_faction_leader
354409659	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_skv	default	mis_eliminate_character_in_battle_faction_leader
357163955	GEN_CND_CULTURE	mis_assassinate_character_agent_cst	default	wh2_dlc11_cst_vampire_coast
360191674	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_lzd	default	mis_eliminate_character_in_battle_faction_leader
365067494	CND_NOT_HAS_AGENT	mis_recruit_agent_runesmith	default	runesmith
365171326	VAR_CHANCE	mis_engage_force_army_invading	default	25
376361677	GEN_CND_NOT_SUBCULTURE	GEN_CND_NOT_CULTURE_vampire_coast_generic	default	wh_main_sc_emp_empire
376691905	META_OPTION_SET	mis_declare_war_skv	default	mis_declare_war
377703605	GEN_CND_CULTURE	mis_assassinate_character_agent_kho	default	wh3_main_kho_khorne
390159405	GEN_CND_CULTURE	mis_raid_region_nor	default	wh_dlc08_nor_norsca
392375256	GEN_CND_CULTURE	mis_raid_region_nur	default	wh3_main_nur_nurgle
39629702	CND_NOT_HAS_AGENT	mis_recruit_agent_champion	default	champion
396828952	CND_ROUNDS_UNTIL_NEXT	mis_raid_region	default	16
400112763	GEN_CND_NOT_WAR	mis_diplomatic_eliminate_character_in_battle	default	
403634162	META_OPTION_SET	mis_raze_sack_settlement_ksl	default	mis_raze_sack_settlement
405057684	GEN_CND_PLAYER_OWNS_REGION	mis_engage_force_army_invading	default	
405921634	META_OPTION_SET	mis_engage_force_army_invading_dwf	default	mis_engage_force_army_invading
408129529	VAR_MISSION_LENGTH_INFINITE	mis_diplomatic_engage_force	default	
412386199	GEN_CND_CULTURE	mis_engage_force_army_invading_tmb	default	wh2_dlc09_tmb_tomb_kings
417210159	GEN_CND_CULTURE	mis_declare_war_dae	default	wh3_main_dae_daemons
420143247	META_OPTION_SET	mis_engage_force_army_invading_kho	default	mis_engage_force_army_invading
42616923	CND_ROUNDS_UNTIL_NEXT	mis_declare_war	default	24
426975666	META_OPTION_SET	mis_raid_region_sla	default	mis_raid_region
427052736	META_OPTION_SET	mis_declare_war_ogr	default	mis_declare_war
427715507	VAR_OBJECTIVE_ENEMY_OF_TARGET_FACTION	mis_diplomatic_raid_region	default	
433725657	GEN_CND_CULTURE	mis_declare_war_cth	default	wh3_main_cth_cathay
434305261	GEN_CND_NOT_MILITARY_ALLIED	mis_declare_war	default	
438017028	GEN_CND_MIN_CHARACTER_LEVEL	mis_eliminate_character_in_battle_high_rank	default	10
439127370	META_OPTION_SET	mis_capture_regions_cth	default	mis_capture_regions
439140927	GEN_TARGET_FACTION	mis_diplomatic_assassinate_character	default	
44137475	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_bst	default	mis_eliminate_character_in_battle_high_rank
447218154	GEN_CND_CULTURE	mis_eliminate_character_in_battle_high_rank_dae	default	wh3_main_dae_daemons
450486163	GEN_CND_CULTURE	mis_raze_sack_settlement_bst	default	wh_dlc03_bst_beastmen
451722080	VAR_CHANCE	mis_raid_region	default	25
455419485	GEN_CND_CULTURE	mis_engage_force_army_dae	default	wh3_main_dae_daemons
4561882	VAR_MISSION_LENGTH_INFINITE	mis_raid_region	default	
45739400	META_OPTION_SET	mis_assassinate_character_agent_wef	default	mis_assassinate_character_agent
45857728	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_tmb	default	mis_eliminate_character_in_battle_high_rank
460124972	META_OPTION_SET	mis_raid_region_emp	default	mis_raid_region
460341322	GEN_CND_CULTURE	mis_capture_regions_nur	default	wh3_main_nur_nurgle
470654423	GEN_CND_NOT_SUBCULTURE	GEN_CND_NOT_CULTURE_vampire_counts_generic	default	wh_main_sc_emp_empire
