id	culture	faction	remove	set	subculture
1578869366		wh3_dlc24_cth_the_celestial_court	false	wh3_dlc24_cth_the_celestial_court	
1581189500	wh2_dlc11_cst_vampire_coast		false	anc_set_multi_tomb_kings_vampire_coast_dark_elves_high_elves_kislev_empire_vampire_counts	
1586078745	wh_main_grn_greenskins		true	has_ranged_character	
1588928695			false	hostile_slot_factions	wh3_main_sc_nur_nurgle
1589751829		wh3_main_sla_exquisite_pain	false	wh3_dlc27_all_regular_factions	
1591570274		wh3_dlc20_nor_kul	false	norscan_homeland_factions	
1592974081		wh3_main_ksl_the_great_orthodoxy	true	KislevButNotOrthodoxy	
1593482940		wh2_main_skv_clan_mors	false	all_vanilla_playable_factions	
1593523062		wh2_dlc15_hef_imrik	false	wh3_dlc27_all_regular_factions	
1595082492		wh2_main_def_har_ganeth	false	wh2_main_def_har_ganeth	
1595686085	wh3_main_sla_slaanesh		false	anc_set_multi_khorne_tzeentch_daemons_nurgle_slaanesh	
1597888991	wh_main_brt_bretonnia		false	anc_set_exclusive_lore_of_beasts	
1598868818	wh3_main_ksl_kislev		false	KislevButNotOrthodoxy	
1602951733	wh3_main_sla_slaanesh		false	factions_with_vassals	
1604863161		wh2_main_vmp_necrarch_brotherhood	false	wh3_dlc27_all_regular_factions	
1605281130		wh2_dlc13_lzd_spirits_of_the_jungle	false	wh3_dlc27_all_regular_factions	
1606472769		wh2_main_emp_sudenburg	true	non_colonial_empire_factions	
1607406761		wh2_main_lzd_zlatan	false	wh3_dlc27_all_regular_factions	
1610175473		wh3_dlc20_chs_festus	true	slaanesh_seducible_factions	
1612011742		wh2_main_hef_ellyrion	false	wh3_dlc27_hef_aislinn_tracked_factions	
1612848964		wh_main_nor_varg	false	wh3_dlc27_all_regular_factions	
1613029257		wh_main_dwf_dwarfs	false	wh3_dlc27_all_regular_factions	
1614750570		wh2_main_hef_eataine	false	all_vanilla_playable_factions	
1617529875	wh_main_chs_chaos		true	has_ranged_character	
1618360273	wh_main_emp_empire		false	anc_set_multi_kislev_empire	
1618478633		wh_main_dwf_karak_izor	false	all_vanilla_playable_factions	
161868428	wh3_main_sla_slaanesh		true	disabled_diplomacy_with_kurgan_warband	
1619891224	wh3_main_tze_tzeentch		false	anc_set_multi_tzeentch_daemons_nurgle	
1620827962			false	disabled_diplomacy_with_kurgan_warband	
1622258225		wh2_dlc11_cst_rogue_grey_point_scuttlers	false	FavouredCorruptionSkaven	
1624254796		wh3_main_rogue_the_putrid_swarm	true	FavouredCorruptionUndivided	
1624425186		wh2_main_bst_skrinderkin	false	wh3_dlc27_all_regular_factions	
1630320741	wh_main_brt_bretonnia		false	wh3_dlc25_emp_electoral_machination_target_factions	
1631944438		wh3_main_brt_aquitaine	false	wh3_dlc27_all_regular_factions	
1633543044		wh3_main_rogue_the_convent	true	disabled_diplomacy_with_kurgan_warband	
1634969972			false	anc_set_multi_sc_kislev_bretonnia_empire_southern_realms	wh3_main_pro_sc_ksl_kislev
1635648649		wh3_main_ksl_the_ice_court	false	wh3_dlc27_all_regular_factions	
1637441835		wh3_dlc26_kho_skulltaker	false	wh3_dlc26_kho_skulltaker	
1639988133		wh3_dlc20_sla_keepers_of_bliss	false	wh3_dlc27_all_regular_factions	
1642862528		wh2_dlc16_wef_drycha	false	wh2_dlc16_wef_drycha	
164404041		wh2_dlc16_wef_drycha	false	wh3_dlc27_all_regular_factions	
1644537691		wh2_dlc15_grn_bonerattlaz	false	wh3_dlc27_all_regular_factions	
1645582387	wh2_main_skv_skaven		true	all_except_skaven_culture	
1647754597	wh3_main_tze_tzeentch		false	beastmen_diplomacy_permitted	
165097807		wh2_twa03_def_rakarth	false	wh3_dlc27_all_regular_factions	
1652612310			false	kurgan_warband_war_exceptions	wh_main_sc_chs_chaos
1656920536		wh_main_grn_crooked_moon	false	all_vanilla_playable_factions	
1657747254			false	kurgan_warband_war_exceptions	wh3_main_sc_sla_slaanesh
1658384021		wh3_main_cth_the_jade_custodians	false	wh3_dlc27_all_regular_factions	
1661102384		wh2_main_skv_clan_pestilens	false	all_vanilla_playable_factions	
1667387516	wh_main_brt_bretonnia		false	anc_set_multi_kislev_norsca_bretonnia_chaos_dwarfs_empire_vampire_counts	
167053559	wh_main_chs_chaos		false	factions_with_vassals	
1670702194	wh3_main_cth_cathay		false	faction_set_civil	
1674592778	wh3_main_nur_nurgle		false	anc_set_exclusive_nurgle	
167512987		wh3_main_grn_tusked_sunz	false	wh3_dlc27_all_regular_factions	
1676521806			false	FavouredCorruptionNone	wh3_main_sc_cth_cathay
167856551	wh_dlc08_nor_norsca		false	human_factions	
1679636845	wh3_main_ogr_ogre_kingdoms		false	faction_set_destructive	
1682748904		wh2_dlc11_cst_rogue_terrors_of_the_dark_straights	false	FavouredCorruptionVampiric	
1682974218	wh2_main_hef_high_elves		false	faction_set_civil	
1683418486		wh_main_emp_hochland	false	wh3_dlc25_emp_elector_count_factions	
1684515881		wh2_dlc13_emp_golden_order	false	wh3_dlc27_all_regular_factions	
1685646679		wh2_dlc16_lzd_wardens_of_the_living_pools	false	wh3_dlc27_all_regular_factions	
1689856861	wh3_main_ksl_kislev		false	faction_set_civil	
1690743734		wh_dlc05_brt_quenelles	false	wh3_dlc27_all_regular_factions	
1691693828		wh2_dlc12_lzd_cult_of_sotek	false	wh3_dlc27_all_regular_factions	
169535065		wh3_main_rogue_the_pleasure_tide	true	disabled_diplomacy_with_kurgan_warband	
1695543955		wh3_main_grn_slaves_of_zharr	false	wh3_dlc27_all_regular_factions	
169772038			false	anc_set_multi_sc_kislev_bretonnia_empire_southern_realms	wh_main_sc_emp_empire
169840968		wh2_dlc17_lzd_oxyotl	false	all_vanilla_playable_factions	
1700507710		wh3_dlc24_tze_the_deceivers	false	anc_set_exclusive_tzeentch_changeling	
1702520767		wh2_main_rogue_scourge_of_aquitaine	false	FavouredCorruptionVampiric	
1703167852	wh_main_dwf_dwarfs		false	wh3_dlc25_emp_electoral_machination_target_factions	
1704436786	wh3_main_cth_cathay		false	anc_set_cathay_and_the_changeling	
1709535850		wh3_dlc20_chs_kholek	false	wh3_dlc27_all_regular_factions	
1710708284	wh3_main_nur_nurgle		false	factions_without_trade	
1710970990		wh3_main_vmp_lahmian_sisterhood	false	wh3_dlc27_all_regular_factions	
171274045		wh3_dlc27_hef_aislinn	true	wh3_dlc27_hef_not_aislinn	
1714008566		wh2_dlc16_wef_sisters_of_twilight	false	all_vanilla_playable_factions	
1715024546		wh2_main_def_the_forgebound	false	wh3_dlc27_all_regular_factions	
1715587709		wh3_dlc27_sla_masque_of_slaanesh	false	wh3_dlc27_sla_masque_of_slaanesh	
1716422750		wh3_dlc20_chs_kholek	true	slaanesh_seducible_factions	
1716477166	wh3_dlc23_chd_chaos_dwarfs		false	beastmen_diplomacy_permitted	
1718543439	wh3_main_ksl_kislev		false	KislevButNotIceCourt	
1718919538		wh_dlc08_nor_goromadny_tribe	false	wh3_dlc27_all_regular_factions	
1721837344	wh_main_chs_chaos		false	wh3_dlc25_nur_chieftain_battle_cultures_kazyk	
1723254596	wh3_main_kho_khorne		false	ostankya_valid_culture_targets	
172372536		wh2_main_bst_shadowgor	false	wh3_dlc27_all_regular_factions	
1725989426		wh2_main_bst_manblight	false	wh3_dlc27_all_regular_factions	
172718560			false	FavouredCorruptionNone	wh2_main_rogue
1728600279		wh3_dlc23_chd_zhatan	false	all_vanilla_playable_factions	
1730252057		wh3_main_ksl_the_ice_court	false	ice_court	
1735534961	wh_main_grn_greenskins		false	anc_set_multi_kislev_bretonnia_dwarfs_empire_greenskins	
1736379462		wh3_main_dae_daemon_prince	false	wh3_dlc27_all_regular_factions	
1739013976		wh_dlc08_nor_naglfarlings	false	norscan_homeland_factions	
1739576066	wh2_dlc09_tmb_tomb_kings		false	wh3_dlc25_nur_chieftain_battle_cultures_bray_shaman	
1739613677	wh3_main_cth_cathay		false	human_factions	
1745092752		wh3_main_ksl_ursun_revivalists	false	factions_allowed_to_teleport	
1749764901		wh3_dlc20_chs_sigvald	false	wh3_dlc27_all_regular_factions	
17541596		wh3_main_rogue_the_putrid_swarm	true	disabled_diplomacy_with_realm_factions	
1754733088		wh2_main_def_cult_of_pleasure	false	all_vanilla_playable_factions	
1755279405	wh3_main_pro_ksl_kislev		false	anc_set_multi_kislev_norsca_bretonnia_chaos_dwarfs_empire_vampire_counts	
175703408	wh_main_emp_empire		false	anc_set_multi_high_elves_kislev_norsca_chaos_empire	
1757181041			false	FavouredCorruptionVampiric	wh2_dlc11_sc_cst_vampire_coast
1765643237		wh3_dlc20_chs_festus	false	champions_factions	
1771312970	wh3_main_dae_daemons		false	anc_set_multi_tzeentch_daemons_nurgle_slaanesh	
1772948330		wh2_main_skv_clan_eshin	false	wh2_main_skv_clan_eshin	
177416073			false	anc_set_exclusive_sc_southern_realms	wh_main_sc_teb_teb
1774772016		wh3_dlc27_sla_masque_of_slaanesh	false	wh3_dlc27_all_regular_factions	
1777495937		wh3_dlc20_chs_sigvald	false	faction_set_sigvald	
1779798407		wh3_main_rogue_scriveners_of_fate	true	disabled_diplomacy_with_kurgan_warband	
1781089499		wh_main_chs_chaos	false	factions_allowed_to_teleport	
1781099046		wh3_main_rogue_the_bloody_harvest	true	disabled_diplomacy_with_kurgan_warband	
1784733995		wh2_dlc13_emp_the_huntmarshals_expedition	false	wh3_dlc27_all_regular_factions	
1786998568			false	FavouredCorruptionUndivided	wh_main_sc_chs_chaos
178755268	wh3_main_kho_khorne		true	disabled_diplomacy_with_kurgan_warband	
1788742162		wh_dlc08_nor_wintertooth	false	all_vanilla_playable_factions	
1792882738		wh2_main_lzd_sentinels_of_xeti	false	wh3_dlc27_all_regular_factions	
1793773088	wh3_main_dae_daemons		false	factions_with_vassals	
1795937528		wh3_dlc20_nor_yusak	false	wh3_dlc27_all_regular_factions	
1797049059		wh3_dlc20_chs_kholek	false	factions_allowed_to_teleport	
1801917951	wh_main_vmp_vampire_counts		false	ostankya_valid_culture_targets	
1803006134		wh2_main_def_bleak_holds	false	wh3_dlc27_all_regular_factions	
1805595517		wh3_dlc20_chs_kholek	false	all_vanilla_playable_factions	
1806408296		wh_main_emp_middenland	false	wh3_dlc25_emp_elector_count_factions	
1812447078		wh3_dlc26_kho_arbaal	false	wh3_dlc27_all_regular_factions	
1813061072	wh3_main_dae_daemons		false	anc_set_multi_daemons_nurgle	
1813395114		wh3_dlc20_chs_vilitch	true	FavouredCorruptionUndivided	
1814580828		wh2_dlc15_grn_broken_axe	false	all_vanilla_playable_factions	
1818840210	wh_dlc08_nor_norsca		false	beastmen_diplomacy_permitted	
181919194		wh2_dlc13_lzd_defenders_of_the_great_plan	false	wh3_dlc27_all_regular_factions	
1819436772		wh2_main_hef_order_of_loremasters	false	wh3_dlc27_all_regular_factions	
1820594720		wh3_dlc24_tze_the_deceivers	false	wh3_dlc27_all_regular_factions	
182150734	wh3_main_dae_daemons		false	beastmen_diplomacy_permitted	
1822831526		wh3_dlc20_chs_vilitch	false	all_vanilla_playable_factions	
1822909547		wh2_dlc17_bst_malagor	false	wh3_dlc27_all_regular_factions	
1823635082			false	FavouredCorruptionNone	wh2_main_sc_def_dark_elves
1824806808		wh2_main_wef_bowmen_of_oreon	false	wh3_dlc27_all_regular_factions	
1824970689		wh2_dlc12_grn_leaf_cutterz_tribe	false	wh3_dlc27_all_regular_factions	
182705147			false	FavouredCorruptionNone	wh_main_sc_brt_bretonnia
1827643959		wh2_main_hef_eataine	false	wh3_dlc27_all_regular_factions	
1829424422	wh3_main_nur_nurgle		false	beastmen_diplomacy_permitted	
1830621584		wh3_dlc20_chs_valkia	true	NotFavouredCorruptionKhorne	
1830664662		wh2_dlc11_nor_norsca_qb4	true	FavouredCorruptionNone	
1831188491		wh_main_vmp_vampire_counts	false	all_vanilla_playable_factions	
1833696171	wh_main_brt_bretonnia		false	human_factions	
1834428664		wh2_dlc11_vmp_the_barrow_legion	false	all_vanilla_playable_factions	
1834734731		wh2_main_def_cult_of_pleasure_separatists	false	FavouredCorruptionSlaanesh	
1837540662	wh2_main_skv_skaven		false	anc_set_exclusive_skaven	
1839597123	wh_dlc03_bst_beastmen		true	plague_effect_set_beastmen_negative	
1840187348		wh3_dlc25_nur_epidemius	false	wh3_dlc25_nur_epidemius	
184086307		wh3_main_ksl_ursun_revivalists	false	wh3_main_ksl_ursun_revivalists	
1842207249		wh2_main_skv_clan_eshin	false	wh3_dlc27_all_regular_factions	
1844719168		wh3_dlc20_chs_festus	true	FavouredCorruptionUndivided	
1845373452		wh3_main_ogr_disciples_of_the_maw	false	wh3_main_ogr_disciples_of_the_maw	
1848258884		wh2_main_nor_mung	false	norscan_homeland_factions	
1848546074	wh3_dlc23_chd_chaos_dwarfs		false	chaos_dwarfs	
1849208483	wh_dlc03_bst_beastmen		true	all_except_beastment_culture	
1850834335	wh_dlc08_nor_norsca		false	ostankya_valid_culture_targets	
1850835082			false	norsca_beastmen	wh_dlc03_sc_bst_beastmen
1852398745		wh3_main_dwf_the_ancestral_throng	false	dwarf_playable_factions	
1852401167		wh2_dlc14_brt_chevaliers_de_lyonesse	false	all_vanilla_playable_factions	
1852403608		wh3_main_cth_the_western_provinces	false	all_vanilla_playable_factions	
1857175107	wh_main_chs_chaos		false	beastmen_diplomacy_permitted	
1857511967	wh2_main_hef_high_elves		false	anc_set_multi_high_elves_wood_elves	
1862792275		wh3_dlc20_chs_azazel	false	wh3_dcl27_seductive_influence	
1862901535		wh3_main_rogue_shadow_legion	true	disabled_diplomacy_with_kurgan_warband	
186530751		wh3_dlc20_tze_apostles_of_change	false	wh3_dlc27_all_regular_factions	
1865545616		wh2_main_def_naggarond	false	wh3_dlc27_all_regular_factions	
187038446		wh_main_emp_ostland	false	wh3_dlc27_all_regular_factions	
1871492418	wh3_main_nur_nurgle		false	anc_set_multi_tzeentch_daemons_nurgle	
187178735	wh_main_grn_greenskins		false	anc_set_exclusive_greenskins	
1871808126	wh_main_emp_empire		false	anc_set_exclusive_lore_of_beasts	
1874641095		wh3_main_ogr_thunderguts	false	wh3_dlc27_all_regular_factions	
1876201429		wh_dlc05_wef_torgovann	false	wh3_dlc27_all_regular_factions	
1876660930		wh3_main_ogr_sons_of_the_mountain	false	wh3_dlc27_all_regular_factions	
1880654323		wh2_dlc16_vmp_lahmian_sisterhood	false	wh3_dlc27_all_regular_factions	
1881247645	wh_main_brt_bretonnia		true	has_ranged_character	
1884208575		wh_dlc08_nor_vanaheimlings	false	norscan_homeland_factions	
1884450205		wh_main_emp_ostermark	false	wh3_dlc27_all_regular_factions	
1885355828	wh_main_chs_chaos		false	anc_set_exclusive_chaos	
1886175576		wh_main_nor_sarl	false	wh3_dlc27_all_regular_factions	
1889699770		wh2_main_bst_blooded_axe	false	wh3_dlc27_all_regular_factions	
1889869987	wh3_main_tze_tzeentch		false	ostankya_valid_culture_targets	
1890752024	wh_main_emp_empire		false	faction_set_civil	
1892494167			false	kurgan_warband_war_exceptions	wh3_main_sc_tze_tzeentch
1892910118		wh_dlc03_bst_beastmen_chaos	false	wh3_dlc27_all_regular_factions	
1894982594		wh3_dlc20_nor_tong	false	kurgan_warband_war_exceptions	
1898191145	wh_dlc05_wef_wood_elves		false	anc_set_multi_high_elves_wood_elves	
190105331		wh3_dlc23_chd_legion_of_azgorh	false	chaos_dwarf_playable_factions	
1904395301		wh_dlc05_wef_atylwyth	false	wh3_dlc27_all_regular_factions	
1907150089	wh2_main_skv_skaven		false	plague_effect_set_beastmen_positive	
1908240016		wh2_dlc13_emp_the_huntmarshals_expedition	true	non_colonial_empire_factions	
1909946854	wh2_main_skv_skaven		false	faction_set_destructive	
1912195063		wh3_main_nur_bubonic_swarm	true	disabled_diplomacy_with_realm_factions	
1914242316		wh_main_nor_skaeling	false	norscan_homeland_factions	
1915845548		wh2_main_def_cult_of_pleasure_separatists	true	disabled_diplomacy_with_kurgan_warband	
1916491144		wh3_dlc26_kho_arbaal	false	wh3_dlc26_kho_arbaal	
1916493544		wh2_dlc09_tmb_lybaras	false	all_vanilla_playable_factions	
1919827705	wh2_main_lzd_lizardmen		false	anc_set_exclusive_lizardmen	
1922800486		wh3_dlc20_chs_festus	false	all_vanilla_playable_factions	
1923221683			false	faction_set_norsca	wh_dlc08_sc_nor_norsca
1923902199		wh_dlc08_nor_vanaheimlings	false	wh3_dlc27_all_regular_factions	
1926991269		wh3_main_rogue_doombreeds_followers	false	FavouredCorruptionKhorne	
1930290031		wh2_dlc09_tmb_exiles_of_nehek	false	wh3_dlc27_all_regular_factions	
1930673290		wh3_main_kho_exiles_of_khorne	false	wh3_dlc27_all_regular_factions	
193067523		wh3_main_rogue_the_pleasure_tide	true	disabled_diplomacy_with_realm_factions	
1933604691		wh3_main_ogre_flamegullets	false	wh3_dlc27_all_regular_factions	
1935705830		wh_main_nor_sarl	false	kurgan_warband_war_exceptions	
1937442049		wh3_main_sla_slaanesh	false	wh3_dlc27_all_regular_factions	
1941108044		wh3_dlc20_chs_festus	true	plague_effect_set_nurgle_negative	
1941310466		wh2_main_hef_fortress_of_dawn	false	wh3_dlc27_all_regular_factions	
1941382222	wh3_main_kho_khorne		false	factions_without_trade	
1944827467		wh3_main_ogr_goldtooth	false	wh3_main_ogr_goldtooth	
1944881750		wh3_main_cth_dissenter_lords_of_jinshen	false	wh3_dlc27_all_regular_factions	
1950112881		wh_dlc08_nor_naglfarlings	false	wh3_dlc27_all_regular_factions	
1951326502		wh3_dlc27_nor_avags	false	kurgan_warband_war_exceptions	
1951599338	wh2_main_def_dark_elves		false	anc_set_multi_tomb_kings_vampire_coast_dark_elves_high_elves_kislev_empire_vampire_counts	
1954880983			false	hostile_slot_factions	wh3_main_sc_tze_tzeentch
1955312208		wh3_main_emp_cult_of_sigmar	false	all_vanilla_playable_factions	
1956626329		wh_main_grn_orcs_of_the_bloody_hand	false	wh3_dlc27_all_regular_factions	
1958907602		wh_main_brt_bordeleaux	false	wh3_dlc27_all_regular_factions	
1959589249		wh2_main_rogue_beastcatchas	true	disabled_diplomacy_with_realm_factions	
1960020777		wh_main_dwf_barak_varr	false	wh3_dlc27_all_regular_factions	
1961794983		wh2_main_hef_saphery	false	wh3_dlc27_all_regular_factions	
1962303217		wh3_dlc27_sla_masque_of_slaanesh	false	all_vanilla_playable_factions	
1962365451	wh_dlc03_bst_beastmen		false	anc_set_exclusive_lore_of_beasts	
196372477	wh3_main_dae_daemons		false	plague_effect_set_beastmen_positive	
1963767598		wh3_main_ksl_ursun_revivalists	false	all_vanilla_playable_factions	
1966512534		wh3_main_rogue_the_glothal_brood	true	disabled_diplomacy_with_kurgan_warband	
1968712182		wh3_main_grn_drippin_fangs	false	wh3_dlc27_all_regular_factions	
1970304688	wh3_main_sla_slaanesh		false	wh3_dlc25_nur_chieftain_battle_cultures_kazyk	
1971949715		wh_main_emp_empire	false	wh_main_emp_empire	
1972122322		wh3_dlc26_ogr_golgfag	false	wh3_dlc27_all_regular_factions	
1972902500		wh2_dlc14_skv_rictus_clan_nest	false	wh3_dlc27_all_regular_factions	
1975964931		wh2_main_rogue_morrsliebs_howlers	true	FavouredCorruptionNone	
1979119496		wh3_main_wef_laurelorn	false	wh3_dlc27_all_regular_factions	
198123720		wh2_dlc13_lzd_spirits_of_the_jungle	false	all_vanilla_playable_factions	
1984138382		wh3_main_nur_poxmakers_of_nurgle	false	wh3_dlc27_all_regular_factions	
1988815534		wh3_dlc21_cst_dead_flag_fleet	false	wh3_dlc27_all_regular_factions	
1990283196	wh3_main_ogr_ogre_kingdoms		false	faction_set_culture_ogres	
1991359630		wh3_dlc24_tze_the_deceivers	false	anc_set_cathay_and_the_changeling	
1991892302	wh_main_vmp_vampire_counts		false	wh3_dlc25_nur_chieftain_battle_cultures_bray_shaman	
1995225362	wh3_main_ksl_kislev		false	human_factions	
1996518766		wh2_main_def_ssildra_tor	false	wh3_dlc27_all_regular_factions	
1996959628		wh3_dlc20_chs_festus	false	factions_allowed_to_teleport	
199805473		wh2_main_vmp_strygos_empire	false	wh3_dlc27_all_regular_factions	
1998355330		wh_main_emp_empire	false	wh3_dlc25_emp_elector_count_factions	
1998889901		wh2_main_hef_high_elves	false	wh3_dlc27_all_regular_factions	
199987629		wh3_dlc20_chs_azazel	false	all_vanilla_playable_factions	
2000020826		wh3_dlc24_tze_the_deceivers	true	all_except_climate_ignorers	
2000468000		wh_main_emp_empire	false	all_vanilla_playable_factions	
2004877576		wh3_main_vmp_nagashizzar	false	wh3_dlc27_all_regular_factions	
2008219325		wh3_dlc25_nur_tamurkhan	false	faction_set_tamurkhan	
2008457563	wh_main_emp_empire		false	wh3_dlc25_emp_electoral_machination_target_factions	
2008631366		wh3_main_sla_seducers_of_slaanesh	false	wh3_dlc27_all_regular_factions	
2009305600		wh3_dlc20_chs_azazel	true	slaanesh_seducible_factions	
2009813248	wh3_main_ksl_kislev		false	anc_set_multi_kislev_empire	
2013159408		wh3_main_ogr_disciples_of_the_maw	false	factions_allowed_to_teleport	
2014754918		wh_main_emp_ostland	false	wh3_dlc25_emp_elector_count_factions	
2018279054		wh2_main_skv_clan_moulder	false	all_vanilla_playable_factions	
2018404330		wh3_main_kho_brazen_throne	true	disabled_diplomacy_with_realm_factions	
2018700999	wh3_main_dae_daemons		false	anc_set_multi_tzeentch_daemons_nurgle	
2024189700	wh2_main_skv_skaven		false	ostankya_valid_culture_targets	
2031702861		wh3_dlc20_chs_vilitch	false	faction_set_vilitch	
2034554234		wh2_main_lzd_hexoatl	false	all_vanilla_playable_factions	
2035183906		wh2_main_hef_nagarythe	false	wh3_dlc27_hef_aislinn_tracked_factions	
2035667847		wh3_main_ogr_ogre_kingdoms	false	wh3_dlc27_all_regular_factions	
2035967084		wh3_main_dae_daemon_prince	false	daemon_prince_faction	
2038862692	wh3_main_cth_cathay		false	wh3_dlc25_emp_electoral_machination_target_factions	
203968836	wh2_main_hef_high_elves		false	anc_set_multi_tomb_kings_vampire_coast_dark_elves_high_elves_kislev_empire_vampire_counts	
2039965568		wh_main_brt_carcassonne	false	all_vanilla_playable_factions	
2040036516		wh3_dlc20_chs_sigvald	false	factions_allowed_to_teleport	
2040644180	wh3_main_sla_slaanesh		true	exclude_slaanesh	
2045100707		wh2_main_rogue_the_wandering_dead	true	FavouredCorruptionNone	
2045408122	wh2_main_hef_high_elves		false	anc_set_exclusive_high_elves	
2047349766	wh3_main_kho_khorne		true	has_ranged_character	
2050155966	wh3_main_kho_khorne		false	anc_set_multi_khorne_tzeentch_daemons_nurgle_slaanesh	
2051746240		wh3_main_ogre_stoneshatter	false	wh3_dlc27_all_regular_factions	
2053373792		wh2_dlc11_cst_noctilus	false	all_vanilla_playable_factions	
2057181153		wh2_main_lzd_itza	false	wh3_dlc27_all_regular_factions	
2057294316		wh3_main_tze_oracles_of_tzeentch	false	factions_allowed_to_teleport	
2058353947		wh2_main_hef_order_of_loremasters	false	wh3_dlc27_hef_aislinn_tracked_factions	
2059193089	wh_main_chs_chaos		false	anc_set_multi_beastmen_norsca_chaos	
206269432	wh_dlc08_nor_norsca		true	disabled_diplomacy_with_kurgan_warband	
2066330631	wh_main_dwf_dwarfs		false	anc_set_multi_kislev_norsca_bretonnia_chaos_dwarfs_empire_vampire_counts	
2071995519		wh2_dlc13_lzd_avengers	false	wh3_dlc27_all_regular_factions	
2073491416		wh2_main_brt_thegans_crusaders	false	wh3_dlc27_all_regular_factions	
2075563611			false	subcult_khorne	wh3_main_sc_kho_khorne
2084252291		wh2_main_def_drackla_coven	false	wh3_dlc27_all_regular_factions	
2088191982	wh_dlc03_bst_beastmen		false	beastmen_diplomacy_permitted	
2088224411		wh2_main_hef_order_of_loremasters	false	wh3_dlc27_hef_playable_except_tyrion	
2092991290		wh2_dlc12_skv_clan_fester	false	wh3_dlc27_all_regular_factions	
209859911	wh3_main_nur_nurgle		true	plague_effect_set_nurgle_negative	
2099990296		wh2_main_hef_tor_elasor	false	wh3_dlc27_all_regular_factions	
2100194504		wh3_main_rogue_the_baleful_princes_muses	true	disabled_diplomacy_with_kurgan_warband	
2104061959	wh3_main_tze_tzeentch		false	plague_effect_set_beastmen_positive	
2104409046	wh_dlc03_bst_beastmen		false	plague_effect_set_beastmen_positive	
2107252713	wh3_main_ksl_kislev		false	anc_set_exclusive_lore_of_beasts	
2107742189		wh3_dlc21_wef_spirits_of_shanlin	false	wh3_dlc27_all_regular_factions	
2107836457		wh_main_dwf_zhufbar	false	wh3_dlc27_all_regular_factions	
2107890273	wh3_main_kho_khorne		false	plague_effect_set_beastmen_positive	
2108091792		wh3_main_skv_clan_gritus	false	wh3_dlc27_all_regular_factions	
2109714314		wh3_prologue_kislev_expedition	false	disabled_diplomacy_with_daemons_of_chaos	
2109727211	wh_dlc05_wef_wood_elves		false	anc_set_multi_high_elves_kislev_wood_elves_bretonnia_empire	
2110587035		wh3_dlc20_chs_festus	false	plague_effect_set_skaven_positive	
2111777582		wh2_dlc15_hef_imrik	false	wh2_dlc15_hef_imrik	
2115669030	wh2_dlc11_cst_vampire_coast		false	faction_set_menace	
2116025704		wh3_main_cth_the_northern_provinces	false	all_vanilla_playable_factions	
2116665946		wh3_main_sla_rapturous_excess	true	disabled_diplomacy_with_realm_factions	
2121488695	wh3_main_cth_cathay		false	anc_set_exclusive_cathay	
2122491574		wh3_dlc27_nor_sayl	false	wh3_dlc27_all_regular_factions	
2122769060		wh3_dlc20_chs_valkia	false	champions_factions	
2124260461	wh_dlc05_wef_wood_elves		false	anc_set_exclusive_lore_of_beasts	
2126827462		wh3_main_ksl_the_great_orthodoxy	false	factions_allowed_to_teleport	
2127175727	wh_main_grn_greenskins		false	FavouredCorruptionNone	
2128913887	wh_main_emp_empire		false	anc_set_multi_tomb_kings_vampire_coast_dark_elves_high_elves_kislev_empire_vampire_counts	
2130074557		wh2_main_lzd_southern_sentinels	false	wh3_dlc27_all_regular_factions	
2136772910		wh2_dlc11_cst_rogue_grey_point_scuttlers	true	FavouredCorruptionNone	
2139160946		wh3_main_rogue_kurgan_warband	true	disabled_diplomacy_with_kurgan_warband	
213961312		wh2_dlc11_cst_pirates_of_sartosa	false	all_vanilla_playable_factions	
2140703806	wh_main_vmp_vampire_counts		true	has_ranged_character	
2144800840	wh3_main_ksl_kislev		false	anc_set_multi_tomb_kings_vampire_coast_dark_elves_high_elves_kislev_empire_vampire_counts	
2145312413		wh3_main_dwf_karak_azorn	false	wh3_dlc27_all_regular_factions	
2146346997		wh2_dlc09_tmb_followers_of_nagash	false	wh3_dlc27_all_regular_factions	
219637966			false	kurgan_warband_war_exceptions	wh3_main_sc_nur_nurgle
220455038		wh2_main_lzd_itza	false	all_vanilla_playable_factions	
221416890	wh3_main_kho_khorne		false	beastmen_diplomacy_permitted	
221448416		wh3_dlc20_chs_festus	false	plague_effect_set_nurgle_positive	
223757295		wh3_dlc27_sla_the_tormentors	false	all_vanilla_playable_factions	
226057723		wh_main_emp_talabecland	false	wh3_dlc25_emp_elector_count_factions	
22754430		wh2_main_lzd_lizardmen	false	wh3_dlc27_all_regular_factions	
228256292		wh3_main_ogr_mountaineaters	false	wh3_dlc27_all_regular_factions	
230262792		wh3_main_rogue_argfluxs_pyrocasters	true	FavouredCorruptionUndivided	
230799700		wh2_main_rogue_the_wandering_dead	false	FavouredCorruptionVampiric	
232651726		wh_dlc05_wef_tirsyth	false	wh3_dlc27_all_regular_factions	
234417597		wh2_dlc17_dwf_thorek_ironbrow	false	wh2_dlc17_dwf_thorek_ironbrow	
236866555	wh2_dlc09_tmb_tomb_kings		false	anc_set_multi_tomb_kings_vampire_coast	
23850161	wh3_dlc23_chd_chaos_dwarfs		false	FavouredCorruptionUndivided	
240449773		wh2_dlc09_tmb_khemri	false	all_vanilla_playable_factions	
