faction	stance
wh2_main_hef_tor_elasor	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_hef_yvresse	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_lzd_hexoatl	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_lzd_itza	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_lzd_last_defenders	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_lzd_lizardmen	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_lzd_lizardmen_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_lzd_sentinels_of_xeti	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_lzd_southern_sentinels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_lzd_teotiqua	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_lzd_tlaqua	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_lzd_tlaxtlan	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_lzd_xlanhuapec	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_lzd_zlatan	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_nor_hung_incursion_lzd	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_nor_hung_incursion_skv	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_clan_eshin	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_clan_eshin_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_clan_gnaw	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_clan_mordkin	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_clan_mors	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_clan_mors_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_clan_moulder	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_clan_moulder_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_clan_pestilens	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_clan_pestilens_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_clan_septik	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_clan_skryre	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_clan_skryre_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_clan_spittel	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_grey_seer_clan	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_skaven	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_skaven_qb1	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_skaven_qb2	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_skaven_qb3	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_skaven_qb4	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_skaven_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_unknown_clan_def	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_unknown_clan_hef	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_unknown_clan_lzd	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_skv_unknown_clan_skv	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_vmp_necrarch_brotherhood	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_vmp_strygos_empire	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_main_vmp_the_silver_host	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_twa03_def_rakarth	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_twa03_def_rakarth_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc20_brt_march_of_couronne	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc20_chs_azazel	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc20_chs_festus	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc20_chs_kholek	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc20_chs_sigvald	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc20_chs_valkia	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc20_chs_vilitch	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc20_kho_blood_keepers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc20_nur_pallid_nurslings	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc20_sla_keepers_of_bliss	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc20_tze_apostles_of_change	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc20_tze_the_sightless	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc21_vmp_jiangshi_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc24_cth_the_celestial_court	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc24_ksl_daughters_of_the_forest	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc24_tze_the_deceivers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc25_kho_khorne_invasion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc25_nur_epidemius	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc25_nur_nurgle_invasion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc25_nur_tamurkhan	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc25_sla_slaanesh_invasion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc25_vmp_the_court_of_night	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_dlc25_vmp_vampire_counts_invasion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_brt_aquitaine	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_chs_shadow_legion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_cth_burning_wind_nomads	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_cth_cathay_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_cth_celestial_loyalists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_cth_dissenter_lords_of_jinshen	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_cth_eastern_river_lords	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_cth_imperial_wardens	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_cth_rebel_lords_of_nan_yang	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_cth_the_jade_custodians	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_cth_the_northern_provinces	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_cth_the_western_provinces	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_dae_daemon_prince	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_emp_cult_of_sigmar	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_ie_vmp_sires_of_mourkain	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_kho_bloody_sword	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_kho_brazen_throne	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_kho_crimson_skull	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_kho_exiles_of_khorne	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_kho_karneths_sons	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_kho_khorne	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_kho_khorne_qb1	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_kho_khorne_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_ksl_brotherhood_of_the_bear	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_ksl_druzhina_enclave	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_ksl_kislev	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_ksl_kislev_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_ksl_ropsmenn_clan	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_ksl_the_great_orthodoxy	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_ksl_the_ice_court	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_ksl_ungol_kindred	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_ksl_ursun_revivalists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_lzd_tepoks_spawn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_nur_bubonic_swarm	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_nur_maggoth_kin	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_nur_nurgle	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_nur_nurgle_qb1	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_nur_nurgle_qb2	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_nur_nurgle_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_nur_poxmakers_of_nurgle	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_nur_septic_claw	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_skv_clan_carrion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_skv_clan_gritus	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_skv_clan_krizzor	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_skv_clan_morbidus	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_skv_clan_skrat	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_skv_clan_treecherik	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_skv_clan_verms	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_sla_exquisite_pain	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_sla_rapturous_excess	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_sla_seducers_of_slaanesh	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_sla_slaanesh	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_sla_slaanesh_qb1	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_sla_slaanesh_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_sla_subtle_torture	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_tmb_deserters_of_khatep	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_tze_all_seeing_eye	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_tze_broken_wheel	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_tze_flaming_scribes	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_tze_oracles_of_tzeentch	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_tze_sarthoraels_watchers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_tze_tzeentch	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_tze_tzeentch_invasion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_tze_tzeentch_qb1	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_tze_tzeentch_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_vmp_caravan_of_blue_roses	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_vmp_lahmian_sisterhood	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh3_main_vmp_nagashizzar	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_brt_artois	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_brt_bastonne	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_brt_bordeleaux	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_brt_bretonnia	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_brt_bretonnia_qb1	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_brt_bretonnia_qb2	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_brt_bretonnia_qb3	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_brt_bretonnia_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_brt_carcassonne	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_brt_lyonesse	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_brt_parravon	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_chs_chaos	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_chs_chaos_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_chs_chaos_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_emp_averland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_emp_empire	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_emp_empire_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_emp_empire_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_emp_hochland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_emp_marienburg	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_emp_marienburg_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_emp_middenland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_emp_nordland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_emp_ostermark	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_emp_ostland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_emp_stirland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_emp_talabecland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_emp_wissenland	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_teb_border_princes	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_teb_border_princes_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_teb_estalia	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_teb_estalia_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_teb_tilea	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_teb_tilea_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_vmp_mousillon	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_vmp_rival_sylvanian_vamps	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_vmp_schwartzhafen	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_vmp_vampire_counts	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_vmp_vampire_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh_main_vmp_waldenhof	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING
wh2_dlc09_rogue_black_creek_raiders	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc09_rogue_dwellers_of_zardok	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc09_rogue_eyes_of_the_jungle	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc09_rogue_pilgrims_of_myrmidia	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc09_skv_clan_rictus	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc09_skv_clan_rictus_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc09_tmb_dune_kingdoms	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc09_tmb_exiles_of_nehek	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc09_tmb_followers_of_nagash	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc09_tmb_khemri	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc09_tmb_lybaras	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc09_tmb_numas	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc09_tmb_rakaph_dynasty	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc09_tmb_the_sentinels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc09_tmb_tomb_kings	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc09_tmb_tomb_kings_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc10_def_blood_voyage	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_cst_harpoon_the_sunken_land_corsairs	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_cst_noctilus	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_cst_noctilus_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_cst_pirates_of_sartosa	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_cst_pirates_of_sartosa_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_cst_rogue_bleak_coast_buccaneers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_cst_rogue_boyz_of_the_forbidden_coast	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_cst_rogue_freebooters_of_port_royale	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_cst_rogue_grey_point_scuttlers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_cst_rogue_terrors_of_the_dark_straights	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_cst_rogue_the_churning_gulf_raiders	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_cst_shanty_dragon_spine_privateers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_cst_shanty_middle_sea_brigands	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_cst_shanty_shark_straight_seadogs	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_cst_the_drowned	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_cst_the_drowned_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_cst_vampire_coast	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_cst_vampire_coast_rebellion_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_cst_vampire_coast_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_cst_vampire_coast_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_def_the_blessed_dread	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_def_the_blessed_dread_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc11_vmp_the_barrow_legion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc12_grn_leaf_cutterz_tribe	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc12_lzd_cult_of_sotek	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc12_skv_clan_fester	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc12_skv_clan_mange	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc13_emp_golden_order	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc13_emp_the_huntmarshals_expedition	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc13_lzd_avengers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc13_lzd_defenders_of_the_great_plan	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc13_lzd_spirits_of_the_jungle	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc13_wef_laurelorn_forest	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc14_brt_chevaliers_de_lyonesse	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc14_grn_red_cloud	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc14_lzd_itz_itza_tribe	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc14_skv_rictus_clan_nest	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc15_dwf_clan_helhein	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc15_grn_bonerattlaz	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc15_grn_broken_axe	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc15_grn_skull_crag	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc15_hef_imrik	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc15_skv_clan_ferrik	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc15_skv_clan_kreepus	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc15_skv_clan_volkn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc16_chs_acolytes_of_the_keeper	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc16_grn_creeping_death	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc16_grn_naggaroth_orcs	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc16_grn_savage_invasion	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc16_lzd_wardens_of_the_living_pools	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc16_skv_clan_gritus	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc16_vmp_lahmian_sisterhood	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc16_wef_drycha	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc16_wef_sisters_of_twilight	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc16_wef_waystone_faction_1	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc16_wef_waystone_faction_2	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc16_wef_waystone_faction_3	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc17_bst_malagor	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc17_bst_taurox	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc17_dwf_thorek_ironbrow	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc17_lzd_oxyotl	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_dlc17_nor_deadwood_ravagers	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_main_brt_knights_of_origo	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_main_brt_knights_of_the_flame	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
wh2_main_brt_thegans_crusaders	MILITARY_FORCE_ACTIVE_STANCE_TYPE_DEFAULT
