event	group	target	flavour_text	image	secondary_detail	layout	layout_data	sound_event	context_located	override_icon	instant_open	ignore_instant_open_filters
agent_action_vs_settlement	wh3_main_event_feed_agent_action_all_hinder_settlement_tzeentch	event_feed_target_target_faction	wh_event_feed_string_all_null	dae/settlement_lost	wh_event_feed_string_agent_action_settlement_success_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
agent_action_vs_settlement	wh3_main_pro_event_feed_agent_action_all_failure_critical_kislev	event_feed_target_target_faction	wh_event_feed_string_all_null	ksl/messenger	wh_event_feed_string_agent_action_settlement_critical_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	wh3_main_pro_event_feed_agent_action_all_failure_kislev	event_feed_target_target_faction	wh_event_feed_string_all_null	ksl/messenger	wh_event_feed_string_agent_action_settlement_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	wh3_main_pro_event_feed_agent_action_all_hinder_settlement_kislev	event_feed_target_target_faction	wh_event_feed_string_all_null	ksl/settlement_lost	wh_event_feed_string_agent_action_settlement_success_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
agent_action_vs_settlement	wh_dlc03_feed_agent_action_all_failure_beastmen	event_feed_target_target_faction	wh_event_feed_string_all_null	bst/messenger	wh_event_feed_string_agent_action_settlement_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	wh_dlc03_feed_agent_action_all_failure_critical_beastmen	event_feed_target_target_faction	wh_event_feed_string_all_null	bst/messenger	wh_event_feed_string_agent_action_settlement_critical_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	wh_dlc03_feed_agent_action_all_hinder_settlement_beastmen	event_feed_target_target_faction	wh_event_feed_string_all_null	bst/faction	wh_event_feed_string_agent_action_settlement_success_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
agent_action_vs_settlement	wh_dlc05_event_feed_agent_action_all_failure_critical_wood_elves	event_feed_target_target_faction	wh_event_feed_string_all_null	wef/messenger	wh_event_feed_string_agent_action_settlement_critical_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	wh_dlc05_event_feed_agent_action_all_failure_wood_elves	event_feed_target_target_faction	wh_event_feed_string_all_null	wef/messenger	wh_event_feed_string_agent_action_settlement_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	wh_dlc05_event_feed_agent_action_all_hinder_settlement_wood_elves	event_feed_target_target_faction	wh_event_feed_string_all_null	wef/settlement_lost	wh_event_feed_string_agent_action_settlement_success_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
agent_action_vs_settlement	wh_dlc07_feed_agent_action_all_failure_bretonnia	event_feed_target_target_faction	wh_event_feed_string_all_null	brt/messenger	wh_event_feed_string_agent_action_settlement_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	wh_dlc07_feed_agent_action_all_failure_critical_bretonnia	event_feed_target_target_faction	wh_event_feed_string_all_null	brt/messenger	wh_event_feed_string_agent_action_settlement_critical_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	wh_dlc07_feed_agent_action_all_hinder_settlement_bretonnia	event_feed_target_target_faction	wh_event_feed_string_all_null	brt/settlement_lost	wh_event_feed_string_agent_action_settlement_success_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
agent_action_vs_settlement	wh_dlc08_event_feed_agent_action_all_failure_critical_norsca	event_feed_target_target_faction	wh_event_feed_string_all_null	nor/messenger	wh_event_feed_string_agent_action_settlement_critical_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	wh_dlc08_event_feed_agent_action_all_failure_norsca	event_feed_target_target_faction	wh_event_feed_string_all_null	nor/messenger	wh_event_feed_string_agent_action_settlement_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	wh_dlc08_event_feed_agent_action_all_hinder_settlement_norsca	event_feed_target_target_faction	wh_event_feed_string_all_null	nor/besieged	wh_event_feed_string_agent_action_settlement_success_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
agent_action_vs_settlement	wh_main_event_feed_agent_action_all_failure_chaos	event_feed_target_target_faction	wh_event_feed_string_all_null	chs/messenger	wh_event_feed_string_agent_action_settlement_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	wh_main_event_feed_agent_action_all_failure_critical_chaos	event_feed_target_target_faction	wh_event_feed_string_all_null	chs/messenger	wh_event_feed_string_agent_action_settlement_critical_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	wh_main_event_feed_agent_action_all_failure_critical_dwarfs	event_feed_target_target_faction	wh_event_feed_string_all_null	dwf/messenger	wh_event_feed_string_agent_action_settlement_critical_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	wh_main_event_feed_agent_action_all_failure_critical_empire	event_feed_target_target_faction	wh_event_feed_string_all_null	emp/messenger	wh_event_feed_string_agent_action_settlement_critical_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	wh_main_event_feed_agent_action_all_failure_critical_greenskins	event_feed_target_target_faction	wh_event_feed_string_all_null	grn/messenger	wh_event_feed_string_agent_action_settlement_critical_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	wh_main_event_feed_agent_action_all_failure_critical_vampire_counts	event_feed_target_target_faction	wh_event_feed_string_all_null	vmp/messenger	wh_event_feed_string_agent_action_settlement_critical_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	wh_main_event_feed_agent_action_all_failure_dwarfs	event_feed_target_target_faction	wh_event_feed_string_all_null	dwf/messenger	wh_event_feed_string_agent_action_settlement_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	wh_main_event_feed_agent_action_all_failure_empire	event_feed_target_target_faction	wh_event_feed_string_all_null	emp/messenger	wh_event_feed_string_agent_action_settlement_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	wh_main_event_feed_agent_action_all_failure_greenskins	event_feed_target_target_faction	wh_event_feed_string_all_null	grn/messenger	wh_event_feed_string_agent_action_settlement_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	wh_main_event_feed_agent_action_all_failure_vampire_counts	event_feed_target_target_faction	wh_event_feed_string_all_null	vmp/messenger	wh_event_feed_string_agent_action_settlement_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	wh_main_event_feed_agent_action_all_hinder_settlement_chaos	event_feed_target_target_faction	wh_event_feed_string_all_null	chs/besieged	wh_event_feed_string_agent_action_settlement_success_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
agent_action_vs_settlement	wh_main_event_feed_agent_action_all_hinder_settlement_dwarfs	event_feed_target_target_faction	wh_event_feed_string_all_null	dwf/settlement_lost	wh_event_feed_string_agent_action_settlement_success_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
agent_action_vs_settlement	wh_main_event_feed_agent_action_all_hinder_settlement_empire	event_feed_target_target_faction	wh_event_feed_string_all_null	emp/settlement_lost	wh_event_feed_string_agent_action_settlement_success_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
agent_action_vs_settlement	wh_main_event_feed_agent_action_all_hinder_settlement_greenskins	event_feed_target_target_faction	wh_event_feed_string_all_null	grn/settlement_lost	wh_event_feed_string_agent_action_settlement_success_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
agent_action_vs_settlement	wh_main_event_feed_agent_action_all_hinder_settlement_vampire_counts	event_feed_target_target_faction	wh_event_feed_string_all_null	vmp/settlement_lost	wh_event_feed_string_agent_action_settlement_success_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
agent_recruited	wh_main_event_feed_cult_all	event_feed_target_agent_faction	wh_event_feed_string_agent_recruited_description	emp/generic	wh_event_feed_string_agent_recruited_secondary_detail	recruitment	event_feed_layout_data_agent_recruited	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none		false	false
allied_foreign_slot_added	wh2_dlc09_event_feed_cult_tomb_kings	event_feed_target_allied_faction	wh_event_feed_string_all_null	tmb/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh2_dlc11_event_feed_cult_vampire_coast	event_feed_target_allied_faction	wh_event_feed_string_all_null	cst/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh2_main_event_feed_cult_dark_elves	event_feed_target_allied_faction	wh_event_feed_string_all_null	def/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh2_main_event_feed_cult_high_elves	event_feed_target_allied_faction	wh_event_feed_string_all_null	hef/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh2_main_event_feed_cult_lizardmen	event_feed_target_allied_faction	wh_event_feed_string_all_null	lzd/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh2_main_event_feed_cult_skaven	event_feed_target_allied_faction	wh_event_feed_string_all_null	skv/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh3_dlc23_event_feed_cult_chaos_dwarfs	event_feed_target_allied_faction	wh_event_feed_string_all_null	chd/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh3_main_event_feed_cult_cathay	event_feed_target_allied_faction	wh_event_feed_string_all_null	cth/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh3_main_event_feed_cult_daemons	event_feed_target_allied_faction	wh_event_feed_string_all_null	dae/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh3_main_event_feed_cult_khorne	event_feed_target_allied_faction	wh_event_feed_string_all_null	dae/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh3_main_event_feed_cult_kislev	event_feed_target_allied_faction	wh_event_feed_string_all_null	ksl/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh3_main_event_feed_cult_nurgle	event_feed_target_allied_faction	wh_event_feed_string_all_null	dae/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh3_main_event_feed_cult_ogre_kingdoms	event_feed_target_allied_faction	wh_event_feed_string_all_null	ogr/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh3_main_event_feed_cult_slaanesh	event_feed_target_allied_faction	wh_event_feed_string_all_null	dae/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh3_main_event_feed_cult_tzeentch	event_feed_target_allied_faction	wh_event_feed_string_all_null	dae/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh_dlc03_event_feed_cult_beastmen	event_feed_target_allied_faction	wh_event_feed_string_all_null	bst/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh_dlc05_event_feed_cult_wood_elves	event_feed_target_allied_faction	wh_event_feed_string_all_null	wef/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh_dlc07_feed_cult_bretonnia	event_feed_target_allied_faction	wh_event_feed_string_all_null	brt/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh_dlc08_event_feed_cult_norsca	event_feed_target_allied_faction	wh_event_feed_string_all_null	nor/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh_main_event_feed_cult_chaos	event_feed_target_allied_faction	wh_event_feed_string_all_null	chs/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh_main_event_feed_cult_dwarfs	event_feed_target_allied_faction	wh_event_feed_string_all_null	dwf/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh_main_event_feed_cult_empire	event_feed_target_allied_faction	wh_event_feed_string_all_null	emp/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh_main_event_feed_cult_greenskins	event_feed_target_allied_faction	wh_event_feed_string_all_null	grn/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh_main_event_feed_cult_vampire_counts	event_feed_target_allied_faction	wh_event_feed_string_all_null	vmp/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_added	wh2_dlc09_event_feed_cult_tomb_kings	event_feed_target_faction	wh_event_feed_string_all_null	tmb/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh2_dlc11_event_feed_cult_vampire_coast	event_feed_target_faction	wh_event_feed_string_all_null	cst/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh2_main_event_feed_cult_dark_elves	event_feed_target_faction	wh_event_feed_string_all_null	def/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh2_main_event_feed_cult_high_elves	event_feed_target_faction	wh_event_feed_string_all_null	hef/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh2_main_event_feed_cult_lizardmen	event_feed_target_faction	wh_event_feed_string_all_null	lzd/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh2_main_event_feed_cult_skaven	event_feed_target_faction	wh_event_feed_string_all_null	skv/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh3_dlc23_event_feed_cult_chaos_dwarfs	event_feed_target_faction	wh_event_feed_string_all_null	chd/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh3_main_event_feed_cult_cathay	event_feed_target_faction	wh_event_feed_string_all_null	cth/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh3_main_event_feed_cult_daemons	event_feed_target_faction	wh_event_feed_string_all_null	dae/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh3_main_event_feed_cult_khorne	event_feed_target_faction	wh_event_feed_string_all_null	dae/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh3_main_event_feed_cult_kislev	event_feed_target_faction	wh_event_feed_string_all_null	ksl/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh3_main_event_feed_cult_nurgle	event_feed_target_faction	wh_event_feed_string_all_null	dae/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh3_main_event_feed_cult_ogre_kingdoms	event_feed_target_faction	wh_event_feed_string_all_null	ogr/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh3_main_event_feed_cult_slaanesh	event_feed_target_faction	wh_event_feed_string_all_null	dae/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh3_main_event_feed_cult_tzeentch	event_feed_target_faction	wh_event_feed_string_all_null	dae/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh_dlc03_event_feed_cult_beastmen	event_feed_target_faction	wh_event_feed_string_all_null	bst/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh_dlc05_event_feed_cult_wood_elves	event_feed_target_faction	wh_event_feed_string_all_null	wef/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh_dlc07_feed_cult_bretonnia	event_feed_target_faction	wh_event_feed_string_all_null	brt/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh_dlc08_event_feed_cult_norsca	event_feed_target_faction	wh_event_feed_string_all_null	nor/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh_main_event_feed_cult_chaos	event_feed_target_faction	wh_event_feed_string_all_null	chs/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh_main_event_feed_cult_dwarfs	event_feed_target_faction	wh_event_feed_string_all_null	dwf/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh_main_event_feed_cult_empire	event_feed_target_faction	wh_event_feed_string_all_null	emp/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh_main_event_feed_cult_greenskins	event_feed_target_faction	wh_event_feed_string_all_null	grn/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_added	wh_main_event_feed_cult_vampire_counts	event_feed_target_faction	wh_event_feed_string_all_null	vmp/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_added_yours_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
allied_foreign_slot_invalidated_diplomacy_changed	wh2_dlc09_event_feed_cult_tomb_kings	event_feed_target_allied_faction	wh_event_feed_string_all_null	tmb/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_invalidated_diplomacy_changed_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_invalidated_diplomacy_changed	wh2_dlc11_event_feed_cult_vampire_coast	event_feed_target_allied_faction	wh_event_feed_string_all_null	cst/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_invalidated_diplomacy_changed_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_invalidated_diplomacy_changed	wh2_main_event_feed_cult_dark_elves	event_feed_target_allied_faction	wh_event_feed_string_all_null	def/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_invalidated_diplomacy_changed_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_invalidated_diplomacy_changed	wh2_main_event_feed_cult_high_elves	event_feed_target_allied_faction	wh_event_feed_string_all_null	hef/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_invalidated_diplomacy_changed_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_invalidated_diplomacy_changed	wh2_main_event_feed_cult_lizardmen	event_feed_target_allied_faction	wh_event_feed_string_all_null	lzd/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_invalidated_diplomacy_changed_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_invalidated_diplomacy_changed	wh2_main_event_feed_cult_skaven	event_feed_target_allied_faction	wh_event_feed_string_all_null	skv/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_invalidated_diplomacy_changed_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
allied_foreign_slot_invalidated_diplomacy_changed	wh3_dlc23_event_feed_cult_chaos_dwarfs	event_feed_target_allied_faction	wh_event_feed_string_all_null	chd/diplomacy	wh3_main_event_feed_string_allied_foreign_slot_invalidated_diplomacy_changed_secondary_detail	faction	event_feed_layout_data_allied_foreign_slot_added	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
