key	advice_thread	advice_thread_level	points_needed	game_area	category	sub_category	max_repeat_count	repeat_interval	pause_battle	advice_item_title	priority_level	high_verbosity_only	parameter	on_display_script	on_click_script	suppressible	uninhibitable	audio_clip	advisor_name	for_loading_screen	movie_link	force_2d_portrait	is_hidden_in_ui
1239558993	wh2_main.camp.ungrim.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1239938283	wh2.camp.prelude.ft.030.skv	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1242366289	wh2.camp.vortex.advice.early_game.non_aggression_pacts.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1244441103	wh3_prologue_narrative_29_2_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_yuri_3	false		true	false
1245859432	wh3_camp_realm_of_chaos_valkia_intro_003	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1246431825	dlc10.camp.advice.def.death_night.004	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1246856598	dlc08.battle.speech.nor.battle_shaggoth.001	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1250365961	wh3_main_camp_narrative_chs_tzeentch_realm_intro_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1250419572	wh2_dlc11.camp.harkon.intro.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1250721398	wh3_dlc20_festus_cam_mission_glory_001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1250876514	wh2_dlc15.camp.advice.hef.dragon_taming.006	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
125135700	wh2_dlc13_camp_Markus_Call_to_Arms_001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1254141520	wh3_camp_realm_of_chaos_vilitch_intro_004	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1254640147	wh3_prologue_narrative_19_8_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1255400792	wh2.battle.advice.final_battle_mid.005	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1256279682	dlc10.camp.advice.hef.protector_of_ulthuan.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1256503394	wh3_dlc20_festus_cam_quest_mission_001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1257441577	wh2_dlc16.camp.advice.wef.worldroots.002.athel_loren	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1257543997	wh3_main_scenario_02_0115	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1258052244	wh2_dlc10.camp.alarielle.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1258689338	wh2_dlc13_camp_Nakai_Call_to_Arms_004	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1258985381	wh3_prologue_battle_tutorial_02_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1261441701	wh2_dlc17.camp.taurox.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1261859082	wh3_main_camp_quest_skrag_cauldron_of_the_great_maw_001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
126237217	wh2_dlc14.camp.advice.def.possession.005	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1264192714	wh3_main_camp_narrative_chs_daemon_prince_recruit_units_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1264982431	wh2_dlc12.camp.advice.skv.ikit_workshop.003	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1265232880	wh3_main_panel_narrative_chs_tzeentch_battle_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1267669177	wh2_dlc14.camp.advice.skv.snikch_vortex_mission.003	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1268399734	wh3_main_camp_narrative_chs_tzeentch_battle_intro_05	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1269308182	wh3_dlc23_astragoth_cam_mission_fight_battles_001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1269684172	wh2_dlc14.camp.advice.def.possession.003	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1271073751	war.camp.advice.race.wood_elves.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1272061346	wh2_dlc10.camp.vortex.alarielle.intro.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
127217002	wh3_main_panel_narrative_chs_slaanesh_battle_08	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1273026514	dlc08.camp.advice.nor.wintertooth.002	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1273587657	wh2.camp.vortex.kroqgar.early_game.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1273626449	wh2_dlc16.camp.advice.wef.forge_of_daith.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1277106483	dlc09.camp.vortex.arkhan.intro.004	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
12788321	war.camp.advice.race.bretonnia.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1279289497	dlc08.battle.speech.nor.battle_giant.003	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1282903934	wh3_dlc21_ie_camp_ksl_kostaltyn_intro_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1284429311	dlc09.camp.vortex.khalida.book_of_nagash.005	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1284851492	wh3_dlc21_ie_camp_tmb_arkhan_intro_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1285389739	wh3_main_camp_chaos_ogr_greasus_intro_02	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1286458241	wh3_prologue_narrative_18_5_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_yuri_1	false		true	false
1286555975	wh3_main_camp_chaos_dae_legion_chaos_intro_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1288277446	wh2_dlc14.camp.flyby.malus_darkblade.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
128837092	wh2.camp.prelude.ft.002.lzd	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1288579856	wh3_prologue_battle_advice_minor_settlement_002	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1288636706	wh3_prologue_battle_advice_rallying	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
128886462	wh2.camp.vortex.kroqgar.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1289671237	wh2.camp.vortex.malekith.early_game.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1289958565	wh2.dlc12.lzd.lordkroak.qb.pt.03	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1290155642	wh3_main_camp_narrative_shared_recruit_units_02	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1294718033	wh3_main_camp_narrative_chs_slaanesh_battle_intro_05	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1294864382	wh2.camp.teclis.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
129519309	dlc10.camp.advice.def.death_night.005	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
129526122	wh2.camp.vortex.advice.early_game.ritual_settlements.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
129539807	dlc09.camp.vortex.tretch.early_game.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1295640276	wh3_main_camp_chaos_nur_poxmakers_nurgle_intro_04	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1295712820	dlc14.camp.advice.brt.chivalry.009.repanse	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1295997046	wh3_prologue_narrative_27_5_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_yuri_2	false		true	false
1296284354	wh2_dlc14.camp.advice.def.malus_scrolls.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1297254484	wh3_main_camp_narrative_chs_khorne_battle_intro_04	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1298191441	war.camp.advice.race.dark_elves.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1299136191	wh3_main_camp_narrative_nurgle_construct_cyclical_building_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1300335079	wh2_dlc11.camp.vortex.Lokhir_Fellheart.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1301113098	wh3_main_camp_narrative_chs_greasus_capture_province_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1301192184	wh3_main_scenario_02_0080	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1302035794	wh2.camp.vortex.advice.early_game.ritual_settlements.030	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1302298639	wh3_dlc21_ie_camp_vmp_isabella_intro_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1302665074	wh3_dlc21_ie_camp_def_morathi_intro_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1303404813	wh3_main_camp_narrative_chs_skrag_capture_settlement_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1304937128	wh3_prologue_narrative_09_3_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1305176359	wh2_dlc16.camp.drycha.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
130523383	wh3_dlc21_ie_camp_def_rakarth_intro_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1305744889	wh3_main_camp_narrative_khorne_gain_win_streak_02	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1306059761	wh2_dlc12.camp.vortex.tiktaqto.early_game.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1307190165	wh3.dlc23.camp.advice.chd.hellforge_manufactory.001	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	true
1307525487	wh2_dlc10.camp.alarielle.intro.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1307559367	wh2.camp.advice.vortex_ritual.011	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1307875030	wh2.camp.prelude.ft.002.skv	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1308119878	wh2_dlc13_camp_me_flyby_gor_rok_001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1309086770	wh2.camp.advice.horned_rat.001	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1309416511	wh2_dlc15.camp.vortex.grom.early_game.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1309420903	wh2_dlc11.camp.advice.cst.treasure_hunts.006	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1311930257	wh2_dlc13.camp.advice.emp.imperial_authority.008	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1312497558	wh2_dlc10.camp.vortex.alith_anar.early_game.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1315515556	wh2_dlc13_camp_vortex_flyby_markus_wulfhart_003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1317580493	wh2_dlc13.camp.vortex.gorrok.early_game.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1320003504	wh3_prologue_narrative_16_2_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_yuri_0	false		true	false
1321732055	wh3_main_camp_chaos_ksl_the_ice_court_intro_04	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1323952566	wh3_prologue_narrative_31_2_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_yuri_3	false		true	false
1324713895	dlc08.camp.flyby.nor.wulfrik.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1326088323	wh2_dlc13_camp_vortex_flyby_gor_rok_002	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1329304131	wh2.camp.advice.final_battle.003	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1329391371	wh2.camp.vortex.skrolk.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1329649696	war.camp.advice.race.wood_elves.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1329680804	wh3_main_camp_narrative_khorne_send_skulls_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1330023099	dlc09.camp.khatep.intro.004	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1330714723	wh2_dlc11.camp.advice.cst.loyalty.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1331275551	wh3_dlc20_vilitch_cam_mission_chaos_gifts_slots_001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1333279017	wh3_dlc20_valkia_cam_mission_glory_001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1333362424	dlc07.camp.advice.brt.chivalry.003a	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1335929051	wh3_main_panel_narrative_chs_slaanesh_battle_05	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1336646640	wh3_main_camp_advice_slaanesh_liberation_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1336881044	dlc08.battle.speech.nor.battle_mammoth.001	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1336976141	wh2.camp.vortex.tyrion.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1337749449	wh3_main_camp_narrative_kislev_confederate_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
133880903	wh3_camp.realm.of.chaos_Drazhoath.intro.005	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1339732997	wh3_main_camp_narrative_chs_nurgle_battle_intro_02	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1339879398	wh2_dlc13.camp.advice.emp.hostility.002	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1340208705	wh2_dlc12.camp.vortex.ikit.early_game.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1343228730	wh3_main_camp_narrative_chs_slaanesh_realm_intro_03	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1343430914	wh2_dlc11.camp.advice.cst.treasure_hunts.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1344742772	wh2_dlc13.camp.advice.lzd.defence_of_the_great_plan.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1344848191	wh2_dlc11.camp.vortex.Cylosta_Direfin.intro.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1345031771	wh2.battle.advice.final_battle_mid.002	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1345962109	wh3_main_camp_advice_mortals_and_daemons_02	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1346079817	wh2.camp.prelude.ft.170.lzd	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
134715114	wh2_dlc11.camp.advice.cst.infamy.002	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1350297530	wh2.camp.vortex.tyrion.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1350336399	wh2_dlc11.camp.advice.cst.puzzle_clock.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1350429988	wh3_prologue_narrative_24_2_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_yuri_1	false		true	false
1351119436	wh2.camp.tyrion.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1356028347	dlc09.camp.vortex.settra.early_game.001	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1359717335	wh2.camp.malekith.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1361047482	wh3_main_camp_narrative_chs_slaanesh_battle_intro_04	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1361155667	wh2_dlc13.camp.advice.lzd.defence_of_the_great_plan.007	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1364387897	wh3_main_panel_narrative_chs_khorne_battle_08	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1364928433	dlc08.camp.advice.nor.outposts_couronne.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1367513813	wh3_main_camp_advice_magic_reserves_low_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
136763561	wh2_dlc12.camp.vortex.tehenhauin.early_game.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
136876059	war.camp.advice.quest.tyrion.sunfang.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1370134547	dlc10.camp.advice.mortal_worlds_torment.003	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1370793582	wh3_main_camp_narrative_shared_upgrade_settlement_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1371070133	wh2.camp.advice.intrigue_at_the_court.001	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1372922774	wh2.camp.tyrion.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1375975863	wh2.camp.vortex.advice.early_game.ritual_buildings.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1376105549	wh3_main_camp_narrative_kislev_motherland_02	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1380350929	wh3_dlc20_valkia_cam_mission_chaos_gifts_slots_001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1382083828	wh3_prologue_narrative_08_4_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1382188826	wh2.camp.vortex.advice.early_game.eliminate_faction.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1382198538	dlc12.camp.vortex.flyby.skv.ikit.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1382208742	wh2_dlc17.camp.taurox.intro.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1383019490	dlc08.camp.advice.nor.chapter_1.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1384006114	wh3_main_scenario_01_0126	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1384196594	wh3_prologue_loading_screen_01_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1385565406	wh2.camp.vortex.mazdamundi.early_game.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
138582003	wh3_prologue_battle_tutorial_02_3	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_advisor	false		true	false
1386349514	dlc08.battle.speech.nor.battle_cygor.002	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1386917371	wh2_dlc16.camp.vortex.sisters.early_game.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1389235220	dlc09.camp.advice.quest.arkhan.the_staff_of_nagash.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1389722897	dlc08.camp.flyby.nor.throgg.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1390260991	wh3_main_camp_chaos_cth_northern_provinces_intro_07	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1390867136	wh2.dlc17.camp.advice.bst.taurox.rampage.001.resource	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1393288239	wh3_main_camp_chaos_ksl_the_great_orthodoxy_intro_06	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
139350477	dlc09.camp.settra.intro.003	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1393523724	wh2_dlc15.camp.advice.grn.groms_cauldron.001	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1394439160	wh2.dlc17.camp.advice.bst.progression.001.start	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1394954882	wh3_prologue_narrative_22_4_1	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	prologue_yuri_1	false		true	false
139522005	wh3_dlc24_yuan_bo_cam_quest_mission.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1396801057	wh3_main_camp_narrative_chs_nkari_capture_settlement_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
139858453	wh2_dlc13.camp.advice.emp.imperial_authority.006	1	1	Campaign	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1400710048	wh3_main_camp_chaos_ksl_the_ice_court_intro_08	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1400714974	dlc09.camp.vortex.khatep.book_of_nagash.001	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
140076286	wh3_dlc21_ie_camp_lzd_nakai_intro_01	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1404137833	wh3_main_camp_chaos_ksl_the_ice_court_intro_03	1	1	Scripted	Scripted	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1404352948	wh2.camp.advice.vortex_ritual.001	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
1404677598	dlc09.camp.vortex.arkhan.intro.001	1	1	Scripted	Advice	Scripted	0	0	false		0	false	none			false	false	n	faction_leader	false		false	false
1404751677	war.camp.advice.quest.queek.warp_shard_armour.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	false		0	false	none			false	false	n	standard_advisor	false		false	false
