attrition	unit
chaos_wastes	wh_pro04_chs_mon_dragon_ogre_ror_0
deep_sea	wh2_dlc15_hef_mon_star_dragon_imrik
desert	wh2_dlc09_tmb_art_casket_of_souls_0
desert	wh2_dlc09_tmb_art_screaming_skull_catapult_0
desert	wh2_dlc09_tmb_cav_hexwraiths
desert	wh2_dlc09_tmb_cav_necropolis_knights_0
desert	wh2_dlc09_tmb_cav_necropolis_knights_1
desert	wh2_dlc09_tmb_cav_necropolis_knights_ror
desert	wh2_dlc09_tmb_cav_nehekhara_horsemen_0
desert	wh2_dlc09_tmb_cav_nehekhara_horsemen_ror
desert	wh2_dlc09_tmb_cav_skeleton_horsemen_0
desert	wh2_dlc09_tmb_cav_skeleton_horsemen_archers_0
desert	wh2_dlc09_tmb_cha_arkhan_0
desert	wh2_dlc09_tmb_cha_arkhan_1
desert	wh2_dlc09_tmb_cha_arkhan_2
desert	wh2_dlc09_tmb_cha_khalida_0
desert	wh2_dlc09_tmb_cha_khalida_1
desert	wh2_dlc09_tmb_cha_khalida_2
desert	wh2_dlc09_tmb_cha_khatep_0
desert	wh2_dlc09_tmb_cha_khatep_1
desert	wh2_dlc09_tmb_cha_khatep_2
desert	wh2_dlc09_tmb_cha_liche_priest_death_0
desert	wh2_dlc09_tmb_cha_liche_priest_death_1
desert	wh2_dlc09_tmb_cha_liche_priest_light_0
desert	wh2_dlc09_tmb_cha_liche_priest_light_1
desert	wh2_dlc09_tmb_cha_liche_priest_nehekhara_0
desert	wh2_dlc09_tmb_cha_liche_priest_nehekhara_1
desert	wh2_dlc09_tmb_cha_liche_priest_shadow_0
desert	wh2_dlc09_tmb_cha_liche_priest_shadow_1
desert	wh2_dlc09_tmb_cha_necrotect_0
desert	wh2_dlc09_tmb_cha_necrotect_1
desert	wh2_dlc09_tmb_cha_settra_0
desert	wh2_dlc09_tmb_cha_settra_1
desert	wh2_dlc09_tmb_cha_settra_2
desert	wh2_dlc09_tmb_cha_settra_3
desert	wh2_dlc09_tmb_cha_tomb_king_0
desert	wh2_dlc09_tmb_cha_tomb_king_1
desert	wh2_dlc09_tmb_cha_tomb_king_2
desert	wh2_dlc09_tmb_cha_tomb_king_3
desert	wh2_dlc09_tmb_cha_tomb_prince_0
desert	wh2_dlc09_tmb_cha_tomb_prince_1
desert	wh2_dlc09_tmb_cha_tomb_prince_2
desert	wh2_dlc09_tmb_inf_crypt_ghouls
desert	wh2_dlc09_tmb_inf_nehekhara_warriors_0
desert	wh2_dlc09_tmb_inf_nehekhara_warriors_ror
desert	wh2_dlc09_tmb_inf_skeleton_archers_0
desert	wh2_dlc09_tmb_inf_skeleton_archers_ror
desert	wh2_dlc09_tmb_inf_skeleton_spearmen_0
desert	wh2_dlc09_tmb_inf_skeleton_spearmen_ror
desert	wh2_dlc09_tmb_inf_skeleton_warriors_0
desert	wh2_dlc09_tmb_inf_tomb_guard_0
desert	wh2_dlc09_tmb_inf_tomb_guard_1
desert	wh2_dlc09_tmb_inf_tomb_guard_ror
desert	wh2_dlc09_tmb_mon_carrion_0
desert	wh2_dlc09_tmb_mon_carrion_ror
desert	wh2_dlc09_tmb_mon_dire_wolves
desert	wh2_dlc09_tmb_mon_fell_bats
desert	wh2_dlc09_tmb_mon_heirotitan_0
desert	wh2_dlc09_tmb_mon_necrosphinx_0
desert	wh2_dlc09_tmb_mon_necrosphinx_ror
desert	wh2_dlc09_tmb_mon_sepulchral_stalkers_0
desert	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror
desert	wh2_dlc09_tmb_mon_tomb_scorpion_0
desert	wh2_dlc09_tmb_mon_ushabti_0
desert	wh2_dlc09_tmb_mon_ushabti_0_summoned
desert	wh2_dlc09_tmb_mon_ushabti_1
desert	wh2_dlc09_tmb_mon_ushabti_ror
desert	wh2_dlc09_tmb_veh_khemrian_warsphinx_0
desert	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0
desert	wh2_dlc09_tmb_veh_skeleton_chariot_0
desert	wh2_dlc12_lzd_cav_cold_one_spearriders_ror_0
desert	wh2_dlc12_lzd_cav_ripperdactyl_riders_0
desert	wh2_dlc12_lzd_cav_ripperdactyl_riders_ror_0
desert	wh2_dlc12_lzd_cav_terradon_riders_ror_0
desert	wh2_dlc12_lzd_cha_skink_chief_red_crested_0
desert	wh2_dlc12_lzd_cha_skink_chief_red_crested_1
desert	wh2_dlc12_lzd_cha_skink_chief_red_crested_2
desert	wh2_dlc12_lzd_cha_skink_priest_beasts_4
desert	wh2_dlc12_lzd_cha_skink_priest_heavens_4
desert	wh2_dlc12_lzd_cha_tehenhauin_0
desert	wh2_dlc12_lzd_cha_tehenhauin_1
desert	wh2_dlc12_lzd_cha_tehenhauin_2
desert	wh2_dlc12_lzd_cha_tehenhauin_3
desert	wh2_dlc12_lzd_cha_tiktaqto_0
desert	wh2_dlc12_lzd_cha_tiktaqto_1
desert	wh2_dlc12_lzd_inf_saurus_warriors_ror_0
desert	wh2_dlc12_lzd_inf_skink_red_crested_0
desert	wh2_dlc12_lzd_inf_skink_red_crested_ror_0
desert	wh2_dlc12_lzd_inf_temple_guards_ror_0
desert	wh2_dlc12_lzd_lzd_cha_kroak_0
desert	wh2_dlc12_lzd_mon_ancient_salamander_0
desert	wh2_dlc12_lzd_mon_ancient_stegadon_1
desert	wh2_dlc12_lzd_mon_ancient_stegadon_1_nakai
desert	wh2_dlc12_lzd_mon_ancient_stegadon_ror_0
desert	wh2_dlc12_lzd_mon_bastiladon_3
desert	wh2_dlc12_lzd_mon_bastiladon_3_nakai
desert	wh2_dlc12_lzd_mon_salamander_pack_0
desert	wh2_dlc12_lzd_mon_salamander_pack_ror_0
desert	wh2_dlc13_lzd_cha_gor_rok_0
desert	wh2_dlc13_lzd_cha_kroxigor_ancient_0
desert	wh2_dlc13_lzd_cha_nakai_0
desert	wh2_dlc13_lzd_cha_slann_mage_priest_beasts_0
desert	wh2_dlc13_lzd_cha_slann_mage_priest_death_0
desert	wh2_dlc13_lzd_cha_slann_mage_priest_fire_0
desert	wh2_dlc13_lzd_cha_slann_mage_priest_life_0
desert	wh2_dlc13_lzd_cha_slann_mage_priest_metal_0
desert	wh2_dlc13_lzd_cha_slann_mage_priest_shadows_0
desert	wh2_dlc13_lzd_mon_dread_saurian_0
desert	wh2_dlc13_lzd_mon_dread_saurian_1
desert	wh2_dlc13_lzd_mon_dread_saurian_ror_0
desert	wh2_dlc13_lzd_mon_razordon_pack_0
desert	wh2_dlc13_lzd_mon_razordon_pack_ror_0
desert	wh2_dlc13_lzd_mon_sacred_kroxigors_0
desert	wh2_dlc13_lzd_mon_sacred_kroxigors_0_nakai
desert	wh2_dlc13_lzd_mon_sacred_kroxigors_ror_0
desert	wh2_dlc15_grn_cha_night_goblin_warboss_0_big
desert	wh2_dlc17_dwf_mon_carnosaur_thorek_0
desert	wh2_dlc17_lzd_cha_oxyotl_0
desert	wh2_dlc17_lzd_cha_skink_oracle_troglodon_0
desert	wh2_dlc17_lzd_inf_chameleon_stalkers_0
desert	wh2_dlc17_lzd_mon_carnosaur_ror_0
desert	wh2_dlc17_lzd_mon_coatl_0
desert	wh2_dlc17_lzd_mon_coatl_ror_0
desert	wh2_dlc17_lzd_mon_troglodon_0
desert	wh2_dlc17_lzd_mon_troglodon_ror_0
desert	wh2_main_lzd_cav_cold_one_spearmen_1
desert	wh2_main_lzd_cav_cold_one_spearriders_blessed_0
desert	wh2_main_lzd_cav_cold_ones_1
desert	wh2_main_lzd_cav_cold_ones_feral_0
desert	wh2_main_lzd_cav_cold_ones_feral_0_summoned
desert	wh2_main_lzd_cav_horned_ones_0
desert	wh2_main_lzd_cav_horned_ones_0_nakai
desert	wh2_main_lzd_cav_horned_ones_blessed_0
desert	wh2_main_lzd_cav_terradon_riders_0
desert	wh2_main_lzd_cav_terradon_riders_1
desert	wh2_main_lzd_cav_terradon_riders_blessed_1
desert	wh2_main_lzd_cha_kroq_gar_0
desert	wh2_main_lzd_cha_kroq_gar_1
desert	wh2_main_lzd_cha_kroq_gar_2
desert	wh2_main_lzd_cha_kroq_gar_3
desert	wh2_main_lzd_cha_lord_mazdamundi_0
desert	wh2_main_lzd_cha_lord_mazdamundi_1
desert	wh2_main_lzd_cha_saurus_old_blood_0
desert	wh2_main_lzd_cha_saurus_old_blood_1
desert	wh2_main_lzd_cha_saurus_old_blood_2
desert	wh2_main_lzd_cha_saurus_scar_veteran_0
desert	wh2_main_lzd_cha_saurus_scar_veteran_1
desert	wh2_main_lzd_cha_saurus_scar_veteran_2
desert	wh2_main_lzd_cha_skink_chief_0
desert	wh2_main_lzd_cha_skink_chief_1
desert	wh2_main_lzd_cha_skink_chief_2
desert	wh2_main_lzd_cha_skink_chief_3
desert	wh2_main_lzd_cha_skink_priest_0_summoned
desert	wh2_main_lzd_cha_skink_priest_beasts_0
desert	wh2_main_lzd_cha_skink_priest_beasts_1
desert	wh2_main_lzd_cha_skink_priest_beasts_2
desert	wh2_main_lzd_cha_skink_priest_beasts_3
desert	wh2_main_lzd_cha_skink_priest_heavens_0
desert	wh2_main_lzd_cha_skink_priest_heavens_1
desert	wh2_main_lzd_cha_skink_priest_heavens_2
desert	wh2_main_lzd_cha_skink_priest_heavens_3
desert	wh2_main_lzd_cha_slann_mage_priest_campaign_0
desert	wh2_main_lzd_cha_slann_mage_priest_heavens_0
desert	wh2_main_lzd_cha_slann_mage_priest_high_0
desert	wh2_main_lzd_cha_slann_mage_priest_light_0
desert	wh2_main_lzd_inf_chameleon_skinks_0
desert	wh2_main_lzd_inf_chameleon_skinks_blessed_0
desert	wh2_main_lzd_inf_saurus_spearmen_0
desert	wh2_main_lzd_inf_saurus_spearmen_1
desert	wh2_main_lzd_inf_saurus_spearmen_blessed_1
desert	wh2_main_lzd_inf_saurus_warriors_0
desert	wh2_main_lzd_inf_saurus_warriors_1
desert	wh2_main_lzd_inf_saurus_warriors_blessed_1
desert	wh2_main_lzd_inf_skink_cohort_0
desert	wh2_main_lzd_inf_skink_cohort_1
desert	wh2_main_lzd_inf_skink_skirmishers_0
desert	wh2_main_lzd_inf_skink_skirmishers_blessed_0
desert	wh2_main_lzd_inf_temple_guards
desert	wh2_main_lzd_inf_temple_guards_blessed
desert	wh2_main_lzd_inf_temple_guards_nakai
desert	wh2_main_lzd_mon_ancient_stegadon
desert	wh2_main_lzd_mon_bastiladon_0
desert	wh2_main_lzd_mon_bastiladon_1
desert	wh2_main_lzd_mon_bastiladon_2
desert	wh2_main_lzd_mon_bastiladon_blessed_2
desert	wh2_main_lzd_mon_carnosaur_0
desert	wh2_main_lzd_mon_carnosaur_blessed_0
desert	wh2_main_lzd_mon_kroxigors
desert	wh2_main_lzd_mon_kroxigors_blessed
desert	wh2_main_lzd_mon_kroxigors_nakai
desert	wh2_main_lzd_mon_stegadon_0
desert	wh2_main_lzd_mon_stegadon_1
desert	wh2_main_lzd_mon_stegadon_blessed_1
desert	wh2_pro06_tmb_mon_bone_giant_0
desert	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bows
desert	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_spears
desert	wh3_dlc23_chd_inf_goblin_labourers
desert	wh3_dlc23_chd_inf_hobgoblin_archers
desert	wh3_dlc23_chd_inf_hobgoblin_cutthroats
desert	wh3_dlc23_chd_inf_hobgoblin_sneaky_gits
desert	wh3_dlc23_chd_inf_orc_labourers
desert	wh_dlc03_bst_cha_malagor_the_dark_omen_0
desert	wh_dlc06_grn_art_hammer_of_gork_0
desert	wh_dlc06_grn_cav_broken_tusks_mob_0
desert	wh_dlc06_grn_cav_deff_creepers_0
desert	wh_dlc06_grn_cav_durkits_squigs_0
desert	wh_dlc06_grn_cav_mogrubbs_marauders_0
desert	wh_dlc06_grn_cav_moon_howlers_0
desert	wh_dlc06_grn_cav_squig_hoppers_0
desert	wh_dlc06_grn_cav_teef_robbers_0
desert	wh_dlc06_grn_cha_night_goblin_warboss_0
desert	wh_dlc06_grn_cha_night_goblin_warboss_1
desert	wh_dlc06_grn_cha_skarsnik_0
desert	wh_dlc06_grn_cha_wurrzag_0
desert	wh_dlc06_grn_cha_wurrzag_1
desert	wh_dlc06_grn_inf_da_eight_peaks_loonies_0
desert	wh_dlc06_grn_inf_da_rusty_arrers_0
desert	wh_dlc06_grn_inf_da_warlords_boyz_0
desert	wh_dlc06_grn_inf_krimson_killerz_0
desert	wh_dlc06_grn_inf_nasty_skulkers_0
desert	wh_dlc06_grn_inf_squig_herd_0
desert	wh_main_grn_art_doom_diver_catapult
desert	wh_main_grn_art_goblin_rock_lobber
desert	wh_main_grn_cav_forest_goblin_spider_riders_0
desert	wh_main_grn_cav_forest_goblin_spider_riders_1
desert	wh_main_grn_cav_goblin_wolf_chariot
desert	wh_main_grn_cav_goblin_wolf_riders_0
desert	wh_main_grn_cav_goblin_wolf_riders_1
desert	wh_main_grn_cav_orc_boar_boy_big_uns
desert	wh_main_grn_cav_orc_boar_boyz
desert	wh_main_grn_cav_orc_boar_chariot
desert	wh_main_grn_cav_savage_orc_boar_boy_big_uns
desert	wh_main_grn_cav_savage_orc_boar_boyz
desert	wh_main_grn_cha_azhag_the_slaughterer_0
desert	wh_main_grn_cha_azhag_the_slaughterer_1
desert	wh_main_grn_cha_goblin_big_boss_0
desert	wh_main_grn_cha_goblin_big_boss_1
desert	wh_main_grn_cha_goblin_big_boss_2
desert	wh_main_grn_cha_goblin_big_boss_4
desert	wh_main_grn_cha_goblin_great_shaman_0
desert	wh_main_grn_cha_goblin_great_shaman_1
desert	wh_main_grn_cha_goblin_great_shaman_2
desert	wh_main_grn_cha_grimgor_ironhide
desert	wh_main_grn_cha_night_goblin_shaman
desert	wh_main_grn_cha_orc_shaman_0
desert	wh_main_grn_cha_orc_shaman_1
desert	wh_main_grn_cha_orc_warboss_0
desert	wh_main_grn_cha_orc_warboss_1
desert	wh_main_grn_cha_orc_warboss_2
desert	wh_main_grn_cha_orc_warboss_3
desert	wh_main_grn_inf_black_orcs
desert	wh_main_grn_inf_goblin_archers
desert	wh_main_grn_inf_goblin_spearmen
desert	wh_main_grn_inf_night_goblin_archers
desert	wh_main_grn_inf_night_goblin_fanatics
desert	wh_main_grn_inf_night_goblin_fanatics_1
desert	wh_main_grn_inf_night_goblins
desert	wh_main_grn_inf_orc_arrer_boyz
desert	wh_main_grn_inf_orc_big_uns
desert	wh_main_grn_inf_orc_boyz
desert	wh_main_grn_inf_savage_orc_arrer_boyz
desert	wh_main_grn_inf_savage_orc_big_uns
desert	wh_main_grn_inf_savage_orcs
desert	wh_main_grn_mon_arachnarok_spider_0
desert	wh_main_grn_mon_giant
desert	wh_main_grn_mon_giant_qb_tall_roff
desert	wh_main_grn_mon_trolls
horde_infighting	wh2_dlc10_def_cav_doomfire_warlocks_0
horde_infighting	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0
horde_infighting	wh2_dlc10_def_cav_raven_heralds_ror_0
horde_infighting	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0
horde_infighting	wh2_dlc10_def_cha_crone_0
horde_infighting	wh2_dlc10_def_cha_crone_1
horde_infighting	wh2_dlc10_def_cha_crone_4
horde_infighting	wh2_dlc10_def_cha_crone_5
horde_infighting	wh2_dlc10_def_cha_sorceress_beasts_0
horde_infighting	wh2_dlc10_def_cha_sorceress_beasts_1
horde_infighting	wh2_dlc10_def_cha_sorceress_beasts_2
horde_infighting	wh2_dlc10_def_cha_sorceress_beasts_3
horde_infighting	wh2_dlc10_def_cha_sorceress_death_0
horde_infighting	wh2_dlc10_def_cha_sorceress_death_1
horde_infighting	wh2_dlc10_def_cha_sorceress_death_2
horde_infighting	wh2_dlc10_def_cha_sorceress_death_3
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_beasts_1
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_beasts_2
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_beasts_3
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_beasts_4
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_beasts_5
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_dark_0
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_dark_1
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_dark_2
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_dark_3
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_dark_4
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_dark_5
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_death_0
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_death_1
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_death_2
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_death_3
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_death_4
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_death_5
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_fire_0
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_fire_1
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_fire_2
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_fire_3
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_fire_4
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_fire_5
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_shadow_1
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_shadow_2
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_shadow_3
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_shadow_4
horde_infighting	wh2_dlc10_def_cha_supreme_sorceress_shadow_5
horde_infighting	wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0
horde_infighting	wh2_dlc10_def_inf_sisters_of_slaughter
horde_infighting	wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0
horde_infighting	wh2_dlc10_def_inf_the_bolt_fiends_ror_0
horde_infighting	wh2_dlc10_def_inf_the_hellebronai_ror_0
horde_infighting	wh2_dlc10_def_mon_chill_of_sontar_ror_0
horde_infighting	wh2_dlc10_def_mon_feral_manticore_0
horde_infighting	wh2_dlc11_cst_art_carronade
horde_infighting	wh2_dlc11_cst_art_mortar
horde_infighting	wh2_dlc11_cst_art_queen_bess
horde_infighting	wh2_dlc11_cst_cav_deck_droppers_0
horde_infighting	wh2_dlc11_cst_cav_deck_droppers_1
horde_infighting	wh2_dlc11_cst_cav_deck_droppers_2
horde_infighting	wh2_dlc11_cst_cav_deck_droppers_ror_0
horde_infighting	wh2_dlc11_cst_cav_knights_errant_0
horde_infighting	wh2_dlc11_cst_cav_knights_errant_1
horde_infighting	wh2_dlc11_cst_cav_knights_errant_2
horde_infighting	wh2_dlc11_cst_cav_knights_of_the_realm
horde_infighting	wh2_dlc11_cst_cav_questing_knights_0
horde_infighting	wh2_dlc11_cst_cha_aranessa_0
horde_infighting	wh2_dlc11_cst_cha_aranessa_1
horde_infighting	wh2_dlc11_cst_cha_cylostra_direfin_0
horde_infighting	wh2_dlc11_cst_cha_cylostra_direfin_1
horde_infighting	wh2_dlc11_cst_cha_damned_paladin_0
horde_infighting	wh2_dlc11_cst_cha_damned_paladin_1
horde_infighting	wh2_dlc11_cst_cha_gunnery_wight_0
horde_infighting	wh2_dlc11_cst_cha_gunnery_wight_1
horde_infighting	wh2_dlc11_cst_cha_luthor_harkon_0
horde_infighting	wh2_dlc11_cst_cha_luthor_harkon_1
horde_infighting	wh2_dlc11_cst_cha_mourngul_haunter
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_0
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_1
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_death_0
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_death_1
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_deeps_0
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_deeps_1
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_0
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_1
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_death_0
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_death_1
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_deeps_0
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_deeps_1
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_captain_0
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_captain_1
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_captain_death_0
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_captain_death_1
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_0
horde_infighting	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_1
horde_infighting	wh2_dlc11_cst_inf_count_noctilus_0
horde_infighting	wh2_dlc11_cst_inf_count_noctilus_1
horde_infighting	wh2_dlc11_cst_inf_deck_gunners_0
horde_infighting	wh2_dlc11_cst_inf_deck_gunners_ror_0
horde_infighting	wh2_dlc11_cst_inf_depth_guard_0
horde_infighting	wh2_dlc11_cst_inf_depth_guard_1
horde_infighting	wh2_dlc11_cst_inf_depth_guard_ror_0
horde_infighting	wh2_dlc11_cst_inf_sartosa_free_company_0
horde_infighting	wh2_dlc11_cst_inf_sartosa_militia_0
horde_infighting	wh2_dlc11_cst_inf_syreens
horde_infighting	wh2_dlc11_cst_inf_zombie_deckhands_mob_0
horde_infighting	wh2_dlc11_cst_inf_zombie_deckhands_mob_1
horde_infighting	wh2_dlc11_cst_inf_zombie_deckhands_mob_necrofex_summoned_0
horde_infighting	wh2_dlc11_cst_inf_zombie_deckhands_mob_ror_0
horde_infighting	wh2_dlc11_cst_inf_zombie_deckhands_mob_summoned_0
horde_infighting	wh2_dlc11_cst_inf_zombie_gunnery_mob_0
horde_infighting	wh2_dlc11_cst_inf_zombie_gunnery_mob_1
horde_infighting	wh2_dlc11_cst_inf_zombie_gunnery_mob_2
horde_infighting	wh2_dlc11_cst_inf_zombie_gunnery_mob_3
horde_infighting	wh2_dlc11_cst_inf_zombie_gunnery_mob_ror_0
horde_infighting	wh2_dlc11_cst_inf_zombie_gunnery_mob_summoned_0
horde_infighting	wh2_dlc11_cst_mon_animated_hulks_0
horde_infighting	wh2_dlc11_cst_mon_bloated_corpse_0
horde_infighting	wh2_dlc11_cst_mon_fell_bats
horde_infighting	wh2_dlc11_cst_mon_mournguls_0
horde_infighting	wh2_dlc11_cst_mon_mournguls_ror_0
horde_infighting	wh2_dlc11_cst_mon_necrofex_colossus_0
horde_infighting	wh2_dlc11_cst_mon_necrofex_colossus_ror_0
horde_infighting	wh2_dlc11_cst_mon_rotting_leviathan_0
horde_infighting	wh2_dlc11_cst_mon_rotting_prometheans_0
horde_infighting	wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_0
horde_infighting	wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_ror
horde_infighting	wh2_dlc11_cst_mon_rotting_prometheans_summoned_0
horde_infighting	wh2_dlc11_cst_mon_scurvy_dogs
horde_infighting	wh2_dlc11_cst_mon_terrorgheist
horde_infighting	wh2_dlc15_hef_mon_black_dragon_imrik
horde_infighting	wh2_dlc17_bst_cav_tuskgor_chariot_0
horde_infighting	wh2_dlc17_bst_cha_beastlord_2
horde_infighting	wh2_dlc17_bst_cha_bray_shaman_beasts_2
horde_infighting	wh2_dlc17_bst_cha_bray_shaman_death_2
horde_infighting	wh2_dlc17_bst_cha_bray_shaman_shadows_2
horde_infighting	wh2_dlc17_bst_cha_bray_shaman_wild_2
horde_infighting	wh2_dlc17_bst_cha_doombull_0
horde_infighting	wh2_dlc17_bst_cha_khazrak_one_eye_2
horde_infighting	wh2_dlc17_bst_cha_taurox_the_brass_bull_0
horde_infighting	wh2_dlc17_bst_cha_wargor_0
horde_infighting	wh2_dlc17_bst_cha_wargor_1
horde_infighting	wh2_dlc17_bst_cha_wargor_2
horde_infighting	wh2_dlc17_bst_inf_centigors_ror_1
horde_infighting	wh2_dlc17_bst_mon_ghorgon_0
horde_infighting	wh2_dlc17_bst_mon_ghorgon_boss_0
horde_infighting	wh2_dlc17_bst_mon_ghorgon_ror_0
horde_infighting	wh2_dlc17_bst_mon_jabberslythe_0
horde_infighting	wh2_dlc17_bst_mon_jabberslythe_ror_0
horde_infighting	wh2_dlc17_kho_mon_ghorgon_ror_0
horde_infighting	wh2_main_def_art_reaper_bolt_thrower
horde_infighting	wh2_main_def_cav_cold_one_chariot
horde_infighting	wh2_main_def_cav_cold_one_knights_0
horde_infighting	wh2_main_def_cav_cold_one_knights_1
horde_infighting	wh2_main_def_cav_dark_riders_0
horde_infighting	wh2_main_def_cav_dark_riders_1
horde_infighting	wh2_main_def_cav_dark_riders_2
horde_infighting	wh2_main_def_cha_death_hag_0
horde_infighting	wh2_main_def_cha_death_hag_1
horde_infighting	wh2_main_def_cha_dreadlord_0
horde_infighting	wh2_main_def_cha_dreadlord_0_black_ark
horde_infighting	wh2_main_def_cha_dreadlord_1
horde_infighting	wh2_main_def_cha_dreadlord_2
horde_infighting	wh2_main_def_cha_dreadlord_4
horde_infighting	wh2_main_def_cha_dreadlord_5
horde_infighting	wh2_main_def_cha_dreadlord_female_0
horde_infighting	wh2_main_def_cha_dreadlord_female_1
horde_infighting	wh2_main_def_cha_dreadlord_female_2
horde_infighting	wh2_main_def_cha_dreadlord_female_4
horde_infighting	wh2_main_def_cha_dreadlord_female_5
horde_infighting	wh2_main_def_cha_khainite_assassin_0
horde_infighting	wh2_main_def_cha_malekith_0
horde_infighting	wh2_main_def_cha_malekith_1
horde_infighting	wh2_main_def_cha_malekith_2
horde_infighting	wh2_main_def_cha_malekith_3
horde_infighting	wh2_main_def_cha_morathi_0
horde_infighting	wh2_main_def_cha_morathi_1
horde_infighting	wh2_main_def_cha_sorceress_dark_0
horde_infighting	wh2_main_def_cha_sorceress_dark_1
horde_infighting	wh2_main_def_cha_sorceress_dark_2
horde_infighting	wh2_main_def_cha_sorceress_dark_3
horde_infighting	wh2_main_def_cha_sorceress_fire_0
horde_infighting	wh2_main_def_cha_sorceress_fire_1
horde_infighting	wh2_main_def_cha_sorceress_fire_2
horde_infighting	wh2_main_def_cha_sorceress_fire_3
horde_infighting	wh2_main_def_cha_sorceress_shadow_0
horde_infighting	wh2_main_def_cha_sorceress_shadow_1
horde_infighting	wh2_main_def_cha_sorceress_shadow_2
horde_infighting	wh2_main_def_cha_sorceress_shadow_3
horde_infighting	wh2_main_def_inf_black_ark_corsairs_0
horde_infighting	wh2_main_def_inf_black_ark_corsairs_1
horde_infighting	wh2_main_def_inf_black_guard_0
horde_infighting	wh2_main_def_inf_bleakswords_0
horde_infighting	wh2_main_def_inf_darkshards_0
horde_infighting	wh2_main_def_inf_darkshards_1
horde_infighting	wh2_main_def_inf_dreadspears_0
horde_infighting	wh2_main_def_inf_har_ganeth_executioners_0
horde_infighting	wh2_main_def_inf_harpies
horde_infighting	wh2_main_def_inf_shades_0
horde_infighting	wh2_main_def_inf_shades_1
horde_infighting	wh2_main_def_inf_shades_2
horde_infighting	wh2_main_def_inf_witch_elves_0
horde_infighting	wh2_main_def_mon_black_dragon
horde_infighting	wh2_main_def_mon_war_hydra
horde_infighting	wh2_twa03_def_cha_rakarth_0
horde_infighting	wh2_twa03_def_cha_rakarth_1
horde_infighting	wh2_twa03_def_cha_rakarth_2
horde_infighting	wh2_twa03_def_cha_rakarth_3
