ancillary	effect	effect_scope	value
wh2_dlc16_anc_armour_eagle_vambraces_3	wh2_dlc16_effect_ability_enable_hawkish_precision	character_to_character_own	1.0000
wh2_dlc16_anc_armour_eagle_vambraces_3	wh_main_effect_character_stat_missile_resistance	character_to_character_own	20.0000
wh2_dlc16_anc_armour_eagle_vambraces_3	wh_main_effect_force_army_campaign_ambush_defence_success_chance	character_to_force_own_alt_text	30.0000
wh2_dlc16_anc_armour_eagle_vambraces_4	wh2_dlc16_effect_ability_enable_hawkish_precision	character_to_force_own	1.0000
wh2_dlc16_anc_armour_eagle_vambraces_4	wh_dlc05_effect_tech_missile_range_increase_waywatchers	character_to_force_own_alt_text	15.0000
wh2_dlc16_anc_armour_eagle_vambraces_4	wh_main_effect_character_stat_missile_resistance	character_to_character_own	30.0000
wh2_dlc16_anc_armour_eagle_vambraces_4	wh_main_effect_force_army_campaign_ambush_defence_success_chance	character_to_force_own_alt_text	50.0000
wh2_dlc16_anc_armour_great_stag_helm	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh2_dlc16_anc_armour_great_stag_helm	wh_main_effect_attribute_enable_causes_fear	character_to_character_own	1.0000
wh2_dlc16_anc_armour_great_stag_helm	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	15.0000
wh2_dlc16_anc_armour_great_stag_helm	wh_main_effect_character_stat_physical_resistance	character_to_character_own	10.0000
wh2_dlc16_anc_armour_heartstone_of_athel_loren	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-35.0000
wh2_dlc16_anc_armour_heartstone_of_athel_loren	wh_main_effect_character_stat_magic_resistance	character_to_character_own	15.0000
wh2_dlc16_anc_armour_heartstone_of_athel_loren	wh_main_effect_force_stat_magic_resistance_bad	character_to_force_enemy_provincewide	-10.0000
wh2_dlc16_anc_armour_twilight_helm_1	wh2_dlc16_effect_ability_enable_twilight_helm	character_to_character_own	1.0000
wh2_dlc16_anc_armour_twilight_helm_1	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh2_dlc16_anc_armour_twilight_helm_1	wh_main_effect_force_stat_melee_defence	character_to_force_own_alt_text	4.0000
wh2_dlc16_anc_armour_twilight_helm_2	wh2_dlc16_effect_ability_enable_twilight_helm	character_to_character_own	1.0000
wh2_dlc16_anc_armour_twilight_helm_2	wh_main_effect_character_stat_armour	character_to_character_own	15.0000
wh2_dlc16_anc_armour_twilight_helm_2	wh_main_effect_force_stat_melee_defence	character_to_force_own_alt_text	5.0000
wh2_dlc16_anc_armour_twilight_helm_3	wh2_dlc16_effect_ability_enable_twilight_helm	character_to_character_own	1.0000
wh2_dlc16_anc_armour_twilight_helm_3	wh_main_effect_character_stat_armour	character_to_character_own	20.0000
wh2_dlc16_anc_armour_twilight_helm_3	wh_main_effect_force_stat_melee_defence	character_to_force_own_alt_text	6.0000
wh2_dlc16_anc_armour_twilight_helm_4	wh2_dlc16_effect_ability_enable_annoyance_of_netlings	character_to_character_own	1.0000
wh2_dlc16_anc_armour_twilight_helm_4	wh2_dlc16_effect_ability_enable_twilight_helm	character_to_character_own	1.0000
wh2_dlc16_anc_armour_twilight_helm_4	wh_dlc05_effect_tech_missile_range_increase_waywatchers	character_to_force_own_alt_text	10.0000
wh2_dlc16_anc_armour_twilight_helm_4	wh_main_effect_character_stat_armour	character_to_character_own	20.0000
wh2_dlc16_anc_armour_twilight_helm_4	wh_main_effect_force_stat_melee_defence	character_to_force_own_alt_text	10.0000
wh2_dlc16_anc_enchanted_item_acorns_of_the_oak_of_ages	wh2_dlc16_effect_ability_enable_acorns_of_the_oak_of_ages	character_to_character_own	1.0000
wh2_dlc16_anc_enchanted_item_acorns_of_the_oak_of_ages	wh3_main_effect_corruption_reduction_characters	character_to_character_own_provincetext	-8.0000
wh2_dlc16_anc_enchanted_item_acorns_of_the_oak_of_ages	wh_main_effect_province_growth_characters	character_to_province_own	25.0000
wh2_dlc16_anc_enchanted_item_ceithin_har_scale	wh_main_effect_attribute_enable_causes_fear	character_to_character_own	1.0000
wh2_dlc16_anc_enchanted_item_ceithin_har_scale	wh_main_effect_character_stat_armour	character_to_character_own	8.0000
wh2_dlc16_anc_enchanted_item_ceithin_har_scale	wh_main_effect_character_stat_melee_defence	character_to_character_own	8.0000
wh2_dlc16_anc_enchanted_item_dragon_pendant_1	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh2_dlc16_anc_enchanted_item_dragon_pendant_1	wh_main_effect_character_stat_physical_resistance	character_to_character_own	10.0000
wh2_dlc16_anc_enchanted_item_dragon_pendant_1	wh_main_effect_force_all_campaign_replenishment_rate	general_to_force_own	3.0000
wh2_dlc16_anc_enchanted_item_dragon_pendant_2	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh2_dlc16_anc_enchanted_item_dragon_pendant_2	wh_main_effect_character_stat_physical_resistance	character_to_character_own	15.0000
wh2_dlc16_anc_enchanted_item_dragon_pendant_2	wh_main_effect_force_all_campaign_replenishment_rate	general_to_force_own	5.0000
wh2_dlc16_anc_enchanted_item_dragon_pendant_3	wh_main_effect_character_stat_melee_defence	character_to_character_own	10.0000
wh2_dlc16_anc_enchanted_item_dragon_pendant_3	wh_main_effect_character_stat_physical_resistance	character_to_character_own	20.0000
wh2_dlc16_anc_enchanted_item_dragon_pendant_3	wh_main_effect_force_all_campaign_replenishment_rate	general_to_force_own	7.0000
wh2_dlc16_anc_enchanted_item_dragon_pendant_4	wh2_dlc15_effect_ability_enable_bound_piercing_bolts_of_burning	character_to_character_own	1.0000
wh2_dlc16_anc_enchanted_item_dragon_pendant_4	wh_main_effect_character_stat_melee_defence	character_to_character_own	15.0000
wh2_dlc16_anc_enchanted_item_dragon_pendant_4	wh_main_effect_character_stat_ward_save	character_to_character_own	25.0000
wh2_dlc16_anc_enchanted_item_dragon_pendant_4	wh_main_effect_force_all_campaign_replenishment_rate	general_to_force_own	10.0000
wh2_dlc16_anc_enchanted_item_dreaming_cloak_1	wh2_dlc16_effect_ability_enable_dreaming_cloak_i	character_to_character_own	1.0000
wh2_dlc16_anc_enchanted_item_dreaming_cloak_1	wh_main_effect_force_all_campaign_upkeep	character_to_force_own	-5.0000
wh2_dlc16_anc_enchanted_item_dreaming_cloak_2	wh2_dlc16_effect_ability_enable_dreaming_cloak_ii	character_to_character_own	1.0000
wh2_dlc16_anc_enchanted_item_dreaming_cloak_2	wh_main_effect_attribute_enable_stalk	character_to_character_own	1.0000
wh2_dlc16_anc_enchanted_item_dreaming_cloak_2	wh_main_effect_force_all_campaign_upkeep	character_to_force_own	-10.0000
wh2_dlc16_anc_enchanted_item_dreaming_cloak_3	wh2_dlc10_effect_attribute_enable_snipe	character_to_character_own	1.0000
wh2_dlc16_anc_enchanted_item_dreaming_cloak_3	wh2_dlc16_effect_ability_enable_dreaming_cloak_iii	character_to_character_own	1.0000
wh2_dlc16_anc_enchanted_item_dreaming_cloak_3	wh_main_effect_attribute_enable_stalk	character_to_character_own	1.0000
wh2_dlc16_anc_enchanted_item_dreaming_cloak_3	wh_main_effect_force_all_campaign_upkeep	character_to_force_own	-15.0000
wh2_dlc16_anc_enchanted_item_dreaming_cloak_4	wh2_dlc10_effect_attribute_enable_snipe	character_to_character_own	1.0000
wh2_dlc16_anc_enchanted_item_dreaming_cloak_4	wh2_dlc16_effect_ability_enable_dreaming_cloak_iii	character_to_character_own	1.0000
wh2_dlc16_anc_enchanted_item_dreaming_cloak_4	wh2_dlc16_effect_ability_uses_dreaming_cloak	character_to_character_own	1.0000
wh2_dlc16_anc_enchanted_item_dreaming_cloak_4	wh_dlc14_effect_unit_enable_attribute_unspottable	character_to_character_own	1.0000
wh2_dlc16_anc_enchanted_item_dreaming_cloak_4	wh_main_effect_force_all_campaign_upkeep	character_to_force_own	-15.0000
wh2_dlc16_anc_enchanted_item_eagle_quiver_1	wh_main_effect_character_stat_ammunition	character_to_character_own	15.0000
wh2_dlc16_anc_enchanted_item_eagle_quiver_1	wh_main_effect_character_stat_reload_time_reduction	character_to_character_own	15.0000
wh2_dlc16_anc_enchanted_item_eagle_quiver_2	wh2_dlc16_effect_ability_enable_eagle_quiver	character_to_character_own	1.0000
wh2_dlc16_anc_enchanted_item_eagle_quiver_2	wh_main_effect_character_stat_ammunition	character_to_character_own	20.0000
wh2_dlc16_anc_enchanted_item_eagle_quiver_2	wh_main_effect_character_stat_reload_time_reduction	character_to_character_own	20.0000
wh2_dlc16_anc_enchanted_item_eagle_quiver_3	wh2_dlc16_effect_ability_enable_eagle_quiver	character_to_character_own	1.0000
wh2_dlc16_anc_enchanted_item_eagle_quiver_3	wh_main_effect_character_stat_ammunition	character_to_character_own	30.0000
wh2_dlc16_anc_enchanted_item_eagle_quiver_3	wh_main_effect_character_stat_reload_time_reduction	character_to_character_own	25.0000
wh2_dlc16_anc_enchanted_item_eagle_quiver_4	wh2_dlc16_effect_ability_enable_eagle_quiver	character_to_character_own	1.0000
wh2_dlc16_anc_enchanted_item_eagle_quiver_4	wh2_dlc16_effect_ability_enable_unending_volley_character	character_to_character_own	1.0000
wh2_dlc16_anc_enchanted_item_eagle_quiver_4	wh_main_effect_character_stat_reload_time_reduction	character_to_character_own	25.0000
wh2_dlc16_anc_enchanted_item_fang_of_taalroth	wh2_dlc16_effect_ability_enable_fang_of_taalroth	character_to_character_own	1.0000
wh2_dlc16_anc_enchanted_item_fang_of_taalroth	wh2_dlc16_effect_character_stat_enable_dampening_attacks	character_to_character_own	1.0000
wh2_dlc16_anc_enchanted_item_fang_of_taalroth	wh2_dlc16_wef_drycha_coeddil_unchained_dummy	character_to_character_own	2.0000
wh2_dlc16_anc_enchanted_item_fang_of_taalroth	wh2_main_effect_magic_shadow_reduce_wom_cost_okkams_mindrazor	character_to_character_own	-1.0000
wh2_dlc16_anc_enchanted_item_fang_of_taalroth	wh2_main_effect_magic_shadow_reduce_wom_cost_okkams_mindrazor_upgraded	character_to_character_own	-2.0000
wh2_dlc16_anc_enchanted_item_twilight_standard_1	wh_main_effect_force_all_campaign_recruitment_cost_all	character_to_force_own_alt_text	-15.0000
wh2_dlc16_anc_enchanted_item_twilight_standard_1	wh_main_effect_force_stat_vigour_loss_reduction	character_to_force_own_alt_text	-22.0000
wh2_dlc16_anc_enchanted_item_twilight_standard_2	wh_main_effect_force_all_campaign_recruitment_cost_all	character_to_force_own_alt_text	-20.0000
wh2_dlc16_anc_enchanted_item_twilight_standard_2	wh_main_effect_force_stat_vigour_loss_reduction	character_to_force_own_alt_text	-33.0000
wh2_dlc16_anc_enchanted_item_twilight_standard_3	wh_main_effect_force_all_campaign_recruitment_cost_all	character_to_force_own_alt_text	-25.0000
wh2_dlc16_anc_enchanted_item_twilight_standard_3	wh_main_effect_force_stat_vigour_loss_reduction	character_to_force_own_alt_text	-44.0000
wh2_dlc16_anc_enchanted_item_twilight_standard_4	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_force_own_alt_text	1.0000
wh2_dlc16_anc_enchanted_item_twilight_standard_4	wh_dlc05_effect_building_global_recruitment_duration	character_to_force_own_alt_text	-2.0000
wh2_dlc16_anc_enchanted_item_twilight_standard_4	wh_main_effect_force_all_campaign_recruitment_cost_all	character_to_force_own_alt_text	-30.0000
wh2_dlc16_anc_enchanted_item_twilight_standard_4	wh_main_effect_force_army_campaign_recruitment_points	character_to_faction_unseen	2.0000
wh2_dlc16_anc_enchanted_item_whip_of_domination	wh2_dlc16_effect_leadership_clan_moulder_units	general_to_force_own	10.0000
wh2_dlc16_anc_enchanted_item_whip_of_domination	wh2_main_effect_force_stat_charge_bonus_add_skv_slaves	general_to_force_own	15.0000
wh2_dlc16_anc_enchanted_item_whip_of_domination	wh_main_effect_character_stat_melee_attack	character_to_character_own	10.0000
wh2_dlc16_anc_enchanted_item_whip_of_domination	wh_main_effect_force_all_campaign_movement_range	character_to_force_own_unseen	5.0000
wh2_dlc16_anc_talisman_berry_wine	wh2_dlc16_effect_ability_enable_berry_wine	character_to_character_own	1.0000
wh2_dlc16_anc_talisman_berry_wine	wh2_main_effect_agent_action_assist_army_replenish_troops_buff	character_to_character_own	8.0000
wh2_dlc16_anc_talisman_berry_wine	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-2.0000
wh2_dlc16_anc_talisman_dragon_mask_1	wh2_dlc16_effect_ability_enable_dragon_mask_i	character_to_character_own	1.0000
wh2_dlc16_anc_talisman_dragon_mask_1	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_army_general_own	10.0000
wh2_dlc16_anc_talisman_dragon_mask_1	wh_main_effect_force_all_campaign_razing_income	character_to_army_general_own	10.0000
wh2_dlc16_anc_talisman_dragon_mask_2	wh2_dlc16_effect_ability_enable_dragon_mask_i	character_to_character_own	1.0000
wh2_dlc16_anc_talisman_dragon_mask_2	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_army_general_own	15.0000
wh2_dlc16_anc_talisman_dragon_mask_2	wh_main_effect_force_all_campaign_razing_income	character_to_army_general_own	15.0000
wh2_dlc16_anc_talisman_dragon_mask_3	wh2_dlc16_effect_ability_enable_dragon_mask_ii	character_to_character_own	1.0000
wh2_dlc16_anc_talisman_dragon_mask_3	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_army_general_own	25.0000
wh2_dlc16_anc_talisman_dragon_mask_3	wh_main_effect_force_all_campaign_razing_income	character_to_army_general_own	25.0000
wh2_dlc16_anc_talisman_dragon_mask_4	wh2_dlc16_effect_ability_enable_dragon_mask_iii	character_to_character_own	1.0000
wh2_dlc16_anc_talisman_dragon_mask_4	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_army_general_own	100.0000
wh2_dlc16_anc_talisman_dragon_mask_4	wh_main_effect_force_all_campaign_razing_income	character_to_army_general_own	100.0000
wh2_dlc16_anc_talisman_dreaming_ring_1	wh2_dlc16_effect_ability_enable_dreaming_ring_i	character_to_character_own	1.0000
wh2_dlc16_anc_talisman_dreaming_ring_1	wh2_dlc16_effect_replenishment_in_foreign_territory	character_to_character_own_armytext	4.0000
wh2_dlc16_anc_talisman_dreaming_ring_1	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_alt_text	5.0000
wh2_dlc16_anc_talisman_dreaming_ring_2	wh2_dlc16_effect_ability_enable_dreaming_ring_ii	character_to_character_own	1.0000
wh2_dlc16_anc_talisman_dreaming_ring_2	wh2_dlc16_effect_replenishment_in_foreign_territory	character_to_character_own_armytext	8.0000
wh2_dlc16_anc_talisman_dreaming_ring_2	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_alt_text	10.0000
wh2_dlc16_anc_talisman_dreaming_ring_3	wh2_dlc16_effect_ability_enable_dreaming_ring_iii	character_to_character_own	1.0000
wh2_dlc16_anc_talisman_dreaming_ring_3	wh2_dlc16_effect_replenishment_in_foreign_territory	character_to_character_own_armytext	12.0000
wh2_dlc16_anc_talisman_dreaming_ring_3	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_alt_text	15.0000
wh2_dlc16_anc_talisman_dreaming_ring_4	wh2_dlc16_effect_ability_enable_dreaming_ring_iii	character_to_character_own	1.0000
wh2_dlc16_anc_talisman_dreaming_ring_4	wh2_dlc16_effect_replenishment_in_foreign_territory	character_to_character_own_armytext	25.0000
wh2_dlc16_anc_talisman_dreaming_ring_4	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_alt_text	20.0000
wh2_dlc16_anc_talisman_eagle_mask_1	wh_main_effect_character_stat_magic_resistance	character_to_character_own	10.0000
wh2_dlc16_anc_talisman_eagle_mask_1	wh_main_effect_force_army_campaign_ambush_attack_success_chance	character_to_force_own_alt_text	15.0000
wh2_dlc16_anc_talisman_eagle_mask_1	wh_main_effect_technology_research_points	character_to_faction_unseen	5.0000
wh2_dlc16_anc_talisman_eagle_mask_2	wh_main_effect_character_stat_magic_resistance	character_to_character_own	15.0000
wh2_dlc16_anc_talisman_eagle_mask_2	wh_main_effect_force_army_campaign_ambush_attack_success_chance	character_to_force_own_alt_text	25.0000
wh2_dlc16_anc_talisman_eagle_mask_2	wh_main_effect_technology_research_points	character_to_faction_unseen	10.0000
wh2_dlc16_anc_talisman_eagle_mask_3	wh_main_effect_character_stat_magic_resistance	character_to_character_own	20.0000
wh2_dlc16_anc_talisman_eagle_mask_3	wh_main_effect_force_army_campaign_ambush_attack_success_chance	character_to_force_own_alt_text	30.0000
wh2_dlc16_anc_talisman_eagle_mask_3	wh_main_effect_technology_research_points	character_to_faction_unseen	20.0000
wh2_dlc16_anc_talisman_eagle_mask_4	wh2_dlc16_effect_ability_enable_spot_units_hiding_in_forest	character_to_character_own	1.0000
wh2_dlc16_anc_talisman_eagle_mask_4	wh_main_effect_character_stat_magic_resistance	character_to_character_own	25.0000
wh2_dlc16_anc_talisman_eagle_mask_4	wh_main_effect_force_army_campaign_ambush_attack_success_chance	character_to_force_own_alt_text	50.0000
wh2_dlc16_anc_talisman_eagle_mask_4	wh_main_effect_technology_research_points	character_to_faction_unseen	75.0000
wh2_dlc16_anc_talisman_twilight_horn_1	wh2_dlc16_effect_ability_enable_twilight_horn_i	character_to_character_own	1.0000
wh2_dlc16_anc_talisman_twilight_horn_1	wh_main_effect_force_stat_leadership_enemy_unit	general_to_force_enemy_regionwide	-5.0000
wh2_dlc16_anc_talisman_twilight_horn_1	wh_main_effect_public_order_characters	character_to_province_own	2.0000
wh2_dlc16_anc_talisman_twilight_horn_2	wh2_dlc16_effect_ability_enable_twilight_horn_i	character_to_character_own	1.0000
wh2_dlc16_anc_talisman_twilight_horn_2	wh_main_effect_force_stat_leadership_enemy_unit	general_to_force_enemy_regionwide	-8.0000
wh2_dlc16_anc_talisman_twilight_horn_2	wh_main_effect_public_order_characters	character_to_province_own	3.0000
wh2_dlc16_anc_talisman_twilight_horn_3	wh2_dlc16_effect_ability_enable_twilight_horn_ii	character_to_character_own	1.0000
wh2_dlc16_anc_talisman_twilight_horn_3	wh_main_effect_force_stat_leadership_enemy_unit	general_to_force_enemy_regionwide	-10.0000
wh2_dlc16_anc_talisman_twilight_horn_3	wh_main_effect_public_order_characters	character_to_province_own	4.0000
wh2_dlc16_anc_talisman_twilight_horn_4	wh2_dlc16_effect_ability_enable_twilight_horn_ii	character_to_character_own	1.0000
wh2_dlc16_anc_talisman_twilight_horn_4	wh_main_effect_force_stat_leadership_enemy_unit	general_to_force_enemy_regionwide	-10.0000
wh2_dlc16_anc_talisman_twilight_horn_4	wh_main_effect_public_order_characters	character_to_province_own	4.0000
wh2_dlc16_anc_talisman_twilight_horn_4	wh_main_effect_public_order_characters_negative	character_to_enemy_province	-50.0000
wh2_dlc16_anc_weapon_creature_killer	wh2_dlc16_effect_ability_enable_creature_killer	character_to_character_own	1.0000
wh2_dlc16_anc_weapon_creature_killer	wh_main_effect_character_stat_ap_damage	character_to_character_own	10.0000
wh2_dlc16_anc_weapon_creature_killer	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	12.0000
wh2_dlc16_anc_weapon_creature_killer	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh2_dlc16_anc_weapon_dart_of_doom	wh2_dlc16_effect_ability_enable_dart_of_doom	character_to_character_own	1.0000
wh2_dlc16_anc_weapon_dart_of_doom	wh2_main_effect_agent_action_hinder_agent_wound_buff	character_to_character_own	20.0000
wh2_dlc16_anc_weapon_dart_of_doom	wh_dlc08_effect_tech_army_campaign_attrition_athel_loren_resistance_good	character_to_force_enemy_provincewide	50.0000
wh2_dlc16_anc_weapon_dragon_spear_1	wh_main_effect_character_stat_ap_damage	character_to_character_own	25.0000
wh2_dlc16_anc_weapon_dragon_spear_1	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh2_dlc16_anc_weapon_dragon_spear_2	wh_main_effect_character_stat_ap_damage	character_to_character_own	40.0000
wh2_dlc16_anc_weapon_dragon_spear_2	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	10.0000
wh2_dlc16_anc_weapon_dragon_spear_2	wh_main_effect_character_stat_melee_attack	character_to_character_own	10.0000
wh2_dlc16_anc_weapon_dragon_spear_3	wh_main_effect_character_stat_ap_damage	character_to_character_own	60.0000
wh2_dlc16_anc_weapon_dragon_spear_3	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	25.0000
wh2_dlc16_anc_weapon_dragon_spear_3	wh_main_effect_character_stat_melee_attack	character_to_character_own	15.0000
wh2_dlc16_anc_weapon_dragon_spear_4	wh2_dlc16_effect_ability_enable_dragon_spear	character_to_character_own	1.0000
wh2_dlc16_anc_weapon_dragon_spear_4	wh_main_effect_character_stat_ap_damage	character_to_character_own	80.0000
wh2_dlc16_anc_weapon_dragon_spear_4	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	25.0000
wh2_dlc16_anc_weapon_dragon_spear_4	wh_main_effect_character_stat_melee_attack	character_to_character_own	15.0000
wh2_dlc16_anc_weapon_dreaming_bow_1	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	20.0000
wh2_dlc16_anc_weapon_dreaming_bow_1	wh_main_effect_building_construction_cost_mod	character_to_region_own	-10.0000
wh2_dlc16_anc_weapon_dreaming_bow_1	wh_main_effect_character_stat_missile_damage	character_to_character_own	10.0000
wh2_dlc16_anc_weapon_dreaming_bow_2	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	30.0000
wh2_dlc16_anc_weapon_dreaming_bow_2	wh_main_effect_building_construction_cost_mod	character_to_region_own	-15.0000
wh2_dlc16_anc_weapon_dreaming_bow_2	wh_main_effect_character_stat_missile_damage	character_to_character_own	10.0000
wh2_dlc16_anc_weapon_dreaming_bow_3	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	40.0000
wh2_dlc16_anc_weapon_dreaming_bow_3	wh_main_effect_building_construction_cost_mod	character_to_region_own	-20.0000
wh2_dlc16_anc_weapon_dreaming_bow_3	wh_main_effect_character_stat_missile_damage	character_to_character_own	15.0000
wh2_dlc16_anc_weapon_dreaming_bow_4	wh2_dlc16_effect_ability_enable_bound_dwellers_below	character_to_character_own	1.0000
wh2_dlc16_anc_weapon_dreaming_bow_4	wh2_main_effect_building_construction_time_mod_all	character_to_region_own	-33.0000
wh2_dlc16_anc_weapon_dreaming_bow_4	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	100.0000
wh2_dlc16_anc_weapon_dreaming_bow_4	wh_main_effect_building_construction_cost_mod	character_to_region_own	-33.0000
wh2_dlc16_anc_weapon_dreaming_bow_4	wh_main_effect_character_stat_missile_damage	character_to_character_own	15.0000
wh2_dlc16_anc_weapon_eagle_bow_1	wh_main_effect_character_stat_missile_damage	character_to_character_own	15.0000
wh2_dlc16_anc_weapon_eagle_bow_1	wh_main_effect_character_stat_range	character_to_character_own	10.0000
wh2_dlc16_anc_weapon_eagle_bow_2	wh2_dlc16_effect_ability_enable_eagle_bow	character_to_character_own	1.0000
wh2_dlc16_anc_weapon_eagle_bow_2	wh_main_effect_character_stat_missile_damage	character_to_character_own	20.0000
wh2_dlc16_anc_weapon_eagle_bow_2	wh_main_effect_character_stat_range	character_to_character_own	15.0000
wh2_dlc16_anc_weapon_eagle_bow_3	wh2_dlc16_effect_ability_enable_eagle_bow	character_to_character_own	1.0000
wh2_dlc16_anc_weapon_eagle_bow_3	wh_main_effect_character_stat_missile_damage	character_to_character_own	25.0000
wh2_dlc16_anc_weapon_eagle_bow_3	wh_main_effect_character_stat_range	character_to_character_own	20.0000
wh2_dlc16_anc_weapon_eagle_bow_4	wh2_dlc16_effect_ability_enable_eagle_bow	character_to_character_own	1.0000
wh2_dlc16_anc_weapon_eagle_bow_4	wh2_dlc16_effect_ability_enable_pageant_of_shrikes	character_to_character_own	1.0000
wh2_dlc16_anc_weapon_eagle_bow_4	wh_main_effect_character_stat_missile_damage	character_to_character_own	35.0000
wh2_dlc16_anc_weapon_eagle_bow_4	wh_main_effect_character_stat_range	character_to_character_own	25.0000
wh2_dlc16_anc_weapon_twilight_spear_1	wh_main_effect_character_stat_weapon_strength	character_to_character_own	5.0000
wh2_dlc16_anc_weapon_twilight_spear_1	wh_main_effect_force_stat_melee_attack	character_to_force_own_alt_text	4.0000
wh2_dlc16_anc_weapon_twilight_spear_1	wh_main_effect_force_stat_missile_damage	character_to_force_own_alt_text	5.0000
wh2_dlc16_anc_weapon_twilight_spear_2	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh2_dlc16_anc_weapon_twilight_spear_2	wh_main_effect_force_stat_melee_attack	character_to_force_own_alt_text	5.0000
wh2_dlc16_anc_weapon_twilight_spear_2	wh_main_effect_force_stat_missile_damage	character_to_force_own_alt_text	10.0000
wh2_dlc16_anc_weapon_twilight_spear_3	wh_main_effect_character_stat_weapon_strength	character_to_character_own	15.0000
wh2_dlc16_anc_weapon_twilight_spear_3	wh_main_effect_force_stat_melee_attack	character_to_force_own_alt_text	6.0000
wh2_dlc16_anc_weapon_twilight_spear_3	wh_main_effect_force_stat_missile_damage	character_to_force_own_alt_text	15.0000
wh2_dlc16_anc_weapon_twilight_spear_4	wh2_main_effect_ability_enable_bound_rubric_of_dark_dimensions	character_to_character_own	1.0000
wh2_dlc16_anc_weapon_twilight_spear_4	wh_main_effect_character_stat_weapon_strength	character_to_character_own	15.0000
wh2_dlc16_anc_weapon_twilight_spear_4	wh_main_effect_force_stat_melee_attack	character_to_force_own_alt_text	10.0000
wh2_dlc16_anc_weapon_twilight_spear_4	wh_main_effect_force_stat_missile_damage	character_to_force_own_alt_text	15.0000
wh2_dlc16_anc_weapon_witstealer_sword	wh2_main_effect_character_stat_enable_discourage_attacks	character_to_character_own	1.0000
wh2_dlc16_anc_weapon_witstealer_sword	wh3_main_effect_corruption_slaanesh_characters	character_to_character_own_provincetext	4.0000
wh2_dlc16_anc_weapon_witstealer_sword	wh_main_effect_attribute_enable_causes_fear	character_to_character_own	1.0000
wh2_dlc16_anc_weapon_witstealer_sword	wh_main_effect_attribute_enable_causes_terror	character_to_character_own	1.0000
wh2_dlc16_anc_weapon_witstealer_sword	wh_main_effect_character_stat_ap_damage	character_to_character_own	50.0000
wh2_dlc16_anc_weapon_witstealer_sword	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh2_dlc17_anc_armour_cloak_of_unreality	wh2_dlc17_effect_ability_enable_distorted_reality	character_to_character_own	1.0000
wh2_dlc17_anc_armour_cloak_of_unreality	wh_main_effect_character_stat_magic_resistance	character_to_character_own	15.0000
wh2_dlc17_anc_armour_cloak_of_unreality	wh_main_effect_character_stat_missile_resistance	character_to_character_own	10.0000
wh2_dlc17_anc_armour_mutated_ghorgon_hide	wh2_dlc15_effect_ability_enable_blood_frenzy	character_to_character_own	1.0000
wh2_dlc17_anc_armour_mutated_ghorgon_hide	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh2_dlc17_anc_armour_mutated_ghorgon_hide	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh2_dlc17_anc_armour_thoreks_rune_armour	wh2_dlc17_effect_ability_enable_thoreks_rune_armour	character_to_character_own	1.0000
wh2_dlc17_anc_armour_thoreks_rune_armour	wh_main_effect_character_stat_armour	character_to_character_own	15.0000
wh2_dlc17_anc_armour_thoreks_rune_armour	wh_main_effect_character_stat_fire_resistance	character_to_character_own	15.0000
wh2_dlc17_anc_armour_thoreks_rune_armour	wh_main_effect_character_stat_magic_resistance	character_to_character_own	15.0000
wh2_dlc17_anc_banner_bst_banner_of_ghorok	wh2_dlc17_effect_force_unit_stat_armour_minotaurs_dummy	character_to_character_own	-30.0000
wh2_dlc17_anc_banner_bst_banner_of_ghorok	wh2_dlc17_effect_force_unit_stat_melee_attack_minotaurs_dummy	character_to_character_own	40.0000
