key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	always_affect_self	only_affect_target	wind_up_time	passive	unique_id	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_under_allies	target_ground_under_enemies	miscast_global_bonus	target_self	composite_scene_group_on_wind_up	composite_scene_group_on_active	wind_down_stance	use_loop_stance	update_phase_by_ability_duration	spawn_is_transformation	spawn_is_decoy	only_affect_owned_units	formation	behaviour	current_mana_moves_to_reserve	spawn_shares_health_and_fatigue	affect_siege_equipment	shared_recharge_time	intensity_based_activation	autoresolver_usage	autoresolver_targets	display_stops_when_display_expires	autoresolve_cp_multiplier	ability_available_ui_event	can_be_copied_to_transformation_unit	audio_switch_casting_override	audio_switch_ui_override	ai_usage_template_group	audio_vo_actor_override	mom_vortex_key
wh2_main_army_abilities_khaines_scourge	4.0000	60.0000	3	0.0000	false	0	0	false	45.0000		false	true	true	-1.0000	false	false	5.0000	false	3987	wh2_main_army_abilities_khaines_scourge			0.0000	0.0000	wh_army_abilities_generic_bombardment	wh_army_abilities_generic_bombardment	wh_army_abilities_generic_bombardment_active			0.0000		aoe_bombardment	wh_group_unit		vo_battle_special_ability_black_ark	0.0000	200.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	2	false	1.0000		true					
wh2_main_army_abilities_lure_of_the_pale_queen	11.0000	90.0000	3	35.0000	false	0	-1	false	45.0000		false	false	true	-1.0000	false	false	0.0000	false	887348281				0.0000	0.0000	wh_army_abilities_generic_hex					0.0000		hex_ranged	wh_group_unit		vo_battle_special_ability_generic_response	150.0000	0.0000				false	true	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	3	false	1.0000		true					
wh2_main_army_abilities_mors_clanstone	28.0000	120.0000	3	35.0000	false	-1	0	true	45.0000		false	false	true	-1.0000	false	false	0.0000	false	533682966				0.0000	0.0000	wh_army_abilities_generic_augment	wh_army_abilities_generic_augment	wh2_main_army_abilities_mors_clanstone			0.0000		augment_melee_area	wh_group_unit		vo_battle_special_ability_generic_response	0.0000	200.0000				true	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
wh2_main_army_abilities_moulder_clanstone	22.0000	120.0000	3	35.0000	false	-1	0	true	45.0000		false	false	true	-1.0000	false	false	0.0000	false	1158788666				0.0000	0.0000	wh_army_abilities_generic_regeneration	wh_army_abilities_generic_regeneration	wh2_main_army_abilities_moulder_clanstone			0.0000		healing	wh_group_unit		vo_battle_special_ability_generic_response	0.0000	200.0000				true	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
wh2_main_army_abilities_pestilens_clanstone	75.0000	120.0000	3	35.0000	false	-1	0	true	45.0000		false	false	true	-1.0000	false	false	0.0000	false	1294921264				0.0000	0.0000	wh_army_abilities_generic_augment	wh_army_abilities_generic_augment	wh2_main_army_abilities_pestilens_clanstone			0.0000		augment_melee_area	wh_group_unit		vo_battle_special_ability_generic_response	100.0000	100.0000				true	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
wh2_main_army_abilities_shadows_of_anlec	8.0000	60.0000	3	0.0000	false	0	0	false	45.0000		false	true	true	-1.0000	false	false	1.0000	false	880966636				0.0000	0.0000	wh_army_abilities_generic_breath	wh_army_abilities_generic_breath			wh2_main_army_abilities_shadows_of_anlec	0.0000		vortex_breath	wh_group_unit		vo_battle_special_ability_spell_cast_negative	0.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_unit	1	false	1.0000		true					
wh2_main_army_abilities_skryre_clanstone	52.0000	120.0000	3	35.0000	false	0	-1	true	45.0000		false	false	true	-1.0000	false	false	0.0000	false	763879573				0.0000	0.0000	wh_army_abilities_generic_hex	wh_army_abilities_generic_hex	wh2_main_army_abilities_skryre_clanstone			0.0000		hex_ranged	wh_group_unit		vo_battle_special_ability_generic_response	100.0000	100.0000				false	true	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	3	false	1.0000		true					
wh2_main_army_abilities_sky_cauldron	7.0000	60.0000	3	0.0000	false	0	0	false	45.0000		false	true	true	-1.0000	false	false	1.0000	false	3988	wh2_main_army_abilities_sky_cauldron			0.0000	0.0000	wh_army_abilities_generic_bombardment	wh_army_abilities_generic_bombardment	wh_army_abilities_generic_bombardment_active			0.0000		aoe_bombardment	wh_group_unit		vo_battle_special_ability_black_ark	0.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	2	false	1.0000		true					
wh2_main_army_abilities_soul_rain	9.0000	60.0000	3	0.0000	false	0	0	false	45.0000		false	true	true	-1.0000	false	false	1.0000	false	4001	wh2_main_army_abilities_soul_rain			0.0000	0.0000	wh_army_abilities_generic_bombardment	wh_army_abilities_generic_bombardment	wh_army_abilities_generic_bombardment_active			0.0000		aoe_bombardment	wh_group_unit		vo_battle_special_ability_black_ark	0.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	2	false	1.0000		true					
wh2_main_army_abilities_soul_storm	9.0000	60.0000	3	0.0000	false	0	0	false	45.0000		false	true	true	-1.0000	false	false	5.0000	false	4017	wh2_main_army_abilities_soul_storm			0.0000	0.0000	wh_army_abilities_generic_bombardment	wh_army_abilities_generic_bombardment	wh_army_abilities_generic_bombardment_active			0.0000		aoe_bombardment	wh_group_unit		vo_battle_special_ability_black_ark	0.0000	200.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	2	false	1.0000		true					
wh2_main_army_abilities_soul_torrent	9.0000	60.0000	3	0.0000	false	0	0	false	45.0000		false	true	true	-1.0000	false	false	3.0000	false	4007	wh2_main_army_abilities_soul_torrent			0.0000	0.0000	wh_army_abilities_generic_bombardment	wh_army_abilities_generic_bombardment	wh_army_abilities_generic_bombardment_active			0.0000		aoe_bombardment	wh_group_unit		vo_battle_special_ability_black_ark	0.0000	150.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	2	false	1.0000		true					
wh2_main_army_abilities_stegadon_qb_scripted	1.0000	80.0000	3	0.0000	false	0	0	false	5.0000		false	true	true	-1.0000	false	false	5.0000	false	245305796		wh2_main_lzd_mon_stegadon_0		0.0000	0.0000	wh_army_abilities_generic_spawn	wh_army_abilities_generic_spawn	wh2_main_army_abilities_feral_cold_ones			0.0000			wh_group_rune		vo_battle_special_ability_generic_response	100.0000	100.0000			wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	disabled	1	false	1.0000		true					
wh2_main_army_abilities_temple_of_mists	38.0000	120.0000	3	35.0000	false	0	-1	true	45.0000		false	false	true	-1.0000	false	false	0.0000	false	1051518243				0.0000	0.0000	wh_army_abilities_generic_hex		wh2_main_army_abilities_temple_of_mists			0.0000		hex_ranged	wh_group_unit		vo_battle_special_ability_generic_response	50.0000	150.0000				false	true	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	3	false	1.0000		true					
wh2_main_army_abilities_the_menace_below	1.0000	45.0000	1	0.0000	false	0	0	false	45.0000		false	true	true	-1.0000	false	false	5.0000	false	1666061018	wh2_main_spell_plague_vermintide	wh2_main_skv_inf_clanrats_0_summoned_small		0.0000	0.0000	wh_army_abilities_generic_spawn	wh_army_abilities_generic_spawn	wh2_vermintide_decal			0.0000		hex_ranged_summon	wh_group_rune		vo_battle_special_ability_generic_response	100.0000	0.0000		unit_position_offset	wh_main_targeting_pre_spawn_group_ui_central	false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
wh2_main_army_abilities_vauls_hammer	1.0000	120.0000	2	0.0000	false	0	0	false	15.0000		false	true	true	-1.0000	false	false	5.0000	false	1396171807	wh2_main_army_abilities_vauls_hammer			0.0000	0.0000	wh_army_abilities_generic_explosion					0.0000		aoe	wh_group_unit		vo_battle_special_ability_spell_cast_negative	0.0000	200.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_unit	1	false	1.0000		true					
wh2_main_army_abilities_vortic_blast	5.0000	30.0000	-1	0.0000	false	0	0	false	0.0000		false	true	true	-1.0000	false	false	0.0000	false	2085025702	wh2_main_army_abilities_skaven_bomb			0.0000	0.0000	wh_army_abilities_generic_explosion_no_ring					0.0000		aoe	wh_group_unit		vo_battle_special_ability_spell_cast_negative	0.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	2	false	1.0000		true					
wh2_main_army_abilities_vortic_enrichment	5.0000	30.0000	-1	0.0000	false	0	0	false	0.0000		false	false	true	-1.0000	false	false	0.0000	false	288097083	wh2_main_army_abilities_heal_splosion			0.0000	0.0000	wh_army_abilities_generic_explosion_no_ring					0.0000		healing	wh_group_unit		vo_battle_special_ability_generic_response	0.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	2	false	1.0000		true					
wh2_main_army_abilities_warpbomb	16.0000	60.0000	1	0.0000	false	0	0	false	45.0000		true	false	false	-1.0000	false	false	1.0000	false	211562102	wh2_main_army_abilities_warpbomb			0.0000	0.0000	wh_army_abilities_generic_explosion				wh2_main_army_abilities_warpbomb	0.0000		augment_melee	wh_group_unit		vo_battle_special_ability_generic_response	0.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	3	false	1.0000		true					
wh2_main_banner_passive_battle_banner	-1.0000	-1.0000	-1	55.0000	false	0	-1	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	4376				0.0000	0.0000	wh_abilities_generic_debuff					0.0000					vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	5	false	1.0000		true					
wh2_main_banner_passive_sacred_banner_of_the_horned_rat	-1.0000	-1.0000	-1	55.0000	false	0	-1	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	4378				0.0000	0.0000	wh_abilities_generic_debuff					0.0000					vo_battle_special_ability_generic_response	100.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	5	false	1.0000		true					
wh2_main_banner_passive_storm_banner	-1.0000	-1.0000	-1	55.0000	false	0	-1	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	4385				0.0000	0.0000	wh_abilities_generic_debuff					0.0000					vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	5	false	1.0000		true					
wh2_main_character_abilities_arcane_vassal	1.0000	120.0000	-1	0.0000	true	0	0	false	0.0000		true	false	false	200.0000	false	false	0.0000	false	4395				0.0000	0.0000	wh_abilities_generic_explosion	wh_abilities_generic_explosion			wh2_main_character_abilities_arcane_vassal	0.0000		aoe	wh_group_character		vo_battle_special_ability_spell_cast_negative	0.0000	200.0000				false	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	2	false	1.0000		true					
wh2_main_character_abilities_assassins_trophy	29.0000	60.0000	-1	0.0000	false	0	0	false	0.0000		false	true	false	150.0000	false	false	0.0000	false	884072960				0.0000	0.0000	wh_abilities_generic_debuff_no_ring					0.0000		hex_melee	wh_group_lord_ability		vo_battle_special_ability_spell_cast_negative	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	1	false	1.0000		true					
wh2_main_character_abilities_black_lotus	44.0000	60.0000	1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	1148690019				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000		augment_melee_self	wh_group_character		vo_battle_special_ability_generic_response	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
wh2_main_character_abilities_cold_blooded	40.0000	60.0000	-1	0.0000	true	0	0	false	0.0000		true	false	false	200.0000	false	false	0.0000	false	4392				0.0000	0.0000	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff				0.0000		augment_morale	wh_group_character_targeting		vo_battle_special_ability_generic_response	0.0000	0.0000				false	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	1	false	1.0000		true					
wh2_main_character_abilities_concealment_bombs	73.0000	90.0000	3	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	1669441472				0.0000	0.0000	wh_abilities_generic_full_hide_no_ring					0.0000		flanking_opportunity	wh_group_unit		vo_battle_special_ability_generic_response	150.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
wh2_main_character_abilities_dark_venom	40.0000	60.0000	1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	1431309745				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000		augment_melee_self	wh_group_character		vo_battle_special_ability_generic_response	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
wh2_main_character_abilities_shield_of_the_old_ones	17.0000	90.0000	-1	35.0000	true	-1	0	true	0.0000		false	false	true	150.0000	false	false	0.0000	false	710943816				0.0000	0.0000	wh_abilities_generic_buff	wh_abilities_generic_buff	wh2_main_character_abilities_slann_forcefield			0.0000		augment_melee_area	wh_group_character		vo_battle_special_ability_generic_response	75.0000	75.0000				true	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
wh2_main_character_abilities_swiftness_of_itzl	32.0000	90.0000	-1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	1628800509				0.0000	0.0000	wh_abilities_generic_explosion				wh2_main_character_abilities_swiftness_of_itzl	0.0000		aoe_centred_on_self	wh_group_character		vo_battle_special_ability_generic_response	75.0000	75.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
wh2_main_character_abilities_verminous_valour	17.0000	60.0000	-1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	1845629677				0.0000	0.0000	wh_abilities_generic_explosion				wh2_main_character_abilities_verminous_valour	0.0000		aoe_centred_on_self	wh_group_character		vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
wh2_main_character_abilities_volley_of_dark_arrows	-1.0000	90.0000	3	0.0000	false	0	0	false	0.0000	wh2_main_character_abilities_volley_of_dark_arrows	false	true	false	200.0000	false	false	1.0000	false	743824972			cast_forward_short	0.0000	0.0000	wh_spell_generic_missiles					0.0000		projectile_explosive	wh_group_character_targeting		vo_battle_special_ability_spell_cast_negative	0.0000	150.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_unit	1	false	1.0000		true					
wh2_main_character_abilities_volley_of_high_arrows	-1.0000	90.0000	3	0.0000	false	0	0	false	0.0000	wh2_main_character_abilities_volley_of_high_arrows	false	true	false	200.0000	false	false	1.0000	false	1247185280			cast_forward_short	0.0000	0.0000	wh_spell_generic_missiles					0.0000		projectile_explosive	wh_group_item		vo_battle_special_ability_spell_cast_negative	0.0000	150.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_unit	1	false	1.0000		true					
wh2_main_character_abilities_witchbrew	24.0000	90.0000	3	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	1073096641				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000		augment_melee_self	wh_group_character		vo_battle_special_ability_generic_response	150.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
wh2_main_character_passive_aura_of_pestilence	-1.0000	-1.0000	-1	35.0000	false	0	-1	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	98025761				0.0000	0.0000	wh_abilities_generic_debuff		wh2_main_character_passive_aura_of_pestilence			0.0000					vo_battle_special_ability_generic_response	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	3	false	1.0000		true					
wh2_main_character_passive_darken_the_skies	-1.0000	-1.0000	-1	55.0000	true	-1	0	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	1455800820				0.0000	0.0000	wh_abilities_generic_buff					0.0000					vo_battle_special_ability_generic_response	0.0000	150.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
wh2_main_character_passive_fallen_mages	-1.0000	-1.0000	1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	628119075				0.0000	0.0000						1.0000	wh2_main_character_passive_fallen_mages				vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	false	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
wh2_main_character_passive_grand_arcane_conduit	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	3694				0.0000	0.0000	wh_abilities_generic_buff_wom_no_ring					0.0000					vo_battle_special_ability_generic_response	100.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
wh2_main_character_passive_horn_of_isha	-1.0000	-1.0000	-1	55.0000	true	-1	0	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	4367				0.0000	0.0000	wh_abilities_generic_buff					0.0000					vo_battle_special_ability_generic_response	75.0000	75.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
wh2_main_character_passive_loose	-1.0000	-1.0000	-1	55.0000	true	-1	0	true	-1.0000		false	false	false	0.0000	false	false	0.0000	true	1035897985				0.0000	0.0000	wh_abilities_generic_buff					0.0000					vo_battle_special_ability_generic_response	0.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
wh2_main_faction_abilities_murderous_mastery	120.0000	-1.0000	1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	4310				0.0000	0.0000						0.0000			wh_group_unit		vo_battle_special_ability_generic_response	0.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
wh2_main_faction_abilities_murderous_prowess	90.0000	-1.0000	1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	4300				0.0000	0.0000						0.0000			wh_group_unit		vo_battle_special_ability_generic_response	0.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
wh2_main_faction_abilities_murderous_prowess_indicator	-1.0000	-1.0000	-1	0.0000	true	0	0	false	-1.0000		false	false	false	0.0000	false	false	0.0000	true	955919049				0.0000	0.0000						0.0000					vo_battle_special_ability_generic_response	0.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
wh2_main_hero_abilities_doomrocket	-1.0000	90.0000	1	0.0000	false	0	0	false	0.0000	wh2_main_hero_abilities_doomrocket	false	true	false	200.0000	false	false	1.0000	false	4396			cast_forward_short	0.0000	0.0000	wh_spell_generic_missile	wh_spell_generic_missile				0.0000		projectile_explosive	wh_group_unit		vo_battle_special_ability_spell_cast_negative	0.0000	150.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_unit	1	false	1.0000		true					
wh2_main_item_abilities_amulet_of_itzl	18.0000	60.0000	1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	4044				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000		augment_defense_melee	wh_group_dark_magic		vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
wh2_main_item_abilities_armour_of_the_stars	73.0000	90.0000	-1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	4053				0.0000	0.0000	wh_abilities_generic_full_hide_no_ring					0.0000		flanking_opportunity	wh_group_item		vo_battle_special_ability_generic_response	75.0000	75.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
wh2_main_item_abilities_aura_of_quetzl	25.0000	90.0000	-1	35.0000	true	-1	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	4103				0.0000	0.0000	wh_abilities_generic_buff					0.0000		augment_defense_melee_area	wh_group_item		vo_battle_special_ability_generic_response	100.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
wh2_main_item_abilities_black_dragon_egg	16.0000	90.0000	3	0.0000	false	0	0	false	0.0000		false	true	true	100.0000	false	false	3.0000	false	4028				0.0000	0.0000	wh_abilities_generic_breath_long	wh_abilities_generic_breath_long			wh2_main_item_abilities_black_dragon_egg	0.0000		vortex_breath_ap	wh_group_item		vo_battle_special_ability_spell_cast_negative	0.0000	150.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_unit	1	false	1.0000		true					
wh2_main_item_abilities_blade_of_bel_korhadris	38.0000	90.0000	-1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	4070				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000		augment_melee_self	wh_group_item		vo_battle_special_ability_generic_response	0.0000	150.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
wh2_main_item_abilities_blood_statuette_of_spite	14.0000	60.0000	2	0.0000	false	0	1	false	0.0000		false	true	false	100.0000	false	false	0.0000	false	4220				0.0000	0.0000	wh_abilities_generic_direct_damage_no_ring					0.0000		direct_damage_multi_entity	wh_group_item		vo_battle_special_ability_generic_response	0.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_unit	1	false	1.0000		true					
wh2_main_item_abilities_book_of_hoeth	36.0000	90.0000	-1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	4059				0.0000	0.0000	wh_abilities_generic_buff_wom_no_ring					0.0000		augment_spellcasting	wh_group_character		vo_battle_special_ability_generic_response	0.0000	150.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
wh2_main_item_abilities_cube_of_darkness	18.0000	60.0000	-1	0.0000	false	0	1	false	0.0000		false	true	false	100.0000	false	false	0.0000	false	4227				0.0000	0.0000	wh_abilities_generic_debuff_wom_no_ring					0.0000		hex_spellcaster	wh_group_item		vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
wh2_main_item_abilities_dragonhorn	28.0000	0.0000	1	35.0000	true	-1	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	4080				0.0000	0.0000	wh_abilities_generic_buff					0.0000		augment_ranged_area	wh_group_item		vo_battle_special_ability_generic_response	0.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
wh2_main_item_abilities_pearl_of_infinite_bleakness	44.0000	60.0000	-1	35.0000	true	-1	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	4087				0.0000	0.0000	wh_abilities_generic_buff					0.0000		augment_morale_area	wh_group_item		vo_battle_special_ability_generic_response	75.0000	75.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	3	false	1.0000		true					
wh2_main_item_abilities_plaque_of_dominion	20.0000	60.0000	-1	35.0000	false	0	-1	true	0.0000		false	false	false	0.0000	false	false	0.0000	false	4211				0.0000	0.0000	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh_abilities_generic_debuff			0.0000		hex_morale_area	wh_group_item		vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	3	false	1.0000		true					
wh2_main_item_abilities_rival_hide_talisman	31.0000	60.0000	1	35.0000	false	0	-1	true	0.0000		false	false	false	0.0000	false	false	0.0000	false	4232				0.0000	0.0000	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh_abilities_generic_debuff			0.0000		hex_melee_area_self	wh_group_item		vo_battle_special_ability_generic_response	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	debuff_unit	3	false	1.0000		true					
wh2_main_item_abilities_rod_of_corruption	11.0000	120.0000	3	35.0000	false	0	-1	true	0.0000		false	false	false	0.0000	false	false	0.0000	false	4167				0.0000	0.0000	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage_active			0.0000		aoe_centred_on_self	wh_group_weapon_blunt		vo_battle_special_ability_generic_response	0.0000	200.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	damage_aoe	3	false	1.0000		true					
wh2_main_item_abilities_scroll_of_hoeth	32.0000	120.0000	-1	0.0000	false	0	1	false	0.0000		false	true	false	100.0000	false	false	0.0000	false	4135				0.0000	0.0000	wh_abilities_generic_debuff_wom_no_ring					0.0000		hex_spellcaster	wh_group_item		vo_battle_special_ability_generic_response	100.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
wh2_main_item_abilities_scrying_stone	30.0000	60.0000	-1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	4126				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000		augment_defense_melee	wh_group_item		vo_battle_special_ability_generic_response	50.0000	50.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
wh2_main_item_abilities_skalm	33.0000	60.0000	1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	4128				0.0000	0.0000	wh_abilities_generic_regeneration_no_ring					0.0000		healing	wh_group_item		vo_battle_special_ability_generic_response	0.0000	100.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
wh2_main_item_abilities_skavenbrew	47.0000	90.0000	1	0.0000	true	1	0	false	0.0000		true	false	false	100.0000	false	false	0.0000	false	4127				0.0000	0.0000	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0.0000		augment_melee	wh_group_item		vo_battle_special_ability_generic_response	150.0000	0.0000				false	false	true	true				false	false	false	false	false			false	false	true	-1.0000	false	buff_unit	1	false	1.0000		true					
wh2_main_item_abilities_starwood_staff	23.0000	90.0000	3	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	4064				0.0000	0.0000	wh_abilities_generic_buff_wom_no_ring					0.0000		augment_spellcasting	wh_group_item		vo_battle_special_ability_generic_response	75.0000	75.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	default	1	false	1.0000		true					
wh2_main_item_abilities_talisman_of_loec	67.0000	0.0000	1	0.0000	true	0	0	false	0.0000		false	false	false	0.0000	false	false	0.0000	false	4055				0.0000	0.0000	wh_abilities_generic_buff_no_ring					0.0000		augment_melee_self	wh_group_item		vo_battle_special_ability_generic_response	100.0000	0.0000				false	false	true	false				false	false	false	false	false			false	false	true	-1.0000	false	buff_self	1	false	1.0000		true					
