faction	unit	name	variant	unit_card
	wh2_dlc16_wef_cha_spellweaver_beasts_2	wh2_dlc16_wef_cha_spellweaver_beasts_2	wh2_dlc16_wef_spellweaver_campaign_01	wh2_dlc16_wef_spellweaver
	wh2_dlc16_wef_cha_spellweaver_beasts_3	wh2_dlc16_wef_cha_spellweaver_beasts_3	wh2_dlc16_wef_spellweaver_campaign_01	wh2_dlc16_wef_spellweaver
	wh2_dlc16_wef_cha_spellweaver_dark_0	wh2_dlc16_wef_cha_spellweaver_dark_0	wh2_dlc16_wef_spellweaver_campaign_02	wh2_dlc16_wef_spellweaver
	wh2_dlc16_wef_cha_spellweaver_dark_1	wh2_dlc16_wef_cha_spellweaver_dark_1	wh2_dlc16_wef_spellweaver_campaign_02	wh2_dlc16_wef_spellweaver
	wh2_dlc16_wef_cha_spellweaver_dark_2	wh2_dlc16_wef_cha_spellweaver_dark_2	wh2_dlc16_wef_spellweaver_campaign_02	wh2_dlc16_wef_spellweaver
	wh2_dlc16_wef_cha_spellweaver_dark_3	wh2_dlc16_wef_cha_spellweaver_dark_3	wh2_dlc16_wef_spellweaver_campaign_02	wh2_dlc16_wef_spellweaver
	wh2_dlc16_wef_cha_spellweaver_high_0	wh2_dlc16_wef_cha_spellweaver_high_0	wh2_dlc16_wef_spellweaver_campaign_03	wh2_dlc16_wef_spellweaver
	wh2_dlc16_wef_cha_spellweaver_high_1	wh2_dlc16_wef_cha_spellweaver_high_1	wh2_dlc16_wef_spellweaver_campaign_03	wh2_dlc16_wef_spellweaver
	wh2_dlc16_wef_cha_spellweaver_high_2	wh2_dlc16_wef_cha_spellweaver_high_2	wh2_dlc16_wef_spellweaver_campaign_03	wh2_dlc16_wef_spellweaver
	wh2_dlc16_wef_cha_spellweaver_high_3	wh2_dlc16_wef_cha_spellweaver_high_3	wh2_dlc16_wef_spellweaver_campaign_03	wh2_dlc16_wef_spellweaver
	wh2_dlc16_wef_cha_spellweaver_life_0	wh2_dlc16_wef_cha_spellweaver_life_0	wh2_dlc16_wef_spellweaver_campaign_04	wh2_dlc16_wef_spellweaver
	wh2_dlc16_wef_cha_spellweaver_life_1	wh2_dlc16_wef_cha_spellweaver_life_1	wh2_dlc16_wef_spellweaver_campaign_04	wh2_dlc16_wef_spellweaver
	wh2_dlc16_wef_cha_spellweaver_life_2	wh2_dlc16_wef_cha_spellweaver_life_2	wh2_dlc16_wef_spellweaver_campaign_04	wh2_dlc16_wef_spellweaver
	wh2_dlc16_wef_cha_spellweaver_life_3	wh2_dlc16_wef_cha_spellweaver_life_3	wh2_dlc16_wef_spellweaver_campaign_04	wh2_dlc16_wef_spellweaver
	wh2_dlc16_wef_cha_spellweaver_shadows_0	wh2_dlc16_wef_cha_spellweaver_shadows_0	wh2_dlc16_wef_spellweaver_campaign_05	wh2_dlc16_wef_spellweaver
	wh2_dlc16_wef_cha_spellweaver_shadows_1	wh2_dlc16_wef_cha_spellweaver_shadows_1	wh2_dlc16_wef_spellweaver_campaign_05	wh2_dlc16_wef_spellweaver
	wh2_dlc16_wef_cha_spellweaver_shadows_2	wh2_dlc16_wef_cha_spellweaver_shadows_2	wh2_dlc16_wef_spellweaver_campaign_05	wh2_dlc16_wef_spellweaver
	wh2_dlc16_wef_cha_spellweaver_shadows_3	wh2_dlc16_wef_cha_spellweaver_shadows_3	wh2_dlc16_wef_spellweaver_campaign_05	wh2_dlc16_wef_spellweaver
	wh2_dlc16_wef_inf_bladesingers_0	wh2_dlc16_wef_inf_bladesingers_0	wh_dlc05_wef_bladesinger	wh2_dlc16_wef_bladesingers
	wh2_dlc16_wef_inf_dryads_0_summoned	wh2_dlc16_wef_inf_dryads_0_summoned	wh2_dlc16_wef_malicious_dryad	wh2_dlc16_wef_malicious_dryads
	wh2_dlc16_wef_inf_dryads_ror_0	wh2_dlc16_wef_inf_dryads_ror_0	wh2_dlc16_wef_dryad_ror	wh2_dlc16_wef_ror_dryads
	wh2_dlc16_wef_inf_malicious_dryads_0	wh2_dlc16_wef_inf_malicious_dryads_0	wh2_dlc16_wef_malicious_dryad	wh2_dlc16_wef_malicious_dryads
	wh2_dlc16_wef_mon_cave_bats	wh2_dlc16_wef_mon_cave_bats	wh_vmp_bat	wh_main_vmp_fell_bats
	wh2_dlc16_wef_mon_ceithin_har_summoned	wh2_dlc16_wef_forest_dragon_ceithin_har	wh2_dlc16_wef_ceithin_har	wh_dlc05_wef_forest_dragon
	wh2_dlc16_wef_mon_feral_manticore	wh2_dlc16_wef_feral_manticore	wh_bst_feral_manticore	wh_dlc03_bst_feral_manticore
	wh2_dlc16_wef_mon_giant_spiders_0	wh2_dlc16_wef_mon_giant_spiders_0	wh2_dlc16_wef_giant_spider	wh2_dlc16_wef_giant_spiders
	wh2_dlc16_wef_mon_gwindalor_summoned	wh2_dlc16_wef_mon_gwindalor_summoned	wh2_dlc16_wef_great_eagle_gwindalor	wh_dlc05_wef_great_eagle
	wh2_dlc16_wef_mon_harpies_0	wh2_dlc16_wef_harpies	wh_dlc05_bst_harpies	wh_dlc05_bst_harpies
	wh2_dlc16_wef_mon_hawks_0	wh2_dlc16_wef_mon_warhawks_0	wh_dlc16_wef_hawk	wh2_dlc16_wef_hawks
	wh2_dlc16_wef_mon_malicious_treekin_0	wh2_dlc16_wef_mon_malicious_treekin_0	wh2_dlc16_wef_malicious_treekin	wh2_dlc16_wef_malicious_treekin
	wh2_dlc16_wef_mon_malicious_treeman_0	wh2_dlc16_wef_mon_malicious_treeman_0	wh2_dlc16_wef_malicious_treeman	wh2_dlc16_wef_malicious_treeman
	wh2_dlc16_wef_mon_spider_hatchlings_0	wh2_dlc16_wef_mon_spider_hatchlings	wh_dlc06_grn_spider_hatchlings	wh_dlc06_grn_spider_hatchling
	wh2_dlc16_wef_mon_wolves_0	wh2_dlc16_wef_mon_wolfpack_0	wh2_dlc16_wef_giant_wolf	wh2_dlc16_wef_wolves
	wh2_dlc16_wef_mon_zoats	wh2_dlc16_wef_mon_zoats	wh2_dlc16_wef_zoat	wh2_dlc16_wef_zoats
	wh2_dlc16_wef_mon_zoats_ror_0	wh2_dlc16_wef_mon_zoats_ror_0	wh2_dlc16_wef_zoat_ror	wh2_dlc16_wef_ror_zoats
	wh2_dlc17_bst_cav_tuskgor_chariot_0	wh2_dlc17_bst_cav_tuskgor_chariot	wh2_dlc17_bst_tuskgor_chariot	wh2_dlc17_bst_cav_tuskgor_chariot
	wh2_dlc17_bst_cha_beastlord_2	wh2_dlc17_bst_cha_beastlord_2	wh_dlc03_bst_ch_beastlords	wh_dlc03_bst_beastlord
	wh2_dlc17_bst_cha_bray_shaman_beasts_2	wh2_dlc17_bst_cha_bray_shaman_beasts_2	wh_dlc03_bst_ch_bray_shaman	wh_dlc03_bst_bray_shaman
	wh2_dlc17_bst_cha_bray_shaman_death_2	wh2_dlc17_bst_cha_bray_shaman_death_2	wh_dlc03_bst_ch_bray_shaman	wh_dlc03_bst_bray_shaman
	wh2_dlc17_bst_cha_bray_shaman_shadows_2	wh2_dlc17_bst_cha_bray_shaman_shadows_2	wh_dlc03_bst_ch_bray_shaman	wh_dlc03_bst_bray_shaman
	wh2_dlc17_bst_cha_bray_shaman_wild_2	wh2_dlc17_bst_cha_bray_shaman_wild_2	wh_dlc03_bst_ch_bray_shaman	wh_dlc03_bst_bray_shaman
	wh2_dlc17_bst_cha_doombull_0	wh2_dlc17_bst_cha_doombull_0	wh2_dlc17_bst_cha_doombull	placeholder
	wh2_dlc17_bst_cha_khazrak_one_eye_2	wh_dlc03_bst_cha_khazrak_one_eye	wh_dlc03_bst_ch_khazrak	wh_dlc03_bst_khazrak
	wh2_dlc17_bst_cha_taurox_the_brass_bull_0	wh2_dlc17_bst_cha_taurox_the_brass_bull_0	wh2_dlc17_bst_cha_taurox	placeholder
	wh2_dlc17_bst_cha_wargor_0	wh2_dlc17_bst_cha_wargor	wh2_dlc17_bst_wargor	placeholder
	wh2_dlc17_bst_cha_wargor_1	wh2_dlc17_bst_cha_wargor_razorgor_chariot	wh2_dlc17_bst_wargor	placeholder
	wh2_dlc17_bst_cha_wargor_2	wh2_dlc17_bst_cha_wargor_tuskgor_chariot	wh2_dlc17_bst_wargor	placeholder
	wh2_dlc17_bst_inf_centigors_ror_1	wh2_dlc17_bst_inf_centigors_ror_1	wh2_dlc17_bst_inf_centigors_ror_1	wh2_dlc17_bst_centigors_throwing_axes_ror
	wh2_dlc17_bst_mon_ghorgon_0	wh2_dlc17_bst_mon_ghorgon_0	wh2_dlc17_bst_cha_ghorgon	wh2_dlc17_bst_mon_ghorgon
	wh2_dlc17_bst_mon_ghorgon_boss_0	wh2_dlc17_bst_mon_ghorgon_boss_0	wh2_dlc17_bst_mon_ghorgon_boss	wh2_dlc17_bst_mon_ghorgon_ror
	wh2_dlc17_bst_mon_ghorgon_ror_0	wh2_dlc17_bst_mon_ghorgon_ror_0	wh2_dlc17_bst_mon_ghorgon_ror	wh2_dlc17_bst_mon_ghorgon_ror
	wh2_dlc17_bst_mon_jabberslythe_0	wh2_dlc17_bst_mon_jabberslythe_0	wh2_dlc17_bst_mon_jabberslythe	wh2_dlc17_bst_mon_jabberslythe
	wh2_dlc17_bst_mon_jabberslythe_ror_0	wh2_dlc17_bst_mon_jabberslythe_ror_0	wh2_dlc17_bst_mon_jabberslythe_ror	wh2_dlc17_bst_mon_jabberslythe_ror
	wh2_dlc17_dwf_cha_thane_ghost_2	wh_dlc17_dwf_cha_thane_ghost_2	wh_dlc17_dwf_ch_thane_ghost_03	wh_dlc06_dwf_thane_ghost_02
	wh2_dlc17_dwf_cha_thorek_ironbrow_0	wh2_dlc17_dwf_thorek	wh2_dlc17_dwf_thorek	placeholder
	wh2_dlc17_dwf_cha_thorek_ironbrow_1	wh2_dlc17_dwf_thorek_anvil	wh2_dlc17_dwf_thorek_anvil	placeholder
	wh2_dlc17_dwf_mon_carnosaur_thorek_0	wh2_dlc17_dwf_mon_carnosaur_thorek_0	wh2_dlc17_dwf_mon_carnosaur_thorek_0	wh2_main_lzd_mon_carnosaur
	wh2_dlc17_emp_inf_prisoners_0	wh2_dlc17_emp_inf_prisoners_0	wh2_dlc17_emp_prisoners	wh_main_emp_swordsmen
	wh2_dlc17_lzd_cha_oxyotl_0	wh2_dlc17_lzd_cha_oxyotl_0	wh2_dlc17_lzd_oxyotl	placeholder
	wh2_dlc17_lzd_cha_skink_oracle_troglodon_0	wh2_dlc17_lzd_cha_skink_oracle	wh2_dlc17_lzd_skink_oracle	placeholder
	wh2_dlc17_lzd_inf_chameleon_stalkers_0	wh2_dlc17_lzd_inf_chameleon_stalkers_0	wh2_dlc17_lzd_chameleon_stalkers	wh2_dlc17_lzd_inf_chameleon_stalkers
	wh2_dlc17_lzd_mon_carnosaur_ror_0	wh2_dlc17_lzd_mon_carnosaur_ror_0	wh2_dlc17_lzd_mon_carnosaur_ror	wh2_dlc17_lzd_mon_carnosaur_ror
	wh2_dlc17_lzd_mon_coatl_0	wh2_dlc17_lzd_mon_coatl_0	wh2_dlc17_lzd_mon_coatl	wh2_dlc17_lzd_mon_coatl
	wh2_dlc17_lzd_mon_coatl_ror_0	wh2_dlc17_lzd_mon_coatl_ror_0	wh2_dlc17_lzd_mon_coatl_ror	wh2_dlc17_lzd_mon_coatl_ror
	wh2_dlc17_lzd_mon_dread_saurian_qb_boss	wh2_dlc17_lzd_mon_dread_saurian_qb_boss	wh2_dlc17_lzd_dread_saurian_qb_boss	wh2_dlc13_lzd_feral_dread_saurian
	wh2_dlc17_lzd_mon_troglodon_0	wh2_dlc17_lzd_mon_troglodon_0	wh2_dlc17_lzd_mon_troglodon	wh2_dlc17_lzd_mon_troglodon
	wh2_dlc17_lzd_mon_troglodon_ror_0	wh2_dlc17_lzd_mon_troglodon_ror_0	wh2_dlc17_lzd_mon_troglodon_ror	wh2_dlc17_lzd_mon_troglodon_ror
	wh2_main_def_art_reaper_bolt_thrower	wh2_main_def_art_reaper_bolt_thrower	wh2_main_def_core_troop_crew	wh2_main_def_reaper_bolt_thrower
	wh2_main_def_cav_cold_one_chariot	wh2_main_def_cav_cold_one_chariot	wh2_main_def_cold_one_chariot_rider	wh2_main_def_cold_one_chariot
	wh2_main_def_cav_cold_one_knights_0	wh2_main_def_cav_cold_one_knights_0	wh2_main_def_cold_one_knights_rider_0	wh2_main_def_cold_one_knights
	wh2_main_def_cav_cold_one_knights_1	wh2_main_def_cav_cold_one_knights_1	wh2_main_def_cold_one_knights_rider_1	wh2_main_def_cold_one_dread_knights
	wh2_main_def_cav_dark_riders_0	wh2_main_def_dark_rider	wh2_main_def_dark_rider	wh2_main_def_dark_riders
	wh2_main_def_cav_dark_riders_1	wh2_main_def_dark_rider	wh2_main_def_dark_rider_shield	wh2_main_def_dark_riders_shield
	wh2_main_def_cav_dark_riders_2	wh2_main_def_dark_rider	wh2_main_def_dark_rider_crossbow	wh2_main_def_dark_riders_crossbow
	wh2_main_def_cha_death_hag_0	wh2_main_def_cha_death_hag	wh2_main_def_death_hag	wh2_main_def_death_hag
	wh2_main_def_cha_death_hag_1	wh2_main_def_cha_death_hag	wh2_main_def_death_hag_chalice	wh2_main_def_death_hag
	wh2_main_def_cha_dreadlord_0	wh2_main_def_cha_dreadlord	wh2_main_def_dreadlord	wh2_main_def_dreadlord
	wh2_main_def_cha_dreadlord_1	wh2_main_def_cha_dreadlord	wh2_main_def_dreadlord	wh2_main_def_dreadlord
	wh2_main_def_cha_dreadlord_2	wh2_main_def_cha_dreadlord	wh2_main_def_dreadlord	wh2_main_def_dreadlord
	wh2_main_def_cha_dreadlord_4	wh2_main_def_cha_dreadlord	wh2_main_def_dreadlord	wh2_main_def_dreadlord
	wh2_main_def_cha_dreadlord_5	wh2_main_def_cha_dreadlord	wh2_main_def_dreadlord	wh2_main_def_dreadlord
	wh2_main_def_cha_dreadlord_female_0	wh2_main_def_cha_dreadlord_female	wh2_main_def_dreadlord_female	wh2_main_def_dreadlord_female
	wh2_main_def_cha_dreadlord_female_1	wh2_main_def_cha_dreadlord_female	wh2_main_def_dreadlord_female	wh2_main_def_dreadlord_female
	wh2_main_def_cha_dreadlord_female_2	wh2_main_def_cha_dreadlord_female	wh2_main_def_dreadlord_female	wh2_main_def_dreadlord_female
	wh2_main_def_cha_dreadlord_female_4	wh2_main_def_cha_dreadlord_female	wh2_main_def_dreadlord_female	wh2_main_def_dreadlord_female
	wh2_main_def_cha_dreadlord_female_5	wh2_main_def_cha_dreadlord_female	wh2_main_def_dreadlord_female	wh2_main_def_dreadlord_female
	wh2_main_def_cha_khainite_assassin_0	wh2_main_def_cha_khainte_assassin	wh2_main_def_assassin	wh2_main_def_khainte_assassin
	wh2_main_def_cha_malekith_0	wh2_main_def_cha_malekith	wh2_main_def_malekith	wh2_main_def_malekith
	wh2_main_def_cha_malekith_1	wh2_main_def_cha_malekith	wh2_main_def_malekith	wh2_main_def_malekith
	wh2_main_def_cha_malekith_2	wh2_main_def_cha_malekith	wh2_main_def_malekith	wh2_main_def_malekith
	wh2_main_def_cha_malekith_3	wh2_main_def_cha_malekith	wh2_main_def_malekith	wh2_main_def_malekith
	wh2_main_def_cha_morathi_0	wh2_main_def_cha_morathi	wh2_main_def_morathi	wh2_main_def_morathi
	wh2_main_def_cha_morathi_1	wh2_main_def_cha_morathi	wh2_main_def_morathi_mounted	wh2_main_def_morathi
	wh2_main_def_cha_sorceress_dark_0	wh2_main_def_cha_sorceress	wh2_main_def_sorceress	wh2_main_def_sorceress
	wh2_main_def_cha_sorceress_dark_1	wh2_main_def_cha_sorceress	wh2_main_def_sorceress	wh2_main_def_sorceress
	wh2_main_def_cha_sorceress_dark_2	wh2_main_def_cha_sorceress	wh2_main_def_sorceress	wh2_main_def_sorceress
	wh2_main_def_cha_sorceress_dark_3	wh2_main_def_cha_sorceress	wh2_main_def_sorceress	wh2_main_def_sorceress
	wh2_main_def_cha_sorceress_fire_0	wh2_main_def_cha_sorceress	wh2_main_def_sorceress	wh2_main_def_sorceress
	wh2_main_def_cha_sorceress_fire_1	wh2_main_def_cha_sorceress	wh2_main_def_sorceress	wh2_main_def_sorceress
	wh2_main_def_cha_sorceress_fire_2	wh2_main_def_cha_sorceress	wh2_main_def_sorceress	wh2_main_def_sorceress
	wh2_main_def_cha_sorceress_fire_3	wh2_main_def_cha_sorceress	wh2_main_def_sorceress	wh2_main_def_sorceress
	wh2_main_def_cha_sorceress_shadow_0	wh2_main_def_cha_sorceress	wh2_main_def_sorceress	wh2_main_def_sorceress
	wh2_main_def_cha_sorceress_shadow_1	wh2_main_def_cha_sorceress	wh2_main_def_sorceress	wh2_main_def_sorceress
	wh2_main_def_cha_sorceress_shadow_2	wh2_main_def_cha_sorceress	wh2_main_def_sorceress	wh2_main_def_sorceress
	wh2_main_def_cha_sorceress_shadow_3	wh2_main_def_cha_sorceress	wh2_main_def_sorceress	wh2_main_def_sorceress
	wh2_main_def_inf_black_ark_corsairs_0	wh2_main_def_inf_black_ark_corsairs	wh2_main_def_corsairs	wh2_main_def_black_ark_corsairs
	wh2_main_def_inf_black_ark_corsairs_1	wh2_main_def_inf_black_ark_corsairs	wh2_main_def_corsairs_handbows	wh2_main_def_black_ark_corsairs_handbows
	wh2_main_def_inf_black_guard_0	wh2_main_def_inf_black_guard	wh2_main_def_black_guard	wh2_main_def_black_guard
	wh2_main_def_inf_bleakswords_0	wh2_main_def_inf_bleakswords	wh2_main_def_core_troop_sword	wh2_main_def_bleakswords
	wh2_main_def_inf_darkshards_0	wh2_main_def_inf_darkshards	wh2_main_def_darkshards	wh2_main_def_darkshards
	wh2_main_def_inf_darkshards_1	wh2_main_def_inf_darkshards	wh2_main_def_darkshards_shields	wh2_main_def_darkshards_shields
	wh2_main_def_inf_dreadspears_0	wh2_main_def_inf_dreadspears	wh2_main_def_core_troop_spear	wh2_main_def_dreadspears
	wh2_main_def_inf_har_ganeth_executioners_0	wh2_main_def_inf_har_ganeth_executioners	wh2_main_def_har_ganeth_executioners	wh2_main_def_har_ganeth_executioners
	wh2_main_def_inf_harpies	wh2_main_def_inf_harpies	wh2_main_def_inf_harpies	wh2_main_def_harpies
	wh2_main_def_inf_shades_0	wh2_main_def_inf_shades	wh2_main_def_shade	wh2_main_def_shades
	wh2_main_def_inf_shades_1	wh2_main_def_inf_shades	wh2_main_def_shade_dual	wh2_main_def_shades_dual_weapons
	wh2_main_def_inf_shades_2	wh2_main_def_inf_shades	wh2_main_def_shade_great	wh2_main_def_shades_great_weapons
	wh2_main_def_inf_witch_elves_0	wh2_main_def_inf_witch_elves	wh2_main_def_witch_elf	wh2_main_def_witch_elves
	wh2_main_def_mon_black_dragon	wh2_main_def_mon_black_dragon	wh2_main_def_mon_black_dragon	wh2_main_def_black_dragon
	wh2_main_def_mon_war_hydra_0	wh2_main_def_mon_war_hydra	wh2_main_def_mon_war_hydra	wh2_main_def_war_hydra
	wh2_main_hef_art_eagle_claw_bolt_thrower	wh2_main_hef_art_eagle_claw_bolt_thrower	wh2_main_hef_eagle_claw_bolt_thrower_crew	wh2_main_hef_art_eagle_claw_bolt_thrower
	wh2_main_hef_cav_dragon_princes	wh2_main_hef_cav_dragon_princes	wh2_main_hef_dragon_princes	wh2_main_hef_cav_dragon_princes
	wh2_main_hef_cav_ellyrian_reavers_0	wh2_main_hef_reaver	wh2_main_hef_reaver	wh2_main_hef_ellyrian_reavers
	wh2_main_hef_cav_ellyrian_reavers_1	wh2_main_hef_reaver	wh2_main_hef_reaver_bow	wh2_main_hef_ellyrian_reavers_bow
	wh2_main_hef_cav_ithilmar_chariot	wh2_main_hef_cav_ithilmar_tiranoc_chariot	wh2_main_hef_charioteer_spear	wh2_main_hef_cav_ithilmar_tiranoc_chariot
	wh2_main_hef_cav_silver_helms_0	wh2_main_hef_silver_helm	wh2_main_hef_silver_helm	wh2_main_hef_silver_helms
	wh2_main_hef_cav_silver_helms_1	wh2_main_hef_silver_helm	wh2_main_hef_silver_helm_shield	wh2_main_hef_silver_helms_shield
	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_charioteer_spear	wh2_main_hef_cav_tiranoc_chariot
	wh2_main_hef_cha_alastar_0	wh2_main_hef_cha_alastair	wh2_main_hef_alastair	wh2_main_hef_prince
	wh2_main_hef_cha_alastar_3	wh2_main_hef_cha_alastair	wh2_main_hef_alastair_rider	wh2_main_hef_prince
	wh2_main_hef_cha_alastar_4	wh2_main_hef_cha_alastair	wh2_main_hef_alastair_rider	wh2_main_hef_prince
	wh2_main_hef_cha_alastar_5	wh2_main_hef_cha_alastair	wh2_main_hef_alastair_rider	wh2_main_hef_prince
	wh2_main_hef_cha_loremaster_of_hoeth_0	wh2_main_hef_cha_lothern_sea_helm	wh2_main_hef_loremaster	wh2_main_hef_lothern_sea_helm
	wh2_main_hef_cha_mage_high_0	wh2_main_hef_cha_mage_high_0	wh2_main_hef_mage	wh2_main_hef_mage_high
	wh2_main_hef_cha_mage_high_1	wh2_main_hef_cha_mage_high_1	wh2_main_hef_mage	wh2_main_hef_mage_high
	wh2_main_hef_cha_mage_high_4	wh2_main_hef_cha_mage_high_4	wh2_main_hef_mage_rider	wh2_main_hef_mage_high
	wh2_main_hef_cha_mage_life_0	wh2_main_hef_cha_mage_life_0	wh2_main_hef_mage	wh2_main_hef_mage_life
	wh2_main_hef_cha_mage_life_1	wh2_main_hef_cha_mage_life_1	wh2_main_hef_mage	wh2_main_hef_mage_life
	wh2_main_hef_cha_mage_life_4	wh2_main_hef_cha_mage_life_4	wh2_main_hef_mage_rider	wh2_main_hef_mage_life
	wh2_main_hef_cha_mage_light_0	wh2_main_hef_cha_mage_light_0	wh2_main_hef_mage	wh2_main_hef_mage_light
	wh2_main_hef_cha_mage_light_1	wh2_main_hef_cha_mage_light_1	wh2_main_hef_mage	wh2_main_hef_mage_light
	wh2_main_hef_cha_mage_light_4	wh2_main_hef_cha_mage_light_4	wh2_main_hef_mage_rider	wh2_main_hef_mage_light
	wh2_main_hef_cha_noble_0	wh2_main_hef_noble	wh2_main_hef_noble	wh2_main_hef_noble
	wh2_main_hef_cha_noble_2	wh2_main_hef_noble	wh2_main_hef_noble	wh2_main_hef_noble
	wh2_main_hef_cha_noble_3	wh2_main_hef_noble	wh2_main_hef_noble	wh2_main_hef_noble
	wh2_main_hef_cha_noble_4	wh2_main_hef_noble	wh2_main_hef_noble_rider	wh2_main_hef_noble
	wh2_main_hef_cha_prince_0	wh2_main_hef_cha_prince	wh2_main_hef_prince	wh2_main_hef_prince
	wh2_main_hef_cha_prince_2	wh2_main_hef_cha_prince	wh2_main_hef_prince	wh2_main_hef_prince
	wh2_main_hef_cha_prince_3	wh2_main_hef_cha_prince	wh2_main_hef_prince	wh2_main_hef_prince
	wh2_main_hef_cha_prince_4	wh2_main_hef_cha_prince	wh2_main_hef_prince	wh2_main_hef_prince
	wh2_main_hef_cha_prince_5	wh2_main_hef_cha_prince	wh2_main_hef_prince	wh2_main_hef_prince
	wh2_main_hef_cha_princess_0	wh2_main_hef_cha_princess	wh2_main_hef_princess	wh2_main_hef_princess
	wh2_main_hef_cha_princess_1	wh2_main_hef_cha_princess	wh2_main_hef_princess	wh2_main_hef_princess
	wh2_main_hef_cha_princess_3	wh2_main_hef_cha_princess	wh2_main_hef_princess	wh2_main_hef_princess
	wh2_main_hef_cha_princess_4	wh2_main_hef_cha_princess	wh2_main_hef_princess	wh2_main_hef_princess
	wh2_main_hef_cha_princess_5	wh2_main_hef_cha_princess	wh2_main_hef_princess	wh2_main_hef_princess
	wh2_main_hef_cha_teclis_0	wh2_main_hef_cha_teclis	wh2_main_hef_teclis	wh2_main_hef_teclis
	wh2_main_hef_cha_teclis_1	wh2_main_hef_cha_teclis	wh2_main_hef_teclis	wh2_main_hef_teclis
	wh2_main_hef_cha_tyrion_0	wh2_main_hef_cha_tyrion	wh2_main_hef_tyrion	wh2_main_hef_tyrion
	wh2_main_hef_cha_tyrion_1	wh2_main_hef_cha_tyrion	wh2_main_hef_tyrion	wh2_main_hef_tyrion
	wh2_main_hef_inf_archers_0	wh2_main_hef_inf_archers	wh2_main_hef_archer	wh2_main_hef_archers
	wh2_main_hef_inf_archers_1	wh2_main_hef_inf_archers	wh2_main_hef_archer_armoured	wh2_main_hef_archers_light_armour
	wh2_main_hef_inf_gate_guard	wh2_main_hef_inf_gate_guard	wh2_main_hef_gate_guard	wh2_main_hef_inf_gate_guard
	wh2_main_hef_inf_lothern_sea_guard_0	wh2_main_hef_inf_lothern_sea_guard	wh2_main_hef_sea_guard	wh2_main_hef_lothern_sea_guard
	wh2_main_hef_inf_lothern_sea_guard_1	wh2_main_hef_inf_lothern_sea_guard	wh2_main_hef_sea_guard_shields	wh2_main_hef_lothern_sea_guard_shields
	wh2_main_hef_inf_phoenix_guard	wh2_main_hef_inf_phoenix_guard	wh2_main_hef_phoenix_guard	wh2_main_hef_phoenix_guard
	wh2_main_hef_inf_spearmen_0	wh2_main_hef_inf_spearmen	wh2_main_hef_spearmen	wh2_main_hef_spearmen
	wh2_main_hef_inf_swordmasters_of_hoeth_0	wh2_main_hef_inf_swordmasters_of_hoeth	wh2_main_hef_swordmaster	wh2_main_hef_swordmasters_of_hoeth
	wh2_main_hef_inf_white_lions_of_chrace_0	wh2_main_hef_inf_white_lions_of_chrace	wh2_main_hef_white_lions_of_chrace	wh2_main_hef_white_lions_of_chrace
	wh2_main_hef_mon_great_eagle	wh2_main_hef_mon_great_eagle	wh2_main_hef_great_eagle	wh2_main_hef_mon_great_eagle
	wh2_main_hef_mon_great_eagle_summoned	wh2_main_hef_mon_great_eagle	wh2_main_hef_great_eagle	wh2_main_hef_mon_great_eagle
	wh2_main_hef_mon_moon_dragon	wh2_main_hef_mon_moon_dragon	wh2_main_hef_moon_dragon	wh2_main_hef_mon_moon_dragon
	wh2_main_hef_mon_phoenix_flamespyre	wh2_main_hef_mon_phoenix_flamespyre	wh2_main_hef_phoenix_flamespyre	wh2_main_hef_mon_phoenix_flamespyre
	wh2_main_hef_mon_phoenix_frostheart	wh2_main_hef_mon_phoenix_frostheart	wh2_main_hef_phoenix_frostheart	wh2_main_hef_mon_phoenix_frostheart
	wh2_main_hef_mon_star_dragon	wh2_main_hef_mon_star_dragon	wh2_main_hef_star_dragon	wh2_main_hef_star_dragon
	wh2_main_hef_mon_sun_dragon	wh2_main_hef_mon_sun_dragon	wh2_main_hef_sun_dragon	wh2_main_hef_mon_sun_dragon
	wh2_main_lzd_cav_cold_one_spearriders_1	wh2_main_lzd_cav_cold_one_spearriders	wh2_main_lzd_cold_one_riders_spears_shields	wh2_main_lzd_cav_cold_one_spearriders
	wh2_main_lzd_cav_cold_one_spearriders_blessed_0	wh2_main_lzd_cav_cold_one_spearriders_blessed_0	wh2_main_lzd_cold_one_riders_spears_blessed	wh2_main_lzd_cav_cold_one_spearriders_blessed
	wh2_main_lzd_cav_cold_ones_1	wh2_main_lzd_cav_cold_ones	wh2_main_lzd_cold_one_riders_shields	wh2_main_lzd_cav_cold_one_riders
	wh2_main_lzd_cav_cold_ones_feral_0	wh2_main_lzd_cav_cold_ones_feral_0	wh2_main_lzd_cold_one_feral	wh2_main_lzd_cav_cold_ones_feral
	wh2_main_lzd_cav_cold_ones_feral_0_summoned	wh2_main_lzd_cav_cold_ones_feral_0_summoned	wh2_main_lzd_cold_one_feral	wh2_main_lzd_cav_cold_ones_feral
	wh2_main_lzd_cav_horned_ones_0	wh2_main_lzd_cav_horned_ones	wh2_main_lzd_horned_one_riders	wh2_main_lzd_cav_horned_ones
	wh2_main_lzd_cav_horned_ones_blessed_0	wh2_main_lzd_cav_horned_ones_blessed_0	wh2_main_lzd_horned_one_riders_blessed	wh2_main_lzd_cav_horned_ones_blessed
