hint	key
USEFUL_ALWAYS	wh2_dlc14_skill_brt_repanse_the_peoples_hero
USEFUL_ALWAYS	wh2_dlc14_skill_def_beastmaster_black_dragon
USEFUL_ALWAYS	wh2_dlc14_skill_def_beastmaster_cold_ones
USEFUL_ALWAYS	wh2_dlc14_skill_def_beastmaster_medusas
USEFUL_ALWAYS	wh2_dlc14_skill_def_beastmaster_monster_recruit_rank
USEFUL_ALWAYS	wh2_dlc14_skill_def_beastmaster_war_hydra_kharibdyss
USEFUL_ALWAYS	wh2_dlc14_skill_def_malus_unique_avatar_of_terror
USEFUL_ALWAYS	wh2_dlc14_skill_def_malus_unique_cold_heart
USEFUL_ALWAYS	wh2_dlc14_skill_def_malus_unique_contempt_and_hatred
USEFUL_ALWAYS	wh2_dlc14_skill_def_malus_unique_drachau_tyrant
USEFUL_ALWAYS	wh2_dlc14_skill_def_malus_unique_lying_in_wait
USEFUL_ALWAYS	wh2_dlc14_skill_def_malus_unique_malus_cooldowns
USEFUL_ALWAYS	wh2_dlc14_skill_def_malus_unique_pain_tolerance
USEFUL_ALWAYS	wh2_dlc14_skill_def_malus_unique_supernatural_tissue
USEFUL_ALWAYS	wh2_dlc14_skill_def_malus_unique_tzarkan_cooldowns
USEFUL_ALWAYS	wh2_dlc14_skill_def_master_unique_noble_born
USEFUL_ALWAYS	wh2_dlc14_skill_def_master_unique_sycophantic_schemer
USEFUL_ALWAYS	wh2_dlc14_skill_def_master_unique_weakness_abhorred
USEFUL_ALWAYS	wh2_dlc14_skill_skv_assassins_missile_damage
USEFUL_ALWAYS	wh2_dlc14_skill_skv_eshin_sorceror_magic_warpfireball
USEFUL_ALWAYS	wh2_dlc14_skill_skv_eshin_sorceror_unique_cathayan_training
USEFUL_ALWAYS	wh2_dlc14_skill_skv_eshin_sorceror_unique_defense
USEFUL_ALWAYS	wh2_dlc14_skill_skv_master_assassin_concealment_bombs
USEFUL_ALWAYS	wh2_dlc14_skill_skv_master_assassin_cracklebombs
USEFUL_ALWAYS	wh2_dlc14_skill_skv_master_assassin_expert_ambusher
USEFUL_ALWAYS	wh2_dlc14_skill_skv_snikch_conceal_hide_them
USEFUL_ALWAYS	wh2_dlc14_skill_skv_snikch_contract_loopholes
USEFUL_ALWAYS	wh2_dlc14_skill_skv_snikch_deathmasters_sigil
USEFUL_ALWAYS	wh2_dlc14_skill_skv_snikch_expert_thief
USEFUL_ALWAYS	wh2_dlc14_skill_skv_snikch_from_the_shadows
USEFUL_ALWAYS	wh2_dlc14_skill_skv_snikch_hero_self_defence
USEFUL_ALWAYS	wh2_dlc14_skill_skv_snikch_jump_scare
USEFUL_ALWAYS	wh2_dlc14_skill_skv_snikch_just_dodge_it
USEFUL_ALWAYS	wh2_dlc14_skill_skv_snikch_sabotage_and_unrest
USEFUL_ALWAYS	wh2_dlc14_skill_skv_snikch_scurry_fast_quick
USEFUL_ALWAYS	wh2_dlc14_skill_skv_stab_in_the_back
USEFUL_ALWAYS	wh2_dlc14_skill_skv_tougher_than_he_seems
USEFUL_ALWAYS	wh2_dlc14_skilll_all_magic_all_greater_arcane_conduit
USEFUL_ALWAYS	wh2_dlc15_skill_all_hero_self_crack_some_eads
USEFUL_ALWAYS	wh2_dlc15_skill_all_lord_battle_stand_your_ground_no_replace
USEFUL_ALWAYS	wh2_dlc15_skill_all_magic_all_11_arcane_conduit_levelreq
USEFUL_ALWAYS	wh2_dlc15_skill_grn_champion_unique_black_orc_big_boss_armed_to_da_teeth
USEFUL_ALWAYS	wh2_dlc15_skill_grn_champion_unique_black_orc_big_boss_back_on_yer_feet
USEFUL_ALWAYS	wh2_dlc15_skill_grn_da_boss_loons
USEFUL_ALWAYS	wh2_dlc15_skill_grn_dont_even_try_it
USEFUL_ALWAYS	wh2_dlc15_skill_grn_fermented_fungi
USEFUL_ALWAYS	wh2_dlc15_skill_grn_fermented_fungi_skarsnik
USEFUL_ALWAYS	wh2_dlc15_skill_grn_grom_boisterous_shakedown
USEFUL_ALWAYS	wh2_dlc15_skill_grn_grom_chariot_races
USEFUL_ALWAYS	wh2_dlc15_skill_grn_grom_comin_back
USEFUL_ALWAYS	wh2_dlc15_skill_grn_grom_culinary_curmudgeon
USEFUL_ALWAYS	wh2_dlc15_skill_grn_grom_down_to_size
USEFUL_ALWAYS	wh2_dlc15_skill_grn_grom_gargantuan_glutton
USEFUL_ALWAYS	wh2_dlc15_skill_grn_grom_great_immensity
USEFUL_ALWAYS	wh2_dlc15_skill_grn_grom_quest_axe_of_grom
USEFUL_ALWAYS	wh2_dlc15_skill_grn_grom_quest_lucky_banner
USEFUL_ALWAYS	wh2_dlc15_skill_grn_grom_roll_em_over
USEFUL_ALWAYS	wh2_dlc15_skill_grn_hero_personal_dead_ard
USEFUL_ALWAYS	wh2_dlc15_skill_grn_lord_battle_goblintide
USEFUL_ALWAYS	wh2_dlc15_skill_grn_river_troll_hag_bag_batterin
USEFUL_ALWAYS	wh2_dlc15_skill_grn_river_troll_hag_mither
USEFUL_ALWAYS	wh2_dlc15_skill_grn_river_troll_hag_slimy_shanks
USEFUL_ALWAYS	wh2_dlc15_skill_grn_river_troll_hag_teach_em_right
USEFUL_ALWAYS	wh2_dlc15_skill_grn_spy_unique_goblin_big_boss_ambusher
USEFUL_ALWAYS	wh2_dlc15_skill_grn_they_needs_stabbin
USEFUL_ALWAYS	wh2_dlc15_skill_hef_alastar_ancestral_axes
USEFUL_ALWAYS	wh2_dlc15_skill_hef_alastar_clearcutting_maneuvers
USEFUL_ALWAYS	wh2_dlc15_skill_hef_alastar_lions_pride
USEFUL_ALWAYS	wh2_dlc15_skill_hef_archmage_absolute_control
USEFUL_ALWAYS	wh2_dlc15_skill_hef_archmage_crackling_potency
USEFUL_ALWAYS	wh2_dlc15_skill_hef_archmage_greater_ward
USEFUL_ALWAYS	wh2_dlc15_skill_hef_archmage_potential_energy
USEFUL_ALWAYS	wh2_dlc15_skill_hef_eltharion_a_world_asunder
USEFUL_ALWAYS	wh2_dlc15_skill_hef_eltharion_break_upon_the_walls
USEFUL_ALWAYS	wh2_dlc15_skill_hef_eltharion_dedicated_to_ladrielle
USEFUL_ALWAYS	wh2_dlc15_skill_hef_eltharion_grim_discipline
USEFUL_ALWAYS	wh2_dlc15_skill_hef_eltharion_quest_fangsword_of_eltharion
USEFUL_ALWAYS	wh2_dlc15_skill_hef_eltharion_quest_helm_of_yvresse
USEFUL_ALWAYS	wh2_dlc15_skill_hef_eltharion_quest_talisman_of_hoeth
USEFUL_ALWAYS	wh2_dlc15_skill_hef_eltharion_siegebreaker
USEFUL_ALWAYS	wh2_dlc15_skill_hef_eltharion_storm_of_blades
USEFUL_ALWAYS	wh2_dlc15_skill_hef_eltharion_unyielding_march
USEFUL_ALWAYS	wh2_dlc15_skill_hef_eltharion_wallwarden
USEFUL_ALWAYS	wh2_dlc15_skill_hef_imrik_ancient_pride
USEFUL_ALWAYS	wh2_dlc15_skill_hef_imrik_ashen_fields
USEFUL_ALWAYS	wh2_dlc15_skill_hef_imrik_astride_the_Battlefield
USEFUL_ALWAYS	wh2_dlc15_skill_hef_imrik_blazing_lance
USEFUL_ALWAYS	wh2_dlc15_skill_hef_imrik_caledor_incumbent
USEFUL_ALWAYS	wh2_dlc15_skill_hef_imrik_dragonheart
USEFUL_ALWAYS	wh2_dlc15_skill_hef_imrik_dragonpact
USEFUL_ALWAYS	wh2_dlc15_skill_hef_imrik_quest_armour_of_caledor
USEFUL_ALWAYS	wh2_dlc15_skill_hef_imrik_vauls_armaments
USEFUL_ALWAYS	wh2_dlc15_skill_magic_beasts_transformation_of_kadon
USEFUL_ALWAYS	wh2_dlc15_skill_magic_beasts_transformation_of_kadon_lord
USEFUL_ALWAYS	wh2_dlc15_skill_unique_grn_grom_da_great_un_is_here
USEFUL_ALWAYS	wh2_dlc15_skill_unique_grn_grom_language_of_da_boyz
USEFUL_ALWAYS	wh2_dlc15_skill_unique_grn_skarsnik_backstairs_tactics
USEFUL_ALWAYS	wh2_dlc15_skill_unique_grn_skarsnik_cough_em_up
USEFUL_ALWAYS	wh2_dlc15_skill_unique_grn_skarsnik_smart_hidin
USEFUL_ALWAYS	wh2_dlc15_skill_unique_grn_skarsnik_underbosses
USEFUL_ALWAYS	wh2_dlc15_skill_unique_grn_wurrzag_colossal_warpaint
USEFUL_ALWAYS	wh2_dlc15_skill_unique_grn_wurrzag_titanic_beat
USEFUL_ALWAYS	wh2_dlc15_skill_unique_grn_wurrzag_wild_feet
USEFUL_ALWAYS	wh2_dlc15_skill_unique_hef_eltharion_wardens_stand
USEFUL_ALWAYS	wh2_dlc15_skill_unique_hef_imrik_dragonhorn
USEFUL_ALWAYS	wh2_dlc15_skill_unique_hef_imrik_lord_of_dragons
USEFUL_ALWAYS	wh2_dlc16_skill_skv_chieftain_unique_1
USEFUL_ALWAYS	wh2_dlc16_skill_skv_chieftain_unique_2
USEFUL_ALWAYS	wh2_dlc16_skill_skv_chieftain_unique_3
USEFUL_ALWAYS	wh2_dlc16_skill_skv_packmaster_tide_of_death
USEFUL_ALWAYS	wh2_dlc16_skill_skv_packmaster_tide_of_pox
USEFUL_ALWAYS	wh2_dlc16_skill_skv_packmaster_unique_1
USEFUL_ALWAYS	wh2_dlc16_skill_skv_packmaster_unique_2
USEFUL_ALWAYS	wh2_dlc16_skill_unique_wef_durthu_ancient_emnity
USEFUL_ALWAYS	wh2_dlc16_skill_unique_wef_durthu_awaken_the_woods
USEFUL_ALWAYS	wh2_dlc16_skill_unique_wef_durthu_boughwarden
USEFUL_ALWAYS	wh2_dlc16_skill_unique_wef_durthu_oaken_hearts
USEFUL_ALWAYS	wh2_dlc16_skill_unique_wef_orion_bounty_of_kurnous
USEFUL_ALWAYS	wh2_dlc16_skill_unique_wef_orion_neverending_hunt
USEFUL_ALWAYS	wh2_dlc16_skill_wef_ability_dance_of_loec
USEFUL_ALWAYS	wh2_dlc16_skill_wef_ability_loecs_blessing
USEFUL_ALWAYS	wh2_dlc16_skill_wef_ability_possessed_by_the_trickster_god
USEFUL_ALWAYS	wh2_dlc16_skill_wef_spellweaver_lore_attribute_dark
USEFUL_ALWAYS	wh2_dlc16_skill_wef_spellweaver_lore_attribute_high
USEFUL_ALWAYS	wh2_dlc16_skill_wef_spellweaver_unique_2
USEFUL_ALWAYS	wh2_dlc16_skill_wef_spellweaver_unique_3
USEFUL_ALWAYS	wh2_dlc16_skv_ghoritch_berserk
USEFUL_ALWAYS	wh2_dlc16_skv_ghoritch_guardin_0
USEFUL_ALWAYS	wh2_dlc16_skv_ghoritch_guardin_1
USEFUL_ALWAYS	wh2_dlc16_skv_ghoritch_guardin_2
USEFUL_ALWAYS	wh2_dlc16_skv_ghoritch_unique_0
USEFUL_ALWAYS	wh2_dlc16_skv_ghoritch_warp_frenzy
USEFUL_ALWAYS	wh2_dlc16_skv_throt_unique_0
USEFUL_ALWAYS	wh2_dlc16_skv_throt_unique_1
USEFUL_ALWAYS	wh2_dlc16_skv_throt_unique_2
USEFUL_ALWAYS	wh2_dlc16_skv_throt_unique_3
USEFUL_ALWAYS	wh2_dlc16_skv_throt_unique_4
USEFUL_ALWAYS	wh2_dlc16_skv_throt_unique_5
USEFUL_ALWAYS	wh2_dlc16_wef_ariel_abilities_1
USEFUL_ALWAYS	wh2_dlc16_wef_ariel_abilities_2
USEFUL_ALWAYS	wh2_dlc16_wef_ariel_abilities_3
USEFUL_ALWAYS	wh2_dlc16_wef_ariel_army_1
USEFUL_ALWAYS	wh2_dlc16_wef_ariel_army_2
USEFUL_ALWAYS	wh2_dlc16_wef_ariel_army_3
USEFUL_ALWAYS	wh2_dlc16_wef_ariel_battle_0
USEFUL_ALWAYS	wh2_dlc16_wef_ariel_battle_1
USEFUL_ALWAYS	wh2_dlc16_wef_ariel_battle_2
USEFUL_ALWAYS	wh2_dlc16_wef_ariel_battle_3
USEFUL_ALWAYS	wh2_dlc16_wef_ariel_campaign_0
USEFUL_ALWAYS	wh2_dlc16_wef_ariel_campaign_1
USEFUL_ALWAYS	wh2_dlc16_wef_ariel_campaign_2
USEFUL_ALWAYS	wh2_dlc16_wef_drycha_unique_0
USEFUL_ALWAYS	wh2_dlc16_wef_drycha_unique_1
USEFUL_ALWAYS	wh2_dlc16_wef_drycha_unique_2
USEFUL_ALWAYS	wh2_dlc16_wef_drycha_unique_3
USEFUL_ALWAYS	wh2_dlc16_wef_drycha_unique_5
USEFUL_ALWAYS	wh2_dlc16_wef_sisters_combat_2
USEFUL_ALWAYS	wh2_dlc16_wef_sisters_unique_0
USEFUL_ALWAYS	wh2_dlc16_wef_sisters_unique_1
USEFUL_ALWAYS	wh2_dlc16_wef_sisters_unique_2
USEFUL_ALWAYS	wh2_dlc16_wef_sisters_unique_3
USEFUL_ALWAYS	wh2_dlc16_wef_sisters_unique_4
USEFUL_ALWAYS	wh2_dlc16_wef_sisters_unique_5
USEFUL_ALWAYS	wh2_dlc16_wef_sisters_unique_6
USEFUL_ALWAYS	wh2_dlc17_bst_khazrak_unique_cunning_combatant
USEFUL_ALWAYS	wh2_dlc17_bst_khazrak_unique_manslayer
USEFUL_ALWAYS	wh2_dlc17_bst_khazrak_unique_underhoof
USEFUL_ALWAYS	wh2_dlc17_bst_malagor_unique_mantle_of_crows
USEFUL_ALWAYS	wh2_dlc17_bst_malagor_unique_nightmarish_cabal
USEFUL_ALWAYS	wh2_dlc17_bst_malagor_unique_portents_of_doom
USEFUL_ALWAYS	wh2_dlc17_bst_morghur_unique_herald_of_corruption
USEFUL_ALWAYS	wh2_dlc17_bst_morghur_unique_profane_blessings
USEFUL_ALWAYS	wh2_dlc17_bst_morghur_unique_touch_of_corruption
USEFUL_ALWAYS	wh2_dlc17_dwf_belegar_unique_age_of_reconquest
USEFUL_ALWAYS	wh2_dlc17_dwf_grombrindal_unique_age_of_vengeance
USEFUL_ALWAYS	wh2_dlc17_dwf_grombrindal_unique_grimnirs_resolve
USEFUL_ALWAYS	wh2_dlc17_dwf_grombrindal_unique_mountainstrider
USEFUL_ALWAYS	wh2_dlc17_dwf_grombrindal_unique_mythical_stature
USEFUL_ALWAYS	wh2_dlc17_skill_bst_doombull_unique_1
USEFUL_ALWAYS	wh2_dlc17_skill_bst_great_bray_shaman_unique_1
USEFUL_ALWAYS	wh2_dlc17_skill_bst_great_bray_shaman_unique_2
USEFUL_ALWAYS	wh2_dlc17_skill_bst_great_bray_shaman_unique_3
USEFUL_ALWAYS	wh2_dlc17_skill_bst_lord_battle_voice_of_the_dark_gods
USEFUL_ALWAYS	wh2_dlc17_skill_bst_malagor_doom_of_mankind
USEFUL_ALWAYS	wh2_dlc17_skill_bst_taurox_unique_daemonic_vigour
USEFUL_ALWAYS	wh2_dlc17_skill_bst_taurox_unique_drowned_in_blood
USEFUL_ALWAYS	wh2_dlc17_skill_bst_taurox_unique_favoured_of_the_skull_throne
USEFUL_ALWAYS	wh2_dlc17_skill_bst_taurox_unique_gorefeast
USEFUL_ALWAYS	wh2_dlc17_skill_bst_taurox_unique_juggernaut
USEFUL_ALWAYS	wh2_dlc17_skill_bst_taurox_unique_titans_of_the_deep_forest
USEFUL_ALWAYS	wh2_dlc17_skill_bst_wargor_unique_1
USEFUL_ALWAYS	wh2_dlc17_skill_dwf_master_engineer_zhufbar_cannons
USEFUL_ALWAYS	wh2_dlc17_skill_dwf_runelord_self_rune_of_slowness
USEFUL_ALWAYS	wh2_dlc17_skill_dwf_runelord_self_rune_of_speed
USEFUL_ALWAYS	wh2_dlc17_skill_dwf_runesmith_self_rune_of_slowness
USEFUL_ALWAYS	wh2_dlc17_skill_dwf_runesmith_self_rune_of_speed
USEFUL_ALWAYS	wh2_dlc17_skill_dwf_runesmith_self_wardbreaker
USEFUL_ALWAYS	wh2_dlc17_skill_dwf_thorek_anvil_guard
USEFUL_ALWAYS	wh2_dlc17_skill_dwf_thorek_fiery_temper
USEFUL_ALWAYS	wh2_dlc17_skill_dwf_thorek_greater_locus
USEFUL_ALWAYS	wh2_dlc17_skill_dwf_thorek_ornery_overseer
USEFUL_ALWAYS	wh2_dlc17_skill_dwf_thorek_runemaster
USEFUL_ALWAYS	wh2_dlc17_skill_dwf_thorek_runic_production_lines
USEFUL_ALWAYS	wh2_dlc17_skill_dwf_thorek_runic_talismans
USEFUL_ALWAYS	wh2_dlc17_skill_dwf_unique_ghost_thane_0
USEFUL_ALWAYS	wh2_dlc17_skill_emp_volkmar_unique_mere_mortal_men
USEFUL_ALWAYS	wh2_dlc17_skill_emp_volkmar_unique_tools_of_absolution
USEFUL_ALWAYS	wh2_dlc17_skill_lzd_oxyotl_unique_ancient_knowledge
USEFUL_ALWAYS	wh2_dlc17_skill_lzd_oxyotl_unique_behind_enemy_lines
USEFUL_ALWAYS	wh2_dlc17_skill_lzd_oxyotl_unique_eternal_warrior
USEFUL_ALWAYS	wh2_dlc17_skill_lzd_oxyotl_unique_explorer_of_lost_worlds
USEFUL_ALWAYS	wh2_dlc17_skill_lzd_oxyotl_unique_hunter_of_nightmares
USELESS_ALWAYS	wh2_dlc17_skill_lzd_oxyotl_unique_master_of_camouflage
USEFUL_ALWAYS	wh2_dlc17_skill_lzd_primeval_roar
USEFUL_ALWAYS	wh2_dlc17_skill_lzd_skink_oracle_divinatory_authority
USEFUL_ALWAYS	wh2_dlc17_skill_lzd_skink_oracle_telepathic_link
USEFUL_ALWAYS	wh2_dlc17_skill_nor_throgg_unique_age_of_beasts
USEFUL_ALWAYS	wh2_dlc17_skill_nor_throgg_unique_dread_retainers
USEFUL_ALWAYS	wh2_dlc17_skill_nor_throgg_unique_primordial_might
USEFUL_ALWAYS	wh2_dlc17_skill_nor_wulfrik_unique_echoes_of_ambition
USEFUL_ALWAYS	wh2_dlc17_skill_nor_wulfrik_unique_gift_of_tongues
USEFUL_ALWAYS	wh2_dlc17_skill_vmp_heinrich_kemmler_unique_return_of_the_lichemaster
USEFUL_ALWAYS	wh2_dlc17_skill_vmp_heinrich_kemmler_unique_seeker
USEFUL_ALWAYS	wh2_dlc17_skill_vmp_isabella_unique_court_of_blood
USEFUL_ALWAYS	wh2_dlc17_skill_vmp_isabella_unique_court_of_blood_hero
USEFUL_ALWAYS	wh2_dlc17_skill_vmp_lord_unique_loremaster_lore_of_vampires_heinrich
USEFUL_ALWAYS	wh2_dlc17_skill_vmp_vlad_unique_monstrous_strength
USEFUL_ALWAYS	wh2_main_skill_LL_self_defense
USEFUL_ALWAYS	wh2_main_skill_all_hero_assist_army_increase_mobility
USEFUL_ALWAYS	wh2_main_skill_all_hero_assist_army_replenish_troops
USEFUL_ALWAYS	wh2_main_skill_all_hero_assist_army_scavenge
USELESS_ALWAYS	wh2_main_skill_all_hero_assist_army_scouting
USEFUL_ALWAYS	wh2_main_skill_all_hero_assist_army_training
USELESS_ALWAYS	wh2_main_skill_all_hero_hinder_agent_assassinate
USELESS_ALWAYS	wh2_main_skill_all_hero_hinder_agent_wound
USELESS_ALWAYS	wh2_main_skill_all_hero_hinder_army_assault_unit
USELESS_ALWAYS	wh2_main_skill_all_hero_hinder_army_assault_units
USELESS_ALWAYS	wh2_main_skill_all_hero_hinder_army_block_army
USELESS_ALWAYS	wh2_main_skill_all_hero_hinder_army_hinder_replenishment
USELESS_ALWAYS	wh2_main_skill_all_hero_hinder_settlement_assault_garrison
USELESS_ALWAYS	wh2_main_skill_all_hero_hinder_settlement_damage_building
USELESS_ALWAYS	wh2_main_skill_all_hero_hinder_settlement_damage_walls
USELESS_ALWAYS	wh2_main_skill_all_hero_hinder_settlement_gain_influence
USELESS_ALWAYS	wh2_main_skill_all_hero_hinder_settlement_steal_technology
USEFUL_ALWAYS	wh2_main_skill_all_hero_passive_boost_income
USEFUL_ALWAYS	wh2_main_skill_all_hero_passive_increase_slave_income
USEFUL_ALWAYS	wh2_main_skill_all_hero_passive_increase_trade
USELESS_ALWAYS	wh2_main_skill_all_hero_passive_spread_public_order
USELESS_ALWAYS	wh2_main_skill_all_hero_passive_spread_public_order_horde
USELESS_ALWAYS	wh2_main_skill_all_hero_passive_stimulate_growth
USELESS_ALWAYS	wh2_main_skill_all_hero_reduce_action_cost
USEFUL_ALWAYS	wh2_main_skill_all_immortality_hero
USEFUL_ALWAYS	wh2_main_skill_all_immortality_lord
USEFUL_ALWAYS	wh2_main_skill_all_magic_death_09_the_fate_of_bjuna_lord
USEFUL_ALWAYS	wh2_main_skill_all_magic_death_10_the_purple_sun_of_xereus_lord
USEFUL_ALWAYS	wh2_main_skill_all_magic_fire_05_the_burning_head_lord
USEFUL_ALWAYS	wh2_main_skill_all_magic_fire_09_piercing_bolts_of_burning_lord
USEFUL_ALWAYS	wh2_main_skill_all_magic_fire_10_flame_storm_lord
USEFUL_ALWAYS	wh2_main_skill_all_magic_heavens_05_urannons_thunderbolt_lord
USEFUL_ALWAYS	wh2_main_skill_all_magic_heavens_09_comet_of_casandora_lord
USEFUL_ALWAYS	wh2_main_skill_all_magic_heavens_10_chain_lightning_lord
USEFUL_ALWAYS	wh2_main_skill_all_magic_high_02_apotheosis
USEFUL_ALWAYS	wh2_main_skill_all_magic_high_02_apotheosis_slann
USEFUL_ALWAYS	wh2_main_skill_all_magic_high_03_lore_attribute
USEFUL_ALWAYS	wh2_main_skill_all_magic_high_03_lore_attribute_teclis
USEFUL_ALWAYS	wh2_main_skill_all_magic_high_09_arcane_unforging
USEFUL_ALWAYS	wh2_main_skill_all_magic_high_09_arcane_unforging_lord
USEFUL_ALWAYS	wh2_main_skill_all_magic_high_10_fiery_convocation
USEFUL_ALWAYS	wh2_main_skill_all_magic_high_10_fiery_convocation_lord
USEFUL_ALWAYS	wh2_main_skill_all_magic_light_02_phas_protection_lord
USEFUL_ALWAYS	wh2_main_skill_all_magic_metal_05_gehennas_golden_hounds_lord
USEFUL_ALWAYS	wh2_main_skill_all_magic_metal_09_transmutation_of_lead_lord
USEFUL_ALWAYS	wh2_main_skill_all_magic_metal_10_final_transmutation_lord
USEFUL_ALWAYS	wh2_main_skill_all_magic_plague_01_pestilent_breath
USEFUL_ALWAYS	wh2_main_skill_all_magic_plague_03_lore_attribute
USEFUL_ALWAYS	wh2_main_skill_all_magic_plague_05_vermintide
USEFUL_ALWAYS	wh2_main_skill_all_magic_plague_05_vermintide_lord
USEFUL_ALWAYS	wh2_main_skill_all_magic_plague_10_dreaded_thirteenth
USEFUL_ALWAYS	wh2_main_skill_all_magic_ruin_01_warp_lightning
USEFUL_ALWAYS	wh2_main_skill_all_magic_ruin_01_warp_lightning_warlock
USEFUL_ALWAYS	wh2_main_skill_all_magic_ruin_03_lore_attribute
USEFUL_ALWAYS	wh2_main_skill_all_magic_ruin_09_cracks_call
USEFUL_ALWAYS	wh2_main_skill_all_magic_ruin_09_cracks_call_lord
USEFUL_ALWAYS	wh2_main_skill_all_magic_ruin_09_cracks_call_warlock
USEFUL_ALWAYS	wh2_main_skill_assassin_unique_loyalty
USELESS_ALWAYS	wh2_main_skill_def_army_buff_beasts
USELESS_ALWAYS	wh2_main_skill_def_army_buff_shades_riders
USEFUL_ALWAYS	wh2_main_skill_def_campaign_draftmaster
USEFUL_ALWAYS	wh2_main_skill_def_campaign_fleeting_shadow
USELESS_ALWAYS	wh2_main_skill_def_campaign_wary
USEFUL_ALWAYS	wh2_main_skill_def_combat_dance_of_death
USEFUL_ALWAYS	wh2_main_skill_def_combat_sea_dragon_cloak
USEFUL_ALWAYS	wh2_main_skill_def_death_hag_bride_of_khaine
USEFUL_ALWAYS	wh2_main_skill_def_enchanting_beauty
USEFUL_ALWAYS	wh2_main_skill_def_generic_eternal_hatred
USEFUL_ALWAYS	wh2_main_skill_def_generic_hekartis_blessing
USEFUL_ALWAYS	wh2_main_skill_def_generic_hekartis_blessing_morathi
USEFUL_ALWAYS	wh2_main_skill_def_generic_sadistic
USELESS_ALWAYS	wh2_main_skill_def_generic_ward_of_hekarti
USEFUL_ALWAYS	wh2_main_skill_def_generic_ward_of_khaine
USEFUL_ALWAYS	wh2_main_skill_def_kindle_the_fury
USEFUL_ALWAYS	wh2_main_skill_def_malekith_absolute_power
USEFUL_ALWAYS	wh2_main_skill_def_malekith_gaze_of_malice
USEFUL_ALWAYS	wh2_main_skill_def_malekith_tyrant_0
USEFUL_ALWAYS	wh2_main_skill_def_malekith_warleader_1
USEFUL_ALWAYS	wh2_main_skill_def_morathi_impaling_attack
USEFUL_ALWAYS	wh2_main_skill_def_morathi_unique_2
USEFUL_ALWAYS	wh2_main_skill_def_morathi_unique_4
USEFUL_ALWAYS	wh2_main_skill_def_names_of_power_1
USEFUL_ALWAYS	wh2_main_skill_def_names_of_power_2
USEFUL_ALWAYS	wh2_main_skill_def_names_of_power_3
USEFUL_ALWAYS	wh2_main_skill_def_spy_unbreakable
USEFUL_ALWAYS	wh2_main_skill_def_strength_through_spite
USEFUL_ALWAYS	wh2_main_skill_def_volley_of_dark_arrows
USEFUL_ALWAYS	wh2_main_skill_grn_magic_big_waaagh_10_foot_of_gork_lord
USEFUL_ALWAYS	wh2_main_skill_grn_magic_little_waaagh_02_vindictive_glare_lord
USEFUL_ALWAYS	wh2_main_skill_grn_magic_little_waaagh_10_curse_of_da_bad_moon_lord
USEFUL_ALWAYS	wh2_main_skill_hef_alastar_unique_1
USEFUL_ALWAYS	wh2_main_skill_hef_alastar_unique_combat
USEFUL_ALWAYS	wh2_main_skill_hef_alastar_unique_heroic_killing_blow
USEFUL_ALWAYS	wh2_main_skill_hef_army_buff_basic_infantry
USELESS_ALWAYS	wh2_main_skill_hef_army_buff_cavalry
USELESS_ALWAYS	wh2_main_skill_hef_army_buff_elite_cav
USELESS_ALWAYS	wh2_main_skill_hef_army_buff_flyers
USEFUL_ALWAYS	wh2_main_skill_hef_campaign_elven_healing
USELESS_ALWAYS	wh2_main_skill_hef_campaign_elven_scholar
USELESS_ALWAYS	wh2_main_skill_hef_campaign_merchant_lord
USEFUL_ALWAYS	wh2_main_skill_hef_combat_graceful_strikes
USEFUL_ALWAYS	wh2_main_skill_hef_def_darken_the_skies
USEFUL_ALWAYS	wh2_main_skill_hef_def_fire_at_will
USEFUL_ALWAYS	wh2_main_skill_hef_def_volley_of_arrows
USEFUL_ALWAYS	wh2_main_skill_hef_generic_lileaths_blessing
USEFUL_ALWAYS	wh2_main_skill_hef_generic_speed_of_asuryan
USEFUL_ALWAYS	wh2_main_skill_hef_generic_warding_of_hoeth
USEFUL_ALWAYS	wh2_main_skill_hef_generic_warding_of_loec
USEFUL_ALWAYS	wh2_main_skill_hef_noble_unique_combat
USEFUL_ALWAYS	wh2_main_skill_hef_seeking_arrows
USEFUL_ALWAYS	wh2_main_skill_hef_teclis_charoi
USEFUL_ALWAYS	wh2_main_skill_hef_teclis_flames_of_the_phoenix
USEFUL_ALWAYS	wh2_main_skill_hef_teclis_glamour_of_hoeth
USEFUL_ALWAYS	wh2_main_skill_hef_teclis_sublime_focus
USEFUL_ALWAYS	wh2_main_skill_hef_tyrion_feint_and_riposte
USEFUL_ALWAYS	wh2_main_skill_hef_tyrion_unique_0
USEFUL_ALWAYS	wh2_main_skill_hef_tyrion_unique_1_1
USEFUL_ALWAYS	wh2_main_skill_hef_tyrion_unique_1_2
USEFUL_ALWAYS	wh2_main_skill_hef_tyrion_unique_1_3
USEFUL_ALWAYS	wh2_main_skill_hef_tyrion_unique_2
USEFUL_ALWAYS	wh2_main_skill_hef_tyrion_unique_3_1
USEFUL_ALWAYS	wh2_main_skill_hef_tyrion_unique_3_2
USEFUL_ALWAYS	wh2_main_skill_hef_tyrion_unique_3_3
USEFUL_ALWAYS	wh2_main_skill_innate_all_weapon_master
USEFUL_ALWAYS	wh2_main_skill_innate_hef_teclis_agent_1
USEFUL_ALWAYS	wh2_main_skill_ll_self_defense
