key	incident	is_positive	weight	target_culture	source_culture
178959144	wh2_main_incident_intrigue_any_positive_2b	true	6.0000	wh_main_brt_bretonnia	wh2_main_hef_high_elves
1791044891	wh2_main_incident_intrigue_hef_negative_1c	false	10.0000	wh2_main_hef_high_elves	wh2_main_hef_high_elves
1792438037	wh2_main_incident_intrigue_any_positive_2b	true	6.0000	wh3_dlc23_chd_chaos_dwarfs	wh2_main_hef_high_elves
1795814485	wh2_main_incident_intrigue_any_positive_3a	true	3.0000	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
1797526666	wh2_main_incident_intrigue_any_negative_1b	false	5.0000	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
1800938033	wh3_dlc25_incident_machinations_any_negative_1a	false	5.0000	wh3_main_cth_cathay	wh_main_emp_empire
1802871191	wh2_main_incident_intrigue_any_positive_2a	true	6.0000	wh_main_chs_chaos	wh2_main_hef_high_elves
1803542022	wh2_main_incident_intrigue_def_positive_1a	true	10.0000	wh2_main_def_dark_elves	wh2_main_hef_high_elves
1805964890	wh3_dlc25_incident_machinations_any_negative_1b	false	5.0000	wh3_main_ksl_kislev	wh_main_emp_empire
1807093565	wh3_dlc25_incident_machinations_any_positive_1d	true	3.0000	wh3_main_ksl_kislev	wh_main_emp_empire
1807267578	wh2_main_incident_intrigue_any_negative_1d	false	5.0000	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
180749952	wh2_main_incident_intrigue_any_positive_3a	true	3.0000	wh3_dlc23_chd_chaos_dwarfs	wh2_main_hef_high_elves
1813866406	wh2_main_incident_intrigue_any_negative_1b	false	5.0000	wh3_main_cth_cathay	wh2_main_hef_high_elves
1817426204	wh2_main_incident_intrigue_lzd_negative_1b	false	15.0000	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
1818303165	wh2_main_incident_intrigue_any_negative_2a	false	6.0000	wh3_main_kho_khorne	wh2_main_hef_high_elves
1821637217	wh2_main_incident_intrigue_any_negative_1b	false	5.0000	wh2_dlc11_cst_vampire_coast	wh2_main_hef_high_elves
1825277925	wh2_main_incident_intrigue_any_negative_3a	false	3.0000	wh2_dlc11_cst_vampire_coast	wh2_main_hef_high_elves
1843798142	wh2_main_incident_intrigue_any_negative_1b	false	5.0000	wh3_dlc23_chd_chaos_dwarfs	wh2_main_hef_high_elves
1845856471	wh2_main_incident_intrigue_any_positive_1b	true	5.0000	wh3_main_kho_khorne	wh2_main_hef_high_elves
1846595788	wh2_main_incident_intrigue_any_negative_2b	false	6.0000	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
1848378072	wh2_main_incident_intrigue_lzd_positive_3a	true	10.0000	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
1850131782	wh2_main_incident_intrigue_any_negative_1a	false	5.0000	wh3_dlc23_chd_chaos_dwarfs	wh2_main_hef_high_elves
1862795055	wh2_main_incident_intrigue_any_positive_1c	true	5.0000	wh_main_brt_bretonnia	wh2_main_hef_high_elves
1868748624	wh2_main_incident_intrigue_any_negative_3b	false	3.0000	wh_main_emp_empire	wh2_main_hef_high_elves
1869319493	wh2_main_incident_intrigue_any_positive_1a	true	5.0000	wh2_main_def_dark_elves	wh2_main_hef_high_elves
1869554632	wh2_main_incident_intrigue_any_negative_2b	false	6.0000	wh_dlc08_nor_norsca	wh2_main_hef_high_elves
1878176296	wh2_main_incident_intrigue_any_negative_2b	false	6.0000	wh_main_emp_empire	wh2_main_hef_high_elves
1882378279	wh2_main_incident_intrigue_any_positive_1b	true	5.0000	wh3_main_tze_tzeentch	wh2_main_hef_high_elves
1886237140	wh3_dlc25_incident_machinations_any_negative_3b	false	3.0000	wh_main_brt_bretonnia	wh_main_emp_empire
1887921832	wh2_main_incident_intrigue_any_negative_1b	false	5.0000	wh3_main_ogr_ogre_kingdoms	wh2_main_hef_high_elves
1887985742	wh2_main_incident_intrigue_any_positive_2a	true	6.0000	wh2_main_def_dark_elves	wh2_main_hef_high_elves
1890125012	wh3_dlc25_incident_machinations_any_positive_1c	true	3.0000	wh3_main_ksl_kislev	wh_main_emp_empire
1905481242	wh2_main_incident_intrigue_def_positive_2a	true	15.0000	wh2_main_def_dark_elves	wh2_main_hef_high_elves
1905997325	wh2_main_incident_intrigue_any_positive_2a	true	6.0000	wh2_main_skv_skaven	wh2_main_hef_high_elves
1914495162	wh2_main_incident_intrigue_skv_positive_1a	true	15.0000	wh2_main_skv_skaven	wh2_main_hef_high_elves
192137632	wh2_main_incident_intrigue_any_positive_1b	true	5.0000	wh3_main_pro_ksl_kislev	wh2_main_hef_high_elves
1922469067	wh2_main_incident_intrigue_any_positive_1c	true	5.0000	wh3_main_dae_daemons	wh2_main_hef_high_elves
1922846487	wh2_main_incident_intrigue_any_positive_2a	true	6.0000	wh3_main_dae_daemons	wh2_main_hef_high_elves
1923665295	wh2_main_incident_intrigue_any_negative_3a	false	3.0000	wh_dlc08_nor_norsca	wh2_main_hef_high_elves
1924910229	wh2_main_incident_intrigue_any_positive_2a	true	6.0000	wh3_main_tze_tzeentch	wh2_main_hef_high_elves
1930153076	wh2_main_incident_intrigue_any_negative_1b	false	5.0000	wh3_main_pro_ksl_kislev	wh2_main_hef_high_elves
1934392605	wh2_main_incident_intrigue_any_positive_1c	true	5.0000	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
1935010762	wh3_dlc25_incident_machinations_emp_negative_3	false	8.0000	wh_main_emp_empire	wh_main_emp_empire
1937114836	wh3_dlc25_incident_machinations_any_positive_2a	true	5.0000	wh3_main_ksl_kislev	wh_main_emp_empire
1945913953	wh2_main_incident_intrigue_any_positive_3b	true	3.0000	wh2_dlc11_cst_vampire_coast	wh2_main_hef_high_elves
1954220278	wh2_main_incident_intrigue_any_positive_2a	true	6.0000	wh2_dlc11_cst_vampire_coast	wh2_main_hef_high_elves
1961086666	wh2_main_incident_intrigue_any_positive_2a	true	6.0000	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
1961454324	wh2_main_incident_intrigue_any_positive_3b	true	3.0000	wh3_main_dae_daemons	wh2_main_hef_high_elves
1962731049	wh2_main_incident_intrigue_any_positive_2a	true	6.0000	wh3_dlc23_chd_chaos_dwarfs	wh2_main_hef_high_elves
1967101619	wh2_main_incident_intrigue_any_negative_3b	false	3.0000	wh2_main_def_dark_elves	wh2_main_hef_high_elves
1970713074	wh2_main_incident_intrigue_any_positive_1d	true	5.0000	wh3_main_pro_ksl_kislev	wh2_main_hef_high_elves
1972824883	wh2_main_incident_intrigue_any_positive_1a	true	5.0000	wh_main_brt_bretonnia	wh2_main_hef_high_elves
1975307899	wh2_main_incident_intrigue_any_positive_3b	true	3.0000	wh3_main_ksl_kislev	wh2_main_hef_high_elves
1975718777	wh2_main_incident_intrigue_any_positive_2b	true	6.0000	wh3_main_ksl_kislev	wh2_main_hef_high_elves
1983039695	wh3_dlc25_incident_machinations_any_positive_2a	true	5.0000	wh_main_brt_bretonnia	wh_main_emp_empire
1985216179	wh2_main_incident_intrigue_any_negative_1a	false	5.0000	wh2_main_hef_high_elves	wh2_main_hef_high_elves
1987033839	wh2_main_incident_intrigue_any_negative_2a	false	6.0000	wh3_dlc23_chd_chaos_dwarfs	wh2_main_hef_high_elves
198838435	wh3_dlc25_incident_machinations_hef_positive_2b	true	17.0000	wh2_main_hef_high_elves	wh_main_emp_empire
1993197316	wh3_dlc25_incident_machinations_hef_negative_2a	false	12.0000	wh2_main_hef_high_elves	wh_main_emp_empire
1994491934	wh2_main_incident_intrigue_lzd_positive_1a	true	10.0000	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
2006695009	wh2_main_incident_intrigue_any_positive_2b	true	6.0000	wh3_main_cth_cathay	wh2_main_hef_high_elves
2007117906	wh2_main_incident_intrigue_skv_negative_1b	false	10.0000	wh2_main_skv_skaven	wh2_main_hef_high_elves
200780991	wh2_main_incident_intrigue_any_positive_1a	true	5.0000	wh3_main_pro_ksl_kislev	wh2_main_hef_high_elves
2008720948	wh2_main_incident_intrigue_any_positive_1b	true	5.0000	wh3_main_sla_slaanesh	wh2_main_hef_high_elves
2009718	wh2_main_incident_intrigue_any_negative_1c	false	5.0000	wh_main_brt_bretonnia	wh2_main_hef_high_elves
2012640626	wh2_main_incident_intrigue_any_positive_1d	true	5.0000	wh_dlc08_nor_norsca	wh2_main_hef_high_elves
203135607	wh2_main_incident_intrigue_any_positive_3a	true	3.0000	wh2_dlc11_cst_vampire_coast	wh2_main_hef_high_elves
2033006393	wh2_main_incident_intrigue_def_negative_1b	false	10.0000	wh2_main_def_dark_elves	wh2_main_hef_high_elves
2035188518	wh2_main_incident_intrigue_any_positive_1d	true	5.0000	wh3_main_ogr_ogre_kingdoms	wh2_main_hef_high_elves
2036055129	wh2_main_incident_intrigue_any_negative_1a	false	5.0000	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
2036953488	wh2_main_incident_intrigue_any_negative_1d	false	5.0000	wh3_main_dae_daemons	wh2_main_hef_high_elves
2040015032	wh2_main_incident_intrigue_any_negative_3b	false	3.0000	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
2040211945	wh2_main_incident_intrigue_any_negative_1d	false	5.0000	wh3_main_sla_slaanesh	wh2_main_hef_high_elves
2040571980	wh2_main_incident_intrigue_any_negative_1b	false	5.0000	wh_main_grn_greenskins	wh2_main_hef_high_elves
2049164317	wh2_main_incident_intrigue_any_positive_1b	true	5.0000	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
2050688569	wh2_main_incident_intrigue_any_negative_3b	false	3.0000	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
2055039808	wh2_main_incident_intrigue_any_negative_1a	false	5.0000	wh_dlc08_nor_norsca	wh2_main_hef_high_elves
2055719707	wh2_main_incident_intrigue_any_negative_2b	false	6.0000	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
206301432	wh2_main_incident_intrigue_any_negative_1a	false	5.0000	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
206366424	wh2_main_incident_intrigue_any_negative_2a	false	6.0000	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
2071031247	wh2_main_incident_intrigue_any_positive_1b	true	5.0000	wh2_main_def_dark_elves	wh2_main_hef_high_elves
2073835223	wh3_dlc25_incident_machinations_any_positive_3a	true	5.0000	wh3_main_ksl_kislev	wh_main_emp_empire
2074319787	wh2_main_incident_intrigue_any_positive_3a	true	3.0000	wh_main_chs_chaos	wh2_main_hef_high_elves
2076501111	wh3_dlc25_incident_machinations_any_positive_1c	true	3.0000	wh_main_brt_bretonnia	wh_main_emp_empire
2077816372	wh2_main_incident_intrigue_any_positive_1d	true	5.0000	wh2_main_rogue	wh2_main_hef_high_elves
2081525068	wh2_main_incident_intrigue_any_positive_1a	true	5.0000	wh_main_emp_empire	wh2_main_hef_high_elves
2084113113	wh2_main_incident_intrigue_any_negative_1d	false	5.0000	wh2_main_rogue	wh2_main_hef_high_elves
2087152086	wh2_main_incident_intrigue_any_positive_1d	true	5.0000	wh3_main_kho_khorne	wh2_main_hef_high_elves
208744672	wh2_main_incident_intrigue_any_negative_1d	false	5.0000	wh3_main_pro_ksl_kislev	wh2_main_hef_high_elves
2092977945	wh2_main_incident_intrigue_any_negative_2a	false	6.0000	wh3_main_pro_ksl_kislev	wh2_main_hef_high_elves
2095487361	wh2_main_incident_intrigue_hef_negative_1b	false	10.0000	wh2_main_hef_high_elves	wh2_main_hef_high_elves
209930745	wh2_main_incident_intrigue_any_positive_2a	true	6.0000	wh3_main_pro_ksl_kislev	wh2_main_hef_high_elves
2101233032	wh2_main_incident_intrigue_any_negative_3a	false	3.0000	wh2_main_rogue	wh2_main_hef_high_elves
2102921117	wh2_main_incident_intrigue_any_negative_1b	false	5.0000	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
2103006753	wh2_main_incident_intrigue_any_negative_1c	false	5.0000	wh2_main_def_dark_elves	wh2_main_hef_high_elves
2103114783	wh2_main_incident_intrigue_any_positive_3b	true	3.0000	wh_main_chs_chaos	wh2_main_hef_high_elves
211747486	wh2_main_incident_intrigue_any_positive_1a	true	5.0000	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
2118527054	wh2_main_incident_intrigue_any_positive_3b	true	3.0000	wh3_main_pro_ksl_kislev	wh2_main_hef_high_elves
2133472486	wh3_dlc25_incident_machinations_any_positive_1d	true	3.0000	wh_main_brt_bretonnia	wh_main_emp_empire
2133888916	wh2_main_incident_intrigue_any_positive_1c	true	5.0000	wh3_main_ksl_kislev	wh2_main_hef_high_elves
2136595729	wh2_main_incident_intrigue_any_negative_2a	false	6.0000	wh2_main_hef_high_elves	wh2_main_hef_high_elves
2144850899	wh2_main_incident_intrigue_any_negative_1d	false	5.0000	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
218210017	wh2_main_incident_intrigue_hef_positive_1c	true	10.0000	wh2_main_hef_high_elves	wh2_main_hef_high_elves
222224286	wh2_main_incident_intrigue_any_positive_1c	true	5.0000	wh_main_emp_empire	wh2_main_hef_high_elves
229084910	wh2_main_incident_intrigue_any_negative_3b	false	3.0000	wh3_main_kho_khorne	wh2_main_hef_high_elves
230025263	wh3_dlc25_incident_machinations_any_negative_3a	false	3.0000	wh3_main_cth_cathay	wh_main_emp_empire
230164931	wh2_main_incident_intrigue_any_negative_1b	false	5.0000	wh2_main_skv_skaven	wh2_main_hef_high_elves
230640666	wh3_dlc25_incident_machinations_any_negative_1a	false	5.0000	wh3_main_ksl_kislev	wh_main_emp_empire
231412011	wh2_main_incident_intrigue_any_positive_3a	true	3.0000	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
240350899	wh2_main_incident_intrigue_any_negative_1d	false	5.0000	wh3_main_ogr_ogre_kingdoms	wh2_main_hef_high_elves
243902784	wh2_main_incident_intrigue_any_positive_2a	true	6.0000	wh_dlc08_nor_norsca	wh2_main_hef_high_elves
246585855	wh2_main_incident_intrigue_any_negative_3b	false	3.0000	wh3_main_ksl_kislev	wh2_main_hef_high_elves
259261387	wh2_main_incident_intrigue_any_negative_1d	false	5.0000	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
263636185	wh2_main_incident_intrigue_any_negative_2b	false	6.0000	wh3_main_sla_slaanesh	wh2_main_hef_high_elves
264560978	wh2_main_incident_intrigue_any_negative_3a	false	3.0000	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
264594278	wh2_main_incident_intrigue_any_positive_3a	true	3.0000	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
2654193	wh2_main_incident_intrigue_any_negative_1a	false	5.0000	wh3_main_ksl_kislev	wh2_main_hef_high_elves
271608780	wh2_main_incident_intrigue_any_positive_3a	true	3.0000	wh3_main_kho_khorne	wh2_main_hef_high_elves
271697650	wh2_main_incident_intrigue_any_positive_3b	true	3.0000	wh3_main_cth_cathay	wh2_main_hef_high_elves
275383378	wh2_main_incident_intrigue_any_positive_3b	true	3.0000	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
277827387	wh2_main_incident_intrigue_lzd_positive_1b	true	10.0000	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
278260374	wh2_main_incident_intrigue_any_positive_3a	true	3.0000	wh_main_emp_empire	wh2_main_hef_high_elves
283900736	wh2_main_incident_intrigue_any_positive_1b	true	5.0000	wh2_dlc11_cst_vampire_coast	wh2_main_hef_high_elves
284218368	wh2_main_incident_intrigue_any_negative_2b	false	6.0000	wh2_main_def_dark_elves	wh2_main_hef_high_elves
289629152	wh2_main_incident_intrigue_any_negative_1a	false	5.0000	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
296055849	wh3_dlc25_incident_machinations_any_negative_1d	false	5.0000	wh_main_brt_bretonnia	wh_main_emp_empire
302905555	wh2_main_incident_intrigue_any_positive_2b	true	6.0000	wh3_main_pro_ksl_kislev	wh2_main_hef_high_elves
303904726	wh3_dlc25_incident_machinations_any_negative_2a	false	6.0000	wh_main_dwf_dwarfs	wh_main_emp_empire
304720816	wh2_main_incident_intrigue_def_positive_1b	true	10.0000	wh2_main_def_dark_elves	wh2_main_hef_high_elves
304736381	wh2_main_incident_intrigue_any_negative_2a	false	6.0000	wh2_main_def_dark_elves	wh2_main_hef_high_elves
305178730	wh2_main_incident_intrigue_any_positive_3a	true	3.0000	wh_main_grn_greenskins	wh2_main_hef_high_elves
307895236	wh3_dlc25_incident_machinations_hef_positive_1c	true	10.0000	wh2_main_hef_high_elves	wh_main_emp_empire
313989316	wh3_dlc25_incident_machinations_hef_positive_2a	true	17.0000	wh2_main_hef_high_elves	wh_main_emp_empire
31464560	wh2_main_incident_intrigue_any_negative_1c	false	5.0000	wh2_main_rogue	wh2_main_hef_high_elves
31805331	wh2_main_incident_intrigue_any_positive_3a	true	3.0000	wh3_main_cth_cathay	wh2_main_hef_high_elves
31820757	wh2_main_incident_intrigue_any_positive_3a	true	3.0000	wh3_main_nur_nurgle	wh2_main_hef_high_elves
323628029	wh2_main_incident_intrigue_any_negative_3a	false	3.0000	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
335509687	wh2_main_incident_intrigue_any_positive_1b	true	5.0000	wh_dlc08_nor_norsca	wh2_main_hef_high_elves
336570808	wh3_dlc25_incident_machinations_any_positive_2b	true	5.0000	wh_main_dwf_dwarfs	wh_main_emp_empire
34177693	wh2_main_incident_intrigue_any_positive_2a	true	6.0000	wh3_main_ksl_kislev	wh2_main_hef_high_elves
34491660	wh2_main_incident_intrigue_any_negative_1c	false	5.0000	wh3_dlc23_chd_chaos_dwarfs	wh2_main_hef_high_elves
346159767	wh2_main_incident_intrigue_hef_negative_2b	false	12.0000	wh2_main_hef_high_elves	wh2_main_hef_high_elves
34788839	wh3_dlc25_incident_machinations_any_negative_1d	false	5.0000	wh3_main_cth_cathay	wh_main_emp_empire
349186706	wh2_main_incident_intrigue_def_negative_1c	false	10.0000	wh2_main_def_dark_elves	wh2_main_hef_high_elves
350378814	wh2_main_incident_intrigue_any_positive_2b	true	6.0000	wh2_main_rogue	wh2_main_hef_high_elves
352368656	wh2_main_incident_intrigue_any_negative_1b	false	5.0000	wh3_main_ksl_kislev	wh2_main_hef_high_elves
357730916	wh3_dlc25_incident_machinations_any_negative_3b	false	3.0000	wh3_main_cth_cathay	wh_main_emp_empire
358385480	wh2_main_incident_intrigue_any_positive_1a	true	5.0000	wh2_main_skv_skaven	wh2_main_hef_high_elves
359690250	wh2_main_incident_intrigue_any_negative_1c	false	5.0000	wh3_main_cth_cathay	wh2_main_hef_high_elves
367834375	wh3_dlc25_incident_machinations_any_negative_1d	false	5.0000	wh3_main_ksl_kislev	wh_main_emp_empire
383968	wh2_main_incident_intrigue_any_negative_1c	false	5.0000	wh3_main_ksl_kislev	wh2_main_hef_high_elves
387473780	wh2_main_incident_intrigue_any_positive_3b	true	3.0000	wh3_main_tze_tzeentch	wh2_main_hef_high_elves
39375727	wh2_main_incident_intrigue_any_positive_2a	true	6.0000	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
399064457	wh3_dlc25_incident_machinations_any_positive_1a	true	3.0000	wh_main_dwf_dwarfs	wh_main_emp_empire
400312458	wh2_main_incident_intrigue_any_negative_1a	false	5.0000	wh_main_emp_empire	wh2_main_hef_high_elves
402833303	wh2_main_incident_intrigue_any_negative_3a	false	3.0000	wh2_main_skv_skaven	wh2_main_hef_high_elves
409596577	wh2_main_incident_intrigue_any_positive_1d	true	5.0000	wh_main_brt_bretonnia	wh2_main_hef_high_elves
413985775	wh2_main_incident_intrigue_any_negative_1b	false	5.0000	wh3_main_nur_nurgle	wh2_main_hef_high_elves
422682319	wh2_main_incident_intrigue_any_positive_1d	true	5.0000	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
427959233	wh2_main_incident_intrigue_any_negative_3a	false	3.0000	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
434776317	wh2_main_incident_intrigue_any_negative_3a	false	3.0000	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
438363828	wh3_dlc25_incident_machinations_any_negative_1c	false	5.0000	wh_main_brt_bretonnia	wh_main_emp_empire
441371152	wh2_main_incident_intrigue_any_negative_2a	false	6.0000	wh2_main_skv_skaven	wh2_main_hef_high_elves
441650973	wh2_main_incident_intrigue_skv_positive_3a	true	10.0000	wh2_main_skv_skaven	wh2_main_hef_high_elves
44313879	wh2_main_incident_intrigue_any_negative_1d	false	5.0000	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
443412869	wh2_main_incident_intrigue_any_negative_3a	false	3.0000	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
449607707	wh2_dlc13_incident_machination_external_negative	false	3.0000	wh_main_emp_empire	wh_main_emp_empire
450478956	wh2_main_incident_intrigue_any_positive_3a	true	3.0000	wh2_main_rogue	wh2_main_hef_high_elves
460954694	wh2_main_incident_intrigue_any_positive_2a	true	6.0000	wh3_main_cth_cathay	wh2_main_hef_high_elves
464902091	wh2_main_incident_intrigue_any_negative_1b	false	5.0000	wh3_main_kho_khorne	wh2_main_hef_high_elves
471877574	wh2_main_incident_intrigue_any_negative_2b	false	6.0000	wh2_dlc11_cst_vampire_coast	wh2_main_hef_high_elves
47289051	wh2_main_incident_intrigue_any_negative_1c	false	5.0000	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
47306461	wh2_main_incident_intrigue_any_positive_2b	true	6.0000	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
474154596	wh2_main_incident_intrigue_any_negative_3b	false	3.0000	wh_main_chs_chaos	wh2_main_hef_high_elves
477346720	wh2_main_incident_intrigue_any_negative_2b	false	6.0000	wh3_main_tze_tzeentch	wh2_main_hef_high_elves
479815525	wh2_main_incident_intrigue_skv_positive_2a	true	15.0000	wh2_main_skv_skaven	wh2_main_hef_high_elves
487815511	wh3_dlc25_incident_machinations_any_negative_1c	false	5.0000	wh3_main_ksl_kislev	wh_main_emp_empire
491313200	wh2_main_incident_intrigue_any_positive_3b	true	3.0000	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
492665438	wh2_main_incident_intrigue_any_positive_2a	true	6.0000	wh_main_brt_bretonnia	wh2_main_hef_high_elves
492944496	wh2_main_incident_intrigue_any_negative_3a	false	3.0000	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
495534082	wh2_main_incident_intrigue_any_positive_2b	true	6.0000	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
497382731	wh2_main_incident_intrigue_any_negative_1a	false	5.0000	wh3_main_pro_ksl_kislev	wh2_main_hef_high_elves
498867248	wh2_main_incident_intrigue_any_negative_1a	false	5.0000	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
499895733	wh2_main_incident_intrigue_any_negative_1d	false	5.0000	wh2_main_skv_skaven	wh2_main_hef_high_elves
502726247	wh3_dlc25_incident_machinations_hef_positive_3a	true	13.0000	wh2_main_hef_high_elves	wh_main_emp_empire
504186651	wh2_main_incident_intrigue_any_positive_1c	true	5.0000	wh3_main_sla_slaanesh	wh2_main_hef_high_elves
507156589	wh2_main_incident_intrigue_any_negative_1c	false	5.0000	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
507960665	wh2_main_incident_intrigue_any_negative_2a	false	6.0000	wh_main_emp_empire	wh2_main_hef_high_elves
50988481	wh3_dlc25_incident_machinations_any_negative_2a	false	6.0000	wh3_main_ksl_kislev	wh_main_emp_empire
518382473	wh2_main_incident_intrigue_any_negative_3b	false	3.0000	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
521033430	wh2_main_incident_intrigue_any_negative_1b	false	5.0000	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
526079147	wh2_main_incident_intrigue_any_positive_2b	true	6.0000	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
527862331	wh2_main_incident_intrigue_any_positive_3a	true	3.0000	wh2_main_def_dark_elves	wh2_main_hef_high_elves
530735237	wh3_dlc25_incident_machinations_any_negative_3a	false	3.0000	wh_main_brt_bretonnia	wh_main_emp_empire
536275987	wh2_main_incident_intrigue_any_positive_1b	true	5.0000	wh2_main_rogue	wh2_main_hef_high_elves
53799523	wh3_dlc25_incident_machinations_hef_negative_1a	false	10.0000	wh2_main_hef_high_elves	wh_main_emp_empire
544051745	wh2_main_incident_intrigue_any_positive_1c	true	5.0000	wh2_main_skv_skaven	wh2_main_hef_high_elves
545061667	wh2_main_incident_intrigue_any_positive_1b	true	5.0000	wh3_dlc23_chd_chaos_dwarfs	wh2_main_hef_high_elves
548201623	wh2_main_incident_intrigue_any_negative_1a	false	5.0000	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
553883719	wh2_main_incident_intrigue_any_positive_1c	true	5.0000	wh_main_grn_greenskins	wh2_main_hef_high_elves
556677470	wh2_main_incident_intrigue_any_negative_1d	false	5.0000	wh2_main_hef_high_elves	wh2_main_hef_high_elves
56056607	wh2_main_incident_intrigue_any_positive_1c	true	5.0000	wh2_main_def_dark_elves	wh2_main_hef_high_elves
564755942	wh3_dlc25_incident_machinations_any_positive_2a	true	5.0000	wh3_main_cth_cathay	wh_main_emp_empire
56480283	wh2_main_incident_intrigue_any_negative_1b	false	5.0000	wh_main_emp_empire	wh2_main_hef_high_elves
572289374	wh2_main_incident_intrigue_any_negative_2a	false	6.0000	wh_dlc08_nor_norsca	wh2_main_hef_high_elves
572694600	wh2_main_incident_intrigue_any_negative_3a	false	3.0000	wh3_dlc23_chd_chaos_dwarfs	wh2_main_hef_high_elves
576545778	wh2_main_incident_intrigue_any_negative_1c	false	5.0000	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
577025852	wh2_main_incident_intrigue_any_positive_3a	true	3.0000	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
578522040	wh2_main_incident_intrigue_any_positive_1c	true	5.0000	wh3_main_ogr_ogre_kingdoms	wh2_main_hef_high_elves
588496889	wh2_main_incident_intrigue_any_positive_2b	true	6.0000	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
590966396	wh3_dlc25_incident_machinations_any_negative_1c	false	5.0000	wh_main_dwf_dwarfs	wh_main_emp_empire
596312969	wh2_main_incident_intrigue_any_negative_3b	false	3.0000	wh3_main_tze_tzeentch	wh2_main_hef_high_elves
605679861	wh2_main_incident_intrigue_any_negative_3a	false	3.0000	wh_main_emp_empire	wh2_main_hef_high_elves
607096082	wh2_main_incident_intrigue_any_negative_1d	false	5.0000	wh2_dlc11_cst_vampire_coast	wh2_main_hef_high_elves
60737023	wh2_main_incident_intrigue_any_positive_1c	true	5.0000	wh_dlc08_nor_norsca	wh2_main_hef_high_elves
608732200	wh2_main_incident_intrigue_any_negative_1c	false	5.0000	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
610429184	wh2_main_incident_intrigue_any_negative_1b	false	5.0000	wh_main_chs_chaos	wh2_main_hef_high_elves
61267533	wh2_main_incident_intrigue_any_negative_1d	false	5.0000	wh_main_chs_chaos	wh2_main_hef_high_elves
620581048	wh2_main_incident_intrigue_any_negative_3b	false	3.0000	wh_dlc08_nor_norsca	wh2_main_hef_high_elves
624372659	wh2_main_incident_intrigue_any_positive_1d	true	5.0000	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
625877813	wh2_main_incident_intrigue_any_negative_2b	false	6.0000	wh2_main_hef_high_elves	wh2_main_hef_high_elves
626515273	wh2_main_incident_intrigue_any_positive_1a	true	5.0000	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
627949608	wh2_main_incident_intrigue_any_negative_3b	false	3.0000	wh3_main_nur_nurgle	wh2_main_hef_high_elves
646653142	wh3_dlc25_incident_machinations_any_negative_3a	false	3.0000	wh3_main_ksl_kislev	wh_main_emp_empire
