bullet_point	unit_key
armour_piercing	wh2_dlc15_hef_cha_archmage_heavens_4
dragon_breath_moon	wh2_dlc15_hef_cha_archmage_heavens_4
spellcaster	wh2_dlc15_hef_cha_archmage_heavens_4
terror	wh2_dlc15_hef_cha_archmage_heavens_4
spellcaster	wh2_dlc15_hef_cha_archmage_high_0
spellcaster	wh2_dlc15_hef_cha_archmage_high_1
very_fast	wh2_dlc15_hef_cha_archmage_high_1
anti_infantry	wh2_dlc15_hef_cha_archmage_high_2
spellcaster	wh2_dlc15_hef_cha_archmage_high_2
spellcaster	wh2_dlc15_hef_cha_archmage_high_3
very_fast	wh2_dlc15_hef_cha_archmage_high_3
armour_piercing	wh2_dlc15_hef_cha_archmage_high_4
dragon_breath_moon	wh2_dlc15_hef_cha_archmage_high_4
spellcaster	wh2_dlc15_hef_cha_archmage_high_4
terror	wh2_dlc15_hef_cha_archmage_high_4
spellcaster	wh2_dlc15_hef_cha_archmage_life_0
spellcaster	wh2_dlc15_hef_cha_archmage_life_1
very_fast	wh2_dlc15_hef_cha_archmage_life_1
anti_infantry	wh2_dlc15_hef_cha_archmage_life_2
spellcaster	wh2_dlc15_hef_cha_archmage_life_2
spellcaster	wh2_dlc15_hef_cha_archmage_life_3
very_fast	wh2_dlc15_hef_cha_archmage_life_3
armour_piercing	wh2_dlc15_hef_cha_archmage_life_4
dragon_breath_moon	wh2_dlc15_hef_cha_archmage_life_4
spellcaster	wh2_dlc15_hef_cha_archmage_life_4
terror	wh2_dlc15_hef_cha_archmage_life_4
spellcaster	wh2_dlc15_hef_cha_archmage_light_0
spellcaster	wh2_dlc15_hef_cha_archmage_light_1
very_fast	wh2_dlc15_hef_cha_archmage_light_1
anti_infantry	wh2_dlc15_hef_cha_archmage_light_2
spellcaster	wh2_dlc15_hef_cha_archmage_light_2
spellcaster	wh2_dlc15_hef_cha_archmage_light_3
very_fast	wh2_dlc15_hef_cha_archmage_light_3
armour_piercing	wh2_dlc15_hef_cha_archmage_light_4
dragon_breath_moon	wh2_dlc15_hef_cha_archmage_light_4
spellcaster	wh2_dlc15_hef_cha_archmage_light_4
terror	wh2_dlc15_hef_cha_archmage_light_4
spellcaster	wh2_dlc15_hef_cha_archmage_metal_0
spellcaster	wh2_dlc15_hef_cha_archmage_metal_1
very_fast	wh2_dlc15_hef_cha_archmage_metal_1
anti_infantry	wh2_dlc15_hef_cha_archmage_metal_2
spellcaster	wh2_dlc15_hef_cha_archmage_metal_2
spellcaster	wh2_dlc15_hef_cha_archmage_metal_3
very_fast	wh2_dlc15_hef_cha_archmage_metal_3
armour_piercing	wh2_dlc15_hef_cha_archmage_metal_4
dragon_breath_moon	wh2_dlc15_hef_cha_archmage_metal_4
spellcaster	wh2_dlc15_hef_cha_archmage_metal_4
terror	wh2_dlc15_hef_cha_archmage_metal_4
spellcaster	wh2_dlc15_hef_cha_archmage_shadows_0
spellcaster	wh2_dlc15_hef_cha_archmage_shadows_1
very_fast	wh2_dlc15_hef_cha_archmage_shadows_1
anti_infantry	wh2_dlc15_hef_cha_archmage_shadows_2
spellcaster	wh2_dlc15_hef_cha_archmage_shadows_2
spellcaster	wh2_dlc15_hef_cha_archmage_shadows_3
very_fast	wh2_dlc15_hef_cha_archmage_shadows_3
armour_piercing	wh2_dlc15_hef_cha_archmage_shadows_4
dragon_breath_moon	wh2_dlc15_hef_cha_archmage_shadows_4
spellcaster	wh2_dlc15_hef_cha_archmage_shadows_4
terror	wh2_dlc15_hef_cha_archmage_shadows_4
armoured	wh2_dlc15_hef_cha_eltharion_the_grim_0
spellcaster	wh2_dlc15_hef_cha_eltharion_the_grim_0
armoured	wh2_dlc15_hef_cha_eltharion_the_grim_1
spellcaster	wh2_dlc15_hef_cha_eltharion_the_grim_1
armour_piercing	wh2_dlc15_hef_cha_eltharion_the_grim_2
armoured	wh2_dlc15_hef_cha_eltharion_the_grim_2
spellcaster	wh2_dlc15_hef_cha_eltharion_the_grim_2
terror	wh2_dlc15_hef_cha_eltharion_the_grim_2
anti_large	wh2_dlc15_hef_cha_imrik_0
armour_piercing	wh2_dlc15_hef_cha_imrik_0
dragon_armour	wh2_dlc15_hef_cha_imrik_0
martial_mastery	wh2_dlc15_hef_cha_imrik_0
anti_large	wh2_dlc15_hef_cha_imrik_1
armour_piercing	wh2_dlc15_hef_cha_imrik_1
dragon_armour	wh2_dlc15_hef_cha_imrik_1
martial_mastery	wh2_dlc15_hef_cha_imrik_1
armour_piercing	wh2_dlc15_hef_cha_imrik_2
dragon_breath_star	wh2_dlc15_hef_cha_imrik_2
scaly_skin	wh2_dlc15_hef_cha_imrik_2
terror	wh2_dlc15_hef_cha_imrik_2
spellcaster	wh2_dlc15_hef_cha_mage_beasts_0
spellcaster	wh2_dlc15_hef_cha_mage_beasts_1
very_fast	wh2_dlc15_hef_cha_mage_beasts_1
anti_infantry	wh2_dlc15_hef_cha_mage_beasts_2
spellcaster	wh2_dlc15_hef_cha_mage_beasts_2
spellcaster	wh2_dlc15_hef_cha_mage_death_0
spellcaster	wh2_dlc15_hef_cha_mage_death_1
very_fast	wh2_dlc15_hef_cha_mage_death_1
anti_infantry	wh2_dlc15_hef_cha_mage_death_2
spellcaster	wh2_dlc15_hef_cha_mage_death_2
spellcaster	wh2_dlc15_hef_cha_mage_fire_0
spellcaster	wh2_dlc15_hef_cha_mage_fire_1
very_fast	wh2_dlc15_hef_cha_mage_fire_1
anti_infantry	wh2_dlc15_hef_cha_mage_fire_2
spellcaster	wh2_dlc15_hef_cha_mage_fire_2
armoured	wh2_dlc15_hef_cha_mage_fire_3
dragon_breath_sun	wh2_dlc15_hef_cha_mage_fire_3
spellcaster	wh2_dlc15_hef_cha_mage_fire_3
terror	wh2_dlc15_hef_cha_mage_fire_3
spellcaster	wh2_dlc15_hef_cha_mage_metal_0
spellcaster	wh2_dlc15_hef_cha_mage_metal_1
very_fast	wh2_dlc15_hef_cha_mage_metal_1
anti_infantry	wh2_dlc15_hef_cha_mage_metal_2
spellcaster	wh2_dlc15_hef_cha_mage_metal_2
armour_piercing	wh2_dlc15_hef_cha_prince_6
armoured	wh2_dlc15_hef_cha_prince_6
melee_expert	wh2_dlc15_hef_cha_prince_6
terror	wh2_dlc15_hef_cha_prince_6
armour_piercing_melee	wh2_dlc15_hef_cha_princess_6
melee_expert	wh2_dlc15_hef_cha_princess_6
terror	wh2_dlc15_hef_cha_princess_6
armour_piercing	wh2_dlc15_hef_cha_teclis_2
attuned_to_magic	wh2_dlc15_hef_cha_teclis_2
spellcaster	wh2_dlc15_hef_cha_teclis_2
very_fast	wh2_dlc15_hef_cha_teclis_2
good_range	wh2_dlc15_hef_inf_archers_ror_0
martial_mastery	wh2_dlc15_hef_inf_archers_ror_0
armoured_and_shielded	wh2_dlc15_hef_inf_mistwalkers_faithbearers_0
frenzy	wh2_dlc15_hef_inf_mistwalkers_faithbearers_0
armour_piercing	wh2_dlc15_hef_inf_mistwalkers_griffon_knights_0
armoured	wh2_dlc15_hef_inf_mistwalkers_griffon_knights_0
terror	wh2_dlc15_hef_inf_mistwalkers_griffon_knights_0
charge_reflector_vs_large	wh2_dlc15_hef_inf_mistwalkers_sentinels_0
good_range	wh2_dlc15_hef_inf_mistwalkers_sentinels_0
low_rate_of_fire	wh2_dlc15_hef_inf_mistwalkers_sentinels_0
shieldbreaker	wh2_dlc15_hef_inf_mistwalkers_sentinels_0
anti_infantry	wh2_dlc15_hef_inf_mistwalkers_skyhawks_0
piercing_projectiles	wh2_dlc15_hef_inf_mistwalkers_skyhawks_0
stalk	wh2_dlc15_hef_inf_mistwalkers_skyhawks_0
weak_anti_armour	wh2_dlc15_hef_inf_mistwalkers_skyhawks_0
anti_large	wh2_dlc15_hef_inf_mistwalkers_spireguard_0
charge_reflector	wh2_dlc15_hef_inf_mistwalkers_spireguard_0
stockpiles	wh2_dlc15_hef_inf_mistwalkers_spireguard_0
unbreakable	wh2_dlc15_hef_inf_mistwalkers_spireguard_0
anti_infantry	wh2_dlc15_hef_inf_rangers_0
dodge	wh2_dlc15_hef_inf_rangers_0
forest_strider	wh2_dlc15_hef_inf_rangers_0
anti_large	wh2_dlc15_hef_inf_silverin_guard_0
armoured_and_shielded	wh2_dlc15_hef_inf_silverin_guard_0
charge_reflector	wh2_dlc15_hef_inf_silverin_guard_0
magic_armour	wh2_dlc15_hef_inf_silverin_guard_0
armour_piercing	wh2_dlc15_hef_mon_arcane_phoenix_0
attuned_to_magic	wh2_dlc15_hef_mon_arcane_phoenix_0
death_from_above	wh2_dlc15_hef_mon_arcane_phoenix_0
rebirth	wh2_dlc15_hef_mon_arcane_phoenix_0
armour_piercing	wh2_dlc15_hef_mon_arcane_phoenix_ror_0
attuned_to_magic	wh2_dlc15_hef_mon_arcane_phoenix_ror_0
death_from_above	wh2_dlc15_hef_mon_arcane_phoenix_ror_0
rebirth	wh2_dlc15_hef_mon_arcane_phoenix_ror_0
armour_piercing	wh2_dlc15_hef_mon_black_dragon_imrik_boss
armoured	wh2_dlc15_hef_mon_black_dragon_imrik_boss
dragon_breath_noxious	wh2_dlc15_hef_mon_black_dragon_imrik_boss
scaly_skin	wh2_dlc15_hef_mon_black_dragon_imrik_boss
armour_piercing	wh2_dlc15_hef_mon_black_dragon_imrik
armoured	wh2_dlc15_hef_mon_black_dragon_imrik
dragon_breath_noxious	wh2_dlc15_hef_mon_black_dragon_imrik
scaly_skin	wh2_dlc15_hef_mon_black_dragon_imrik
armour_piercing	wh2_dlc15_hef_mon_forest_dragon_0
dragon_breath_noxious	wh2_dlc15_hef_mon_forest_dragon_0
forest_spirit	wh2_dlc15_hef_mon_forest_dragon_0
terror	wh2_dlc15_hef_mon_forest_dragon_0
armour_piercing	wh2_dlc15_hef_mon_forest_dragon_imrik_boss
dragon_breath_noxious	wh2_dlc15_hef_mon_forest_dragon_imrik_boss
forest_spirit	wh2_dlc15_hef_mon_forest_dragon_imrik_boss
terror	wh2_dlc15_hef_mon_forest_dragon_imrik_boss
armour_piercing	wh2_dlc15_hef_mon_forest_dragon_imrik
dragon_breath_noxious	wh2_dlc15_hef_mon_forest_dragon_imrik
forest_spirit	wh2_dlc15_hef_mon_forest_dragon_imrik
terror	wh2_dlc15_hef_mon_forest_dragon_imrik
armour_piercing	wh2_dlc15_hef_mon_moon_dragon_imrik_boss
dragon_breath_moon	wh2_dlc15_hef_mon_moon_dragon_imrik_boss
scaly_skin	wh2_dlc15_hef_mon_moon_dragon_imrik_boss
terror	wh2_dlc15_hef_mon_moon_dragon_imrik_boss
armour_piercing	wh2_dlc15_hef_mon_moon_dragon_imrik
dragon_breath_moon	wh2_dlc15_hef_mon_moon_dragon_imrik
scaly_skin	wh2_dlc15_hef_mon_moon_dragon_imrik
terror	wh2_dlc15_hef_mon_moon_dragon_imrik
armour_piercing	wh2_dlc15_hef_mon_star_dragon_imrik_boss
armoured	wh2_dlc15_hef_mon_star_dragon_imrik_boss
dragon_breath_star	wh2_dlc15_hef_mon_star_dragon_imrik_boss
scaly_skin	wh2_dlc15_hef_mon_star_dragon_imrik_boss
armour_piercing	wh2_dlc15_hef_mon_star_dragon_imrik
armoured	wh2_dlc15_hef_mon_star_dragon_imrik
dragon_breath_star	wh2_dlc15_hef_mon_star_dragon_imrik
scaly_skin	wh2_dlc15_hef_mon_star_dragon_imrik
armour_piercing	wh2_dlc15_hef_mon_sun_dragon_imrik_boss
dragon_breath_sun	wh2_dlc15_hef_mon_sun_dragon_imrik_boss
scaly_skin	wh2_dlc15_hef_mon_sun_dragon_imrik_boss
terror	wh2_dlc15_hef_mon_sun_dragon_imrik_boss
armour_piercing	wh2_dlc15_hef_mon_sun_dragon_imrik
dragon_breath_sun	wh2_dlc15_hef_mon_sun_dragon_imrik
scaly_skin	wh2_dlc15_hef_mon_sun_dragon_imrik
terror	wh2_dlc15_hef_mon_sun_dragon_imrik
anti_infantry	wh2_dlc15_hef_mon_war_lions_of_chrace_0
armour_piercing	wh2_dlc15_hef_mon_war_lions_of_chrace_0
lion_pelt	wh2_dlc15_hef_mon_war_lions_of_chrace_0
anti_infantry	wh2_dlc15_hef_mon_war_lions_of_chrace_ror_0
armour_piercing	wh2_dlc15_hef_mon_war_lions_of_chrace_ror_0
lion_pelt	wh2_dlc15_hef_mon_war_lions_of_chrace_ror_0
anti_infantry	wh2_dlc15_hef_veh_lion_chariot_of_chrace_0
armour_piercing	wh2_dlc15_hef_veh_lion_chariot_of_chrace_0
armoured	wh2_dlc15_hef_veh_lion_chariot_of_chrace_0
lion_pelt	wh2_dlc15_hef_veh_lion_chariot_of_chrace_0
anti_large	wh2_dlc16_skv_cha_chieftain_0
armour_piercing	wh2_dlc16_skv_cha_chieftain_0
armoured	wh2_dlc16_skv_cha_chieftain_0
anti_large	wh2_dlc16_skv_cha_chieftain_1
armour_piercing	wh2_dlc16_skv_cha_chieftain_1
armoured	wh2_dlc16_skv_cha_chieftain_1
frenzy	wh2_dlc16_skv_cha_chieftain_1
anti_infantry	wh2_dlc16_skv_cha_ghoritch_0_boss
armour_piercing	wh2_dlc16_skv_cha_ghoritch_0_boss
armoured	wh2_dlc16_skv_cha_ghoritch_0_boss
terror	wh2_dlc16_skv_cha_ghoritch_0_boss
anti_infantry	wh2_dlc16_skv_cha_ghoritch_0
armour_piercing	wh2_dlc16_skv_cha_ghoritch_0
armoured	wh2_dlc16_skv_cha_ghoritch_0
terror	wh2_dlc16_skv_cha_ghoritch_0
anti_large	wh2_dlc16_skv_cha_packmaster_0
charge_reflector_vs_large	wh2_dlc16_skv_cha_packmaster_0
armour_piercing	wh2_dlc16_skv_cha_packmaster_2
poison	wh2_dlc16_skv_cha_packmaster_2
very_fast	wh2_dlc16_skv_cha_packmaster_2
anti_large	wh2_dlc16_skv_cha_throt_the_unclean_0
armour_piercing	wh2_dlc16_skv_cha_throt_the_unclean_0
regeneration	wh2_dlc16_skv_cha_throt_the_unclean_0
poison	wh2_dlc16_skv_cha_throt_the_unclean_2
regeneration	wh2_dlc16_skv_cha_throt_the_unclean_2
very_fast	wh2_dlc16_skv_cha_throt_the_unclean_2
anti_large	wh2_dlc16_skv_cha_warlord_2
armour_piercing	wh2_dlc16_skv_cha_warlord_2
poison	wh2_dlc16_skv_cha_warlord_2
very_fast	wh2_dlc16_skv_cha_warlord_2
anti_large	wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab
expendable	wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab
meat_shield	wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab
poor_morale	wh2_dlc16_skv_inf_skavenslave_spearmen_0_flesh_lab
expendable	wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab
meat_shield	wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab
poor_morale	wh2_dlc16_skv_inf_skavenslaves_0_flesh_lab
armour_piercing	wh2_dlc16_skv_mon_brood_horror_0_flesh_lab
terror	wh2_dlc16_skv_mon_brood_horror_0_flesh_lab
very_fast	wh2_dlc16_skv_mon_brood_horror_0_flesh_lab
armour_piercing	wh2_dlc16_skv_mon_brood_horror_0
terror	wh2_dlc16_skv_mon_brood_horror_0
very_fast	wh2_dlc16_skv_mon_brood_horror_0
armour_piercing	wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab
regeneration	wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab
terror	wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab
too_horrible_to_die	wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab
armour_piercing	wh2_dlc16_skv_mon_hell_pit_abomination_ror_0
regeneration	wh2_dlc16_skv_mon_hell_pit_abomination_ror_0
terror	wh2_dlc16_skv_mon_hell_pit_abomination_ror_0
anti_infantry	wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab
armour_piercing	wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab
frenzy	wh2_dlc16_skv_mon_rat_ogre_mutant_flesh_lab
anti_infantry	wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0
armour_piercing	wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0
frenzy	wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0
terror	wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0
anti_infantry	wh2_dlc16_skv_mon_rat_ogre_mutant
armour_piercing	wh2_dlc16_skv_mon_rat_ogre_mutant
frenzy	wh2_dlc16_skv_mon_rat_ogre_mutant
armour_piercing	wh2_dlc16_skv_mon_rat_ogres_flesh_lab
frenzy	wh2_dlc16_skv_mon_rat_ogres_flesh_lab
armour_piercing	wh2_dlc16_skv_mon_rat_ogres_ror_0
frenzy	wh2_dlc16_skv_mon_rat_ogres_ror_0
armour_piercing	wh2_dlc16_skv_mon_rat_ogres_summoned
frenzy	wh2_dlc16_skv_mon_rat_ogres_summoned
armour_piercing	wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab
very_fast	wh2_dlc16_skv_mon_wolf_rats_0_flesh_lab
armour_piercing	wh2_dlc16_skv_mon_wolf_rats_0_summoned
very_fast	wh2_dlc16_skv_mon_wolf_rats_0_summoned
armour_piercing	wh2_dlc16_skv_mon_wolf_rats_0
vanguard_deployment	wh2_dlc16_skv_mon_wolf_rats_0
very_fast	wh2_dlc16_skv_mon_wolf_rats_0
poison	wh2_dlc16_skv_mon_wolf_rats_1_flesh_lab
very_fast	wh2_dlc16_skv_mon_wolf_rats_1_flesh_lab
weak_anti_armour	wh2_dlc16_skv_mon_wolf_rats_1_flesh_lab
poison	wh2_dlc16_skv_mon_wolf_rats_1_summoned
very_fast	wh2_dlc16_skv_mon_wolf_rats_1_summoned
weak_anti_armour	wh2_dlc16_skv_mon_wolf_rats_1_summoned
poison	wh2_dlc16_skv_mon_wolf_rats_1
vanguard_deployment	wh2_dlc16_skv_mon_wolf_rats_1
very_fast	wh2_dlc16_skv_mon_wolf_rats_1
weak_anti_armour	wh2_dlc16_skv_mon_wolf_rats_1
forest_stalker	wh2_dlc16_wef_cav_glade_riders_2
shielded	wh2_dlc16_wef_cav_glade_riders_2
vanguard_deployment	wh2_dlc16_wef_cav_glade_riders_2
very_fast	wh2_dlc16_wef_cav_glade_riders_2
armour_piercing	wh2_dlc16_wef_cav_great_stag_knights_0
forest_stalker	wh2_dlc16_wef_cav_great_stag_knights_0
vanguard_deployment	wh2_dlc16_wef_cav_great_stag_knights_0
very_fast	wh2_dlc16_wef_cav_great_stag_knights_0
armour_piercing	wh2_dlc16_wef_cav_great_stag_knights_ror_0
ethereal	wh2_dlc16_wef_cav_great_stag_knights_ror_0
vanguard_deployment	wh2_dlc16_wef_cav_great_stag_knights_ror_0
very_fast	wh2_dlc16_wef_cav_great_stag_knights_ror_0
armour_piercing	wh2_dlc16_wef_cha_ancient_treeman_coeddil_0
forest_spirit	wh2_dlc16_wef_cha_ancient_treeman_coeddil_0
spellcaster	wh2_dlc16_wef_cha_ancient_treeman_coeddil_0
vanguard_deployment	wh2_dlc16_wef_cha_ancient_treeman_coeddil_0
forest_spirit	wh2_dlc16_wef_cha_ariel_0
spellcaster	wh2_dlc16_wef_cha_ariel_0
terror	wh2_dlc16_wef_cha_ariel_0
forest_spirit	wh2_dlc16_wef_cha_drycha_0
frenzy	wh2_dlc16_wef_cha_drycha_0
spellcaster	wh2_dlc16_wef_cha_drycha_0
forest_stalker	wh2_dlc16_wef_cha_female_glade_lord_4
guided_projectile	wh2_dlc16_wef_cha_female_glade_lord_4
vanguard_deployment	wh2_dlc16_wef_cha_female_glade_lord_4
very_fast	wh2_dlc16_wef_cha_female_glade_lord_4
forest_stalker	wh2_dlc16_wef_cha_glade_lord_4
guided_projectile	wh2_dlc16_wef_cha_glade_lord_4
vanguard_deployment	wh2_dlc16_wef_cha_glade_lord_4
very_fast	wh2_dlc16_wef_cha_glade_lord_4
armour_piercing	wh2_dlc16_wef_cha_malicious_ancient_treeman_beasts_0
forest_spirit	wh2_dlc16_wef_cha_malicious_ancient_treeman_beasts_0
spellcaster	wh2_dlc16_wef_cha_malicious_ancient_treeman_beasts_0
vanguard_deployment	wh2_dlc16_wef_cha_malicious_ancient_treeman_beasts_0
armour_piercing	wh2_dlc16_wef_cha_malicious_ancient_treeman_life_0
forest_spirit	wh2_dlc16_wef_cha_malicious_ancient_treeman_life_0
spellcaster	wh2_dlc16_wef_cha_malicious_ancient_treeman_life_0
vanguard_deployment	wh2_dlc16_wef_cha_malicious_ancient_treeman_life_0
armour_piercing	wh2_dlc16_wef_cha_malicious_ancient_treeman_shadows_0
forest_spirit	wh2_dlc16_wef_cha_malicious_ancient_treeman_shadows_0
spellcaster	wh2_dlc16_wef_cha_malicious_ancient_treeman_shadows_0
vanguard_deployment	wh2_dlc16_wef_cha_malicious_ancient_treeman_shadows_0
damage_dealer	wh2_dlc16_wef_cha_malicious_branchwraith_beasts_0
forest_spirit	wh2_dlc16_wef_cha_malicious_branchwraith_beasts_0
spellcaster	wh2_dlc16_wef_cha_malicious_branchwraith_beasts_0
vanguard_deployment	wh2_dlc16_wef_cha_malicious_branchwraith_beasts_0
damage_dealer	wh2_dlc16_wef_cha_malicious_branchwraith_life_0
forest_spirit	wh2_dlc16_wef_cha_malicious_branchwraith_life_0
spellcaster	wh2_dlc16_wef_cha_malicious_branchwraith_life_0
vanguard_deployment	wh2_dlc16_wef_cha_malicious_branchwraith_life_0
damage_dealer	wh2_dlc16_wef_cha_malicious_branchwraith_shadows_0
forest_spirit	wh2_dlc16_wef_cha_malicious_branchwraith_shadows_0
spellcaster	wh2_dlc16_wef_cha_malicious_branchwraith_shadows_0
vanguard_deployment	wh2_dlc16_wef_cha_malicious_branchwraith_shadows_0
armour_piercing_ranged	wh2_dlc16_wef_cha_sisters_of_twilight_0
forest_stalker	wh2_dlc16_wef_cha_sisters_of_twilight_0
multishot	wh2_dlc16_wef_cha_sisters_of_twilight_0
very_fast	wh2_dlc16_wef_cha_sisters_of_twilight_0
armour_piercing_ranged	wh2_dlc16_wef_cha_sisters_of_twilight_1
forest_spirit	wh2_dlc16_wef_cha_sisters_of_twilight_1
multishot	wh2_dlc16_wef_cha_sisters_of_twilight_1
poison	wh2_dlc16_wef_cha_sisters_of_twilight_1
forest_stalker	wh2_dlc16_wef_cha_spellweaver_beasts_0
spellcaster	wh2_dlc16_wef_cha_spellweaver_beasts_0
forest_stalker	wh2_dlc16_wef_cha_spellweaver_beasts_1
spellcaster	wh2_dlc16_wef_cha_spellweaver_beasts_1
very_fast	wh2_dlc16_wef_cha_spellweaver_beasts_1
forest_stalker	wh2_dlc16_wef_cha_spellweaver_beasts_2
spellcaster	wh2_dlc16_wef_cha_spellweaver_beasts_2
forest_stalker	wh2_dlc16_wef_cha_spellweaver_beasts_3
spellcaster	wh2_dlc16_wef_cha_spellweaver_beasts_3
very_fast	wh2_dlc16_wef_cha_spellweaver_beasts_3
forest_stalker	wh2_dlc16_wef_cha_spellweaver_dark_0
spellcaster	wh2_dlc16_wef_cha_spellweaver_dark_0
forest_stalker	wh2_dlc16_wef_cha_spellweaver_dark_1
spellcaster	wh2_dlc16_wef_cha_spellweaver_dark_1
very_fast	wh2_dlc16_wef_cha_spellweaver_dark_1
forest_stalker	wh2_dlc16_wef_cha_spellweaver_dark_2
spellcaster	wh2_dlc16_wef_cha_spellweaver_dark_2
forest_stalker	wh2_dlc16_wef_cha_spellweaver_dark_3
spellcaster	wh2_dlc16_wef_cha_spellweaver_dark_3
very_fast	wh2_dlc16_wef_cha_spellweaver_dark_3
forest_stalker	wh2_dlc16_wef_cha_spellweaver_high_0
spellcaster	wh2_dlc16_wef_cha_spellweaver_high_0
forest_stalker	wh2_dlc16_wef_cha_spellweaver_high_1
spellcaster	wh2_dlc16_wef_cha_spellweaver_high_1
very_fast	wh2_dlc16_wef_cha_spellweaver_high_1
forest_stalker	wh2_dlc16_wef_cha_spellweaver_high_2
spellcaster	wh2_dlc16_wef_cha_spellweaver_high_2
forest_stalker	wh2_dlc16_wef_cha_spellweaver_high_3
spellcaster	wh2_dlc16_wef_cha_spellweaver_high_3
very_fast	wh2_dlc16_wef_cha_spellweaver_high_3
forest_stalker	wh2_dlc16_wef_cha_spellweaver_life_0
spellcaster	wh2_dlc16_wef_cha_spellweaver_life_0
forest_stalker	wh2_dlc16_wef_cha_spellweaver_life_1
spellcaster	wh2_dlc16_wef_cha_spellweaver_life_1
very_fast	wh2_dlc16_wef_cha_spellweaver_life_1
forest_stalker	wh2_dlc16_wef_cha_spellweaver_life_2
spellcaster	wh2_dlc16_wef_cha_spellweaver_life_2
forest_stalker	wh2_dlc16_wef_cha_spellweaver_life_3
spellcaster	wh2_dlc16_wef_cha_spellweaver_life_3
very_fast	wh2_dlc16_wef_cha_spellweaver_life_3
forest_stalker	wh2_dlc16_wef_cha_spellweaver_shadows_0
spellcaster	wh2_dlc16_wef_cha_spellweaver_shadows_0
forest_stalker	wh2_dlc16_wef_cha_spellweaver_shadows_1
spellcaster	wh2_dlc16_wef_cha_spellweaver_shadows_1
very_fast	wh2_dlc16_wef_cha_spellweaver_shadows_1
forest_stalker	wh2_dlc16_wef_cha_spellweaver_shadows_2
spellcaster	wh2_dlc16_wef_cha_spellweaver_shadows_2
forest_stalker	wh2_dlc16_wef_cha_spellweaver_shadows_3
spellcaster	wh2_dlc16_wef_cha_spellweaver_shadows_3
very_fast	wh2_dlc16_wef_cha_spellweaver_shadows_3
anti_infantry	wh2_dlc16_wef_inf_bladesingers_0
armour_piercing	wh2_dlc16_wef_inf_bladesingers_0
dodge	wh2_dlc16_wef_inf_bladesingers_0
forest_stalker	wh2_dlc16_wef_inf_bladesingers_0
damage_dealer	wh2_dlc16_wef_inf_dryads_0_summoned
forest_spirit	wh2_dlc16_wef_inf_dryads_0_summoned
frenzy	wh2_dlc16_wef_inf_dryads_0_summoned
vanguard_deployment	wh2_dlc16_wef_inf_dryads_0_summoned
damage_dealer	wh2_dlc16_wef_inf_dryads_ror_0
forest_spirit	wh2_dlc16_wef_inf_dryads_ror_0
frenzy	wh2_dlc16_wef_inf_dryads_ror_0
vanguard_deployment	wh2_dlc16_wef_inf_dryads_ror_0
damage_dealer	wh2_dlc16_wef_inf_malicious_dryads_0
forest_spirit	wh2_dlc16_wef_inf_malicious_dryads_0
frenzy	wh2_dlc16_wef_inf_malicious_dryads_0
vanguard_deployment	wh2_dlc16_wef_inf_malicious_dryads_0
expendable	wh2_dlc16_wef_mon_cave_bats
forest_stalker	wh2_dlc16_wef_mon_cave_bats
vanguard_deployment	wh2_dlc16_wef_mon_cave_bats
weak_anti_armour	wh2_dlc16_wef_mon_cave_bats
armour_piercing	wh2_dlc16_wef_mon_ceithin_har_summoned
dragon_breath_noxious	wh2_dlc16_wef_mon_ceithin_har_summoned
forest_spirit	wh2_dlc16_wef_mon_ceithin_har_summoned
terror	wh2_dlc16_wef_mon_ceithin_har_summoned
large_bst	wh2_dlc16_wef_mon_feral_manticore
rampage	wh2_dlc16_wef_mon_feral_manticore
terror	wh2_dlc16_wef_mon_feral_manticore
forest_stalker	wh2_dlc16_wef_mon_giant_spiders_0
poison	wh2_dlc16_wef_mon_giant_spiders_0
vanguard_deployment	wh2_dlc16_wef_mon_giant_spiders_0
forest_stalker	wh2_dlc16_wef_mon_gwindalor_summoned
very_fast	wh2_dlc16_wef_mon_gwindalor_summoned
vanguard_deployment	wh2_dlc16_wef_mon_harpies_0
very_fast	wh2_dlc16_wef_mon_harpies_0
armour_piercing	wh2_dlc16_wef_mon_hawks_0
forest_stalker	wh2_dlc16_wef_mon_hawks_0
vanguard_deployment	wh2_dlc16_wef_mon_hawks_0
very_fast	wh2_dlc16_wef_mon_hawks_0
armoured	wh2_dlc16_wef_mon_malicious_treekin_0
