key	chance_to_replenish	max_count	unit_record	use_partial_replenishment	max_replenish_per_turn
wh2_main_lzd_cav_horned_ones_blessed_0	0.0000	10	wh2_main_lzd_cav_horned_ones_blessed_0	false	0.0000
wh2_main_lzd_cav_terradon_riders_blessed_1	0.0000	10	wh2_main_lzd_cav_terradon_riders_blessed_1	false	0.0000
wh2_main_lzd_inf_chameleon_skinks_blessed_0	0.0000	10	wh2_main_lzd_inf_chameleon_skinks_blessed_0	false	0.0000
wh2_main_lzd_inf_saurus_spearmen_blessed_1	0.0000	10	wh2_main_lzd_inf_saurus_spearmen_blessed_1	false	0.0000
wh2_main_lzd_inf_saurus_warriors_blessed_1	0.0000	10	wh2_main_lzd_inf_saurus_warriors_blessed_1	false	0.0000
wh2_main_lzd_inf_skink_skirmishers_blessed_0	0.0000	10	wh2_main_lzd_inf_skink_skirmishers_blessed_0	false	0.0000
wh2_main_lzd_inf_temple_guards_blessed	0.0000	10	wh2_main_lzd_inf_temple_guards_blessed	false	0.0000
wh2_main_lzd_mon_bastiladon_blessed_2	0.0000	10	wh2_main_lzd_mon_bastiladon_blessed_2	false	0.0000
wh2_main_lzd_mon_carnosaur_blessed_0	0.0000	10	wh2_main_lzd_mon_carnosaur_blessed_0	false	0.0000
wh2_main_lzd_mon_kroxigors_blessed	0.0000	10	wh2_main_lzd_mon_kroxigors_blessed	false	0.0000
wh2_main_lzd_mon_stegadon_blessed_1	0.0000	10	wh2_main_lzd_mon_stegadon_blessed_1	false	0.0000
wh2_twa03_black_dragon	0.0000	10	wh2_main_def_mon_black_dragon	false	0.0000
wh2_twa03_cold_ones	0.0000	20	wh2_main_lzd_cav_cold_ones_feral_0	false	0.0000
wh2_twa03_def_mon_wolves_0	0.0000	20	wh2_twa03_def_mon_wolves_0	false	0.0000
wh2_twa03_feral_stegadon	0.0000	10	wh2_main_lzd_mon_stegadon_0	false	0.0000
wh2_twa03_inf_harpies	0.0000	20	wh2_main_def_inf_harpies	false	0.0000
wh2_twa03_mon_bloodwrack_medusa_0	0.0000	10	wh2_dlc14_def_mon_bloodwrack_medusa_0	false	0.0000
wh2_twa03_mon_carnosaur_0	0.0000	10	wh2_main_lzd_mon_carnosaur_0	false	0.0000
wh2_twa03_mon_feral_manticore_0	0.0000	10	wh2_dlc10_def_mon_feral_manticore_0	false	0.0000
wh2_twa03_mon_kharibdyss_0	0.0000	10	wh2_dlc10_def_mon_kharibdyss_0	false	0.0000
wh2_twa03_mon_monster_feral_bear	0.0000	10	wh3_main_monster_feral_bears	false	0.0000
wh2_twa03_mon_monster_feral_ice_bear	0.0000	10	wh3_main_monster_feral_ice_bears	false	0.0000
wh2_twa03_mon_monster_feral_wyvern	0.0000	10	wh2_twa03_grn_mon_wyvern_0	false	0.0000
wh2_twa03_mon_monster_giant_spider	0.0000	10	wh2_dlc16_wef_mon_giant_spiders_0	false	0.0000
wh2_twa03_mon_monster_sabretusk	0.0000	10	wh3_main_ogr_mon_sabretusk_pack_0	false	0.0000
wh2_twa03_mon_war_hydra	0.0000	10	wh2_main_def_mon_war_hydra	false	0.0000
wh2_twa03_mon_war_mammoth_0	0.0000	10	wh2_twa03_def_mon_war_mammoth_0	false	0.0000
wh2_twa03_squig_explosive	0.0000	20	wh_twa03_def_inf_squig_explosive_0	false	0.0000
wh3_dlc20_chs_cav_chaos_chariot_mnur	0.0000	6	wh3_dlc20_chs_cav_chaos_chariot_mnur	false	0.0000
wh3_dlc20_chs_cav_chaos_chariot_msla_ror	100.0000	1	wh3_dlc20_chs_cav_chaos_chariot_msla_ror	true	0.1000
wh3_dlc20_chs_cav_chaos_knights_mnur	0.0000	6	wh3_dlc20_chs_cav_chaos_knights_mnur	false	0.0000
wh3_dlc20_chs_cav_chaos_knights_mnur_lances	0.0000	6	wh3_dlc20_chs_cav_chaos_knights_mnur_lances	false	0.0000
wh3_dlc20_chs_cav_marauder_horsemen_mnur_throwing_axes	0.0000	6	wh3_dlc20_chs_cav_marauder_horsemen_mnur_throwing_axes	false	0.0000
wh3_dlc20_chs_inf_aspiring_champions_mtze_ror	100.0000	1	wh3_dlc20_chs_inf_aspiring_champions_mtze_ror	true	0.1000
wh3_dlc20_chs_inf_chaos_marauders_mkho_province_pool	0.2000	0	wh3_dlc20_chs_inf_chaos_marauders_mkho	false	1.0000
wh3_dlc20_chs_inf_chaos_marauders_mnur	0.0000	12	wh3_dlc20_chs_inf_chaos_marauders_mnur	false	0.0000
wh3_dlc20_chs_inf_chaos_marauders_mnur_greatweapons	0.0000	12	wh3_dlc20_chs_inf_chaos_marauders_mnur_greatweapons	false	0.0000
wh3_dlc20_chs_inf_chaos_marauders_mnur_province_pool	0.2000	0	wh3_dlc20_chs_inf_chaos_marauders_mnur	false	1.0000
wh3_dlc20_chs_inf_chaos_marauders_mtze_province_pool	0.2000	0	wh3_dlc20_chs_inf_chaos_marauders_mtze	false	1.0000
wh3_dlc20_chs_inf_chaos_warriors_mnur	0.0000	12	wh3_dlc20_chs_inf_chaos_warriors_mnur	false	0.0000
wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons	0.0000	12	wh3_dlc20_chs_inf_chaos_warriors_mnur_greatweapons	false	0.0000
wh3_dlc20_chs_inf_chosen_mnur	0.0000	12	wh3_dlc20_chs_inf_chosen_mnur	false	0.0000
wh3_dlc20_chs_inf_chosen_mnur_greatweapons	0.0000	12	wh3_dlc20_chs_inf_chosen_mnur_greatweapons	false	0.0000
wh3_dlc20_chs_inf_forsaken_mkho_province_pool	0.1500	0	wh3_dlc20_chs_inf_forsaken_mkho	false	1.0000
wh3_dlc20_chs_inf_forsaken_msla_province_pool	0.1500	0	wh3_dlc20_chs_inf_forsaken_msla	false	1.0000
wh3_dlc20_chs_mon_giant_mnur_ror	100.0000	1	wh3_dlc20_chs_mon_giant_mnur_ror	true	0.1000
wh3_dlc20_chs_mon_warshrine_faction_pool	0.0000	2	wh3_dlc20_chs_mon_warshrine	false	0.0000
wh3_dlc20_chs_mon_warshrine_mkho_faction_pool	0.0000	2	wh3_dlc20_chs_mon_warshrine_mkho	false	0.0000
wh3_dlc20_chs_mon_warshrine_mnur	0.0000	6	wh3_dlc20_chs_mon_warshrine_mnur	false	0.0000
wh3_dlc20_chs_mon_warshrine_mnur_faction_pool	0.0000	2	wh3_dlc20_chs_mon_warshrine_mnur	false	0.0000
wh3_dlc20_chs_mon_warshrine_msla_faction_pool	0.0000	2	wh3_dlc20_chs_mon_warshrine_msla	false	0.0000
wh3_dlc20_chs_mon_warshrine_mtze_faction_pool	0.0000	2	wh3_dlc20_chs_mon_warshrine_mtze	false	0.0000
wh3_dlc20_kho_cav_skullcrushers_mkho_ror	100.0000	1	wh3_dlc20_kho_cav_skullcrushers_mkho_ror	true	0.1000
wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror	100.0000	1	wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror	true	0.1000
wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_ror	100.0000	1	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_ror	true	0.1000
wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses_ror	100.0000	1	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses_ror	true	0.1000
wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror	100.0000	1	wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror	true	0.1000
wh3_dlc23_chd_inf_infernal_ironsworn_ror	100.0000	1	wh3_dlc23_chd_inf_infernal_ironsworn_ror	true	0.1000
wh3_dlc23_chd_veh_iron_daemon_ror	0.0000	0	wh3_dlc23_chd_veh_iron_daemon_ror	false	0.0000
wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake	100.0000	1	wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake	true	0.1000
wh3_dlc24_cth_inf_dragon_guard_crossbowmen_ror	100.0000	1	wh3_dlc24_cth_inf_dragon_guard_crossbowmen_ror	true	0.1000
wh3_dlc24_cth_inf_onyx_crowmen_ror	100.0000	1	wh3_dlc24_cth_inf_onyx_crowmen_ror	true	0.1000
wh3_dlc24_cth_veh_zhangu_war_drum_ror	100.0000	1	wh3_dlc24_cth_veh_zhangu_war_drum_ror	true	0.1000
wh3_dlc24_ksl_inf_akshina_ambushers_ror	100.0000	1	wh3_dlc24_ksl_inf_akshina_ambushers_ror	true	0.1000
wh3_dlc24_ksl_inf_kislevite_warriors	100.0000	0	wh3_dlc24_ksl_inf_kislevite_warriors	true	0.2000
wh3_dlc24_ksl_inf_streltsi_ror	100.0000	1	wh3_dlc24_ksl_inf_streltsi_ror	true	0.1000
wh3_dlc24_ksl_inf_the_things_in_the_woods_ror	100.0000	1	wh3_dlc24_ksl_mon_the_things_in_the_woods_ror	true	0.1000
wh3_dlc24_tze_inf_centigors_great_weapons_faction_pool	0.2000	0	wh3_dlc24_tze_inf_centigors_great_weapons	false	1.0000
wh3_dlc24_tze_inf_pink_horrors_ror	100.0000	1	wh3_dlc24_tze_inf_pink_horrors_ror	true	0.1000
wh3_dlc24_tze_inf_tzaangors_faction_pool	0.2000	0	wh3_dlc24_tze_inf_tzaangors	false	1.0000
wh3_dlc24_tze_mon_carnosaur_0	100.0000	1	wh3_dlc24_lzd_mon_carnosaur_0	true	0.1000
wh3_dlc24_tze_mon_cockatrice_faction_pool	0.0000	4	wh3_dlc24_tze_mon_cockatrice	false	0.0000
wh3_dlc24_tze_mon_flamers_changebringers_faction_pool	0.0000	2	wh3_dlc24_tze_mon_flamers_changebringers	false	0.0000
wh3_dlc24_tze_mon_mutalith_vortex_beast_faction_pool	0.0000	2	wh3_dlc24_tze_mon_mutalith_vortex_beast	false	0.0000
wh3_dlc24_tze_mon_mutalith_vortex_beast_ror	100.0000	1	wh3_dlc24_tze_mon_mutalith_vortex_beast_ror	true	0.1000
wh3_dlc24_tze_mon_screamers_ror	100.0000	1	wh3_dlc24_tze_mon_screamers_ror	true	0.1000
wh3_dlc24_tze_veh_steam_tank	100.0000	1	wh_main_emp_veh_steam_tank	true	0.1000
wh3_dlc25_dwf_grudges_flame_cannon	0.0000	2	wh_main_dwf_art_flame_cannon_grudge_reward	false	0.0000
wh3_dlc25_dwf_grudges_grudge_thrower	0.0000	2	wh3_dlc25_dwf_art_grudge_thrower_grudge_reward	false	0.0000
wh3_dlc25_dwf_grudges_gyrocopter_1	0.0000	2	wh_main_dwf_veh_gyrocopter_1_grudge_reward	false	0.0000
wh3_dlc25_dwf_grudges_hammerers	0.0000	2	wh_main_dwf_inf_hammerers_grudge_reward	false	0.0000
wh3_dlc25_dwf_grudges_irondrakes_0	0.0000	2	wh_main_dwf_inf_irondrakes_0_grudge_reward	false	0.0000
wh3_dlc25_dwf_grudges_longbeards_1	0.0000	2	wh_main_dwf_inf_longbeards_1_grudge_reward	false	0.0000
wh3_dlc25_dwf_grudges_quarrellers_1	0.0000	2	wh_main_dwf_inf_quarrellers_1_grudge_reward	false	0.0000
wh3_dlc25_dwf_grudges_slayers	0.0000	2	wh_main_dwf_inf_slayers_grudge_reward	false	0.0000
wh3_dlc25_dwf_inf_doomseekers_ror	100.0000	1	wh3_dlc25_dwf_inf_doomseekers_ror	true	0.1000
wh3_dlc25_dwf_inf_slayer_pirates_ror	100.0000	1	wh3_dlc25_dwf_inf_slayer_pirates_ror	true	0.1000
wh3_dlc25_dwf_inf_thunderers_ror	100.0000	1	wh3_dlc25_dwf_inf_thunderers_ror	true	0.1000
wh3_dlc25_dwf_malakai_feature_cannons	0.0000	3	wh_main_dwf_art_cannon_malakai	false	0.0000
wh3_dlc25_dwf_malakai_feature_flame_cannons	0.0000	3	wh_main_dwf_art_flame_cannon_malakai	false	0.0000
wh3_dlc25_dwf_malakai_feature_goblin_hewer	0.0000	3	wh3_dlc25_dwf_art_goblin_hewer_malakai	false	0.0000
wh3_dlc25_dwf_malakai_feature_gyrobomber	0.0000	3	wh_main_dwf_veh_gyrobomber_malakai	false	0.0000
wh3_dlc25_dwf_malakai_feature_gyrocopter_0	0.0000	2	wh_main_dwf_veh_gyrocopter_0_malakai	false	0.0000
wh3_dlc25_dwf_malakai_feature_gyrocopter_1	0.0000	1	wh_main_dwf_veh_gyrocopter_1_malakai	false	0.0000
wh3_dlc25_dwf_malakai_feature_organ_guns	0.0000	3	wh_main_dwf_art_organ_gun_malakai	false	0.0000
wh3_dlc25_dwf_malakai_feature_thunderbarge	0.0000	3	wh3_dlc25_dwf_veh_thunderbarge_malakai	false	0.0000
wh3_dlc25_emp_art_helstorm_rocket_battery_morr	0.0000	20	wh3_dlc25_emp_art_helstorm_rocket_battery_morr	false	0.0000
wh3_dlc25_emp_cav_outriders_morr	0.0000	20	wh3_dlc25_emp_cav_outriders_morr	false	0.0000
wh3_dlc25_emp_inf_hochland_long_rifles_ror	100.0000	1	wh3_dlc25_emp_inf_hochland_long_rifles_ror	true	0.1000
wh3_dlc25_emp_inf_nuln_ironsides_morr	0.0000	20	wh3_dlc25_emp_inf_nuln_ironsides_morr	false	0.0000
wh3_dlc25_emp_inf_spearmen_shields_ror	100.0000	1	wh3_dlc25_emp_inf_spearmen_shields_ror	true	0.1000
wh3_dlc25_emp_veh_marienburg_land_ship_morr	0.0000	20	wh3_dlc25_emp_veh_marienburg_land_ship_morr	false	0.0000
wh3_dlc25_emp_veh_marienburg_land_ship_ror	100.0000	1	wh3_dlc25_emp_veh_marienburg_land_ship_ror	true	0.1000
wh3_dlc25_nur_cav_plague_drones_1_ror	100.0000	1	wh3_dlc25_nur_cav_plague_drones_1_ror	true	0.1000
wh3_dlc25_nur_cav_rot_knights	0.0000	6	wh3_dlc25_nur_cav_rot_knights	false	0.0000
wh3_dlc25_nur_cav_rot_knights_ror	100.0000	1	wh3_dlc25_nur_cav_rot_knights_ror	true	0.1000
wh3_dlc25_nur_chieftain_cav_chaos_chariot_mnur	0.0000	0	wh3_dlc25_nur_chieftain_cav_chaos_chariot_mnur	false	0.0000
wh3_dlc25_nur_chieftain_inf_chaos_dwarf_blunderbusses	0.0000	0	wh3_dlc25_nur_chieftain_inf_chaos_dwarf_blunderbusses	false	0.0000
wh3_dlc25_nur_chieftain_inf_infernal_guard_fireglaives	0.0000	0	wh3_dlc25_nur_chieftain_inf_infernal_guard_fireglaives	false	0.0000
wh3_dlc25_nur_chieftain_mon_fimir_0	0.0000	0	wh3_dlc25_nur_chieftain_mon_fimir_0	false	0.0000
wh3_dlc25_nur_chieftain_mon_ghorgon	0.0000	0	wh3_dlc25_nur_chieftain_mon_ghorgon	false	0.0000
wh3_dlc25_nur_chieftain_mon_war_mammoth_0	0.0000	0	wh3_dlc25_nur_chieftain_mon_war_mammoth_0	false	0.0000
wh3_dlc25_nur_chieftain_veh_dreadquake_mortar	0.0000	0	wh3_dlc25_nur_chieftain_veh_dreadquake_mortar	false	0.0000
wh3_dlc25_nur_chieftains_bst_inf_centigors_1	0.0000	0	wh3_dlc25_nur_chieftain_inf_centigors_1	false	0.0000
wh3_dlc25_nur_chieftains_bst_inf_cygor_0	0.0000	0	wh3_dlc25_nur_chieftain_inf_cygor_0	false	0.0000
wh3_dlc25_nur_chieftains_chs_art_hellcannon	0.0000	0	wh3_dlc25_nur_chieftain_art_hellcannon	false	0.0000
wh3_dlc25_nur_chieftains_chs_inf_aspiring_champions_0	0.0000	0	wh3_dlc25_nur_chieftain_inf_aspiring_champions_0	false	0.0000
wh3_dlc25_nur_chieftains_chs_mon_dragon_ogre_shaggoth	0.0000	0	wh3_dlc25_nur_chieftain_mon_dragon_ogre_shaggoth	false	0.0000
wh3_dlc25_nur_chieftains_def_mon_war_mammoth_0	0.0000	0	wh3_dlc25_nur_chieftain_mon_war_mammoth_1	false	0.0000
wh3_dlc25_nur_chieftains_nor_mon_fimir_1	0.0000	0	wh3_dlc25_nur_chieftain_mon_fimir_1	false	0.0000
wh3_dlc25_nur_chieftains_nor_mon_frost_wyrm_0	0.0000	0	wh3_dlc25_nur_chieftain_mon_frost_wyrm_0	false	0.0000
wh3_dlc25_nur_chieftains_nor_mon_skinwolves_0	0.0000	0	wh3_dlc25_nur_chieftain_mon_skinwolves_0	false	0.0000
wh3_dlc25_nur_chieftains_nur_cav_rot_knights	0.0000	0	wh3_dlc25_nur_chieftain_cav_rot_knights	false	0.0000
wh3_dlc25_nur_chieftains_nur_mon_toad_dragon	0.0000	0	wh3_dlc25_nur_chieftain_mon_toad_dragon	false	0.0000
wh3_dlc25_nur_inf_pestigors	0.0000	12	wh3_dlc25_nur_inf_pestigors	false	0.0000
wh3_dlc25_nur_inf_pestigors_warriors_faction_pool	0.2000	0	wh3_dlc25_nur_inf_pestigors	false	1.0000
wh3_dlc25_nur_inf_plague_ogres	0.0000	6	wh3_dlc25_nur_inf_plague_ogres	false	0.0000
wh3_dlc25_nur_inf_plague_ogres_great_weapons	0.0000	6	wh3_dlc25_nur_inf_plague_ogres_great_weapons	false	0.0000
wh3_dlc25_nur_inf_plague_ogres_great_weapons_warriors_faction_pool	0.0000	5	wh3_dlc25_nur_inf_plague_ogres_great_weapons	false	0.0000
wh3_dlc25_nur_inf_plague_ogres_warriors_faction_pool	0.0000	5	wh3_dlc25_nur_inf_plague_ogres	false	0.0000
wh3_dlc25_nur_mon_bile_trolls	0.0000	12	wh3_dlc25_nur_mon_bile_trolls	false	0.0000
wh3_dlc25_nur_mon_bile_trolls_warriors_faction_pool	0.0000	5	wh3_dlc25_nur_mon_bile_trolls	false	0.0000
wh3_dlc25_nur_mon_soul_grinder_0_ror	100.0000	1	wh3_dlc25_nur_mon_soul_grinder_0_ror	true	0.1000
wh3_dlc25_nur_mon_toad_dragon	0.0000	6	wh3_dlc25_nur_mon_toad_dragon	false	0.0000
wh3_dlc25_nur_mon_toad_dragon_warriors_faction_pool	0.0000	2	wh3_dlc25_nur_mon_toad_dragon	false	0.0000
wh3_dlc26_chs_inf_chosen_mkho_ror	100.0000	1	wh3_dlc26_chs_inf_chosen_mkho_ror	true	0.1000
wh3_dlc26_grn_art_bolt_throwa_ror	100.0000	1	wh3_dlc26_grn_art_bolt_throwa_ror	true	0.1000
wh3_dlc26_grn_inf_rugluds_armoured_orcs	100.0000	1	wh3_dlc26_grn_inf_rugluds_armoured_orcs	true	0.1000
wh3_dlc26_grn_mon_colossal_squig_ror	100.0000	1	wh3_dlc26_grn_mon_colossal_squig_ror	true	0.1000
wh3_dlc26_kho_inf_khorngors_faction_pool	0.2000	0	wh3_dlc26_kho_inf_khorngors	false	1.0000
wh3_dlc26_kho_inf_skullreapers_faction_pool	0.0500	0	wh3_dlc26_kho_inf_skullreapers	false	1.0000
wh3_dlc26_kho_inf_wrathmongers_faction_pool	0.0200	0	wh3_dlc26_kho_inf_wrathmongers	false	1.0000
wh3_dlc26_kho_inf_wrathmongers_ror	100.0000	1	wh3_dlc26_kho_inf_wrathmongers_ror	true	0.1000
wh3_dlc26_kho_mon_bloodbeast_of_khorne_warriors_faction_pool	0.0000	2	wh3_dlc26_kho_mon_bloodbeast_of_khorne	false	0.0000
wh3_dlc26_kho_mon_slaughterbrute_warriors_faction_pool	0.0000	2	wh3_dlc26_kho_mon_slaughterbrute	false	0.0000
wh3_dlc26_kho_veh_skullcannon_ror	100.0000	1	wh3_dlc26_kho_veh_skullcannon_ror	true	0.1000
wh3_dlc26_ogr_inf_eshin_maneater_ror	100.0000	1	wh3_dlc26_ogr_inf_eshin_maneater_ror	true	0.1000
wh3_dlc26_ogr_inf_pigback_riders_ror	100.0000	1	wh3_dlc26_ogr_inf_pigback_riders_ror	true	0.1000
wh3_dlc26_ogr_mon_yhetees_ror	100.0000	1	wh3_dlc26_ogr_mon_yhetees_ror	true	0.1000
wh3_main_dae_inf_chaos_furies_0_faction_pool	0.0000	4	wh3_main_dae_inf_chaos_furies_0	false	0.0000
wh3_main_kho_inf_bloodletters_0_warriors_faction_pool	0.0000	4	wh3_main_kho_inf_bloodletters_0	false	0.0000
wh3_main_kho_inf_bloodletters_1_belakor_faction_pool	0.0000	4	wh3_main_kho_inf_bloodletters_1	false	0.0000
wh3_main_kho_inf_chaos_warhounds_0_province_pool	0.2000	1	wh3_main_kho_inf_chaos_warhounds_0	false	1.0000
wh3_main_kho_inf_flesh_hounds_of_khorne_0_warriors_faction_pool	0.0000	4	wh3_main_kho_inf_flesh_hounds_of_khorne_0	false	0.0000
wh3_main_kho_mon_bloodthirster_0_warriors_faction_pool	0.0000	2	wh3_main_kho_mon_bloodthirster_0	false	0.0000
wh3_main_kho_mon_soul_grinder_0_warriors_faction_pool	0.0000	2	wh3_main_kho_mon_soul_grinder_0	false	0.0000
wh3_main_kho_mon_spawn_of_khorne_0_province_pool	0.1000	0	wh3_main_kho_mon_spawn_of_khorne_0	false	1.0000
wh3_main_kho_veh_skullcannon_0_warriors_faction_pool	0.0000	4	wh3_main_kho_veh_skullcannon_0	false	0.0000
wh3_main_ksl_inf_kossars_0	100.0000	0	wh3_main_ksl_inf_kossars_0	true	0.2000
wh3_main_ksl_inf_kossars_1	100.0000	0	wh3_main_ksl_inf_kossars_1	true	0.2000
wh3_main_nur_cav_plague_drones_0	0.0000	6	wh3_main_nur_cav_plague_drones_0	false	0.0000
wh3_main_nur_cav_plague_drones_0_warriors_faction_pool	0.0000	4	wh3_main_nur_cav_plague_drones_0	false	0.0000
wh3_main_nur_cav_plague_drones_1	0.0000	6	wh3_main_nur_cav_plague_drones_1	false	0.0000
wh3_main_nur_cav_pox_riders_of_nurgle_0	0.0000	6	wh3_main_nur_cav_pox_riders_of_nurgle_0	false	0.0000
wh3_main_nur_inf_chaos_furies_0	0.0000	12	wh3_main_nur_inf_chaos_furies_0	false	0.0000
wh3_main_nur_inf_forsaken_0	0.0000	12	wh3_main_nur_inf_forsaken_0	false	0.0000
wh3_main_nur_inf_forsaken_0_province_pool	0.1500	0	wh3_main_nur_inf_forsaken_0_warriors	false	1.0000
wh3_main_nur_inf_nurglings_0	0.0000	12	wh3_main_nur_inf_nurglings_0	false	0.0000
wh3_main_nur_inf_nurglings_0_warriors_faction_pool	0.0000	4	wh3_main_nur_inf_nurglings_0	false	0.0000
wh3_main_nur_inf_plaguebearers_0	0.0000	12	wh3_main_nur_inf_plaguebearers_0	false	0.0000
wh3_main_nur_inf_plaguebearers_0_warriors_faction_pool	0.0000	4	wh3_main_nur_inf_plaguebearers_0	false	0.0000
wh3_main_nur_inf_plaguebearers_1	0.0000	12	wh3_main_nur_inf_plaguebearers_1	false	0.0000
wh3_main_nur_inf_plaguebearers_1_belakor_faction_pool	0.0000	4	wh3_main_nur_inf_plaguebearers_1	false	0.0000
wh3_main_nur_mon_beast_of_nurgle_0	0.0000	6	wh3_main_nur_mon_beast_of_nurgle_0	false	0.0000
wh3_main_nur_mon_beast_of_nurgle_0_warriors_faction_pool	0.0000	4	wh3_main_nur_mon_beast_of_nurgle_0	false	0.0000
wh3_main_nur_mon_great_unclean_one_0	0.0000	6	wh3_main_nur_mon_great_unclean_one_0	false	0.0000
wh3_main_nur_mon_great_unclean_one_0_warriors_faction_pool	0.0000	2	wh3_main_nur_mon_great_unclean_one_0	false	0.0000
wh3_main_nur_mon_plague_toads_0	0.0000	12	wh3_main_nur_mon_plague_toads_0	false	0.0000
wh3_main_nur_mon_rot_flies_0	0.0000	12	wh3_main_nur_mon_rot_flies_0	false	0.0000
wh3_main_nur_mon_rot_flies_0_warriors_faction_pool	0.0000	4	wh3_main_nur_mon_rot_flies_0	false	0.0000
wh3_main_nur_mon_soul_grinder_0	0.0000	6	wh3_main_nur_mon_soul_grinder_0	false	0.0000
wh3_main_nur_mon_soul_grinder_0_warriors_faction_pool	0.0000	2	wh3_main_nur_mon_soul_grinder_0	false	0.0000
wh3_main_nur_mon_spawn_of_nurgle_0	0.0000	12	wh3_main_nur_mon_spawn_of_nurgle_0	false	0.0000
wh3_main_nur_mon_spawn_of_nurgle_0_province_pool	0.1000	0	wh3_main_nur_mon_spawn_of_nurgle_0_warriors	false	1.0000
wh3_main_ogr_cav_mournfang_cavalry_0	100.0000	0	wh3_main_ogr_cav_mournfang_cavalry_0	true	0.2000
wh3_main_ogr_inf_maneaters_0	100.0000	0	wh3_main_ogr_inf_maneaters_0	true	0.2000
wh3_main_ogr_inf_maneaters_3	100.0000	0	wh3_main_ogr_inf_maneaters_3	true	0.2000
wh3_main_ogr_inf_ogres_0	100.0000	3	wh3_main_ogr_inf_ogres_0	true	0.2000
wh3_main_ogr_inf_ogres_1	100.0000	3	wh3_main_ogr_inf_ogres_1	true	0.2000
wh3_main_ogr_mon_giant_0	100.0000	0	wh3_main_ogr_mon_giant_0	true	0.2000
wh3_main_pro_ksl_cav_gryphon_legion_ror_0	100.0000	1	wh3_main_pro_ksl_cav_gryphon_legion_ror_0	true	0.1000
wh3_main_pro_ksl_inf_ice_guard_ror_0	100.0000	1	wh3_main_pro_ksl_inf_ice_guard_ror_0	true	0.1000
wh3_main_pro_ksl_inf_ice_guard_ror_1	100.0000	1	wh3_main_pro_ksl_inf_ice_guard_ror_1	true	0.1000
wh3_main_pro_ksl_mon_elemental_bear_ror_0	100.0000	1	wh3_main_pro_ksl_mon_elemental_bear_ror_0	true	0.1000
wh3_main_pro_ksl_mon_snow_leopard_ror_0	100.0000	1	wh3_main_pro_ksl_mon_snow_leopard_ror_0	true	0.1000
wh3_main_pro_ksl_veh_heavy_war_sled_ror_0	100.0000	1	wh3_main_pro_ksl_veh_heavy_war_sled_ror_0	true	0.1000
wh3_main_pro_ksl_veh_light_war_sled_ror_0	100.0000	1	wh3_main_pro_ksl_veh_light_war_sled_ror_0	true	0.1000
wh3_main_sla_inf_daemonette_0_warriors_faction_pool	0.0000	4	wh3_main_sla_inf_daemonette_0	false	0.0000
wh3_main_sla_inf_daemonette_1_belakor_faction_pool	0.0000	4	wh3_main_sla_inf_daemonette_1	false	0.0000
wh3_main_sla_inf_marauders_0_province_pool	0.2000	0	wh3_dlc20_chs_inf_chaos_marauders_msla	false	1.0000
wh3_main_sla_mon_fiends_of_slaanesh_0_warriors_faction_pool	0.0000	4	wh3_main_sla_mon_fiends_of_slaanesh_0	false	0.0000
wh3_main_sla_mon_keeper_of_secrets_0_warriors_faction_pool	0.0000	2	wh3_main_sla_mon_keeper_of_secrets_0	false	0.0000
wh3_main_sla_mon_soul_grinder_0_warriors_faction_pool	0.0000	2	wh3_main_sla_mon_soul_grinder_0	false	0.0000
wh3_main_sla_mon_spawn_of_slaanesh_0_province_pool	0.1000	0	wh3_main_sla_mon_spawn_of_slaanesh_0	false	1.0000
wh3_main_sla_veh_seeker_chariot_0_warriors_faction_pool	0.0000	4	wh3_main_sla_veh_seeker_chariot_0	false	0.0000
wh3_main_tze_inf_forsaken_0_province_pool	0.1500	0	wh3_main_tze_inf_forsaken_0	false	1.0000
wh3_main_tze_inf_pink_horrors_0_warriors_faction_pool	0.0000	4	wh3_main_tze_inf_pink_horrors_0	false	0.0000
wh3_main_tze_inf_pink_horrors_1_belakor_faction_pool	0.0000	4	wh3_main_tze_inf_pink_horrors_1	false	0.0000
wh3_main_tze_mon_flamers_0_warriors_faction_pool	0.0000	4	wh3_main_tze_mon_flamers_0	false	0.0000
wh3_main_tze_mon_lord_of_change_0_warriors_faction_pool	0.0000	2	wh3_main_tze_mon_lord_of_change_0	false	2.0000
wh3_main_tze_mon_screamers_0_warriors_faction_pool	0.0000	4	wh3_main_tze_mon_screamers_0	false	0.0000
wh3_main_tze_mon_soul_grinder_0_warriors_faction_pool	0.0000	2	wh3_main_tze_mon_soul_grinder_0	false	0.0000
wh3_main_tze_mon_spawn_of_tzeentch_0_province_pool	0.1000	0	wh3_main_tze_mon_spawn_of_tzeentch_0	false	1.0000
wh3_main_vmp_blood_knights_sword_shield	0.0500	0	wh3_main_vmp_blood_knights_sword_shield	false	1.0000
