id	dilemma_key	option_key	value	target
159158084	wh3_main_minor_cult_settlement_sale	GEN_TARGET_NONE		target_region_1
1592193648	wh3_dlc20_chs_eye_of_the_gods_kho	GEN_TARGET_MILITARY_FORCE		default
1592358703	wh2_main_lzd_blood_sacrifice	GEN_TARGET_FACTION		default
1593326687	wh2_dlc11_th_puzzle_3_10	VAR_CHANCE	100	default
1593346036	wh3_dlc20_dilemma_chs_discovered_ritual_slaanesh	CND_FIRST_ROUND	7	default
1594030333	wh2_dlc15_dilemma_food_merchant_13	VAR_CHANCE	100	default
1594633899	wh2_main_dilemma_loyalty_skv_shades_of_grey_1	CND_FIRST_ROUND	1	default
1595243804	wh2_main_dilemma_loyalty_positive_def_the_traitors	VAR_CHANCE	100	default
1595274976	wh3_main_dilemma_dae_1	GEN_CND_DIPLOMACY_AVAILABLE		target_faction_1
1595410208	wh3_main_dilemma_tze_6	CND_FIRST_ROUND	35	default
1595553924	wh2_main_hef_intrigue_court_of_the_sea	GEN_TARGET_NONE		target_faction_1
1595684578	wh3_main_dilemma_kislev_support	GEN_TARGET_NONE		default
1595993294	wh3_main_dilemma_sla_4	CND_CULTURE	wh3_main_sla_slaanesh	default
1596188298	wh2_dlc11_cst_dilemma_grim_tidings	VAR_CHANCE	4	default
1596736610	wh3_main_dilemma_tze_3	CND_FACTION	wh3_main_tze_oracles_of_tzeentch	default
1596895728	wh3_main_dilemma_tze_8	GEN_TARGET_FACTION		default
1598197808	wh3_main_dilemma_nur_4	GEN_CND_AGENT		default
1599045368	wh3_main_dilemma_nur_5	VAR_CHANCE	10	default
1599875964	wh3_dlc23_dilemma_chd_convoy_hobgoblin_tribute	GEN_TARGET_MODEL		default
160006284	wh2_dlc11_cst_dilemma_ancient_treasure	GEN_CND_CULTURE	wh2_dlc09_tmb_tomb_kings	default
1600194981	wh2_main_dilemma_loyalty_positive_skv_dust_it_off	CND_FIRST_ROUND	1	default
1601889886	wh2_main_lzd_one_shot	CND_FIRST_ROUND	25	default
160223597	wh2_dlc13_emp_elector_politics_17	VAR_CHANCE	100	default
1602272227	wh2_main_hef_intrigue_they_who_whisper	CND_FACTION	wh2_main_hef_avelorn;wh2_main_hef_eataine;wh2_main_hef_order_of_loremasters	default
1602428104	wh3_prologue_journal	GEN_TARGET_NONE		default
1602956735	wh3_dlc23_chd_dilemma_towering_ziggurats	CND_FIRST_ROUND	20	default
1603954574	wh2_dlc09_tmb_dilemma_eternal_servitude	VAR_CHANCE	3	default
160489393	wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_1	VAR_FOLLOWUP_CHANCE	100	default
1605490884	wh2_main_hef_intrigue_retainer_of_power	GEN_TARGET_NONE		default
1605916550	wh2_main_dilemma_loyalty_positive_skv_so_so_pretty	GEN_TARGET_MODEL		default
1607304482	wh3_main_dilemma_kho_9	GEN_CND_NOT_HUMAN		default
1610339969	wh3_main_dilemma_tze_5	CND_CULTURE	wh3_main_tze_tzeentch	default
1611178814	wh3_main_dilemma_cth_3	GEN_CND_NOT_WAR		target_faction_1
1611187850	wh3_main_dilemma_ogr_9	VAR_CHANCE	20	default
1611286707	wh3_dlc25_dwf_book_of_grudges_dilemma_grudges_building_1	GEN_TARGET_FACTION		default
1611453558	wh2_dlc11_th_puzzle_4_1	VAR_CHANCE	100	default
1612122544	wh3_main_dilemma_ogr_3	CND_FIRST_ROUND	25	default
1612663881	wh3_main_dilemma_kho_1	GEN_CND_OWNS		default
161324556	wh3_main_dilemma_ksl_2	CND_CULTURE	wh3_main_ksl_kislev	default
1614011125	wh2_main_dilemma_loyalty_skv_moulder_and_scurry_1	CND_ROUNDS_UNTIL_NEXT	10	default
1614315063	wh2_dlc15_dilemma_food_merchant_3	GEN_TARGET_NONE		default
1614350688	wh2_dlc13_emp_elector_confederate_stirland	GEN_TARGET_MODEL		default
161517741	wh2_main_dilemma_loyalty_positive_def_the_statue	CND_ROUNDS_UNTIL_NEXT	10	default
1615786408	wh2_dlc09_tmb_dilemma_the_banisher	CND_FIRST_ROUND	10	default
1619633696	wh3_main_dilemma_ogr_4	CND_FIRST_ROUND	25	default
1619917349	wh3_main_dilemma_tze_9	GEN_CND_WAR_WITH_ENEMY		default
1620386548	wh3_main_dilemma_ksl_7	GEN_CND_OWNS		default
162046380	wh2_main_def_names_of_power_co_1_potion	VAR_CHANCE	100	default
1621235017	wh2_main_def_names_of_power_ar_6_raid	GEN_TARGET_MODEL		default
1621849311	wh2_dlc13_emp_elector_politics_15	GEN_TARGET_MODEL		default
1622203985	wh2_main_dilemma_loyalty_skv_moulder_and_scurry_2_a	VAR_DELAY_MIN	1	default
1622658680	wh_dlc08_nor_sacrificial_altars	VAR_CHANCE	5	default
1622849258	wh2_dlc15_dilemma_dragon_encounter_generic_forest	VAR_CHANCE	100	default
1623344028	wh2_dlc09_tmb_dilemma_the_banisher	CND_CULTURE	wh2_dlc09_tmb_tomb_kings	default
162353761	wh2_dlc15_dilemma_food_merchant_23	GEN_TARGET_NONE		default
1623881448	wh3_main_dilemma_tze_8	CND_ROUNDS_UNTIL_NEXT	20	default
1624134985	wh2_dlc09_tmb_dilemma_scaly_sacrifice	CND_FIRST_ROUND	12	default
1624312865	wh2_main_dilemma_loyalty_positive_skv_dust_it_off	CND_CULTURE	wh2_main_skv_skaven	default
1626197274	wh2_dlc11_th_puzzle_2_10	VAR_FOLLOWUP_CHANCE	100	default
1626232545	wh3_dlc23_neu_ulrika_choice	GEN_TARGET_NONE		default
1626729072	wh3_prologue_daemons_price_1	VAR_CHANCE	100	default
1628512764	wh2_dlc13_wulfhart_dilemma_H_C_G	VAR_CHANCE	100	default
1629031128	wh3_dlc24_cth_saytang_choice	VAR_FOLLOWUP_CHANCE	100	default
1629838024	wh3_main_dilemma_ksl_2	GEN_CND_MILITARY_ALLIED		default
1629985891	wh2_dlc09_tmb_dilemma_drying_rivers	VAR_CHANCE	3	default
1631500294	wh2_main_def_names_of_power_ar_5_tideofbattle	VAR_CHANCE	100	default
1631671378	wh3_main_dilemma_kho_9	VAR_CHANCE	5	default
1631774772	wh3_dlc25_dwf_book_of_grudges_dilemma_grudges_building_1	VAR_CHANCE	100	default
1631995812	wh2_main_hef_intrigue_retainer_of_power	CND_FACTION	wh2_main_hef_avelorn;wh2_main_hef_eataine;wh2_main_hef_order_of_loremasters	default
1632550044	wh2_dlc11_th_puzzle_2_4	VAR_CHANCE	100	default
1633306930	wh3_dlc25_dwf_dilemma_malakai_dwarf_refugees_2b	CND_DILEMMA_CHOICE_SELECTED	wh3_dlc25_dwf_dilemma_malakai_dwarf_refugees_1:SECOND	default
1634473701	wh2_main_def_names_of_power_ca_5_draft	VAR_CHANCE	100	default
1634870754	wh3_main_dilemma_nur_6	CND_FIRST_ROUND	20	default
1635422140	wh2_main_dilemma_loyalty_positive_def_the_dagger	CND_ROUNDS_UNTIL_NEXT	10	default
1635898194	wh3_dlc25_dwf_dilemma_malakai_manling_priorities_2a	VAR_CHANCE	100	default
1636850309	wh2_main_hef_intrigue_the_hunt_and_the_hunter	CND_FIRST_ROUND	5	default
1637275754	wh_dlc08_nor_bestial_servants	GEN_TARGET_NONE		default
1637381449	wh2_main_lzd_blood_sacrifice	GEN_CND_NOT_HUMAN		default
1637614796	wh3_main_dilemma_ogr_3	CND_CULTURE	wh3_main_ogr_ogre_kingdoms	default
1637806265	wh3_dlc26_ogr_contract_complete	GEN_TARGET_NONE		default
1637870430	wh3_dlc20_dilemma_chs_discovered_ritual_nurgle	CND_FACTION	wh3_dlc20_chs_festus	default
1637876028	wh3_main_dilemma_ogr_3	GEN_TARGET_CHARACTER		default
163814637	wh2_dlc11_th_puzzle_1_9	VAR_FOLLOWUP_CHANCE	100	default
1639089788	wh3_main_dilemma_sla_1	CND_CULTURE	wh3_main_sla_slaanesh	default
163972773	wh2_dlc11_cst_dilemma_pirate_haven	CND_CULTURE	wh2_dlc11_cst_vampire_coast	default
1639768403	wh2_dlc11_cst_dilemma_supplies_adrift	GEN_TARGET_NONE		default
1639914421	wh2_dlc15_dilemma_food_merchant_22	VAR_CHANCE	100	default
1640435318	wh_dlc08_nor_monster_hunt_1_dilemma_reward	GEN_CND_OWNS		default
1641424515	wh2_main_dilemma_loyalty_positive_skv_clawback_provision	VAR_CHANCE	100	default
1642085496	wh3_main_dilemma_kho_3	CND_FIRST_ROUND	35	default
1642541570	wh2_dlc09_tmb_dilemma_eternal_servitude	CND_CULTURE	wh2_dlc09_tmb_tomb_kings	default
1642921014	wh3_main_dilemma_sla_4	GEN_CND_OWNS		default
1643699225	wh3_main_dilemma_sla_9	GEN_CND_CULTURE	wh3_main_sla_slaanesh;wh3_main_nur_nurgle;wh3_main_tze_tzeentch;wh3_main_kho_khorne;wh3_main_dae_daemons	target_faction_1
1644941304	wh3_dlc25_emp_gelt_cathay_province	GEN_TARGET_MODEL		default
1645588977	wh3_main_dilemma_cth_5	CND_FIRST_ROUND	30	default
1645853856	wh2_main_hef_intrigue_court_of_the_sea	CND_ROUNDS_UNTIL_NEXT	20	default
1646359700	wh3_main_dilemma_tze_8	GEN_CND_WAR_WITH_ALLY		target_faction_1
1646434172	wh_dlc08_qb_nor_monster_hunt_4_stage_2	GEN_TARGET_FACTION		default
1648097578	wh3_main_dilemma_ksl_7	VAR_CHANCE	10	default
1648378778	wh3_dlc25_nur_dilemma_chieftains_exalted_hero_castellan	CND_UNIQUE		default
1649670213	wh2_dlc13_demand_return_wh3_main_combi_region_averheim	VAR_CHANCE	100	default
1649874057	wh3_dlc25_emp_gelt_cathay_intro	GEN_TARGET_NONE		target_faction_3
1650428426	wh2_main_dilemma_loyalty_def_dark_crag_1	CND_CULTURE	wh2_main_def_dark_elves	default
1651586602	wh2_main_dilemma_loyalty_positive_def_insurgents	CND_FIRST_ROUND	1	default
1652465299	wh3_dlc20_chs_eye_of_the_gods_nur	GEN_CND_OWNS		target_character_1
1652990086	wh2_dlc15_dilemma_dragon_encounter_generic_sun	VAR_FOLLOWUP_CHANCE	100	default
1653156998	wh3_main_dilemma_ogr_4	GEN_CND_CHARACTER_TYPE	wizard	default
1655367767	wh2_dlc13_wulfhart_dilemma_B_F_H	VAR_FOLLOWUP_CHANCE	100	default
1655719673	wh2_dlc16_wef_drycha_different_green	CND_FACTION	wh2_dlc16_wef_drycha	default
1656802473	wh3_main_dilemma_nur_2	VAR_CHANCE	25	default
1657379313	wh3_main_dilemma_sla_9	GEN_CND_NOT_HUMAN		target_faction_1
1659542575	wh3_main_dilemma_tze_3_a	VAR_CHANCE	100	default
1660006663	wh3_main_dilemma_nur_9	CND_FIRST_ROUND	20	default
1660056316	wh3_main_dilemma_dae_6	CND_ROUNDS_UNTIL_NEXT	15	default
1663007074	wh3_main_dilemma_kho_1	VAR_CHANCE	2	default
166348961	wh3_main_dilemma_tze_5	GEN_TARGET_NONE		default
1664310826	wh3_main_dilemma_cth_2	CND_CULTURE	wh3_main_cth_cathay	default
166554187	wh2_dlc13_wulfhart_dilemma_C_D_J	GEN_TARGET_NONE		default
1667991917	wh3_dlc23_dilemma_chd_convoy_redeadify	GEN_TARGET_MODEL		target_military_1
1669779721	wh2_main_hef_intrigue_the_folly_of_youth	CND_ROUNDS_UNTIL_NEXT	20	default
1669942502	wh3_main_dilemma_dae_7	GEN_CND_OWNS		default
1670677494	wh3_dlc25_dwf_book_of_grudges_dilemma_faction_incurs_grudge_3	VAR_CHANCE	100	default
1670856192	wh2_dlc13_wulfhart_dilemma_F_H_C	VAR_FOLLOWUP_CHANCE	100	default
1672899006	wh2_dlc13_emp_elector_succeeds_fealty	GEN_TARGET_MODEL		default
1673065349	wh_dlc08_qb_nor_monster_hunt_2_stage_2	GEN_CND_OWNS		default
1673357363	wh2_main_dilemma_encounter_at_sea_1	GEN_TARGET_MODEL		default
1673499363	wh3_main_dilemma_tze_9	CND_ROUNDS_UNTIL_NEXT	20	default
1673588375	wh3_main_dilemma_dae_5	CND_FIRST_ROUND	20	default
1673904565	wh2_dlc11_dilemma_neo_encounter_at_sea_3_c	VAR_FOLLOWUP_CHANCE	100	default
1674227006	wh3_main_dilemma_cth_1	VAR_CHANCE	10	default
1674854491	wh3_main_dilemma_kho_7	GEN_CND_MIN_BATTLES_WON	10	default
1675647853	wh3_dlc23_chd_dilemma_misfire	CND_ROUNDS_UNTIL_NEXT	40	default
1676422794	wh2_dlc09_skv_tretch_lucky_skullhelm_stage_3	VAR_FOLLOWUP_CHANCE	100	default
1676967538	wh3_dlc25_dwf_dilemma_malakai_dwarf_refugees_2b	VAR_CHANCE	100	default
1677999314	wh3_prologue_the_ruins	VAR_CHANCE	100	default
1678478789	wh2_main_hef_intrigue_retainer_of_power	CND_MIN_TREASURY	1500	default
1678647584	wh3_main_dilemma_dae_4	CND_DILEMMA_CHOICE_SELECTED	wh3_main_dilemma_dae_3:SECOND	default
1678835293	wh3_main_ksl_dilemma_supporters_katarin	VAR_CHANCE	100	default
1678850651	wh2_dlc15_dilemma_dragon_encounter_special_star	VAR_FOLLOWUP_CHANCE	100	default
1679402293	wh3_main_dilemma_ksl_4	CND_CULTURE	wh3_main_ksl_kislev	default
1680247742	wh2_dlc13_wulfhart_dilemma_C_F_I	VAR_CHANCE	100	default
1682138521	wh2_main_dilemma_loyalty_skv_moulder_and_scurry_1	GEN_TARGET_MODEL		default
1682642080	wh2_dlc10_sword_of_khaine_pick_or_not	VAR_CHANCE	100	default
1682896190	wh3_prologue_post_altar	GEN_TARGET_NONE		default
1683035425	wh2_dlc13_wulfhart_dilemma_E_H_B	VAR_FOLLOWUP_CHANCE	100	default
1683154796	wh2_dlc16_wef_confederation_dilemma_torgovann	GEN_TARGET_FACTION		default
1683328344	wh3_dlc23_chd_dilemma_out_of_control	VAR_CHANCE	3	default
1684170155	wh2_dlc09_agent_choice	CND_FIRST_ROUND	5	default
1684737139	wh2_main_dilemma_loyalty_def_sunless_seas_1	GEN_TARGET_MODEL		default
1684924982	wh2_dlc11_cst_dilemma_great_golden_idol	CND_ROUNDS_UNTIL_NEXT	80	default
1684940024	wh2_main_hef_intrigue_you_can_dance	CND_FIRST_ROUND	5	default
1685002152	wh3_dlc23_chd_dilemma_boon_of_hashut	CND_UNIQUE		default
1685472577	wh2_dlc13_emp_elector_politics_17	GEN_TARGET_NONE		target_faction_3
1685519546	wh2_main_hef_intrigue_favour_of_the_phoenix	GEN_TARGET_NONE		default
1685533419	wh3_main_minor_cult_loan	VAR_CHANCE	100	default
1685612116	wh3_main_realm_slaanesh_sixth_2	GEN_TARGET_MODEL		default
1686372202	wh3_dlc23_chd_ancestor_relic_of_smednir	VAR_FOLLOWUP_CHANCE	100	default
1687730383	wh2_main_dilemma_loyalty_skv_skavenslave_revolt_2_b	GEN_TARGET_PARENT		default
1688318109	wh2_dlc11_cst_dilemma_shipping_ledger	GEN_CND_OWNS		default
1688508456	wh3_main_dilemma_nur_4	GEN_CND_MIN_CHARACTER_LEVEL	10	default
1688606789	wh2_dlc11_cst_dilemma_salvage_supplies	CND_CULTURE	wh2_dlc11_cst_vampire_coast	default
1689391986	wh2_main_dilemma_loyalty_def_black_council_1	CND_FIRST_ROUND	1	default
1689686607	wh3_main_dilemma_exalted_greater_daemon_sla	VAR_CHANCE	100	default
1691664316	wh2_main_hef_intrigue_the_hunt_and_the_hunter	GEN_CND_NOT_HUMAN		default
1691986364	wh3_main_dilemma_ogr_9	CND_FIRST_ROUND	15	default
1693690503	wh2_main_hef_intrigue_whispers_of_the_mourning_chorus	CND_FIRST_ROUND	5	default
1694231334	wh3_main_dilemma_sla_2	CND_MIN_TREASURY	500	default
1694506899	wh2_main_hef_intrigue_favour_of_the_phoenix	VAR_CHANCE	5	default
1695546881	wh3_main_dilemma_kho_2_a	CND_DILEMMA_CHOICE_SELECTED	wh3_main_dilemma_kho_2:SECOND	default
1697387008	wh3_dlc25_dwf_dilemma_malakai_manling_priorities_2a	CND_DILEMMA_CHOICE_SELECTED	wh3_dlc25_dwf_dilemma_malakai_manling_priorities_1:FIRST	default
1701246254	wh3_dlc25_nur_dilemma_chieftains_exalted_hero_fimir_balefiend	VAR_FOLLOWUP_CHANCE	100	default
1701554515	wh2_main_hef_intrigue_they_who_whisper	GEN_TARGET_NONE		default
1701986961	wh2_dlc10_qb_nor_monster_hunt_8_stage_2	VAR_CHANCE	100	default
1703226346	wh2_dlc11_th_puzzle_2_7	VAR_CHANCE	100	default
1703600524	wh2_main_dilemma_loyalty_skv_rattus_ex_machina_1	VAR_FOLLOWUP_CHANCE	100	default
1703992845	wh2_main_dilemma_encounter_at_sea_2	VAR_FOLLOWUP_CHANCE	100	default
1704120179	wh3_dlc23_dilemma_chd_convoy_hungry_daemons	GEN_TARGET_MODEL		default
1705011118	wh3_main_dilemma_cth_9	VAR_FOLLOWUP_CHANCE	50	default
1705560241	wh2_main_hef_intrigue_wed_to_etiquette	CND_FIRST_ROUND	5	default
1705765215	wh2_dlc11_th_puzzle_3_2	VAR_FOLLOWUP_CHANCE	100	default
1705802351	wh3_dlc25_dwf_dilemma_malakai_caravan_detoured_1	CND_ROUNDS_UNTIL_NEXT	1	default
1705845233	wh3_dlc23_chd_ancestor_relic_of_grungni	VAR_CHANCE	100	default
1705852001	wh3_main_dilemma_chaos_campaign_victory	VAR_CHANCE	100	default
1706310859	wh2_dlc08_nor_confederate_generic_no_execution	GEN_TARGET_MODEL		default
1706912395	wh3_dlc23_chd_ancestor_relic_of_skavor	VAR_FOLLOWUP_CHANCE	100	default
170881960	wh2_dlc13_demand_return_wh3_main_combi_region_steingart	GEN_TARGET_MODEL		default
1709748263	wh2_main_dilemma_loyalty_positive_def_the_audience	VAR_CHANCE	100	default
170985507	wh2_main_lzd_ways_and_means	CND_FIRST_ROUND	10	default
1711177711	wh3_main_dilemma_tze_8	GEN_CND_MILITARY_ALLIED		default
1711413314	wh3_prologue_tribute	VAR_CHANCE	100	default
1711547748	wh2_dlc16_wef_confederation_dilemma_argwylon	VAR_CHANCE	100	default
1712147069	wh2_main_dilemma_grand_campaign_victory	GEN_TARGET_NONE		default
1712244569	wh2_main_dilemma_loyalty_positive_skv_loyal_musk	GEN_TARGET_MODEL		default
1712574907	wh3_dlc23_chd_dilemma_hidden_stash	CND_ROUNDS_UNTIL_NEXT	30	default
171406462	wh3_dlc25_nur_dilemma_chieftains_Kayzk_werekin	GEN_TARGET_NONE		default
171744238	wh2_main_hef_intrigue_the_court_of_many_kings	CND_FACTION	wh2_main_hef_avelorn;wh2_main_hef_eataine;wh2_main_hef_order_of_loremasters	default
1719232864	wh2_dlc16_dilemma_wef_encounter_gryphon_wood_vampires	GEN_TARGET_REGION		default
1720219885	wh_dlc08_nor_grim_visions	VAR_CHANCE	3	default
1720782033	wh2_main_dilemma_loyalty_def_contest_of_claws_1	CND_ROUNDS_UNTIL_NEXT	10	default
1720943233	wh3_main_dilemma_kho_8	VAR_CHANCE	5	default
1721588190	wh3_dlc20_dilemma_chs_discovered_ritual_slaanesh	VAR_CHANCE	20	default
1722173657	wh3_dlc20_chs_eye_of_the_gods_kho	GEN_TARGET_CHARACTER		target_character_1
1722954966	wh2_main_def_names_of_power_ca_6_captive	GEN_TARGET_MODEL		default
1723080916	wh3_main_dilemma_nur_1	CND_ROUNDS_UNTIL_NEXT	30	default
1723660813	wh2_dlc11_th_puzzle_1_7	GEN_TARGET_MODEL		default
1723668126	wh3_dlc24_ksl_golden_knight_choice	VAR_CHANCE	100	default
1723734019	wh3_main_dilemma_ksl_8	GEN_TARGET_PARENT		default
1724334	wh3_main_dilemma_dae_5	GEN_TARGET_CHARACTER		default
1724824014	wh3_main_dilemma_ogr_1	VAR_CHANCE	15	default
1726194540	wh3_main_dilemma_ksl_5	GEN_TARGET_NONE		default
1726433141	wh2_dlc13_demand_return_wh3_main_combi_region_essen	VAR_CHANCE	100	default
1726522859	wh2_dlc11_dilemma_neo_encounter_at_sea_2_b	GEN_TARGET_MODEL		default
1726931718	wh3_dlc23_dilemma_chd_convoy_hungry_daemons	GEN_TARGET_MODEL		target_military_1
1727522699	wh2_main_dilemma_loyalty_def_black_dragon_egg_1	CND_ROUNDS_UNTIL_NEXT	10	default
1728545476	wh3_main_dilemma_sla_3	GEN_CND_MAX_BATTLES_LOST	0	default
1729624758	wh3_main_dilemma_cth_9	CND_ROUNDS_UNTIL_NEXT	15	default
1730670987	wh2_dlc11_cst_dilemma_plan_of_action	CND_CULTURE	wh2_dlc11_cst_vampire_coast	default
1731494802	wh3_main_dilemma_cth_8	CND_CULTURE	wh3_main_cth_cathay	default
1731933405	wh2_dlc16_wef_drycha_ancient_bark	VAR_CHANCE	2	default
1732918733	wh2_dlc16_dilemma_wef_encounter_gaean_vale_druchii_v_moulder	VAR_CHANCE	100	default
1733365285	wh2_main_dilemma_loyalty_skv_price_of_treachery_1	CND_CULTURE	wh2_main_skv_skaven	default
1734184911	wh3_dlc20_chs_eye_of_the_gods_nur	GEN_TARGET_MILITARY_FORCE		default
1736269720	wh2_dlc13_emp_elector_confederate_hochland	VAR_CHANCE	100	default
173687092	wh2_dlc16_dilemma_wef_encounter_athel_loren_bretonnians	GEN_CND_REGION	wh3_main_combi_region_kings_glade	default
1737019406	wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_2_b	VAR_CHANCE	100	default
1737992173	wh2_dlc13_wulfhart_dilemma_C_D_J	VAR_FOLLOWUP_CHANCE	100	default
1738545080	wh_main_dwf_a_shameful_display	GEN_CND_NOT_HUMAN		default
1739310949	wh3_dlc20_chs_eye_of_the_gods_nur	GEN_CND_OWNS		target_character_2
1739313132	wh2_main_dilemma_loyalty_skv_what_we_do_in_the_shadows_1	VAR_FOLLOWUP_CHANCE	100	default
1739442784	wh3_dlc23_dilemma_chd_convoy_dwarfs	VAR_CHANCE	0	default
1740024209	wh2_dlc11_dilemma_neo_encounter_at_sea_4_a_tmb	VAR_CHANCE	100	default
1740038386	wh2_main_hef_intrigue_the_hunt_and_the_hunter	CND_ROUNDS_UNTIL_NEXT	25	default
1740188548	wh3_dlc20_chs_eye_of_the_gods_sla	GEN_CND_SELF		target_faction_1
1740988018	wh3_main_minor_cult_earthquake	GEN_TARGET_MODEL		default
1742444907	wh3_dlc20_chs_eye_of_the_gods_tze	GEN_CND_OWNS		target_character_1
1742725277	wh2_main_dilemma_loyalty_skv_shades_of_grey_1	VAR_CHANCE	100	default
1743644033	wh2_dlc13_demand_return_wh3_main_combi_region_grunburg	GEN_TARGET_MODEL		default
1745320447	wh2_dlc11_dilemma_neo_encounter_at_sea_3_c	VAR_CHANCE	100	default
174548938	wh2_main_dilemma_loyalty_def_stitch_up_1	CND_CULTURE	wh2_main_def_dark_elves	default
1746013903	wh3_dlc20_chs_eye_of_the_gods	GEN_TARGET_MILITARY_FORCE		target_military_1
1747755255	wh3_main_dilemma_sla_6	GEN_TARGET_NONE		default
1748763431	wh2_main_hef_intrigue_court_of_the_sea	CND_FACTION	wh2_main_hef_avelorn;wh2_main_hef_eataine;wh2_main_hef_order_of_loremasters	default
1749833641	wh2_dlc16_wef_confederation_dilemma_sisters	GEN_TARGET_FACTION		default
1750072880	wh3_dlc20_chs_eye_of_the_gods_nur	GEN_TARGET_MILITARY_FORCE		target_military_1
175084268	wh2_dlc11_cst_dilemma_great_golden_idol	GEN_CND_DIPLOMACY_AVAILABLE		default
1751021065	wh3_dlc23_chd_dilemma_mineral_surplus	GEN_TARGET_NONE		default
1751613994	wh2_main_dilemma_loyalty_positive_def_the_alchemist	CND_FIRST_ROUND	1	default
1753035857	wh3_main_dilemma_sla_2	GEN_CND_OWNS		default
1754968017	wh3_main_dilemma_sla_5_a	VAR_CHANCE	100	default
1756487	wh2_dlc10_nor_monster_hunt_11_dilemma_reward	GEN_CND_OWNS		default
1756613427	wh2_dlc16_dilemma_wef_encounter_laurelorn_norsca	GEN_TARGET_NONE		default
1757856705	wh2_main_dilemma_loyalty_positive_skv_whisper_rumours	CND_FIRST_ROUND	1	default
1758832797	wh2_main_dilemma_loyalty_def_contest_of_claws_1	GEN_TARGET_MODEL		default
1760831301	wh2_dlc15_dilemma_food_merchant_21	VAR_FOLLOWUP_CHANCE	100	default
1763471944	wh2_dlc13_wulfhart_jorek_grimm_stage_5_dilemma	VAR_CHANCE	100	default
1763590958	wh2_dlc16_wef_drycha_ancient_bark	CND_FACTION	wh2_dlc16_wef_drycha	default
1763776796	wh3_main_dilemma_cth_1	CND_FIRST_ROUND	10	default
1764537516	wh2_main_dilemma_loyalty_def_sorceror_delinquent_1	CND_ROUNDS_UNTIL_NEXT	10	default
1765316336	wh3_dlc23_dilemma_chd_convoy_localised_elfs	GEN_TARGET_MODEL		default
1765987551	wh2_dlc09_tmb_dilemma_crumbling_buildings	GEN_CND_NOT_REGION	wh_main_yn_edri_eternos_the_oak_of_ages	default
1766828149	wh3_dlc25_dwf_dilemma_malakai_caravan_detoured_2b	CND_DILEMMA_CHOICE_SELECTED	wh3_dlc25_dwf_dilemma_malakai_caravan_detoured_1:SECOND	default
17670184	wh3_main_dilemma_dae_6	VAR_CHANCE	2	default
176713405	wh3_main_dilemma_exalted_greater_daemon_sla	GEN_TARGET_MODEL		default
1768086981	wh2_main_lzd_new_blood	CND_CULTURE	wh2_main_lzd_lizardmen	default
1768708384	wh2_dlc11_th_puzzle_4_2	VAR_CHANCE	100	default
1770734375	wh2_main_dilemma_loyalty_skv_shades_of_grey_2_a	VAR_CHANCE	100	default
1771629771	wh3_main_dilemma_kho_8	GEN_CND_NOT_HUMAN		target_faction_1
1776881748	wh2_main_dilemma_loyalty_def_dark_crag_1	VAR_CHANCE	100	default
1777933120	wh2_main_dilemma_loyalty_positive_skv_clawback_provision	CND_FIRST_ROUND	1	default
1778041700	wh2_dlc11_th_puzzle_3_3	VAR_FOLLOWUP_CHANCE	100	default
1778170436	wh2_main_hef_intrigue_you_can_dance	CND_ROUNDS_UNTIL_NEXT	25	default
1780209574	wh3_dlc23_chd_dilemma_embezzlement	GEN_TARGET_NONE		default
1781210391	wh3_main_dilemma_ogr_5	CND_ROUNDS_UNTIL_NEXT	15	default
1781514083	wh3_main_dilemma_ogr_9	CND_CULTURE	wh3_main_ogr_ogre_kingdoms	default
1782154742	wh2_dlc11_th_puzzle_3_4	VAR_CHANCE	100	default
1783848217	wh3_main_ksl_dilemma_supporters_kostaltyn	GEN_TARGET_NONE		default
1784475191	wh2_dlc11_cst_dilemma_rotten_wood	GEN_TARGET_NONE		default
1784552828	wh3_dlc25_dwf_book_of_grudges_dilemma_too_many_grudges_1	VAR_CHANCE	100	default
1785840200	wh2_dlc13_wulfhart_dilemma_G_J_C	GEN_TARGET_NONE		default
1786595578	wh_dlc08_nor_rare_metal	GEN_TARGET_NONE		default
1787406283	wh2_main_hef_intrigue_whispers_of_the_mourning_chorus	CND_MIN_TREASURY	1500	default
1787538061	wh2_dlc13_emp_elector_politics_20	VAR_CHANCE	100	default
1788712204	wh2_dlc09_tmb_dilemma_lost_tombs	CND_ROUNDS_UNTIL_NEXT	40	default
1789184327	wh2_dlc11_cst_dilemma_plan_of_action	CND_ROUNDS_UNTIL_NEXT	40	default
1790346453	wh3_dlc20_chs_eye_of_the_gods_tze	GEN_TARGET_MILITARY_FORCE		target_military_1
1791168296	wh3_main_dilemma_tze_6	CND_ROUNDS_UNTIL_NEXT	25	default
1791814516	wh2_dlc16_wef_drycha_asari_awaits	CND_ROUNDS_UNTIL_NEXT	40	default
1791993281	wh3_dlc25_emp_gelt_cathay_province	VAR_CHANCE	100	default
179222539	wh2_main_dilemma_loyalty_def_black_dragon_egg_1	VAR_CHANCE	100	default
1793238808	wh3_main_dilemma_ogr_12	GEN_CND_OWNS		default
1794318112	wh2_dlc11_cst_dilemma_salvage_supplies	CND_ROUNDS_UNTIL_NEXT	40	default
