decision_item	decision_policy	query	query_variable_set	query_invert_result	query_weight
occupation_decision_liberate	occupation_decision_changeling	always_true		false	1.0000
occupation_decision_loot	occupation_decision_changeling	always_true		false	1.0000
occupation_decision_occupy	occupation_decision_changeling	always_true		false	1.0000
occupation_decision_raze_without_occupy	occupation_decision_changeling	always_true		false	1.0000
occupation_decision_raze_without_occupy	occupation_decision_changeling	faction_check_regions	bounds_max_5	false	-1000.0000
occupation_decision_raze_without_occupy	occupation_decision_changeling	world_check_round_number	bounds_min_14	true	-400.0000
occupation_decision_resettle	occupation_decision_changeling	always_true		false	1.0000
occupation_decision_sack	occupation_decision_changeling	always_true		false	10.0000
occupation_decision_sack	occupation_decision_changeling	faction_check_regions	bounds_max_5	false	-1000.0000
occupation_decision_sack	occupation_decision_changeling	faction_to_region_check_climate_preference	queried_domain_source_to_target	true	10.0000
occupation_decision_sack	occupation_decision_changeling	region_check_if_in_campaign_region_group	queried_domain_target_in_region_group_chaos_always_raze	false	-1000.0000
occupation_decision_sack	occupation_decision_changeling	world_check_round_number	bounds_min_14	true	-400.0000
occupation_decision_treasure_hunt	occupation_decision_changeling	always_true		false	1.0000
occupation_decision_vassal	occupation_decision_changeling	always_true		false	1.0000
occupation_decision_colonise_dae_khorne	occupation_decision_chaos_daemon_prince_khorne_tzeentch	always_true		false	5.0000
occupation_decision_colonise_dae_nurgle	occupation_decision_chaos_daemon_prince_khorne_tzeentch	always_true		false	1.0000
occupation_decision_colonise_dae_slaanesh	occupation_decision_chaos_daemon_prince_khorne_tzeentch	always_true		false	1.0000
occupation_decision_colonise_dae_tzeentch	occupation_decision_chaos_daemon_prince_khorne_tzeentch	always_true		false	5.0000
occupation_decision_establish_foreign_slot	occupation_decision_chaos_daemon_prince_khorne_tzeentch	always_true		false	1.0000
occupation_decision_gift_to_another_faction	occupation_decision_chaos_daemon_prince_khorne_tzeentch	always_true		false	1.0000
occupation_decision_liberate	occupation_decision_chaos_daemon_prince_khorne_tzeentch	always_true		false	1.0000
occupation_decision_loot	occupation_decision_chaos_daemon_prince_khorne_tzeentch	always_true		false	1.0000
occupation_decision_occupy_dae_khorne	occupation_decision_chaos_daemon_prince_khorne_tzeentch	always_true		false	5.0000
occupation_decision_occupy_dae_khorne	occupation_decision_chaos_daemon_prince_khorne_tzeentch	faction_check_regions	queried_domain_source_value_between_0_5_scaled	true	50.0000
occupation_decision_occupy_dae_khorne	occupation_decision_chaos_daemon_prince_khorne_tzeentch	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_chaos	false	50.0000
occupation_decision_occupy_dae_khorne	occupation_decision_chaos_daemon_prince_khorne_tzeentch	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_khorne	false	50.0000
occupation_decision_occupy_dae_khorne	occupation_decision_chaos_daemon_prince_khorne_tzeentch	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_nurgle	false	50.0000
occupation_decision_occupy_dae_khorne	occupation_decision_chaos_daemon_prince_khorne_tzeentch	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_slaanesh	false	50.0000
occupation_decision_occupy_dae_khorne	occupation_decision_chaos_daemon_prince_khorne_tzeentch	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_tzeentch	false	50.0000
occupation_decision_occupy_dae_nurgle	occupation_decision_chaos_daemon_prince_khorne_tzeentch	always_true		false	1.0000
occupation_decision_occupy_dae_nurgle	occupation_decision_chaos_daemon_prince_khorne_tzeentch	faction_check_regions	queried_domain_source_value_between_0_5_scaled	true	5.0000
occupation_decision_occupy_dae_nurgle	occupation_decision_chaos_daemon_prince_khorne_tzeentch	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_chaos	false	5.0000
occupation_decision_occupy_dae_nurgle	occupation_decision_chaos_daemon_prince_khorne_tzeentch	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_khorne	false	5.0000
occupation_decision_occupy_dae_nurgle	occupation_decision_chaos_daemon_prince_khorne_tzeentch	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_nurgle	false	5.0000
occupation_decision_occupy_dae_nurgle	occupation_decision_chaos_daemon_prince_khorne_tzeentch	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_slaanesh	false	5.0000
occupation_decision_occupy_dae_nurgle	occupation_decision_chaos_daemon_prince_khorne_tzeentch	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_tzeentch	false	5.0000
occupation_decision_occupy_dae_slaanesh	occupation_decision_chaos_daemon_prince_khorne_tzeentch	always_true		false	1.0000
occupation_decision_occupy_dae_slaanesh	occupation_decision_chaos_daemon_prince_khorne_tzeentch	faction_check_regions	queried_domain_source_value_between_0_5_scaled	true	5.0000
occupation_decision_occupy_dae_slaanesh	occupation_decision_chaos_daemon_prince_khorne_tzeentch	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_chaos	false	5.0000
occupation_decision_occupy_dae_slaanesh	occupation_decision_chaos_daemon_prince_khorne_tzeentch	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_khorne	false	5.0000
occupation_decision_occupy_dae_slaanesh	occupation_decision_chaos_daemon_prince_khorne_tzeentch	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_nurgle	false	5.0000
occupation_decision_occupy_dae_slaanesh	occupation_decision_chaos_daemon_prince_khorne_tzeentch	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_slaanesh	false	5.0000
occupation_decision_occupy_dae_slaanesh	occupation_decision_chaos_daemon_prince_khorne_tzeentch	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_tzeentch	false	5.0000
occupation_decision_occupy_dae_tzeentch	occupation_decision_chaos_daemon_prince_khorne_tzeentch	always_true		false	5.0000
occupation_decision_occupy_dae_tzeentch	occupation_decision_chaos_daemon_prince_khorne_tzeentch	faction_check_regions	queried_domain_source_value_between_0_5_scaled	true	50.0000
occupation_decision_occupy_dae_tzeentch	occupation_decision_chaos_daemon_prince_khorne_tzeentch	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_chaos	false	50.0000
occupation_decision_occupy_dae_tzeentch	occupation_decision_chaos_daemon_prince_khorne_tzeentch	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_khorne	false	50.0000
occupation_decision_occupy_dae_tzeentch	occupation_decision_chaos_daemon_prince_khorne_tzeentch	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_nurgle	false	50.0000
occupation_decision_occupy_dae_tzeentch	occupation_decision_chaos_daemon_prince_khorne_tzeentch	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_slaanesh	false	50.0000
occupation_decision_occupy_dae_tzeentch	occupation_decision_chaos_daemon_prince_khorne_tzeentch	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_tzeentch	false	50.0000
occupation_decision_raze_without_occupy	occupation_decision_chaos_daemon_prince_khorne_tzeentch	always_true		false	1.0000
occupation_decision_raze_without_occupy	occupation_decision_chaos_daemon_prince_khorne_tzeentch	faction_check_regions	bounds_max_5	false	-1000.0000
occupation_decision_raze_without_occupy	occupation_decision_chaos_daemon_prince_khorne_tzeentch	faction_to_region_check_climate_preference	queried_domain_source_to_target	true	30.0000
occupation_decision_raze_without_occupy	occupation_decision_chaos_daemon_prince_khorne_tzeentch	world_check_round_number	bounds_min_14	true	-400.0000
occupation_decision_resettle_dae_khorne	occupation_decision_chaos_daemon_prince_khorne_tzeentch	always_true		false	5.0000
occupation_decision_resettle_dae_nurgle	occupation_decision_chaos_daemon_prince_khorne_tzeentch	always_true		false	1.0000
occupation_decision_resettle_dae_slaanesh	occupation_decision_chaos_daemon_prince_khorne_tzeentch	always_true		false	1.0000
occupation_decision_resettle_dae_tzeentch	occupation_decision_chaos_daemon_prince_khorne_tzeentch	always_true		false	5.0000
occupation_decision_sack	occupation_decision_chaos_daemon_prince_khorne_tzeentch	always_true		false	1.0000
occupation_decision_sack	occupation_decision_chaos_daemon_prince_khorne_tzeentch	faction_check_regions	bounds_max_5	false	-1000.0000
occupation_decision_sack	occupation_decision_chaos_daemon_prince_khorne_tzeentch	faction_to_region_check_climate_preference	queried_domain_source_to_target	true	10.0000
occupation_decision_sack	occupation_decision_chaos_daemon_prince_khorne_tzeentch	world_check_round_number	bounds_min_14	true	-400.0000
occupation_decision_treasure_hunt	occupation_decision_chaos_daemon_prince_khorne_tzeentch	always_true		false	1.0000
occupation_decision_vassal	occupation_decision_chaos_daemon_prince_khorne_tzeentch	always_true		false	1.0000
occupation_decision_colonise_dae_khorne	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	always_true		false	1.0000
occupation_decision_colonise_dae_nurgle	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	always_true		false	5.0000
occupation_decision_colonise_dae_slaanesh	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	always_true		false	5.0000
occupation_decision_colonise_dae_tzeentch	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	always_true		false	1.0000
occupation_decision_establish_foreign_slot	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	always_true		false	1.0000
occupation_decision_gift_to_another_faction	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	always_true		false	1.0000
occupation_decision_liberate	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	always_true		false	1.0000
occupation_decision_loot	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	always_true		false	1.0000
occupation_decision_occupy_dae_khorne	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	always_true		false	1.0000
occupation_decision_occupy_dae_khorne	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	faction_check_regions	queried_domain_source_value_between_0_5_scaled	true	5.0000
occupation_decision_occupy_dae_khorne	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_chaos	false	5.0000
occupation_decision_occupy_dae_khorne	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_khorne	false	5.0000
occupation_decision_occupy_dae_khorne	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_nurgle	false	5.0000
occupation_decision_occupy_dae_khorne	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_slaanesh	false	5.0000
occupation_decision_occupy_dae_khorne	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_tzeentch	false	5.0000
occupation_decision_occupy_dae_nurgle	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	always_true		false	5.0000
occupation_decision_occupy_dae_nurgle	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	faction_check_regions	queried_domain_source_value_between_0_5_scaled	true	50.0000
occupation_decision_occupy_dae_nurgle	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_chaos	false	50.0000
occupation_decision_occupy_dae_nurgle	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_khorne	false	50.0000
occupation_decision_occupy_dae_nurgle	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_nurgle	false	50.0000
occupation_decision_occupy_dae_nurgle	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_slaanesh	false	50.0000
occupation_decision_occupy_dae_nurgle	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_tzeentch	false	50.0000
occupation_decision_occupy_dae_slaanesh	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	always_true		false	5.0000
occupation_decision_occupy_dae_slaanesh	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	faction_check_regions	queried_domain_source_value_between_0_5_scaled	true	50.0000
occupation_decision_occupy_dae_slaanesh	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_chaos	false	50.0000
occupation_decision_occupy_dae_slaanesh	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_khorne	false	50.0000
occupation_decision_occupy_dae_slaanesh	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_nurgle	false	50.0000
occupation_decision_occupy_dae_slaanesh	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_slaanesh	false	50.0000
occupation_decision_occupy_dae_slaanesh	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_tzeentch	false	50.0000
occupation_decision_occupy_dae_tzeentch	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	always_true		false	1.0000
occupation_decision_occupy_dae_tzeentch	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	faction_check_regions	queried_domain_source_value_between_0_5_scaled	true	5.0000
occupation_decision_occupy_dae_tzeentch	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_chaos	false	5.0000
occupation_decision_occupy_dae_tzeentch	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_khorne	false	5.0000
occupation_decision_occupy_dae_tzeentch	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_nurgle	false	5.0000
occupation_decision_occupy_dae_tzeentch	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_slaanesh	false	5.0000
occupation_decision_occupy_dae_tzeentch	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_tzeentch	false	5.0000
occupation_decision_raze_without_occupy	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	always_true		false	1.0000
occupation_decision_raze_without_occupy	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	faction_check_regions	bounds_max_5	false	-1000.0000
occupation_decision_raze_without_occupy	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	faction_to_region_check_climate_preference	queried_domain_source_to_target	true	30.0000
occupation_decision_raze_without_occupy	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	world_check_round_number	bounds_min_14	true	-400.0000
occupation_decision_resettle_dae_khorne	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	always_true		false	1.0000
occupation_decision_resettle_dae_nurgle	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	always_true		false	5.0000
occupation_decision_resettle_dae_slaanesh	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	always_true		false	5.0000
occupation_decision_resettle_dae_tzeentch	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	always_true		false	1.0000
occupation_decision_sack	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	always_true		false	1.0000
occupation_decision_sack	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	faction_check_regions	bounds_max_5	false	-1000.0000
occupation_decision_sack	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	faction_to_region_check_climate_preference	queried_domain_source_to_target	true	10.0000
occupation_decision_sack	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	world_check_round_number	bounds_min_14	true	-400.0000
occupation_decision_treasure_hunt	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	always_true		false	1.0000
occupation_decision_vassal	occupation_decision_chaos_daemon_prince_nurgle_slaanesh	always_true		false	1.0000
occupation_decision_colonise_chaos_dwarfs_factory	occupation_decision_chaos_dwarfs	always_true		false	1.0000
occupation_decision_colonise_chaos_dwarfs_factory	occupation_decision_chaos_dwarfs	faction_check_shared_state_value	queried_domain_source_value_faction_shared_state_chaos_dwarf_outpost_ratio	false	50.0000
occupation_decision_colonise_chaos_dwarfs_outpost	occupation_decision_chaos_dwarfs	always_true		false	1.0000
occupation_decision_colonise_chaos_dwarfs_outpost	occupation_decision_chaos_dwarfs	faction_check_shared_state_value	queried_domain_source_value_faction_shared_state_chaos_dwarf_outpost_ratio	true	50.0000
occupation_decision_colonise_chaos_dwarfs_outpost	occupation_decision_chaos_dwarfs	faction_check_shared_state_value	queried_domain_source_value_faction_shared_state_chaos_dwarf_tower_ratio	false	25.0000
occupation_decision_colonise_chaos_dwarfs_tower	occupation_decision_chaos_dwarfs	always_true		false	1.0000
occupation_decision_occupy_chaos_dwarfs_factory	occupation_decision_chaos_dwarfs	always_true		false	1.0000
occupation_decision_occupy_chaos_dwarfs_factory	occupation_decision_chaos_dwarfs	faction_check_shared_state_value	queried_domain_source_value_faction_shared_state_chaos_dwarf_outpost_ratio	false	50.0000
occupation_decision_occupy_chaos_dwarfs_outpost	occupation_decision_chaos_dwarfs	always_true		false	1.0000
occupation_decision_occupy_chaos_dwarfs_outpost	occupation_decision_chaos_dwarfs	faction_check_pooled_resource	pooled_resource_chd_raw_materials_min500	true	150.0000
occupation_decision_occupy_chaos_dwarfs_outpost	occupation_decision_chaos_dwarfs	faction_check_shared_state_value	queried_domain_source_value_faction_shared_state_chaos_dwarf_outpost_ratio	true	50.0000
occupation_decision_occupy_chaos_dwarfs_tower	occupation_decision_chaos_dwarfs	always_true		false	1.0000
occupation_decision_occupy_chaos_dwarfs_tower	occupation_decision_chaos_dwarfs	faction_check_shared_state_value	queried_domain_source_value_faction_shared_state_chaos_dwarf_tower_ratio	false	25.0000
occupation_decision_raze_without_occupy	occupation_decision_chaos_dwarfs	always_true		false	1.0000
occupation_decision_raze_without_occupy	occupation_decision_chaos_dwarfs	faction_check_regions	bounds_max_5	false	-1000.0000
occupation_decision_raze_without_occupy	occupation_decision_chaos_dwarfs	world_check_round_number	bounds_min_14	true	-400.0000
occupation_decision_resettle_chaos_dwarfs_tower	occupation_decision_chaos_dwarfs	always_true		false	1.0000
occupation_decision_sack	occupation_decision_chaos_dwarfs	always_true		false	1.0000
occupation_decision_sack	occupation_decision_chaos_dwarfs	faction_check_average_provincial_pooled_resource	pooled_resource_province_labour_max_200	false	15.0000
occupation_decision_sack	occupation_decision_chaos_dwarfs	faction_check_regions	bounds_max_5	false	-1000.0000
occupation_decision_sack	occupation_decision_chaos_dwarfs	world_check_round_number	bounds_min_14	true	-400.0000
occupation_decision_colonise	occupation_decision_chaos_kho	always_true		false	1.0000
occupation_decision_occupy	occupation_decision_chaos_kho	always_true		false	50.0000
occupation_decision_occupy	occupation_decision_chaos_kho	faction_check_regions	queried_domain_source_value_between_0_5_scaled	true	100.0000
occupation_decision_occupy	occupation_decision_chaos_kho	resource_mobile_search_territory	source_own_territory_range_1	false	50.0000
occupation_decision_raze_without_occupy_kho_army	occupation_decision_chaos_kho	always_true		false	1.0000
occupation_decision_raze_without_occupy_kho_army	occupation_decision_chaos_kho	faction_check_treasury	source_treasury_below_10000	false	-100.0000
occupation_decision_raze_without_occupy_kho_army	occupation_decision_chaos_kho	faction_to_region_check_climate_preference	queried_domain_source_to_target	true	10.0000
occupation_decision_raze_without_occupy_kho_army	occupation_decision_chaos_kho	resource_mobile_check_average_unit_health_percentage	source_bounds_max_0.5	true	10.0000
occupation_decision_raze_without_occupy_kho_army	occupation_decision_chaos_kho	world_check_round_number	bounds_min_6	true	-400.0000
occupation_decision_raze_without_occupy_kho_skulls	occupation_decision_chaos_kho	always_true		false	50.0000
occupation_decision_raze_without_occupy_kho_skulls	occupation_decision_chaos_kho	faction_check_pooled_resource	source_pooled_resource_skulls_min1500	true	100.0000
occupation_decision_raze_without_occupy_kho_skulls	occupation_decision_chaos_kho	faction_to_region_check_climate_preference	queried_domain_source_to_target	true	10.0000
occupation_decision_raze_without_occupy_kho_skulls	occupation_decision_chaos_kho	world_check_round_number	bounds_min_6	true	-400.0000
occupation_decision_resettle	occupation_decision_chaos_kho	always_true		false	1.0000
occupation_decision_sack	occupation_decision_chaos_kho	always_true		false	1.0000
occupation_decision_colonise_and_vassal	occupation_decision_chaos	always_true		false	100.0000
occupation_decision_colonise	occupation_decision_chaos	always_true		false	-20.0000
occupation_decision_colonise	occupation_decision_chaos	region_check_if_in_campaign_region_group	queried_domain_target_in_region_group_dark_fortress	false	100.0000
occupation_decision_do_nothing	occupation_decision_chaos	always_true		false	1.0000
occupation_decision_establish_foreign_slot	occupation_decision_chaos	always_true		false	1.0000
occupation_decision_gift_to_another_faction	occupation_decision_chaos	always_true		false	1.0000
occupation_decision_gift_to_another_faction	occupation_decision_chaos	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min2000	false	20.0000
occupation_decision_gift_to_another_faction	occupation_decision_chaos	region_check_if_in_campaign_region_group	queried_domain_target_in_region_group_dark_fortress	false	-100.0000
occupation_decision_liberate	occupation_decision_chaos	always_true		false	1.0000
occupation_decision_loot	occupation_decision_chaos	always_true		false	1.0000
occupation_decision_occupy_and_vassal	occupation_decision_chaos	always_true		false	100.0000
occupation_decision_occupy	occupation_decision_chaos	always_true		false	-20.0000
occupation_decision_occupy	occupation_decision_chaos	region_check_if_in_campaign_region_group	queried_domain_target_in_region_group_dark_fortress	false	100.0000
occupation_decision_occupy	occupation_decision_chaos	resource_mobile_check_average_unit_health_percentage	source_bounds_max_0.5	false	70.0000
occupation_decision_raze_without_occupy	occupation_decision_chaos	always_true		false	10.0000
occupation_decision_raze_without_occupy	occupation_decision_chaos	faction_check_pooled_resource	pooled_resource_chs_souls_bounds_min500	true	5.0000
occupation_decision_raze_without_occupy	occupation_decision_chaos	region_check_if_in_campaign_region_group	queried_domain_target_in_region_group_dark_fortress	false	-100.0000
occupation_decision_raze_without_occupy	occupation_decision_chaos	world_check_round_number	bounds_min_6	true	-400.0000
occupation_decision_resettle_and_vassal	occupation_decision_chaos	always_true		false	100.0000
occupation_decision_resettle	occupation_decision_chaos	always_true		false	1.0000
occupation_decision_sack	occupation_decision_chaos	always_true		false	1.0000
occupation_decision_treasure_hunt	occupation_decision_chaos	always_true		false	1.0000
occupation_decision_vassal	occupation_decision_chaos	always_true		false	1.0000
occupation_decision_colonise	occupation_decision_daemons	always_true		false	1.0000
occupation_decision_establish_foreign_slot	occupation_decision_daemons	always_true		false	1.0000
occupation_decision_gift_to_another_faction	occupation_decision_daemons	always_true		false	1.0000
occupation_decision_liberate	occupation_decision_daemons	always_true		false	1.0000
occupation_decision_loot	occupation_decision_daemons	always_true		false	1.0000
occupation_decision_loot	occupation_decision_daemons	region_check_if_in_campaign_region_group	queried_domain_target_in_region_group_chaos_always_raze	false	-1000.0000
occupation_decision_occupy	occupation_decision_daemons	always_true		false	5.0000
occupation_decision_occupy	occupation_decision_daemons	faction_check_regions	queried_domain_source_value_between_0_5_scaled	true	300.0000
occupation_decision_occupy	occupation_decision_daemons	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_chaos	false	200.0000
occupation_decision_occupy	occupation_decision_daemons	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_khorne	false	200.0000
occupation_decision_occupy	occupation_decision_daemons	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_nurgle	false	200.0000
occupation_decision_occupy	occupation_decision_daemons	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_slaanesh	false	200.0000
occupation_decision_occupy	occupation_decision_daemons	province_check_pooled_resource	most_specific_value_between_25_100_scaled_province_corruption_tzeentch	false	200.0000
occupation_decision_occupy	occupation_decision_daemons	region_check_if_in_campaign_region_group	queried_domain_target_in_region_group_chaos_always_raze	false	-1000.0000
occupation_decision_raze_without_occupy	occupation_decision_daemons	always_true		false	1.0000
occupation_decision_raze_without_occupy	occupation_decision_daemons	faction_check_regions	bounds_max_5	false	-1000.0000
occupation_decision_raze_without_occupy	occupation_decision_daemons	faction_to_region_check_climate_preference	queried_domain_source_to_target	true	30.0000
occupation_decision_raze_without_occupy	occupation_decision_daemons	world_check_round_number	bounds_min_14	true	-400.0000
occupation_decision_resettle	occupation_decision_daemons	always_true		false	1.0000
occupation_decision_sack	occupation_decision_daemons	always_true		false	10.0000
occupation_decision_sack	occupation_decision_daemons	faction_check_regions	bounds_max_5	false	-1000.0000
occupation_decision_sack	occupation_decision_daemons	faction_to_region_check_climate_preference	queried_domain_source_to_target	true	10.0000
occupation_decision_sack	occupation_decision_daemons	region_check_if_in_campaign_region_group	queried_domain_target_in_region_group_chaos_always_raze	false	-1000.0000
occupation_decision_sack	occupation_decision_daemons	world_check_round_number	bounds_min_14	true	-400.0000
occupation_decision_treasure_hunt	occupation_decision_daemons	always_true		false	1.0000
occupation_decision_vassal	occupation_decision_daemons	always_true		false	1.0000
occupation_decision_vassal	occupation_decision_daemons	region_check_if_in_campaign_region_group	queried_domain_target_in_region_group_chaos_always_raze	false	-1000.0000
occupation_decision_colonise_and_vassal	occupation_decision_default	always_true		false	1.0000
occupation_decision_colonise	occupation_decision_default	always_true		false	1.0000
occupation_decision_establish_foreign_slot	occupation_decision_default	always_true		false	1.0000
occupation_decision_gift_to_another_faction	occupation_decision_default	always_true		false	1.0000
occupation_decision_liberate	occupation_decision_default	always_true		false	1.0000
occupation_decision_loot	occupation_decision_default	always_true		false	1.0000
occupation_decision_occupy_and_vassal	occupation_decision_default	always_true		false	1.0000
occupation_decision_occupy	occupation_decision_default	always_true		false	1000.0000
occupation_decision_occupy	occupation_decision_default	faction_check_regions	queried_domain_source_value_between_0_5_scaled	true	1000.0000
occupation_decision_raze_without_occupy	occupation_decision_default	always_true		false	1.0000
occupation_decision_raze_without_occupy	occupation_decision_default	faction_check_regions	bounds_max_5	false	-1000.0000
occupation_decision_raze_without_occupy	occupation_decision_default	faction_to_region_check_climate_preference	queried_domain_source_to_target	true	20.0000
occupation_decision_raze_without_occupy	occupation_decision_default	world_check_round_number	bounds_min_14	true	-400.0000
occupation_decision_resettle_and_vassal	occupation_decision_default	always_true		false	1.0000
occupation_decision_resettle	occupation_decision_default	always_true		false	1.0000
occupation_decision_sack	occupation_decision_default	always_true		false	10.0000
occupation_decision_sack	occupation_decision_default	faction_check_regions	bounds_max_5	false	-1000.0000
occupation_decision_sack	occupation_decision_default	faction_to_region_check_climate_preference	queried_domain_source_to_target	true	200.0000
occupation_decision_sack	occupation_decision_default	world_check_round_number	bounds_min_14	true	-400.0000
occupation_decision_treasure_hunt	occupation_decision_default	always_true		false	1.0000
occupation_decision_vassal	occupation_decision_default	always_true		false	100.0000
occupation_decision_colonise_and_vassal	occupation_decision_empire_elector_major	always_true		false	1.0000
occupation_decision_colonise	occupation_decision_empire_elector_major	always_true		false	1.0000
occupation_decision_establish_foreign_slot	occupation_decision_empire_elector_major	always_true		false	1.0000
occupation_decision_gift_to_another_faction	occupation_decision_empire_elector_major	always_true		false	1.0000
occupation_decision_liberate	occupation_decision_empire_elector_major	always_true		false	1.0000
occupation_decision_loot	occupation_decision_empire_elector_major	always_true		false	1.0000
occupation_decision_occupy_and_vassal	occupation_decision_empire_elector_major	always_true		false	1.0000
occupation_decision_occupy	occupation_decision_empire_elector_major	always_true		false	1000.0000
occupation_decision_occupy	occupation_decision_empire_elector_major	faction_check_regions	queried_domain_source_value_between_0_5_scaled	true	1000.0000
