attribute	attribute_group
causes_fear	wh_main_grn_mon_arachnarok_spider_0
causes_fear	wh_main_grn_mon_giant
causes_fear	wh_main_grn_mon_giant_qb_tall_roff
causes_fear	wh_main_grn_mon_trolls
causes_fear	wh_main_nor_cha_marauder_chieftan_3
causes_fear	wh_main_nor_mon_chaos_trolls
causes_fear	wh_main_vmp_cav_black_knights_0
causes_fear	wh_main_vmp_cav_black_knights_3
causes_fear	wh_main_vmp_cav_hexwraiths
causes_fear	wh_main_vmp_cha_banshee
causes_fear	wh_main_vmp_cha_heinrich_kemmler
causes_fear	wh_main_vmp_cha_mannfred_von_carstein_0
causes_fear	wh_main_vmp_cha_mannfred_von_carstein_2
causes_fear	wh_main_vmp_cha_mannfred_von_carstein_3
causes_fear	wh_main_vmp_cha_mannfred_von_carstein_4
causes_fear	wh_main_vmp_cha_master_necromancer_0
causes_fear	wh_main_vmp_cha_master_necromancer_4
causes_fear	wh_main_vmp_cha_master_necromancer_5
causes_fear	wh_main_vmp_cha_necromancer_0
causes_fear	wh_main_vmp_cha_necromancer_5
causes_fear	wh_main_vmp_cha_vampire_0
causes_fear	wh_main_vmp_cha_vampire_1
causes_fear	wh_main_vmp_cha_vampire_2
causes_fear	wh_main_vmp_cha_vampire_lord_0
causes_fear	wh_main_vmp_cha_vampire_lord_2
causes_fear	wh_main_vmp_cha_vampire_lord_3
causes_fear	wh_main_vmp_cha_vampire_lord_5
causes_fear	wh_main_vmp_cha_wight_king_0
causes_fear	wh_main_vmp_cha_wight_king_0_summoned
causes_fear	wh_main_vmp_cha_wight_king_1
causes_fear	wh_main_vmp_cha_wight_king_2
causes_fear	wh_main_vmp_inf_cairn_wraiths
causes_fear	wh_main_vmp_inf_crypt_ghouls
causes_fear	wh_main_vmp_inf_crypt_ghouls_summoned
causes_fear	wh_main_vmp_inf_grave_guard_0
causes_fear	wh_main_vmp_inf_grave_guard_0_summoned
causes_fear	wh_main_vmp_inf_grave_guard_1
causes_fear	wh_main_vmp_inf_skeleton_warriors_0
causes_fear	wh_main_vmp_inf_skeleton_warriors_0_summoned
causes_fear	wh_main_vmp_inf_skeleton_warriors_1
causes_fear	wh_main_vmp_inf_zombie
causes_fear	wh_main_vmp_inf_zombie_summoned
causes_fear	wh_main_vmp_mon_crypt_horrors
causes_fear	wh_main_vmp_mon_crypt_horrors_summoned
causes_fear	wh_main_vmp_mon_dire_wolves
causes_fear	wh_main_vmp_mon_fell_bats
causes_fear	wh_main_vmp_mon_terrorgheist
causes_fear	wh_main_vmp_mon_terrorgheist_qb
causes_fear	wh_main_vmp_mon_vargheists
causes_fear	wh_main_vmp_mon_varghulf
causes_fear	wh_main_vmp_veh_black_coach
causes_fear	wh_pro02_vmp_cha_isabella_von_carstein_0
causes_fear	wh_pro02_vmp_cha_isabella_von_carstein_2
causes_fear	wh_pro02_vmp_cha_isabella_von_carstein_4
causes_fear	wh_pro03_vmp_cha_krell_0
causes_fear	wh_pro03_vmp_cha_krell_campaign_0
causes_fear	wh_pro03_vmp_cha_krell_campaign_1
causes_fear	wh_pro03_vmp_cha_krell_campaign_2
causes_fear	wh_pro03_vmp_cha_krell_campaign_3
causes_fear	wh_pro03_vmp_cha_krell_campaign_4
causes_fear	wh_pro04_brt_cav_knights_of_the_realm_ror_0
causes_fear	wh_pro04_bst_inf_cygor_ror_0
causes_fear	wh_pro04_bst_inf_minotaurs_ror_0
causes_fear	wh_pro04_chs_cav_chaos_knights_ror_0
causes_fear	wh_pro04_chs_inf_forsaken_ror_0
causes_fear	wh_pro04_chs_mon_chaos_spawn_ror_0
causes_fear	wh_pro04_chs_mon_dragon_ogre_ror_0
causes_fear	wh_pro04_nor_inf_marauder_berserkers_ror_0
causes_fear	wh_pro04_nor_mon_fimir_ror_0
causes_fear	wh_pro04_nor_mon_skinwolves_ror_0
causes_fear	wh_pro04_nor_mon_war_mammoth_ror_0
causes_fear	wh_pro04_wef_cav_wild_riders_ror_0
causes_fear	wh_pro04_wef_mon_treekin_ror_0
causes_terror	wh2_dlc09_tmb_cav_hexwraiths
causes_terror	wh2_dlc09_tmb_cha_settra_3
causes_terror	wh2_dlc09_tmb_cha_tomb_king_3
causes_terror	wh2_dlc09_tmb_mon_heirotitan_0
causes_terror	wh2_dlc09_tmb_mon_khemrian_warsphinx_0
causes_terror	wh2_dlc09_tmb_mon_necrosphinx_0
causes_terror	wh2_dlc09_tmb_mon_necrosphinx_ror
causes_terror	wh2_dlc09_tmb_mon_tomb_scorpion_0
causes_terror	wh2_dlc10_def_cha_crone_4
causes_terror	wh2_dlc10_def_cha_crone_5
causes_terror	wh2_dlc10_def_cha_supreme_sorceress_beasts_4
causes_terror	wh2_dlc10_def_cha_supreme_sorceress_beasts_5
causes_terror	wh2_dlc10_def_cha_supreme_sorceress_dark_4
causes_terror	wh2_dlc10_def_cha_supreme_sorceress_dark_5
causes_terror	wh2_dlc10_def_cha_supreme_sorceress_death_4
causes_terror	wh2_dlc10_def_cha_supreme_sorceress_death_5
causes_terror	wh2_dlc10_def_cha_supreme_sorceress_fire_4
causes_terror	wh2_dlc10_def_cha_supreme_sorceress_fire_5
causes_terror	wh2_dlc10_def_cha_supreme_sorceress_shadow_4
causes_terror	wh2_dlc10_def_cha_supreme_sorceress_shadow_5
causes_terror	wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0
causes_terror	wh2_dlc10_def_mon_chill_of_sontar_ror_0
causes_terror	wh2_dlc10_def_mon_feral_manticore_0
causes_terror	wh2_dlc10_def_mon_kharibdyss_0
causes_terror	wh2_dlc10_def_mon_war_hydra_boss
causes_terror	wh2_dlc10_dwf_cha_thane_ghost_summoned_0
causes_terror	wh2_dlc10_hef_mon_treeman_0
causes_terror	wh2_dlc10_lzd_mon_carnosaur_boss
causes_terror	wh2_dlc10_nor_mon_phoenix_flamespyre_boss
causes_terror	wh2_dlc10_skv_mon_hell_pit_abomination_boss
causes_terror	wh2_dlc11_cst_cav_knights_errant_0
causes_terror	wh2_dlc11_cst_cav_knights_errant_1
causes_terror	wh2_dlc11_cst_cav_knights_errant_2
causes_terror	wh2_dlc11_cst_cav_knights_of_the_realm
causes_terror	wh2_dlc11_cst_cav_questing_knights_0
causes_terror	wh2_dlc11_cst_cha_count_noctilus_1
causes_terror	wh2_dlc11_cst_cha_cylostra_0
causes_terror	wh2_dlc11_cst_cha_cylostra_1
causes_terror	wh2_dlc11_cst_cha_damned_paladin_0
causes_terror	wh2_dlc11_cst_cha_damned_paladin_1
causes_terror	wh2_dlc11_cst_cha_luthor_harkon_1
causes_terror	wh2_dlc11_cst_cha_mourngul_haunter
causes_terror	wh2_dlc11_cst_inf_syreens
causes_terror	wh2_dlc11_cst_mon_mournguls_ror_0
causes_terror	wh2_dlc11_cst_mon_necrofex_colossus_0
causes_terror	wh2_dlc11_cst_mon_necrofex_colossus_ror_0
causes_terror	wh2_dlc11_cst_mon_rotting_leviathan_0
causes_terror	wh2_dlc11_cst_mon_terrorgheist
causes_terror	wh2_dlc11_def_cha_lokhir_fellheart_1
causes_terror	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_3
causes_terror	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_3
causes_terror	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_3
causes_terror	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_1
causes_terror	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_3
causes_terror	wh2_dlc11_vmp_mon_varghulf_summoned
causes_terror	wh2_dlc12_lzd_cha_skink_chief_red_crested_3
causes_terror	wh2_dlc12_lzd_cha_skink_priest_beasts_4
causes_terror	wh2_dlc12_lzd_cha_skink_priest_heavens_4
causes_terror	wh2_dlc12_lzd_cha_tehenhauin_3
causes_terror	wh2_dlc12_lzd_mon_ancient_salamander_0
causes_terror	wh2_dlc12_lzd_mon_ancient_stegadon_1
causes_terror	wh2_dlc12_lzd_mon_ancient_stegadon_ror_0
causes_terror	wh2_dlc12_lzd_mon_bastiladon_3
causes_terror	wh2_dlc12_skv_cha_ikit_claw_2
causes_terror	wh2_dlc12_skv_cha_warlock_master_2
causes_terror	wh2_dlc12_skv_veh_doomwheel_ror_0
causes_terror	wh2_dlc12_skv_veh_doomwheel_ror_tech_lab_0
causes_terror	wh2_dlc13_emp_cav_empire_knights_ror_1
causes_terror	wh2_dlc13_emp_veh_steam_tank_driver_ror_0
causes_terror	wh2_dlc13_lzd_mon_dread_saurian_0
causes_terror	wh2_dlc13_lzd_mon_dread_saurian_1
causes_terror	wh2_dlc13_lzd_mon_dread_saurian_ror_0
causes_terror	wh2_dlc14_brt_cha_henri_le_massif_3
causes_terror	wh2_dlc14_def_cha_high_beastmaster_2
causes_terror	wh2_dlc14_def_mon_bloodwrack_medusa_0
causes_terror	wh2_dlc14_def_mon_bloodwrack_medusa_ror_0
causes_terror	wh2_dlc14_def_veh_bloodwrack_shrine_0
causes_terror	wh2_dlc15_grn_mon_arachnarok_spider_waaagh_0
causes_terror	wh2_dlc15_grn_mon_feral_hydra_waaagh_0
causes_terror	wh2_dlc15_grn_mon_river_trolls_ror_0
causes_terror	wh2_dlc15_grn_mon_rogue_idol_0
causes_terror	wh2_dlc15_grn_mon_rogue_idol_ror_0
causes_terror	wh2_dlc15_grn_mon_rogue_idol_summoned_0
causes_terror	wh2_dlc15_grn_mon_wyvern_waaagh_0
causes_terror	wh2_dlc15_hef_cha_archmage_beasts_4
causes_terror	wh2_dlc15_hef_cha_archmage_death_4
causes_terror	wh2_dlc15_hef_cha_archmage_fire_4
causes_terror	wh2_dlc15_hef_cha_archmage_heavens_4
causes_terror	wh2_dlc15_hef_cha_archmage_high_4
causes_terror	wh2_dlc15_hef_cha_archmage_life_4
causes_terror	wh2_dlc15_hef_cha_archmage_light_4
causes_terror	wh2_dlc15_hef_cha_archmage_metal_4
causes_terror	wh2_dlc15_hef_cha_archmage_shadows_4
causes_terror	wh2_dlc15_hef_cha_eltharion_the_grim_2
causes_terror	wh2_dlc15_hef_cha_imrik_2
causes_terror	wh2_dlc15_hef_cha_mage_fire_3
causes_terror	wh2_dlc15_hef_cha_prince_6
causes_terror	wh2_dlc15_hef_cha_princess_6
causes_terror	wh2_dlc15_hef_cha_teclis_2
causes_terror	wh2_dlc15_hef_inf_mistwalkers_griffon_knights_0
causes_terror	wh2_dlc15_hef_mon_arcane_phoenix_0
causes_terror	wh2_dlc15_hef_mon_arcane_phoenix_ror_0
causes_terror	wh2_dlc15_hef_mon_black_dragon_imrik
causes_terror	wh2_dlc15_hef_mon_black_dragon_imrik_boss
causes_terror	wh2_dlc15_hef_mon_forest_dragon_0
causes_terror	wh2_dlc15_hef_mon_forest_dragon_imrik
causes_terror	wh2_dlc15_hef_mon_forest_dragon_imrik_boss
causes_terror	wh2_dlc15_hef_mon_moon_dragon_imrik
causes_terror	wh2_dlc15_hef_mon_moon_dragon_imrik_boss
causes_terror	wh2_dlc15_hef_mon_star_dragon_imrik
causes_terror	wh2_dlc15_hef_mon_star_dragon_imrik_boss
causes_terror	wh2_dlc15_hef_mon_sun_dragon_imrik
causes_terror	wh2_dlc15_hef_mon_sun_dragon_imrik_boss
causes_terror	wh2_dlc16_skv_cha_ghoritch_0
causes_terror	wh2_dlc16_skv_cha_ghoritch_0_boss
causes_terror	wh2_dlc16_skv_cha_packmaster_2
causes_terror	wh2_dlc16_skv_cha_throt_the_unclean_2
causes_terror	wh2_dlc16_skv_cha_warlord_2
causes_terror	wh2_dlc16_skv_mon_brood_horror_0
causes_terror	wh2_dlc16_skv_mon_hell_pit_abomination_ror_0
causes_terror	wh2_dlc16_skv_mon_rat_ogre_mutant
causes_terror	wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0
causes_terror	wh2_dlc16_wef_cav_great_stag_knights_ror_0
causes_terror	wh2_dlc16_wef_cha_ancient_treeman_coeddil_0
causes_terror	wh2_dlc16_wef_cha_ariel_0
causes_terror	wh2_dlc16_wef_cha_malicious_ancient_treeman_beasts_0
causes_terror	wh2_dlc16_wef_cha_malicious_ancient_treeman_life_0
causes_terror	wh2_dlc16_wef_cha_malicious_ancient_treeman_shadows_0
causes_terror	wh2_dlc16_wef_cha_sisters_of_twilight_1
causes_terror	wh2_dlc16_wef_mon_ceithin_har_summoned
causes_terror	wh2_dlc16_wef_mon_feral_manticore
causes_terror	wh2_dlc16_wef_mon_malicious_treeman_0
causes_terror	wh2_dlc17_bst_mon_ghorgon_0
causes_terror	wh2_dlc17_bst_mon_ghorgon_boss_0
causes_terror	wh2_dlc17_bst_mon_ghorgon_ror_0
causes_terror	wh2_dlc17_bst_mon_jabberslythe_0
causes_terror	wh2_dlc17_bst_mon_jabberslythe_ror_0
causes_terror	wh2_dlc17_dwf_cha_thane_ghost_2
causes_terror	wh2_dlc17_dwf_mon_carnosaur_thorek_0
causes_terror	wh2_dlc17_lzd_cha_skink_oracle_troglodon_0
causes_terror	wh2_dlc17_lzd_mon_carnosaur_ror_0
causes_terror	wh2_dlc17_lzd_mon_coatl_0
causes_terror	wh2_dlc17_lzd_mon_coatl_ror_0
causes_terror	wh2_dlc17_lzd_mon_dread_saurian_qb_boss
causes_terror	wh2_dlc17_lzd_mon_troglodon_0
causes_terror	wh2_dlc17_lzd_mon_troglodon_ror_0
causes_terror	wh2_main_def_cha_death_hag_1
causes_terror	wh2_main_def_cha_dreadlord_4
causes_terror	wh2_main_def_cha_dreadlord_female_4
causes_terror	wh2_main_def_cha_malekith_3
causes_terror	wh2_main_def_mon_black_dragon
causes_terror	wh2_main_def_mon_war_hydra_0
causes_terror	wh2_main_hef_cha_alastar_4
causes_terror	wh2_main_hef_cha_alastar_5
causes_terror	wh2_main_hef_cha_prince_4
causes_terror	wh2_main_hef_cha_prince_5
causes_terror	wh2_main_hef_cha_princess_4
causes_terror	wh2_main_hef_cha_princess_5
causes_terror	wh2_main_hef_mon_moon_dragon
causes_terror	wh2_main_hef_mon_phoenix_flamespyre
causes_terror	wh2_main_hef_mon_phoenix_frostheart
causes_terror	wh2_main_hef_mon_star_dragon
causes_terror	wh2_main_hef_mon_sun_dragon
causes_terror	wh2_main_lzd_cha_kroq_gar_1
causes_terror	wh2_main_lzd_cha_lord_mazdamundi_1
causes_terror	wh2_main_lzd_cha_saurus_old_blood_2
causes_terror	wh2_main_lzd_cha_saurus_scar_veteran_2
causes_terror	wh2_main_lzd_cha_skink_chief_2
causes_terror	wh2_main_lzd_cha_skink_chief_3
causes_terror	wh2_main_lzd_cha_skink_priest_beasts_2
causes_terror	wh2_main_lzd_cha_skink_priest_beasts_3
causes_terror	wh2_main_lzd_cha_skink_priest_heavens_2
causes_terror	wh2_main_lzd_cha_skink_priest_heavens_3
causes_terror	wh2_main_lzd_mon_ancient_stegadon
causes_terror	wh2_main_lzd_mon_bastiladon_0
causes_terror	wh2_main_lzd_mon_bastiladon_1
causes_terror	wh2_main_lzd_mon_bastiladon_2
causes_terror	wh2_main_lzd_mon_bastiladon_blessed_2
causes_terror	wh2_main_lzd_mon_carnosaur_0
causes_terror	wh2_main_lzd_mon_carnosaur_blessed_0
causes_terror	wh2_main_lzd_mon_stegadon_0
causes_terror	wh2_main_lzd_mon_stegadon_1
causes_terror	wh2_main_lzd_mon_stegadon_blessed_1
causes_terror	wh2_main_skv_mon_hell_pit_abomination
causes_terror	wh2_main_skv_veh_doomwheel
causes_terror	wh2_pro06_tmb_mon_bone_giant_0
causes_terror	wh2_twa01_grn_cha_goblin_great_shaman_3
causes_terror	wh2_twa03_def_cha_rakarth_2
causes_terror	wh2_twa03_def_cha_rakarth_3
causes_terror	wh2_twa03_def_mon_war_mammoth_0
causes_terror	wh3_dlc20_chs_cha_daemon_prince
causes_terror	wh3_dlc20_chs_cha_daemon_prince_mkho
causes_terror	wh3_dlc20_chs_cha_daemon_prince_mnur
causes_terror	wh3_dlc20_chs_cha_daemon_prince_msla
causes_terror	wh3_dlc20_chs_cha_daemon_prince_mtze
causes_terror	wh3_dlc20_chs_mon_giant_mnur_ror
causes_terror	wh3_dlc20_kho_cav_skullcrushers_mkho_ror
causes_terror	wh3_dlc20_sla_cha_azazel
causes_terror	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_bale_taurus
causes_terror	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_great_taurus
causes_terror	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_lammasu
causes_terror	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_bale_taurus
causes_terror	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_great_taurus
causes_terror	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_lammasu
causes_terror	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_bale_taurus
causes_terror	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_great_taurus
causes_terror	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_lammasu
causes_terror	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_bale_taurus
causes_terror	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_great_taurus
causes_terror	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_lammasu
causes_terror	wh3_dlc23_chd_cha_drazhoath_the_ashen_bale_taurus_cinderbreath
causes_terror	wh3_dlc23_chd_cha_overseer_great_taurus
causes_terror	wh3_dlc23_chd_cha_overseer_lammasu
causes_terror	wh3_dlc23_chd_cha_sorcerer_prophet_death_bale_taurus
causes_terror	wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus
causes_terror	wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu
causes_terror	wh3_dlc23_chd_cha_sorcerer_prophet_fire_bale_taurus
causes_terror	wh3_dlc23_chd_cha_sorcerer_prophet_fire_great_taurus
causes_terror	wh3_dlc23_chd_cha_sorcerer_prophet_fire_lammasu
causes_terror	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_bale_taurus
causes_terror	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_great_taurus
causes_terror	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_lammasu
causes_terror	wh3_dlc23_chd_cha_sorcerer_prophet_metal_bale_taurus
causes_terror	wh3_dlc23_chd_cha_sorcerer_prophet_metal_great_taurus
causes_terror	wh3_dlc23_chd_cha_sorcerer_prophet_metal_lammasu
causes_terror	wh3_dlc23_chd_cha_zhatan_the_black_great_taurus
causes_terror	wh3_dlc23_chd_cha_zhatan_the_black_lammasu
causes_terror	wh3_dlc23_chd_mon_bale_taurus
causes_terror	wh3_dlc23_chd_mon_great_taurus
causes_terror	wh3_dlc23_chd_mon_kdaai_destroyer
causes_terror	wh3_dlc23_chd_mon_lammasu
causes_terror	wh3_dlc23_chd_veh_iron_daemon
causes_terror	wh3_dlc23_chd_veh_skullcracker
causes_terror	wh3_dlc23_chd_veh_skullcracker_train
causes_terror	wh3_dlc24_cth_cha_yuan_bo_dragon
causes_terror	wh3_dlc24_ksl_mon_incarnate_elemental_of_beasts
causes_terror	wh3_dlc24_monster_koldunjas_spirit
causes_terror	wh3_dlc24_tze_mon_cockatrice
causes_terror	wh3_dlc24_tze_mon_mutalith_vortex_beast
causes_terror	wh3_dlc24_tze_mon_mutalith_vortex_beast_ror
causes_terror	wh3_main_cth_cha_iron_dragon_1
causes_terror	wh3_main_cth_cha_storm_dragon_1
causes_terror	wh3_main_cth_inf_ancestral_warriors_summoned_0
causes_terror	wh3_main_cth_mon_terracotta_sentinel_0
causes_terror	wh3_main_dae_cha_be_lakor_0
causes_terror	wh3_main_dae_cha_daemon_prince_0
causes_terror	wh3_main_dae_cha_daemon_prince_khorne_0
causes_terror	wh3_main_dae_cha_daemon_prince_nurgle_0
causes_terror	wh3_main_dae_cha_daemon_prince_slaanesh_0
causes_terror	wh3_main_dae_cha_daemon_prince_tzeentch_0
causes_terror	wh3_main_kho_cha_exalted_bloodthirster_0
causes_terror	wh3_main_kho_cha_skarbrand_0
causes_terror	wh3_main_kho_mon_bloodthirster_0
causes_terror	wh3_main_kho_mon_bloodthirster_summoned_0
causes_terror	wh3_main_kho_mon_soul_grinder_0
causes_terror	wh3_main_ksl_mon_elemental_bear_0
causes_terror	wh3_main_ksl_mon_elemental_bear_summoned_0
causes_terror	wh3_main_nur_cha_exalted_great_unclean_one_death_0
causes_terror	wh3_main_nur_cha_exalted_great_unclean_one_nurgle_0
causes_terror	wh3_main_nur_cha_ku_gath_plaguefather_0
causes_terror	wh3_main_nur_mon_great_unclean_one_0
causes_terror	wh3_main_nur_mon_great_unclean_one_summoned_0
causes_terror	wh3_main_nur_mon_soul_grinder_0
causes_terror	wh3_main_ogr_cha_hunter_1
causes_terror	wh3_main_ogr_feral_manticore_summoned
causes_terror	wh3_main_ogr_mon_giant_0
causes_terror	wh3_main_ogr_mon_stonehorn_0
causes_terror	wh3_main_ogr_mon_stonehorn_1
causes_terror	wh3_main_pro_ksl_cha_slavin_0
causes_terror	wh3_main_pro_ksl_mon_elemental_bear_ror_0
causes_terror	wh3_main_sla_cha_exalted_keeper_of_secrets_shadow_0
causes_terror	wh3_main_sla_cha_exalted_keeper_of_secrets_slaanesh_0
causes_terror	wh3_main_sla_cha_nkari_0
causes_terror	wh3_main_sla_mon_keeper_of_secrets_0
causes_terror	wh3_main_sla_mon_keeper_of_secrets_summoned_0
causes_terror	wh3_main_sla_mon_soul_grinder_0
causes_terror	wh3_main_tze_cha_exalted_lord_of_change_metal_0
causes_terror	wh3_main_tze_cha_exalted_lord_of_change_tzeentch_0
causes_terror	wh3_main_tze_cha_kairos_fateweaver_0
causes_terror	wh3_main_tze_mon_lord_of_change_0
causes_terror	wh3_main_tze_mon_lord_of_change_summoned_0
causes_terror	wh3_main_tze_mon_soul_grinder_0
causes_terror	wh3_pro10_tze_cha_daemon_prince_of_tzeentch
causes_terror	wh3_pro10_tze_cha_daemon_prince_of_tzeentch_0
causes_terror	wh3_pro11_chs_cha_harald_hammerstorm
causes_terror	wh3_survival_dae_cha_belakor_01
causes_terror	wh3_survival_dae_cha_belakor_02
causes_terror	wh3_survival_kho_cha_daemon_prince_of_khorne
causes_terror	wh3_survival_kho_cha_exalted_bloodthirster
causes_terror	wh3_survival_kho_cha_exalted_bloodthirster_0
causes_terror	wh3_survival_nur_cha_daemon_prince_of_nurgle
causes_terror	wh3_survival_nur_cha_exalted_great_unclean_one_nurgle
causes_terror	wh3_survival_nur_cha_exalted_great_unclean_one_nurgle_01
causes_terror	wh3_survival_sla_cha_daemon_prince_of_slaanesh
causes_terror	wh3_survival_sla_cha_exalted_keeper_of_secrets_slaanesh
causes_terror	wh3_survival_tze_cha_daemon_prince_of_tzeentch
causes_terror	wh3_survival_tze_cha_exalted_lord_of_change_tzeentch
causes_terror	wh3_twa08_cth_mon_terracotta_sentinel_0_ror_attributes
causes_terror	wh3_twa08_kho_mon_bloodthirster_0_ror_attributes
causes_terror	wh3_twa08_ksl_mon_elemental_bear_0_ror_attributes
causes_terror	wh3_twa08_nur_mon_great_unclean_one_0_ror_attributes
causes_terror	wh3_twa08_ogr_mon_stonehorn_0_ror_attributes
causes_terror	wh3_twa08_sla_mon_keeper_of_secrets_0_ror_attributes
causes_terror	wh3_twa08_tze_mon_lord_of_change_0_ror_attributes
causes_terror	wh_dlc01_chs_cha_chaos_lord_10
causes_terror	wh_dlc01_chs_cha_chaos_lord_2
causes_terror	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10
causes_terror	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9
causes_terror	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10
causes_terror	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9
causes_terror	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10
causes_terror	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9
causes_terror	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3
causes_terror	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4
causes_terror	wh_dlc01_chs_cha_chaos_sorcerer_shadows_3
causes_terror	wh_dlc01_chs_cha_exalted_hero_10
causes_terror	wh_dlc01_chs_cha_kholek
causes_terror	wh_dlc01_chs_cha_qb_lord_of_change_0
causes_terror	wh_dlc01_chs_mon_dragon_ogre_shaggoth
causes_terror	wh_dlc03_bst_feral_manticore
causes_terror	wh_dlc03_bst_inf_cygor_0
causes_terror	wh_dlc03_bst_inf_cygor_0_summoned
causes_terror	wh_dlc03_bst_mon_giant_0
causes_terror	wh_dlc03_emp_cha_boris_todbringer_3
causes_terror	wh_dlc03_emp_cha_wizard_beasts_3
causes_terror	wh_dlc04_emp_cav_royal_altdorf_gryphites_0
causes_terror	wh_dlc04_emp_cha_volkmar_the_grim_1
causes_terror	wh_dlc04_vmp_cav_chillgheists_0
causes_terror	wh_dlc04_vmp_cha_strigoi_ghoul_king_1
causes_terror	wh_dlc04_vmp_cha_vlad_von_carstein_0
causes_terror	wh_dlc04_vmp_mon_devils_swartzhafen_0
causes_terror	wh_dlc04_vmp_veh_claw_of_nagash_0
causes_terror	wh_dlc04_vmp_veh_mortis_engine_0
causes_terror	wh_dlc05_vmp_cha_red_duke_3
causes_terror	wh_dlc05_wef_cha_ancient_treeman_0
causes_terror	wh_dlc05_wef_cha_durthu_0
causes_terror	wh_dlc05_wef_cha_female_glade_lord_3
causes_terror	wh_dlc05_wef_cha_glade_lord_3
causes_terror	wh_dlc05_wef_cha_orion_0
causes_terror	wh_dlc05_wef_forest_dragon_0
causes_terror	wh_dlc05_wef_mon_treeman_0
causes_terror	wh_dlc06_chs_cha_chaos_sorcerer_death_9
causes_terror	wh_dlc06_chs_cha_chaos_sorcerer_fire_9
causes_terror	wh_dlc06_chs_cha_chaos_sorcerer_metal_9
causes_terror	wh_dlc06_chs_feral_manticore
causes_terror	wh_dlc06_dwf_cha_master_engineer_ghost_0
causes_terror	wh_dlc06_dwf_cha_runesmith_ghost_0
causes_terror	wh_dlc06_dwf_cha_thane_ghost_0
causes_terror	wh_dlc06_dwf_cha_thane_ghost_1
causes_terror	wh_dlc06_grn_mon_venom_queen_0
causes_terror	wh_dlc07_brt_cav_royal_hippogryph_knights_0
causes_terror	wh_dlc07_brt_cha_alberic_bordeleaux_3
causes_terror	wh_dlc07_brt_cha_green_knight_0
causes_terror	wh_dlc08_bst_mon_cygor_boss
causes_terror	wh_dlc08_chs_cha_chaos_lord_2_qb
causes_terror	wh_dlc08_chs_mon_dragon_ogre_shaggoth_boss
causes_terror	wh_dlc08_chs_mon_dragon_ogre_shaggoth_minor_boss
causes_terror	wh_dlc08_grn_mon_arachnarok_spider_boss
causes_terror	wh_dlc08_grn_mon_giant_boss
causes_terror	wh_dlc08_nor_cha_arzik_0
causes_terror	wh_dlc08_nor_cha_kihar_0
causes_terror	wh_dlc08_nor_cha_wulfrik_3
causes_terror	wh_dlc08_nor_feral_manticore
causes_terror	wh_dlc08_nor_mon_frost_wyrm_0
causes_terror	wh_dlc08_nor_mon_frost_wyrm_boss
causes_terror	wh_dlc08_nor_mon_frost_wyrm_ror_0
causes_terror	wh_dlc08_nor_mon_norscan_giant_0
causes_terror	wh_dlc08_nor_mon_war_mammoth_0
causes_terror	wh_dlc08_nor_mon_war_mammoth_1
causes_terror	wh_dlc08_nor_mon_war_mammoth_2
causes_terror	wh_dlc08_nor_mon_war_mammoth_boss
causes_terror	wh_dlc08_nor_mon_war_mammoth_ror_1
causes_terror	wh_dlc08_vmp_mon_terrorgheist_boss
causes_terror	wh_dlc08_wef_forest_dragon_boss
causes_terror	wh_dlc08_wef_mon_treeman_boss
causes_terror	wh_main_brt_cha_king_louen_leoncoeur_1
causes_terror	wh_main_brt_cha_king_louen_leoncoeur_4
causes_terror	wh_main_brt_cha_lord_2
