key	building_level	position_index	icon_name	mp_available_early	mp_available_late	info_pic	unique_index	is_civil	is_engineering	is_military	is_hidden
wh2_main_tech_def_1_3_3	wh_main_chs_port_ruin	1	wh2_def_tech_festivals_of_khaine	false	false		7935	false	false	true	false
wh2_main_tech_def_1_3_3_slaanesh	wh_main_chs_port_ruin	1	wh2_def_tech_festivals_of_khaine	false	false		8445	false	false	true	false
wh2_main_tech_def_2_0_0	wh_main_chs_port_ruin	1	wh2_def_tech_upgrade_I	false	false		7943	false	false	true	false
wh2_main_tech_def_2_1_0	wh_main_chs_port_ruin	1	wh2_def_tech_an_instrument_of_war	false	false		7952	false	false	true	false
wh2_main_tech_def_2_1_1	wh_main_chs_port_ruin	1	wh2_def_tech_black_iron_armour_crafting	false	false		7959	false	false	true	false
wh2_main_tech_def_2_1_2	wh_main_chs_port_ruin	1	wh2_def_tech_exotic_beast_hide_armour	false	false		7967	false	false	true	false
wh2_main_tech_def_2_1_3	wh_main_chs_port_ruin	1	wh2_def_tech_walking_in_darkness	false	false		7974	false	false	true	false
wh2_main_tech_def_2_2_0	wh_main_chs_port_ruin	1	wh2_def_tech_pressed_into_servitude	false	false		7979	false	false	true	false
wh2_main_tech_def_2_2_1	wh_main_chs_port_ruin	1	wh2_def_tech_recruit_convicts	false	false		7983	false	false	true	false
wh2_main_tech_def_2_2_2	wh_main_chs_port_ruin	1	wh2_def_tech_hunt_outlaws	false	false		7992	false	false	true	false
wh2_main_tech_def_2_2_3	wh_main_chs_port_ruin	1	wh2_def_tech_keep_what_you_capture	false	false		7995	false	false	true	false
wh2_main_tech_def_2_3_0	wh_main_chs_port_ruin	1	wh2_def_tech_consumed_by_rivalry	false	false		8001	false	false	true	false
wh2_main_tech_def_2_3_1	wh_main_chs_port_ruin	1	wh2_def_tech_hardship_and_cruelty	false	false		8005	false	false	true	false
wh2_main_tech_def_2_3_2	wh_main_chs_port_ruin	1	wh2_def_tech_divide_and_conquer	false	false		8010	false	false	true	false
wh2_main_tech_def_2_3_3	wh_main_chs_port_ruin	1	wh2_def_tech_masters_of_murder	false	false		8144	false	false	true	false
wh2_main_tech_def_3_0_0	wh_main_chs_port_ruin	1	wh2_def_tech_upgrade_II	false	false		8019	false	false	true	false
wh2_main_tech_def_3_1_0	wh_main_chs_port_ruin	1	wh2_def_tech_no_sign_of_weakness	false	false		8021	false	false	true	false
wh2_main_tech_def_3_1_1	wh_main_chs_port_ruin	1	wh2_def_tech_bloodforged_platemail	false	false		8023	false	false	true	false
wh2_main_tech_def_3_1_2	wh_main_chs_port_ruin	1	wh2_def_tech_ceremonial_weapons	false	false		8028	false	false	true	false
wh2_main_tech_def_3_1_3	wh_main_chs_port_ruin	1	wh2_def_tech_serrated_blades	false	false		8035	false	false	true	false
wh2_main_tech_def_3_2_0	wh_main_chs_port_ruin	1	wh2_def_tech_under_the_yoke	false	false		8045	false	false	true	false
wh2_main_tech_def_3_2_1	wh_main_chs_port_ruin	1	wh2_def_tech_bewitch_dragon_eggs	false	false		8053	false	false	true	false
wh2_main_tech_def_3_2_2	wh_main_chs_port_ruin	1	wh2_def_tech_harnessed_fury	false	false		8057	false	false	true	false
wh2_main_tech_def_3_2_3	wh_main_chs_port_ruin	1	wh2_def_tech_bred_in_captivity	false	false		8067	false	false	true	false
wh2_main_tech_def_3_3_0	wh_main_chs_port_ruin	1	wh2_def_tech_a_life_of_dread	false	false		8070	false	false	true	false
wh2_main_tech_def_3_3_1	wh_main_chs_port_ruin	1	wh2_def_tech_deadly_accountability	false	false		8072	false	false	true	false
wh2_main_tech_def_3_3_2	wh_main_chs_port_ruin	1	wh2_def_tech_blood_and_death	false	false		8073	false	false	true	false
wh2_main_tech_def_3_3_2_slaanesh	wh_main_chs_port_ruin	1	wh2_def_tech_blood_and_death	false	false		8450	false	false	true	false
wh2_main_tech_def_3_3_3	wh_main_chs_port_ruin	1	wh2_def_tech_study_the_chaos_wastes	false	false		8078	false	false	true	false
wh2_main_tech_hef_0_00	wh_main_chs_port_ruin	1	wh2_hef_tech_military_advancement_1_1	false	false		475006320	false	false	true	false
wh2_main_tech_hef_0_01	wh_main_chs_port_ruin	1	wh2_hef_tech_elven_spearwall	false	false		7170	false	false	true	false
wh2_main_tech_hef_0_02	wh_main_chs_port_ruin	1	wh2_hef_tech_militia_training	false	false		7181	false	false	true	false
wh2_main_tech_hef_0_03	wh_main_chs_port_ruin	1	wh2_hef_tech_naval_discipline	false	false		7229	false	false	true	false
wh2_main_tech_hef_0_04	wh_main_chs_port_ruin	1	wh2_hef_tech_appoint_sea_masters	false	false		7235	false	false	true	false
wh2_main_tech_hef_0_05	wh_main_chs_port_ruin	1	wh2_hef_tech_light_cavalry_barding	false	false		7207	false	false	true	false
wh2_main_tech_hef_0_06	wh_main_chs_port_ruin	1	wh2_hef_tech_horsemasters	false	false		1430279994	false	false	true	false
wh2_main_tech_hef_0_07	wh_main_chs_port_ruin	1	wh2_hef_tech_archery_prowess	false	false		7190	false	false	true	false
wh2_main_tech_hef_0_08	wh_main_chs_port_ruin	1	wh2_hef_tech_cartridged_ammunition	false	false		7282	false	false	true	false
wh2_main_tech_hef_0_09	wh_main_chs_port_ruin	1	wh2_hef_tech_elven_trumpet_blowers	false	false		7239	false	false	true	false
wh2_main_tech_hef_0_10	wh_main_chs_port_ruin	1	wh2_hef_tech_swiftsense	false	false		7200	false	false	true	false
wh2_main_tech_hef_1_00	wh_main_chs_port_ruin	1	wh2_hef_tech_military_advancement_2_1	false	false		7786	false	false	true	false
wh2_main_tech_hef_1_01	wh_main_chs_port_ruin	1	wh2_hef_tech_precise_fletching	false	false		7192	false	false	true	false
wh2_main_tech_hef_1_02	wh_main_chs_port_ruin	1	wh2_hef_tech_martial_law	false	false		7177	false	false	true	false
wh2_main_tech_hef_1_03	wh_main_chs_port_ruin	1	wh2_hef_tech_light_ithilmar_armour	false	false		7303	false	false	true	false
wh2_main_tech_hef_1_04	wh_main_chs_port_ruin	1	wh2_hef_tech_recall_colonists	false	false		7288	false	false	true	false
wh2_main_tech_hef_1_05	wh_main_chs_port_ruin	1	wh2_hef_tech_skirmishing_saddles	false	false		7214	false	false	true	false
wh2_main_tech_hef_1_06	wh_main_chs_port_ruin	1	wh2_hef_tech_call_upon_the_harbingers	false	false		7223	false	false	true	false
wh2_main_tech_hef_1_07	wh_main_chs_port_ruin	1	wh2_hef_tech_massed_charge	false	false		7267	false	false	true	false
wh2_main_tech_hef_1_08	wh_main_chs_port_ruin	1	wh2_hef_tech_vows_of_fealty	false	false		7264	false	false	true	false
wh2_main_tech_hef_1_09	wh_main_chs_port_ruin	1	wh2_hef_tech_shredding_talons	false	false		7245	false	false	true	false
wh2_main_tech_hef_1_10	wh_main_chs_port_ruin	1	wh2_hef_tech_annulii_roosts	false	false		7248	false	false	true	false
wh2_main_tech_hef_2_00	wh_main_chs_port_ruin	1	wh2_hef_tech_military_advancement_3_1	false	false		7254	false	false	true	false
wh2_main_tech_hef_2_01	wh_main_chs_port_ruin	1	wh2_hef_tech_elven_drummers	false	false		7297	false	false	true	false
wh2_main_tech_hef_2_02	wh_main_chs_port_ruin	1	wh2_hef_tech_mounted_hornblowers	false	false		7276	false	false	true	false
wh2_main_tech_hef_2_03	wh_main_chs_port_ruin	1	wh2_hef_tech_highborn_champions	false	false		417702956	false	false	true	false
wh2_main_tech_hef_2_04	wh_main_chs_port_ruin	1	wh2_hef_tech_chariot_anthems	false	false		7275	false	false	true	false
wh2_main_tech_hef_2_05	wh_main_chs_port_ruin	1	wh2_hef_tech_heavy_ithilmar_armour	false	false		7360	false	false	true	false
wh2_main_tech_hef_2_06	wh_main_chs_port_ruin	1	wh2_hef_tech_starmetal_blade_forging	false	false		7377	false	false	true	false
wh2_main_tech_hef_2_07	wh_main_chs_port_ruin	1	wh2_hef_tech_arcane_studies	false	false		7356	false	false	true	false
wh2_main_tech_hef_2_08	wh_main_chs_port_ruin	1	wh2_hef_tech_magical_infusion	false	false		7335	false	false	true	false
wh2_main_tech_hef_2_09	wh_main_chs_port_ruin	1	wh2_hef_tech_from_the_shadowlands	false	false		1254550290	false	false	true	false
wh2_main_tech_hef_2_10	wh_main_chs_port_ruin	1	wh2_hef_tech_broadhead_arrows	false	false		1439186616	false	false	true	false
wh2_main_tech_hef_3_00	wh_main_chs_port_ruin	1	wh2_hef_tech_military_advancement_4_1	false	false		7329	false	false	true	false
wh2_main_tech_hef_3_01	wh_main_chs_port_ruin	1	wh2_hef_tech_fireborn_nature	false	false		7330	false	false	true	false
wh2_main_tech_hef_3_02	wh_main_chs_port_ruin	1	wh2_hef_tech_dragons_bond	false	false		7340	false	false	true	false
wh2_main_tech_hef_3_03	wh_main_chs_port_ruin	1	wh2_hef_tech_obligations_of_nobility	false	false		7346	false	false	true	false
wh2_main_tech_hef_3_04	wh_main_chs_port_ruin	1	wh2_hef_tech_friends_in_high_places	false	false		7390	false	false	true	false
wh2_main_tech_hef_3_05	wh_main_chs_port_ruin	1	wh2_hef_tech_wardings_of_vaul	false	false		7366	false	false	true	false
wh2_main_tech_hef_3_06	wh_main_chs_port_ruin	1	wh2_hef_tech_blessings_of_asuryan	false	false		7382	false	false	true	false
wh2_main_tech_hef_3_07	wh_main_chs_port_ruin	1	wh2_hef_tech_elite_champions	false	false		7367	false	false	true	false
wh2_main_tech_hef_3_08	wh_main_chs_port_ruin	1	wh2_hef_tech_ward_ancient_lairs	false	false		7238	false	false	true	false
wh2_main_tech_hef_3_09	wh_main_chs_port_ruin	1	wh2_hef_tech_strength_of_avelorn	false	false		1700310647	false	false	true	false
wh2_main_tech_hef_3_10	wh_main_chs_port_ruin	1	wh2_hef_tech_teachings_of_hoeth	false	false		7381	false	false	true	false
wh2_main_tech_hef_4_00	wh_main_chs_port_ruin	1	wh2_hef_tech_trade_good_advancement_1	false	false		7399	false	false	true	false
wh2_main_tech_hef_4_01	wh_main_chs_port_ruin	1	wh2_hef_tech_pastures_call_to_the_great_herds	false	false		7406	false	false	true	false
wh2_main_tech_hef_4_02	wh_main_chs_port_ruin	1	wh2_hef_tech_exotic_animals_awakening_of_the_ancient_ones	false	false		7410	false	false	true	false
wh2_main_tech_hef_4_03	wh_main_chs_port_ruin	1	wh2_hef_tech_iron_great_weapon_forging	false	false		7420	false	false	true	false
wh2_main_tech_hef_4_04	wh_main_chs_port_ruin	1	wh2_hef_tech_gems_gemsetting	false	false		7430	false	false	true	false
wh2_main_tech_hef_4_05	wh_main_chs_port_ruin	1	wh2_hef_tech_marble_stockpiles	false	false		7436	false	false	true	false
wh2_main_tech_hef_4_06	wh_main_chs_port_ruin	1	wh2_hef_tech_medicine_elven_healing_salve	false	false		7443	false	false	true	false
wh2_main_tech_hef_4_07	wh_main_chs_port_ruin	1	wh2_hef_tech_wood_hardwood_construction	false	false		7444	false	false	true	false
wh2_main_tech_hef_4_08	wh_main_chs_port_ruin	1	wh2_hef_tech_spices_trade_contract_with_the_east	false	false		7454	false	false	true	false
wh2_main_tech_hef_4_09	wh_main_chs_port_ruin	1	wh2_hef_tech_salt_preserved_seafood	false	false		7457	false	false	true	false
wh2_main_tech_hef_4_10	wh_main_chs_port_ruin	1	wh2_hef_tech_wine_monthly_festival	false	false		7463	false	false	true	false
wh2_main_tech_hef_4_11	wh_main_chs_port_ruin	1	wh2_hef_tech_extravagant_murals_2	false	false		1614477484	false	false	true	false
wh2_main_tech_hef_4_12	wh_main_chs_port_ruin	1	wh2_hef_tech_porcelain_kilns	false	false		639210233	false	false	true	false
wh2_main_tech_hef_5_00	wh_main_chs_port_ruin	1	wh2_hef_tech_cultural_advancement_1	false	false		937448506	false	false	true	false
wh2_main_tech_hef_5_01	wh_main_chs_port_ruin	1	wh2_hef_tech_waystone_network	false	false		7314	false	false	true	false
wh2_main_tech_hef_5_02	wh_main_chs_port_ruin	1	wh2_hef_tech_upholders_of_order	false	false		7312	false	false	true	false
wh2_main_tech_hef_5_03	wh_main_chs_port_ruin	1	wh2_hef_tech_court_advisors	false	false		7351	false	false	true	false
wh2_main_tech_hef_5_04	wh_main_chs_port_ruin	1	wh2_hef_tech_spy_networks	false	false		7307	false	false	true	false
wh2_main_tech_hef_5_05	wh_main_chs_port_ruin	1	wh2_hef_tech_vows_of_fealty	false	false		318997469	false	false	true	false
wh2_main_tech_hef_5_06	wh_main_chs_port_ruin	1	wh2_hef_tech_naval_empire	false	false		1339416550	false	false	true	false
wh2_main_tech_hef_5_07	wh_main_chs_port_ruin	1	wh2_hef_tech_rapid_resettling	false	false		7324	false	false	true	false
wh2_main_tech_hef_5_08	wh_main_chs_port_ruin	1	wh2_hef_tech_pinnacle_of_civilization	false	false		7255	false	false	true	false
wh2_main_tech_lzd_0_1	wh_main_chs_port_ruin	1	wh2_liz_tech_interpreting_the_ancients_meanings	false	false		7502	false	false	true	false
wh2_main_tech_lzd_0_2	wh_main_chs_port_ruin	1	wh2_liz_tech_determining_the_great_plan	false	false		7512	false	false	true	false
wh2_main_tech_lzd_1_1	wh_main_chs_port_ruin	1	wh2_liz_tech_tablet_of_spawning	false	false		7464	false	false	true	false
wh2_main_tech_lzd_1_2	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_skink_spawning	false	false		7469	false	false	true	false
wh2_main_tech_lzd_1_3	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_lizardmen_spawning	false	false		7475	false	false	true	false
wh2_main_tech_lzd_1_4	wh_main_chs_port_ruin	1	wh2_liz_tech_alignment_of_enhanced_instinct	false	false		7484	false	false	true	false
wh2_main_tech_lzd_1_5	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_creature_bonding	false	false		7486	false	false	true	false
wh2_main_tech_lzd_1_6	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_guardiang_spawning	false	false		7491	false	false	true	false
wh2_main_tech_lzd_1_7	wh_main_chs_port_ruin	1	wh2_liz_tech_alignment_of_strengthening	false	false		7499	false	false	true	false
wh2_main_tech_lzd_2_1	wh_main_chs_port_ruin	1	wh2_liz_tech_tablet_of_war	false	false		7518	false	false	true	false
wh2_main_tech_lzd_2_2	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_stoicism	false	false		7525	false	false	true	false
wh2_main_tech_lzd_2_3	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_marching	false	false		7532	false	false	true	false
wh2_main_tech_lzd_2_4	wh_main_chs_port_ruin	1	wh2_liz_tech_alignment_of_utilitarianism	false	false		7537	false	false	true	false
wh2_main_tech_lzd_2_5	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_annihilation	false	false		7546	false	false	true	false
wh2_main_tech_lzd_2_6	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_absolute_obedience	false	false		7556	false	false	true	false
wh2_main_tech_lzd_2_7	wh_main_chs_port_ruin	1	wh2_liz_tech_lzd_alignment_of_geomantic_healing	false	false		7557	false	false	true	false
wh2_main_tech_lzd_3_1	wh_main_chs_port_ruin	1	wh2_liz_tech_tablet_of_order	false	false		7559	false	false	true	false
wh2_main_tech_lzd_3_2	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_scrying	false	false		7563	false	false	true	false
wh2_main_tech_lzd_3_3	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_civilization	false	false		7569	false	false	true	false
wh2_main_tech_lzd_3_4	wh_main_chs_port_ruin	1	wh2_liz_tech_alignment_of_protection	false	false		7574	false	false	true	false
wh2_main_tech_lzd_3_5	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_infiltration	false	false		7581	false	false	true	false
wh2_main_tech_lzd_3_6	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_purification	false	false		7582	false	false	true	false
wh2_main_tech_lzd_3_7	wh_main_chs_port_ruin	1	wh2_liz_tech_alignment_of_projected_presence	false	false		7585	false	false	true	false
wh2_main_tech_lzd_4_1	wh_main_chs_port_ruin	1	wh2_liz_tech_tablet_of_monuments	false	false		7591	false	false	true	false
wh2_main_tech_lzd_4_2	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_the_city	false	false		7601	false	false	true	false
wh2_main_tech_lzd_4_3	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_construction	false	false		7605	false	false	true	false
wh2_main_tech_lzd_4_4	wh_main_chs_port_ruin	1	wh2_liz_tech_alignment_of_expansion	false	false		7608	false	false	true	false
wh2_main_tech_lzd_4_5	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_the_great_temples	false	false		7613	false	false	true	false
wh2_main_tech_lzd_4_6	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_star_chambers	false	false		7620	false	false	true	false
wh2_main_tech_lzd_4_7	wh_main_chs_port_ruin	1	wh2_liz_tech_alignment_of_the_global_plan	false	false		7624	false	false	true	false
wh2_main_tech_lzd_5_1	wh_main_chs_port_ruin	1	wh2_liz_tech_tablet_of_crafts	false	false		7628	false	false	true	false
wh2_main_tech_lzd_5_2	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_artisan	false	false		7637	false	false	true	false
wh2_main_tech_lzd_5_3	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_exploitation	false	false		7642	false	false	true	false
wh2_main_tech_lzd_5_4	wh_main_chs_port_ruin	1	wh2_liz_tech_alignment_of_coexistence	false	false		7643	false	false	true	false
wh2_main_tech_lzd_5_5	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_the_sea	false	false		7646	false	false	true	false
wh2_main_tech_lzd_5_6	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_labourers	false	false		7652	false	false	true	false
wh2_main_tech_lzd_5_7	wh_main_chs_port_ruin	1	wh2_liz_tech_alignment_of_geomantic_prospecting	false	false		7656	false	false	true	false
wh2_main_tech_lzd_6_1	wh_main_chs_port_ruin	1	wh2_liz_tech_tablet_of_skinks	false	false		7666	false	false	true	false
wh2_main_tech_lzd_6_2	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_skirmishing	false	false		7673	false	false	true	false
wh2_main_tech_lzd_6_3	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_purpose	false	false		7683	false	false	true	false
wh2_main_tech_lzd_6_4	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_skink_invigoration	false	false		7692	false	false	true	false
wh2_main_tech_lzd_6_5	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_quickness	false	false		7694	false	false	true	false
wh2_main_tech_lzd_6_6	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_the_kroxigors	false	false		7698	false	false	true	false
wh2_main_tech_lzd_6_7	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_hardened_scales	false	false		7708	false	false	true	false
wh2_main_tech_lzd_7_1	wh_main_chs_port_ruin	1	wh2_liz_tech_tablet_of_saurus	false	false		7710	false	false	true	false
wh2_main_tech_lzd_7_2	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_weapon_crafting	false	false		7719	false	false	true	false
wh2_main_tech_lzd_7_3	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_massed_combat	false	false		7720	false	false	true	false
wh2_main_tech_lzd_7_4	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_saurus_invigoration	false	false		7724	false	false	true	false
wh2_main_tech_lzd_7_5	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_armour_crafting	false	false		7727	false	false	true	false
wh2_main_tech_lzd_7_6	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_honoured_guardians	false	false		7735	false	false	true	false
wh2_main_tech_lzd_7_7	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_martial_excellence	false	false		7739	false	false	true	false
wh2_main_tech_lzd_8_1	wh_main_chs_port_ruin	1	wh2_liz_tech_tablet_of_beasts	false	false		7741	false	false	true	false
wh2_main_tech_lzd_8_2	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_exotic_weapons	false	false		7747	false	false	true	false
wh2_main_tech_lzd_8_3	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_ferocity	false	false		7755	false	false	true	false
wh2_main_tech_lzd_8_4	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_the_hunt	false	false		7762	false	false	true	false
wh2_main_tech_lzd_8_5	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_the_great_beasts_resilience	false	false		7766	false	false	true	false
wh2_main_tech_lzd_8_6	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_the_great_beasts_rampage	false	false		7775	false	false	true	false
wh2_main_tech_lzd_8_7	wh_main_chs_port_ruin	1	wh2_liz_tech_verse_of_the_beastkeepers	false	false		7776	false	false	true	false
wh2_main_tech_skv_1_0	wh_main_chs_port_ruin	1	wh2_skv_tech_ferocity	false	false		8159	false	false	true	false
wh2_main_tech_skv_1_1	wh_main_chs_port_ruin	1	wh2_skv_tech_hunger_drives_them	false	false		8163	false	false	true	false
wh2_main_tech_skv_1_2	wh_main_chs_port_ruin	1	wh2_skv_tech_theres_always_some_more	false	false		8173	false	false	true	false
wh2_main_tech_skv_1_3	wh_main_chs_port_ruin	1	wh2_skv_tech_numbers_beyond_count	false	false		8179	false	false	true	false
wh2_main_tech_skv_1_4	wh_main_chs_port_ruin	1	wh2_skv_tech_strength_in_numbers	false	false		8182	false	false	true	false
wh2_main_tech_skv_1_5	wh_main_chs_port_ruin	1	wh2_skv_tech_scavenging_runs	false	false		8191	false	false	true	false
wh2_main_tech_skv_1_6	wh_main_chs_port_ruin	1	wh2_skv_tech_take_everything	false	false		8197	false	false	true	false
wh2_main_tech_skv_1_7	wh_main_chs_port_ruin	1	wh2_skv_tech_the_menace_below	false	false		8207	false	false	true	false
wh2_main_tech_skv_1_8	wh_main_chs_port_ruin	1	tech_dlc16_skv_chieftain	false	false	"placeholder.tga"	1659661163	false	false	true	false
wh2_main_tech_skv_2_0	wh_main_chs_port_ruin	1	wh2_skv_tech_authority	false	false		8216	false	false	true	false
wh2_main_tech_skv_2_1	wh_main_chs_port_ruin	1	wh2_skv_tech_harsh_production_quota	false	false		8226	false	false	true	false
wh2_main_tech_skv_2_2	wh_main_chs_port_ruin	1	wh2_skv_tech_set_examples	false	false		8227	false	false	true	false
wh2_main_tech_skv_2_3	wh_main_chs_port_ruin	1	wh2_skv_tech_murder_dissenters	false	false		8233	false	false	true	false
wh2_main_tech_skv_2_4	wh_main_chs_port_ruin	1	wh2_skv_tech_step_on_underlings	false	false		8238	false	false	true	false
wh2_main_tech_skv_2_5	wh_main_chs_port_ruin	1	wh2_skv_tech_carve_undertunnels	false	false		8239	false	false	true	false
wh2_main_tech_skv_3_0	wh_main_chs_port_ruin	1	wh2_skv_tech_deviousness	false	false		8247	false	false	true	false
wh2_main_tech_skv_3_1	wh_main_chs_port_ruin	1	wh2_skv_tech_dirty_fighting	false	false		8249	false	false	true	false
wh2_main_tech_skv_3_2	wh_main_chs_port_ruin	1	wh2_skv_tech_hit_and_run	false	false		8254	false	false	true	false
wh2_main_tech_skv_3_3	wh_main_chs_port_ruin	1	wh2_skv_tech_intensive_training	false	false		8259	false	false	true	false
wh2_main_tech_skv_3_4	wh_main_chs_port_ruin	1	wh2_skv_tech_abduct_promising_candidates	false	false		8262	false	false	true	false
wh2_main_tech_skv_3_5	wh_main_chs_port_ruin	1	wh2_skv_tech_eyes_everywhere	false	false		8264	false	false	true	false
wh2_main_tech_skv_3_6	wh_main_chs_port_ruin	1	wh2_skv_tech_exotic_martial_arts	false	false		8267	false	false	true	false
wh2_main_tech_skv_3_7	wh_main_chs_port_ruin	1	wh2_skv_tech_exploit_criminals	false	false		8277	false	false	true	false
wh2_main_tech_skv_4_0	wh_main_chs_port_ruin	1	wh2_skv_tech_horror	false	false		8280	false	false	true	false
wh2_main_tech_skv_4_1	wh_main_chs_port_ruin	1	wh2_skv_tech_monstrous_abominations	false	false		8290	false	false	true	false
wh2_main_tech_skv_4_2	wh_main_chs_port_ruin	1	wh2_skv_tech_twisted_beyond_recognition	false	false		8299	false	false	true	false
wh2_main_tech_skv_4_3	wh_main_chs_port_ruin	1	wh2_skv_tech_unfathomable_horrors	false	false		8307	false	false	true	false
wh2_main_tech_skv_4_4	wh_main_chs_port_ruin	1	tech_dlc16_skv_packmaster	false	false	"placeholder.tga"	1926435462	false	false	true	false
wh2_main_tech_skv_5_0	wh_main_chs_port_ruin	1	wh2_skv_tech_pestilience	false	false		8312	false	false	true	false
wh2_main_tech_skv_5_1	wh_main_chs_port_ruin	1	wh2_skv_tech_distil_poisons	false	false		8321	false	false	true	false
wh2_main_tech_skv_5_2	wh_main_chs_port_ruin	1	wh2_skv_tech_spread_rot_and_decay	false	false		8323	false	false	true	false
wh2_main_tech_skv_5_3	wh_main_chs_port_ruin	1	wh2_skv_tech_hallucinogenic	false	false		8329	false	false	true	false
wh2_main_tech_skv_5_4	wh_main_chs_port_ruin	1	wh2_skv_tech_record_effective_recipes	false	false		8336	false	false	true	false
wh2_main_tech_skv_6_0	wh_main_chs_port_ruin	1	wh2_skv_tech_volatile	false	false		8345	false	false	true	false
wh2_main_tech_skv_6_1	wh_main_chs_port_ruin	1	wh2_skv_tech_enormous_caches	false	false		8346	false	false	true	false
wh2_main_tech_skv_6_2	wh_main_chs_port_ruin	1	wh2_skv_tech_ensure_product_quality	false	false		8353	false	false	true	false
wh2_main_tech_skv_6_3	wh_main_chs_port_ruin	1	wh2_skv_tech_weed_out_poor_recruits	false	false		8359	false	false	true	false
wh2_main_tech_skv_7_0	wh_main_chs_port_ruin	1	wh2_skv_tech_ingenuity	false	false		8368	false	false	true	false
wh2_main_tech_skv_7_1	wh_main_chs_port_ruin	1	wh2_skv_tech_promote_the_bright_ones	false	false		8377	false	false	true	false
wh2_main_tech_skv_7_2	wh_main_chs_port_ruin	1	wh2_skv_tech_requisition_heavy_armor	false	false		8382	false	false	true	false
wh2_main_tech_skv_7_3	wh_main_chs_port_ruin	1	wh2_skv_tech_they_can't_blame_their_tools	false	false		8387	false	false	true	false
wh2_main_tech_skv_8_0	wh_main_chs_port_ruin	1	wh2_skv_tech_ruthlessness	false	false		8391	false	false	true	false
wh2_main_tech_skv_8_1	wh_main_chs_port_ruin	1	wh2_skv_tech_eliminate_the_competition	false	false		8395	false	false	true	false
wh2_main_tech_skv_8_2	wh_main_chs_port_ruin	1	wh2_skv_tech_masters_of_infiltration	false	false		8402	false	false	true	false
wh2_main_tech_skv_8_3	wh_main_chs_port_ruin	1	wh2_skv_tech_best_of_the_best	false	false		8411	false	false	true	false
wh2_main_tech_skv_8_4	wh_main_chs_port_ruin	1	wh2_skv_tech_ensure_absolute_loyalty	false	false		8419	false	false	true	false
wh2_main_tech_skv_8_5	wh_main_chs_port_ruin	1	wh2_skv_tech_rule_through_fear	false	false		8421	false	false	true	false
wh2_main_tech_skv_9_0	wh_main_chs_port_ruin	1	wh2_skv_tech_swarming	false	false		8429	false	false	true	false
wh2_main_tech_skv_9_1	wh_main_chs_port_ruin	1	wh2_skv_tech_new_warpstone_uses	false	false		8435	false	false	true	false
wh2_main_tech_skv_9_2	wh_main_chs_port_ruin	1	wh2_skv_tech_ultimate_experiments	false	false		8442	false	false	true	false
wh3_dlc20_chs_kho_shared_gift_upgrade_authority	wh_main_chs_port_ruin	1	wh3_main_tech_kho_6_3	false	false	"placeholder.tga"	1047914736	false	false	true	false
wh3_dlc20_chs_kho_shared_gift_upgrade_corruption	wh_main_chs_port_ruin	1	wh3_main_tech_kho_1_2	false	false	"placeholder.tga"	1360218300	false	false	true	false
wh3_dlc20_chs_kho_shared_gift_upgrade_diplomacy	wh_main_chs_port_ruin	1	wh3_main_tech_kho_5_3	false	false	"placeholder.tga"	812959141	false	false	true	false
