technology	effect	effect_scope	value
wh2_main_tech_hef_0_07	wh2_main_effect_force_stat_reload_time_reduction_hef_archer_seaguard	faction_to_force_own_unseen	15.0000
wh2_main_tech_hef_0_08	wh2_main_effect_force_stat_reload_time_reduction_hef_boltthrower	faction_to_force_own_unseen	15.0000
wh2_main_tech_hef_0_08	wh2_main_effect_force_stat_reload_time_reduction_hef_chariot	faction_to_force_own_unseen	15.0000
wh2_main_tech_hef_0_09	wh2_main_effect_force_stat_speed_hef_spearm_archer_seaguard	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_0_10	wh2_main_effect_force_stat_charge_bonus_add_hef_eagles	faction_to_force_own_unseen	10.0000
wh2_main_tech_hef_0_10	wh2_main_effect_force_stat_speed_hef_eagles	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_1_00	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own_unseen	-6.0000
wh2_main_tech_hef_1_01	wh2_main_effect_force_stat_ammunition_hef_bow_units	faction_to_force_own_unseen	20.0000
wh2_main_tech_hef_1_01	wh2_main_effect_force_stat_missile_damage_hef_bow_units	faction_to_force_own_unseen	10.0000
wh2_main_tech_hef_1_02	wh2_main_effect_tech_recruitment_cost_reduction_hef_spearmen_archer	faction_to_force_own_unseen	-10.0000
wh2_main_tech_hef_1_02	wh2_main_effect_tech_upkeep_reduction_hef_spears_archers	faction_to_force_own_unseen	-5.0000
wh2_main_tech_hef_1_03	wh2_main_effect_force_stat_armour_spearmen_archers_seaguard	faction_to_force_own_unseen	10.0000
wh2_main_tech_hef_1_04	wh2_main_effect_tech_upkeep_reduction_hef_seaguard	faction_to_force_own_unseen	-5.0000
wh2_main_tech_hef_1_04	wh_main_effect_tech_recruitment_cost_reduction_hef_seaguard	faction_to_force_own_unseen	-10.0000
wh2_main_tech_hef_1_05	wh2_main_effect_force_stat_charge_bonus_add_hef_reavers	faction_to_force_own_unseen	10.0000
wh2_main_tech_hef_1_05	wh2_main_effect_force_stat_range_hef_reavers	faction_to_force_own_unseen	10.0000
wh2_main_tech_hef_1_06	wh2_main_effect_tech_upkeep_reduction_hef_reavers	faction_to_force_own_unseen	-5.0000
wh2_main_tech_hef_1_06	wh_main_effect_tech_recruitment_cost_reduction_hef_reavers	faction_to_force_own_unseen	-10.0000
wh2_main_tech_hef_1_07	wh2_main_effect_force_stat_charge_bonus_add_hef_silverhelms	faction_to_force_own_unseen	10.0000
wh2_main_tech_hef_1_07	wh2_main_effect_force_stat_melee_attack_hef_silverhelms	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_1_08	wh2_main_effect_tech_upkeep_reduction_hef_silverhelms_chariots	faction_to_force_own_unseen	-5.0000
wh2_main_tech_hef_1_08	wh_main_effect_tech_recruitment_cost_reduction_hef_silverhelms_chariots	faction_to_force_own_unseen	-10.0000
wh2_main_tech_hef_1_09	wh2_main_effect_force_stat_melee_attack_hef_eagles	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_1_09	wh2_main_effect_force_stat_weapon_strength_hef_eagles	faction_to_force_own_unseen	10.0000
wh2_main_tech_hef_1_10	wh2_main_effect_tech_upkeep_reduction_hef_eagles_phoenix	faction_to_force_own_unseen	-5.0000
wh2_main_tech_hef_1_10	wh_main_effect_tech_recruitment_cost_reduction_hef_eagles_phoenix	faction_to_force_own_unseen	-10.0000
wh2_main_tech_hef_2_00	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own_unseen	-2.0000
wh2_main_tech_hef_2_01	wh2_main_effect_force_stat_speed_lion_swordm_phoenixg	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_2_02	wh2_main_effect_force_stat_speed_hef_chariots	faction_to_force_own_unseen	10.0000
wh2_main_tech_hef_2_02	wh2_main_effect_force_stat_speed_hef_reavers_silverh_dragonp	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_2_03	wh2_main_effect_tech_unit_xp_levels_hef_silverhelm_chariots	faction_to_character_own_unseen	2.0000
wh2_main_tech_hef_2_04	wh2_main_effect_force_stat_charge_bonus_add_hef_chariots	faction_to_force_own_unseen	10.0000
wh2_main_tech_hef_2_04	wh2_main_effect_force_stat_melee_attack_hef_chariots	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_2_05	wh2_main_effect_force_stat_armour_silverhelm_dragon_princes	faction_to_force_own_unseen	10.0000
wh2_main_tech_hef_2_05	wh2_main_effect_force_stat_armour_swordmaster_lion_phoenixg	faction_to_force_own_unseen	10.0000
wh2_main_tech_hef_2_06	wh2_main_effect_force_stat_melee_attack_lions_phoenixguard_swordmasters	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_2_06	wh2_main_effect_force_stat_weapon_strength_hef_white_lions_swordmasters_phoenix_guard	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_2_07	wh2_main_effect_tech_agent_recruitment_xp_hef_loremaster_mages	faction_to_province_own_unseen	2.0000
wh2_main_tech_hef_2_08	wh2_main_effect_force_stat_melee_defence_hef_phoenix	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_2_08	wh2_main_effect_force_stat_ward_save_phoenix	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_2_09	wh2_dlc10_effect_force_stat_leadership_shadow_warriors	faction_to_force_own_unseen	10.0000
wh2_main_tech_hef_2_09	wh2_dlc10_effect_force_stat_missile_resistance_hef_shadow_warriors	faction_to_force_own_unseen	15.0000
wh2_main_tech_hef_2_09	wh2_main_effect_force_stat_reload_time_reduction_hef_shadowwarriors	faction_to_force_own_unseen	15.0000
wh2_main_tech_hef_2_10	wh2_main_effect_force_stat_ammunition_hef_boltthrower	faction_to_force_own_unseen	20.0000
wh2_main_tech_hef_2_10	wh2_main_effect_force_stat_range_hef_boltthrowers	faction_to_force_own_unseen	10.0000
wh2_main_tech_hef_3_00	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own_unseen	-3.0000
wh2_main_tech_hef_3_01	wh2_main_effect_force_stat_melee_attack_hef_phoenix_dragon	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_3_01	wh2_main_effect_force_stat_weapon_strength_hef_phoenix_dragons	faction_to_force_own_unseen	10.0000
wh2_main_tech_hef_3_02	wh2_main_effect_force_stat_armour_dragons	faction_to_force_own_unseen	10.0000
wh2_main_tech_hef_3_02	wh2_main_effect_force_stat_melee_defence_hef_dragons	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_3_03	wh2_main_effect_force_stat_charge_bonus_add_hef_dragonprinces	faction_to_force_own_unseen	10.0000
wh2_main_tech_hef_3_03	wh_main_effect_force_stat_leadership_hef_mage_loremaster	faction_to_force_own_unseen	10.0000
wh2_main_tech_hef_3_04	wh2_main_effect_tech_upkeep_reduction_hef_lions_swordm_phoenixg_dragonp	faction_to_force_own_unseen	-5.0000
wh2_main_tech_hef_3_04	wh_main_effect_tech_recruitment_cost_reduction_hef_lions_swordm_phoenixg_dragonp	faction_to_force_own_unseen	-10.0000
wh2_main_tech_hef_3_05	wh2_main_effect_force_stat_melee_defence_hef_dragon_princes	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_3_05	wh2_main_effect_force_stat_ward_save_dragon_princes	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_3_06	wh2_main_effect_force_stat_melee_defence_hef_phoenixguard	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_3_06	wh2_main_effect_force_stat_ward_save_phoenix_guard	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_3_07	wh2_main_effect_tech_unit_xp_levels_hef_lions_swordmaster_phoenixguard_dragonprince	faction_to_character_own_unseen	2.0000
wh2_main_tech_hef_3_08	wh2_main_effect_building_unit_xp_levels_hef_resource_animals	faction_to_character_own_unseen	2.0000
wh2_main_tech_hef_3_09	wh2_dlc10_effect_force_stat_armour_handmaiden_sisters	faction_to_force_own_unseen	10.0000
wh2_main_tech_hef_3_09	wh2_dlc10_effect_force_stat_melee_defence_hef_handmaiden_sisters	faction_to_force_own_unseen	6.0000
wh2_main_tech_hef_3_09	wh2_dlc10_effect_force_stat_physical_resistance_hef_handmaiden_sisters	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_3_10	wh2_main_effect_force_stat_melee_attack_lords_heroes	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_3_10	wh2_main_effect_force_stat_melee_defence_lords_heroes	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_4_00	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own_unseen	5.0000
wh2_main_tech_hef_4_01	wh2_main_effect_force_stat_speed_hef_chariots	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_4_01	wh2_main_effect_force_stat_speed_hef_reavers_silverh_dragonp	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_4_02	wh2_main_effect_building_upkeep_reduction_hef_def_dragons	faction_to_force_own_unseen	-5.0000
wh2_main_tech_hef_4_02	wh_main_effect_building_recruitment_cost_reduction_hef_def_dragons	faction_to_force_own_unseen	-10.0000
wh2_main_tech_hef_4_03	wh2_main_effect_force_stat_weapon_strength_hef_lions_phoenixg_swordm_dragonp	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_4_04	wh2_main_effect_economy_gdp_mod_industry_hef	faction_to_region_own_unseen	10.0000
wh2_main_tech_hef_4_05	wh_main_effect_building_construction_cost_mod	faction_to_region_own_unseen	-10.0000
wh2_main_tech_hef_4_06	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_4_07	wh_main_effect_force_stat_armour_chariot	faction_to_force_own_unseen	10.0000
wh2_main_tech_hef_4_07	wh_main_effect_force_stat_melee_defence_chariots	faction_to_force_own_unseen	5.0000
wh2_main_tech_hef_4_08	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own_unseen	10.0000
wh2_main_tech_hef_4_09	wh_main_effect_economy_gdp_mod_trade_sea	faction_to_region_own_unseen	10.0000
wh2_main_tech_hef_4_09	wh_main_effect_province_growth_tech	faction_to_province_own_unseen	10.0000
wh2_main_tech_hef_4_10	wh_main_effect_public_order_tech	faction_to_province_own_unseen	2.0000
wh2_main_tech_hef_4_11	wh2_main_effect_economy_gdp_mod_culture_hef	faction_to_region_own_unseen	10.0000
wh2_main_tech_hef_4_12	wh_main_effect_technology_economy_gdp_mod_subsistence_dwarfs	faction_to_region_own_unseen	10.0000
wh2_main_tech_hef_5_00	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own_unseen	5.0000
wh2_main_tech_hef_5_01	wh_main_effect_agent_action_success_chance	faction_to_character_own_unseen	5.0000
wh2_main_tech_hef_5_01	wh_main_effect_agent_movement_range_mod	faction_to_character_own_unseen	10.0000
wh2_main_tech_hef_5_02	wh2_main_faction_political_diplomacy_mod_technology_high_elves_lizardmen	faction_to_faction_own_unseen	10.0000
wh2_main_tech_hef_5_03	wh2_dlc10_effect_agent_recruitment_xp_hef_handmaiden	faction_to_province_own_unseen	2.0000
wh2_main_tech_hef_5_03	wh2_main_effect_agent_recruitment_xp_hef_noble	faction_to_province_own_unseen	2.0000
wh2_main_tech_hef_5_03	wh_main_faction_xp_increase_generals	faction_to_province_own_unseen	2.0000
wh2_main_tech_hef_5_03	wh_main_faction_xp_increase_generals_hidden	faction_to_force_own_unseen	2.0000
wh2_main_tech_hef_5_04	wh_main_faction_political_diplomacy_mod_technology	faction_to_faction_own_unseen	5.0000
wh2_main_tech_hef_5_05	wh2_main_effect_building_construction_cost_mod_hef_industry_resource	faction_to_region_own_unseen	-15.0000
wh2_main_tech_hef_5_05	wh2_main_effect_building_construction_time_mod_hef_industry_resource	faction_to_region_own_unseen	-1.0000
wh2_main_tech_hef_5_06	wh2_main_effect_building_construction_cost_mod_ports	faction_to_region_own_unseen	-15.0000
wh2_main_tech_hef_5_06	wh2_main_effect_building_construction_time_mod_ports	faction_to_region_own_unseen	-1.0000
wh2_main_tech_hef_5_06	wh_main_effect_tech_all_sea_regions_visible_dummy	faction_to_faction_own_unseen	1.0000
wh2_main_tech_hef_5_07	wh_main_effect_building_construction_cost_mod_settlement	faction_to_region_own_unseen	-15.0000
wh2_main_tech_hef_5_07	wh_main_effect_building_construction_time_mod_settlement	faction_to_region_own_unseen	-1.0000
wh2_main_tech_hef_5_08	wh2_main_effect_building_construction_cost_mod_hef_embassy_court_entertainment	faction_to_region_own_unseen	-15.0000
wh2_main_tech_hef_5_08	wh2_main_effect_building_construction_time_mod_hef_embassy_court_entertainment	faction_to_region_own_unseen	-1.0000
wh2_main_tech_lzd_0_1	wh_main_effect_public_order_tech	faction_to_province_own_unseen	3.0000
wh2_main_tech_lzd_0_2	wh_main_effect_public_order_tech	faction_to_province_own_unseen	3.0000
wh2_main_tech_lzd_1_1	wh2_main_effect_building_recruitment_cost_reduction_lzd_skinks	faction_to_force_own_unseen	-5.0000
wh2_main_tech_lzd_1_2	wh2_main_effect_force_army_campaign_experience_base_lzd_skinks	faction_to_character_own_unseen	2.0000
wh2_main_tech_lzd_1_3	wh2_main_effect_force_army_campaign_experience_base_lzd_saurus	faction_to_character_own_unseen	2.0000
wh2_main_tech_lzd_1_4	wh2_dlc12_effect_force_army_campaign_experience_base_lzd_salamander_pack	faction_to_character_own_unseen	2.0000
wh2_main_tech_lzd_1_4	wh2_main_effect_building_recruitment_cost_reduction_lzd_saurus_warriors	faction_to_force_own_unseen	-5.0000
wh2_main_tech_lzd_1_4	wh2_main_effect_force_army_campaign_experience_base_lzd_coldones	faction_to_character_own_unseen	2.0000
wh2_main_tech_lzd_1_4	wh2_main_effect_force_army_campaign_experience_base_lzd_terradon	faction_to_character_own_unseen	2.0000
wh2_main_tech_lzd_1_5	wh2_main_effect_tech_unit_xp_levels_lzd_bastiladon_stegadon_carnosaur_ancient_salamander_dread_saurians	faction_to_character_own_unseen	2.0000
wh2_main_tech_lzd_1_6	wh2_main_effect_force_army_campaign_experience_base_lzd_kroxigors	faction_to_character_own_unseen	2.0000
wh2_main_tech_lzd_1_6	wh2_main_effect_force_army_campaign_experience_base_lzd_temple_guard	faction_to_character_own_unseen	2.0000
wh2_main_tech_lzd_1_7	wh_main_faction_xp_increase_generals	faction_to_province_own_unseen	4.0000
wh2_main_tech_lzd_1_7	wh_main_faction_xp_increase_generals_hidden	faction_to_force_own_unseen	4.0000
wh2_main_tech_lzd_2_1	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_character_own_unseen	5.0000
wh2_main_tech_lzd_2_2	wh_main_effect_force_stat_leadership	faction_to_force_own_unseen	3.0000
wh2_main_tech_lzd_2_3	wh_main_effect_agent_movement_range_mod	faction_to_character_own_unseen	10.0000
wh2_main_tech_lzd_2_4	wh_main_effect_character_mod_ancillary_drop	faction_to_character_own_unseen	10.0000
wh2_main_tech_lzd_2_5	wh_main_effect_force_all_campaign_loot_income	faction_to_faction_own_unseen	20.0000
wh2_main_tech_lzd_2_5	wh_main_effect_force_all_campaign_sacking_income	faction_to_character_own_unseen	20.0000
wh2_main_tech_lzd_2_6	wh_main_effect_force_stat_leadership	faction_to_force_own_unseen	5.0000
wh2_main_tech_lzd_2_7	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own_unseen	10.0000
wh2_main_tech_lzd_3_1	wh2_main_effect_agent_action_outcome_target_defence_success_chance_enemy_hidden	faction_to_character_own_unseen	-3.0000
wh2_main_tech_lzd_3_1	wh_main_effect_agent_action_success_chance_enemy	faction_to_region_own_unseen	-3.0000
wh2_main_tech_lzd_3_2	wh_main_effect_agent_action_cost_mod	faction_to_character_own_unseen	-15.0000
wh2_main_tech_lzd_3_2	wh_main_effect_agent_action_success_chance	faction_to_character_own_unseen	3.0000
wh2_main_tech_lzd_3_3	wh2_main_faction_political_diplomacy_mod_technology_high_elves_lizardmen	faction_to_faction_own_unseen	5.0000
wh2_main_tech_lzd_3_4	wh3_main_effect_corruption_reduction_technology	faction_to_province_own	-2.0000
wh2_main_tech_lzd_3_5	wh_main_effect_agent_action_success_chance	faction_to_character_own_unseen	5.0000
wh2_main_tech_lzd_3_6	wh3_main_effect_corruption_reduction_technology	faction_to_province_own	-3.0000
wh2_main_tech_lzd_3_7	wh_main_effect_agent_action_cost_mod	faction_to_character_own_unseen	-15.0000
wh2_main_tech_lzd_3_7	wh_main_effect_agent_recruitment_xp_all_agents	faction_to_province_own_unseen	2.0000
wh2_main_tech_lzd_4_1	wh_main_effect_province_growth_tech	faction_to_province_own_unseen	10.0000
wh2_main_tech_lzd_4_2	wh_main_effect_building_construction_cost_mod_settlement	faction_to_region_own_unseen	-15.0000
wh2_main_tech_lzd_4_3	wh_main_effect_building_construction_cost_mod	faction_to_region_own_unseen	-5.0000
wh2_main_tech_lzd_4_3	wh_main_effect_building_construction_time_mod_settlement	faction_to_region_own_unseen	-1.0000
wh2_main_tech_lzd_4_4	wh_main_effect_province_growth_tech	faction_to_province_own_unseen	15.0000
wh2_main_tech_lzd_4_5	wh2_main_effect_building_construction_cost_mod_lzd_temples	faction_to_region_own_unseen	-15.0000
wh2_main_tech_lzd_4_5	wh2_main_effect_building_construction_time_mod_lzd_temples	faction_to_region_own_unseen	-1.0000
wh2_main_tech_lzd_4_6	wh2_main_effect_building_construction_cost_mod_lzd_starchamber	faction_to_region_own_unseen	-15.0000
wh2_main_tech_lzd_4_6	wh2_main_effect_building_construction_time_mod_lzd_starchamber	faction_to_region_own_unseen	-1.0000
wh2_main_tech_lzd_4_7	wh_dlc05_effect_building_global_recruitment_duration	faction_to_faction_own_unseen	-1.0000
wh2_main_tech_lzd_4_7	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	1.0000
wh2_main_tech_lzd_5_1	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own_unseen	5.0000
wh2_main_tech_lzd_5_2	wh_dlc07_effect_economy_gdp_mod_industry	faction_to_region_own_unseen	5.0000
wh2_main_tech_lzd_5_3	wh2_main_effect_building_construction_cost_mod_resource_buildings	faction_to_region_own_unseen	-25.0000
wh2_main_tech_lzd_5_3	wh2_main_effect_building_construction_time_mod_lzd_resource_buildings	faction_to_region_own_unseen	-1.0000
wh2_main_tech_lzd_5_4	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own_unseen	10.0000
wh2_main_tech_lzd_5_5	wh_main_effect_economy_gdp_mod_trade_sea	faction_to_region_own_unseen	10.0000
wh2_main_tech_lzd_5_6	wh_main_effect_economy_gdp_mod_subsistence	faction_to_region_own_unseen	15.0000
wh2_main_tech_lzd_5_7	wh2_main_effect_technology_economy_gdp_mod_mining_lzd	faction_to_region_own_unseen	200.0000
wh2_main_tech_lzd_6_1	wh2_dlc17_effect_contact_phase_poison_for_all_skinks	faction_to_force_own_unseen	1.0000
wh2_main_tech_lzd_6_1	wh2_main_effect_force_stat_ammunition_lzd_skinks	faction_to_force_own_unseen	20.0000
wh2_main_tech_lzd_6_2	wh2_dlc17_effect_vanguard_deployment_skinks	faction_to_force_own_unseen	1.0000
wh2_main_tech_lzd_6_2	wh2_main_effect_force_stat_missile_damage_lzd_skinks	faction_to_force_own_unseen	10.0000
wh2_main_tech_lzd_6_3	wh2_main_effect_force_stat_weapon_strength_lzd_skinks	faction_to_force_own_unseen	10.0000
wh2_main_tech_lzd_6_4	wh2_main_effect_tech_upkeep_cost_reduction_lzd_skinks	faction_to_force_own_unseen	-10.0000
wh2_main_tech_lzd_6_5	wh2_main_effect_force_stat_melee_defence_lzd_skinks	faction_to_force_own_unseen	3.0000
wh2_main_tech_lzd_6_5	wh2_main_effect_force_stat_speed_lzd_skinks	faction_to_force_own_unseen	10.0000
wh2_main_tech_lzd_6_6	wh2_main_effect_force_stat_charge_bonus_add_lzd_kroxigor	faction_to_force_own_unseen	10.0000
wh2_main_tech_lzd_6_6	wh2_main_effect_force_stat_weapon_strength_lzd_kroxigor	faction_to_force_own_unseen	10.0000
wh2_main_tech_lzd_6_7	wh2_main_effect_force_stat_armour_kroxigor	faction_to_force_own_unseen	10.0000
wh2_main_tech_lzd_7_1	wh2_main_effect_force_stat_melee_defence_lzd_saurus	faction_to_force_own_unseen	5.0000
wh2_main_tech_lzd_7_2	wh2_main_effect_force_stat_weapon_strength_lzd_saurus	faction_to_force_own_unseen	10.0000
wh2_main_tech_lzd_7_3	wh2_main_effect_force_stat_melee_attack_lzd_saurus	faction_to_force_own_unseen	5.0000
wh2_main_tech_lzd_7_4	wh2_main_effect_tech_upkeep_cost_reduction_lzd_saurus	faction_to_force_own_unseen	-10.0000
wh2_main_tech_lzd_7_5	wh2_main_effect_force_stat_armour_saurus	faction_to_force_own_unseen	5.0000
wh2_main_tech_lzd_7_5	wh2_main_effect_force_stat_missile_resistance_saurus_templeguard	faction_to_force_own_unseen	10.0000
wh2_main_tech_lzd_7_6	wh2_main_effect_force_stat_armour_temple_guard	faction_to_force_own_unseen	5.0000
wh2_main_tech_lzd_7_6	wh2_main_effect_force_stat_weapon_strength_lzd_temple_guard	faction_to_force_own_unseen	10.0000
wh2_main_tech_lzd_7_7	wh2_main_effect_force_stat_melee_attack_temple_guard	faction_to_force_own_unseen	5.0000
wh2_main_tech_lzd_7_7	wh2_main_effect_force_stat_melee_defence_lzd_temple_guard	faction_to_force_own_unseen	5.0000
wh2_main_tech_lzd_8_1	wh2_dlc12_effect_force_stat_speed_salamander	faction_to_force_own_unseen	10.0000
wh2_main_tech_lzd_8_1	wh2_main_effect_force_stat_speed_lzd_terradon	faction_to_force_own_unseen	10.0000
wh2_main_tech_lzd_8_2	wh2_main_effect_force_stat_ammunition_lzd_terradon	faction_to_force_own_unseen	25.0000
wh2_main_tech_lzd_8_3	wh2_main_effect_force_stat_charge_bonus_add_lzd_coldone	faction_to_force_own_unseen	10.0000
wh2_main_tech_lzd_8_3	wh2_main_effect_force_stat_speed_lzd_cold_ones	faction_to_force_own_unseen	5.0000
wh2_main_tech_lzd_8_4	wh2_main_effect_force_stat_melee_attack_lzd_cold_ones	faction_to_force_own_unseen	5.0000
wh2_main_tech_lzd_8_4	wh2_main_effect_force_stat_weapon_strength_lzd_cold_ones	faction_to_force_own_unseen	10.0000
wh2_main_tech_lzd_8_5	wh2_main_effect_force_stat_melee_defence_lzd_bastiladon	faction_to_force_own_unseen	5.0000
wh2_main_tech_lzd_8_5	wh2_main_effect_force_stat_missile_resistance_bastiladon	faction_to_force_own_unseen	8.0000
wh2_main_tech_lzd_8_6	wh2_main_effect_force_stat_charge_bonus_add_lzd_stegadon_carnosaur	faction_to_force_own_unseen	15.0000
wh2_main_tech_lzd_8_6	wh2_main_effect_force_stat_melee_attack_stegadon_carnosaur_dread_saurian	faction_to_force_own_unseen	5.0000
wh2_main_tech_lzd_8_7	wh2_main_effect_tech_upkeep_cost_reduction_lzd_beasts	faction_to_force_own_unseen	-10.0000
wh2_main_tech_skv_1_0	wh_main_effect_unit_recruitment_points	faction_to_province_own	1.0000
wh2_main_tech_skv_1_1	wh2_main_effect_tech_unit_xp_levels_skv_clanrats	faction_to_character_own_unseen	2.0000
wh2_main_tech_skv_1_1	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_character_own_unseen	5.0000
wh2_main_tech_skv_1_2	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own_unseen	5.0000
wh2_main_tech_skv_1_3	wh2_main_effect_force_stat_charge_bonus_add_skv_slaves	faction_to_force_own_unseen	5.0000
wh2_main_tech_skv_1_3	wh2_main_effect_force_stat_melee_defence_skv_slaves	faction_to_force_own_unseen	5.0000
wh2_main_tech_skv_1_3	wh2_main_effect_tech_upkeep_reduction_skv_slaves	faction_to_force_own_unseen	-20.0000
wh2_main_tech_skv_1_4	wh2_dlc12_effect_attribute_enable_expendable_clanrats	faction_to_force_own_unseen	1.0000
wh2_main_tech_skv_1_4	wh2_main_effect_force_stat_charge_bonus_add_skv_clanrats	faction_to_force_own_unseen	5.0000
wh2_main_tech_skv_1_4	wh2_main_effect_force_stat_melee_attack_clanrats	faction_to_force_own_unseen	5.0000
wh2_main_tech_skv_1_5	wh2_main_effect_force_stat_armour_clanrats	faction_to_force_own_unseen	10.0000
wh2_main_tech_skv_1_6	wh_main_effect_character_mod_ancillary_drop	faction_to_character_own_unseen	3.0000
wh2_main_tech_skv_1_6	wh_main_effect_force_all_campaign_sacking_income	faction_to_character_own_unseen	5.0000
wh2_main_tech_skv_1_7	wh2_dlc17_effect_missile_resist_during_sieges	faction_to_force_own	10.0000
wh2_main_tech_skv_1_7	wh_main_effect_force_stat_leadership_siege_attack	faction_to_force_own_unseen	10.0000
wh2_main_tech_skv_1_8	wh2_dlc16_effect_agent_recruitment_xp_chieftains	faction_to_province_own_unseen	2.0000
wh2_main_tech_skv_1_8	wh2_main_effect_force_stat_leadership_skv_clanrats	faction_to_force_own_unseen	5.0000
wh2_main_tech_skv_2_0	wh2_main_pooled_resource_skaven_food_technology	faction_to_faction_own_unseen	1.0000
wh2_main_tech_skv_2_1	wh2_main_effect_tech_recruitment_cost_reduction_skv_slave_clanrats	faction_to_force_own_unseen	-5.0000
wh2_main_tech_skv_2_1	wh_main_effect_province_growth_tech	faction_to_province_own_unseen	10.0000
wh2_main_tech_skv_2_2	wh_main_effect_force_stat_leadership	faction_to_force_own_unseen	3.0000
wh2_main_tech_skv_2_3	wh_main_effect_public_order_tech	faction_to_province_own_unseen	1.0000
wh2_main_tech_skv_2_4	wh2_main_effect_character_mod_loyalty_all	faction_to_faction_own_unseen	2.0000
wh2_main_tech_skv_2_5	wh_main_effect_agent_movement_range_mod	faction_to_character_own_unseen	10.0000
wh2_main_tech_skv_3_0	wh2_main_effect_tech_upkeep_reduction_skv_slaves	faction_to_force_own_unseen	-13.0000
wh2_main_tech_skv_3_0	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own_unseen	-5.0000
wh2_main_tech_skv_3_1	wh2_main_effect_force_stat_missile_damage_skv_nightrunner_gutterrunner	faction_to_force_own_unseen	10.0000
wh2_main_tech_skv_3_1	wh2_main_effect_force_stat_weapon_strength_skv_nightrunner_gutterrunner	faction_to_force_own_unseen	10.0000
wh2_main_tech_skv_3_2	wh_main_effect_force_stat_speed_infantry	faction_to_force_own_unseen	10.0000
wh2_main_tech_skv_3_3	wh2_main_effect_tech_unit_xp_levels_skv_nightrunner_gutterrunner	faction_to_character_own_unseen	2.0000
wh2_main_tech_skv_3_4	wh2_main_effect_tech_recruitment_cost_reduction_skv_nightrunner_gutterrunner	faction_to_force_own_unseen	-5.0000
wh2_main_tech_skv_3_4	wh2_main_effect_tech_upkeep_reduction_skv_nightrunner_gutterrunners	faction_to_force_own_unseen	-5.0000
wh2_main_tech_skv_3_5	wh_main_effect_force_army_campaign_ambush_attack_success_chance	faction_to_force_own_unseen	5.0000
wh2_main_tech_skv_3_6	wh2_main_effect_agent_recruitment_xp_skv_assassin	faction_to_province_own_unseen	2.0000
wh2_main_tech_skv_3_7	wh_main_effect_agent_action_cost_mod	faction_to_character_own_unseen	-20.0000
wh2_main_tech_skv_3_7	wh_main_effect_agent_recruitment_cost_mod	faction_to_province_own_unseen	-33.0000
wh2_main_tech_skv_4_0	wh2_dlc12_effect_under_empire_warcamp_clanrat	faction_to_faction_own_unseen	1.0000
wh2_main_tech_skv_4_0	wh2_main_pooled_resource_skaven_food_cap	faction_to_faction_own_unseen	30.0000
wh2_main_tech_skv_4_0	wh2_main_pooled_resource_skaven_food_technology	faction_to_faction_own_unseen	1.0000
wh2_main_tech_skv_4_1	wh2_main_effect_force_stat_charge_bonus_add_skv_ratogres	faction_to_force_own_unseen	15.0000
wh2_main_tech_skv_4_1	wh2_main_effect_force_stat_weapon_strength_skv_ratogres	faction_to_force_own_unseen	5.0000
