army_name	battle_name
wh3_pro_mom_qb_03_fallen_gates_lzd_heroes	wh3_pro_mom_qb_03_fallen_gates
wh3_pro_mom_qb_03_fallen_gates_lzd_start	wh3_pro_mom_qb_03_fallen_gates
wh3_pro_mom_qb_04_altar_of_ultimate_darkness_chs_start	wh3_pro_mom_qb_04_altar_of_ultimate_darkness_test
wh3_pro_mom_qb_04_altar_of_ultimate_darkness_chs_01	wh3_pro_mom_qb_04_altar_of_ultimate_darkness
wh3_pro_mom_qb_04_altar_of_ultimate_darkness_chs_02	wh3_pro_mom_qb_04_altar_of_ultimate_darkness
wh3_pro_mom_qb_04_altar_of_ultimate_darkness_chs_03	wh3_pro_mom_qb_04_altar_of_ultimate_darkness
wh3_pro_mom_qb_04_altar_of_ultimate_darkness_chs_04	wh3_pro_mom_qb_04_altar_of_ultimate_darkness
wh3_pro_mom_qb_04_altar_of_ultimate_darkness_chs_05	wh3_pro_mom_qb_04_altar_of_ultimate_darkness
wh3_pro_mom_qb_04_altar_of_ultimate_darkness_chs_heroes	wh3_pro_mom_qb_04_altar_of_ultimate_darkness
wh3_pro_mom_qb_04_altar_of_ultimate_darkness_chs_start	wh3_pro_mom_qb_04_altar_of_ultimate_darkness
wh3_pro_mom_qb_05_realm_of_tzeentch_tze_start	wh3_pro_mom_qb_05_realm_of_tzeentch_test
wh3_pro_mom_qb_05_realm_of_tzeentch_tze_01	wh3_pro_mom_qb_05_realm_of_tzeentch
wh3_pro_mom_qb_05_realm_of_tzeentch_tze_02	wh3_pro_mom_qb_05_realm_of_tzeentch
wh3_pro_mom_qb_05_realm_of_tzeentch_tze_03	wh3_pro_mom_qb_05_realm_of_tzeentch
wh3_pro_mom_qb_05_realm_of_tzeentch_tze_04	wh3_pro_mom_qb_05_realm_of_tzeentch
wh3_pro_mom_qb_05_realm_of_tzeentch_tze_05	wh3_pro_mom_qb_05_realm_of_tzeentch
wh3_pro_mom_qb_05_realm_of_tzeentch_tze_heroes	wh3_pro_mom_qb_05_realm_of_tzeentch
wh3_pro_mom_qb_05_realm_of_tzeentch_tze_start	wh3_pro_mom_qb_05_realm_of_tzeentch
wh3_dae_survival_01_1	wh3_survival_forge_of_souls_fe
wh3_dae_survival_01_2	wh3_survival_forge_of_souls_fe
wh3_dae_survival_02_1	wh3_survival_forge_of_souls_fe
wh3_dae_survival_02_2	wh3_survival_forge_of_souls_fe
wh3_dae_survival_02_3	wh3_survival_forge_of_souls_fe
wh3_dae_survival_03_1	wh3_survival_forge_of_souls_fe
wh3_dae_survival_03_2	wh3_survival_forge_of_souls_fe
wh3_dae_survival_defenders	wh3_survival_forge_of_souls_fe
wh3_dae_survival_flow_01	wh3_survival_forge_of_souls_fe
wh3_dae_survival_flow_02	wh3_survival_forge_of_souls_fe
wh3_dae_survival_flow_03	wh3_survival_forge_of_souls_fe
wh3_dae_survival_soul_grinders_01	wh3_survival_forge_of_souls_fe
wh3_dae_survival_soul_grinders_02	wh3_survival_forge_of_souls_fe
wh3_dae_survival_soul_grinders_03	wh3_survival_forge_of_souls_fe
wh3_dae_survival_soul_grinders_04	wh3_survival_forge_of_souls_fe
wh3_dae_survival_soul_grinders_05	wh3_survival_forge_of_souls_fe
wh3_dae_survival_soul_grinders_06	wh3_survival_forge_of_souls_fe
wh3_dae_survival_01_1	wh3_survival_forge_of_souls
wh3_dae_survival_01_2	wh3_survival_forge_of_souls
wh3_dae_survival_02_1	wh3_survival_forge_of_souls
wh3_dae_survival_02_2	wh3_survival_forge_of_souls
wh3_dae_survival_02_3	wh3_survival_forge_of_souls
wh3_dae_survival_03_1	wh3_survival_forge_of_souls
wh3_dae_survival_03_2	wh3_survival_forge_of_souls
wh3_dae_survival_defenders	wh3_survival_forge_of_souls
wh3_dae_survival_flow_01	wh3_survival_forge_of_souls
wh3_dae_survival_flow_02	wh3_survival_forge_of_souls
wh3_dae_survival_flow_03	wh3_survival_forge_of_souls
wh3_dae_survival_soul_grinders_01	wh3_survival_forge_of_souls
wh3_dae_survival_soul_grinders_02	wh3_survival_forge_of_souls
wh3_dae_survival_soul_grinders_03	wh3_survival_forge_of_souls
wh3_dae_survival_soul_grinders_04	wh3_survival_forge_of_souls
wh3_dae_survival_soul_grinders_05	wh3_survival_forge_of_souls
wh3_dae_survival_soul_grinders_06	wh3_survival_forge_of_souls
wh3_kho_survival_01_1_easy	wh3_survival_khorne_fe_easy
wh3_kho_survival_01_2_easy	wh3_survival_khorne_fe_easy
wh3_kho_survival_02_1_easy	wh3_survival_khorne_fe_easy
wh3_kho_survival_02_2_easy	wh3_survival_khorne_fe_easy
wh3_kho_survival_03_1_easy	wh3_survival_khorne_fe_easy
wh3_kho_survival_03_2_easy	wh3_survival_khorne_fe_easy
wh3_kho_survival_boss_2_easy	wh3_survival_khorne_fe_easy
wh3_kho_survival_defenders_easy	wh3_survival_khorne_fe_easy
wh3_kho_survival_flow_01_easy	wh3_survival_khorne_fe_easy
wh3_kho_survival_flow_02_easy	wh3_survival_khorne_fe_easy
wh3_kho_survival_flow_03_easy	wh3_survival_khorne_fe_easy
wh3_kho_survival_01_1_hard	wh3_survival_khorne_fe_hard
wh3_kho_survival_01_2_hard	wh3_survival_khorne_fe_hard
wh3_kho_survival_02_1_hard	wh3_survival_khorne_fe_hard
wh3_kho_survival_02_2_hard	wh3_survival_khorne_fe_hard
wh3_kho_survival_03_1_hard	wh3_survival_khorne_fe_hard
wh3_kho_survival_03_2_hard	wh3_survival_khorne_fe_hard
wh3_kho_survival_boss_2_hard	wh3_survival_khorne_fe_hard
wh3_kho_survival_defenders_hard	wh3_survival_khorne_fe_hard
wh3_kho_survival_flow_01_hard	wh3_survival_khorne_fe_hard
wh3_kho_survival_flow_02_hard	wh3_survival_khorne_fe_hard
wh3_kho_survival_flow_03_hard	wh3_survival_khorne_fe_hard
wh3_kho_survival_01_1	wh3_survival_khorne_fe
wh3_kho_survival_01_2	wh3_survival_khorne_fe
wh3_kho_survival_02_1	wh3_survival_khorne_fe
wh3_kho_survival_02_2	wh3_survival_khorne_fe
wh3_kho_survival_03_1	wh3_survival_khorne_fe
wh3_kho_survival_03_2	wh3_survival_khorne_fe
wh3_kho_survival_boss_2	wh3_survival_khorne_fe
wh3_kho_survival_defenders	wh3_survival_khorne_fe
wh3_kho_survival_flow_01	wh3_survival_khorne_fe
wh3_kho_survival_flow_02	wh3_survival_khorne_fe
wh3_kho_survival_flow_03	wh3_survival_khorne_fe
wh3_kho_survival_01_1	wh3_survival_khorne
wh3_kho_survival_01_2	wh3_survival_khorne
wh3_kho_survival_02_1	wh3_survival_khorne
wh3_kho_survival_02_2	wh3_survival_khorne
wh3_kho_survival_03_1	wh3_survival_khorne
wh3_kho_survival_03_2	wh3_survival_khorne
wh3_kho_survival_defenders	wh3_survival_khorne
wh3_nur_survival_01_1_easy	wh3_survival_nurgle_fe_easy
wh3_nur_survival_01_2_easy	wh3_survival_nurgle_fe_easy
wh3_nur_survival_02_1_easy	wh3_survival_nurgle_fe_easy
wh3_nur_survival_02_2_easy	wh3_survival_nurgle_fe_easy
wh3_nur_survival_03_1_easy	wh3_survival_nurgle_fe_easy
wh3_nur_survival_03_2_easy	wh3_survival_nurgle_fe_easy
wh3_nur_survival_boss_2_easy	wh3_survival_nurgle_fe_easy
wh3_nur_survival_defenders_easy	wh3_survival_nurgle_fe_easy
wh3_nur_survival_flow_01_easy	wh3_survival_nurgle_fe_easy
wh3_nur_survival_flow_02_easy	wh3_survival_nurgle_fe_easy
wh3_nur_survival_flow_03_easy	wh3_survival_nurgle_fe_easy
wh3_nur_survival_01_1_hard	wh3_survival_nurgle_fe_hard
wh3_nur_survival_01_2_hard	wh3_survival_nurgle_fe_hard
wh3_nur_survival_02_1_hard	wh3_survival_nurgle_fe_hard
wh3_nur_survival_02_2_hard	wh3_survival_nurgle_fe_hard
wh3_nur_survival_03_1_hard	wh3_survival_nurgle_fe_hard
wh3_nur_survival_03_2_hard	wh3_survival_nurgle_fe_hard
wh3_nur_survival_boss_2_hard	wh3_survival_nurgle_fe_hard
wh3_nur_survival_defenders_hard	wh3_survival_nurgle_fe_hard
wh3_nur_survival_flow_01_hard	wh3_survival_nurgle_fe_hard
wh3_nur_survival_flow_02_hard	wh3_survival_nurgle_fe_hard
wh3_nur_survival_flow_03_hard	wh3_survival_nurgle_fe_hard
wh3_nur_survival_01_1	wh3_survival_nurgle_fe
wh3_nur_survival_01_2	wh3_survival_nurgle_fe
wh3_nur_survival_02_1	wh3_survival_nurgle_fe
wh3_nur_survival_02_2	wh3_survival_nurgle_fe
wh3_nur_survival_03_1	wh3_survival_nurgle_fe
wh3_nur_survival_03_2	wh3_survival_nurgle_fe
wh3_nur_survival_boss_2	wh3_survival_nurgle_fe
wh3_nur_survival_defenders	wh3_survival_nurgle_fe
wh3_nur_survival_flow_01	wh3_survival_nurgle_fe
wh3_nur_survival_flow_02	wh3_survival_nurgle_fe
wh3_nur_survival_flow_03	wh3_survival_nurgle_fe
wh3_nur_survival_01_1	wh3_survival_nurgle
wh3_nur_survival_01_2	wh3_survival_nurgle
wh3_nur_survival_02_1	wh3_survival_nurgle
wh3_nur_survival_02_2	wh3_survival_nurgle
wh3_nur_survival_03_1	wh3_survival_nurgle
wh3_nur_survival_03_2	wh3_survival_nurgle
wh3_nur_survival_defenders	wh3_survival_nurgle
wh3_sla_survival_01_1_easy	wh3_survival_slaanesh_fe_easy
wh3_sla_survival_01_2_easy	wh3_survival_slaanesh_fe_easy
wh3_sla_survival_02_1_easy	wh3_survival_slaanesh_fe_easy
wh3_sla_survival_02_2_easy	wh3_survival_slaanesh_fe_easy
wh3_sla_survival_03_1_easy	wh3_survival_slaanesh_fe_easy
wh3_sla_survival_03_2_easy	wh3_survival_slaanesh_fe_easy
wh3_sla_survival_boss_2_easy	wh3_survival_slaanesh_fe_easy
wh3_sla_survival_defenders_easy	wh3_survival_slaanesh_fe_easy
wh3_sla_survival_flow_01_easy	wh3_survival_slaanesh_fe_easy
wh3_sla_survival_flow_02_easy	wh3_survival_slaanesh_fe_easy
wh3_sla_survival_flow_03_easy	wh3_survival_slaanesh_fe_easy
wh3_sla_survival_01_1_hard	wh3_survival_slaanesh_fe_hard
wh3_sla_survival_01_2_hard	wh3_survival_slaanesh_fe_hard
wh3_sla_survival_02_1_hard	wh3_survival_slaanesh_fe_hard
wh3_sla_survival_02_2_hard	wh3_survival_slaanesh_fe_hard
wh3_sla_survival_03_1_hard	wh3_survival_slaanesh_fe_hard
wh3_sla_survival_03_2_hard	wh3_survival_slaanesh_fe_hard
wh3_sla_survival_boss_2_hard	wh3_survival_slaanesh_fe_hard
wh3_sla_survival_defenders_hard	wh3_survival_slaanesh_fe_hard
wh3_sla_survival_flow_01_hard	wh3_survival_slaanesh_fe_hard
wh3_sla_survival_flow_02_hard	wh3_survival_slaanesh_fe_hard
wh3_sla_survival_flow_03_hard	wh3_survival_slaanesh_fe_hard
wh3_sla_survival_01_1	wh3_survival_slaanesh_fe
wh3_sla_survival_01_2	wh3_survival_slaanesh_fe
wh3_sla_survival_02_1	wh3_survival_slaanesh_fe
wh3_sla_survival_02_2	wh3_survival_slaanesh_fe
wh3_sla_survival_03_1	wh3_survival_slaanesh_fe
wh3_sla_survival_03_2	wh3_survival_slaanesh_fe
wh3_sla_survival_boss_2	wh3_survival_slaanesh_fe
wh3_sla_survival_defenders	wh3_survival_slaanesh_fe
wh3_sla_survival_flow_01	wh3_survival_slaanesh_fe
wh3_sla_survival_flow_02	wh3_survival_slaanesh_fe
wh3_sla_survival_flow_03	wh3_survival_slaanesh_fe
wh3_sla_survival_01_1	wh3_survival_slaanesh
wh3_sla_survival_01_2	wh3_survival_slaanesh
wh3_sla_survival_02_1	wh3_survival_slaanesh
wh3_sla_survival_02_2	wh3_survival_slaanesh
wh3_sla_survival_03_1	wh3_survival_slaanesh
wh3_sla_survival_03_2	wh3_survival_slaanesh
wh3_sla_survival_defenders	wh3_survival_slaanesh
wh3_tze_survival_01_1_easy	wh3_survival_tzeentch_fe_easy
wh3_tze_survival_01_2_easy	wh3_survival_tzeentch_fe_easy
wh3_tze_survival_02_1_easy	wh3_survival_tzeentch_fe_easy
wh3_tze_survival_02_2_easy	wh3_survival_tzeentch_fe_easy
wh3_tze_survival_03_1_easy	wh3_survival_tzeentch_fe_easy
wh3_tze_survival_03_2_easy	wh3_survival_tzeentch_fe_easy
wh3_tze_survival_boss_2_easy	wh3_survival_tzeentch_fe_easy
wh3_tze_survival_defenders_easy	wh3_survival_tzeentch_fe_easy
wh3_tze_survival_flow_01_easy	wh3_survival_tzeentch_fe_easy
wh3_tze_survival_flow_02_easy	wh3_survival_tzeentch_fe_easy
wh3_tze_survival_flow_03_easy	wh3_survival_tzeentch_fe_easy
wh3_tze_survival_01_1_hard	wh3_survival_tzeentch_fe_hard
wh3_tze_survival_01_2_hard	wh3_survival_tzeentch_fe_hard
wh3_tze_survival_02_1_hard	wh3_survival_tzeentch_fe_hard
wh3_tze_survival_02_2_hard	wh3_survival_tzeentch_fe_hard
wh3_tze_survival_03_1_hard	wh3_survival_tzeentch_fe_hard
wh3_tze_survival_03_2_hard	wh3_survival_tzeentch_fe_hard
wh3_tze_survival_boss_2_hard	wh3_survival_tzeentch_fe_hard
wh3_tze_survival_defenders_hard	wh3_survival_tzeentch_fe_hard
wh3_tze_survival_flow_01_hard	wh3_survival_tzeentch_fe_hard
wh3_tze_survival_flow_02_hard	wh3_survival_tzeentch_fe_hard
wh3_tze_survival_flow_03_hard	wh3_survival_tzeentch_fe_hard
wh3_tze_survival_01_1	wh3_survival_tzeentch_fe
wh3_tze_survival_01_2	wh3_survival_tzeentch_fe
wh3_tze_survival_02_1	wh3_survival_tzeentch_fe
wh3_tze_survival_02_2	wh3_survival_tzeentch_fe
wh3_tze_survival_03_1	wh3_survival_tzeentch_fe
wh3_tze_survival_03_2	wh3_survival_tzeentch_fe
wh3_tze_survival_boss_2	wh3_survival_tzeentch_fe
wh3_tze_survival_defenders	wh3_survival_tzeentch_fe
wh3_tze_survival_flow_01	wh3_survival_tzeentch_fe
wh3_tze_survival_flow_02	wh3_survival_tzeentch_fe
wh3_tze_survival_flow_03	wh3_survival_tzeentch_fe
wh3_tze_survival_01_1	wh3_survival_tzeentch
wh3_tze_survival_01_2	wh3_survival_tzeentch
wh3_tze_survival_02_1	wh3_survival_tzeentch
wh3_tze_survival_02_2	wh3_survival_tzeentch
wh3_tze_survival_03_1	wh3_survival_tzeentch
wh3_tze_survival_03_2	wh3_survival_tzeentch
wh3_tze_survival_defenders	wh3_survival_tzeentch
