key	campaign_key	faction_key	indent	technology_key	technology_node_set	tier	research_points_required	cost_per_round	food_cost	optional_ui_group	resource_cost	required_parents	pixel_offset_x	pixel_offset_y
dlc20_chs_und_4_azazel		wh3_dlc20_chs_azazel	5	wh3_dlc20_chs_und_shared_movement	chs_mil_azazel	4	400	0	0			0	0	0
dlc20_chs_und_4_festus		wh3_dlc20_chs_festus	5	wh3_dlc20_chs_und_shared_movement	chs_mil_festus	4	400	0	0			0	0	0
dlc20_chs_und_4_valkia		wh3_dlc20_chs_valkia	5	wh3_dlc20_chs_und_shared_movement	chs_mil_valkia	4	400	0	0			0	0	0
dlc20_chs_und_4_vilitch		wh3_dlc20_chs_vilitch	5	wh3_dlc20_chs_und_shared_movement	chs_mil_vilitch	4	400	0	0			0	0	0
dlc20_chs_und_5			3	wh3_dlc20_chs_und_shared_chariots	chs_mil	6	400	0	0			0	0	0
dlc20_chs_und_5_azazel		wh3_dlc20_chs_azazel	1	wh3_dlc20_chs_und_shared_daemonic_mounts	chs_mil_azazel	5	600	0	0			0	0	0
dlc20_chs_und_5_festus		wh3_dlc20_chs_festus	1	wh3_dlc20_chs_und_shared_daemonic_mounts	chs_mil_festus	5	600	0	0			0	0	0
dlc20_chs_und_5_valkia		wh3_dlc20_chs_valkia	1	wh3_dlc20_chs_und_shared_daemonic_mounts	chs_mil_valkia	5	600	0	0			0	0	0
dlc20_chs_und_5_vilitch		wh3_dlc20_chs_vilitch	1	wh3_dlc20_chs_und_shared_daemonic_mounts	chs_mil_vilitch	5	600	0	0			0	0	0
dlc20_chs_und_6			3	wh3_dlc20_chs_und_shared_mutants	chs_mil	8	400	0	0			0	0	0
dlc20_chs_und_6_azazel		wh3_dlc20_chs_azazel	2	wh3_dlc20_chs_und_shared_knights	chs_mil_azazel	5	600	0	0			0	0	0
dlc20_chs_und_6_festus		wh3_dlc20_chs_festus	2	wh3_dlc20_chs_und_shared_knights	chs_mil_festus	5	600	0	0			0	0	0
dlc20_chs_und_6_valkia		wh3_dlc20_chs_valkia	2	wh3_dlc20_chs_und_shared_knights	chs_mil_valkia	5	600	0	0			0	0	0
dlc20_chs_und_6_vilitch		wh3_dlc20_chs_vilitch	2	wh3_dlc20_chs_und_shared_knights	chs_mil_vilitch	5	600	0	0			0	0	0
dlc20_chs_und_7			3	wh3_dlc20_chs_und_shared_beasts	chs_mil	9	400	0	0			0	0	0
dlc20_chs_und_7_azazel		wh3_dlc20_chs_azazel	4	wh3_dlc20_chs_und_shared_gift_slot_1	chs_mil_azazel	5	800	0	0			1	0	0
dlc20_chs_und_7_festus		wh3_dlc20_chs_festus	4	wh3_dlc20_chs_und_shared_gift_slot_1	chs_mil_festus	5	800	0	0			1	0	0
dlc20_chs_und_7_valkia		wh3_dlc20_chs_valkia	4	wh3_dlc20_chs_und_shared_gift_slot_1	chs_mil_valkia	5	800	0	0			1	0	0
dlc20_chs_und_7_vilitch		wh3_dlc20_chs_vilitch	4	wh3_dlc20_chs_und_shared_gift_slot_1	chs_mil_vilitch	5	800	0	0			1	0	0
dlc20_chs_und_8			4	wh3_dlc20_chs_und_shared_upgrades	chs_mil	6	400	0	0			1	0	0
dlc20_chs_und_8_azazel		wh3_dlc20_chs_azazel	6	wh3_dlc20_chs_und_shared_corruption	chs_mil_azazel	5	600	0	0			0	0	0
dlc20_chs_und_8_festus		wh3_dlc20_chs_festus	6	wh3_dlc20_chs_und_shared_corruption	chs_mil_festus	5	600	0	0			0	0	0
dlc20_chs_und_8_valkia		wh3_dlc20_chs_valkia	6	wh3_dlc20_chs_und_shared_corruption	chs_mil_valkia	5	600	0	0			0	0	0
dlc20_chs_und_8_vilitch		wh3_dlc20_chs_vilitch	6	wh3_dlc20_chs_und_shared_corruption	chs_mil_vilitch	5	600	0	0			0	0	0
dlc20_chs_und_9			4	wh3_dlc20_chs_und_shared_chosen	chs_mil	7	400	0	0			0	0	0
dlc20_chs_und_9_azazel		wh3_dlc20_chs_azazel	7	wh3_dlc20_chs_und_shared_vassals	chs_mil_azazel	5	600	0	0			0	0	0
dlc20_chs_und_9_festus		wh3_dlc20_chs_festus	7	wh3_dlc20_chs_und_shared_vassals	chs_mil_festus	5	600	0	0			0	0	0
dlc20_chs_und_9_valkia		wh3_dlc20_chs_valkia	7	wh3_dlc20_chs_und_shared_vassals	chs_mil_valkia	5	600	0	0			0	0	0
dlc20_chs_und_9_vilitch		wh3_dlc20_chs_vilitch	7	wh3_dlc20_chs_und_shared_vassals	chs_mil_vilitch	5	600	0	0			0	0	0
dlc20_chs_und_centre			3	wh3_dlc20_chs_und_shared_marauders	chs_mil	7	300	0	0			0	0	0
tech_dcl14_brt_chivalry_tomb_kings_2			7	tech_dlc14_brt_chivalry_tomb_kings_2	brt_mil	2	800	0	0			0	0	0
tech_dlc14_brt_code_of_conduct		wh2_dlc14_brt_chevaliers_de_lyonesse	1	tech_dlc14_brt_code_of_conduct	brt_mil	1	500	0	0			0	0	0
tech_dlc14_brt_heroic_duties		wh2_dlc14_brt_chevaliers_de_lyonesse	3	tech_dlc14_brt_heroic_duties	brt_mil	2	800	0	0			0	0	0
tech_dlc14_brt_prayer_of_fortitude		wh2_dlc14_brt_chevaliers_de_lyonesse	2	tech_dlc14_brt_prayer_of_fortitude	brt_mil	2	600	0	0			0	0	0
tech_dlc14_brt_rally_the_peasants		wh2_dlc14_brt_chevaliers_de_lyonesse	4	tech_dlc14_brt_rally_the_peasants	brt_mil	2	1200	0	0			0	0	0
tech_dlc14_brt_righteous_strength		wh2_dlc14_brt_chevaliers_de_lyonesse	2	tech_dlc14_brt_righteous_strength	brt_mil	1	600	0	0			0	0	0
tech_dlc14_brt_the_ladys_favour		wh2_dlc14_brt_chevaliers_de_lyonesse	1	tech_dlc14_brt_the_ladys_favour	brt_mil	2	500	0	0			0	0	0
tech_dlc14_skv_2_4_eshin		wh2_main_skv_clan_eshin	5	tech_dlc14_skv_2_4_eshin	skv_mil	3	400	0	0			0	0	0
tech_dlc14_skv_3_0_eshin		wh2_main_skv_clan_eshin	7	tech_dlc14_skv_3_0_eshin	skv_mil	0	200	0	0			0	0	0
tech_dlc14_skv_8_0_eshin		wh2_main_skv_clan_eshin	7	tech_dlc14_skv_8_0_eshin	skv_mil	6	100	0	0			0	0	0
tech_dlc17_bst_bret_1			0	tech_dlc17_bst_bretonnia_locked	bst_mil_rework	6	200	0	0			0	0	0
tech_dlc17_bst_bret_2			0	tech_dlc17_bst_bretonnia_unlock_1	bst_mil_rework	7	400	0	0			0	0	0
tech_dlc17_bst_bret_3			1	tech_dlc17_bst_bretonnia_unlock_2	bst_mil_rework	7	500	0	0			0	0	0
tech_dlc17_bst_bret_4			2	tech_dlc17_bst_bretonnia_unlock_3	bst_mil_rework	7	600	0	0			0	0	0
tech_dlc17_bst_bret_5			3	tech_dlc17_bst_bretonnia_unlock_4	bst_mil_rework	7	700	0	0			0	0	0
tech_dlc17_bst_dwarfs_1			0	tech_dlc17_bst_dwarf_locked	bst_mil_rework	4	200	0	0			0	0	0
tech_dlc17_bst_dwarfs_2			3	tech_dlc17_bst_dwarf_unlock_1	bst_mil_rework	5	700	0	0			0	0	0
tech_dlc17_bst_dwarfs_3			1	tech_dlc17_bst_dwarf_unlock_2	bst_mil_rework	5	500	0	0			0	0	0
tech_dlc17_bst_dwarfs_4			2	tech_dlc17_bst_dwarf_unlock_3	bst_mil_rework	5	600	0	0			0	0	0
tech_dlc17_bst_dwarfs_5			0	tech_dlc17_bst_dwarf_unlock_4	bst_mil_rework	5	400	0	0			0	0	0
tech_dlc17_bst_elves_1			0	tech_dlc17_bst_high_elves_locked	bst_mil_rework	2	200	0	0			0	0	0
tech_dlc17_bst_elves_2			0	tech_dlc17_bst_high_elves_1	bst_mil_rework	3	400	0	0			0	0	0
tech_dlc17_bst_elves_3			3	tech_dlc17_bst_high_elves_2	bst_mil_rework	3	700	0	0			0	0	0
tech_dlc17_bst_elves_4			2	tech_dlc17_bst_high_elves_3	bst_mil_rework	3	600	0	0			0	0	0
tech_dlc17_bst_elves_5			1	tech_dlc17_bst_high_elves_4	bst_mil_rework	3	500	0	0			0	0	0
tech_dlc17_bst_men_1			0	tech_dlc17_bst_empire_locked	bst_mil_rework	0	200	0	0			0	0	0
tech_dlc17_bst_men_2			0	tech_dlc17_bst_empire_unlock_1	bst_mil_rework	1	400	0	0			0	0	0
tech_dlc17_bst_men_3			1	tech_dlc17_bst_empire_unlock_2	bst_mil_rework	1	500	0	0			0	0	0
tech_dlc17_bst_men_4			2	tech_dlc17_bst_empire_unlock_3	bst_mil_rework	1	600	0	0			0	0	0
tech_dlc17_bst_men_5			3	tech_dlc17_bst_empire_unlock_4	bst_mil_rework	1	700	0	0			0	0	0
tech_dlc17_bst_unique_1			6	tech_dlc17_bst_the_single_entity_tech	bst_mil_rework	0	200	0	0			0	0	0
tech_dlc17_bst_unique_2			6	tech_dlc17_bst_unfavoured_battle	bst_mil_rework	1	200	0	0			0	0	0
tech_dlc17_bst_unique_3			6	tech_dlc17_bst_the_no_unit_loss	bst_mil_rework	2	200	0	0			0	0	0
tech_dlc17_bst_unique_4			6	tech_dlc17_bst_chariot_only	bst_mil_rework	3	200	0	0			0	0	0
tech_dlc17_bst_unique_5			6	tech_dlc17_bst_four_battles	bst_mil_rework	4	200	0	0			0	0	0
tech_dlc17_bst_unique_6			6	tech_dlc17_bst_fifteen_spells	bst_mil_rework	5	200	0	0			0	0	0
tech_dlc17_bst_unique_7			6	tech_dlc17_bst_bloodgrounds_everywhere	bst_mil_rework	6	200	0	0			0	0	0
tech_dlc17_bst_unique_8			6	tech_dlc17_bst_wipe_out_faction	bst_mil_rework	7	200	0	0			0	0	0
tech_grn_end_1_1			0	tech_grn_end_1_1	grn_new	5	100	0	0		greenskin_technology	0	0	0
tech_grn_end_1_2			0	tech_grn_end_1_2	grn_new	6	500	0	0			0	0	0
tech_grn_end_1_3			0	tech_grn_end_1_3	grn_new	7	500	0	0			0	0	0
tech_grn_end_2_1			2	tech_grn_end_2_1	grn_new	5	500	0	0			0	0	0
tech_grn_end_2_2			2	tech_grn_end_2_2	grn_new	6	100	0	0		greenskin_technology	0	0	0
tech_grn_end_2_3			2	tech_grn_end_2_3	grn_new	7	500	0	0			0	0	0
tech_grn_end_3_1			4	tech_grn_end_3_1	grn_new	5	500	0	0			0	0	0
tech_grn_end_3_2			4	tech_grn_end_3_2	grn_new	6	500	0	0			0	0	0
tech_grn_end_3_3			4	tech_grn_end_3_3	grn_new	7	100	0	0		greenskin_technology	0	0	0
tech_grn_end_4_1			6	tech_grn_end_4_1	grn_new	5	500	0	0			0	0	0
tech_grn_end_4_2			6	tech_grn_end_4_2	grn_new	6	100	0	0		greenskin_technology	0	0	0
tech_grn_end_4_3			6	tech_grn_end_4_3	grn_new	7	500	0	0			0	0	0
tech_grn_end_5_1			8	tech_grn_end_5_1	grn_new	5	100	0	0		greenskin_technology	0	0	0
tech_grn_end_5_2			8	tech_grn_end_5_2	grn_new	6	500	0	0			0	0	0
tech_grn_end_5_3			8	tech_grn_end_5_3	grn_new	7	500	0	0			0	0	0
tech_grn_extra_1_1			0	tech_grn_extra_1_1	grn_new	1	100	0	0		greenskin_technology	0	0	0
tech_grn_extra_1_2			2	tech_grn_extra_1_2	grn_new	2	100	0	0		greenskin_technology	0	0	0
tech_grn_extra_1_3			0	tech_grn_extra_1_3	grn_new	2	100	0	0		greenskin_technology	0	0	0
tech_grn_extra_1_4			2	tech_grn_extra_1_4	grn_new	3	100	0	0		greenskin_technology	0	0	0
tech_grn_extra_2_1			3	tech_grn_extra_2_1	grn_new	1	100	1000	0			0	0	0
tech_grn_extra_2_2			5	tech_grn_extra_2_2	grn_new	1	100	1000	0			0	0	0
tech_grn_extra_2_3			3	tech_grn_extra_2_3	grn_new	3	500	0	0			0	0	0
tech_grn_extra_2_4			5	tech_grn_extra_2_4	grn_new	3	500	0	0			0	0	0
tech_grn_extra_3_1			8	tech_grn_extra_3_1	grn_new	1	100	0	0		greenskin_technology	0	0	0
tech_grn_extra_3_2			6	tech_grn_extra_3_2	grn_new	2	100	0	0		greenskin_technology	0	0	0
tech_grn_extra_3_3			8	tech_grn_extra_3_3	grn_new	2	100	0	0		greenskin_technology	0	0	0
tech_grn_extra_3_4			6	tech_grn_extra_3_4	grn_new	3	100	0	0		greenskin_technology	0	0	0
tech_grn_final_1_1			4	tech_grn_final_1_1	grn_new	8	500	0	0			0	0	0
tech_grn_final_1_2			4	tech_grn_final_1_2	grn_new	9	500	0	0			0	0	0
tech_grn_mid_1_1			2	tech_grn_mid_1_1	grn_new	4	100	5000	0			0	0	0
tech_grn_mid_2_1			6	tech_grn_mid_2_1	grn_new	4	100	5000	0			0	0	0
tech_grn_start_0_1			4	tech_grn_start_0_1	grn_new	0	100	0	0			0	0	0
tech_grn_start_1_1			1	tech_grn_start_1_1	grn_new	1	300	0	0			0	0	0
tech_grn_start_1_2			1	tech_grn_start_1_2	grn_new	2	500	0	0			0	0	0
tech_grn_start_1_3			1	tech_grn_start_1_3	grn_new	3	500	0	0			0	0	0
tech_grn_start_2_1			4	tech_grn_start_2_1	grn_new	1	200	0	0			0	0	0
tech_grn_start_2_2			4	tech_grn_start_2_2	grn_new	2	400	0	0			0	0	0
tech_grn_start_2_3			4	tech_grn_start_2_3	grn_new	3	500	0	0			0	0	0
tech_grn_start_2_4			4	tech_grn_start_2_4	grn_new	4	500	0	0			0	0	0
tech_grn_start_3_1			7	tech_grn_start_3_1	grn_new	1	300	0	0			0	0	0
tech_grn_start_3_2			7	tech_grn_start_3_2	grn_new	2	500	0	0			0	0	0
tech_grn_start_3_3			7	tech_grn_start_3_3	grn_new	3	500	0	0			0	0	0
tech_skv_1_0_moulder		wh2_main_skv_clan_moulder	1	tech_dlc16_skv_1_0_moulder	skv_mil	0	200	0	0			0	0	0
wh2_dlc09_tech_tmb_campaign_bonus_1_1			5	wh2_dlc09_tech_tmb_campaign_bonus_1_1	tmb_mil	1	200	0	0			0	0	0
wh2_dlc09_tech_tmb_campaign_bonus_1_2			6	wh2_dlc09_tech_tmb_campaign_bonus_1_2	tmb_mil	1	200	0	0			0	0	0
wh2_dlc09_tech_tmb_campaign_bonus_1_3			7	wh2_dlc09_tech_tmb_campaign_bonus_1_3	tmb_mil	1	200	0	0			0	0	0
wh2_dlc09_tech_tmb_campaign_bonus_2_1			5	wh2_dlc09_tech_tmb_campaign_bonus_2_1	tmb_mil	3	200	0	0			0	0	0
wh2_dlc09_tech_tmb_campaign_bonus_2_2			6	wh2_dlc09_tech_tmb_campaign_bonus_2_2	tmb_mil	3	200	0	0			0	0	0
wh2_dlc09_tech_tmb_campaign_bonus_2_3			7	wh2_dlc09_tech_tmb_campaign_bonus_2_3	tmb_mil	3	200	0	0			0	0	0
wh2_dlc09_tech_tmb_campaign_bonus_3_1			5	wh2_dlc09_tech_tmb_campaign_bonus_3_1	tmb_mil	5	200	0	0			0	0	0
wh2_dlc09_tech_tmb_campaign_bonus_3_2			6	wh2_dlc09_tech_tmb_campaign_bonus_3_2	tmb_mil	5	200	0	0			0	0	0
wh2_dlc09_tech_tmb_campaign_bonus_3_3			7	wh2_dlc09_tech_tmb_campaign_bonus_3_3	tmb_mil	5	200	0	0			0	0	0
wh2_dlc09_tech_tmb_campaign_bonus_4_1			5	wh2_dlc09_tech_tmb_campaign_bonus_4_1	tmb_mil	7	200	0	0			0	0	0
wh2_dlc09_tech_tmb_campaign_bonus_4_2			6	wh2_dlc09_tech_tmb_campaign_bonus_4_2	tmb_mil	7	200	0	0			0	0	0
wh2_dlc09_tech_tmb_campaign_bonus_4_3			7	wh2_dlc09_tech_tmb_campaign_bonus_4_3	tmb_mil	7	200	0	0			0	0	0
wh2_dlc09_tech_tmb_campaign_bonus_5_1			5	wh2_dlc09_tech_tmb_campaign_bonus_5_1	tmb_mil	9	200	0	0			0	0	0
wh2_dlc09_tech_tmb_campaign_bonus_5_2			6	wh2_dlc09_tech_tmb_campaign_bonus_5_2	tmb_mil	9	200	0	0			0	0	0
wh2_dlc09_tech_tmb_campaign_bonus_5_3			7	wh2_dlc09_tech_tmb_campaign_bonus_5_3	tmb_mil	9	200	0	0			0	0	0
wh2_dlc09_tech_tmb_campaign_bonus_6_1			5	wh2_dlc09_tech_tmb_campaign_bonus_6_1	tmb_mil	11	200	0	0			0	0	0
wh2_dlc09_tech_tmb_campaign_bonus_6_2			6	wh2_dlc09_tech_tmb_campaign_bonus_6_2	tmb_mil	11	200	0	0			0	0	0
wh2_dlc09_tech_tmb_campaign_bonus_6_3			7	wh2_dlc09_tech_tmb_campaign_bonus_6_3	tmb_mil	11	200	0	0			0	0	0
wh2_dlc09_tech_tmb_dynasty_1			4	wh2_dlc09_tech_tmb_dynasty_1	tmb_mil	0	1500	0	0	tmb_1		0	0	0
wh2_dlc09_tech_tmb_dynasty_2			4	wh2_dlc09_tech_tmb_dynasty_2	tmb_mil	2	1500	0	0	tmb_2		0	0	0
wh2_dlc09_tech_tmb_dynasty_3			4	wh2_dlc09_tech_tmb_dynasty_3	tmb_mil	4	1500	0	0	tmb_3		0	0	0
wh2_dlc09_tech_tmb_dynasty_4			4	wh2_dlc09_tech_tmb_dynasty_4	tmb_mil	6	1500	0	0	tmb_4		0	0	0
wh2_dlc09_tech_tmb_dynasty_5			4	wh2_dlc09_tech_tmb_dynasty_5	tmb_mil	8	1500	0	0	tmb_5		0	0	0
wh2_dlc09_tech_tmb_dynasty_6			4	wh2_dlc09_tech_tmb_dynasty_6	tmb_mil	10	1500	0	0	tmb_6		0	0	0
wh2_dlc09_tech_tmb_extra_army_1			1	wh2_dlc09_tech_tmb_extra_army_1	tmb_mil	12	1	0	0	tmb_7	wh2_dlc09_tmb_tech_follower_unlock	0	0	0
wh2_dlc09_tech_tmb_extra_army_2			2	wh2_dlc09_tech_tmb_extra_army_2	tmb_mil	12	1	0	0		wh2_dlc09_tmb_tech_follower_unlock	0	0	0
wh2_dlc09_tech_tmb_extra_army_3			3	wh2_dlc09_tech_tmb_extra_army_3	tmb_mil	12	1	0	0		wh2_dlc09_tmb_tech_follower_unlock	0	0	0
wh2_dlc09_tech_tmb_extra_army_4			4	wh2_dlc09_tech_tmb_extra_army_4	tmb_mil	12	1	0	0		wh2_dlc09_tmb_tech_follower_unlock	0	0	0
wh2_dlc09_tech_tmb_extra_army_5			5	wh2_dlc09_tech_tmb_extra_army_5	tmb_mil	12	1	0	0		wh2_dlc09_tmb_tech_follower_unlock	0	0	0
wh2_dlc09_tech_tmb_extra_army_6			6	wh2_dlc09_tech_tmb_extra_army_6	tmb_mil	12	1	0	0		wh2_dlc09_tmb_tech_follower_unlock	0	0	0
wh2_dlc09_tech_tmb_extra_army_7			7	wh2_dlc09_tech_tmb_extra_army_7	tmb_mil	12	1	0	0		wh2_dlc09_tmb_tech_follower_unlock	0	0	0
wh2_dlc09_tech_tmb_faction_target_1			8	wh2_dlc09_tech_tmb_faction_target_1	tmb_mil	0	1	5000	0			0	0	0
wh2_dlc09_tech_tmb_faction_target_2			8	wh2_dlc09_tech_tmb_faction_target_2	tmb_mil	2	1	5000	0			0	0	0
wh2_dlc09_tech_tmb_faction_target_3			8	wh2_dlc09_tech_tmb_faction_target_3	tmb_mil	4	1	5000	0			0	0	0
wh2_dlc09_tech_tmb_faction_target_4			8	wh2_dlc09_tech_tmb_faction_target_4	tmb_mil	6	1	5000	0			0	0	0
wh2_dlc09_tech_tmb_faction_target_5			8	wh2_dlc09_tech_tmb_faction_target_5	tmb_mil	8	1	5000	0			0	0	0
wh2_dlc09_tech_tmb_faction_target_6			8	wh2_dlc09_tech_tmb_faction_target_6	tmb_mil	10	1	5000	0			0	0	0
wh2_dlc09_tech_tmb_legions_of_legend			4	wh2_dlc09_tech_tmb_legions_of_legend	tmb_mil	13	500	0	0			0	0	0
wh2_dlc09_tech_tmb_liche_priest_1			1	wh2_dlc09_tech_tmb_liche_priest_1	tmb_mil	1	1	0	0		wh2_dlc09_tmb_tech_agent_unlock	0	0	0
wh2_dlc09_tech_tmb_liche_priest_2			3	wh2_dlc09_tech_tmb_liche_priest_2	tmb_mil	3	1	1000	0			0	0	0
wh2_dlc09_tech_tmb_liche_priest_3			2	wh2_dlc09_tech_tmb_liche_priest_3	tmb_mil	5	1	2500	0			0	0	0
wh2_dlc09_tech_tmb_liche_priest_4			2	wh2_dlc09_tech_tmb_liche_priest_4	tmb_mil	7	1	2500	0			0	0	0
wh2_dlc09_tech_tmb_liche_priest_5			1	wh2_dlc09_tech_tmb_liche_priest_5	tmb_mil	9	1	0	0		wh2_dlc09_tmb_tech_agent_unlock	0	0	0
wh2_dlc09_tech_tmb_liche_priest_6			3	wh2_dlc09_tech_tmb_liche_priest_6	tmb_mil	11	1	1000	0			0	0	0
wh2_dlc09_tech_tmb_necrotect_1			2	wh2_dlc09_tech_tmb_necrotect_1	tmb_mil	1	1	2500	0			0	0	0
wh2_dlc09_tech_tmb_necrotect_2			1	wh2_dlc09_tech_tmb_necrotect_2	tmb_mil	3	1	0	0		wh2_dlc09_tmb_tech_agent_unlock	0	0	0
wh2_dlc09_tech_tmb_necrotect_3			3	wh2_dlc09_tech_tmb_necrotect_3	tmb_mil	5	1	1000	0			0	0	0
wh2_dlc09_tech_tmb_necrotect_4			1	wh2_dlc09_tech_tmb_necrotect_4	tmb_mil	7	1	0	0		wh2_dlc09_tmb_tech_agent_unlock	0	0	0
wh2_dlc09_tech_tmb_necrotect_5			3	wh2_dlc09_tech_tmb_necrotect_5	tmb_mil	9	1	1000	0			0	0	0
wh2_dlc09_tech_tmb_necrotect_6			2	wh2_dlc09_tech_tmb_necrotect_6	tmb_mil	11	1	2500	0			0	0	0
wh2_dlc09_tech_tmb_tomb_king_1			0	wh2_dlc09_tech_tmb_tomb_king_1	tmb_mil	0	1	0	0		wh2_dlc09_tmb_tech_tomb_king_unlock	0	0	0
wh2_dlc09_tech_tmb_tomb_king_2			0	wh2_dlc09_tech_tmb_tomb_king_2	tmb_mil	2	1	0	0		wh2_dlc09_tmb_tech_tomb_king_unlock	0	0	0
wh2_dlc09_tech_tmb_tomb_king_3			0	wh2_dlc09_tech_tmb_tomb_king_3	tmb_mil	4	1	0	0		wh2_dlc09_tmb_tech_tomb_king_unlock	0	0	0
wh2_dlc09_tech_tmb_tomb_king_4			0	wh2_dlc09_tech_tmb_tomb_king_4	tmb_mil	6	1	0	0		wh2_dlc09_tmb_tech_tomb_king_unlock	0	0	0
wh2_dlc09_tech_tmb_tomb_king_5			0	wh2_dlc09_tech_tmb_tomb_king_5	tmb_mil	8	1	0	0		wh2_dlc09_tmb_tech_tomb_king_unlock	0	0	0
wh2_dlc09_tech_tmb_tomb_king_6			0	wh2_dlc09_tech_tmb_tomb_king_6	tmb_mil	10	1	0	0		wh2_dlc09_tmb_tech_tomb_king_unlock	0	0	0
wh2_dlc09_tech_tmb_tomb_prince_1			3	wh2_dlc09_tech_tmb_tomb_prince_1	tmb_mil	1	1	1000	0			0	0	0
wh2_dlc09_tech_tmb_tomb_prince_2			2	wh2_dlc09_tech_tmb_tomb_prince_2	tmb_mil	3	1	2500	0			0	0	0
wh2_dlc09_tech_tmb_tomb_prince_3			1	wh2_dlc09_tech_tmb_tomb_prince_3	tmb_mil	5	1	0	0		wh2_dlc09_tmb_tech_agent_unlock	0	0	0
wh2_dlc09_tech_tmb_tomb_prince_4			3	wh2_dlc09_tech_tmb_tomb_prince_4	tmb_mil	7	1	1000	0			0	0	0
wh2_dlc09_tech_tmb_tomb_prince_5			2	wh2_dlc09_tech_tmb_tomb_prince_5	tmb_mil	9	1	2500	0			0	0	0
wh2_dlc09_tech_tmb_tomb_prince_6			1	wh2_dlc09_tech_tmb_tomb_prince_6	tmb_mil	11	1	0	0		wh2_dlc09_tmb_tech_agent_unlock	0	0	0
wh2_dlc11_tech_brt_chivalry_vampire_coast_1			8	wh2_dlc11_tech_brt_chivalry_vampire_coast_1	brt_mil	5	300	0	0	brt_chivalry		0	0	0
wh2_dlc11_tech_cst_admirals_00			1	wh2_dlc11_tech_cst_admirals_00	cst_mil	5	600	0	0			0	0	34
wh2_dlc11_tech_cst_admirals_01			0	wh2_dlc11_tech_cst_admirals_01	cst_mil	6	100	0	0	cst_5	wh2_dlc11_admiral_tech_cost	0	0	0
wh2_dlc11_tech_cst_admirals_02			1	wh2_dlc11_tech_cst_admirals_02	cst_mil	6	100	0	0	cst_5	wh2_dlc11_admiral_tech_cost	0	0	0
wh2_dlc11_tech_cst_admirals_03			2	wh2_dlc11_tech_cst_admirals_03	cst_mil	6	100	0	0	cst_5	wh2_dlc11_admiral_tech_cost	0	0	0
wh2_dlc11_tech_cst_admirals_04			3	wh2_dlc11_tech_cst_admirals_04	cst_mil	6	100	0	0	cst_5	wh2_dlc11_admiral_tech_cost	0	0	0
wh2_dlc11_tech_cst_command_00			1	wh2_dlc11_tech_cst_command_00	cst_mil	0	300	0	0			0	0	34
wh2_dlc11_tech_cst_command_01			2	wh2_dlc11_tech_cst_command_01	cst_mil	2	800	0	0	cst_1		0	0	0
wh2_dlc11_tech_cst_command_02			0	wh2_dlc11_tech_cst_command_02	cst_mil	4	1000	0	0	cst_1		0	0	0
wh2_dlc11_tech_cst_command_03			2	wh2_dlc11_tech_cst_command_03	cst_mil	4	1000	0	0	cst_1		0	0	0
wh2_dlc11_tech_cst_command_04			1	wh2_dlc11_tech_cst_command_04	cst_mil	1	600	0	0	cst_1		0	0	0
wh2_dlc11_tech_cst_command_05			0	wh2_dlc11_tech_cst_command_05	cst_mil	1	600	0	0	cst_1		0	0	0
wh2_dlc11_tech_cst_command_06			3	wh2_dlc11_tech_cst_command_06	cst_mil	4	1000	0	0	cst_1		0	0	0
wh2_dlc11_tech_cst_command_07			1	wh2_dlc11_tech_cst_command_07	cst_mil	3	800	0	0	cst_1		0	0	0
wh2_dlc11_tech_cst_command_08			2	wh2_dlc11_tech_cst_command_08	cst_mil	1	600	0	0	cst_1		0	0	0
wh2_dlc11_tech_cst_command_09			2	wh2_dlc11_tech_cst_command_09	cst_mil	3	800	0	0	cst_1		0	0	0
wh2_dlc11_tech_cst_command_10			3	wh2_dlc11_tech_cst_command_10	cst_mil	1	600	0	0	cst_1		0	0	0
wh2_dlc11_tech_cst_command_11			3	wh2_dlc11_tech_cst_command_11	cst_mil	2	800	0	0	cst_1		0	0	0
wh2_dlc11_tech_cst_command_12			3	wh2_dlc11_tech_cst_command_12	cst_mil	3	800	0	0	cst_1		0	0	0
wh2_dlc11_tech_cst_firearms_00			6	wh2_dlc11_tech_cst_firearms_00	cst_mil	0	300	0	0			0	0	34
wh2_dlc11_tech_cst_firearms_01			5	wh2_dlc11_tech_cst_firearms_01	cst_mil	1	600	0	0	cst_2		0	0	0
wh2_dlc11_tech_cst_firearms_02			5	wh2_dlc11_tech_cst_firearms_02	cst_mil	2	800	0	0	cst_2		0	0	0
wh2_dlc11_tech_cst_firearms_03			5	wh2_dlc11_tech_cst_firearms_03	cst_mil	3	1000	0	0	cst_2		0	0	0
wh2_dlc11_tech_cst_firearms_04			6	wh2_dlc11_tech_cst_firearms_04	cst_mil	1	600	0	0	cst_2		0	0	0
wh2_dlc11_tech_cst_firearms_05			6	wh2_dlc11_tech_cst_firearms_05	cst_mil	3	1000	0	0	cst_2		0	0	0
wh2_dlc11_tech_cst_firearms_06			6	wh2_dlc11_tech_cst_firearms_06	cst_mil	2	800	0	0	cst_2		0	0	0
wh2_dlc11_tech_cst_firearms_07			8	wh2_dlc11_tech_cst_firearms_07	cst_mil	2	800	0	0	cst_2		0	0	0
wh2_dlc11_tech_cst_firearms_08			8	wh2_dlc11_tech_cst_firearms_08	cst_mil	3	1000	0	0	cst_2		0	0	0
