chain	chain_set	slot_template	super_chain	remove
	wh3_main_secondary_addon_garrison_major	wh2_main_special_skavenblight_secondary		false
	wh3_main_secondary_addon_landmark_skavenblight	wh2_main_special_skavenblight_secondary		false
	wh3_main_secondary_core_generic_major	wh2_main_special_skavenblight_secondary		false
	wh3_main_primary_core_generic_major	wh2_main_special_skeggi_primary_major		false
	wh3_main_primary_core_generic_minor	wh2_main_special_skeggi_primary_minor		false
	wh3_main_secondary_addon_garrison_major	wh2_main_special_skeggi_secondary_major		false
	wh3_main_secondary_addon_landmark_skeggi	wh2_main_special_skeggi_secondary_major		false
	wh3_main_secondary_core_generic_major	wh2_main_special_skeggi_secondary_major		false
	wh3_main_secondary_addon_garrison_minor	wh2_main_special_skeggi_secondary_minor		false
	wh3_main_secondary_addon_landmark_skeggi	wh2_main_special_skeggi_secondary_minor		false
	wh3_main_secondary_core_generic_minor	wh2_main_special_skeggi_secondary_minor		false
	wh3_main_primary_core_special_major_the_awakening	wh2_main_special_the_awakening_primary		false
	wh3_main_secondary_addon_garrison_major	wh2_main_special_the_awakening_secondary		false
	wh3_main_secondary_addon_landmark_the_awakening	wh2_main_special_the_awakening_secondary		false
	wh3_main_secondary_core_generic_major	wh2_main_special_the_awakening_secondary		false
	wh3_main_primary_core_generic_major	wh2_main_special_tlaxtlan_primary		false
	wh3_main_secondary_addon_garrison_major	wh2_main_special_tlaxtlan_secondary		false
	wh3_main_secondary_addon_landmark_tlaxtlan	wh2_main_special_tlaxtlan_secondary		false
	wh3_main_secondary_core_generic_major	wh2_main_special_tlaxtlan_secondary		false
	wh3_main_primary_core_generic_major	wh2_main_special_tor_achare_primary		false
	wh3_main_secondary_addon_garrison_major	wh2_main_special_tor_achare_secondary		false
	wh3_main_secondary_addon_landmark_tor_achare	wh2_main_special_tor_achare_secondary		false
	wh3_main_secondary_addon_res_furs	wh2_main_special_tor_achare_secondary		false
	wh3_main_secondary_core_generic_major	wh2_main_special_tor_achare_secondary		false
	wh3_main_primary_core_generic_major	wh2_main_special_tor_anlec_primary		false
	wh3_main_secondary_addon_garrison_major	wh2_main_special_tor_anlec_secondary		false
	wh3_main_secondary_addon_landmark_tor_anlec	wh2_main_special_tor_anlec_secondary		false
	wh3_main_secondary_addon_res_marble	wh2_main_special_tor_anlec_secondary		false
	wh3_main_secondary_core_generic_major	wh2_main_special_tor_anlec_secondary		false
	wh3_main_primary_core_generic_major	wh2_main_special_tor_anroc_primary		false
	wh3_main_secondary_addon_garrison_major	wh2_main_special_tor_anroc_secondary		false
	wh3_main_secondary_addon_landmark_tor_anroc	wh2_main_special_tor_anroc_secondary		false
	wh3_main_secondary_addon_res_gold	wh2_main_special_tor_anroc_secondary		false
	wh3_main_secondary_core_generic_major	wh2_main_special_tor_anroc_secondary		false
	wh3_main_primary_core_generic_major	wh2_main_special_tor_elyr_primary		false
		wh2_main_special_tor_elyr_secondary	wh2_main_sch_special_ellyrian_stables	false
	wh3_main_secondary_addon_garrison_major	wh2_main_special_tor_elyr_secondary		false
	wh3_main_secondary_addon_res_wine	wh2_main_special_tor_elyr_secondary		false
	wh3_main_secondary_core_generic_major	wh2_main_special_tor_elyr_secondary		false
	wh3_main_primary_core_generic_major	wh2_main_special_tor_koruali_primary		false
	wh3_main_secondary_addon_garrison_major	wh2_main_special_tor_koruali_secondary		false
	wh3_main_secondary_addon_landmark_tor_koruali	wh2_main_special_tor_koruali_secondary		false
	wh3_main_secondary_addon_res_salt	wh2_main_special_tor_koruali_secondary		false
	wh3_main_secondary_core_generic_major	wh2_main_special_tor_koruali_secondary		false
	wh3_main_primary_core_special_major_tor_yvresse	wh2_main_special_tor_yvresse_primary		false
wh2_dlc15_hef_field_hq		wh2_main_special_tor_yvresse_secondary		true
	wh3_main_secondary_addon_garrison_major	wh2_main_special_tor_yvresse_secondary		false
	wh3_main_secondary_addon_landmark_tor_yvresse	wh2_main_special_tor_yvresse_secondary		false
	wh3_main_secondary_addon_res_pastures	wh2_main_special_tor_yvresse_secondary		false
	wh3_main_secondary_core_generic_major	wh2_main_special_tor_yvresse_secondary		false
	wh3_main_primary_core_generic_major	wh2_main_special_tower_of_hoeth_primary		false
wh2_main_def_sorcery		wh2_main_special_tower_of_hoeth_secondary		true
wh2_main_hef_mages		wh2_main_special_tower_of_hoeth_secondary		true
	wh3_main_secondary_addon_garrison_major	wh2_main_special_tower_of_hoeth_secondary		false
	wh3_main_secondary_addon_landmark_tower_of_hoeth	wh2_main_special_tower_of_hoeth_secondary		false
	wh3_main_secondary_core_generic_major	wh2_main_special_tower_of_hoeth_secondary		false
	wh3_main_primary_core_generic_major	wh2_main_special_xlanhuapec_primary		false
	wh3_main_secondary_addon_garrison_major	wh2_main_special_xlanhuapec_secondary		false
	wh3_main_secondary_addon_landmark_xlanhuapec_temple_of_mists	wh2_main_special_xlanhuapec_secondary		false
	wh3_main_secondary_addon_res_iron	wh2_main_special_xlanhuapec_secondary		false
	wh3_main_secondary_core_generic_major	wh2_main_special_xlanhuapec_secondary		false
	wh3_main_primary_core_generic_minor	wh2_main_special_ziggurat_of_dawn_primary		false
	wh3_main_secondary_addon_garrison_minor	wh2_main_special_ziggurat_of_dawn_secondary		false
	wh3_main_secondary_addon_landmark_ziggurat_of_dawn_beacon	wh2_main_special_ziggurat_of_dawn_secondary		false
	wh3_main_secondary_core_generic_minor	wh2_main_special_ziggurat_of_dawn_secondary		false
	wh3_main_primary_core_generic_minor	wh2_main_special_zoishenk_primary		false
	wh3_main_secondary_addon_garrison_minor	wh2_main_special_zoishenk_secondary		false
	wh3_main_secondary_core_generic_minor	wh2_main_special_zoishenk_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_chaos_dark_fortress_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_chaos_dark_fortress_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_chaos_dark_fortress_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_chaos_dark_fortress_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_chaos_dark_fortress_secondary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_chaos_fortress_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_chaos_fortress_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_chaos_fortress_secondary		false
	wh3_main_secondary_addon_res_marble	wh3_dlc20_chaos_fortress_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_chaos_fortress_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_combi_special_bloodwind_keep_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_combi_special_bloodwind_keep_secondary_ivory		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_combi_special_bloodwind_keep_secondary_ivory		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_combi_special_bloodwind_keep_secondary_ivory		false
	wh3_main_secondary_addon_res_ivory	wh3_dlc20_combi_special_bloodwind_keep_secondary_ivory		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_combi_special_bloodwind_keep_secondary_ivory		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_combi_special_the_crystal_spires_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_combi_special_the_crystal_spires_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_combi_special_the_crystal_spires_secondary		false
	wh3_main_secondary_addon_landmark_the_crystal_spires	wh3_dlc20_combi_special_the_crystal_spires_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_combi_special_the_crystal_spires_secondary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_combi_special_the_writhing_fortress_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_combi_special_the_writhing_fortress_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_combi_special_the_writhing_fortress_secondary		false
	wh3_main_secondary_addon_landmark_the_writhing_fortress	wh3_dlc20_combi_special_the_writhing_fortress_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_combi_special_the_writhing_fortress_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_aeslings_conclave_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_aeslings_conclave_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_aeslings_conclave_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_aeslings_conclave_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_aeslings_conclave_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_ashrak_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_ashrak_major_secondary_obsidian		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_ashrak_major_secondary_obsidian		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_ashrak_major_secondary_obsidian		false
	wh3_main_secondary_addon_res_carved_obsidian	wh3_dlc20_special_ashrak_major_secondary_obsidian		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_ashrak_major_secondary_obsidian		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_baersonlings_camp_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_baersonlings_camp_secondary_iron		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_baersonlings_camp_secondary_iron		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_baersonlings_camp_secondary_iron		false
	wh3_main_secondary_addon_res_iron	wh3_dlc20_special_baersonlings_camp_secondary_iron		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_baersonlings_camp_secondary_iron		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_bjornlings_gathering_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_bjornlings_gathering_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_bjornlings_gathering_secondary		true
wh3_dlc24_special_monolith_bloody_hand		wh3_dlc20_special_bjornlings_gathering_secondary		false
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_bjornlings_gathering_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_bjornlings_gathering_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_black_rock_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_black_rock_secondary_obsidian		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_black_rock_secondary_obsidian		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_black_rock_secondary_obsidian		false
	wh3_main_secondary_addon_res_carved_obsidian	wh3_dlc20_special_black_rock_secondary_obsidian		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_black_rock_secondary_obsidian		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_blood_haven_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_blood_haven_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_blood_haven_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_blood_haven_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_blood_haven_secondary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_brass_keep_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_brass_keep_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_brass_keep_secondary		false
	wh3_main_secondary_addon_res_dyes	wh3_dlc20_special_brass_keep_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_brass_keep_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_citadel_of_lead_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_citadel_of_lead_major_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_citadel_of_lead_major_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_citadel_of_lead_major_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_citadel_of_lead_major_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_city_of_splinters_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_city_of_splinters_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_city_of_splinters_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_city_of_splinters_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_city_of_splinters_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_daemons_gate_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_daemons_gate_secondary_obsidian		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_daemons_gate_secondary_obsidian		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_daemons_gate_secondary_obsidian		false
	wh3_main_secondary_addon_res_carved_obsidian	wh3_dlc20_special_daemons_gate_secondary_obsidian		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_daemons_gate_secondary_obsidian		false
	wh3_main_secondary_addon_garrison_minor	wh3_dlc20_special_dagraks_end_secondary		false
	wh3_main_secondary_core_generic_minor	wh3_dlc20_special_dagraks_end_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_doomkeep_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_doomkeep_secondary_marble		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_doomkeep_secondary_marble		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_doomkeep_secondary_marble		false
	wh3_main_secondary_addon_res_marble	wh3_dlc20_special_doomkeep_secondary_marble		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_doomkeep_secondary_marble		false
	wh3_dlc20_secondary_addon_garrison_fort_emp	wh3_dlc20_special_empire_fort_secondary		false
	wh3_dlc20_secondary_remove_altar_improvements_special_gates	wh3_dlc20_special_empire_fort_secondary		true
	wh3_dlc20_secondary_remove_garrison_bastion	wh3_dlc20_special_empire_fort_secondary		true
	wh3_main_secondary_core_generic_minimal	wh3_dlc20_special_empire_fort_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_fortress_of_the_damned_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_fortress_of_the_damned_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_fortress_of_the_damned_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_fortress_of_the_damned_secondary		false
	wh3_main_secondary_addon_landmark_fortress_of_the_damned	wh3_dlc20_special_fortress_of_the_damned_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_fortress_of_the_damned_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_frozen_landing_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_frozen_landing_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_frozen_landing_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_frozen_landing_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_frozen_landing_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_godless_crater_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_godless_crater_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_godless_crater_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_godless_crater_secondary		false
	wh3_main_secondary_addon_res_salt	wh3_dlc20_special_godless_crater_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_godless_crater_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_graeling_moot_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_graeling_moot_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_graeling_moot_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_graeling_moot_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_graeling_moot_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_icedrake_fjord_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_icedrake_fjord_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_icedrake_fjord_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_icedrake_fjord_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_icedrake_fjord_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_infernius_major_primary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_ironfrost_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_ironfrost_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_ironfrost_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_ironfrost_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_ironfrost_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_karak_dum_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_karak_dum_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_karak_dum_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_karak_dum_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_karak_dum_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_okkams_forever_maze_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_okkams_forever_maze_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_okkams_forever_maze_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_okkams_forever_maze_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_okkams_forever_maze_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_plains_of_zanbaijin_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_plains_of_zanbaijin_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_plains_of_zanbaijin_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_plains_of_zanbaijin_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_plains_of_zanbaijin_secondary		false
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_red_fortress_secondary_obsidian		false
	wh3_main_secondary_addon_res_carved_obsidian	wh3_dlc20_special_red_fortress_secondary_obsidian		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_red_fortress_secondary_obsidian		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_the_crystal_spires_major_primary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_the_forbidden_citadel_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_the_forbidden_citadel_secondary_iron		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_the_forbidden_citadel_secondary_iron		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_the_forbidden_citadel_secondary_iron		false
	wh3_main_secondary_addon_res_iron	wh3_dlc20_special_the_forbidden_citadel_secondary_iron		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_the_forbidden_citadel_secondary_iron		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_the_gallows_tree_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_the_gallows_tree_secondary_timber		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_the_gallows_tree_secondary_timber		true
	wh3_dlc25_secondary_addon_landmark_the_gallows_tree	wh3_dlc20_special_the_gallows_tree_secondary_timber		false
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_the_gallows_tree_secondary_timber		false
	wh3_main_secondary_addon_res_timber	wh3_dlc20_special_the_gallows_tree_secondary_timber		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_the_gallows_tree_secondary_timber		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_the_howling_citadel_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_the_howling_citadel_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_the_howling_citadel_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_the_howling_citadel_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_the_howling_citadel_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_the_lost_palace_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_the_lost_palace_secondary_furs		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_the_lost_palace_secondary_furs		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_the_lost_palace_secondary_furs		false
	wh3_main_secondary_addon_res_furs	wh3_dlc20_special_the_lost_palace_secondary_furs		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_the_lost_palace_secondary_furs		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_the_palace_of_ruin_secondary_spices		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_the_palace_of_ruin_secondary_spices		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_the_palace_of_ruin_secondary_spices		false
	wh3_main_secondary_addon_res_spices	wh3_dlc20_special_the_palace_of_ruin_secondary_spices		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_the_palace_of_ruin_secondary_spices		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_the_shifting_monolith_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_the_shifting_monolith_secondary_gold		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_the_shifting_monolith_secondary_gold		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_the_shifting_monolith_secondary_gold		false
	wh3_main_secondary_addon_res_gold	wh3_dlc20_special_the_shifting_monolith_secondary_gold		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_the_shifting_monolith_secondary_gold		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_the_silvered_tower_of_sorcerers_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_the_silvered_tower_of_sorcerers_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_the_silvered_tower_of_sorcerers_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_the_silvered_tower_of_sorcerers_secondary		false
	wh3_main_secondary_addon_res_gemstones	wh3_dlc20_special_the_silvered_tower_of_sorcerers_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_the_silvered_tower_of_sorcerers_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_the_sunken_sewers_major_primary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_the_twisted_towers_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_the_twisted_towers_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_the_twisted_towers_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_the_twisted_towers_secondary		false
	wh3_main_secondary_addon_landmark_the_twisted_towers	wh3_dlc20_special_the_twisted_towers_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_the_twisted_towers_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_the_volary_major_primary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_the_writhing_fortress_major_primary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_tower_of_khrakk_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_tower_of_khrakk_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_tower_of_khrakk_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_tower_of_khrakk_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_tower_of_khrakk_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_troll_fjord_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_troll_fjord_secondary_salt		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_troll_fjord_secondary_salt		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_troll_fjord_secondary_salt		false
	wh3_main_secondary_addon_res_salt	wh3_dlc20_special_troll_fjord_secondary_salt		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_troll_fjord_secondary_salt		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_uzkulak_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_uzkulak_major_secondary		false
	wh3_dlc20_secondary_remove_woc_chaos_altar	wh3_dlc20_special_uzkulak_major_secondary		true
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_uzkulak_major_secondary		false
	wh3_main_secondary_addon_res_iron	wh3_dlc20_special_uzkulak_major_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_uzkulak_major_secondary		false
	wh3_main_primary_core_generic_major	wh3_dlc20_special_varg_camp_major_primary		false
	wh3_main_secondary_addon_garrison_major	wh3_dlc20_special_varg_camp_secondary		false
	wh3_main_secondary_core_generic_major	wh3_dlc20_special_varg_camp_secondary		false
	wh3_dlc20_primary_core_generic_major_variant_woc_dark_fortress	wh3_dlc20_special_zerulous_major_primary		false
	wh3_dlc20_secondary_addon_woc_dark_fortress	wh3_dlc20_special_zerulous_secondary		false
