key	option	group	string
accept	2	diplomacy_Faction_Mannfred_&_OtherFactionNagash	VAMP_Mannfred_Dip_nag_accept_03
accept	2	diplomacy_Faction_Mannfred_&_OtherFactionNurgle	VAMP_Mannfred_Dip_nur_accept_03
accept	2	diplomacy_Faction_Mannfred_&_OtherFactionSkaven	VAMP_Mannfred_Dip_skv_accept_03
accept	2	diplomacy_Faction_Mannfred_&_OtherFactionSlaanesh	VAMP_Mannfred_Dip_sla_accept_03
accept	2	diplomacy_Faction_Mannfred_&_OtherFactionTombKing	VAMP_Mannfred_Dip_tmb_accept_03
accept	2	diplomacy_Faction_Mannfred_&_OtherFactionTzeentch	VAMP_Mannfred_Dip_tze_accept_03
accept	2	diplomacy_Faction_Mannfred_&_OtherFactionVamp	VAMP_Mannfred_Dip_Vampire_Acceptance_Neutral_01
accept	2	diplomacy_Faction_Mannfred_&_OtherFactionVamp_&_Negative	VAMP_Mannfred_Dip_Vampire_Acceptance_Negative_01
accept	2	diplomacy_Faction_Mannfred_&_OtherFactionVamp_&_Positive	VAMP_Mannfred_Dip_Vampire_Acceptance_Positive_01
accept	2	diplomacy_Faction_Masque_&_OtherFactionNagash	sla_masque_dip_nag_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_Negative	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionCathay	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionCathay_&_Negative	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionCathay_&_Positive	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionChaosNorsca	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionChaosNorsca_&_Negative	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionChaosNorsca_&_Positive	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionDwarfs	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionDwarfs_&_Negative	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionDwarfs_&_Positive	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionEmpire	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionEmpire_&_Negative	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionEmpire_&_Positive	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionHighElves	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionHighElves_&_Negative	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionHighElves_&_Positive	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionKhorne	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionKhorne_&_Negative	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionKhorne_&_Positive	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionLizardmen	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionLizardmen_&_Negative	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionLizardmen_&_Positive	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionNurgle	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionNurgle_&_Negative	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionNurgle_&_Positive	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionSlaanesh	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionSlaanesh_&_Negative	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionSlaanesh_&_Positive	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionTzeentch	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionTzeentch_&_Negative	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_OtherFactionTzeentch_&_Positive	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_Masque_Of_Slaanesh_&_Positive	sla_masque_of_slaanesh_dip_accept_03
accept	2	diplomacy_Faction_MiaoYing	cat_miao_ying_dip_accept_03
accept	2	diplomacy_Faction_MiaoYing_&_OtherFactionChaosDwarfs	cat_miao_ying_dip_accept_03
accept	2	diplomacy_Faction_MiaoYing_&_OtherFactionChaosDwarfs_&_Negative	cat_miao_ying_dip_accept_03
accept	2	diplomacy_Faction_MiaoYing_&_OtherFactionChaosDwarfs_&_Positive	cat_miao_ying_dip_accept_03
accept	2	diplomacy_Faction_MiaoYing_&_OtherFactionEmpire	cat_miao_ying_dip_accept_03
accept	2	diplomacy_Faction_MiaoYing_&_OtherFactionEmpire_&_Negative	cat_miao_ying_dip_accept_03
accept	2	diplomacy_Faction_MiaoYing_&_OtherFactionEmpire_&_Positive	cat_miao_ying_dip_accept_03
accept	2	diplomacy_Faction_MiaoYing_&_OtherFactionNagash	cat_miao_ying_dip_nag_accept_03
accept	2	diplomacy_Faction_MiaoYing_&_OtherFactionSkaven	cat_miao_ying_dip_accept_03
accept	2	diplomacy_Faction_MiaoYing_&_OtherFactionSkaven_&_Negative	cat_miao_ying_dip_accept_03
accept	2	diplomacy_Faction_MiaoYing_&_OtherFactionSkaven_&_Positive	cat_miao_ying_dip_accept_03
accept	2	diplomacy_Faction_MiaoYing_&_OtherFactionTigerWarriors	cat_miao_ying_dip_accept_03
accept	2	diplomacy_Faction_MiaoYing_&_OtherFactionTigerWarriors_&_Negative	cat_miao_ying_dip_accept_03
accept	2	diplomacy_Faction_MiaoYing_&_OtherFactionTigerWarriors_&_Positive	cat_miao_ying_dip_accept_03
accept	2	diplomacy_Faction_MiaoYing_&_OtherFactionVamp	cat_miao_ying_dip_accept_03
accept	2	diplomacy_Faction_MiaoYing_&_OtherFactionVamp_&_Negative	cat_miao_ying_dip_accept_03
accept	2	diplomacy_Faction_MiaoYing_&_OtherFactionVamp_&_Positive	cat_miao_ying_dip_accept_03
accept	2	diplomacy_Faction_MiaoYing_&_OtherFactionVampireCoast	cat_miao_ying_dip_accept_03
accept	2	diplomacy_Faction_MiaoYing_&_OtherFactionVampireCoast_&_Negative	cat_miao_ying_dip_accept_03
accept	2	diplomacy_Faction_MiaoYing_&_OtherFactionVampireCoast_&_Positive	cat_miao_ying_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_Negative	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionCathay	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionCathay_&_Negative	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionCathay_&_Positive	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionChaosDwarfs	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionChaosDwarfs_&_Negative	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionChaosDwarfs_&_Positive	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionDaemon	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionDaemon_&_Negative	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionDaemon_&_Positive	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionKhorne	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionKhorne_&_Negative	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionKhorne_&_Positive	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionKislev	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionKislev_&_Negative	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionKislev_&_Positive	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionNurgle	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionNurgle_&_Negative	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionNurgle_&_Positive	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionOgre	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionOgre_&_Negative	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionOgre_&_Positive	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionSlaanesh	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionSlaanesh_&_Negative	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionSlaanesh_&_Positive	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionTzeentch	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionTzeentch_&_Negative	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_OtherFactionTzeentch_&_Positive	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_MotherOstankya_&_Positive	ksl_mother_ostankya_dip_accept_03
accept	2	diplomacy_Faction_NKari	sla_nkari_dip_accept_03
accept	2	diplomacy_Faction_Nagash	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionArchaon	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionArkhan	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionArkhan_&_Negative	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionArkhan_&_Positive	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionKarlFranz	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionKhorne	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionLuhorHarkon	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionLuhorHarkon_&_Negative	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionLuhorHarkon_&_Positive	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionMannfred	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionMannfred_&_Negative	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionMannfred_&_Positive	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionNeferata	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionNeferata_&_Negative	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionNeferata_&_Positive	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionNurgle	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionSettra	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionSkaven	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionSlaanesh	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionTombKings	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionTzeentch	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionVamp	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionVlad	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionVlad_&_Negative	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nagash_&_OtherFactionVlad_&_Positive	nag_nagash_dip_accept_03
accept	2	diplomacy_Faction_Nkari_&_OtherFactionChaosDwarfs	sla_nkari_dip_accept_03
accept	2	diplomacy_Faction_Nkari_&_OtherFactionChaosDwarfs_&_Negative	sla_nkari_dip_accept_03
accept	2	diplomacy_Faction_Nkari_&_OtherFactionChaosDwarfs_&_Positive	sla_nkari_dip_accept_03
accept	2	diplomacy_Faction_Nkari_&_OtherFactionNagash	sla_nkari_dip_nag_accept_03
accept	2	diplomacy_Faction_Sayl	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_Negative	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionBretonnia	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionBretonnia_&_Negative	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionBretonnia_&_Positive	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionCathay	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionCathay_&_Negative	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionCathay_&_Positive	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionChaos	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionChaosDwarfs	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionChaosDwarfs_&_Negative	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionChaosDwarfs_&_Positive	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionChaos_&_Negative	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionChaos_&_Positive	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionDwarfs	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionDwarfs_&_Negative	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionDwarfs_&_Positive	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionEmpire	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionEmpire_&_Negative	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionEmpire_&_Positive	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionKhorne	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionKhorne_&_Negative	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionKhorne_&_Positive	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionKislev	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionKislev_&_Negative	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionKislev_&_Positive	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionNagash	nor_sayl_dip_nag_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionNurgle	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionNurgle_&_Negative	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionNurgle_&_Positive	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionSlaanesh	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionSlaanesh_&_Negative	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionSlaanesh_&_Positive	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionTzeentch	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionTzeentch_&_Negative	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_OtherFactionTzeentch_&_Positive	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sayl_&_Positive	nor_sayl_dip_accept_03
accept	2	diplomacy_Faction_Sigvald	CHAOS_Sig_Dip_Acceptance_Neutral_03
accept	2	diplomacy_Faction_Sigvald_&_OtherFactionBretonnia	CHAOS_Sig_Dip_Acceptance_Neutral_03
accept	2	diplomacy_Faction_Sigvald_&_OtherFactionBretonnia_&_Negative	CHAOS_Sig_Dip_Acceptance_Negative_03
accept	2	diplomacy_Faction_Sigvald_&_OtherFactionBretonnia_&_Positive	CHAOS_Sig_Dip_Acceptance_Positive_03
accept	2	diplomacy_Faction_Sigvald_&_OtherFactionChaos	CHAOS_Sig_Dip_Acceptance_Neutral_03
accept	2	diplomacy_Faction_Sigvald_&_OtherFactionChaos_&_Negative	CHAOS_Sig_Dip_Chaos_Acceptance_Negative_01
accept	2	diplomacy_Faction_Sigvald_&_OtherFactionChaos_&_Positive	CHAOS_Sig_Dip_Acceptance_Positive_03
accept	2	diplomacy_Faction_Sigvald_&_OtherFactionDwarf	CHAOS_Sig_Dip_Acceptance_Neutral_03
accept	2	diplomacy_Faction_Sigvald_&_OtherFactionDwarf_&_Negative	CHAOS_Sig_Dip_Acceptance_Negative_03
accept	2	diplomacy_Faction_Sigvald_&_OtherFactionDwarf_&_Positive	CHAOS_Sig_Dip_Acceptance_Positive_03
accept	2	diplomacy_Faction_Sigvald_&_OtherFactionEmpire	CHAOS_Sig_Dip_Acceptance_Neutral_03
accept	2	diplomacy_Faction_Sigvald_&_OtherFactionEmpire_&_Negative	CHAOS_Sig_Dip_Acceptance_Negative_03
accept	2	diplomacy_Faction_Sigvald_&_OtherFactionEmpire_&_Positive	CHAOS_Sig_Dip_Acceptance_Positive_03
accept	2	diplomacy_Faction_Sigvald_&_OtherFactionGreenskin	CHAOS_Sig_Dip_Acceptance_Neutral_03
accept	2	diplomacy_Faction_Sigvald_&_OtherFactionGreenskin_&_Negative	CHAOS_Sig_Dip_Acceptance_Negative_03
accept	2	diplomacy_Faction_Sigvald_&_OtherFactionGreenskin_&_Positive	CHAOS_Sig_Dip_Acceptance_Positive_03
accept	2	diplomacy_Faction_Sigvald_&_OtherFactionVamp	CHAOS_Sig_Dip_Acceptance_Neutral_03
accept	2	diplomacy_Faction_Sigvald_&_OtherFactionVamp_&_Negative	CHAOS_Sig_Dip_Vampire_Acceptance_Negative_01
accept	2	diplomacy_Faction_Sigvald_&_OtherFactionVamp_&_Positive	CHAOS_Sig_Dip_Acceptance_Positive_03
accept	2	diplomacy_Faction_Sigvald_&_Positive	CHAOS_Sig_Dip_Acceptance_Positive_03
accept	2	diplomacy_Faction_Skarbrand	kor_skarbrand_dip_accept_03
accept	2	diplomacy_Faction_Skarbrand_&_OtherFactionChaosDwarfs	kor_skarbrand_dip_accept_03
accept	2	diplomacy_Faction_Skarbrand_&_OtherFactionChaosDwarfs_&_Negative	kor_skarbrand_dip_accept_03
accept	2	diplomacy_Faction_Skarbrand_&_OtherFactionChaosDwarfs_&_Positive	kor_skarbrand_dip_accept_03
accept	2	diplomacy_Faction_Skrag	ogr_skrag_dip_accept_03
accept	2	diplomacy_Faction_Skrag_&_OtherFactionChaosDwarfs	ogr_skrag_dip_accept_03
accept	2	diplomacy_Faction_Skrag_&_OtherFactionChaosDwarfs_&_Negative	ogr_skrag_dip_accept_03
accept	2	diplomacy_Faction_Skrag_&_OtherFactionChaosDwarfs_&_Positive	ogr_skrag_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_Negative	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionCathay	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionCathay_&_Negative	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionCathay_&_Positive	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionChaosBeastmenDaemons	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionChaosBeastmenDaemons_&_Negative	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionChaosBeastmenDaemons_&_Positive	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionChaosDwarfs	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionChaosDwarfs_&_Negative	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionChaosDwarfs_&_Positive	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionDwarfs	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionDwarfs_&_Negative	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionDwarfs_&_Positive	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionEmpire	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionEmpire_&_Negative	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionEmpire_&_Positive	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionKhorne	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionKhorne_&_Negative	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionKhorne_&_Positive	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionKislev	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionKislev_&_Negative	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionKislev_&_Positive	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionNurgle	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionNurgle_&_Negative	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionNurgle_&_Positive	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionOgres	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionOgres_&_Negative	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionOgres_&_Positive	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionSlaanesh	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionSlaanesh_&_Negative	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionSlaanesh_&_Positive	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionTzeentch	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionTzeentch_&_Negative	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_OtherFactionTzeentch_&_Positive	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Skulltaker_&_Positive	kho_skulltaker_dip_accept_03
accept	2	diplomacy_Faction_Tamurkhan	nur_tamurkhan_dip_accept_03
accept	2	diplomacy_Faction_Tamurkhan_&_Negative	nur_tamurkhan_dip_accept_03
accept	2	diplomacy_Faction_Tamurkhan_&_OtherFactionCathay	nur_tamurkhan_dip_accept_03
accept	2	diplomacy_Faction_Tamurkhan_&_OtherFactionCathay_&_Negative	nur_tamurkhan_dip_accept_03
accept	2	diplomacy_Faction_Tamurkhan_&_OtherFactionCathay_&_Positive	nur_tamurkhan_dip_accept_03
accept	2	diplomacy_Faction_Tamurkhan_&_OtherFactionChaosDwarfs	nur_tamurkhan_dip_accept_03
accept	2	diplomacy_Faction_Tamurkhan_&_OtherFactionChaosDwarfs_&_Negative	nur_tamurkhan_dip_accept_03
accept	2	diplomacy_Faction_Tamurkhan_&_OtherFactionChaosDwarfs_&_Positive	nur_tamurkhan_dip_accept_03
accept	2	diplomacy_Faction_Tamurkhan_&_OtherFactionDaemon	nur_tamurkhan_dip_accept_03
accept	2	diplomacy_Faction_Tamurkhan_&_OtherFactionDaemon_&_Negative	nur_tamurkhan_dip_accept_03
accept	2	diplomacy_Faction_Tamurkhan_&_OtherFactionDaemon_&_Positive	nur_tamurkhan_dip_accept_03
accept	2	diplomacy_Faction_Tamurkhan_&_OtherFactionDwarfs	nur_tamurkhan_dip_accept_03
accept	2	diplomacy_Faction_Tamurkhan_&_OtherFactionDwarfs_&_Negative	nur_tamurkhan_dip_accept_03
accept	2	diplomacy_Faction_Tamurkhan_&_OtherFactionDwarfs_&_Positive	nur_tamurkhan_dip_accept_03
accept	2	diplomacy_Faction_Tamurkhan_&_OtherFactionKhorne	nur_tamurkhan_dip_accept_03
accept	2	diplomacy_Faction_Tamurkhan_&_OtherFactionKhorne_&_Negative	nur_tamurkhan_dip_accept_03
accept	2	diplomacy_Faction_Tamurkhan_&_OtherFactionKhorne_&_Positive	nur_tamurkhan_dip_accept_03
accept	2	diplomacy_Faction_Tamurkhan_&_OtherFactionKislev	nur_tamurkhan_dip_accept_03
accept	2	diplomacy_Faction_Tamurkhan_&_OtherFactionKislev_&_Negative	nur_tamurkhan_dip_accept_03
