area	attacker	battle_type	battle_path	defender	required_tile_upgrades	battle_group
wh3_main_chs_settlement_3	*	settlement_unfortified	wh3_main_chaos_map	*	wh3_main_ogr_camp;creep:battle_corruption_tzeentch	wh3_main_macro_tze_wastes_ogr_camp
wh3_main_chs_settlement_3	*	settlement_unfortified	wh3_main_combi_map	*		wh3_main_chs_settlement_unfortified_3
wh3_main_chs_settlement_3	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_chs_wastes_ogr_camp
wh3_main_chs_settlement_3	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp;creep:battle_corruption_khorne	wh3_main_macro_kho_wastes_ogr_camp
wh3_main_chs_settlement_3	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp;creep:battle_corruption_nurgle	wh3_main_macro_nur_wastes_ogr_camp
wh3_main_chs_settlement_3	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp;creep:battle_corruption_slaanesh	wh3_main_macro_sla_wastes_ogr_camp
wh3_main_chs_settlement_3	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp;creep:battle_corruption_tzeentch	wh3_main_macro_tze_wastes_ogr_camp
wh3_main_chs_settlement_3	*	settlement_standard	wh3_main_chaos_map	wh2_main_skv_skaven		wh3_main_skv_settlement_standard_1
wh3_main_chs_settlement_3	*	settlement_standard	wh3_main_combi_map	wh2_main_skv_skaven		wh3_main_skv_settlement_standard_1
wh3_main_chs_settlement_3	*	settlement_unfortified	wh3_main_chaos_map	wh2_main_skv_skaven		wh3_main_skv_settlement_unfortified_1
wh3_main_chs_settlement_3	*	settlement_unfortified	wh3_main_combi_map	wh2_main_skv_skaven		wh3_main_skv_settlement_unfortified_1
wh3_main_chs_settlement_3	*	settlement_standard	wh3_main_chaos_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_chs_settlement_3	*	settlement_standard	wh3_main_combi_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_chs_settlement_3	*	settlement_unfortified	wh3_main_chaos_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_chs_settlement_3	*	settlement_unfortified	wh3_main_combi_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_chs_settlement_3	*	settlement_standard	wh3_main_chaos_map	wh_dlc05_wef_wood_elves		wh_wef_subterranean_tiles
wh3_main_chs_settlement_3	*	settlement_standard	wh3_main_combi_map	wh_dlc05_wef_wood_elves		wh3_main_wef_settlement_unfortified
wh3_main_chs_settlement_3	*	settlement_unfortified	wh3_main_chaos_map	wh_dlc05_wef_wood_elves		wh_wef_subterranean_tiles
wh3_main_chs_settlement_3	*	settlement_unfortified	wh3_main_combi_map	wh_dlc05_wef_wood_elves		wh3_main_wef_settlement_unfortified
wh3_main_chs_settlement_4	*	settlement_standard	wh3_main_chaos_map	*		wh3_main_chs_settlement_standard_1
wh3_main_chs_settlement_4	*	settlement_standard	wh3_main_combi_map	*		wh3_main_chs_settlement_standard_1
wh3_main_chs_settlement_4	*	settlement_unfortified	wh3_main_chaos_map	*		wh3_main_chs_settlement_unfortified_4
wh3_main_chs_settlement_4	*	settlement_unfortified	wh3_main_chaos_map	*	wh3_main_ogr_camp	wh3_main_macro_chs_wastes_ogr_camp
wh3_main_chs_settlement_4	*	settlement_unfortified	wh3_main_chaos_map	*	wh3_main_ogr_camp;creep:battle_corruption_khorne	wh3_main_macro_kho_wastes_ogr_camp
wh3_main_chs_settlement_4	*	settlement_unfortified	wh3_main_chaos_map	*	wh3_main_ogr_camp;creep:battle_corruption_nurgle	wh3_main_macro_nur_wastes_ogr_camp
wh3_main_chs_settlement_4	*	settlement_unfortified	wh3_main_chaos_map	*	wh3_main_ogr_camp;creep:battle_corruption_slaanesh	wh3_main_macro_sla_wastes_ogr_camp
wh3_main_chs_settlement_4	*	settlement_unfortified	wh3_main_chaos_map	*	wh3_main_ogr_camp;creep:battle_corruption_tzeentch	wh3_main_macro_tze_wastes_ogr_camp
wh3_main_chs_settlement_4	*	settlement_unfortified	wh3_main_combi_map	*		wh3_main_chs_settlement_unfortified_4
wh3_main_chs_settlement_4	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_chs_wastes_ogr_camp
wh3_main_chs_settlement_4	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp;creep:battle_corruption_khorne	wh3_main_macro_kho_wastes_ogr_camp
wh3_main_chs_settlement_4	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp;creep:battle_corruption_nurgle	wh3_main_macro_nur_wastes_ogr_camp
wh3_main_chs_settlement_4	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp;creep:battle_corruption_slaanesh	wh3_main_macro_sla_wastes_ogr_camp
wh3_main_chs_settlement_4	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp;creep:battle_corruption_tzeentch	wh3_main_macro_tze_wastes_ogr_camp
wh3_main_chs_settlement_4	*	settlement_standard	wh3_main_chaos_map	wh2_main_skv_skaven		wh3_main_skv_settlement_standard_1
wh3_main_chs_settlement_4	*	settlement_standard	wh3_main_combi_map	wh2_main_skv_skaven		wh3_main_skv_settlement_standard_1
wh3_main_chs_settlement_4	*	settlement_unfortified	wh3_main_chaos_map	wh2_main_skv_skaven		wh3_main_skv_settlement_unfortified_2
wh3_main_chs_settlement_4	*	settlement_unfortified	wh3_main_combi_map	wh2_main_skv_skaven		wh3_main_skv_settlement_unfortified_2
wh3_main_chs_settlement_4	*	settlement_standard	wh3_main_chaos_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_chs_settlement_4	*	settlement_standard	wh3_main_combi_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_chs_settlement_4	*	settlement_unfortified	wh3_main_chaos_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_chs_settlement_4	*	settlement_unfortified	wh3_main_combi_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_chs_settlement_4	*	settlement_standard	wh3_main_chaos_map	wh_dlc05_wef_wood_elves		wh_wef_subterranean_tiles
wh3_main_chs_settlement_4	*	settlement_standard	wh3_main_combi_map	wh_dlc05_wef_wood_elves		wh3_main_wef_settlement_unfortified
wh3_main_chs_settlement_4	*	settlement_unfortified	wh3_main_chaos_map	wh_dlc05_wef_wood_elves		wh_wef_subterranean_tiles
wh3_main_chs_settlement_4	*	settlement_unfortified	wh3_main_combi_map	wh_dlc05_wef_wood_elves		wh3_main_wef_settlement_unfortified
wh3_main_chs_settlement_5	*	settlement_standard	wh3_main_chaos_map	*		wh3_main_chs_settlement_standard_2
wh3_main_chs_settlement_5	*	settlement_standard	wh3_main_combi_map	*		wh3_main_chs_settlement_standard_2
wh3_main_chs_settlement_5	*	settlement_unfortified	wh3_main_chaos_map	*		wh3_main_chs_settlement_unfortified_5
wh3_main_chs_settlement_5	*	settlement_unfortified	wh3_main_chaos_map	*	wh3_main_ogr_camp	wh3_main_macro_chs_wastes_ogr_camp
wh3_main_chs_settlement_5	*	settlement_unfortified	wh3_main_chaos_map	*	wh3_main_ogr_camp;creep:battle_corruption_khorne	wh3_main_macro_kho_wastes_ogr_camp
wh3_main_chs_settlement_5	*	settlement_unfortified	wh3_main_chaos_map	*	wh3_main_ogr_camp;creep:battle_corruption_nurgle	wh3_main_macro_nur_wastes_ogr_camp
wh3_main_chs_settlement_5	*	settlement_unfortified	wh3_main_chaos_map	*	wh3_main_ogr_camp;creep:battle_corruption_slaanesh	wh3_main_macro_sla_wastes_ogr_camp
wh3_main_chs_settlement_5	*	settlement_unfortified	wh3_main_chaos_map	*	wh3_main_ogr_camp;creep:battle_corruption_tzeentch	wh3_main_macro_tze_wastes_ogr_camp
wh3_main_chs_settlement_5	*	settlement_unfortified	wh3_main_combi_map	*		wh3_main_chs_settlement_unfortified_5
wh3_main_chs_settlement_5	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_chs_wastes_ogr_camp
wh3_main_chs_settlement_5	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp;creep:battle_corruption_khorne	wh3_main_macro_kho_wastes_ogr_camp
wh3_main_chs_settlement_5	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp;creep:battle_corruption_nurgle	wh3_main_macro_nur_wastes_ogr_camp
wh3_main_chs_settlement_5	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp;creep:battle_corruption_slaanesh	wh3_main_macro_sla_wastes_ogr_camp
wh3_main_chs_settlement_5	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp;creep:battle_corruption_tzeentch	wh3_main_macro_tze_wastes_ogr_camp
wh3_main_chs_settlement_5	*	settlement_standard	wh3_main_chaos_map	wh2_main_skv_skaven		wh3_main_skv_settlement_standard_1
wh3_main_chs_settlement_5	*	settlement_standard	wh3_main_combi_map	wh2_main_skv_skaven		wh3_main_skv_settlement_standard_1
wh3_main_chs_settlement_5	*	settlement_unfortified	wh3_main_chaos_map	wh2_main_skv_skaven		wh3_main_skv_settlement_unfortified_1
wh3_main_chs_settlement_5	*	settlement_unfortified	wh3_main_combi_map	wh2_main_skv_skaven		wh3_main_skv_settlement_unfortified_1
wh3_main_chs_settlement_5	*	settlement_standard	wh3_main_chaos_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_chs_settlement_5	*	settlement_standard	wh3_main_combi_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_chs_settlement_5	*	settlement_unfortified	wh3_main_chaos_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_chs_settlement_5	*	settlement_unfortified	wh3_main_combi_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_chs_settlement_5	*	settlement_standard	wh3_main_chaos_map	wh_dlc05_wef_wood_elves		wh_wef_subterranean_tiles
wh3_main_chs_settlement_5	*	settlement_standard	wh3_main_combi_map	wh_dlc05_wef_wood_elves		wh3_main_wef_settlement_unfortified
wh3_main_chs_settlement_5	*	settlement_unfortified	wh3_main_chaos_map	wh_dlc05_wef_wood_elves		wh_wef_subterranean_tiles
wh3_main_chs_settlement_5	*	settlement_unfortified	wh3_main_combi_map	wh_dlc05_wef_wood_elves		wh3_main_wef_settlement_unfortified
wh3_main_cst_settlement_1	*	settlement_standard	wh3_main_combi_map	*		wh3_main_cst_settlement_standard_1
wh3_main_cst_settlement_1	*	settlement_unfortified	wh3_main_combi_map	*		wh3_main_cst_settlement_unfortified_1
wh3_main_cst_settlement_1	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_emp_grasslands_ogr_camp
wh3_main_cst_settlement_1	*	settlement_standard	wh3_main_combi_map	wh2_main_skv_skaven		wh3_main_skv_settlement_standard_1
wh3_main_cst_settlement_1	*	settlement_unfortified	wh3_main_combi_map	wh2_main_skv_skaven		wh3_main_skv_settlement_unfortified_2
wh3_main_cst_settlement_1	*	settlement_standard	wh3_main_combi_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cst_settlement_1	*	settlement_unfortified	wh3_main_combi_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cst_settlement_1	*	settlement_standard	wh3_main_combi_map	wh_dlc05_wef_wood_elves		wh3_main_wef_settlement_unfortified
wh3_main_cst_settlement_1	*	settlement_unfortified	wh3_main_combi_map	wh_dlc05_wef_wood_elves		wh3_main_wef_settlement_unfortified
wh3_main_cth_settlement_1	*	settlement_standard	wh3_main_chaos_map	*		wh3_main_cth_settlement_standard_1
wh3_main_cth_settlement_1	*	settlement_standard	wh3_main_combi_map	*		wh3_main_cth_settlement_standard_1
wh3_main_cth_settlement_1	*	settlement_unfortified	wh3_main_chaos_map	*		wh3_main_cth_settlement_unfortified_1
wh3_main_cth_settlement_1	*	settlement_unfortified	wh3_main_chaos_map	*	wh3_main_ogr_camp	wh3_main_macro_cth_mtnplains_ogr_camp
wh3_main_cth_settlement_1	*	settlement_unfortified	wh3_main_combi_map	*		wh3_main_cth_settlement_unfortified_1
wh3_main_cth_settlement_1	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_cth_mtnplains_ogr_camp
wh3_main_cth_settlement_1	*	settlement_standard	wh3_main_chaos_map	wh2_main_skv_skaven		wh3_main_skv_settlement_standard_1
wh3_main_cth_settlement_1	*	settlement_standard	wh3_main_combi_map	wh2_main_skv_skaven		wh3_main_skv_settlement_standard_1
wh3_main_cth_settlement_1	*	settlement_unfortified	wh3_main_chaos_map	wh2_main_skv_skaven		wh3_main_skv_settlement_unfortified_2
wh3_main_cth_settlement_1	*	settlement_unfortified	wh3_main_combi_map	wh2_main_skv_skaven		wh3_main_skv_settlement_unfortified_2
wh3_main_cth_settlement_1	*	settlement_standard	wh3_main_chaos_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_1	*	settlement_standard	wh3_main_combi_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_1	*	settlement_unfortified	wh3_main_chaos_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_1	*	settlement_unfortified	wh3_main_combi_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_1	*	settlement_standard	wh3_main_chaos_map	wh_dlc05_wef_wood_elves		wh_wef_subterranean_tiles
wh3_main_cth_settlement_1	*	settlement_standard	wh3_main_combi_map	wh_dlc05_wef_wood_elves		wh3_main_wef_settlement_unfortified
wh3_main_cth_settlement_1	*	settlement_unfortified	wh3_main_chaos_map	wh_dlc05_wef_wood_elves		wh_wef_subterranean_tiles
wh3_main_cth_settlement_1	*	settlement_unfortified	wh3_main_combi_map	wh_dlc05_wef_wood_elves		wh3_main_wef_settlement_unfortified
wh3_main_cth_settlement_1_wasteland_ogr_camp	*	settlement_standard	wh3_main_chaos_map	*		wh3_main_cth_settlement_standard_1
wh3_main_cth_settlement_1_wasteland_ogr_camp	*	settlement_standard	wh3_main_combi_map	*		wh3_main_cth_settlement_standard_1
wh3_main_cth_settlement_1_wasteland_ogr_camp	*	settlement_unfortified	wh3_main_chaos_map	*		wh3_main_cth_settlement_unfortified_1
wh3_main_cth_settlement_1_wasteland_ogr_camp	*	settlement_unfortified	wh3_main_chaos_map	*	wh3_main_ogr_camp	wh3_main_macro_cth_wasteland_ogr_camp
wh3_main_cth_settlement_1_wasteland_ogr_camp	*	settlement_unfortified	wh3_main_combi_map	*		wh3_main_cth_settlement_unfortified_1
wh3_main_cth_settlement_1_wasteland_ogr_camp	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_cth_wasteland_ogr_camp
wh3_main_cth_settlement_1_wasteland_ogr_camp	*	settlement_standard	wh3_main_chaos_map	wh2_main_skv_skaven		wh3_main_skv_settlement_standard_1
wh3_main_cth_settlement_1_wasteland_ogr_camp	*	settlement_standard	wh3_main_combi_map	wh2_main_skv_skaven		wh3_main_skv_settlement_standard_1
wh3_main_cth_settlement_1_wasteland_ogr_camp	*	settlement_unfortified	wh3_main_chaos_map	wh2_main_skv_skaven		wh3_main_skv_settlement_unfortified_2
wh3_main_cth_settlement_1_wasteland_ogr_camp	*	settlement_unfortified	wh3_main_combi_map	wh2_main_skv_skaven		wh3_main_skv_settlement_unfortified_2
wh3_main_cth_settlement_1_wasteland_ogr_camp	*	settlement_standard	wh3_main_chaos_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_1_wasteland_ogr_camp	*	settlement_standard	wh3_main_combi_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_1_wasteland_ogr_camp	*	settlement_unfortified	wh3_main_chaos_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_1_wasteland_ogr_camp	*	settlement_unfortified	wh3_main_combi_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_1_wasteland_ogr_camp	*	settlement_standard	wh3_main_chaos_map	wh_dlc05_wef_wood_elves		wh_wef_subterranean_tiles
wh3_main_cth_settlement_1_wasteland_ogr_camp	*	settlement_standard	wh3_main_combi_map	wh_dlc05_wef_wood_elves		wh3_main_wef_settlement_unfortified
wh3_main_cth_settlement_1_wasteland_ogr_camp	*	settlement_unfortified	wh3_main_chaos_map	wh_dlc05_wef_wood_elves		wh_wef_subterranean_tiles
wh3_main_cth_settlement_1_wasteland_ogr_camp	*	settlement_unfortified	wh3_main_combi_map	wh_dlc05_wef_wood_elves		wh3_main_wef_settlement_unfortified
wh3_main_cth_settlement_2	*	settlement_standard	wh3_main_chaos_map	*		wh3_main_cth_settlement_standard_2
wh3_main_cth_settlement_2	*	settlement_standard	wh3_main_combi_map	*		wh3_main_cth_settlement_standard_2
wh3_main_cth_settlement_2	*	settlement_unfortified	wh3_main_chaos_map	*		wh3_main_cth_settlement_unfortified_2
wh3_main_cth_settlement_2	*	settlement_unfortified	wh3_main_chaos_map	*	wh3_main_ogr_camp	wh3_main_macro_cth_mtnplains_ogr_camp
wh3_main_cth_settlement_2	*	settlement_unfortified	wh3_main_combi_map	*		wh3_main_cth_settlement_unfortified_2
wh3_main_cth_settlement_2	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_cth_mtnplains_ogr_camp
wh3_main_cth_settlement_2	*	settlement_standard	wh3_main_chaos_map	wh2_main_skv_skaven		wh3_main_skv_settlement_standard_1
wh3_main_cth_settlement_2	*	settlement_standard	wh3_main_combi_map	wh2_main_skv_skaven		wh3_main_skv_settlement_standard_1
wh3_main_cth_settlement_2	*	settlement_unfortified	wh3_main_chaos_map	wh2_main_skv_skaven		wh3_main_skv_settlement_unfortified_1
wh3_main_cth_settlement_2	*	settlement_unfortified	wh3_main_combi_map	wh2_main_skv_skaven		wh3_main_skv_settlement_unfortified_1
wh3_main_cth_settlement_2	*	settlement_standard	wh3_main_chaos_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_2	*	settlement_standard	wh3_main_combi_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_2	*	settlement_unfortified	wh3_main_chaos_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_2	*	settlement_unfortified	wh3_main_combi_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_2	*	settlement_standard	wh3_main_chaos_map	wh_dlc05_wef_wood_elves		wh_wef_subterranean_tiles
wh3_main_cth_settlement_2	*	settlement_standard	wh3_main_combi_map	wh_dlc05_wef_wood_elves		wh3_main_wef_settlement_unfortified
wh3_main_cth_settlement_2	*	settlement_unfortified	wh3_main_chaos_map	wh_dlc05_wef_wood_elves		wh_wef_subterranean_tiles
wh3_main_cth_settlement_2	*	settlement_unfortified	wh3_main_combi_map	wh_dlc05_wef_wood_elves		wh3_main_wef_settlement_unfortified
wh3_main_cth_settlement_3	*	settlement_standard	wh3_main_chaos_map	*		wh3_main_cth_settlement_standard_1
wh3_main_cth_settlement_3	*	settlement_standard	wh3_main_combi_map	*		wh3_main_cth_settlement_standard_1
wh3_main_cth_settlement_3	*	settlement_unfortified	wh3_main_chaos_map	*		wh3_main_cth_settlement_unfortified_3
wh3_main_cth_settlement_3	*	settlement_unfortified	wh3_main_chaos_map	*	wh3_main_ogr_camp	wh3_main_macro_cth_mtnplains_ogr_camp
wh3_main_cth_settlement_3	*	settlement_unfortified	wh3_main_combi_map	*		wh3_main_cth_settlement_unfortified_3
wh3_main_cth_settlement_3	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_cth_mtnplains_ogr_camp
wh3_main_cth_settlement_3	*	settlement_standard	wh3_main_chaos_map	wh2_main_skv_skaven		wh3_main_skv_settlement_standard_1
wh3_main_cth_settlement_3	*	settlement_standard	wh3_main_combi_map	wh2_main_skv_skaven		wh3_main_skv_settlement_standard_1
wh3_main_cth_settlement_3	*	settlement_unfortified	wh3_main_chaos_map	wh2_main_skv_skaven		wh3_main_skv_settlement_unfortified_2
wh3_main_cth_settlement_3	*	settlement_unfortified	wh3_main_combi_map	wh2_main_skv_skaven		wh3_main_skv_settlement_unfortified_2
wh3_main_cth_settlement_3	*	settlement_standard	wh3_main_chaos_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_3	*	settlement_standard	wh3_main_combi_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_3	*	settlement_unfortified	wh3_main_chaos_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_3	*	settlement_unfortified	wh3_main_combi_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_3	*	settlement_standard	wh3_main_chaos_map	wh_dlc05_wef_wood_elves		wh_wef_subterranean_tiles
wh3_main_cth_settlement_3	*	settlement_standard	wh3_main_combi_map	wh_dlc05_wef_wood_elves		wh3_main_wef_settlement_unfortified
wh3_main_cth_settlement_3	*	settlement_unfortified	wh3_main_chaos_map	wh_dlc05_wef_wood_elves		wh_wef_subterranean_tiles
wh3_main_cth_settlement_3	*	settlement_unfortified	wh3_main_combi_map	wh_dlc05_wef_wood_elves		wh3_main_wef_settlement_unfortified
wh3_main_cth_settlement_4	*	settlement_standard	wh3_main_chaos_map	*		wh3_main_cth_settlement_standard_2
wh3_main_cth_settlement_4	*	settlement_standard	wh3_main_combi_map	*		wh3_main_cth_settlement_standard_2
wh3_main_cth_settlement_4	*	settlement_unfortified	wh3_main_chaos_map	*		wh3_main_cth_settlement_unfortified_4
wh3_main_cth_settlement_4	*	settlement_unfortified	wh3_main_chaos_map	*	wh3_main_ogr_camp	wh3_main_macro_cth_mtnplains_ogr_camp
wh3_main_cth_settlement_4	*	settlement_unfortified	wh3_main_combi_map	*		wh3_main_cth_settlement_unfortified_4
wh3_main_cth_settlement_4	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_cth_mtnplains_ogr_camp
wh3_main_cth_settlement_4	*	settlement_standard	wh3_main_chaos_map	wh2_main_skv_skaven		wh3_main_skv_settlement_standard_1
wh3_main_cth_settlement_4	*	settlement_standard	wh3_main_combi_map	wh2_main_skv_skaven		wh3_main_skv_settlement_standard_1
wh3_main_cth_settlement_4	*	settlement_unfortified	wh3_main_chaos_map	wh2_main_skv_skaven		wh3_main_skv_settlement_unfortified_1
wh3_main_cth_settlement_4	*	settlement_unfortified	wh3_main_combi_map	wh2_main_skv_skaven		wh3_main_skv_settlement_unfortified_1
wh3_main_cth_settlement_4	*	settlement_standard	wh3_main_chaos_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_4	*	settlement_standard	wh3_main_combi_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_4	*	settlement_unfortified	wh3_main_chaos_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_4	*	settlement_unfortified	wh3_main_combi_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_4	*	settlement_standard	wh3_main_chaos_map	wh_dlc05_wef_wood_elves		wh_wef_subterranean_tiles
wh3_main_cth_settlement_4	*	settlement_standard	wh3_main_combi_map	wh_dlc05_wef_wood_elves		wh3_main_wef_settlement_unfortified
wh3_main_cth_settlement_4	*	settlement_unfortified	wh3_main_chaos_map	wh_dlc05_wef_wood_elves		wh_wef_subterranean_tiles
wh3_main_cth_settlement_4	*	settlement_unfortified	wh3_main_combi_map	wh_dlc05_wef_wood_elves		wh3_main_wef_settlement_unfortified
wh3_main_cth_settlement_5	*	settlement_standard	wh3_main_chaos_map	*		wh3_main_cth_settlement_standard_2
wh3_main_cth_settlement_5	*	settlement_standard	wh3_main_combi_map	*		wh3_main_cth_settlement_standard_2
wh3_main_cth_settlement_5	*	settlement_unfortified	wh3_main_chaos_map	*		wh3_main_cth_settlement_unfortified_5
wh3_main_cth_settlement_5	*	settlement_unfortified	wh3_main_chaos_map	*	wh3_main_ogr_camp	wh3_main_macro_cth_mtnplains_ogr_camp
wh3_main_cth_settlement_5	*	settlement_unfortified	wh3_main_combi_map	*		wh3_main_cth_settlement_unfortified_5
wh3_main_cth_settlement_5	*	settlement_unfortified	wh3_main_combi_map	*	wh3_main_ogr_camp	wh3_main_macro_cth_mtnplains_ogr_camp
wh3_main_cth_settlement_5	*	settlement_standard	wh3_main_chaos_map	wh2_main_skv_skaven		wh3_main_skv_settlement_standard_1
wh3_main_cth_settlement_5	*	settlement_standard	wh3_main_combi_map	wh2_main_skv_skaven		wh3_main_skv_settlement_standard_1
wh3_main_cth_settlement_5	*	settlement_unfortified	wh3_main_chaos_map	wh2_main_skv_skaven		wh3_main_skv_settlement_unfortified_2
wh3_main_cth_settlement_5	*	settlement_unfortified	wh3_main_combi_map	wh2_main_skv_skaven		wh3_main_skv_settlement_unfortified_2
wh3_main_cth_settlement_5	*	settlement_standard	wh3_main_chaos_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_5	*	settlement_standard	wh3_main_combi_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_5	*	settlement_unfortified	wh3_main_chaos_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_5	*	settlement_unfortified	wh3_main_combi_map	wh_dlc03_bst_beastmen		wh3_main_bst_settlement_unfortified_1
wh3_main_cth_settlement_5	*	settlement_standard	wh3_main_chaos_map	wh_dlc05_wef_wood_elves		wh_wef_subterranean_tiles
wh3_main_cth_settlement_5	*	settlement_standard	wh3_main_combi_map	wh_dlc05_wef_wood_elves		wh3_main_wef_settlement_unfortified
wh3_main_cth_settlement_5	*	settlement_unfortified	wh3_main_chaos_map	wh_dlc05_wef_wood_elves		wh_wef_subterranean_tiles
wh3_main_cth_settlement_5	*	settlement_unfortified	wh3_main_combi_map	wh_dlc05_wef_wood_elves		wh3_main_wef_settlement_unfortified
wh3_main_cth_settlement_bastion	*	settlement_standard	wh3_main_chaos_map	*		wh3_main_cth_settlement_bastion
wh3_main_cth_settlement_bastion	*	settlement_standard	wh3_main_combi_map	*		wh3_main_cth_settlement_bastion
wh3_main_cth_settlement_bastion	*	settlement_unfortified	wh3_main_chaos_map	*		wh3_main_cth_settlement_bastion
wh3_main_cth_settlement_bastion	*	settlement_unfortified	wh3_main_combi_map	*		wh3_main_cth_settlement_bastion
wh3_main_cth_settlement_bastion	*	settlement_standard	wh3_main_chaos_map	wh2_main_skv_skaven		wh3_main_skv_settlement_standard_1
wh3_main_cth_settlement_bastion	*	settlement_standard	wh3_main_combi_map	wh2_main_skv_skaven		wh3_main_skv_settlement_standard_1
