id	mission_key	option_key	value	target
1381755350	wh2_main_spawning_capture_x_battle_captives_mid	VAR_OBJECTIVE_AMOUNT_INT	500	default
1382076902	wh2_dlc11_cst_treasure_map_lake_treasure_me_7_level_1	VAR_OBJECTIVE_FORCE_STANCE_RECORD	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING	default
138226452	wh3_main_ie_qb_hef_eltharion_talisman_of_hoeth	GEN_CND_CHARACTER_ID	1556373152	default
138236674	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_vmp	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_vmp	default
1382380733	wh2_dlc14_brt_repanse_banner_jean_alternate	VAR_OBJECTIVE_AMOUNT_INT	1	default
1382909	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_lzd	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_lzd	default
1382927290	wh2_dlc11_cst_treasure_map_animal_treasure_me_4_level_1	VAR_OBJECTIVE_OVERRIDE_TEXT	mission_text_text_wh2_dlc11_objective_treasure_maps	default
1383386684	wh2_dlc11_mis_cst_engage_force_army_invading_grn	CND_CULTURE	wh2_dlc11_cst_vampire_coast	default
1383582026	wh3_main_mis_sla_diplomatic_eliminate_character_in_battle	GEN_CND_CULTURE	wh3_main_sla_slaanesh	default
1383659320	wh3_main_mis_gen_capture_regions_generic	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
138406644	wh2_main_mis_hef_engage_force_army_invading_emp	META_OPTION_SET	mis_engage_force_army_invading_emp	default
1384639736	wh3_main_mis_tmb_eliminate_character_in_battle_high_rank_generic	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank	default
1385135965	wh2_dlc09_mis_tmb_declare_war_grn	META_OPTION_SET	mis_declare_war_grn	default
1385235094	wh3_main_mis_gen_assassinate_character_agent_generic	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
1385533268	wh2_dlc11_cst_treasure_map_lake_treasure_me_7_level_1	CND_MISSION_NOT_ACTIVE	wh2_dlc11_cst_treasure_map_lake_treasure_me_7_level_1	default
1385572836	wh3_main_mis_nur_diplomatic_engage_force	CND_CULTURE	wh3_main_nur_nurgle	default
1385595479	wh2_dlc11_cst_treasure_map_symbols_treasure_me_8_level_1	GEN_TARGET_NONE		default
1385770946	wh2_dlc10_incident_alarielle_start_ap_bonus	GEN_TARGET_REGION		default
1385888942	wh2_dlc09_mis_tmb_recruit_agent_wizard	META_OPTION_SET	mis_recruit_agent_wizard	default
1385899654	wh_dlc08_monster_hunt_2_stage_3	GEN_CND_REGION	wh3_main_combi_region_temple_of_heimkel	default
1386035419	wh3_dlc23_chaos_ksl_ulrika_stage_2	GEN_TARGET_REGION		default
1386139897	wh3_main_mis_kho_diplomatic_capture_region	CND_CULTURE	wh3_main_kho_khorne	default
138633588	wh2_dlc11_cst_treasure_map_river_treasure_me_5_level_2	VAR_OBJECTIVE_TRIGGER_IMMEDIATELY		default
1386348714	wh2_dlc11_cst_treasure_map_lake_treasure_me_6_level_2	VAR_CHANCE	100	default
138668838	wh2_main_mis_def_engage_force_army_vmp	META_OPTION_SET	mis_engage_force_army_vmp	default
1386719298	wh3_dlc21_dwf_confederation_mission_angrund	GEN_CND_FACTION	wh_main_grn_broken_nose	default
1386960208	wh2_main_mis_lzd_recruit_unit_land_infantry_ranged	VAR_OBJECTIVE_UNIT_CASTE	missile_infantry	default
13870	wh_main_mis_grn_eliminate_character_in_battle_high_rank_dwf	CND_CULTURE	wh_main_grn_greenskins	default
1387151779	wh3_prologue_mission_riddles	GEN_CND_CHARACTER_ID	138084536	default
1387220536	wh2_dlc17_grudge_legendary_settlement_silver_pinnacle	VAR_FOLLOWUP_CHANCE	100	default
1387443799	wh3_main_mis_gen_declare_war_tmb	META_OPTION_SET	mis_declare_war_tmb	default
1387554423	wh3_main_survival_forge_of_souls_wh3_main_kho_skarbrand	GEN_TARGET_NONE		default
1387676006	wh3_main_ie_qb_hef_alith_anar_the_moonbow	VAR_MISSION_LENGTH_INFINITE		default
1387695482	wh3_dlc23_mis_chd_diplomatic_eliminate_character_in_battle	GEN_CND_CULTURE	wh3_dlc23_chd_chaos_dwarfs	default
1387729834	wh2_dlc11_cst_treasure_map_lake_treasure_me_3_level_1	VAR_OBJECTIVE_MAX_DISTANCE_TO_DECOY	50	default
1387846775	wh2_dlc11_cst_treasure_map_skull_treasure_me_4_level_1	CND_MISSION_NOT_ACTIVE	wh2_dlc11_cst_treasure_map_skull_treasure_me_4_level_1	default
1387998039	wh3_dlc20_survival_altar_of_battle_wh3_dlc20_chs_vilitch	GEN_CND_FACTION_LEADER		target_character_1
1388310681	wh2_main_mis_hef_declare_war_skv	CND_CULTURE	wh2_main_hef_high_elves	default
1388378337	wh2_main_spawning_income_at_least_x_mid	CND_MIN_NET_INCOME	5000	default
1388780246	wh2_main_mis_def_eliminate_character_in_battle_high_rank_chs	CND_CULTURE	wh2_main_def_dark_elves	default
1388860857	wh2_dlc15_ME_hef_imrik_star_dragon_stage_1	VAR_FOLLOWUP_CHANCE	100	default
1388890188	wh3_main_mis_dae_diplomatic_capture_region	CND_CULTURE	wh3_main_dae_daemons	default
138920601	wh3_main_mis_tmb_engage_force_army_generic	META_OPTION_SET	mis_engage_force_army	default
1389462499	wh2_main_mis_lzd_capture_regions_def	META_OPTION_SET	mis_capture_regions_def	default
1389467876	wh3_main_mis_gen_raze_sack_settlement_vmp	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
1389483503	wh_dlc08_monster_hunt_6_stage_3_mpc	GEN_CND_ALLOW_REBELS		default
138982149	wh3_prologue_mission_reveal	VAR_CHANCE	100	default
1389946070	wh2_dlc11_cst_treasure_map_river_treasure_me_6_level_2	VAR_OBJECTIVE_TRIGGER_IMMEDIATELY		default
1390682818	wh2_dlc17_grudge_legendary_enemy_high_elves	VAR_FOLLOWUP_CHANCE	100	default
1390922403	wh2_dlc09_mis_tmb_raze_sack_settlement_skv	META_OPTION_SET	mis_raze_sack_settlement_skv	default
1390932317	wh2_dlc10_alith_anar_assassination_hellebron	VAR_CHANCE	100	default
13911	wh_main_mis_grn_eliminate_character_in_battle_high_rank_emp	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_emp	default
1391100461	wh3_main_mis_def_capture_regions_generic	META_OPTION_SET	GEN_CND_NOT_CULTURE_dark_elves_generic	default
1391473692	wh3_main_ie_qb_ogr_greasus_sceptre_of_titans	GEN_TARGET_CHARACTER		default
1391798335	wh2_dlc09_mis_tmb_make_alliance_0	GEN_CND_SUBCULTURE	wh2_main_sc_tmb_tomb_kings	default
1391969271	wh2_main_mis_hef_assassinate_character_agent_grn	META_OPTION_SET	mis_assassinate_character_agent_grn	default
1392170977	wh_dlc08_monster_hunt_0_stage_1	VAR_MISSION_LENGTH_INFINITE		default
1392395312	wh2_dlc11_cst_treasure_map_skull_treasure_me_2_level_1	VAR_OBJECTIVE_FORCE_STANCE_RECORD	MILITARY_FORCE_ACTIVE_STANCE_TYPE_CHANNELING	default
1392407493	wh3_dlc23_ie_chd_drazhoath_hellshard_amulet	VAR_CHANCE	100	default
1392560486	wh3_main_survival_nurgle_wh3_main_ksl_kostaltyn	GEN_TARGET_NONE		default
1392612300	wh3_main_ie_tiktaqto_lord_kroak	VAR_MISSION_LENGTH_INFINITE		default
1392667448	wh2_dlc11_cst_final_battle_grand_campaign_aranessa	VAR_FOLLOWUP_CHANCE	100	default
1392780761	wh3_main_survival_nurgle_wh3_main_ksl_boris	VAR_MISSION_LENGTH_INFINITE		default
1393127356	wh2_dlc11_mis_cst_engage_force_army_invading_bst	META_OPTION_SET	mis_engage_force_army_invading_bst	default
1393405457	wh2_main_spawning_defeat_n_armies_of_faction_late	VAR_OBJECTIVE_NUM_ARMIES	4	default
1393899338	wh2_main_spawning_raze_or_sack_n_different_settlements_including_mid	CND_CULTURE	wh2_main_lzd_lizardmen	default
1393938893	wh2_dlc11_mis_cst_assassinate_character_agent_emp	CND_CULTURE	wh2_dlc11_cst_vampire_coast	default
1394473619	wh2_main_mis_lzd_declare_war_hef	CND_CULTURE	wh2_main_lzd_lizardmen	default
1394798399	wh3_main_mis_nur_diplomatic_capture_region	GEN_CND_CULTURE	wh3_main_nur_nurgle	default
1395401508	wh3_main_mis_gen_capture_regions_hef	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
1395820198	wh3_main_ie_qb_hef_eltharion_talisman_of_hoeth	VAR_MISSION_LENGTH_INFINITE		default
1395984588	wh_dlc03_mis_bst_raze_sack_settlement_dwf	META_OPTION_SET	mis_raze_sack_settlement_dwf	default
1396327780	wh2_dlc11_mission_piece_of_eight_5	VAR_CHANCE	100	default
13978	wh_main_mis_grn_eliminate_character_in_battle_high_rank_emp	CND_CULTURE	wh_main_grn_greenskins	default
1397935669	wh_dlc08_qb_nor_monster_hunt_2	VAR_FOLLOWUP_CHANCE	100	default
1398512097	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_skv	GEN_CND_FACTION	wh2_main_skv_clan_mors	default
1398666126	wh_dlc08_monster_hunt_7_stage_3_mpc	GEN_TARGET_REGION		default
1399184552	wh2_dlc09_mis_tmb_assassinate_character_agent_vmp	CND_CULTURE	wh2_dlc09_tmb_tomb_kings	default
1399533397	wh2_main_mis_hef_capture_regions_wef	META_OPTION_SET	mis_capture_regions_wef	default
1399998691	wh2_main_mis_skv_engage_force_army_invading_emp	CND_CULTURE	wh2_main_skv_skaven	default
1400171428	wh3_main_mis_kho_diplomatic_eliminate_character_in_battle	GEN_CND_CULTURE	wh3_main_kho_khorne	default
1400871645	wh_dlc05_mis_wef_engage_force_army_invading_bst	META_OPTION_SET	mis_engage_force_army_invading_bst	default
1401137976	wh3_dlc23_chd_ancestor_hellshard_structure_wh3_dlc23_chd_astragoth	VAR_CHANCE	100	default
1401172076	wh2_dlc09_mis_tmb_engage_force_army_hef	CND_CULTURE	wh2_dlc09_tmb_tomb_kings	default
1401363200	wh2_dlc11_grudge_recapture_settlement_cst	VAR_FOLLOWUP_CHANCE	100	default
1401413548	wh2_main_mis_skv_engage_force_army_emp	META_OPTION_SET	mis_engage_force_army_emp	default
1402303029	wh2_main_mis_def_engage_force_army_grn	META_OPTION_SET	mis_engage_force_army_grn	default
1402321711	wh_dlc05_mis_wef_engage_force_army_invading_generic	META_OPTION_SET	mis_engage_force_army_invading	default
1402761343	wh2_dlc09_mis_tmb_engage_force_army_vmp	META_OPTION_SET	mis_engage_force_army_vmp	default
1402946533	wh3_main_mis_cst_assassinate_character_agent_generic	META_OPTION_SET	GEN_CND_NOT_CULTURE_vampire_coast_generic	default
1403401218	wh3_main_ie_qb_ksl_katarin_frost_fang	VAR_MISSION_LENGTH_INFINITE		default
1403536254	wh2_dlc11_mis_cst_engage_force_army_emp	CND_CULTURE	wh2_dlc11_cst_vampire_coast	default
140363976	wh3_main_mis_tmb_raze_sack_settlement_generic	CND_CULTURE	wh2_dlc09_tmb_tomb_kings	default
1403707301	wh3_dlc20_qb_chs_valkia_the_spear_slaupnir	GEN_TARGET_CHARACTER		default
14043	wh_main_mis_grn_eliminate_character_in_battle_high_rank_generic	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank	default
1404849977	wh3_main_survival_khorne_wh3_main_sla_nkari	VAR_MISSION_LENGTH_INFINITE		default
1404910052	wh2_dlc11_cst_treasure_map_animal_treasure_me_2_level_1	VAR_MISSION_LENGTH_INFINITE		default
1404985528	wh2_main_mis_hef_assassinate_character_agent_brt	CND_CULTURE	wh2_main_hef_high_elves	default
1405813025	wh3_main_mis_gen_raze_sack_settlement_generic	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
1406216208	wh2_dlc11_cst_treasure_map_animal_treasure_me_3_level_1	VAR_OBJECTIVE_HEX_TRIGGER_RADIUS	3	default
1406482882	wh3_main_mis_gen_engage_force_army_invading_nur	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
1406870	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_brt	GEN_CND_FACTION	wh_main_brt_bretonnia	default
1407375522	wh3_main_mis_def_engage_force_army_invading_generic	META_OPTION_SET	GEN_CND_NOT_CULTURE_dark_elves_generic	default
1407428554	wh2_dlc11_cst_treasure_map_symbols_treasure_me_5_level_2	VAR_OBJECTIVE_LOGICAL_POSTION	251;642	default
1408442131	wh2_dlc11_mis_cst_recruit_unit_land_infantry_melee	CND_CULTURE	wh2_dlc11_cst_vampire_coast	default
1408473262	wh3_main_mis_hef_eliminate_character_in_battle_faction_leader_generic	CND_CULTURE	wh2_main_hef_high_elves	default
1408521904	wh2_main_mis_lzd_assassinate_character_agent_lzd	META_OPTION_SET	mis_assassinate_character_agent_lzd	default
140904647	wh2_dlc11_mis_cst_raze_sack_settlement_grn	META_OPTION_SET	mis_raze_sack_settlement_grn	default
1409067985	wh3_main_ie_qb_grn_grom_lucky_banner	VAR_CHANCE	100	default
1411602350	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_hef	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_hef	default
1411702912	wh2_dlc14_brt_repanse_banner_jean	VAR_MISSION_LENGTH_INFINITE		default
14118	wh_main_mis_grn_eliminate_character_in_battle_high_rank_generic	CND_CULTURE	wh_main_grn_greenskins	default
1413008090	wh3_main_mis_ksl_diplomatic_eliminate_character_in_battle	GEN_CND_CULTURE	wh3_main_ksl_kislev	default
1413014751	wh2_main_mis_skv_capture_regions_hef	CND_CULTURE	wh2_main_skv_skaven	default
1413781989	wh3_main_mis_gen_assassinate_character_agent_ksl	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
1413860025	wh2_dlc11_cst_treasure_map_animal_treasure_me_1_level_1	VAR_OBJECTIVE_MAX_DISTANCE_TO_DECOY	50	default
141386259	wh2_dlc13_qb_lzd_final_battle_nakai	VAR_MISSION_LENGTH_INFINITE		default
141395996	wh3_main_ie_qb_lzd_tehenhauin_plaque_of_sotek	GEN_TARGET_CHARACTER		default
1414237625	wh3_main_qb_ksl_katarin_boris_unlock	VAR_MISSION_LENGTH_INFINITE		default
1414244992	wh3_main_ie_qb_def_rakarth_raid_the_zoo	CND_FACTION	wh2_twa03_def_rakarth	default
1414306913	wh3_main_survival_khorne_wh3_main_nur_kugath	VAR_CHANCE	100	default
141438702	wh3_main_mis_gen_raze_sack_settlement_hef	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
141443220	wh2_main_mis_def_capture_regions_brt	CND_CULTURE	wh2_main_def_dark_elves	default
1415412483	wh2_dlc13_wulfhart_hertwig_van_hal_stage_4	GEN_CND_NOT_DEFENSIVE_ALLIED		default
1415509096	wh3_main_mis_lzd_assassinate_character_agent_generic	CND_CULTURE	wh2_main_lzd_lizardmen	default
1415520339	wh_dlc08_monster_hunt_4_stage_3_1	GEN_TARGET_NONE		default
141561408	wh2_dlc15_grn_grom_black_toof_3_2	VAR_CHANCE	100	default
141565348	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_vmp	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_vmp	default
1415785265	wh_dlc08_qb_nor_monster_hunt_0	VAR_CHANCE	100	default
141602966	wh2_main_mis_def_recruit_agent_spy	META_OPTION_SET	mis_recruit_agent_spy	default
14164	wh_main_mis_grn_eliminate_character_in_battle_high_rank_generic	META_OPTION_SET	GEN_CND_NOT_CULTURE_greenskins_generic	default
1416782112	wh3_main_survival_nurgle_wh3_main_cth_zhao_ming	VAR_MISSION_LENGTH_INFINITE		default
1416865388	wh3_main_ie_qb_lzd_the_mace_of_ulumak	GEN_TARGET_NONE		default
1416975816	wh2_main_spawning_assassinate_character	GEN_CND_NOT_WOUNDED		default
141737151	wh2_dlc11_cst_treasure_map_symbols_treasure_me_6_level_1	VAR_MISSION_LENGTH_INFINITE		default
1417492568	wh2_dlc10_alith_anar_assassination_war_dark_elf_1	VAR_CHANCE	100	default
1417579114	wh3_main_mis_gen_engage_force_army_invading_sla	META_OPTION_SET	mis_engage_force_army_invading_sla	default
1417756437	wh2_main_mis_lzd_engage_force_army_emp	META_OPTION_SET	mis_engage_force_army_emp	default
1417920448	wh_dlc08_qb_chs_final_battle_tzeentch	VAR_FOLLOWUP_CHANCE	100	default
1418137996	wh2_main_dilemma_loyalty_skv_the_skavenblight_question_2_a	VAR_CHANCE	100	default
1418242114	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_lzd	CND_CULTURE	wh2_main_lzd_lizardmen	default
141838388	wh3_main_survival_khorne_wh3_main_ogr_skrag_the_slaughterer	GEN_TARGET_NONE		default
1418559430	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_hef	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_hef	default
14186	wh_main_mis_grn_eliminate_character_in_battle_high_rank_grn	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_grn	default
1418922038	wh3_main_survival_slaanesh_wh3_main_ksl_katarin	GEN_TARGET_NONE		default
1418948434	wh3_main_ie_qb_def_hellebron_deathsword_and_the_cursed_blade	VAR_CHANCE	100	default
1419259636	wh2_main_mis_lzd_engage_force_army_hef	CND_CULTURE	wh2_main_lzd_lizardmen	default
141966812	wh2_main_spawning_defeat_n_armies_of_faction	CND_MISSION_NOT_ACTIVE	wh2_main_spawning_defeat_n_armies_of_faction_rare	default
1419977865	wh2_dlc11_mis_cst_eliminate_character_in_battle_high_rank_def	CND_CULTURE	wh2_dlc11_cst_vampire_coast	default
14200258	wh2_main_mis_skv_capture_regions_grn	CND_CULTURE	wh2_main_skv_skaven	default
1420277920	wh2_dlc11_mis_cst_eliminate_character_in_battle_faction_leader_def	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_def	default
1420403985	wh2_dlc11_cst_dilemma_ocean_of_opportunities_0	VAR_CHANCE	100	default
1420422241	wh2_main_mis_skv_engage_force_army_hef	META_OPTION_SET	mis_engage_force_army_hef	default
1420565276	wh2_main_mis_hef_engage_force_army_invading_bst	META_OPTION_SET	mis_engage_force_army_invading_bst	default
1421059653	wh2_dlc11_mission_piece_of_eight_1	GEN_TARGET_NONE		default
1421361165	wh2_dlc11_cst_treasure_map_island_treasure_me_6_level_2	VAR_OBJECTIVE_LOGICAL_POSTION	362;750	default
1421845306	wh2_dlc11_mis_cst_diplomatic_eliminate_character_in_battle	GEN_CND_SUBCULTURE	wh2_dlc11_sc_cst_vampire_coast	default
1421867779	wh2_dlc11_mis_cst_raze_sack_settlement_lzd	CND_CULTURE	wh2_dlc11_cst_vampire_coast	default
1422069839	wh2_main_mis_lzd_capture_regions_dwf	META_OPTION_SET	mis_capture_regions_dwf	default
1422440575	wh3_main_mis_ksl_recruit_agent_patriarch	META_OPTION_SET	mis_recruit_agent_dignitary	default
1422456607	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_chs	GEN_CND_FACTION	wh_main_chs_chaos	default
1422718240	wh3_main_mis_nur_diplomatic_assassinate_character	GEN_CND_CULTURE	wh3_main_nur_nurgle	default
142298316	wh2_main_mis_hef_raze_sack_settlement_wef	CND_CULTURE	wh2_main_hef_high_elves	default
1423076322	wh2_dlc14_repanse_mission_own_province	CND_FACTION	wh2_dlc14_brt_chevaliers_de_lyonesse	default
1423092874	wh2_main_mis_hef_raze_sack_settlement_brt	CND_CULTURE	wh2_main_hef_high_elves	default
1423866326	wh_dlc08_qb_chs_final_battle_khorne	VAR_MISSION_LENGTH_INFINITE		default
142414085	wh2_dlc13_wulfhart_hertwig_van_hal_stage_3	VAR_FOLLOWUP_CHANCE	100	default
1424167140	wh3_main_mis_nur_diplomatic_eliminate_character_in_battle	META_OPTION_SET	mis_diplomatic_eliminate_character_in_battle	default
14243	wh_main_mis_grn_eliminate_character_in_battle_high_rank_grn	CND_CULTURE	wh_main_grn_greenskins	default
1424761345	wh3_dlc23_chd_ancestor_relic_of_grimnir	GEN_TARGET_NONE		default
1424953609	wh2_dlc11_mis_cst_recruit_agent_dignitary	CND_CULTURE	wh2_dlc11_cst_vampire_coast	default
1425032261	wh3_main_ie_qb_hef_alith_anar_the_shadow_crown	GEN_CND_REGION	wh3_main_combi_region_shrine_of_khaine	default
1425882703	wh3_main_ie_qb_wef_drycha_coeddil_unchained	GEN_TARGET_CHARACTER		default
1425901455	wh3_main_ie_qb_hef_final_battle_eltharion	VAR_MISSION_LENGTH_MIN	5	default
1425933681	wh3_main_ie_qb_dwf_thorek_rune_armour_quest	VAR_MISSION_LENGTH_INFINITE		default
1426086288	wh_dlc03_mis_bst_raze_sack_settlement_emp	META_OPTION_SET	mis_raze_sack_settlement_emp	default
1426099444	wh2_main_mis_lzd_recruit_unit_land_cavalry	META_OPTION_SET	mis_recruit_unit	default
1426586513	wh3_main_mis_gen_engage_force_army_invading_def	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
1426910226	wh2_dlc09_mis_tmb_declare_war_grn	CND_CULTURE	wh2_dlc09_tmb_tomb_kings	default
1426998747	wh2_dlc15_grom_blacktoof_prophecy_2	VAR_MISSION_LENGTH_INFINITE		default
1428572915	wh_dlc08_monster_hunt_4_stage_3_1	VAR_MISSION_LENGTH_INFINITE		default
14288	wh_main_mis_grn_eliminate_character_in_battle_high_rank_vmp	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_vmp	default
1428905836	wh2_dlc11_cst_treasure_map_unique_treasure_me_7_level_3	VAR_OBJECTIVE_LOGICAL_POSTION	666;562	default
142896284	wh2_dlc10_monster_hunt_9_stage_4_mpc	VAR_MISSION_LENGTH_INFINITE		default
142915607	wh2_dlc11_mis_cst_declare_war_def	META_OPTION_SET	mis_declare_war_def	default
1429628987	wh2_dlc09_mis_tmb_engage_force_army_tmb	CND_CULTURE	wh2_dlc09_tmb_tomb_kings	default
1430733080	wh3_main_mis_tmb_capture_regions_generic	META_OPTION_SET	mis_capture_regions	default
1431180172	wh3_main_mis_gen_raid_region_tze	META_OPTION_SET	mis_raid_region_tze	default
14312360	wh2_dlc09_mis_tmb_raid_region_emp	CND_CULTURE	wh2_dlc09_tmb_tomb_kings	default
1431467607	wh_dlc08_monster_hunt_4_stage_1	VAR_FOLLOWUP_CHANCE	100	default
143171936	wh2_dlc12_ikit_workshop_tier_3_2	VAR_CHANCE	100	default
1431936505	wh2_dlc11_mis_cst_capture_regions_emp	META_OPTION_SET	mis_capture_regions_emp	default
1431963209	wh2_main_mis_lzd_declare_war_def	CND_CULTURE	wh2_main_lzd_lizardmen	default
1431991046	wh2_main_mis_def_engage_force_army_invading_dwf	META_OPTION_SET	mis_engage_force_army_invading_dwf	default
1432225269	wh2_dlc11_cst_treasure_map_volcano_treasure_me_2_level_2	VAR_CHANCE	100	default
1432464306	wh2_dlc14_qb_def_final_battle_malus	VAR_MISSION_LENGTH_INFINITE		default
1432533184	wh2_main_mis_hef_engage_force_army_invading_brt	META_OPTION_SET	mis_engage_force_army_invading_brt	default
1433095689	wh2_main_spawning_defeat_n_armies_of_faction_late	CND_CULTURE	wh2_main_lzd_lizardmen	default
1434895288	wh2_dlc11_cst_treasure_map_animal_treasure_me_6_level_2	VAR_MISSION_LENGTH_INFINITE		default
1434973328	wh3_main_mis_gen_make_alliance	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
143502050	wh2_dlc12_ikit_workshop_tier_2_1	GEN_TARGET_NONE		default
1435163901	wh2_main_mis_hef_raze_sack_settlement_skv	CND_CULTURE	wh2_main_hef_high_elves	default
1435321348	wh2_dlc11_cst_treasure_map_symbols_treasure_me_7_level_2	VAR_OBJECTIVE_LOGICAL_POSTION	753;203	default
14354	wh_main_mis_grn_eliminate_character_in_battle_high_rank_vmp	CND_CULTURE	wh_main_grn_greenskins	default
1435559188	wh3_main_ie_qb_def_rakarth_whip_of_agony	VAR_FOLLOWUP_CHANCE	100	default
1435745697	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_grn	CND_CULTURE	wh2_main_def_dark_elves	default
1435797856	wh3_main_ie_qb_hef_tyrion_heart_of_avelorn	GEN_CND_REGION	wh3_main_combi_region_phoenix_gate	default
1436739962	wh3_dlc23_ie_chd_drazhoath_the_graven_sceptre	GEN_TARGET_CHARACTER		default
1436791523	wh2_main_mis_skv_engage_force_army_invading_skv	CND_CULTURE	wh2_main_skv_skaven	default
1438633465	wh_dlc08_monster_hunt_4_stage_1	GEN_CND_ALLOW_REBELS		default
14394	wh_main_mis_vmp_eliminate_character_in_battle_faction_leader_chs	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_chs	default
1439563823	wh_dlc05_mis_wef_eliminate_character_in_battle_high_rank_vmp	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_vmp	default
1439926904	wh2_main_mis_def_raid_region_grn	CND_CULTURE	wh2_main_def_dark_elves	default
144012382	wh3_main_survival_nurgle_wh3_main_nur_kugath	VAR_CHANCE	100	default
1440241351	wh3_main_qb_tze_kairos_staff_of_tomorrow	GEN_TARGET_CHARACTER		default
144083242	wh3_main_ie_qb_tmb_settra_the_crown_of_nehekhara	VAR_CHANCE	100	default
1441799740	wh2_main_mis_lzd_capture_regions_brt	CND_CULTURE	wh2_main_lzd_lizardmen	default
1441962537	wh3_main_survival_forge_of_souls_wh3_main_ksl_kostaltyn	VAR_MISSION_LENGTH_INFINITE		default
1442341289	wh3_dlc23_ie_ksl_ulrika_stage_1	GEN_TARGET_NONE		default
1442614672	wh3_main_ie_qb_wef_sisters_dragon	GEN_TARGET_CHARACTER		default
1442645735	wh2_dlc11_cst_treasure_map_skull_treasure_me_6_level_2	VAR_MISSION_LENGTH_INFINITE		default
1442659154	wh2_dlc11_cst_treasure_map_river_treasure_me_5_level_2	VAR_CHANCE	100	default
144284241	wh2_main_mis_skv_engage_force_army_invading_hef	CND_CULTURE	wh2_main_skv_skaven	default
1443064866	wh_dlc08_qb_nor_monster_hunt_4	GEN_TARGET_NONE		default
1443102982	wh3_dlc23_mis_gen_raid_region_chd	META_OPTION_SET	CND_CULTURE_warhammer3_gen_missions	default
1443919767	wh2_main_mis_lzd_engage_force_army_invading_grn	META_OPTION_SET	mis_engage_force_army_invading_grn	default
1444592869	wh2_dlc11_mis_cst_capture_regions_vmp	CND_CULTURE	wh2_dlc11_cst_vampire_coast	default
1444779147	wh_dlc08_monster_hunt_7_stage_1	GEN_TARGET_NONE		default
14451	wh_main_mis_vmp_eliminate_character_in_battle_faction_leader_chs	CND_CULTURE	wh_main_vmp_vampire_counts	default
1445919316	wh2_main_spawning_kill_x_entities_late	GEN_TARGET_NONE		default
1446260754	wh3_main_mis_cth_recruit_agent_astromancer	META_OPTION_SET	mis_recruit_agent	default
1446340985	wh2_dlc11_cst_dilemma_ocean_of_opportunities_1	VAR_OBJECTIVE_REQUIRES_VICTORY		default
1446768847	wh2_dlc11_cst_treasure_map_unique_treasure_me_5_level_3	VAR_OBJECTIVE_HEX_TRIGGER_RADIUS	8	default
14479	wh_main_mis_vmp_eliminate_character_in_battle_faction_leader_chs	GEN_CND_FACTION	wh_main_chs_chaos	default
144941171	wh3_main_survival_slaanesh_wh3_main_cth_miao_ying	VAR_CHANCE	100	default
14496	wh_main_mis_vmp_eliminate_character_in_battle_faction_leader_dwf	META_OPTION_SET	mis_eliminate_character_in_battle_faction_leader_dwf	default
144989531	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_dwf	META_OPTION_SET	mis_eliminate_character_in_battle_high_rank_dwf	default
1449959241	wh3_main_mis_gen_declare_war_dwf	META_OPTION_SET	mis_declare_war_dwf	default
1450091753	wh3_dlc23_ie_ksl_ulrika_stage_1	VAR_FOLLOWUP_CHANCE	100	default
1450339410	wh2_dlc11_cst_treasure_map_starting_treasure_aranessa_me	VAR_CHANCE	100	default
