key	incident	is_positive	weight	target_culture	source_culture
670977999	wh2_main_incident_intrigue_def_negative_2a	false	15.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
671353768	wh2_main_incident_intrigue_any_negative_3b	false	3.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
676252889	wh2_main_incident_intrigue_any_negative_3b	false	3.0	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
681570432	wh2_main_incident_intrigue_any_positive_3b	true	3.0	wh_main_brt_bretonnia	wh2_main_hef_high_elves
693552418	wh2_main_incident_intrigue_any_negative_1a	false	5.0	wh_main_chs_chaos	wh2_main_hef_high_elves
702462584	wh2_main_incident_intrigue_skv_positive_1b	true	15.0	wh2_main_skv_skaven	wh2_main_hef_high_elves
718219320	wh2_main_incident_intrigue_any_negative_1a	false	5.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
724011020	wh2_main_incident_intrigue_any_positive_3b	true	3.0	wh2_main_rogue	wh2_main_hef_high_elves
7338488	wh2_main_incident_intrigue_any_negative_1b	false	5.0	wh2_main_rogue	wh2_main_hef_high_elves
738273980	wh2_main_incident_intrigue_any_negative_3b	false	3.0	wh2_main_skv_skaven	wh2_main_hef_high_elves
771709466	wh2_main_incident_intrigue_def_negative_1a	false	10.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
779146535	wh2_main_incident_intrigue_any_negative_1b	false	5.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
781175689	wh2_main_incident_intrigue_any_positive_1c	true	5.0	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
781497550	wh2_main_incident_intrigue_hef_negative_1d	false	10.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
786516686	wh2_main_incident_intrigue_any_positive_1b	true	5.0	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
795575007	wh2_main_incident_intrigue_lzd_negative_1a	false	15.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
796269441	wh2_main_incident_intrigue_any_positive_2b	true	6.0	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
799192901	wh2_main_incident_intrigue_any_positive_1d	true	5.0	wh_dlc05_wef_wood_elves	wh2_main_hef_high_elves
808125780	wh2_main_incident_intrigue_any_positive_1b	true	5.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
808666930	wh2_main_incident_intrigue_def_positive_1c	true	10.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
811427692	wh2_main_incident_intrigue_any_negative_1a	false	5.0	wh_main_grn_greenskins	wh2_main_hef_high_elves
819174380	wh2_main_incident_intrigue_any_negative_1c	false	5.0	wh_main_emp_empire	wh2_main_hef_high_elves
825361584	wh2_main_incident_intrigue_any_negative_2a	false	6.0	wh2_main_rogue	wh2_main_hef_high_elves
82867102	wh2_main_incident_intrigue_any_positive_3b	true	3.0	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
82941526	wh2_main_incident_intrigue_any_positive_1b	true	5.0	wh2_main_skv_skaven	wh2_main_hef_high_elves
831770732	wh2_main_incident_intrigue_any_positive_1d	true	5.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
84906992	wh2_main_incident_intrigue_any_positive_1a	true	5.0	wh_main_grn_greenskins	wh2_main_hef_high_elves
857772391	wh2_main_incident_intrigue_hef_positive_3a	true	13.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
867653487	wh2_main_incident_intrigue_any_positive_1d	true	5.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
868562042	wh2_main_incident_intrigue_any_negative_3b	false	3.0	wh_dlc03_bst_beastmen	wh2_main_hef_high_elves
879648367	wh2_main_incident_intrigue_any_negative_2b	false	6.0	wh_main_vmp_vampire_counts	wh2_main_hef_high_elves
881183487	wh2_main_incident_intrigue_any_negative_3b	false	3.0	wh_main_brt_bretonnia	wh2_main_hef_high_elves
9028763	wh2_main_incident_intrigue_any_positive_1a	true	5.0	wh2_main_lzd_lizardmen	wh2_main_hef_high_elves
910177967	wh2_main_incident_intrigue_any_positive_3b	true	3.0	wh2_main_skv_skaven	wh2_main_hef_high_elves
92081130	wh2_main_incident_intrigue_any_positive_3a	true	3.0	wh_main_dwf_dwarfs	wh2_main_hef_high_elves
943433758	wh2_main_incident_intrigue_any_positive_1d	true	5.0	wh2_main_def_dark_elves	wh2_main_hef_high_elves
949938473	wh2_main_incident_intrigue_any_positive_3a	true	3.0	wh2_main_skv_skaven	wh2_main_hef_high_elves
961964617	wh2_main_incident_intrigue_any_positive_2a	true	6.0	wh2_main_rogue	wh2_main_hef_high_elves
968371891	wh2_main_incident_intrigue_any_positive_2b	true	6.0	wh_main_chs_chaos	wh2_main_hef_high_elves
983783862	wh2_main_incident_intrigue_any_negative_2b	false	6.0	wh2_dlc09_tmb_tomb_kings	wh2_main_hef_high_elves
996430910	wh2_main_incident_intrigue_any_negative_3b	false	3.0	wh2_main_rogue	wh2_main_hef_high_elves
997933600	wh2_main_incident_intrigue_hef_positive_1d	true	10.0	wh2_main_hef_high_elves	wh2_main_hef_high_elves
