key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake	dismember_head_alive_hp_ratio	dismember_arms_alive_hp_ratio	jump_attack_chance	locomotion_constant	enable_engine_crew_turn_in_movement_direction	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	anim_lod_distance_multiplier	size_for_animation_lod	leaves_collision_when_dies
wh2_dlc16_infantry_standard_hero_blood_dismembers_low_kb_resist	man	1.5	3.4	2.0	4.0	4.1	35.0	30.0	30.0	0.7	circle	1.0	600.0	2.2	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_human_male	2.0	infantry_light_effects	70	20	0.0	true	1.0	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	1	false		true	true	wh_main_unit_combat	-1.0	-1.0	70	small_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc16_infantry_standard_hero_blood_high_kb_resist	man	1.5	3.4	2.0	4.0	4.1	35.0	30.0	30.0	0.7	circle	1.0	800.0	2.2	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_human_male	2.0	infantry_light_effects	70	80	0.0	true	1.0	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	1	false		true	false	wh_main_unit_combat	-1.0	-1.0	70	small_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc16_infantry_standard_hero_blood_low_kb_resist	man	1.5	3.4	2.0	4.0	4.1	35.0	30.0	30.0	0.7	circle	1.0	800.0	2.2	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_human_male	2.0	infantry_light_effects	70	20	0.0	true	1.0	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	1	false		true	false	wh_main_unit_combat	-1.0	-1.0	70	small_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc16_infantry_standard_large_hero_blood_dismembers_low_kb_resist	man	1.5	3.3	2.0	4.0	4.0	35.0	30.0	30.0	0.75	circle	1.0	600.0	2.2	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_human_male	2.0	infantry_light_effects	70	20	0.0	true	1.0	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	1	false		true	true	wh_main_unit_combat	-1.0	-1.0	70	small_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc16_infantry_zombie_blood_crew	man	2.0	2.3	2.0	3.0	2.6	30.0	25.0	25.0	0.5	circle	1.0	90.0	1.7	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_zombie	2.0	infantry_light_effects	0	0	0.0	true	1.0	0.8999999	1			0.5	1.6	0	false		true	false	wh_main_unit_combat	0.5	0.5	20	small_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc16_lzd_warbeast_rider_360_hero_blood_low_kb_resist	man	1.5	3.3	2.0	4.0	4.5	35.0	30.0	30.0	0.6	circle	1.0	100.0	1.6	360.0	90.0	8	true	true	0.0	0.0	0.0	large	1.0	ignore	wh2_skinks	0.0	infantry_light_effects	0	20	0.0	false	1.0	0.8999999	2	wh_main_generic_character_aura		0.3	1.6	30	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	large_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc16_monster_fimir_balefiend_hero_blood	giant	2.0	5.4	3.5	5.0	7.8	40.0	35.0	35.0	1.1	circle	1.0	1500.0	2.9	60.0	100.0	8	true	true	0.0	0.0	0.0	large	1.0	ignore	wh_troll	5.0	monstrous_infantry_effects	20	40	0.0	false	0.8	0.75	3	wh_main_generic_character_aura		0.5	1.6	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	40	large_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc16_skv_infantry_crew	man	2.0	4.2	2.0	4.0	4.8	30.0	25.0	25.0	0.65	circle	1.0	100.0	1.5	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	none	0.0	infantry_light_effects	0	0	0.0	true	1.0	0.95	1			0.5	1.6	0	false		true	true	wh_main_unit_combat	-1.0	-1.0	30	small_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc16_skv_mon_ghoritch	giant	2.0	7.0	4.5	5.0	9.5	45.0	35.0	35.0	1.8499999	circle	1.0	2700.0	4.6	60.0	100.0	8	true	true	0.0	0.0	0.0	large	1.0	ignore	none	0.0	monstrous_infantry_effects	75	80	0.0	false	1.0	0.75	6			0.5	1.6	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	40	large_entity	true	1.0	1.0	1.0	1.0		false
wh2_dlc16_skv_monster_rat_ogre_mutant_blood	giant	2.5	7.0	4.5	5.0	9.2	40.0	35.0	35.0	2.0	circle	1.0	2500.0	4.0	60.0	100.0	8	true	true	0.0	0.0	0.0	large	1.0	ignore	none	6.0	monstrous_infantry_effects	45	45	0.0	false	1.0	0.8	4			0.5	1.4499999	121	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	large_entity	true	1.0	1.0	1.0	1.0		false
wh2_dlc16_skv_monster_wolf_rat_blood	horse	1.9	9.5	6.0	7.0	11.5	35.0	30.0	30.0	0.8999999	ellipse	0.4	150.0	1.2	60.0	120.0	8	true	true	0.75	0.0	0.0	small	3.0	rotation_x	none	0.0	cavalry_effects	0	0	0.0	false	1.0	0.8999999	2			0.5	1.4499999	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	small_entity	true	1.0	1.0	1.0	1.0		false
wh2_dlc16_skv_monster_wolf_rat_poison_blood	horse	1.9	9.5	6.0	7.0	11.5	35.0	30.0	30.0	0.8999999	ellipse	0.4	150.0	1.2	60.0	120.0	8	true	true	0.75	0.0	0.0	small	3.0	rotation_x	none	0.0	cavalry_effects	0	0	0.0	false	1.0	0.8999999	2			0.5	1.4499999	124	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	small_entity	true	1.0	1.0	1.0	1.0		false
wh2_dlc16_tmb_skeleton_crew	man	2.2	2.8	2.0	3.0	3.1	30.0	25.0	25.0	0.6	circle	1.0	80.0	1.8	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_human_male	0.0	infantry_light_effects	0	0	0.0	true	1.0	0.8999999	2			0.5	1.4499999	0	false		false	false	wh_main_unit_combat	-1.0	-1.0	30	small_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc16_tmb_skeleton_khatep_hero_lord	man	1.4	3.1	2.0	3.0	4.1	35.0	30.0	30.0	0.7	circle	1.0	800.0	2.2	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_human_male	2.0	infantry_light_effects	70	20	0.0	true	1.0	0.8999999	2	wh_main_generic_character_aura		0.5	1.4499999	45	false		false	false	wh_main_unit_combat	-1.0	-1.0	30	small_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc16_tmb_skeleton_settra_hero_lord	man	1.4	3.1	2.0	3.0	4.1	35.0	30.0	30.0	0.7	circle	1.0	800.0	2.2	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_human_male	2.0	infantry_light_effects	70	80	0.0	true	1.0	0.8999999	2	wh_main_generic_character_aura		0.5	1.4499999	45	false		false	false	wh_main_unit_combat	-1.0	-1.0	30	small_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc16_wef_cav_great_stag_blood	horse	1.8	9.0	6.0	7.0	11.3	50.0	40.0	40.0	1.8	capsule	0.5	1300.0	2.6	360.0	120.0	8	true	true	1.0	0.0	0.0	medium	3.0	rotation_x	wh_dlc_wef_stag	0.0	cavalry_effects	0	0	0.0	false	1.0	0.95	3			0.5	1.6	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	true	1.0	1.0	1.0	1.0		false
wh2_dlc16_wef_cav_great_stag_ethereal	horse	1.8	9.0	6.0	7.0	11.3	50.0	40.0	40.0	1.8	capsule	0.5	1300.0	2.6	360.0	120.0	8	true	true	1.0	0.0	0.0	medium	3.0	rotation_x	wh_dlc_wef_stag	0.0	cavalry_effects	0	0	0.0	false	1.0	0.95	3			0.5	1.6	0	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	true	1.0	1.0	1.0	1.0		false
wh2_dlc16_wef_cha_malicious_treeman_hero	giant	2.4	3.5	3.0	4.0	5.1	35.0	35.0	35.0	2.2	circle	1.0	7000.0	8.8	60.0	60.0	8	true	true	0.0	0.0	0.0	very_large	1.0	ignore	none	6.0	treeman_effects	70	40	0.0	false	1.0	0.75	6			0.5	1.4499999	122	false		false	false	wh_main_unit_combat	-1.0	-1.0	70	very_large_entity	true	1.0	1.0	1.0	1.0		false
wh2_dlc16_wef_cha_treeman_coeddil	giant	2.4	3.5	3.0	4.0	5.1	35.0	35.0	35.0	2.2	circle	1.0	7000.0	8.8	60.0	60.0	8	true	true	0.0	0.0	0.0	very_large	1.0	ignore	none	6.0	treeman_effects	80	80	0.0	false	1.0	0.75	6	wh_main_generic_character_aura		0.5	1.4499999	122	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	very_large_entity	true	1.0	1.0	1.0	1.0		false
wh2_dlc16_wef_drycha	man	1.5	4.3	5.0	6.0	5.2	35.0	30.0	30.0	0.75	circle	1.0	500.0	2.1	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	none	2.0	infantry_light_effects	70	40	0.0	true	1.0	0.8999999	1	wh_main_generic_character_aura		0.5	1.4499999	0	false		false	true	wh_main_unit_combat	-1.0	-1.0	20	small_entity	true	1.0	1.0	1.0	1.0		false
wh2_dlc16_wef_inf_ariel_blood	giant	2.0	5.5	4.0	5.0	7.0	40.0	35.0	35.0	1.3	circle	1.0	1800.0	5.0	60.0	120.0	8	true	true	0.0	0.0	0.0	very_large	1.0	ignore	none	3.0	monstrous_infantry_effects	70	80	0.0	false	1.0	0.75	3	wh_main_generic_character_aura		0.5	1.4499999	129	false		true	false	wh_main_unit_combat	-1.0	-1.0	40	very_large_entity	true	1.0	1.0	1.0	1.0		false
wh2_dlc16_wef_inf_bladesinger_blood_dismembers	man	1.5	4.6	4.0	5.0	5.4	35.0	30.0	30.0	0.65	circle	1.0	110.0	1.8	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	none	0.0	infantry_light_effects	0	0	0.0	true	1.0	0.95	1			0.5	1.6	123	false		true	true	wh_main_unit_combat	-1.0	-1.0	30	small_entity	true	1.0	1.0	1.0	1.0		false
wh2_dlc16_wef_inf_dryad_ror_dismembers	man	1.5	4.3	4.0	5.0	5.2	35.0	30.0	30.0	0.7	circle	1.0	140.0	1.8	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	none	0.0	infantry_light_effects	0	0	0.0	true	0.8	0.95	1			0.5	1.6	128	false		false	true	wh_main_unit_combat	-1.0	-1.0	20	small_entity	true	1.0	1.0	1.0	1.0		false
wh2_dlc16_wef_inf_malicious_dryad_dismembers	man	1.5	4.3	4.0	5.0	5.2	35.0	30.0	30.0	0.7	circle	1.0	140.0	1.8	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	none	0.0	infantry_light_effects	0	0	0.0	true	0.8	0.95	1			0.5	1.6	122	false		false	true	wh_main_unit_combat	-1.0	-1.0	20	small_entity	true	1.0	1.0	1.0	1.0		false
wh2_dlc16_wef_inf_malicious_treeman	giant	2.4	3.5	3.0	4.0	5.0	35.0	35.0	35.0	2.2	circle	1.0	7000.0	8.8	60.0	60.0	8	true	true	0.0	0.0	0.0	very_large	1.0	ignore	none	6.0	treeman_effects	70	70	0.0	false	1.0	0.75	6			0.5	1.6	122	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	very_large_entity	true	1.0	1.0	1.0	1.0		false
wh2_dlc16_wef_malicious_branchwraith_dismembers	man	1.5	4.3	4.0	5.0	5.2	35.0	30.0	30.0	0.75	circle	1.0	500.0	2.1	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	none	2.0	infantry_light_effects	70	40	0.0	true	1.0	0.8999999	2	wh_main_generic_character_aura		0.5	1.4499999	122	false		false	true	wh_main_unit_combat	-1.0	-1.0	20	small_entity	true	1.0	1.0	1.0	1.0		false
wh2_dlc16_wef_monster_malicious_treekin	giant	1.4	3.4	3.0	4.0	4.6	40.0	35.0	35.0	1.4	circle	1.0	1500.0	4.0	60.0	60.0	8	true	true	0.0	0.0	0.0	large	1.0	ignore	none	3.0	monstrous_infantry_effects	15	15	0.0	false	0.8	0.75	4			0.5	1.4499999	122	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	large_entity	true	1.0	1.0	1.0	1.0		false
wh2_dlc16_wef_sisters_of_twilight_blood_dismembers	man	1.5	4.6	4.0	5.0	5.6	35.0	30.0	30.0	0.7	circle	1.0	400.0	2.2	360.0	240.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	none	2.0	infantry_light_effects	70	20	0.0	true	1.0	0.8999999	2	wh_main_generic_character_aura		0.5	1.4499999	1	false		true	true	wh_main_unit_combat	-1.0	-1.0	70	small_entity	true	1.0	1.0	1.0	1.0		false
wh2_dlc16_wef_spellweaver_blood	man	1.5	3.4	3.0	4.0	4.2	30.0	25.0	25.0	0.7	circle	1.0	400.0	2.6	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_dlc_wef_elf_female	0.0	infantry_light_effects	0	20	0.0	true	1.0	0.8999999	2	wh_main_generic_character_aura		0.5	1.4499999	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	70	small_entity	true	1.0	1.0	1.0	1.0		false
wh2_dlc16_wef_spellweaver_blood_dismembers	man	1.5	3.4	3.0	4.0	4.2	30.0	25.0	25.0	0.7	circle	1.0	400.0	2.6	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_dlc_wef_elf_female	0.0	infantry_light_effects	0	20	0.0	true	1.0	0.8999999	2	wh_main_generic_character_aura		0.5	1.4499999	0	false		true	true	wh_main_unit_combat	-1.0	-1.0	70	small_entity	true	1.0	1.0	1.0	1.0		false
wh2_dlc16_wef_zoat_blood	giant	1.6	6.4	3.0	4.0	8.0	40.0	35.0	35.0	1.75	capsule	0.62	1700.0	3.1	60.0	80.0	8	true	true	0.0	0.0	0.0	large	1.0	ignore	wh2_dlc16_zoat	4.0	monstrous_infantry_effects	50	30	0.0	false	0.8999999	0.75	4			0.5	1.4499999	2	false		true	false	wh_main_unit_combat	-1.0	-1.0	40	large_entity	true	1.0	1.0	1.0	1.0		false
wh2_dlc17_bst_cha_doombull_blood	giant	2.3	6.4	5.0	5.0	9.0	45.0	35.0	35.0	1.3	ellipse	0.8999999	3500.0	3.8	60.0	80.0	8	true	true	0.0	0.0	0.0	large	1.0	ignore	wh2_dlc17_doombull_LH	4.0	monstrous_infantry_effects	60	40	0.0	false	1.0	0.8	4	wh_main_generic_character_aura		0.5	1.4499999	1	false		true	false	wh_main_unit_combat	-1.0	-1.0	70	large_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc17_bst_cha_malagor_blood	man	1.5	3.8	3.0	4.0	4.5	35.0	30.0	30.0	0.7	circle	1.0	1200.0	2.3	60.0	120.0	8	true	true	0.0	11.0	14.0	small	1.0	ignore	wh_dlc_gor_malagor_LORD	0.0	infantry_effects	75	20	0.0	true	1.0	0.75	5	wh_main_generic_character_aura		0.0	1.4499999	1	false		true	false	wh_main_unit_combat	-1.0	-1.0	70	small_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc17_bst_cha_taurox_blood	giant	2.3	6.4	5.0	5.0	9.0	45.0	35.0	35.0	1.3499999	ellipse	0.8999999	4500.0	4.0	60.0	80.0	8	true	true	0.0	0.0	0.0	large	1.0	ignore	wh2_dlc17_taurox_LORD	4.0	monstrous_infantry_effects	60	40	0.0	false	1.0	0.8	4	wh_main_generic_character_aura		0.5	1.4499999	1	false		false	false	wh_main_unit_combat	-1.0	-1.0	70	large_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc17_bst_mon_ghorgon_blood	giant	2.6	6.4	4.0	5.0	10.0	45.0	35.0	35.0	2.6	circle	1.0	6500.0	8.0	60.0	120.0	8	true	true	0.0	0.0	0.0	very_large	1.0	ignore	wh2_dlc17_ghorgon	6.0	giant_effects	40	40	0.3	false	1.25	0.75	5			0.3	1.4499999	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	very_large_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc17_bst_mon_ghorgon_boss_blood	giant	3.9	9.6	4.0	5.0	15.0	45.0	42.0	35.0	3.9	circle	1.0	12000.0	12.0	60.0	120.0	8	true	true	0.0	0.0	0.0	very_large	1.0	ignore	wh2_dlc17_ghorgon	6.0	giant_effects	90	90	0.3	false	1.25	0.75	5	wh_main_generic_character_aura		0.3	1.4499999	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	very_large_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc17_bst_mon_jabberslythe	giant	3.0	6.5	6.0	10.0	8.8	35.0	35.0	35.0	4.2	capsule	0.55	5500.0	8.0	120.0	120.0	8	true	true	0.0	0.0	0.0	very_large	1.0	rotation	wh2_dlc17_jabberslythe	4.0	war_beast_effects	70	60	-1.7	false	1.1	0.8	5			0.0	1.4499999	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	70	very_large_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc17_cavalry_rider_standard_blood_doomfire	man	1.5	3.3	2.0	4.0	4.5	35.0	30.0	25.0	0.6	circle	1.0	100.0	1.8	360.0	90.0	8	true	true	0.0	0.0	0.0	medium	1.0	ignore	wh_human_male	0.0	infantry_light_effects	0	0	0.0	false	1.0	0.8999999	2			0.5	1.6	1	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc17_centigor_groghooves_blood	horse	1.9	8.4	6.5	8.0	13.0	35.0	30.0	25.0	1.3499999	ellipse	0.5	950.0	2.3	360.0	120.0	8	true	true	1.0	0.0	0.0	medium	3.0	rotation_x	wh_horse_normal	0.0	cavalry_effects	0	0	0.0	false	1.0	0.85	2			0.5	1.6	19	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc17_dwf_hero_thorek_blood	man	1.5	3.2	3.0	4.0	4.1	35.0	30.0	25.0	0.75	circle	1.0	1500.0	1.5	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_dwarf_default	2.0	infantry_light_effects	85	80	0.0	true	1.0	0.8999999	2	wh_main_generic_character_aura		0.5	1.4499999	83	false		true	false	wh_main_unit_combat	-1.0	-1.0	70	small_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc17_lzd_cha_oxyotl_blood	man	1.7	5.4	5.0	5.5	7.5	35.0	30.0	30.0	0.7	circle	1.0	550.0	1.9	360.0	260.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh2_skinks_LH	2.0	infantry_light_effects	70	40	0.0	true	0.8999999	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	30	false		true	true	wh_main_unit_combat	-1.0	-1.0	70	small_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc17_lzd_inf_chameleon_stalker_skink_360_blood_dismembers	man	1.7	4.8	5.0	5.5	5.2	60.0	55.0	55.0	0.6	circle	1.0	70.0	1.5	360.0	260.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh2_skinks	0.0	infantry_light_effects	0	0	0.0	true	1.0	0.8999999	1			0.3	1.6	0	false		true	true	wh_main_unit_combat	-1.0	-1.0	20	small_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc17_lzd_mon_coatl	giant	2.0	4.6	6.0	10.0	7.8	35.0	28.0	35.0	6.75	capsule	0.2	2500.0	9.449999	120.0	100.0	8	true	true	0.0	8.0	12.5	very_large	1.5	rotation_x	wh2_dlc17_coatl	6.0	war_beast_effects	70	70	-0.5	false	1.1	0.75	5			0.0	1.4499999	19	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	very_large_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc17_lzd_mon_coatl_ror	giant	2.0	4.6	6.0	10.0	7.8	35.0	28.0	35.0	6.75	capsule	0.2	2500.0	9.449999	120.0	100.0	8	true	true	0.0	8.0	12.5	very_large	1.5	rotation_x	wh2_dlc17_coatl	6.0	war_beast_effects	70	70	-0.5	false	1.1	0.75	5			0.0	1.4499999	13	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	very_large_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc17_lzd_mon_dread_saurian_qb_boss	giant	4.0	6.0	5.5	6.0	8.4	45.0	42.0	30.0	12.0	capsule	0.35	12000.0	9.0	60.0	60.0	8	true	true	0.0	0.0	0.0	very_large	1.0	rotation_x	wh2_dlc13_feral_dread_saurian	12.0	giant_effects	20	20	0.0	false	0.8999999	0.75	5			0.5	1.4499999	2	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	very_large_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc17_lzd_mon_troglodon	giant	2.5	7.5	4.5	6.0	12.0	60.0	50.0	35.0	4.0	capsule	0.4	3500.0	4.75	60.0	120.0	8	true	true	0.0	0.0	0.0	very_large	1.0	ignore	wh2_dlc17_troglodon	6.0	giant_effects	70	60	0.0	false	1.2	0.75	5			0.5	1.4499999	8	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	very_large_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc17_lzd_mon_troglodon_mount	giant	2.5	7.5	4.5	6.0	12.0	60.0	50.0	35.0	4.0	capsule	0.4	4000.0	4.75	60.0	120.0	8	true	true	0.0	0.0	0.0	very_large	1.0	ignore	wh2_dlc17_troglodon	6.0	giant_effects	70	60	0.0	false	1.2	0.75	5			0.5	1.4499999	8	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	very_large_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc17_lzd_warbeast_rider_60_hero_blood_low_kb_resist	man	1.5	3.3	2.0	4.0	4.5	35.0	30.0	30.0	0.6	circle	1.0	100.0	1.6	60.0	90.0	8	true	true	0.0	0.0	0.0	large	1.0	ignore	wh2_skinks	0.0	infantry_light_effects	0	20	0.0	false	1.0	0.8999999	2	wh_main_generic_character_aura		0.3	1.6	30	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	large_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc17_mnt_bst_tuskgor_chariot_blood	horse	1.5	7.0	5.5	6.0	10.4	40.0	35.0	30.0	1.4	ellipse	0.5	1200.0	1.7	60.0	60.0	8	true	true	1.0	0.0	0.0	medium	1.0	rotation_x	wh_boar	0.0	cavalry_effects	0	0	0.0	false	1.0	0.85	2			0.5	1.6	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc17_veh_bst_tuskgor_chariot	chariot	1.5	7.0	5.5	6.0	10.4	40.0	35.0	30.0	1.9	capsule	0.75	1200.0	1.8	60.0	60.0	8	true	true	2.8	0.0	0.0	large	1.0	rotation	wh_chariot_wood	3.0	artillery_effects	0	0	0.0	false	1.0	0.8	4			0.5	1.4499999	0	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	articulated_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc17_veh_bst_tuskgor_chariot_articulation	chariot	1.5	7.0	5.5	6.0	10.4	40.0	35.0	30.0	2.9	capsule	0.35	1200.0	1.8	60.0	60.0	8	true	true	2.8	0.0	0.0	large	1.0	rotation	wh2_dlc017_chariot_bst	3.0	artillery_effects	0	0	0.0	false	1.0	0.8	20			0.5	1.4499999	0	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	large_entity	false	1.0	1.0	1.0	1.0		false
wh2_dlc_09_tmb_skeleton_ror	man	1.4	3.5	3.0	4.0	4.4	30.0	25.0	25.0	0.6	circle	1.0	80.0	1.8	60.0	120.0	8	true	true	0.0	0.0	0.0	small	1.0	ignore	wh_human_male	0.0	infantry_light_effects	0	0	0.0	true	1.0	0.8999999	2			0.5	1.4499999	43	false		false	false	wh_main_unit_combat	-1.0	-1.0	30	small_entity	false	1.0	1.0	1.0	1.0		false
wh2_main_cavalry_rider_standard_hero	man	2.0	3.6	3.0	4.0	4.5	35.0	30.0	30.0	0.7	circle	1.0	500.0	1.8	60.0	120.0	8	true	true	0.0	0.0	0.0	medium	1.0	ignore	wh_human_male	2.0	infantry_light_effects	70	40	0.0	true	1.0	0.8999999	1	wh_main_generic_character_aura		0.5	1.6	30	false		true	false	wh_main_unit_combat	-1.0	-1.0	70	medium_entity	false	1.0	1.0	1.0	1.0		false
wh2_main_cavarly_rider_170_blood	man	1.5	3.3	2.0	4.0	4.5	35.0	30.0	25.0	0.6	circle	1.0	100.0	1.8	170.0	90.0	8	true	true	0.0	0.0	0.0	medium	1.0	ignore	wh_human_male	0.0	infantry_light_effects	0	0	0.0	false	1.0	0.8999999	2			0.5	1.6	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
wh2_main_def_art_reaper_bolt_thrower	artillery	2.2	2.2	3.0	4.0	2.2	30.0	20.0	20.0	1.5	capsule	0.6	2000.0	1.8	50.0	55.0	325	false	false	0.0	0.0	0.0	very_large	1.2	rotation	wh_war_machine_wood_small	0.0	artillery_effects	0	0	0.0	false	1.0	0.75	5		dwf_cannon	0.5	1.4499999	0	false		false	false	wh_main_unit_combat	-1.0	-1.0	20	wheeled_entity	true	1.0	1.0	1.0	1.0		false
wh2_main_def_black_dragon_blood	giant	3.0	6.5	6.0	10.0	9.5	35.0	28.0	35.0	4.5	capsule	0.45	4000.0	4.5	120.0	100.0	8	true	true	0.0	9.0	12.5	very_large	1.5	rotation_x	wh_dragon_large_default	6.0	war_beast_effects	70	50	0.0	false	1.1	0.75	5			0.0	1.4499999	27	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	very_large_entity	false	1.0	1.0	1.0	1.0		false
wh2_main_def_cavalry_cold_one_170_hero_blood	horse	2.0	6.8	4.0	6.0	10.0	40.0	35.0	35.0	1.5	ellipse	0.5	1500.0	1.9	170.0	80.0	8	true	true	1.0	0.0	0.0	medium	1.0	rotation_x	wh_horse_normal	0.0	cavalry_effects	60	30	0.0	false	1.0	0.85	3			0.5	1.6	7	false		true	false	wh_main_unit_combat	-1.0	-1.0	70	medium_entity	false	1.0	1.0	1.0	1.0		false
wh2_main_def_cavalry_cold_one_blood	horse	2.0	6.6	4.0	6.0	10.0	40.0	35.0	35.0	1.5	ellipse	0.5	1050.0	1.9	360.0	80.0	8	true	true	1.0	0.0	0.0	medium	1.0	rotation_x	wh_horse_normal	0.0	cavalry_effects	0	0	0.0	false	1.0	0.85	2			0.5	1.6	0	false		true	false	wh_main_unit_combat	-1.0	-1.0	20	medium_entity	false	1.0	1.0	1.0	1.0		false
