id	priority	unit	unit_group
1326836052	325	wh_main_brt_inf_spearmen_at_arms	wh_main_brt_settlement_minor_2
1326855478	500	wh_dlc01_chs_inf_forsaken_0	wh3_dlc20_chs_major_garrison_2
1328305574	400	wh2_main_lzd_inf_skink_cohort_1	wh2_main_lzd_settlement_minor_2
1328861224	500	wh_main_vmp_inf_crypt_ghouls	wh_main_vmp_settlement_major_3
1330638084	100	wh_main_vmp_inf_zombie	wh_main_vmp_settlement_major_2
1331461429	550	wh_main_grn_inf_savage_orcs	wh_main_savage_settlement_major_1
1331721826	500	wh2_main_hef_inf_spearmen_0	wh2_main_hef_settlement_major_2
1331961117	750	wh_main_vmp_cav_black_knights_0	wh_main_vmp_defence_major_1
1332152000	325	wh2_dlc09_tmb_inf_skeleton_warriors_0	wh2_dlc09_tmb_settlement_major_2
133248900	350	wh2_dlc09_tmb_inf_skeleton_spearmen_0	wh2_dlc09_tmb_settlement_minor_3
1332816647	550	wh_main_grn_inf_savage_orcs	wh_main_savage_settlement_minor_1
1335209461	500	wh2_main_hef_inf_spearmen_0	wh2_main_hef_settlement_major_5
133540744	800	wh2_dlc11_cst_inf_zombie_gunnery_mob_ror_0	wh2_dlc11_cst_inf_zombie_gunnery_mob_ror_0
1335910629	700	wh_dlc03_bst_inf_centigors_0	wh2_dlc17_bst_settlement_major_2
1336452575	500	wh_dlc05_wef_inf_glade_guard_0	wh_dlc05_wef_settlement_major_4
1337295132	450	wh2_main_def_inf_bleakswords_0	wh2_main_def_settlement_minor_1
1337983329	400	wh3_main_cth_inf_peasant_spearmen_1	wh3_main_cth_garrison_yin_2
1338123094	450	wh2_main_def_inf_bleakswords_0	wh2_main_def_settlement_minor_3
1338279546	800	wh3_main_kho_inf_bloodletters_0	wh3_main_dae_settlement_minor_1
133855493	400	wh2_main_lzd_inf_skink_cohort_1	wh2_main_lzd_settlement_major_3
1339980257	1000	wh3_main_sla_mon_spawn_of_slaanesh_0	wh3_main_sla_settlement_3_a
1340077265	400	wh_main_nor_inf_chaos_marauders_0	wh_main_nor_settlement_minor_2
1340093671	800	wh3_main_sla_inf_daemonette_0	wh3_main_sla_defence_minor_1
1341085014	1000	wh2_main_hef_cav_silver_helms_1	wh2_main_hef_defence_major_3
1341891722	850	wh_main_vmp_inf_grave_guard_0	wh_main_vmp_defence_major_3
1341963028	475	wh2_main_hef_inf_archers_0	wh2_main_hef_settlement_major_2
1342835935	475	wh2_dlc09_tmb_inf_skeleton_archers_0	wh2_dlc09_tmb_settlement_major_1
1343236590	700	wh3_main_cth_inf_jade_warrior_crossbowmen_1	wh3_main_cth_settlement_major_3
1343251347	300	wh2_dlc11_cst_inf_zombie_gunnery_mob_0	wh2_dlc11_cst_settlement_minor_2
134408409	700	wh3_main_tze_inf_pink_horrors_0	wh3_main_tze_defence_minor_2
1344183779	500	wh3_main_tze_inf_chaos_furies_0	wh3_main_tze_settlement_3
1344373117	1100	wh3_main_tze_mon_exalted_flamers_0	wh3_main_tze_settlement_5
134525677	550	wh_main_grn_inf_savage_orcs	wh_main_savage_settlement_minor_1
1345286973	500	wh_main_nor_inf_chaos_marauders_1	wh_main_nor_settlement_major_4
1345643341	400	wh3_main_tze_inf_blue_horrors_0	wh3_main_tze_settlement_major_3
1346847666	550	wh_dlc05_wef_inf_eternal_guard_1	wh_dlc05_wef_settlement_major_1
1347189360	500	wh3_main_ksl_inf_kossars_1	wh3_main_ksl_settlement_2
1347239350	500	wh_dlc05_wef_inf_glade_guard_0	wh_dlc05_wef_settlement_major_3
1347490495	550	wh_main_grn_inf_savage_orc_arrer_boyz	wh_main_savage_settlement_major_3
1347659878	1200	wh3_main_ogr_cav_mournfang_cavalry_0	wh3_main_ogr_cav_mournfang_cavalry_0
1348163298	800	wh3_main_nur_mon_beast_of_nurgle_0	wh3_main_nur_mon_beast_of_nurgle_0
134832913	700	wh_dlc03_bst_inf_centigors_0	wh2_dlc17_bst_settlement_major_3
1348458589	525	wh2_main_hef_inf_archers_1	wh2_main_hef_settlement_major_5
1348583693	850	wh_main_chs_inf_chaos_warriors_1	wh3_dlc20_chs_settlement_major_3
1349057748	550	wh2_main_def_inf_darkshards_0	wh2_main_def_settlement_minor_2
1349665487	1050	wh2_dlc11_cst_mon_rotting_prometheans_0	wh2_dlc11_cst_mon_rotting_prometheans_0
1350104620	550	wh_main_grn_inf_savage_orc_arrer_boyz	wh_main_savage_settlement_minor_2
1350768105	450	wh3_main_ksl_inf_kossars_0	wh3_main_ksl_settlement_minor_1
1351833	750	wh_main_chs_inf_chaos_marauders_1	wh3_dlc20_chs_settlement_3
1352021861	700	wh_dlc07_brt_cav_knights_errant_0	wh_main_brt_defence_minor_1
1353159617	750	wh3_main_kho_inf_chaos_warriors_0	wh3_main_kho_settlement_4_a
1353446133	500	wh3_main_ogr_inf_ogres_0	wh3_main_ogr_garrison_major_1
1354416481	1300	wh3_main_cth_cha_astromancer_2	wh3_main_cth_settlement_5
1355160624	450	wh_main_brt_inf_men_at_arms	wh_main_brt_defence_major_3
1355675193	450	wh3_main_sla_inf_marauders_1	wh3_main_sla_settlement_4
1356128902	425	wh3_main_sla_inf_marauders_0	wh3_main_sla_settlement_minor_1
1357209224	550	wh3_main_sla_inf_marauders_2	wh3_main_sla_settlement_4_a
1357355747	850	wh3_main_kho_inf_chaos_warriors_0	wh3_main_kho_settlement_major_5
13573755	750	wh3_main_kho_inf_chaos_warriors_0	wh3_main_kho_settlement_2_a
1357443490	450	wh_main_dwf_inf_dwarf_warrior_0	wh_main_dwf_settlement_major_5
1358234241	525	wh2_dlc09_tmb_inf_nehekhara_warriors_0	wh2_dlc09_tmb_settlement_major_3
1360583359	150	wh2_main_skv_inf_skavenslaves_0	wh2_main_skv_settlement_minor_1
1360880669	800	wh3_main_sla_inf_daemonette_0	wh3_main_sla_garrison_1
1361162150	400	wh3_main_tze_inf_blue_horrors_0	wh3_main_dae_settlement_minor_2
1361505643	450	wh_dlc07_brt_inf_peasant_bowmen_2	wh_main_brt_settlement_major_5
1363615049	550	wh_dlc05_wef_inf_eternal_guard_1	wh_dlc05_wef_settlement_major_5
1364959226	500	wh3_main_sla_inf_marauders_1	wh3_main_sla_settlement_major_5
1365976576	800	wh3_main_kho_inf_bloodletters_0	wh3_main_kho_settlement_major_4
136723490	475	wh_dlc05_wef_inf_eternal_guard_0	wh_dlc05_wef_settlement_major_5
1367513431	500	wh3_main_ksl_inf_kossars_1	wh3_main_ksl_settlement_major_1
1367904163	600	wh_main_dwf_cha_master_engineer_0	wh_main_dwf_cha_master_engineer_0
1369142281	500	wh_main_grn_inf_orc_arrer_boyz	wh_main_grn_defence_major_1
1369913615	700	wh_main_dwf_inf_longbeards	wh_main_dwf_defence_major_2
1371248429	325	wh_dlc07_brt_inf_men_at_arms_2	wh_main_brt_settlement_major_1
1371351326	525	wh2_dlc09_tmb_inf_nehekhara_warriors_0	wh2_dlc09_tmb_defence_minor_2
1372067386	450	wh_main_dwf_inf_dwarf_warrior_0	wh_main_dwf_settlement_major_2
1373031934	400	wh3_main_cth_cav_peasant_horsemen_0	wh3_main_cth_defence_yang_1
1373326378	750	wh_main_chs_inf_chaos_marauders_1	wh3_dlc20_chs_settlement_2
1374066169	700	wh_main_dwf_inf_longbeards	wh_main_dwf_defence_minor_2
1374178053	750	wh3_main_kho_inf_chaos_warriors_0	wh3_main_kho_garrison_3
1374634766	500	wh_main_vmp_mon_dire_wolves	wh_main_vmp_settlement_minor_1
1375057563	450	wh3_main_ogr_inf_gnoblars_1	wh3_main_ogr_settlement_3
137616874	100	wh_main_vmp_inf_zombie	wh_main_vmp_settlement_major_1
1376599765	800	wh_main_grn_mon_trolls	wh_main_grn_settlement_major_2
1376599925	400	wh3_main_tze_inf_blue_horrors_0	wh3_main_tze_settlement_minor_2
1376846567	300	wh2_dlc11_cst_inf_zombie_deckhands_mob_0	wh2_dlc11_cst_settlement_minor_3
1377142713	500	wh3_main_cth_inf_jade_warriors_0	wh3_main_cth_garrison_yang_3
1377180772	425	wh3_main_sla_inf_marauders_0	wh3_main_sla_settlement_major_5
1377727392	1300	wh3_main_kho_cha_bloodreaper_1	wh3_main_kho_settlement_4
1378075564	500	wh3_main_sla_inf_marauders_1	wh3_main_sla_settlement_minor_3
1378169423	1300	wh3_main_sla_mon_fiends_of_slaanesh_0	wh3_main_sla_mon_fiends_of_slaanesh_0
1378457794	500	wh3_main_ksl_inf_kossars_1	wh3_main_ksl_garrison_3
1378809140	850	wh_main_emp_cav_empire_knights	wh_main_emp_defence_major_3
1379050927	1100	wh2_dlc11_cst_cha_gunnery_wight_1	wh2_dlc11_cst_cha_gunnery_wight_1
13795182	450	wh_main_dwf_inf_dwarf_warrior_0	wh_main_dwf_defence_major_1
1380517763	850	wh3_main_kho_inf_chaos_warriors_0	wh3_main_kho_settlement_major_2
1381302974	350	wh3_main_nur_inf_nurglings_0	wh3_main_nur_settlement_minor_2
1381396293	800	wh3_main_kho_inf_bloodletters_0	wh3_main_kho_defence_major_2
138140623	1500	wh3_main_tze_cav_chaos_knights_0	wh3_main_tze_settlement_major_4
1381447484	400	wh3_main_tze_inf_blue_horrors_0	wh3_main_tze_garrison_1
1381889420	300	wh2_main_skv_inf_clanrats_0	wh2_main_skv_settlement_major_1
1382623774	1050	wh2_main_skv_inf_stormvermin_1	wh2_main_skv_defence_major_1
1382910466	500	wh3_main_ksl_inf_kossars_1	wh3_main_ksl_settlement_minor_2
1384025393	1250	wh3_main_ksl_inf_ice_guard_0	wh3_main_ksl_garrison_4
1385095830	1000	wh2_main_skv_inf_stormvermin_0	wh2_main_skv_settlement_special
1385710916	750	wh2_main_lzd_inf_saurus_warriors_0	wh2_main_lzd_settlement_major_3
138578645	750	wh_main_grn_cav_savage_orc_boar_boyz	wh_main_savage_settlement_minor_3
138630235	500	wh3_main_cth_inf_jade_warriors_0	wh3_main_cth_garrison_yang_2
1386377604	500	wh_dlc07_brt_inf_grail_reliquae_0	wh_dlc07_brt_inf_grail_reliquae_0
1386702326	700	wh3_main_ksl_inf_armoured_kossars_1	wh3_main_ksl_defence_minor_1
1386812818	650	wh3_main_ksl_inf_armoured_kossars_0	wh3_main_ksl_defence_major_3
1387009653	500	wh2_main_hef_inf_spearmen_0	wh2_main_hef_settlement_major_1
1387035890	350	wh_main_vmp_mon_fell_bats	wh_main_vmp_settlement_major_4
1387329483	350	wh_main_vmp_inf_skeleton_warriors_1	wh_main_vmp_settlement_major_4
1387818118	950	wh_dlc05_wef_inf_wardancers_1	wh_dlc05_wef_settlement_major_5
1388307007	400	wh_main_emp_inf_swordsmen	wh_main_emp_settlement_major_1
1388341829	750	wh_dlc01_chs_inf_chaos_warriors_2	wh3_dlc20_chs_altar_garrison_3
1388729094	700	wh_main_dwf_inf_longbeards	wh_main_dwf_settlement_special
1389197153	700	wh3_main_tze_inf_pink_horrors_0	wh3_main_tze_settlement_5
1389378918	350	wh3_main_nur_inf_nurglings_0	wh3_main_nur_settlement_3
1390665903	600	wh2_dlc11_cst_inf_zombie_gunnery_mob_2	wh2_dlc11_cst_settlement_major_5
139092879	550	wh_main_emp_inf_halberdiers	wh_main_emp_defence_minor_1
1391833704	1500	wh3_main_nur_cav_plague_drones_1	wh3_main_nur_cav_plague_drones_1
1392145854	850	wh2_dlc09_tmb_inf_tomb_guard_1	wh2_dlc09_tmb_settlement_major_3
1393307924	375	wh2_main_skv_inf_clanrat_spearmen_1	wh2_main_skv_settlement_major_4
1393923290	550	wh_main_emp_inf_halberdiers	wh_main_emp_settlement_major_5
1394929954	550	wh_main_dwf_inf_quarrellers_0	wh_main_dwf_defence_minor_2
1396701135	650	wh3_main_ksl_inf_armoured_kossars_0	wh3_main_ksl_defence_city_4
1396994886	550	wh_main_grn_inf_savage_orc_arrer_boyz	wh_main_savage_settlement_minor_1
1397393970	700	wh_dlc03_bst_inf_centigors_0	wh2_dlc17_bst_settlement_major_5
1397421365	700	wh_dlc01_chs_inf_forsaken_0	wh3_dlc20_chs_major_garrison_3
139837976	1200	wh3_main_kho_inf_bloodletters_1	wh3_main_dae_settlement_major_5
1399238865	325	wh_dlc07_brt_inf_men_at_arms_2	wh_main_brt_settlement_major_1
1399532922	350	wh3_main_nur_inf_nurglings_0	wh3_main_nur_settlement_2
139960358	1600	wh3_main_pro_ksl_cav_war_bear_riders_1	wh3_main_pro_ksl_cav_war_bear_riders_1
1399967498	550	wh_main_dwf_inf_quarrellers_0	wh_main_dwf_settlement_major_4
1400035305	1200	wh_dlc03_bst_inf_minotaurs_0	wh_dlc03_bst_inf_minotaurs_0
140064648	1700	wh3_main_tze_mon_lord_of_change_0	wh3_main_tze_settlement_5_a
1400948	400	wh3_main_sla_inf_marauders_0	wh3_main_sla_settlement_1
1402046310	200	wh3_main_ogr_inf_gnoblars_0	wh3_main_ogr_defence_1
1402219700	600	wh3_main_cth_inf_jade_warrior_crossbowmen_0	wh3_main_cth_settlement_2
1402237718	300	wh2_dlc11_cst_inf_zombie_deckhands_mob_0	wh2_dlc11_cst_inf_zombie_deckhands_mob_0
1402417995	700	wh3_main_tze_inf_pink_horrors_0	wh3_main_tze_defence_major_1
1403620580	550	wh_main_grn_inf_savage_orcs	wh_main_savage_settlement_major_2
1404874486	350	wh2_main_skv_inf_clanrats_1	wh2_main_skv_settlement_major_4
1405475837	900	wh3_main_nur_mon_rot_flies_0	wh3_main_nur_cycle_4
1405609203	700	wh2_dlc09_tmb_cha_tomb_prince_0	wh2_dlc09_tmb_cha_tomb_prince_0
1405722976	400	wh3_main_tze_inf_blue_horrors_0	wh3_main_tze_settlement_1_a
1406078571	750	wh3_main_nur_inf_plaguebearers_0	wh3_main_nur_settlement_major_4
1406169615	700	wh3_main_ksl_inf_armoured_kossars_1	wh3_main_ksl_defence_city_2
1406688054	850	wh2_main_lzd_cav_cold_ones_1	wh2_main_lzd_defence_major_2
1406720503	800	wh2_main_lzd_inf_saurus_warriors_1	wh2_main_lzd_settlement_major_4
1407426812	400	wh2_main_lzd_inf_skink_cohort_1	wh2_main_lzd_settlement_major_1
1407604863	400	wh3_main_sla_inf_marauders_0	wh3_main_sla_settlement_2
140831114	300	wh2_dlc11_cst_inf_zombie_deckhands_mob_0	wh2_dlc11_cst_settlement_minor_1
1408553541	900	wh_dlc05_wef_inf_wildwood_rangers_0	wh_dlc05_wef_settlement_major_5
1409063949	300	wh2_dlc11_cst_inf_zombie_deckhands_mob_0	wh2_dlc11_cst_settlement_major_3
1409306615	500	wh3_main_ogr_inf_ogres_0	wh3_main_ogr_settlement_2
1409659649	400	wh3_main_cth_inf_peasant_spearmen_1	wh3_main_cth_settlement_3
1411198772	500	wh3_main_cth_inf_jade_warriors_0	wh3_main_cth_settlement_minor_1
1412360608	700	wh_dlc07_brt_inf_foot_squires_0	wh_main_brt_settlement_major_5
1412923713	450	wh3_main_ksl_inf_kossars_0	wh3_main_ksl_settlement_minor_3
1413638158	800	wh2_main_lzd_inf_saurus_spearmen_1	wh2_main_lzd_defence_major_1
1413748454	1300	wh_main_chs_cha_exalted_hero_0	wh3_dlc20_chs_settlement_1
1415150267	500	wh_main_grn_inf_orc_arrer_boyz	wh_main_grn_settlement_major_3
1417606387	450	wh3_main_ksl_inf_kossars_0	wh3_main_ksl_settlement_major_4
1418129737	600	wh_dlc05_wef_inf_glade_guard_2	wh_dlc05_wef_inf_glade_guard_2
1418809883	475	wh2_dlc09_tmb_inf_skeleton_archers_0	wh2_dlc09_tmb_inf_skeleton_archers_0
1418932510	600	wh3_main_cth_inf_jade_warrior_crossbowmen_0	wh3_main_cth_garrison_yin_3
1419984868	200	wh3_main_ogr_inf_gnoblars_0	wh3_main_ogr_supplies_1
1420173698	350	wh3_main_nur_inf_nurglings_0	wh3_main_nur_settlement_3
142107445	375	wh2_main_skv_inf_clanrat_spearmen_1	wh2_main_skv_settlement_minor_3
142116884	400	wh_main_nor_inf_chaos_marauders_0	wh_main_nor_settlement_major_2
1421203601	450	wh_main_grn_inf_orc_boyz	wh_main_grn_settlement_major_5
1421692398	300	wh2_main_skv_inf_clanrats_0	wh2_main_skv_settlement_major_1
1421856802	700	wh3_main_cth_inf_jade_warriors_1	wh3_main_cth_defence_yang_1
1423174928	700	wh3_main_kho_cha_cultist_0	wh3_main_kho_cha_cultist_0
142374613	550	wh3_main_tze_inf_chaos_furies_0	wh3_main_tze_settlement_minor_3
1423773270	800	wh3_main_kho_inf_bloodletters_0	wh3_main_dae_settlement_major_4
1425240924	300	wh_main_grn_inf_goblin_spearmen	wh_main_grn_settlement_minor_1
1425690468	400	wh3_main_kho_inf_chaos_warhounds_0	wh3_main_kho_settlement_1
1425756696	1250	wh3_main_nur_inf_plaguebearers_1	wh3_main_dae_settlement_major_5
1426080328	500	wh_dlc05_wef_inf_glade_guard_0	wh_dlc05_wef_settlement_major_3
1426258436	650	wh3_main_sla_cav_hellstriders_1	wh3_main_sla_cav_hellstriders_1
1426618584	1300	wh3_main_nur_cav_plague_drones_0	wh3_main_nur_settlement_5
1426863651	800	wh3_main_sla_inf_daemonette_0	wh3_main_sla_settlement_1
1427419123	550	wh_dlc08_nor_inf_marauder_hunters_1	wh_main_nor_settlement_major_5
142758043	200	wh3_main_ogr_inf_gnoblars_0	wh3_main_ogr_garrison_minor_1
1427700963	375	wh_main_chs_inf_chaos_marauders_0	wh3_dlc20_chs_settlement_major_2
1428966768	500	wh_main_chs_cav_marauder_horsemen_0	wh3_dlc20_chs_settlement_major_1
1430504834	450	wh3_main_ksl_inf_kossars_0	wh3_main_ksl_settlement_1
1430904072	450	wh3_main_cth_inf_peasant_archers_0	wh3_main_cth_settlement_major_2
1431063218	400	wh3_main_cth_cav_peasant_horsemen_0	wh3_main_cth_settlement_2
1431566743	1400	wh3_main_sla_cav_heartseekers_of_slaanesh_0	wh3_main_sla_settlement_5_a
1431673937	950	wh_dlc08_nor_mon_skinwolves_0	wh_main_nor_defence_major_3
1431834099	450	wh_main_brt_inf_men_at_arms	wh_main_brt_settlement_major_5
1432104758	450	wh_main_chs_cav_marauder_horsemen_0	wh3_dlc20_chs_settlement_3
1434458364	350	wh3_main_nur_inf_nurglings_0	wh3_main_dae_settlement_minor_3
1434617463	450	wh_dlc07_brt_inf_peasant_bowmen_2	wh_main_brt_settlement_major_4
1434699715	475	wh2_main_hef_inf_archers_0	wh2_main_hef_settlement_major_1
1435244633	450	wh2_dlc11_cst_inf_sartosa_free_company_0	wh2_dlc11_cst_inf_sartosa_free_company_0
1435390204	850	wh2_dlc09_tmb_inf_tomb_guard_1	wh2_dlc09_tmb_settlement_major_5
1435686097	500	wh_dlc05_wef_inf_glade_guard_0	wh_dlc05_wef_settlement_major_1
1435865643	750	wh3_main_nur_inf_plaguebearers_0	wh3_main_nur_settlement_major_2
1437115947	450	wh3_main_ogr_inf_gnoblars_1	wh3_main_ogr_garrison_major_2
1437384673	375	wh2_main_skv_inf_clanrat_spearmen_1	wh2_main_skv_settlement_major_4
1437954774	400	wh2_dlc11_cst_inf_zombie_deckhands_mob_1	wh2_dlc11_cst_settlement_major_4
1437982838	400	wh3_main_sla_inf_marauders_0	wh3_main_sla_settlement_1_a
1438421455	500	wh_main_nor_inf_chaos_marauders_1	wh_main_nor_defence_major_2
1438444234	500	wh3_main_cth_inf_jade_warriors_0	wh3_main_cth_defence_yang_1
1439383528	350	wh_main_vmp_mon_fell_bats	wh_main_vmp_settlement_minor_1
1439614116	750	wh3_main_nur_inf_plaguebearers_0	wh3_main_nur_settlement_3
1441121473	1300	wh3_main_ksl_cha_patriarch_0	wh3_main_ksl_settlement_1
1441275074	950	wh2_main_def_inf_shades_0	wh2_main_def_defence_minor_2
1441479309	400	wh3_main_sla_inf_marauders_0	wh3_main_sla_garrison_2
1441885670	500	wh3_main_kho_inf_chaos_furies_0	wh3_main_kho_settlement_1_a
1442492134	550	wh2_dlc11_cst_inf_zombie_gunnery_mob_1	wh2_dlc11_cst_inf_zombie_gunnery_mob_1
1443278814	1450	wh2_dlc11_cst_cha_mourngul_haunter	wh2_dlc11_cst_cha_mourngul_haunter
1443691803	500	wh2_main_hef_inf_spearmen_0	wh2_main_hef_settlement_minor_1
1444428965	300	wh_main_vmp_inf_skeleton_warriors_0	wh_main_vmp_settlement_minor_3
1445371550	500	wh_main_chs_inf_chaos_warriors_0	wh3_dlc20_chs_settlement_3
1445438989	450	wh2_main_def_cav_dark_riders_0	wh2_main_def_defence_minor_1
144549213	500	wh3_main_ksl_inf_kossars_1	wh3_main_ksl_settlement_minor_3
1446576631	350	wh2_dlc09_tmb_inf_skeleton_spearmen_0	wh2_dlc09_tmb_settlement_major_4
1446703608	400	wh3_main_tze_inf_blue_horrors_0	wh3_main_tze_settlement_5_a
1447075576	550	wh_main_emp_inf_halberdiers	wh_main_emp_defence_minor_2
1447445947	800	wh2_main_lzd_inf_saurus_spearmen_1	wh2_main_lzd_defence_major_3
1447906534	750	wh_main_vmp_cav_black_knights_0	wh_main_vmp_settlement_major_5
1449174946	350	wh3_main_nur_inf_nurglings_0	wh3_main_nur_settlement_major_1
1449296502	350	wh3_main_nur_inf_nurglings_0	wh3_main_nur_settlement_4
1449776764	500	wh3_main_ogr_inf_ogres_0	wh3_main_ogr_settlement_major_1
1449874305	500	wh3_main_cth_inf_jade_warriors_0	wh3_main_cth_settlement_minor_1
1449892967	750	wh3_main_nur_inf_plaguebearers_0	wh3_main_nur_settlement_2
1450499020	1250	wh3_main_nur_inf_plaguebearers_1	wh3_main_nur_settlement_5
1451102196	500	wh_main_nor_inf_chaos_marauders_1	wh3_main_nor_allied_1
1451468822	500	wh_main_nor_inf_chaos_marauders_1	wh3_main_nor_allied_3
1451494073	525	wh2_dlc09_tmb_inf_nehekhara_warriors_0	wh2_dlc09_tmb_settlement_major_5
1453124306	600	wh3_main_nur_inf_chaos_furies_0	wh3_main_nur_inf_chaos_furies_0
145350268	900	wh_dlc05_wef_inf_wildwood_rangers_0	wh_dlc05_wef_defence_major_3
1454228332	375	wh_main_chs_inf_chaos_marauders_0	wh3_dlc20_chs_settlement_major_3
1454516000	500	wh_main_chs_cav_marauder_horsemen_0	wh3_dlc20_chs_settlement_major_2
145469757	750	wh3_main_nur_inf_plaguebearers_0	wh3_main_dae_garrison_2
1454936327	500	wh3_main_cth_inf_jade_warriors_0	wh3_main_cth_defence_yang_2
1457134263	600	wh2_dlc11_cst_art_mortar	wh2_dlc11_cst_defence_major_2
1457285315	950	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	wh2_dlc09_tmb_settlement_major_5
145770419	850	wh_dlc05_wef_inf_deepwood_scouts_1	wh_dlc05_wef_defence_major_2
1459829569	800	wh3_main_kho_inf_bloodletters_0	wh3_main_dae_settlement_major_4
1461483969	550	wh_dlc08_nor_inf_marauder_hunters_0	wh_main_nor_settlement_major_2
1461819309	750	wh_main_vmp_cav_black_knights_0	wh_main_vmp_settlement_major_4
1462156357	525	wh2_main_hef_inf_archers_1	wh2_main_hef_settlement_major_4
1462887030	900	wh2_main_skv_art_plagueclaw_catapult	wh2_main_skv_defence_major_1
1463210215	900	wh2_main_hef_cav_silver_helms_0	wh2_main_hef_settlement_major_5
1463330093	800	wh_main_grn_inf_orc_big_uns	wh_main_grn_settlement_major_4
1466383072	1700	wh3_main_tze_mon_lord_of_change_0	wh3_main_tze_settlement_5
1466677653	1500	wh3_main_cth_veh_sky_junk_0	wh3_main_cth_veh_sky_junk_0
1467376326	850	wh3_main_kho_inf_chaos_warriors_0	wh3_main_kho_settlement_major_3
146739460	1500	wh3_main_tze_cav_chaos_knights_0	wh3_main_tze_settlement_major_5
1467470959	500	wh_dlc05_wef_inf_glade_guard_0	wh_dlc05_wef_settlement_major_1
1468680619	700	wh3_main_kho_cha_bloodreaper_0	wh3_main_kho_cha_bloodreaper_0
146890682	450	wh2_main_def_inf_dreadspears_0	wh2_main_def_settlement_minor_3
1468923780	750	wh3_main_kho_inf_chaos_warriors_0	wh3_main_kho_settlement_2
1469017636	750	wh_main_vmp_cav_black_knights_0	wh_main_vmp_defence_major_3
1469497183	350	wh2_main_skv_inf_clanrats_1	wh2_main_skv_settlement_major_2
1469732904	800	wh_main_grn_inf_orc_big_uns	wh_main_grn_defence_major_2
1469847390	525	wh2_main_hef_inf_archers_1	wh2_main_hef_defence_minor_2
1469885056	550	wh_dlc08_nor_inf_marauder_hunters_0	wh_main_nor_settlement_major_4
1470220456	950	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	wh2_dlc09_tmb_settlement_major_2
1470393434	500	wh2_main_skv_cha_plague_priest_0	wh2_main_skv_cha_plague_priest_0
1471522229	400	wh_main_brt_inf_peasant_bowmen	wh_main_brt_settlement_minor_1
1473309763	400	wh_main_emp_inf_swordsmen	wh_main_emp_settlement_major_1
1473493402	850	wh3_main_nur_inf_forsaken_0	wh3_main_nur_settlement_major_4
1475837363	450	wh3_main_ksl_cav_horse_raiders_0	wh3_main_ksl_settlement_3
1475960811	400	wh3_main_tze_inf_blue_horrors_0	wh3_main_tze_settlement_minor_1
1476155243	1250	wh3_main_sla_inf_daemonette_1	wh3_main_sla_settlement_major_5
1476251479	325	wh_main_brt_inf_spearmen_at_arms	wh_main_brt_settlement_major_1
1477402645	375	wh_main_chs_inf_chaos_marauders_0	wh3_dlc20_chs_settlement_major_1
1477988230	200	wh3_main_ogr_inf_gnoblars_0	wh3_main_ogr_settlement_3
1478780472	800	wh3_main_kho_inf_bloodletters_0	wh3_main_kho_settlement_5_a
147927131	550	wh_main_emp_inf_halberdiers	wh_main_emp_defence_major_3
1480001958	750	wh_main_vmp_cav_black_knights_0	wh_main_vmp_settlement_major_2
1480553078	375	wh2_main_skv_inf_clanrat_spearmen_1	wh2_main_skv_settlement_minor_2
1481036748	400	wh3_main_cth_inf_peasant_spearmen_1	wh3_main_cth_garrison_yin_2
1481254236	1000	wh3_main_nur_cav_pox_riders_of_nurgle_0	wh3_main_dae_settlement_major_5
1483406435	400	wh2_main_lzd_inf_skink_cohort_1	wh2_main_lzd_settlement_major_3
1486867456	1300	wh3_main_nur_cha_plagueridden_death_0	wh3_main_nur_settlement_2
1487631358	500	wh_main_vmp_inf_crypt_ghouls	wh_main_vmp_defence_major_2
14882926	400	wh_main_emp_inf_swordsmen	wh_main_emp_settlement_minor_3
1488994551	1300	wh3_main_kho_cha_bloodreaper_0	wh3_main_kho_settlement_2
1489488753	300	wh2_dlc11_cst_inf_zombie_deckhands_mob_0	wh2_dlc11_cst_settlement_major_1
1490002991	400	wh3_main_kho_inf_chaos_warhounds_0	wh3_main_kho_garrison_3
1491571734	850	wh3_main_tze_inf_forsaken_0	wh3_main_tze_garrison_1
1492210672	600	wh3_main_cth_inf_jade_warrior_crossbowmen_0	wh3_main_cth_garrison_yang_3
1492553699	400	wh3_main_kho_inf_chaos_warhounds_0	wh3_main_kho_settlement_2
1493470637	800	wh3_main_kho_inf_bloodletters_0	wh3_main_dae_garrison_3
1493842016	350	wh3_main_cth_cha_astromancer_0	wh3_main_cth_cha_astromancer_0
1493919790	650	wh2_main_def_inf_darkshards_1	wh2_main_def_settlement_major_2
1494848600	500	wh3_main_ksl_inf_kossars_1	wh3_main_ksl_garrison_1
1495574879	350	wh_main_vmp_inf_skeleton_warriors_1	wh_main_vmp_settlement_major_5
149565451	800	wh3_main_sla_inf_daemonette_0	wh3_main_sla_settlement_major_4
1496275514	650	wh_dlc05_wef_inf_glade_guard_1	wh_dlc05_wef_settlement_major_5
1497598675	800	wh3_main_sla_inf_daemonette_0	wh3_main_sla_settlement_major_4
1497700970	550	wh_main_emp_inf_halberdiers	wh_main_emp_settlement_major_4
1498271361	375	wh_main_grn_inf_goblin_archers	wh_main_grn_settlement_minor_2
1498801796	1100	wh3_main_tze_inf_pink_horrors_1	wh3_main_tze_settlement_5
