key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person
wh2_dlc10_def_cha_supreme_sorceress_shadow_3	10	wh2_main_plate_40	2100	cavalry	50	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_hr1_pegasus_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	75	4412	wh2_main_def_mnt_dark_pegasus	1	wh2_main_def_sorceress_staff		1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_shadows	wh_main_monstrous_cavalry	trained			false	40.0	1500.0	wh2_dlc10_def_cha_supreme_sorceress_shadow_3_attributes	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	0	0	15	0	flying_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture		
wh2_dlc10_def_cha_supreme_sorceress_shadow_4	0	wh2_main_body_80	2100	war_beast	50	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_bc3_manticore_wb_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	40	34	75	5260	wh2_dlc10_def_mnt_manticore	1	wh_dlc01_chs_manticore		1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_shadows	wh_main_monster	trained			false	40.0	1500.0	wh2_dlc10_def_cha_supreme_sorceress_shadow_4_attributes	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0	large	0	0	0	0	0	0	15	0	flying_melee_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture		
wh2_dlc10_def_cha_supreme_sorceress_shadow_5	10	wh2_main_body_80	2100	war_beast	50	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_dr1_dragon_wb_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	50	46	75	8316	wh2_main_def_mnt_black_dragon	1	wh2_main_def_dreadlord_female_black_dragon		1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_shadows	wh_main_monster	trained			false	40.0	1500.0	wh2_dlc10_def_cha_supreme_sorceress_shadow_5_attributes	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	0	0	25	0	flying_melee_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture		
wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0	10	wh2_main_chainmail_100	2100	inf_melee	24	inf_mel	wh2_main_unit_long_text_def_inf_har_ganeth_executioners_0	hu1d_def_2handed_sword	wh2_main_def_infantry_medium_blood_dismembers	50	43	92	76		0	wh2_main_def_greatsword		5	none	wh2_dlc10_unit_short_text_def_inf_blades_of_the_blood_queen_0	wh_main_infantry_2handed	trained			true	40.0	1500.0	wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0_attributes	60	80	0	vo_sel_def_Har_Ganeth_Executioners	vo_sel_melee	vo_sel_culture	1.0	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
wh2_dlc10_def_inf_sisters_of_slaughter	10	wh2_main_body_5	2100	inf_melee	20	inf_mel	wh2_dlc10_unit_long_text_def_inf_sisters_of_slaughter_0	hu1b_def_whip_and_shield	wh2_main_def_infantry_witch_elves_blood_dismembers	40	58	82	67		0	wh2_dlc10_def_sisters_of_slaughter_whip		5	wh_missile_block_20_metal	wh2_dlc10_unit_short_text_def_inf_sisters_of_slaughter_0	wh_main_vmp_crypt_ghouls	trained			false	40.0	1500.0	wh2_dlc10_def_inf_sisters_of_slaughter_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	small	0	0	0	0	0	20	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0	10	wh2_main_body_5	2100	inf_melee	24	inf_mel	wh2_main_unit_long_text_def_inf_witch_elves_0	hu1b_elf_dual_sword	wh2_main_def_infantry_witch_elves_blood_dismembers	47	34	82	57		0	wh2_main_def_dual_swords_witch_elves		5	none	wh2_dlc10_unit_short_text_def_inf_sisters_of_the_singing_doom_0	wh_main_vmp_crypt_ghouls	trained			false	40.0	1500.0	wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	small	0	0	0	0	0	20	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
wh2_dlc10_def_inf_the_bolt_fiends_ror_0	10	wh2_main_plate_30	2100	inf_ranged	6	inf_mis	wh2_main_unit_long_text_def_inf_darkshards_1	hu1d_elf_sword_crossbow_shield	wh2_main_def_infantry_blood_dismembers	24	31	66	55		0	wh2_main_def_shortsword	wh2_main_def_repeater_crossbow_ror_0	4	wh_missile_block_55_metal	wh2_dlc10_unit_short_text_def_inf_the_bolt_fiends_0	wh_main_infantry	trained			true	40.0	1500.0	wh2_dlc10_def_inf_the_bolt_fiends_ror_0_attributes	60	80	18	vo_sel_def_Darkshards	vo_sel_ranged	vo_sel_culture	1.0	small	0	18	0	0	0	0	0	0	ranged	true	true	false	false	medium	medium	domination_infantry		
wh2_dlc10_def_inf_the_hellebronai_ror_0	10	wh2_main_plate_40	2100	inf_melee	8	inf_mel	wh2_main_unit_long_text_def_inf_dreadspears_0	hu1d_def_spear_and_shield	wh2_main_def_infantry_blood_dismembers	34	52	76	55		0	wh2_main_def_spear_ror		6	wh_missile_block_55_metal	wh2_dlc10_unit_short_text_def_inf_the_hellebronai_0	wh_main_infantry	trained			true	40.0	1500.0	wh2_dlc10_def_inf_the_hellebronai_ror_0_attributes	60	80	0	vo_sel_def_Dreadspears	vo_sel_melee	vo_sel_culture	1.0	small	0	0	0	0	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry		
wh2_dlc10_def_mon_chill_of_sontar_ror_0	10	wh2_main_body_60	2100	inf_melee	45	inf_mel	wh2_main_unit_long_text_def_mon_war_hydra_0	dr2_hydra	wh2_dlc10_hydra_chill_of_sontar	64	41	75	9450		0	wh2_dlc10_def_war_hydra_ror_0		1	none	wh2_dlc10_unit_short_text_def_mon_chill_of_sontar_0	wh_main_monster	trained			true	40.0	1500.0	wh2_dlc10_def_mon_chill_of_sontar_ror_0_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	large	0	0	0	0	0	0	35	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_infantry		
wh2_dlc10_def_mon_feral_manticore_0	10	wh2_main_body_45	2100	inf_melee	50	inf_mel	wh2_dlc10_unit_long_text_def_mon_feral_manticore_0	bc3_manticore	wh_dlc01_flying_manticore_blood	40	34	56	5095		0	wh_dlc03_bst_manticore		1	none	wh2_dlc10_unit_short_text_def_mon_feral_manticore_0	wh_main_monster	trained			true	40.0	1500.0	wh2_dlc10_def_mon_feral_manticore_0_attributes	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	large_bst	0	0	0	0	0	0	15	0	flying_melee_flanker_shock	false	false	false	false	cant_capture	cant_capture	cant_capture		
wh2_dlc10_def_mon_kharibdyss_0	10	wh2_main_body_60	2100	inf_melee	45	inf_mel	wh2_dlc10_unit_long_text_def_mon_kharibdyss_0	dr2_kharibdyss	wh2_dlc10_def_monster_kharibdyss	55	38	65	10392		0	wh2_dlc10_def_kharibdyss		1	none	wh2_dlc10_unit_short_text_def_mon_kharibdyss_0	wh_main_monster	trained			true	40.0	1500.0	wh2_dlc10_def_mon_kharibdyss_0_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	aquatic_large	0	0	0	0	0	0	35	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_infantry		
wh2_dlc10_def_mon_war_hydra_boss	10	wh2_main_body_90	2100	inf_melee	45	inf_mel	wh2_main_unit_long_text_def_mon_war_hydra_0	dr2_hydra_boss	wh2_dlc10_def_monster_war_hydra_boss	62	58	65	14992		0	wh2_dlc10_def_war_hydra_boss		1	none	wh2_main_unit_short_text_def_mon_war_hydra_0_boss	wh_main_monster	trained			true	40.0	1500.0	wh2_dlc10_def_mon_war_hydra_boss_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	large	0	0	40	0	0	0	55	20	melee_gatecrusher	false	false	false	false	medium	medium	domination_infantry		
wh2_dlc10_dwf_cha_thane_ghost_summoned_0	10	wh_main_body_0	2100	inf_melee	30	com	wh2_dlc10_unit_long_text_dwf_ancestor_ghost_summoned	hu3_dwarf_axe_and_shield_thane	wh_dlc06_dwf_cha_dwarf_hero_ethereal	45	60	100	2972		0	wh_dlc06_dwf_axe_hero_magical		1	wh_missile_block_60_wood	wh2_dlc10_unit_short_text_dwf_ancestor_ghost	wh_main_hero	trained			true	40.0	1500.0	wh2_dlc10_dwf_cha_thane_ghost_summoned_0_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	ethereal	0	0	0	0	0	75	0	0	melee_highvalue	false	true	false	false	cant_capture	cant_capture	cant_capture		
wh2_dlc10_dwf_inf_giant_slayers	10	wh_main_body_0	2100	inf_melee	30	inf_mel	wh2_dlc10_unit_long_text_dwf_inf_giant_slayers_0	hu3_dwarf_2handed_axe_ungrim	wh_main_dwf_inf_slayers_blood_dismembers	48	34	100	110		0	wh_dlc10_dwf_slayer_axe_great		4	none	wh2_dlc10_unt_short_text_dwf_inf_giant_slayers_0	wh_main_dwf_infantry_slayers	trained			true	40.0	1500.0	wh2_dlc10_dwf_inf_giant_slayers_attributes	60	80	0	vo_sel_slayers	vo_sel_generic	vo_sel_generic_short	1.0	small	0	0	0	25	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry		
wh2_dlc10_hef_cav_the_fireborn_ror_0	10	wh2_main_plate_110	2100	cavalry	80	cav_shk	wh2_main_unit_long_text_hef_cav_dragon_princes	hu1d_elf_hr1_warhorse_lance_sword_shield	wh_main_cavalry_rider_standard_blood_fireborn	45	40	95	98	wh2_dlc10_hef_mnt_dragon_princes_ror	60	wh2_main_hef_lance_dragon_princes_fireborn		4	wh_missile_block_35_metal	wh2_dlc10_unit_short_text_hef_cav_the_fireborn_0	wh_main_cavalry_ordered	trained			true	40.0	1500.0	wh2_dlc10_hef_cav_the_fireborn_ror_0_attributes	60	80	0	vo_sel_hef_The_Fireborn	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	40	0	0	20	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav		
wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0	33	wh2_main_chainmail_40	2100	cavalry	40	cav_mis	wh2_main_unit_long_text_hef_cav_ellyrian_reavers_1	hu1d_elf_hr1_warhorse_sword_bow	wh_main_cavalry_rider_standard_ellyrian_blood	38	31	74	76	wh2_dlc10_hef_mnt_steed_heralds	60	wh2_main_hef_sword_ellyrian_reaver_archers	wh2_main_hef_bow_arrow_rider	3	none	wh2_dlc10_unit_short_text_hef_cav_the_heralds_of_the_wind_0	wh_main_cavalry_ordered	trained			true	40.0	1500.0	wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0_attributes	60	80	18	vo_sel_hef_The_Heralds_of_the_Wind	vo_sel_cavalry	vo_sel_ranged	1.0	large	0	18	0	0	0	0	0	0	ranged_harasser_flanker	true	false	false	false	low	low	domination_cav		
wh2_dlc10_hef_cha_alarielle_the_radiant_0	10	wh2_main_body_15	2100	inf_ranged	23	com	wh2_dlc10_unit_long_text_hef_cha_alarielle	hu1b_alarielle_staff_and_sword	wh2_dlc10_hef_infantry_hero_alarielle_blood	45	55	85	3880		0	wh2_dlc10_hef_alarielle_sword		1	none	wh2_dlc10_unit_short_text_hef_cha_alarielle	wh_main_infantry	trained			false	40.0	1500.0	wh2_dlc10_hef_cha_alarielle_the_radiant_0_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	small	0	0	0	0	0	0	15	0	mage_highvalue	false	true	false	false	high	high	domination_characters		
wh2_dlc10_hef_cha_alarielle_the_radiant_1	10	wh2_main_body_15	2100	cavalry	43	com	wh2_dlc10_unit_long_text_hef_cha_alarielle	hu1b_alarielle_hr1_warhorse_staff_and_sword	wh2_dlc10_hef_infantry_hero_alarielle_blood	45	55	85	4280	wh2_main_hef_mnt_steed	1	wh2_dlc10_hef_alarielle_sword		1	none	wh2_dlc10_unit_short_text_hef_cha_alarielle	wh_main_cavalry_ordered	trained			false	40.0	1500.0	wh2_dlc10_hef_cha_alarielle_the_radiant_1_attributes	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	0	0	15	0	mage_flanker_highvalue	false	false	false	false	high	high	domination_characters		
wh2_dlc10_hef_cha_alarielle_the_radiant_2	10	wh2_main_chainmail_50	2100	cavalry	43	com	wh2_dlc10_unit_long_text_hef_cha_alarielle	hu1b_alarielle_hr1_warhorse_staff_and_sword	wh2_dlc10_hef_infantry_hero_alarielle_blood	45	55	85	4280	wh2_main_hef_mnt_barded_steed_hero	1	wh2_dlc10_hef_alarielle_sword		1	none	wh2_dlc10_unit_short_text_hef_cha_alarielle	wh_main_cavalry_ordered	trained			false	40.0	1500.0	wh2_dlc10_hef_cha_alarielle_the_radiant_2_attributes	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	0	0	15	0	mage_flanker_highvalue	false	false	false	false	high	high	domination_characters		
wh2_dlc10_hef_cha_alarielle_the_radiant_3	10	wh2_main_body_30	2100	war_beast	62	com	wh2_dlc10_unit_long_text_hef_cha_alarielle	hu1b_elf_bi1_alarielle_wb_staff_and_sword	wh2_dlc10_hef_infantry_hero_alarielle_blood	45	40	85	5064	wh2_main_hef_mnt_great_eagle	1	wh2_main_hef_hero_great_eagle		1	none	wh2_dlc10_unit_short_text_hef_cha_alarielle	wh_main_monster	trained			false	40.0	1500.0	wh2_dlc10_hef_cha_alarielle_the_radiant_3_attributes	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	0	0	15	0	flying_melee_shock_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture		
wh2_dlc10_hef_cha_alith_anar_0	10	wh2_main_chainmail_40	2100	inf_ranged	30	com	wh2_dlc10_unit_long_text_hef_cha_alith_anar	hu1d_alith_anar_glade_lord_sword_and_bow	wh2_dlc10_hef_infantry_hero_alith_blood	65	45	80	4260		0	wh2_main_hef_prince_sword	wh2_dlc10_hef_alith_anar_arrow	1	none	wh2_dlc10_unit_short_text_hef_cha_alith	wh_main_infantry	trained			true	40.0	1500.0	wh2_dlc10_hef_cha_alith_anar_0_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	small	0	30	0	0	0	0	15	0	hybrid_highvalue	true	true	false	false	high	high	domination_characters		
wh2_dlc10_hef_cha_alith_anar_summoned_0	10	wh2_main_chainmail_40	2100	inf_ranged	30	com	wh2_dlc10_unit_long_text_hef_cha_alith_anar	hu1d_alith_anar_glade_lord_sword_and_bow_decoy	wh2_dlc10_hef_infantry_hero_alith_mirror	65	45	80	4260		0	wh2_dlc10_hef_alith_anar_mirror	wh2_dlc10_hef_alith_anar_mirror_arrow	1	none	wh2_dlc10_unit_short_text_hef_cha_alith	wh_main_infantry	trained			true	40.0	1500.0	wh2_dlc10_hef_cha_alith_anar_summoned_0_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	small	0	30	0	0	0	0	15	0	hybrid_highvalue	true	true	false	false	cant_capture	cant_capture	cant_capture		
wh2_dlc10_hef_cha_alith_anar_summoned_1	10	wh2_main_chainmail_40	2100	inf_ranged	30	com	wh2_dlc10_unit_long_text_hef_cha_alith_anar	hu1d_alith_anar_glade_lord_sword_and_bow_decoy	wh2_dlc10_hef_infantry_hero_alith_mirror	65	45	80	4260		0	wh2_dlc10_hef_alith_anar_mirror_1	wh2_dlc10_hef_alith_anar_mirror_arrow_upgraded	1	none	wh2_dlc10_unit_short_text_hef_cha_alith	wh_main_infantry	trained			true	40.0	1500.0	wh2_dlc10_hef_cha_alith_anar_summoned_1_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	small	0	30	0	0	0	0	15	0	hybrid_highvalue	true	true	false	false	cant_capture	cant_capture	cant_capture		
wh2_dlc10_hef_cha_handmaiden_0	10	wh2_main_chainmail_40	2100	inf_ranged	22	com	wh2_dlc10_unit_long_text_hef_cha_handmaiden	hu1b_hef_spear_and_bow	wh2_dlc16_hef_infantry_hero_handmaiden_blood	40	52	75	3680		0	wh2_dlc10_hef_handmaiden_spear	wh2_dlc10_hef_longbow_arrow_handmaiden	1	none	wh2_dlc10_unit_short_text_hef_cha_handmaiden	wh_main_infantry	trained			false	40.0	1500.0	wh2_dlc10_hef_cha_handmaiden_0_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0	small	0	30	0	0	0	0	15	0	hybrid_highvalue	true	true	false	false	high	high	domination_characters		
wh2_dlc10_hef_cha_handmaiden_1	10	wh2_main_chainmail_40	2100	cavalry	42	com	wh2_dlc10_unit_long_text_hef_cha_handmaiden	hu1b_hef_hr1_warhorse_spear_and_bow	wh2_dlc16_hef_infantry_hero_handmaiden_blood	40	52	75	4160	wh2_main_hef_mnt_steed	1	wh2_dlc10_hef_handmaiden_spear	wh2_dlc10_hef_longbow_arrow_handmaiden	1	none	wh2_dlc10_unit_short_text_hef_cha_handmaiden	wh_main_cavalry_ordered	trained			false	40.0	1500.0	wh2_dlc10_hef_cha_handmaiden_1_attributes	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0	30	0	0	0	0	15	0	ranged_cav_highvalue	true	false	false	false	high	high	domination_characters		
wh2_dlc10_hef_cha_handmaiden_2	10	wh2_main_chainmail_70	2100	cavalry	42	com	wh2_dlc10_unit_long_text_hef_cha_handmaiden	hu1b_hef_hr1_warhorse_spear_and_bow	wh2_dlc16_hef_infantry_hero_handmaiden_blood	40	52	75	4160	wh2_main_hef_mnt_barded_steed_hero	1	wh2_dlc10_hef_handmaiden_spear	wh2_dlc10_hef_longbow_arrow_handmaiden	1	none	wh2_dlc10_unit_short_text_hef_cha_handmaiden	wh_main_cavalry_ordered	trained			false	40.0	1500.0	wh2_dlc10_hef_cha_handmaiden_2_attributes	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0	30	0	0	0	0	15	0	ranged_cav_highvalue	true	false	false	false	high	high	domination_characters		
wh2_dlc10_hef_cha_mage_heavens_0	10	wh2_main_body_15	2100	inf_ranged	15	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_heavens	36	28	60	3412		0	wh2_main_hef_mage_staff		1	none	wh2_dlc10_unit_short_text_hef_cha_mage_heavens	wh_main_infantry	trained			true	40.0	1500.0	wh2_dlc10_hef_cha_mage_heavens_0_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	small	0	0	0	0	0	0	15	0	mage_highvalue	false	true	false	false	high	high	domination_characters		
wh2_dlc10_hef_cha_mage_heavens_1	10	wh_main_plate_45	2100	cavalry	35	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_bretonnian_hr1_warhorse_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_heavens	36	28	60	3832	wh2_main_hef_mnt_barded_steed_hero	1	wh2_main_hef_mage_staff		1	none	wh2_dlc10_unit_short_text_hef_cha_mage_heavens	wh_main_cavalry_ordered	trained			true	40.0	1500.0	wh2_dlc10_hef_cha_mage_heavens_1_attributes	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	0	0	15	0	mage_flanker_highvalue	false	false	false	false	high	high	domination_characters		
wh2_dlc10_hef_cha_mage_heavens_2	10	wh2_main_plate_110	2100	war_machine	64	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_wm_tiranoc_chariot01_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_heavens	24	18	60	4140	wh2_main_hef_mnt_barded_steed_chariot	2	wh2_main_hef_mage_chariot		1	none	wh2_dlc10_unit_short_text_hef_cha_mage_heavens	wh_main_chariot	trained	wh2_main_hef_ithilmar_chariot	wh2_dlc15_hef_ithilmar_chariot_hero	true	40.0	1500.0	wh2_dlc10_hef_cha_mage_heavens_2_attributes	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	1	0	15	0	mage_highvalue	false	false	false	false	high	high	domination_characters		
wh2_dlc10_hef_cha_mage_shadows_0	10	wh2_main_body_15	2100	inf_ranged	15	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_shadows	36	28	60	3412		0	wh2_main_hef_mage_staff		1	none	wh2_dlc10_unit_short_text_hef_cha_mage_shadows	wh_main_infantry	trained			true	40.0	1500.0	wh2_dlc10_hef_cha_mage_shadows_0_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	small	0	0	0	0	0	0	15	0	mage_highvalue	false	true	false	false	high	high	domination_characters		
wh2_dlc10_hef_cha_mage_shadows_1	10	wh_main_plate_45	2100	cavalry	35	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_bretonnian_hr1_warhorse_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_shadows	36	28	60	3832	wh2_main_hef_mnt_barded_steed_hero	1	wh2_main_hef_mage_staff		1	none	wh2_dlc10_unit_short_text_hef_cha_mage_shadows	wh_main_cavalry_ordered	trained			true	40.0	1500.0	wh2_dlc10_hef_cha_mage_shadows_1_attributes	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	0	0	15	0	mage_flanker_highvalue	false	false	false	false	high	high	domination_characters		
wh2_dlc10_hef_cha_mage_shadows_2	10	wh2_main_plate_110	2100	war_machine	64	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_wm_tiranoc_chariot01_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_shadows	24	18	60	4140	wh2_main_hef_mnt_barded_steed_chariot	2	wh2_main_hef_mage_chariot		1	none	wh2_dlc10_unit_short_text_hef_cha_mage_shadows	wh_main_chariot	trained	wh2_main_hef_ithilmar_chariot	wh2_dlc15_hef_ithilmar_chariot_hero	true	40.0	1500.0	wh2_dlc10_hef_cha_mage_shadows_2_attributes	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	large	0	0	0	0	1	0	15	0	mage_highvalue	false	false	false	false	high	high	domination_characters		
wh2_dlc10_hef_cha_shadow_walker	10	wh2_main_chainmail_40	2100	inf_ranged	30	com	wh2_dlc10_unit_long_text_hef_cha_shadow_walker_0	hu1d_elf_sword_and_bow	wh2_dlc10_hef_infantry_shadow_walker	40	45	76	3680		0	wh2_main_hef_prince_sword	wh2_dlc10_hef_alith_anar_arrow	1	none	wh2_dlc10_unt_short_text_hef_cha_shadow_walker_0	wh_main_infantry	trained			true	40.0	1500.0	wh2_dlc10_hef_cha_shadow_walker_attributes	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	small	0	30	0	0	0	0	15	0	hybrid_highvalue	false	true	false	false	high	high	domination_characters		
wh2_dlc10_hef_inf_dryads_0	10	wh2_main_body_60	2100	inf_melee	18	inf_mel	wh_dlc05_unit_long_text_wef_dryads	hu20_dryads	wh_dlc05_wef_inf_dryad_dismembers	35	25	65	62		0	wh_dlc05_wef_dryads_claw		5	none	wh_dlc05_unit_short_text_wef_dryads	wh_dlc05_wef_infantry_dryad	trained			true	40.0	1500.0	wh2_dlc10_hef_inf_dryads_0_attributes	60	80	0	vo_sel_wood_elves_dryads	vo_sel_melee	vo_sel_culture	0.5	elves_wef	0	0	-25	0	0	20	0	0	melee	false	true	false	false	medium	medium	domination_infantry		
wh2_dlc10_hef_inf_everqueens_court_guards_ror_0	33	wh2_main_chainmail_40	2100	inf_ranged	7	inf_mis	wh2_dlc10_unit_long_text_hef_inf_sisters_of_avelorn_0	hu1b_hef_everqueens_sword_and_bow	wh2_main_hef_infantry_fast_blood_dismembers	45	48	92	76		0	wh2_dlc10_hef_sword_sisters	wh2_dlc10_hef_longbow_arrow_everqueen_court_guard	4	none	wh2_dlc10_unit_short_text_hef_inf_everqueens_court_guards_0	wh_main_infantry_ranged	trained			false	40.0	1500.0	wh2_dlc10_hef_inf_everqueens_court_guards_ror_0_attributes	60	80	18	vo_sel_hef_Everqueens_Court_Guards	vo_sel_generic	vo_sel_generic_short	1.0	small	0	22	0	0	0	0	0	0	ranged	true	true	false	false	medium	medium	domination_infantry		
wh2_dlc10_hef_inf_keepers_of_the_flame_ror_0	10	wh2_main_plate_100	2100	inf_melee	10	inf_mel	wh2_main_unit_long_text_hef_inf_phoenix_guard	hu1d_elf_halberd_ror	wh2_dlc10_hef_inf_keepers_of_the_flame_ror	48	50	100	76		0	wh2_main_hef_halberd_ror		5	none	wh2_dlc10_unit_short_text_hef_inf_keepers_of_the_flame_0	wh2_main_inf_2handed_ordered	trained			true	40.0	1500.0	wh2_dlc10_hef_inf_keepers_of_the_flame_ror_0_attributes	60	80	0	vo_sel_hef_Phoenix_Guard	vo_sel_melee	vo_sel_culture	1.0	small	0	0	0	0	0	30	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry		
wh2_dlc10_hef_inf_shadow_walkers_0	33	wh2_main_leather_30	2100	inf_ranged	12	inf_mis	wh2_dlc10_unit_long_text_hef_inf_shadow_walkers_0	hu1d_shadow_walkers_dual_sword_bow	wh2_dlc10_hef_infantry_fast_shadow_blood_dismembers	40	27	75	74		0	wh2_dlc10_hef_dual_swords_shadow	wh2_dlc10_hef_longbow_arrow_shadow_walker	4	none	wh2_dlc10_unt_short_text_hef_inf_shadow_walkers_0	wh_dlc05_wef_infantry_skirmish	trained			true	40.0	1500.0	wh2_dlc10_hef_inf_shadow_walkers_0_attributes	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0	small	0	20	0	0	0	0	0	0	ranged_stalkers_harasser	true	true	false	false	medium	medium	domination_infantry		
wh2_dlc10_hef_inf_shadow_warriors_0	10	wh2_main_leather_30	2100	inf_ranged	10	inf_mis	wh2_dlc10_unit_long_text_hef_inf_shadow_warriors	hu1d_elf_sword_and_bow	wh2_dlc10_hef_infantry_fast_shadow_blood_dismembers	36	22	72	72		0	wh2_dlc10_hef_sword_shadow	wh2_dlc10_hef_longbow_arrow_shadow	4	none	wh2_dlc10_unit_short_text_hef_inf_shadow_warriors_0	wh_dlc05_wef_infantry_skirmish	trained			true	40.0	1500.0	wh2_dlc10_hef_inf_shadow_warriors_0_attributes	60	80	0	vo_sel_hef_Shadow_Warriors	vo_sel_generic	vo_sel_generic_short	1.0	small	0	20	0	0	0	0	0	0	ranged_stalkers_harasser	true	true	false	false	medium	medium	domination_infantry		
