id	culture	faction	remove	set	subculture
551428249	wh3_main_ksl_kislev		false	anc_set_multi_high_elves_kislev_wood_elves_bretonnia_empire	
565071019	wh3_main_dae_daemons		false	factions_without_trade	
566234197		wh3_dlc20_chs_azazel	true	FavouredCorruptionUndivided	
566745472		wh2_main_skv_clan_moulder	false	wh2_main_skv_clan_moulder	
571889202	wh2_main_skv_skaven		true	plague_effect_set_beastmen_negative	
575353650	wh_dlc03_bst_beastmen		false	all_beastmen_culture	
588165422	wh_dlc08_nor_norsca		false	anc_set_multi_norsca_chaos	
592749093	wh3_main_pro_ksl_kislev		false	anc_set_multi_tomb_kings_vampire_coast_dark_elves_high_elves_kislev_empire_vampire_counts	
594111830	wh_dlc08_nor_norsca		false	anc_set_exclusive_norsca	
596654916	wh3_main_kho_khorne		false	anc_set_multi_khorne_daemons	
597461483		wh3_dlc20_nor_kul	false	kurgan_warband_war_exceptions	
60231437			false	anc_set_exclusive_sc_greenskins	wh_main_sc_grn_greenskins
605155078		wh3_main_tze_all_seeing_eye	true	disabled_diplomacy_with_realm_factions	
605784838	wh3_main_tze_tzeentch		false	tzeentchian_factions	
613036312		wh3_dlc20_nor_tong	false	norscan_homeland_factions	
621215588			false	anc_set_multi_sc_kislev_bretonnia_empire_southern_realms	wh_main_sc_teb_teb
622644306	wh3_main_pro_ksl_kislev		false	anc_set_multi_kislev_empire	
627495875		wh3_dlc20_chs_valkia	true	slaanesh_seducible_factions	
627749232		wh3_dlc20_nor_kuj	false	norscan_homeland_factions	
642159047	wh3_main_nur_nurgle		true	plague_effect_set_beastmen_negative	
652970194		wh2_dlc17_bst_taurox	false	wh2_dlc17_bst_taurox	
652990518		wh3_main_rogue_the_fluxion_host	true	disabled_diplomacy_with_realm_factions	
658326243			false	anc_set_exclusive_sc_kislev	wh3_main_sc_ksl_kislev
681229060		wh3_main_rogue_the_bloody_harvest	false	FavouredCorruptionKhorne	
683001691			false	anc_set_exclusive_sc_pro_kislev	wh3_main_pro_sc_ksl_kislev
68383692			false	FavouredCorruptionNone	wh2_main_sc_lzd_lizardmen
688250941		wh3_main_ksl_the_ice_court	false	factions_allowed_to_teleport	
688953328		wh_dlc08_nor_helspire_tribe	false	kurgan_warband_war_exceptions	
693739340			false	anc_set_multi_sc_kislev_bretonnia_empire_southern_realms	wh_main_sc_brt_bretonnia
695686961		wh3_main_emp_cult_of_sigmar	true	non_colonial_empire_factions	
702501217			false	plague_effect_set_beastmen_negative	
716123347		wh3_main_rogue_the_glothal_brood	true	FavouredCorruptionUndivided	
717991066		wh3_dlc20_chs_azazel	false	factions_allowed_to_teleport	
718987425		wh3_main_chs_shadow_legion	false	belakor	
720971245	wh_main_brt_bretonnia		false	anc_set_multi_kislev_bretonnia_dwarfs_empire_greenskins	
734316253	wh3_main_tze_tzeentch		false	anc_set_multi_tzeentch_daemons_nurgle_slaanesh	
736974675	wh_main_vmp_vampire_counts		false	anc_set_multi_tomb_kings_vampire_coast_dark_elves_high_elves_kislev_empire_vampire_counts	
738423157	wh3_main_kho_khorne		false	factions_with_vassals	
749260350		wh2_main_def_cult_of_pleasure_separatists	true	FavouredCorruptionNone	
754549319	wh_main_chs_chaos		false	warriors_factions	
758371116	wh2_dlc11_cst_vampire_coast		false	anc_set_multi_tomb_kings_vampire_coast	
760203633	wh_main_vmp_vampire_counts		false	anc_set_multi_kislev_norsca_bretonnia_chaos_dwarfs_empire_vampire_counts	
762901102	wh3_main_pro_ksl_kislev		false	anc_set_multi_high_elves_kislev_norsca_chaos_empire	
764415937			false	anc_set_multi_sc_pro_khorne_pro_tzeentch_daemons_nurgle_slaanesh_tzeentch	wh3_main_pro_sc_kho_khorne
76801526		wh3_dlc20_chs_valkia	false	factions_allowed_to_teleport	
768822948	wh_dlc08_nor_norsca		false	anc_set_multi_high_elves_kislev_norsca_chaos_empire	
770956844		wh3_dlc20_chs_azazel	false	faction_set_azazel	
771926704		wh3_main_rogue_the_putrid_swarm	false	FavouredCorruptionNurgle	
774446233		wh3_dlc20_chs_kholek	false	kholek	
777952461		wh3_dlc20_nor_dolgan	false	kurgan_warband_war_exceptions	
77892308	wh_main_dwf_dwarfs		false	anc_set_multi_kislev_bretonnia_dwarfs_empire_greenskins	
779433965			true	plague_effect_set_daemon_prince_negative	wh3_main_sc_dae_daemons
784833386		wh3_main_rogue_legion_of_gorehath	false	FavouredCorruptionKhorne	
788402533			false	FavouredCorruptionUndivided	wh_dlc08_sc_nor_norsca
790379557			false	slaanesh_seducible_factions	wh2_main_sc_hef_high_elves
796698549		wh3_main_rogue_scaberaxs_gluttons	true	FavouredCorruptionUndivided	
80445212			false	slaanesh_seducible_factions	wh2_main_sc_def_dark_elves
805095970	wh_main_dwf_dwarfs		true	all_except_khorne_dwarfs	
810266359		wh3_main_rogue_the_baleful_princes_muses	true	FavouredCorruptionUndivided	
813254008			false	slaanesh_seducible_factions	wh_main_sc_chs_chaos
814314231			false	exclude_slaanesh	
81661060	wh3_main_nur_nurgle		false	factions_with_vassals	
834291261	wh3_main_tze_tzeentch		true	plague_effect_set_beastmen_negative	
836155837		wh3_main_cth_the_northern_provinces	false	factions_allowed_to_teleport	
840076784		wh3_main_rogue_the_convent	false	FavouredCorruptionSlaanesh	
848413707			false	anc_set_exclusive_sc_empire	wh_main_sc_emp_empire
854669643		wh_main_nor_baersonling	false	kurgan_warband_war_exceptions	
856808435	wh_main_chs_chaos		true	plague_effect_set_beastmen_negative	
860997622			false	plague_effect_set_nurgle_negative	
863996081		wh_dlc08_nor_goromadny_tribe	false	kurgan_warband_war_exceptions	
864565475		wh3_main_cth_the_western_provinces	false	factions_allowed_to_teleport	
867270600		wh3_dlc20_chs_vilitch	false	tzeentchian_factions	
879131153	wh3_main_tze_tzeentch		false	anc_set_multi_khorne_tzeentch_daemons_nurgle_slaanesh	
880398744			false	anc_set_exclusive_sc_savage_orcs	wh_main_sc_grn_savage_orcs
884625253	wh_main_chs_chaos		false	anc_set_multi_kislev_norsca_bretonnia_chaos_dwarfs_empire_vampire_counts	
891753850			false	empire_subculture	wh_main_sc_emp_empire
893254725		wh2_main_skv_clan_pestilens	false	plague_effect_set_skaven_positive	
906579848		wh3_dlc20_chs_valkia	false	faction_set_valkia	
913514948		wh3_dlc20_chs_festus	false	plague_effect_set_daemon_prince_positive	
924866233	wh3_main_nur_nurgle		false	plague_effect_set_nurgle_positive	
924903251	wh3_main_tze_tzeentch		false	anc_set_exclusive_tzeentch	
928466403		wh3_main_rogue_the_pleasure_tide	true	FavouredCorruptionUndivided	
939992028		wh2_main_rogue_celestial_storm	true	disabled_diplomacy_with_realm_factions	
950033798		wh_main_nor_varg	false	norscan_homeland_factions	
956641700			false	plague_effect_set_skaven_negative	
962386663	wh_main_vmp_vampire_counts		false	factions_with_vassals	
965014678	wh3_main_tze_tzeentch		false	factions_with_vassals	
966306277	wh2_main_def_dark_elves		false	anc_set_exclusive_dark_elves	
96717174		wh3_main_rogue_argfluxs_pyrocasters	false	FavouredCorruptionTzeentch	
968831953			false	FavouredCorruptionNone	wh2_main_sc_hef_high_elves
9755011			false	anc_set_multi_sc_pro_khorne_pro_tzeentch_daemons_nurgle_slaanesh_tzeentch	wh3_main_sc_sla_slaanesh
979895508	wh_main_emp_empire		false	anc_set_multi_high_elves_kislev_wood_elves_bretonnia_empire	
