pooled_resource_factor	resource_cost	amount	context	ui_resource_transaction_pooled_resource
wh2_dlc13_resource_factor_old_ones_units	wh2_dlc13_nakai_temples_cost_350	-350	absolute	default
wh2_dlc13_resource_factor_old_ones_units	wh2_dlc13_nakai_temples_cost_400	-400	absolute	default
wh2_dlc13_resource_factor_old_ones_temples	wh2_dlc13_occupation_reward_nakai_itzl	25	absolute	default
wh2_dlc13_resource_factor_old_ones_temples	wh2_dlc13_occupation_reward_nakai_quetzl	25	absolute	default
wh2_dlc13_resource_factor_old_ones_temples	wh2_dlc13_occupation_reward_nakai_xholankha	25	absolute	default
wh2_dlc13_resource_factor_old_ones_rites	wh2_dlc13_rituals_lzd_allegiance	-200	absolute	default
wh2_dlc13_resource_factor_old_ones_rites	wh2_dlc13_rituals_lzd_rebirth	-350	absolute	default
wh2_dlc13_resource_factor_old_ones_technology	wh2_dlc13_tech_lzd_campaign_10	-200	absolute	default
wh2_dlc13_resource_factor_old_ones_technology	wh2_dlc13_tech_lzd_campaign_5	-200	absolute	default
wh2_dlc13_resource_factor_old_ones_technology	wh2_dlc13_tech_lzd_replenishment_2	-50	absolute	default
wh2_dlc13_resource_factor_old_ones_technology	wh2_dlc13_tech_lzd_replenishment_3	-100	absolute	default
wh2_dlc13_resource_factor_old_ones_technology	wh2_dlc13_tech_lzd_replenishment_4	-200	absolute	default
wh2_dlc13_resource_factor_old_ones_technology	wh2_dlc13_tech_lzd_replenishment_5	-250	absolute	default
wh2_dlc13_resource_factor_old_ones_technology	wh2_dlc13_tech_lzd_replenishment_6	-300	absolute	default
wh2_dlc13_resource_factor_old_ones_technology	wh2_dlc13_tech_lzd_replenishment_7	-400	absolute	default
wh2_dlc13_resource_factor_old_ones_technology	wh2_dlc13_tech_lzd_units_10	-200	absolute	default
wh2_dlc13_resource_factor_old_ones_technology	wh2_dlc13_tech_lzd_units_5	-200	absolute	default
wh2_dlc13_resource_factor_old_ones_technology	wh2_dlc13_tech_lzd_vassal_1	-200	absolute	default
wh2_dlc13_resource_factor_old_ones_technology	wh2_dlc13_tech_lzd_vassal_2	-400	absolute	default
wh2_dlc13_resource_factor_old_ones_technology	wh2_dlc13_tech_lzd_vassal_3	-400	absolute	default
wh2_dlc13_resource_factor_old_ones_technology	wh2_dlc13_tech_lzd_vassal_4	-200	absolute	default
wh2_dlc14_resource_factor_dust_actions	wh2_dlc14_eshin_actions_extra_rations	0	absolute	default
wh2_dlc14_resource_factor_food_action_negative	wh2_dlc14_eshin_actions_extra_rations	-20	absolute	default
wh2_dlc14_resource_factor_dust_per_turn	wh2_dlc14_eshin_actions_payload_extra_rations	5	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_actions_steal_food	5	absolute	default
wh2_dlc14_resource_factor_food_action_negative	wh2_dlc14_eshin_actions_target_steal_food	-5	absolute	default
wh2_dlc14_resource_factor_dust_actions	wh2_dlc14_eshin_actions_tier_1	-1	absolute	default
wh2_dlc14_resource_factor_dust_actions	wh2_dlc14_eshin_actions_tier_2	-2	absolute	default
wh2_dlc14_resource_factor_dust_actions	wh2_dlc14_eshin_actions_tier_3	-3	absolute	default
wh2_dlc14_resource_factor_dust_actions	wh2_dlc14_eshin_actions_tier_4	-4	absolute	default
wh2_dlc14_resource_factor_dust_actions	wh2_dlc14_eshin_actions_tier_5	-5	absolute	default
wh2_dlc14_resource_factor_food_action_negative	wh2_dlc14_eshin_actions_vortex_1	-10	absolute	default
wh2_dlc14_resource_factor_food_action_negative	wh2_dlc14_eshin_actions_vortex_2	-20	absolute	default
wh2_dlc14_resource_factor_food_action_negative	wh2_dlc14_eshin_actions_vortex_3	-30	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_moulder	wh2_dlc14_eshin_contract_payload_mors_moulder_1	-5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_mors	wh2_dlc14_eshin_contract_payload_mors_moulder_1	10	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_mors_moulder_1	5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_moulder	wh2_dlc14_eshin_contract_payload_mors_moulder_2	-10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_mors	wh2_dlc14_eshin_contract_payload_mors_moulder_2	20	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_mors_moulder_2	10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_moulder	wh2_dlc14_eshin_contract_payload_mors_moulder_3	-20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_mors	wh2_dlc14_eshin_contract_payload_mors_moulder_3	40	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_mors_moulder_3	20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_pestilens	wh2_dlc14_eshin_contract_payload_mors_pestilens_1	-5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_mors	wh2_dlc14_eshin_contract_payload_mors_pestilens_1	10	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_mors_pestilens_1	5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_pestilens	wh2_dlc14_eshin_contract_payload_mors_pestilens_2	-10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_mors	wh2_dlc14_eshin_contract_payload_mors_pestilens_2	20	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_mors_pestilens_2	10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_pestilens	wh2_dlc14_eshin_contract_payload_mors_pestilens_3	-20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_mors	wh2_dlc14_eshin_contract_payload_mors_pestilens_3	40	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_mors_pestilens_3	20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_skryre	wh2_dlc14_eshin_contract_payload_mors_skryre_1	-5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_mors	wh2_dlc14_eshin_contract_payload_mors_skryre_1	10	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_mors_skryre_1	5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_skryre	wh2_dlc14_eshin_contract_payload_mors_skryre_2	-10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_mors	wh2_dlc14_eshin_contract_payload_mors_skryre_2	20	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_mors_skryre_2	10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_skryre	wh2_dlc14_eshin_contract_payload_mors_skryre_3	-20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_mors	wh2_dlc14_eshin_contract_payload_mors_skryre_3	40	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_mors_skryre_3	20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_mors	wh2_dlc14_eshin_contract_payload_moulder_mors_1	-5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_moulder	wh2_dlc14_eshin_contract_payload_moulder_mors_1	10	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_moulder_mors_1	5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_mors	wh2_dlc14_eshin_contract_payload_moulder_mors_2	-10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_moulder	wh2_dlc14_eshin_contract_payload_moulder_mors_2	20	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_moulder_mors_2	10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_mors	wh2_dlc14_eshin_contract_payload_moulder_mors_3	-20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_moulder	wh2_dlc14_eshin_contract_payload_moulder_mors_3	40	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_moulder_mors_3	20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_pestilens	wh2_dlc14_eshin_contract_payload_moulder_pestilens_1	-5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_moulder	wh2_dlc14_eshin_contract_payload_moulder_pestilens_1	10	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_moulder_pestilens_1	5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_pestilens	wh2_dlc14_eshin_contract_payload_moulder_pestilens_2	-10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_moulder	wh2_dlc14_eshin_contract_payload_moulder_pestilens_2	20	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_moulder_pestilens_2	10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_pestilens	wh2_dlc14_eshin_contract_payload_moulder_pestilens_3	-20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_moulder	wh2_dlc14_eshin_contract_payload_moulder_pestilens_3	40	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_moulder_pestilens_3	20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_skryre	wh2_dlc14_eshin_contract_payload_moulder_skryre_1	-5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_moulder	wh2_dlc14_eshin_contract_payload_moulder_skryre_1	10	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_moulder_skryre_1	5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_skryre	wh2_dlc14_eshin_contract_payload_moulder_skryre_2	-10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_moulder	wh2_dlc14_eshin_contract_payload_moulder_skryre_2	20	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_moulder_skryre_2	10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_skryre	wh2_dlc14_eshin_contract_payload_moulder_skryre_3	-20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_moulder	wh2_dlc14_eshin_contract_payload_moulder_skryre_3	40	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_moulder_skryre_3	20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_mors	wh2_dlc14_eshin_contract_payload_pestilens_mors_1	-5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_pestilens	wh2_dlc14_eshin_contract_payload_pestilens_mors_1	10	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_pestilens_mors_1	5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_mors	wh2_dlc14_eshin_contract_payload_pestilens_mors_2	-10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_pestilens	wh2_dlc14_eshin_contract_payload_pestilens_mors_2	20	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_pestilens_mors_2	10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_mors	wh2_dlc14_eshin_contract_payload_pestilens_mors_3	-20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_pestilens	wh2_dlc14_eshin_contract_payload_pestilens_mors_3	40	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_pestilens_mors_3	20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_moulder	wh2_dlc14_eshin_contract_payload_pestilens_moulder_1	-5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_pestilens	wh2_dlc14_eshin_contract_payload_pestilens_moulder_1	10	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_pestilens_moulder_1	5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_moulder	wh2_dlc14_eshin_contract_payload_pestilens_moulder_2	-10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_pestilens	wh2_dlc14_eshin_contract_payload_pestilens_moulder_2	20	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_pestilens_moulder_2	10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_moulder	wh2_dlc14_eshin_contract_payload_pestilens_moulder_3	-20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_pestilens	wh2_dlc14_eshin_contract_payload_pestilens_moulder_3	40	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_pestilens_moulder_3	20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_skryre	wh2_dlc14_eshin_contract_payload_pestilens_skryre_1	-5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_pestilens	wh2_dlc14_eshin_contract_payload_pestilens_skryre_1	10	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_pestilens_skryre_1	5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_skryre	wh2_dlc14_eshin_contract_payload_pestilens_skryre_2	-10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_pestilens	wh2_dlc14_eshin_contract_payload_pestilens_skryre_2	20	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_pestilens_skryre_2	10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_skryre	wh2_dlc14_eshin_contract_payload_pestilens_skryre_3	-20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_pestilens	wh2_dlc14_eshin_contract_payload_pestilens_skryre_3	40	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_pestilens_skryre_3	20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_mors	wh2_dlc14_eshin_contract_payload_skryre_mors_1	-5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_skryre	wh2_dlc14_eshin_contract_payload_skryre_mors_1	10	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_skryre_mors_1	5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_mors	wh2_dlc14_eshin_contract_payload_skryre_mors_2	-10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_skryre	wh2_dlc14_eshin_contract_payload_skryre_mors_2	20	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_skryre_mors_2	10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_mors	wh2_dlc14_eshin_contract_payload_skryre_mors_3	-20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_skryre	wh2_dlc14_eshin_contract_payload_skryre_mors_3	40	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_skryre_mors_3	20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_moulder	wh2_dlc14_eshin_contract_payload_skryre_moulder_1	-5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_skryre	wh2_dlc14_eshin_contract_payload_skryre_moulder_1	10	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_skryre_moulder_1	5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_moulder	wh2_dlc14_eshin_contract_payload_skryre_moulder_2	-10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_skryre	wh2_dlc14_eshin_contract_payload_skryre_moulder_2	20	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_skryre_moulder_2	10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_moulder	wh2_dlc14_eshin_contract_payload_skryre_moulder_3	-20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_skryre	wh2_dlc14_eshin_contract_payload_skryre_moulder_3	40	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_skryre_moulder_3	20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_pestilens	wh2_dlc14_eshin_contract_payload_skryre_pestilens_1	-5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_skryre	wh2_dlc14_eshin_contract_payload_skryre_pestilens_1	10	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_skryre_pestilens_1	5	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_pestilens	wh2_dlc14_eshin_contract_payload_skryre_pestilens_2	-10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_skryre	wh2_dlc14_eshin_contract_payload_skryre_pestilens_2	20	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_skryre_pestilens_2	10	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_against_pestilens	wh2_dlc14_eshin_contract_payload_skryre_pestilens_3	-20	absolute	default
wh2_dlc14_resource_factor_clan_rep_contract_completed_skryre	wh2_dlc14_eshin_contract_payload_skryre_pestilens_3	40	absolute	default
wh2_dlc14_resource_factor_food_action_positive	wh2_dlc14_eshin_contract_payload_skryre_pestilens_3	20	absolute	default
wh2_dlc14_resource_factor_dust_actions	wh2_dlc14_eshin_contracts_tier_1	2	absolute	default
wh2_dlc14_resource_factor_dust_actions	wh2_dlc14_eshin_contracts_tier_2	3	absolute	default
wh2_dlc14_resource_factor_sanity_battle_ability	wh2_dlc14_malus_call_tzarkan	20	absolute	default
def_slaves_rites	wh2_dlc14_ritual_def_witch_king	-800	absolute	default
wardens_supply_upgrade	wh2_dlc15_athel_tamarha_upgrade	-5	absolute	default
grn_salvage_dish_cooking	wh2_dlc15_cooking_cost	-50	absolute	default
wardens_supply_greenskin_settlements_destroyed	wh2_dlc15_eltharion_raze_greenskins	1	absolute	default
wardens_supply_greenskin_settlements_destroyed	wh2_dlc15_eltharion_sack_greenskins	1	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_blinders	-20	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_chariot_armour	-20	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_combat_ammobag	-20	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_enlarged_ammobag	-20	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_fungus_flask	-20	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_heavy_ammo	-20	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_hig_cost	-80	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_idol_of_gork	-20	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_immortual_armour	-20	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_jagged_weapon	-20	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_liquor_flask	-20	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_low_cost	-20	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_mid_cost	-50	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_padded_shield	-20	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_piercing_weapon	-20	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_reinforced_weapon	-20	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_restraints	-20	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_scrap_armour	-20	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_scrap_saddles	-20	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_sorcery_weapon	-20	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_spiked_weapon	-20	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_stone_armour	-20	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_water_flask	-20	absolute	default
grn_salvage_unit_upgrade	wh2_dlc15_grn_upgrade_winged_ammo	-20	absolute	default
grn_salvage_raze	wh2_dlc15_waaagh_raze	15	absolute	default
wh2_dlc15_resource_factor_waaagh_raze	wh2_dlc15_waaagh_raze	2	absolute	default
wh2_dlc16_throt_flesh_lab_growth_vat_gain_battles	wh2_dlc16_clan_moulder_raze	10	absolute	default
wef_amber_rituals	wh2_dlc16_ritual_gain_amber	1	absolute	default
wef_worldroots_athel_loren_rituals	wh2_dlc16_ritual_rebirth_athel_loren	-500	absolute	default
wef_worldroots_emerald_pools_rituals	wh2_dlc16_ritual_rebirth_emerald_pools	-100	absolute	default
wef_worldroots_gaean_vale_rituals	wh2_dlc16_ritual_rebirth_gaean_vale	-100	absolute	default
wef_worldroots_gryphon_wood_rituals	wh2_dlc16_ritual_rebirth_gryphon_wood	-100	absolute	default
wef_worldroots_heart_of_the_jungle_rituals	wh2_dlc16_ritual_rebirth_heart_of_the_jungle	-100	absolute	default
wef_worldroots_jungles_of_chian_rituals	wh2_dlc16_ritual_rebirth_jungles_of_chian	-100	absolute	default
wef_worldroots_laurelorn_rituals	wh2_dlc16_ritual_rebirth_laurelorn	-100	absolute	default
wef_worldroots_naggarond_glade_rituals	wh2_dlc16_ritual_rebirth_naggarond_glade	-100	absolute	default
wef_worldroots_the_haunted_forest_rituals	wh2_dlc16_ritual_rebirth_the_haunted_forest	-100	absolute	default
wef_worldroots_vale_of_webs_rituals	wh2_dlc16_ritual_rebirth_vale_of_webs	-100	absolute	default
wef_amber_technology	wh2_dlc16_tech_cost_amber_1	-1	absolute	default
wef_amber_technology	wh2_dlc16_tech_cost_amber_2	-2	absolute	default
wh2_dlc16_throt_flesh_lab_growth_vat_gain_recycle	wh2_dlc16_throt_flesh_lab_augment_instability_refund	50	absolute	default
wh2_dlc16_throt_flesh_lab_mutagen_gain_conversion	wh2_dlc16_throt_flesh_lab_conversion	100	absolute	default
wh2_dlc16_resource_factor_food_throt_flesh_lab_negative	wh2_dlc16_throt_flesh_lab_lab_upgrade_0	-5	absolute	default
wh2_dlc16_resource_factor_food_throt_flesh_lab_negative	wh2_dlc16_throt_flesh_lab_lab_upgrade_1	-5	absolute	default
wh2_dlc16_resource_factor_food_throt_flesh_lab_negative	wh2_dlc16_throt_flesh_lab_lab_upgrade_2	-5	absolute	default
wh2_dlc16_resource_factor_food_throt_flesh_lab_negative	wh2_dlc16_throt_flesh_lab_lab_upgrade_3	-10	absolute	default
wh2_dlc16_resource_factor_food_throt_flesh_lab_negative	wh2_dlc16_throt_flesh_lab_lab_upgrade_4	-10	absolute	default
wh2_dlc16_resource_factor_food_throt_flesh_lab_negative	wh2_dlc16_throt_flesh_lab_lab_upgrade_5	-10	absolute	default
wh2_dlc16_resource_factor_food_throt_flesh_lab_negative	wh2_dlc16_throt_flesh_lab_lab_upgrade_6	-15	absolute	default
wh2_dlc16_resource_factor_food_throt_flesh_lab_negative	wh2_dlc16_throt_flesh_lab_lab_upgrade_7	-15	absolute	default
wh2_dlc16_resource_factor_food_throt_flesh_lab_negative	wh2_dlc16_throt_flesh_lab_lab_upgrade_8	-15	absolute	default
wh2_dlc16_resource_factor_food_throt_flesh_lab_negative	wh2_dlc16_throt_flesh_lab_lab_upgrade_9	-15	absolute	default
wh2_dlc16_resource_factor_food_throt_flesh_lab_positive	wh2_dlc16_throt_flesh_lab_monster_2	15	absolute	default
wh2_dlc16_resource_factor_food_throt_flesh_lab_positive	wh2_dlc16_throt_flesh_lab_monster	10	absolute	default
wh2_dlc16_throt_flesh_lab_mutagen_used_augment	wh2_dlc16_throt_flesh_lab_mutation_tier_0	-25	absolute	default
wh2_dlc16_throt_flesh_lab_mutagen_used_augment	wh2_dlc16_throt_flesh_lab_mutation_tier_1	-25	absolute	default
wh2_dlc16_throt_flesh_lab_mutagen_used_augment	wh2_dlc16_throt_flesh_lab_mutation_tier_2	-50	absolute	default
wh2_dlc16_resource_factor_food_throt_flesh_lab_negative	wh2_dlc16_throt_flesh_lab_replenish_cost	-20	absolute	default
wh2_dlc16_throt_flesh_lab_mutagen_used_upgrade	wh2_dlc16_throt_flesh_lab_thrott_cost	-10	absolute	default
wh2_dlc16_throt_flesh_lab_growth_vat_gain_recycle	wh2_dlc16_throt_flesh_lab_zero_cost_augments	0	absolute	default
wef_forge_forging	wh2_dlc16_wef_forge_1	-1	absolute	default
wef_forge_forging	wh2_dlc16_wef_forge_2	-2	absolute	default
wef_forge_forging	wh2_dlc16_wef_forge_3	-3	absolute	default
wh2_dlc17_bst_herdstone_shard_gain_abandon_settlement	wh2_dlc17_bst_abandon_herdstone	1	absolute	default
wh2_dlc17_bst_herdstone_shard_ruination_tier_increase	wh2_dlc17_bst_add_herdstone_shard	1	absolute	default
wh2_dlc17_bst_herdstone_shard_used_create_herdstone	wh2_dlc17_bst_create_herdstone	-1	absolute	default
wh2_dlc17_bst_dread_gained_razing	wh2_dlc17_bst_dread_raze	20	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_army_cap_upgrade	-1500	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_herdstone_upgrade_1	-375	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_herdstone_upgrade_2	-750	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_herdstone_upgrade_3	-1500	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_herdstone_upgrade_4	-2250	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_hero_capacity_bray_shaman	-500	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_hero_capacity_gorebull	-500	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_hero_capacity_wargor	-500	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_legendary_lord_khazrak	-1200	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_legendary_lord_malagor	-1200	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_legendary_lord_morgur	-1200	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_legendary_lord_taurox	-1200	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_unit_cap_bestigor_herd	-500	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_unit_cap_centigors_all	-350	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_unit_cap_chaos_spawn_giants	-450	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_unit_cap_chaos_warhounds_poison_razorgor_herd	-150	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_unit_cap_cygor	-600	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh2_dlc17_bst_ritual_unit_cap_ghorgon	-600	absolute	default
