building_chain	building_instance	building_or_building_range_start_inclusive	building_range_end_inclusive	building_super_chain	cai_construction_system_category	cai_construction_system_category_group	campaign	culture	faction	sub_culture	per_faction_building_limit_start	per_faction_building_limit_end	per_faction_building_minimum_discount_when_exceeding_limit_start	per_faction_building_maximum_discount_when_exceeding_limit_start	per_faction_building_minimum_discount_when_exceeding_limit_end	per_faction_building_maximum_discount_when_exceeding_limit_end	per_faction_per_building_discount_increment_when_exceeding_limit_start	per_faction_per_building_discount_increment_when_exceeding_limit_end	per_province_building_limit_start	per_province_building_limit_end	per_province_building_minimum_discount_when_exceeding_limit_start	per_province_building_maximum_discount_when_exceeding_limit_start	per_province_building_minimum_discount_when_exceeding_limit_end	per_province_building_maximum_discount_when_exceeding_limit_end	per_province_per_building_discount_increment_when_exceeding_limit_start	per_province_per_building_discount_increment_when_exceeding_limit_end	score_end_inclusive	score_or_score_start_inclusive
wh2_dlc15_special_morgheim_necropolis_tmb						cai_support_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	100	5000
wh2_dlc15_special_morgheim_necropolis_vmp						cai_military_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_dlc15_special_mount_arachnos						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_dlc15_special_mount_arachnos						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_dlc15_special_nagashizzar_azhag											-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_dlc15_special_settlement_massif_orcal_brt						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_dlc15_special_settlement_massif_orcal_grn						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_dlc15_special_settlement_massif_orcal_savage						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_dlc15_special_settlement_tor_yvresse_def						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_dlc15_special_settlement_tor_yvresse_eltharion						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_dlc15_special_settlement_tor_yvresse_hef						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_dlc16_special_forest_of_gloom_shadow_groves_of_loec						cai_military_group					0	0	500	500	500	500	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_dlc16_special_sacred_pools_wef						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	240
wh2_dlc17_bst_settlement_major						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_dlc17_bst_settlement_major						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_dlc17_bst_special_secondary_attributes						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_dlc17_bst_special_secondary_attributes						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_dlc17_bst_special_secondary_attrition						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_dlc17_bst_special_secondary_attrition						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_dlc17_bst_special_secondary_resistances						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_dlc17_bst_special_secondary_resistances						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_dlc17_bst_special_settlement_altdorf						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_dlc17_bst_special_settlement_black_crag						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_dlc17_bst_special_settlement_castle_drakenhof						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_dlc17_bst_special_settlement_couronne						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_dlc17_bst_special_settlement_hexoatl						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_dlc17_bst_special_settlement_karaz_a_karak						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_dlc17_bst_special_settlement_lothern						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_dlc17_bst_special_settlement_naggarond						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_dlc17_bst_special_settlement_oak_of_ages						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_dlc17_horde_beastmen_army_buffs_arcane						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_dlc17_horde_beastmen_army_buffs_arcane						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_dlc17_horde_beastmen_army_buffs_terror						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_dlc17_horde_beastmen_army_buffs_terror						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_dlc17_special_ironbrows_workshop						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_dlc17_special_lost_underway_junction						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	500
wh2_dlc17_special_marienburg_port_beastmen						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	50
wh2_dlc17_special_marienburg_port_beastmen						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	50
wh2_main_DWARFS_resource_pottery						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_DWARFS_resource_wine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_EMPIRE_academy						cai_military_group					0	0	60	20	60	20	10	10	0	0	60	60	60	60	0	0	50	50
wh2_main_EMPIRE_roads						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	5
wh2_main_GREENSKINS_resource_animals						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	200
wh2_main_GREENSKINS_resource_animals						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_HUMAN_resource_gemstones						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	10
wh2_main_VAMPIRES_raisedead						cai_support_group					-1	-1	0	0	0	0	0	0	-1	0	0	50	0	50	0	0	100	100
wh2_main_VAMPIRES_resource_animals						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_VAMPIRES_resource_gemstones						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	240
wh2_main_VAMPIRES_resource_medicine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_VAMPIRES_resource_obsidian						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_VAMPIRES_terrorgheists						cai_military_group					-1	-1	0	0	0	0	0	0	0	0	310	310	310	310	0	0	300	300
wh2_main_VAMPIRES_wraiths						cai_military_group					-1	-1	0	0	0	0	0	0	0	0	240	180	200	150	40	30	180	140
wh2_main_brt_defence_norsca						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	50
wh2_main_brt_resource_animals						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_brt_resource_dyes						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_brt_resource_furs						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_brt_resource_gemstones						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	240
wh2_main_brt_resource_gold						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	240
wh2_main_brt_resource_iron						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_brt_resource_marble						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_brt_resource_medicine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_brt_resource_obsidian						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_brt_resource_pastures						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_brt_resource_pottery						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_brt_resource_salt						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_brt_resource_spices						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_brt_resource_timber						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_brt_resource_wine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_def_barracks						cai_military_group					0	0	60	60	60	60	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_def_beasts						cai_military_group					0	0	60	60	60	60	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_def_coldones						cai_military_group					0	0	60	60	60	60	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_def_defence_major						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2	125
wh2_main_def_defence_minor						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2	125
wh2_main_def_defence_norsca						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2	125
wh2_main_def_exiles						cai_military_group					0	0	60	60	60	60	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_def_farm						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2	125
wh2_main_def_industry						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	1000
wh2_main_def_murder						cai_military_group					0	0	60	60	60	60	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_def_order						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2	125
wh2_main_def_pleasure_cult						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2	125
wh2_main_def_port						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	1000
wh2_main_def_resource_animals						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_def_resource_dyes						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_def_resource_furs						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_def_resource_gems						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_def_resource_gold						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_def_resource_iron						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_def_resource_marble						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_def_resource_medicine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_def_resource_obsidian						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_def_resource_pasture						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_def_resource_pottery						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_def_resource_salt						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_def_resource_spices						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_def_resource_wine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_def_resource_wood						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_def_riders						cai_military_group					0	0	60	60	60	60	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_def_roads						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2	125
wh2_main_def_settlement_major						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	110	110
wh2_main_def_settlement_minor						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	110	110
wh2_main_def_slaves						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_def_sorcery						cai_military_group					0	0	60	60	60	60	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_def_worship						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2	125
wh2_main_dwf_defence_norsca						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	50
wh2_main_dwf_resource_animals						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_dwf_resource_medicine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_dwf_resource_obsidian						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_dwf_resource_spices						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	360	90
wh2_main_emp_defence_norsca						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	50
wh2_main_emp_resource_animals						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	20
wh2_main_emp_resource_medicine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	20
wh2_main_emp_resource_obsidian						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	20
wh2_main_emp_resource_spices						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	20
wh2_main_foreign_slot_discovery_brt						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	10
wh2_main_foreign_slot_discovery_cst						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	10
wh2_main_foreign_slot_discovery_def						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	10
wh2_main_foreign_slot_discovery_dwf						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	10
wh2_main_foreign_slot_discovery_emp						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	10
wh2_main_foreign_slot_discovery_grn						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	10
wh2_main_foreign_slot_discovery_hef						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	10
wh2_main_foreign_slot_discovery_lzd						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	10
wh2_main_foreign_slot_discovery_nor						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	10
wh2_main_foreign_slot_discovery_skv						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	10
wh2_main_foreign_slot_discovery_tmb						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	10
wh2_main_foreign_slot_discovery_vmp						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	10
wh2_main_foreign_slot_discovery_wef						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	10
wh2_main_grn_defence_norsca						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	50	50
wh2_main_grn_raiders						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	90	90
wh2_main_hef_barracks						cai_military_group					0	0	100	100	100	100	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_hef_court						cai_support_group					0	0	60	20	60	20	0	20	-1	-1	0	0	0	0	0	0	2	125
wh2_main_hef_defence_major						cai_support_group					-1	-1	0	0	0	0	0	0	-1	0	0	50	0	50	0	0	2	125
wh2_main_hef_defence_minor						cai_support_group					-1	-1	0	0	0	0	0	0	-1	0	0	50	0	50	0	0	2	125
wh2_main_hef_defence_norsca						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2	125
wh2_main_hef_dragons						cai_military_group					0	0	100	100	100	100	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_hef_embassy						cai_support_group					0	0	100	100	100	100	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_hef_farm						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2	125
wh2_main_hef_hunters						cai_military_group					0	0	100	100	100	100	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_hef_industry						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	1000
wh2_main_hef_mages						cai_military_group					0	0	100	100	100	100	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_hef_order						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_hef_port						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	1000
wh2_main_hef_resource_animals						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	500
wh2_main_hef_resource_dyes						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	500
wh2_main_hef_resource_furs						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	500
wh2_main_hef_resource_gems						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	500
wh2_main_hef_resource_gold						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	500
wh2_main_hef_resource_iron						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	500
wh2_main_hef_resource_marble						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	500
wh2_main_hef_resource_medicine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	500
wh2_main_hef_resource_obsidian						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	500
wh2_main_hef_resource_pasture						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	500
wh2_main_hef_resource_pottery						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	500
wh2_main_hef_resource_salt						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	500
wh2_main_hef_resource_spices						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	500
wh2_main_hef_resource_wine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	500
wh2_main_hef_resource_wood						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	10	500
wh2_main_hef_settlement_major						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_main_hef_settlement_major						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_main_hef_settlement_minor						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_main_hef_settlement_minor						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_main_hef_smith						cai_military_group					0	0	100	100	100	100	0	0	0	0	260	510	260	510	0	0	10	500
wh2_main_hef_stables						cai_military_group					0	0	100	100	100	100	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_hef_worship						cai_military_group					0	0	100	100	100	100	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_horde_def_beasts						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	250	150
wh2_main_horde_def_beasts						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	250	150
wh2_main_horde_def_bombardment_a						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	50
wh2_main_horde_def_bombardment_b						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	50
wh2_main_horde_def_bombardment_c						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	50
wh2_main_horde_def_entertainment						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	75	25
wh2_main_horde_def_military						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	100
wh2_main_horde_def_settlement						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120
wh2_main_horde_def_settlement						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120
wh2_main_horde_def_slavery						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	100
wh2_main_horde_def_sorcery						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	250	200
wh2_main_horde_def_worship						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	150
wh2_main_horde_rogue_settlement						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	120
wh2_main_lzd_beasts						cai_military_group					0	0	100	100	100	100	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_lzd_coldones						cai_military_group					0	0	100	100	100	100	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_lzd_defence_major						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2	125
wh2_main_lzd_defence_minor						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2	125
wh2_main_lzd_defence_norsca						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2	125
wh2_main_lzd_energy_minor						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_lzd_energy						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_lzd_farm						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2	125
wh2_main_lzd_industry						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	1000
wh2_main_lzd_order						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2	125
wh2_main_lzd_port						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	1000
wh2_main_lzd_resource_animals						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_lzd_resource_dyes						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_lzd_resource_furs						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_lzd_resource_gems						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_lzd_resource_gold						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	20	1000
wh2_main_lzd_resource_iron						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_lzd_resource_marble						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_lzd_resource_medicine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_lzd_resource_obsidian						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_lzd_resource_pasture						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_lzd_resource_pottery						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_lzd_resource_salt						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_lzd_resource_spices						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_lzd_resource_wine						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_lzd_resource_wood						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_lzd_saurus						cai_military_group					0	0	100	100	100	100	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_lzd_scrying						cai_support_group					0	0	510	510	510	510	0	0	-1	-1	0	0	0	0	0	0	10	500
wh2_main_lzd_settlement_major						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_main_lzd_settlement_major						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_main_lzd_settlement_minor						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_main_lzd_settlement_minor						cai_support_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	100
wh2_main_lzd_skinks						cai_military_group					0	0	100	100	100	100	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_lzd_slann						cai_support_group					0	0	50	50	50	50	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_lzd_smith						cai_military_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5	250
wh2_main_lzd_terradons_tiktakto						cai_military_group					0	0	100	100	100	100	0	0	0	0	510	510	510	510	0	0	10	500
wh2_main_lzd_terradons						cai_military_group					0	0	100	100	100	100	0	0	0	0	510	510	510	510	0	0	10	500
