faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character	campaign_exclusive	armory_item_set
wh2_main_hef_high_elves	true	wh2_dlc15_hef_cha_eltharion_the_grim_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_eltharion_0.png		wh2_dlc15_hef_cha_eltharion_the_grim_0	false	
wh2_main_hef_high_elves	true	wh2_dlc15_hef_cha_eltharion_the_grim_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_eltharion_0.png		wh2_dlc15_hef_cha_eltharion_the_grim_0	false	
wh2_main_hef_high_elves	true	wh2_dlc15_hef_cha_imrik_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_imrik_unmounted_0.png		wh2_dlc15_hef_cha_imrik_0	false	
wh2_main_hef_high_elves	true	wh2_dlc15_hef_cha_imrik_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_imrik_unmounted_0.png		wh2_dlc15_hef_cha_imrik_0	false	
wh2_main_hef_high_elves	true	wh2_dlc15_hef_cha_imrik_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_imrik_unmounted_0.png		wh2_dlc15_hef_cha_imrik_0	false	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_cha_mage_beasts_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_05_0.png	wh2_main_uniform_hef_mage_05	wh2_dlc15_hef_cha_mage_beasts_0	false	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_cha_mage_beasts_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_05_0.png	wh2_main_uniform_hef_mage_05	wh2_dlc15_hef_cha_mage_beasts_0	false	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_cha_mage_beasts_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_05_0.png	wh2_main_uniform_hef_mage_05	wh2_dlc15_hef_cha_mage_beasts_0	false	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_cha_mage_death_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_06_0.png	wh2_main_uniform_hef_mage_06	wh2_dlc15_hef_cha_mage_death_0	false	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_cha_mage_death_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_06_0.png	wh2_main_uniform_hef_mage_06	wh2_dlc15_hef_cha_mage_death_0	false	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_cha_mage_death_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_06_0.png	wh2_main_uniform_hef_mage_06	wh2_dlc15_hef_cha_mage_death_0	false	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_cha_mage_fire_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_04_0.png	wh2_main_uniform_hef_mage_04	wh2_dlc15_hef_cha_mage_fire_0	false	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_cha_mage_fire_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_04_0.png	wh2_main_uniform_hef_mage_04	wh2_dlc15_hef_cha_mage_fire_0	false	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_cha_mage_fire_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_04_0.png	wh2_main_uniform_hef_mage_04	wh2_dlc15_hef_cha_mage_fire_0	false	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_cha_mage_fire_3	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_04_0.png	wh2_main_uniform_hef_mage_04	wh2_dlc15_hef_cha_mage_fire_0	false	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_cha_mage_metal_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_07_0.png	wh2_main_uniform_hef_mage_07	wh2_dlc15_hef_cha_mage_metal_0	false	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_cha_mage_metal_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_07_0.png	wh2_main_uniform_hef_mage_07	wh2_dlc15_hef_cha_mage_metal_0	false	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_cha_mage_metal_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_07_0.png	wh2_main_uniform_hef_mage_07	wh2_dlc15_hef_cha_mage_metal_0	false	
wh2_main_hef_high_elves	true	wh2_dlc15_hef_cha_prince_6	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_prince_campaign_02_0.png	wh2_main_uniform_hef_prince_02	wh2_main_hef_cha_prince_0	false	
wh2_main_hef_high_elves	true	wh2_dlc15_hef_cha_princess_6	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_princess_campaign_01_0.png	wh2_main_uniform_hef_princess_01	wh2_main_hef_cha_princess_0	false	
wh2_main_hef_high_elves	true	wh2_dlc15_hef_cha_teclis_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_teclis_0.png		wh2_main_hef_cha_teclis_0	false	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_inf_archers_ror_0	true	true				false	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_inf_mistwalkers_faithbearers_0	true	true				true	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_inf_mistwalkers_griffon_knights_0	true	true				true	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_inf_mistwalkers_sentinels_0	true	true				true	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_inf_mistwalkers_skyhawks_0	true	true				true	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_inf_mistwalkers_spireguard_0	true	true				true	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_inf_rangers_0	true	true				false	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_inf_silverin_guard_0	true	true				false	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_mon_arcane_phoenix_0	true	true				false	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_mon_arcane_phoenix_ror_0	true	true				false	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_mon_black_dragon_imrik	true	true				true	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_mon_forest_dragon_imrik	true	true				true	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_mon_moon_dragon_imrik	true	true				true	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_mon_star_dragon_imrik	true	true				true	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_mon_sun_dragon_imrik	true	true				true	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_mon_war_lions_of_chrace_0	true	true				false	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_mon_war_lions_of_chrace_ror_0	true	true				false	
wh2_main_hef_high_elves	false	wh2_dlc15_hef_veh_lion_chariot_of_chrace_0	true	true				false	
wh2_main_skv_skaven	false	wh2_dlc16_skv_cha_chieftain_0	true	true	UI/Portraits/Portholes/wh2_main_skv_skaven/skv_chieftain_campaign_01_0.png	wh2_dlc16_uniform_skv_chieftain_01	wh2_dlc16_skv_cha_chieftain_0	false	
wh2_main_skv_skaven	false	wh2_dlc16_skv_cha_chieftain_1	true	true	UI/Portraits/Portholes/wh2_main_skv_skaven/skv_chieftain_campaign_01_0.png	wh2_dlc16_uniform_skv_chieftain_01	wh2_dlc16_skv_cha_chieftain_0	false	
wh2_main_skv_skaven	false	wh2_dlc16_skv_cha_ghoritch_0	true	true	UI/Portraits/Portholes/wh2_main_skv_skaven/skv_ghoritch_0.png	wh2_dlc16_uniform_skv_ghoritch	wh2_dlc16_skv_cha_ghoritch_0	false	
wh2_main_skv_skaven	false	wh2_dlc16_skv_cha_packmaster_0	true	true	UI/Portraits/Portholes/wh2_main_skv_skaven/skv_packmaster_campaign_01_0.png	wh2_dlc16_uniform_skv_packmaster_01	wh2_dlc16_skv_cha_packmaster_0	false	
wh2_main_skv_skaven	false	wh2_dlc16_skv_cha_packmaster_2	true	true	UI/Portraits/Portholes/wh2_main_skv_skaven/skv_packmaster_campaign_01_0.png	wh2_dlc16_uniform_skv_packmaster_01	wh2_dlc16_skv_cha_packmaster_0	false	
wh2_main_skv_skaven	true	wh2_dlc16_skv_cha_throt_the_unclean_0	true	true	UI/Portraits/Portholes/wh2_main_skv_skaven/skv_throt_0.png		wh2_dlc16_skv_cha_throt_the_unclean_0	false	
wh2_main_skv_skaven	true	wh2_dlc16_skv_cha_throt_the_unclean_2	true	true	UI/Portraits/Portholes/wh2_main_skv_skaven/skv_throt_0.png		wh2_dlc16_skv_cha_throt_the_unclean_0	false	
wh2_main_skv_skaven	true	wh2_dlc16_skv_cha_warlord_2	true	true	ui/portraits/portholes/wh2_main_skv_skaven/skv_warlord_campaign_01_0.png	wh2_main_uniform_skv_warlord_01	wh2_main_skv_cha_warlord_0	false	
wh2_main_skv_skaven	false	wh2_dlc16_skv_mon_brood_horror_0	true	true				false	
wh2_main_skv_skaven	false	wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	true	true				false	
wh2_main_skv_skaven	false	wh2_dlc16_skv_mon_rat_ogre_mutant_ror_0	true	true				false	
wh2_main_skv_skaven	false	wh2_dlc16_skv_mon_rat_ogre_mutant	true	true				false	
wh2_main_skv_skaven	false	wh2_dlc16_skv_mon_rat_ogres_ror_0	true	true				false	
wh2_main_skv_skaven	false	wh2_dlc16_skv_mon_wolf_rats_0	true	true				false	
wh2_main_skv_skaven	false	wh2_dlc16_skv_mon_wolf_rats_1	true	true				false	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_cav_glade_riders_2	true	true				false	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_cav_great_stag_knights_0	true	true				false	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_cav_great_stag_knights_ror_0	true	true				false	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_cha_ancient_treeman_coeddil_0	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_ancient_treeman_coeddil_0.png	wh2_dlc16_uniform_wef_coeddil		false	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_cha_ariel_0	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_ariel_0.png		wh2_dlc16_wef_cha_ariel_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_drycha_0	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_drycha_0.png		wh2_dlc16_wef_cha_drycha_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_female_glade_lord_4	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_glade_female_lord_sword_bow_campaign_01_0.png	wh_dlc05_uniform_wef_glade_lord_fem_01	wh_dlc05_wef_cha_female_glade_lord_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_glade_lord_4	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_glade_lord_sword_bow_campaign_04_0.png	wh_dlc05_uniform_wef_glade_lord_04	wh_dlc05_wef_cha_glade_lord_0	false	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_cha_malicious_ancient_treeman_beasts_0	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_ancient_treeman_malicious_0.png	wh2_dlc16_uniform_wef_malicious_ancient_treeman	wh2_dlc16_wef_cha_malicious_ancient_treeman_beasts	true	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_cha_malicious_ancient_treeman_life_0	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_ancient_treeman_malicious_0.png	wh2_dlc16_uniform_wef_malicious_ancient_treeman	wh2_dlc16_wef_cha_malicious_ancient_treeman_life	true	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_cha_malicious_ancient_treeman_shadows_0	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_ancient_treeman_malicious_0.png	wh2_dlc16_uniform_wef_malicious_ancient_treeman	wh2_dlc16_wef_cha_malicious_ancient_treeman_shadows	true	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_cha_malicious_branchwraith_beasts_0	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_branchwraith_malicious_0.png	wh2_dlc16_uniform_wef_malicious_branchwraith	wh2_dlc16_wef_cha_malicious_branchwraith_beasts_0	true	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_cha_malicious_branchwraith_life_0	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_branchwraith_malicious_0.png	wh2_dlc16_uniform_wef_malicious_branchwraith	wh2_dlc16_wef_cha_malicious_branchwraith_life_0	true	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_cha_malicious_branchwraith_shadows_0	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_branchwraith_malicious_0.png	wh2_dlc16_uniform_wef_malicious_branchwraith	wh2_dlc16_wef_cha_malicious_branchwraith_shadows_0	true	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_sisters_of_twilight_0	true	true	UI/Portraits/Portholes/wh_dlc05_wef_wood_elves/wef_sisters_of_twilight_0.png		wh2_dlc16_wef_cha_sisters_of_twilight_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_sisters_of_twilight_1	true	true	UI/Portraits/Portholes/wh_dlc05_wef_wood_elves/wef_sisters_of_twilight_0.png		wh2_dlc16_wef_cha_sisters_of_twilight_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_spellweaver_beasts_0	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellweaver_campaign_01_0.png	wh2_dlc16_uniform_wef_spellweaver_01	wh2_dlc16_wef_cha_spellweaver_beasts_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_spellweaver_beasts_1	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellweaver_campaign_01_0.png	wh2_dlc16_uniform_wef_spellweaver_01	wh2_dlc16_wef_cha_spellweaver_beasts_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_spellweaver_beasts_2	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellweaver_campaign_01_0.png	wh2_dlc16_uniform_wef_spellweaver_01	wh2_dlc16_wef_cha_spellweaver_beasts_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_spellweaver_beasts_3	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellweaver_campaign_01_0.png	wh2_dlc16_uniform_wef_spellweaver_01	wh2_dlc16_wef_cha_spellweaver_beasts_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_spellweaver_dark_0	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellweaver_campaign_02_0.png	wh2_dlc16_uniform_wef_spellweaver_02	wh2_dlc16_wef_cha_spellweaver_dark_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_spellweaver_dark_1	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellweaver_campaign_02_0.png	wh2_dlc16_uniform_wef_spellweaver_02	wh2_dlc16_wef_cha_spellweaver_dark_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_spellweaver_dark_2	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellweaver_campaign_02_0.png	wh2_dlc16_uniform_wef_spellweaver_02	wh2_dlc16_wef_cha_spellweaver_dark_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_spellweaver_dark_3	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellweaver_campaign_02_0.png	wh2_dlc16_uniform_wef_spellweaver_02	wh2_dlc16_wef_cha_spellweaver_dark_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_spellweaver_high_0	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellweaver_campaign_03_0.png	wh2_dlc16_uniform_wef_spellweaver_03	wh2_dlc16_wef_cha_spellweaver_high_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_spellweaver_high_1	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellweaver_campaign_03_0.png	wh2_dlc16_uniform_wef_spellweaver_03	wh2_dlc16_wef_cha_spellweaver_high_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_spellweaver_high_2	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellweaver_campaign_03_0.png	wh2_dlc16_uniform_wef_spellweaver_03	wh2_dlc16_wef_cha_spellweaver_high_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_spellweaver_high_3	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellweaver_campaign_03_0.png	wh2_dlc16_uniform_wef_spellweaver_03	wh2_dlc16_wef_cha_spellweaver_high_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_spellweaver_life_0	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellweaver_campaign_04_0.png	wh2_dlc16_uniform_wef_spellweaver_04	wh2_dlc16_wef_cha_spellweaver_life_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_spellweaver_life_1	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellweaver_campaign_04_0.png	wh2_dlc16_uniform_wef_spellweaver_04	wh2_dlc16_wef_cha_spellweaver_life_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_spellweaver_life_2	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellweaver_campaign_04_0.png	wh2_dlc16_uniform_wef_spellweaver_04	wh2_dlc16_wef_cha_spellweaver_life_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_spellweaver_life_3	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellweaver_campaign_04_0.png	wh2_dlc16_uniform_wef_spellweaver_04	wh2_dlc16_wef_cha_spellweaver_life_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_spellweaver_shadows_0	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellweaver_campaign_05_0.png	wh2_dlc16_uniform_wef_spellweaver_05	wh2_dlc16_wef_cha_spellweaver_shadows_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_spellweaver_shadows_1	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellweaver_campaign_05_0.png	wh2_dlc16_uniform_wef_spellweaver_05	wh2_dlc16_wef_cha_spellweaver_shadows_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_spellweaver_shadows_2	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellweaver_campaign_05_0.png	wh2_dlc16_uniform_wef_spellweaver_05	wh2_dlc16_wef_cha_spellweaver_shadows_0	false	
wh_dlc05_wef_wood_elves	true	wh2_dlc16_wef_cha_spellweaver_shadows_3	true	true	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellweaver_campaign_05_0.png	wh2_dlc16_uniform_wef_spellweaver_05	wh2_dlc16_wef_cha_spellweaver_shadows_0	false	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_inf_bladesingers_0	true	true				false	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_inf_dryads_ror_0	true	true				false	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_inf_malicious_dryads_0	true	true				true	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_mon_cave_bats	true	true				true	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_mon_ceithin_har_summoned	true	true				true	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_mon_feral_manticore	true	true				true	
wh2_main_def_dark_elves	false	wh2_dlc16_wef_mon_giant_spiders_0	true	true				true	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_mon_giant_spiders_0	true	true				true	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_mon_gwindalor_summoned	true	true				true	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_mon_hawks_0	true	true				true	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_mon_malicious_treekin_0	true	true				true	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_mon_malicious_treeman_0	true	true				true	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_mon_wolves_0	true	true				true	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_mon_zoats_ror_0	true	true				false	
wh_dlc05_wef_wood_elves	false	wh2_dlc16_wef_mon_zoats	true	true				false	
wh_dlc03_bst_beastmen	false	wh2_dlc17_bst_cav_tuskgor_chariot_0	true	true				false	
wh_dlc03_bst_beastmen	true	wh2_dlc17_bst_cha_beastlord_2	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_beastlords_campaign_01_0.png	wh_dlc03_uniform_bst_beastlord_01	wh_dlc03_bst_cha_beastlord_0	false	
wh_dlc03_bst_beastmen	false	wh2_dlc17_bst_cha_bray_shaman_beasts_2	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_01_0.png	wh_dlc03_uniform_bst_bray_shaman_01	wh_dlc03_bst_cha_bray_shaman_beasts_0	false	
wh_dlc03_bst_beastmen	false	wh2_dlc17_bst_cha_bray_shaman_death_2	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_02_0.png	wh_dlc03_uniform_bst_bray_shaman_02	wh_dlc03_bst_cha_bray_shaman_death_0	false	
wh_dlc03_bst_beastmen	false	wh2_dlc17_bst_cha_bray_shaman_shadows_2	true	true	ui\portraits\portholes\wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_04_0.png	wh_dlc03_uniform_bst_bray_shaman_04	wh_dlc03_bst_cha_bray_shaman_shadows_0	false	
wh_dlc03_bst_beastmen	false	wh2_dlc17_bst_cha_bray_shaman_wild_2	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_bray_shaman_campaign_03_0.png	wh_dlc03_uniform_bst_bray_shaman_03	wh_dlc03_bst_cha_bray_shaman_wild_0	false	
wh_dlc03_bst_beastmen	true	wh2_dlc17_bst_cha_doombull_0	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_doombull_campaign_01_0.png	wh2_dlc17_uniform_bst_doombull_mp	wh2_dlc17_bst_cha_doombull_0	false	
wh_dlc03_bst_beastmen	true	wh2_dlc17_bst_cha_khazrak_one_eye_2	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_ch_khazrak_0.png		wh_dlc03_bst_cha_khazrak_one_eye_0	false	
wh_dlc03_bst_beastmen	true	wh2_dlc17_bst_cha_taurox_the_brass_bull_0	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_taurox_0.png	wh2_dlc17_uniform_bst_taurox	wh2_dlc17_bst_cha_taurox_0	false	
wh_dlc03_bst_beastmen	false	wh2_dlc17_bst_cha_wargor_0	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_wargor_campaign_01_0.png	wh2_dlc17_uniform_bst_wargor_mp	wh2_dlc17_bst_cha_wargor	false	
wh_dlc03_bst_beastmen	false	wh2_dlc17_bst_cha_wargor_1	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_wargor_campaign_01_0.png	wh2_dlc17_uniform_bst_wargor_mp	wh2_dlc17_bst_cha_wargor	false	
wh_dlc03_bst_beastmen	false	wh2_dlc17_bst_cha_wargor_2	true	true	ui/portraits/portholes/wh_dlc03_bst_beastmen/bst_wargor_campaign_01_0.png	wh2_dlc17_uniform_bst_wargor_mp	wh2_dlc17_bst_cha_wargor	false	
wh_dlc03_bst_beastmen	false	wh2_dlc17_bst_inf_centigors_ror_1	true	true				false	
wh_dlc03_bst_beastmen	false	wh2_dlc17_bst_mon_ghorgon_0	true	true				false	
wh3_main_kho_khorne	false	wh2_dlc17_bst_mon_ghorgon_ror_0	true	true				false	
wh_dlc03_bst_beastmen	false	wh2_dlc17_bst_mon_ghorgon_ror_0	true	true				false	
wh_dlc03_bst_beastmen	false	wh2_dlc17_bst_mon_jabberslythe_0	true	true				false	
wh_dlc03_bst_beastmen	false	wh2_dlc17_bst_mon_jabberslythe_ror_0	true	true				false	
wh_main_dwf_dwarfs	false	wh2_dlc17_dwf_cha_thane_ghost_2	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_thane_ghost_03_0.png		wh_main_dwf_cha_thane	false	
wh_main_dwf_dwarfs	true	wh2_dlc17_dwf_cha_thorek_ironbrow_0	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_thorek_0.png		wh_dlc17_dwf_cha_thorek_ironbrow_0	false	
wh_main_dwf_dwarfs	true	wh2_dlc17_dwf_cha_thorek_ironbrow_1	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_thorek_0.png		wh_dlc17_dwf_cha_thorek_ironbrow_0	false	
wh_main_dwf_dwarfs	false	wh2_dlc17_dwf_mon_carnosaur_thorek_0	true	true				true	
wh2_main_lzd_lizardmen	true	wh2_dlc17_lzd_cha_oxyotl_0	true	true	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_oxyotl_0.png	wh2_dlc17_uniform_lzd_oxyotl	wh2_dlc17_lzd_cha_oxyotl_0	false	
wh2_main_lzd_lizardmen	false	wh2_dlc17_lzd_cha_skink_oracle_troglodon_0	true	true	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_skink_oracle_campaign_01_0.png	wh2_dlc17_lzd_skink_oracle_mp	wh2_dlc17_lzd_cha_skink_oracle_troglodon	false	
wh2_main_lzd_lizardmen	false	wh2_dlc17_lzd_inf_chameleon_stalkers_0	true	true				false	
wh2_main_lzd_lizardmen	false	wh2_dlc17_lzd_mon_carnosaur_ror_0	true	true				false	
wh2_main_lzd_lizardmen	false	wh2_dlc17_lzd_mon_coatl_0	true	true				false	
wh2_main_lzd_lizardmen	false	wh2_dlc17_lzd_mon_coatl_ror_0	true	true				false	
wh2_main_lzd_lizardmen	false	wh2_dlc17_lzd_mon_troglodon_0	true	true				false	
wh2_main_lzd_lizardmen	false	wh2_dlc17_lzd_mon_troglodon_ror_0	true	true				false	
wh2_main_def_dark_elves	false	wh2_main_def_art_reaper_bolt_thrower	true	true				false	
wh2_main_def_dark_elves	false	wh2_main_def_cav_cold_one_chariot	true	true				false	
wh2_main_def_dark_elves	false	wh2_main_def_cav_cold_one_knights_0	true	true				false	
wh2_main_def_dark_elves	false	wh2_main_def_cav_cold_one_knights_1	true	true				false	
wh2_main_def_dark_elves	false	wh2_main_def_cav_dark_riders_0	true	true				false	
wh2_main_def_dark_elves	false	wh2_main_def_cav_dark_riders_1	true	true				false	
wh2_main_def_dark_elves	false	wh2_main_def_cav_dark_riders_2	true	true				false	
wh2_main_def_dark_elves	false	wh2_main_def_cha_death_hag_0	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_death_hag_campaign_01_0.png	wh2_main_uniform_def_death_hag_01	wh2_main_def_cha_death_hag_0	false	
wh2_main_def_dark_elves	false	wh2_main_def_cha_death_hag_1	true	true	ui/portraits/portholes/wh2_main_def_dark_elves/def_death_hag_campaign_01_0.png	wh2_main_uniform_def_death_hag_01	wh2_main_def_cha_death_hag_0	false	
