id	treasury_cost	expenditure_type	income_type	expenditure_type_when_regular	income_type_when_regular
wh2_dlc12_ikit_workshop_doomwheel_part_4	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_doomwheel_part_5	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_doomwheel_part_6	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_doomwheel_part_7	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_doomwheel_part_8	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_doomwheel_part_9	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_gatling_part_0	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_gatling_part_1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_gatling_part_2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_jezail_part_0	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_jezail_part_1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_jezail_part_2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_nuke_part_0	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_nuke_part_1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_nuke_part_2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_nuke_part_3	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_nuke_part_4	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_nuke_part_5	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_poison_wind_globaldier_0	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_poison_wind_globaldier_1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_poison_wind_globaldier_2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_poison_wind_mortar_0	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_poison_wind_mortar_1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_poison_wind_mortar_2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_warpfire_part_0	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_warpfire_part_1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_warpfire_part_2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_warpgrinder_0	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_warpgrinder_1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ikit_workshop_warpgrinder_2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_resource_cost_lzd_capture_sacrifices	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_ritual_lzd_persistence	-2500	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_tehenhauin_sacrifice_blessed_carnosaur_0	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_tehenhauin_sacrifice_blessed_chameleon_0	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_tehenhauin_sacrifice_blessed_cold_one_cav_0	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_tehenhauin_sacrifice_blessed_kroxigors	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_tehenhauin_sacrifice_blessed_saurus_spears_1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_tehenhauin_sacrifice_blessed_stegadon_1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_tehenhauin_sacrifice_blessed_temple_guards	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_tehenhauin_sacrifice_blessed_terradon_riders_1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_tehenhauin_sacrifice_tier1_banner	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_tehenhauin_sacrifice_tier1_follower	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_tehenhauin_sacrifice_tier1_jungle_swarm	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_tehenhauin_sacrifice_tier1_replenishment	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_tehenhauin_sacrifice_tier2_banner	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_tehenhauin_sacrifice_tier2_follower	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_tehenhauin_sacrifice_tier2_recruitment	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_tehenhauin_sacrifice_tier3_banner	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_tehenhauin_sacrifice_tier3_follower	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_tehenhauin_sacrifice_tier4_banner	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_tehenhauin_sacrifice_tier5_follower	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_tehenhauin_sacrifice_tier5_legendary_red_crested_skink_lord	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc12_tehenhauin_sacrifice_tier6_sotek	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_nakai_temples_cost_100	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_nakai_temples_cost_150	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_nakai_temples_cost_200	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_nakai_temples_cost_250	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_nakai_temples_cost_300	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_nakai_temples_cost_350	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_nakai_temples_cost_400	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_occupation_reward_nakai_itzl	0	COLONISE	OTHER	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_occupation_reward_nakai_quetzl	0	COLONISE	OTHER	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_occupation_reward_nakai_xholankha	0	COLONISE	OTHER	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_rituals_lzd_allegiance	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_rituals_lzd_mastery	-3000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_rituals_lzd_rebirth	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_rituals_lzd_resilience	-2000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_tech_lzd_campaign_10	0	TECHNOLOGIES	TECHNOLOGIES	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_tech_lzd_campaign_5	0	TECHNOLOGIES	TECHNOLOGIES	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_tech_lzd_replenishment_2	0	TECHNOLOGIES	TECHNOLOGIES	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_tech_lzd_replenishment_3	0	TECHNOLOGIES	TECHNOLOGIES	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_tech_lzd_replenishment_4	0	TECHNOLOGIES	TECHNOLOGIES	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_tech_lzd_replenishment_5	0	TECHNOLOGIES	TECHNOLOGIES	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_tech_lzd_replenishment_6	0	TECHNOLOGIES	TECHNOLOGIES	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_tech_lzd_replenishment_7	0	TECHNOLOGIES	TECHNOLOGIES	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_tech_lzd_units_10	0	TECHNOLOGIES	TECHNOLOGIES	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_tech_lzd_units_5	0	TECHNOLOGIES	TECHNOLOGIES	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_tech_lzd_vassal_1	0	TECHNOLOGIES	TECHNOLOGIES	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_tech_lzd_vassal_2	0	TECHNOLOGIES	TECHNOLOGIES	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_tech_lzd_vassal_3	0	TECHNOLOGIES	TECHNOLOGIES	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc13_tech_lzd_vassal_4	0	TECHNOLOGIES	TECHNOLOGIES	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_actions_big_robbery	4000	ACTIONS	AGENT_ACTION	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_actions_extra_rations	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_actions_payload_extra_rations	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_actions_steal_food	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_actions_steal_money	1000	ACTIONS	AGENT_ACTION	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_actions_target_big_robbery	-4000	ACTIONS	AGENT_ACTION	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_actions_target_steal_food	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_actions_target_steal_money	-1000	ACTIONS	AGENT_ACTION	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_actions_tier_1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_actions_tier_2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_actions_tier_3	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_actions_tier_4	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_actions_tier_5	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_actions_vortex_1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_actions_vortex_2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_actions_vortex_3	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_mors_moulder_1	500	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_mors_moulder_2	2000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_mors_moulder_3	5000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_mors_pestilens_1	500	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_mors_pestilens_2	2000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_mors_pestilens_3	5000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_mors_skryre_1	500	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_mors_skryre_2	2000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_mors_skryre_3	5000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_moulder_mors_1	500	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_moulder_mors_2	2000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_moulder_mors_3	5000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_moulder_pestilens_1	500	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_moulder_pestilens_2	2000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_moulder_pestilens_3	5000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_moulder_skryre_1	500	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_moulder_skryre_2	2000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_moulder_skryre_3	5000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_pestilens_mors_1	500	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_pestilens_mors_2	2000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_pestilens_mors_3	5000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_pestilens_moulder_1	500	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_pestilens_moulder_2	2000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_pestilens_moulder_3	5000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_pestilens_skryre_1	500	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_pestilens_skryre_2	2000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_pestilens_skryre_3	5000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_skryre_mors_1	500	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_skryre_mors_2	2000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_skryre_mors_3	5000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_skryre_moulder_1	500	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_skryre_moulder_2	2000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_skryre_moulder_3	5000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_skryre_pestilens_1	500	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_skryre_pestilens_2	2000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contract_payload_skryre_pestilens_3	5000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contracts_tier_1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_eshin_contracts_tier_2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_malus_call_tzarkan	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_ritual_def_warmaster	-12000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_ritual_def_witch_king	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_ritual_eshin_revitalizing	-2500	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc14_ritual_eshin_sudden_kill	-1000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_athel_tamarha_upgrade	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_cooking_cost	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_eltharion_raze_greenskins	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_eltharion_sack_greenskins	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_blinders	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_chariot_armour	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_combat_ammobag	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_enlarged_ammobag	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_fungus_flask	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_heavy_ammo	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_hig_cost	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_idol_of_gork	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_immortual_armour	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_jagged_weapon	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_liquor_flask	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_low_cost	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_mid_cost	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_padded_shield	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_piercing_weapon	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_reinforced_weapon	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_restraints	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_scrap_armour	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_scrap_saddles	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_sorcery_weapon	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_spiked_weapon	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_stone_armour	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_water_flask	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_grn_upgrade_winged_ammo	0	ACTIONS	BATTLE_KILLS	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_ritual_hef_eldrazor	-1500	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_ritual_hef_ladrielle	-1500	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_ritual_hef_vaul_greater	-1500	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_scrap_sack	0	ACTIONS	LOOTING	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc15_waaagh_raze	0	ACTIONS	LOOTING	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_clan_moulder_raze	0	ACTIONS	LOOTING	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_ritual_gain_amber	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_ritual_rebirth_athel_loren	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_ritual_rebirth_emerald_pools	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_ritual_rebirth_gaean_vale	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_ritual_rebirth_gryphon_wood	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_ritual_rebirth_heart_of_the_jungle	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_ritual_rebirth_jungles_of_chian	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_ritual_rebirth_laurelorn	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_ritual_rebirth_naggarond_glade	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_ritual_rebirth_the_haunted_forest	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_ritual_rebirth_vale_of_webs	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_tech_cost_amber_1	0	TECHNOLOGIES	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_tech_cost_amber_2	0	TECHNOLOGIES	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_flesh_lab_augment_instability_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_flesh_lab_conversion	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_flesh_lab_conversion_cost	-5000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_flesh_lab_lab_upgrade_0	-3000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_flesh_lab_lab_upgrade_1	-3000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_flesh_lab_lab_upgrade_2	-3000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_flesh_lab_lab_upgrade_3	-4000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_flesh_lab_lab_upgrade_4	-4000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_flesh_lab_lab_upgrade_5	-4000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_flesh_lab_lab_upgrade_6	-5000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_flesh_lab_lab_upgrade_7	-5000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_flesh_lab_lab_upgrade_8	-5000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_flesh_lab_lab_upgrade_9	-5000	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_flesh_lab_monster	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_flesh_lab_monster_2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_flesh_lab_mutation_tier_0	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_flesh_lab_mutation_tier_1	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_flesh_lab_mutation_tier_2	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_flesh_lab_replenish_cost	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_flesh_lab_thrott_cost	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_flesh_lab_zero_cost_augments	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
wh2_dlc16_throt_mutation_skv_inf_clanrat_spearmen_0_refund	0	RITUAL	RITUAL	ARMY_UPKEEP	BACKGROUND_INCOME
