id	duration	effect_type	requested_stance	unbreakable	cant_move	freeze_fatigue	fatigue_change_ratio	inspiration_aura_range_mod	ability_recharge_change	hp_change_frequency	damage_amount	max_damaged_entities	resurrect	mana_regen_mod	mana_max_depletion_mod	imbue_magical	imbue_ignition	imbue_contact	phase_display	phase_audio	is_hidden_in_ui	affects_allies	affects_enemies	replenish_ammo	composite_scene_group	spreading	freeze_recharge	heal_amount	barrier_heal_amount
wh2_dlc16_item_abilities_dreaming_ring_ii	13.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.5000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_hp_regen	wh_ability_positive	false	true	true	0.0000			false	0.0160	0.0000
wh2_dlc16_item_abilities_dreaming_ring_iii	17.0000	positive		false	false	false	-0.1000	0.0000	0.0000	0.5000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_hp_regen	wh_ability_positive	false	true	true	0.0000			false	0.0160	0.0000
wh2_dlc16_item_abilities_twilight_horn_i	33.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack	wh_ability_positive_one_shot	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_item_abilities_twilight_horn_ii	36.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack	wh_ability_positive_one_shot	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_item_passive_dragon_mask_i	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_debuff_defence_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_item_passive_dragon_mask_ii	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_debuff_defence_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_item_passive_dragon_mask_iii	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_debuff_defence_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_item_passive_fang_of_taalroth	15.0000	negative		false	false	false	0.0000	0.0000	15.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh2_main_generic_debuff_wom		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_item_passive_twilight_helm	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_defence_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_lord_abilities_loecs_blessing	32.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh2_dlc09_abilities_befalling_curse	wh2_dlc16_ability_loecs_blessing	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_lord_abilities_remouldered	24.0000	positive		false	false	false	0.0000	0.0000	0.0000	1.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_hp_regen	wh_ability_positive	false	true	true	0.0000			false	0.0050	0.0000
wh2_dlc16_lord_passive_ashen_fields	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0				false	false	true	0.0000			false	0.0000	0.0000
wh2_dlc16_lord_passive_ceithin_hars_tenacity	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_lord_passive_conjoined_destiny_countdown	30.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh2_dlc16_abilities_conjoined_destiny_countdown	wh2_dlc16_ability_conjoined_destiny_countdown	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_lord_passive_conjoined_destiny_heal	1.1000	positive		false	false	false	0.0000	0.0000	0.0000	1.0000	0	-1	false	0.0000	0.0000	false	0		wh2_main_unit_passive_rebirth		false	true	true	0.0000			false	0.2500	0.0000
wh2_dlc16_lord_passive_fanatical_resolve_1	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_lord_passive_fanatical_resolve_2	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_lord_passive_fanatical_resolve_3	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_lord_passive_gwindalors_vantage	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_lord_passive_master_controller	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_defence_morale_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_lord_passive_orion_forest_spotting	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0				false	true	false	0.0000			false	0.0000	0.0000
wh2_dlc16_lore_passive_ancients_protection	12.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_lore_passive_wrath_of_the_wood	8.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_abilities_acidic_musk_glands	19.0000	negative		false	false	false	0.0000	0.0000	0.0000	1.0000	9	18	false	0.0000	0.0000	false	0		wh2_dlc16_acidic_musk_glands	wh_ability_negative	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_abilities_cellular_instability	6.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.5000	50	1	false	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_abilities_fluid_injection	22.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_abilities_neuroparasites	21.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.5000	0	-1	true	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0160	0.0000
wh2_dlc16_unit_abilities_whirling_death	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack		false	true	true	0.0000			true	0.0000	0.0000
wh2_dlc16_unit_contact_cursed	10.0000	negative		false	false	false	0.0000	0.0000	0.0000	2.0000	4	25	false	0.0000	0.0000	false	0		wh2_dlc14_spell_stealth_brittle_bone		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_contact_weakened	30.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0				false	false	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_passive_glamoured	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh2_dlc16_abilities_passive_glamoured		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_passive_glamoured_lv2	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh2_dlc16_abilities_passive_glamoured		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_passive_instability_1	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.5000	8	1	false	0.0000	0.0000	false	0		wh_main_generic_hp_damage_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_passive_instability_2	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.5000	8	1	false	0.0000	0.0000	false	0		wh_main_generic_hp_damage_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_passive_instability_3	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.5000	8	1	false	0.0000	0.0000	false	0		wh_main_generic_hp_damage_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_passive_instability_4	1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.1000	1000	-1	false	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_passive_instability_4_buffer	0.1000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_passive_madness_of_khaine	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0	wh2_main_unit_contact_witch_elf_poison			false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_passive_propane_perspiration	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_debuff_defence_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_passive_scurry_away_improved	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh2_main_generic_buff_speed_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_passive_unbinding_critical_forest_dragon	5.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.2000	1000	10	false	0.0000	0.0000	false	0		wh_main_bound_entity_energy_large_extreme	wh2_dlc13_ability_summon_unbinding_generic_phase_03	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_passive_unbinding_dryads	53.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_bound_entity_energy_small	wh2_dlc13_ability_summon_unbinding_generic_small_phase_01	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_passive_unbinding_forest_dragon	30.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_main_bound_entity_energy_eagle	wh2_dlc13_ability_summon_unbinding_generic_large_phase_01	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_passive_unbinding_rat_ogres	42.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_bound_entity_energy_large	wh2_dlc13_ability_summon_unbinding_generic_large_phase_01	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_passive_unbinding_weak_forest_dragon	30.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.2000	8	1	false	0.0000	0.0000	false	0		wh_main_bound_entity_energy_large_low	wh2_dlc13_ability_summon_unbinding_generic_large_phase_02	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_passive_unbinding_wolf_rats	55.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_bound_entity_energy_small	wh2_dlc13_ability_summon_unbinding_generic_small_phase_01	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_unit_passive_yewberry_infusion	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0	wh_main_unit_contact_poison	wh_main_generic_buff_attack_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_weapon_abilities_creature_killer	38.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack	wh_ability_positive_aoe	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_weapon_abilities_dragon_spear	25.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc16_weapon_abilities_eagle_bow	25.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_army_abilities_ancestral_rune_of_grungni	35.0000	positive		true	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh2_dlc13_abilities_protection_of_quetzl	wh2_dlc17_ability_ancestral_rune_of_grugni	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_army_abilities_ancestral_rune_of_valaya	24.0000	positive		false	false	false	-0.1000	0.0000	0.0000	1.0000	0	0	false	0.0000	0.0000	false	0		wh2_dlc17_ability_ancestral_rune_of_valaya_banner_buff	wh2_dlc17_ability_ancestral_rune_of_valaya	false	true	true	0.0000			false	0.0160	0.0000
wh2_dlc17_army_abilities_cacophonous_assault	45.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_debuff_morale_passive	wh_ability_negative_aoe	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_army_abilities_cacophonous_assault_upgraded	60.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_debuff_morale_passive	wh_ability_negative_aoe	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_army_abilities_touched_by_the_moon_1	44.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh2_dlc10_primalrampage3	wh_dlc03_spell_wild_mantle_of_ghorok	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_army_abilities_touched_by_the_moon_2	1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.2000	1500	10	false	0.0000	0.0000	false	0		wh_main_bound_entity_energy_small_extreme		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_army_abilities_vile_entropy	20.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh2_main_spell_plague_wither	wh2_main_spell_plague_wither	false	true	true	-0.6000			false	0.0000	0.0000
wh2_dlc17_character_abilities_hunter_of_champions_upgraded	24.0000	negative		false	true	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_dlc08_spell_nor_hunter_of_champions	wh_ability_negative	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_hero_passive_something_wicked_this_way_comes_upgrade	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_hero_passive_will_of_the_dark_gods	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_defence_morale_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_item_passive_thoreks_rune_armour	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_defence_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_lord_abilities_barbed_knuckle_boxing	29.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack	wh_ability_positive	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_lord_abilities_brass_body	41.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_defence	wh_ability_positive	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_lord_abilities_master_predator	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack		false	true	true	0.0000			true	0.0000	0.0000
wh2_dlc17_lord_abilities_rune_of_doom	16.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh2_dlc17_ability_banner_rune_of_doom	wh_ability_positive_aoe_army_wide	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_lord_passive_aura_of_dark_majesty_upgrade	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_debuff_morale_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_lord_passive_distorted_reality	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_debuff_attack_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_lord_passive_master_of_the_ancient_lore	5.0000	positive		false	false	false	0.0000	0.0000	-5.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh2_main_generic_buff_wom_banner		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_lord_passive_shattering_aura	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_debuff_defence_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_passive_aura_of_vile_transmutation	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	1.0000	8	4	false	0.0000	0.0000	false	0		wh_main_generic_hp_damage_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_rune_abilities_master_rune_of_breaking	55.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0	wh_dlc06_unit_contact_sundered_armour	wh_main_shadow_buff_attack_passive	wh2_dlc17_ability_rune_of_breaking	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_rune_abilities_master_rune_of_slowness	45.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_debuff_defence	wh2_dlc17_ability_rune_of_slowness	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_rune_abilities_master_rune_of_speed	40.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack	wh2_dlc17_ability_rune_of_speed	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_rune_abilities_rune_of_breaking	33.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0	wh_dlc06_unit_contact_sundered_armour	wh_main_shadow_buff_attack_passive	wh2_dlc17_ability_rune_of_breaking	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_rune_abilities_rune_of_slowness	30.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_debuff_defence	wh2_dlc17_ability_rune_of_slowness	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_rune_abilities_rune_of_speed	30.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack	wh2_dlc17_ability_rune_of_speed	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_rune_passive_master_rune_of_spite	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	1.0000	4	4	false	0.0000	0.0000	false	0		wh_main_generic_hp_damage_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_spell_bound_unending_flock_of_doom	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	1.0000	6	4	false	0.0000	0.0000	false	0		wh_dlc03_spell_beasts_flock_of_doom_upgraded	wh_dlc03_spell_beasts_flock_of_doom	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_spell_wild_mantle_of_ghorok_upgraded	52.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_dlc03_spell_wild_mantle_of_ghorok	wh_dlc03_spell_wild_mantle_of_ghorok	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_unit_abilities_primeval_roar	31.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack	wh_ability_positive	false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_unit_contact_ark_of_sotek	8.0000	negative		false	false	false	0.0000	0.0000	0.0000	2.0000	2	10	false	0.0000	0.0000	false	0		wh_main_generic_imbuement_poison		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_unit_contact_dazed	10.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0				false	false	true	0.0000			false	0.0000	0.0000
wh2_dlc17_unit_contact_jungle_swarm	10.0000	negative		false	false	false	0.0000	0.0000	0.0000	2.0000	5	15	false	0.0000	0.0000	false	0		wh_main_generic_imbuement_poison		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_unit_contact_slow_death	15.0000	negative		false	false	false	0.0000	0.0000	0.0000	2.0000	44	1	false	0.0000	0.0000	false	0		wh2_dlc14_spell_stealth_brittle_bone		false	false	true	0.0000			false	0.0000	0.0000
wh2_dlc17_unit_contact_soteks_sanctum	10.0000	negative		false	false	false	0.0000	0.0000	0.0000	2.0000	8	25	false	0.0000	0.0000	false	0		wh_main_generic_imbuement_poison		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_unit_passive_aura_of_madness	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	1.0000	4	4	false	0.0000	0.0000	false	0		wh_main_generic_hp_damage_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_unit_passive_bloodgreed_upgraded	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	1.0000	0	-1	false	0.0000	0.0000	false	0		wh_dlc03_unit_passive_bloodgreed		false	true	true	0.0000			false	0.0010	0.0000
wh2_dlc17_unit_passive_boost_army_vision	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0				true	true	false	0.0000			false	0.0000	0.0000
wh2_dlc17_unit_passive_drunken_bravado	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	1.0000	0	-1	false	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0010	0.0000
wh2_dlc17_unit_passive_greater_aura_of_madness	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	1.0000	6	4	false	0.0000	0.0000	false	0		wh_main_generic_hp_damage_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_unit_passive_horrible_regeneration	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	1.0000	0	0	true	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0010	0.0000
wh2_dlc17_unit_passive_master_of_the_sacred_places	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_unit_passive_searing_bile_blood	2.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_unit_passive_spurting_bile_blood	2.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_unit_passive_strength_from_flesh	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	1.0000	0	0	false	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0020	0.0000
wh2_dlc17_unit_passive_wayfarer	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0				false	true	true	0.0000			false	0.0000	0.0000
wh2_dlc17_unit_passive_wightblades	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0	wh2_dlc16_unit_contact_weakened			false	true	false	0.0000			false	0.0000	0.0000
wh2_dlc17_weapon_passive_rune_tortured_axes	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_main_army_abilities_channeling_spire	-1.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.8000	0.1000	false	0		wh2_main_generic_buff_wom_banner	wh2_main_ability_channeling_spire	false	true	true	0.0000			false	0.0000	0.0000
wh2_main_army_abilities_dark_conduit	27.0000	negative		false	false	false	1.0000	0.0000	90.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	false	true	true	0.0000			false	0.0000	0.0000
wh2_main_army_abilities_eshin_clanstone	22.0000	negative		false	false	false	0.0000	0.0000	0.0000	1.0000	5	25	false	0.0000	0.0000	false	0			wh2_main_ability_eshin_clanstone	false	true	true	0.0000			false	0.0000	0.0000
wh2_main_army_abilities_holy_stela	57.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0			wh2_main_ability_holy_stela	false	true	true	0.0000			false	0.0000	0.0000
wh2_main_army_abilities_lure_of_the_pale_queen	11.0000	negative		false	true	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh2_main_abilities_lure_of_the_pale_queen	wh_ability_negative	false	true	true	0.0000			false	0.0000	0.0000
wh2_main_army_abilities_mors_clanstone	28.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0			wh2_main_ability_mors_clanstone	false	true	true	0.0000			false	0.0000	0.0000
wh2_main_army_abilities_moulder_clanstone	22.0000	positive		false	false	false	0.0000	0.0000	0.0000	1.0000	0	0	true	0.0000	0.0000	false	0			wh2_main_ability_moulder_clanstone	false	true	true	0.0000			false	0.0080	0.0000
wh2_main_army_abilities_pestilens_clanstone	75.0000	positive		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0	wh_main_unit_contact_poison		wh2_main_ability_pestilens_clanstone	false	true	true	0.0000			false	0.0000	0.0000
wh2_main_army_abilities_skryre_clanstone	52.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0			wh2_main_ability_skryre_clanstone	false	true	true	0.0000			false	0.0000	0.0000
wh2_main_army_abilities_skyre_clanstone	52.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	-1	false	0.0000	0.0000	false	0			wh2_main_ability_skyre_clanstone	false	true	true	0.0000			false	0.0000	0.0000
wh2_main_army_abilities_temple_of_mists	38.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0			wh2_main_ability_temple_of_mists	false	true	true	0.0000			false	0.0000	0.0000
wh2_main_banner_passive_battle_banner	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_debuff_morale_passive		false	true	true	0.0000			false	0.0000	0.0000
wh2_main_banner_passive_sacred_banner_of_the_horned_rat	-1.0000	negative		false	false	false	0.0000	0.0000	0.0000	0.0000	0	0	false	0.0000	0.0000	false	0		wh_main_generic_debuff_morale_passive		false	true	true	0.0000			false	0.0000	0.0000
