character_item	character_name
wh2_main_anc_armour_shield_of_ghrond	wh2_main_def_cha_dreadlord_female_0
wh2_main_anc_weapon_hydra_blade	wh2_main_def_cha_dreadlord_female_0
wh2_main_anc_enchanted_item_black_dragon_egg	wh2_main_def_cha_khainite_assassin_0
wh2_main_anc_weapon_web_of_shadows	wh2_main_def_cha_khainite_assassin_0
wh2_main_anc_arcane_item_circlet_of_iron	wh2_main_def_cha_malekith_0
wh2_main_anc_enchanted_item_supreme_spellshield	wh2_main_def_cha_malekith_0
wh2_main_anc_weapon_destroyer	wh2_main_def_cha_malekith_0
wh2_main_anc_arcane_item_wand_of_the_kharaidon	wh2_main_def_cha_morathi_0
wh2_main_anc_weapon_heartrender_and_the_darksword	wh2_main_def_cha_morathi_0
wh2_main_anc_arcane_item_darkstar_cloak	wh2_main_def_cha_sorceress_dark_0
wh_main_anc_arcane_item_scroll_of_leeching	wh2_main_def_cha_sorceress_dark_0
wh2_main_anc_arcane_item_darkstar_cloak	wh2_main_def_cha_sorceress_fire_0
wh_main_anc_arcane_item_scroll_of_leeching	wh2_main_def_cha_sorceress_fire_0
wh2_main_anc_arcane_item_darkstar_cloak	wh2_main_def_cha_sorceress_shadow_0
wh_main_anc_arcane_item_scroll_of_leeching	wh2_main_def_cha_sorceress_shadow_0
wh2_main_anc_talisman_ruby_guardian_phoenix	wh2_main_hef_cha_alastair_0
wh_main_anc_enchanted_item_potion_of_foolhardiness	wh2_main_hef_cha_alastair_0
wh2_main_anc_enchanted_item_blessed_tome	wh2_main_hef_cha_loremaster_of_hoeth_0
wh2_main_anc_talisman_loremasters_cloak	wh2_main_hef_cha_loremaster_of_hoeth_0
wh2_main_anc_arcane_item_book_of_hoeth	wh2_main_hef_cha_mage_high_0
wh2_main_anc_arcane_item_starwood_staff	wh2_main_hef_cha_mage_high_0
wh2_main_anc_arcane_item_book_of_hoeth	wh2_main_hef_cha_mage_life_0
wh2_main_anc_arcane_item_starwood_staff	wh2_main_hef_cha_mage_life_0
wh2_main_anc_arcane_item_book_of_hoeth	wh2_main_hef_cha_mage_light_0
wh2_main_anc_arcane_item_starwood_staff	wh2_main_hef_cha_mage_light_0
wh2_main_anc_armour_armour_of_the_stars	wh2_main_hef_cha_noble_0
wh2_main_anc_talisman_sacred_incense	wh2_main_hef_cha_noble_0
wh2_main_anc_armour_the_bane_shield	wh2_main_hef_cha_prince_0
wh2_main_anc_weapon_blade_of_bel_korhadris	wh2_main_hef_cha_prince_0
wh2_main_anc_enchanted_item_dragonhorn	wh2_main_hef_cha_princess_0
wh2_main_anc_enchanted_item_talisman_of_loec	wh2_main_hef_cha_princess_0
wh2_main_anc_enchanted_item_scroll_of_hoeth	wh2_main_hef_cha_teclis_0
wh2_main_anc_weapon_sword_of_teclis	wh2_main_hef_cha_teclis_0
wh2_main_anc_enchanted_item_heart_of_avelorn	wh2_main_hef_cha_tyrion_0
wh2_main_anc_weapon_sunfang	wh2_main_hef_cha_tyrion_0
wh2_main_anc_enchanted_item_hand_of_gods	wh2_main_lzd_cha_kroq_gar_0
wh2_main_anc_magic_standard_sunburst_standard_of_hexoatl	wh2_main_lzd_cha_lord_mazdamundi_0
wh2_main_anc_enchanted_item_the_horn_of_kygor	wh2_main_lzd_cha_saurus_old_blood_0
wh2_main_anc_talisman_amulet_of_itzl	wh2_main_lzd_cha_saurus_old_blood_0
wh2_main_anc_arcane_item_plaque_of_dominion	wh2_main_lzd_cha_saurus_scar_veteran_0
wh_main_anc_enchanted_item_potion_of_strength	wh2_main_lzd_cha_saurus_scar_veteran_0
wh2_main_anc_enchanted_item_war_drum_of_xahutec	wh2_main_lzd_cha_skink_chief_0
wh_main_anc_enchanted_item_potion_of_foolhardiness	wh2_main_lzd_cha_skink_chief_0
wh2_main_anc_arcane_item_cube_of_darkness	wh2_main_lzd_cha_skink_priest_beasts_0
wh2_main_anc_enchanted_item_curse_charm_of_tepok	wh2_main_lzd_cha_skink_priest_beasts_0
wh2_main_anc_arcane_item_cube_of_darkness	wh2_main_lzd_cha_skink_priest_heavens_0
wh2_main_anc_enchanted_item_curse_charm_of_tepok	wh2_main_lzd_cha_skink_priest_heavens_0
wh2_main_anc_enchanted_item_blood_statuette_of_spite	wh2_main_lzd_cha_slann_mage_priest_heavens_0
wh2_main_anc_talisman_aura_of_quetzl	wh2_main_lzd_cha_slann_mage_priest_heavens_0
wh2_main_anc_enchanted_item_blood_statuette_of_spite	wh2_main_lzd_cha_slann_mage_priest_high_0
wh2_main_anc_talisman_aura_of_quetzl	wh2_main_lzd_cha_slann_mage_priest_high_0
wh2_main_anc_enchanted_item_blood_statuette_of_spite	wh2_main_lzd_cha_slann_mage_priest_shadow_0
wh2_main_anc_talisman_aura_of_quetzl	wh2_main_lzd_cha_slann_mage_priest_shadow_0
wh2_main_anc_enchanted_item_heart_of_avelorn	wh2_main_qb_def_malekith_destroyer_stage_3_vauls_anvil_defender_tyrion
wh2_main_anc_weapon_sunfang	wh2_main_qb_def_malekith_destroyer_stage_3_vauls_anvil_defender_tyrion
wh2_main_anc_mount_hef_noble_ithilmar_chariot	wh2_main_qb_final_battle_hef_noble
wh2_main_anc_arcane_item_rod_of_the_storm	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_attacker
wh2_main_anc_arcane_item_the_gem_of_sunfire	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_defender_mage_light
wh2_main_anc_enchanted_item_hand_of_gods	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_defender_mage_light
wh2_main_anc_arcane_item_rod_of_the_storm	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_easy_attacker
wh2_main_anc_arcane_item_rod_of_the_storm	wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_e3_hard_attacker
wh2_main_anc_armour_warp_shard_armour	wh2_main_qb_skv_queek_headtaker_warp_shard_armour_stage_6_warp_shard_caverns_defender_warlord
wh2_main_anc_enchanted_item_skavenbrew	wh2_main_qb_skv_skrolk_rod_of_corruption_stage_3_isle_of_the_crimson_skull_defender_warlock_engineer
wh2_main_anc_enchanted_item_skavenbrew	wh2_main_skv_cha_assassin
wh2_main_anc_talisman_rival_hide_talisman	wh2_main_skv_cha_assassin
wh2_main_anc_arcane_item_warpstorm_scroll	wh2_main_skv_cha_grey_seer_plague_0
wh2_main_anc_enchanted_item_portents_of_verminous_doom	wh2_main_skv_cha_grey_seer_plague_0
wh2_main_anc_arcane_item_warpstorm_scroll	wh2_main_skv_cha_grey_seer_ruin_0
wh2_main_anc_enchanted_item_portents_of_verminous_doom	wh2_main_skv_cha_grey_seer_ruin_0
wh2_main_anc_arcane_item_the_liber_bubonicus	wh2_main_skv_cha_lord_skrolk
wh2_main_anc_weapon_rod_of_corruption	wh2_main_skv_cha_lord_skrolk
wh2_main_anc_arcane_item_scrying_stone	wh2_main_skv_cha_plague_priest_0
wh2_main_anc_enchanted_item_pipes_of_piebald	wh2_main_skv_cha_plague_priest_0
wh2_main_anc_armour_warp_shard_armour	wh2_main_skv_cha_queek_headtaker
wh2_main_anc_weapon_dwarf_gouger	wh2_main_skv_cha_queek_headtaker
wh2_main_anc_armour_warpstone_armour	wh2_main_skv_cha_warlock_engineer
wh2_main_anc_talisman_shadow_magnet_trinket	wh2_main_skv_cha_warlock_engineer
wh2_main_anc_armour_shield_of_distraction	wh2_main_skv_cha_warlord_0
wh2_main_anc_armour_worlds_edge_armour	wh2_main_skv_cha_warlord_0
wh2_pro08_anc_weapon_felix_sword	wh2_pro08_neu_cha_felix
wh2_pro08_anc_weapon_gotrek_axe	wh2_pro08_neu_cha_gotrek
wh2_dlc10_dwf_anc_talisman_dragon_slayers_fang	wh2_pro09_grn_cha_black_orc_big_boss
wh_dlc03_anc_weapon_the_brass_cleaver	wh2_pro09_grn_cha_black_orc_big_boss
wh2_main_anc_magic_standard_horn_of_isha	wh2_twa02_wef_cha_glade_captain_0
wh_main_anc_enchanted_item_potion_of_strength	wh2_twa02_wef_cha_glade_captain_0
wh2_twa03_anc_armour_beast_armour_of_karond_kar	wh2_twa03_def_cha_rakarth_0
wh2_twa03_anc_weapon_whip_of_agony	wh2_twa03_def_cha_rakarth_0
wh_main_anc_arcane_item_forbidden_rod	wh2_twa04_bst_cha_great_bray_shaman_beasts
wh_main_anc_arcane_item_scroll_of_shielding	wh2_twa04_bst_cha_great_bray_shaman_beasts
wh_main_anc_arcane_item_forbidden_rod	wh2_twa04_bst_cha_great_bray_shaman_death
wh_main_anc_arcane_item_scroll_of_shielding	wh2_twa04_bst_cha_great_bray_shaman_death
wh_main_anc_arcane_item_forbidden_rod	wh2_twa04_bst_cha_great_bray_shaman_shadows
wh_main_anc_arcane_item_scroll_of_shielding	wh2_twa04_bst_cha_great_bray_shaman_shadows
wh_main_anc_arcane_item_forbidden_rod	wh2_twa04_bst_cha_great_bray_shaman_wild
wh_main_anc_arcane_item_scroll_of_shielding	wh2_twa04_bst_cha_great_bray_shaman_wild
wh3_main_anc_magic_standard_icon_of_endless_war	wh3_dlc20_chs_cha_chaos_lord_mkho
wh3_main_anc_weapon_axe_of_khorne	wh3_dlc20_chs_cha_chaos_lord_mkho
wh3_dlc20_anc_enchanted_item_the_beguiling_gem	wh3_dlc20_chs_cha_chaos_lord_msla
wh3_dlc20_anc_weapon_rapier_of_ecstasy	wh3_dlc20_chs_cha_chaos_lord_msla
wh3_dlc20_anc_item_crown_of_everlasting_conquest	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur
wh_main_anc_weapon_filth_mace	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur
wh3_dlc20_anc_weapon_sword_of_change	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze
wh_main_anc_magic_standard_blasted_standard	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze
wh3_dlc20_anc_item_crown_of_everlasting_conquest	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur
wh_main_anc_weapon_filth_mace	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur
wh3_dlc20_anc_weapon_sword_of_change	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze
wh_main_anc_magic_standard_blasted_standard	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze
wh3_dlc20_anc_enchanted_item_blasphemous_amulet	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze
wh_main_anc_arcane_item_skull_of_katam	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze
wh3_dlc20_anc_arcane_item_rod_of_torment	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla
wh3_dlc20_anc_armour_bronze_armour_of_zhrakk	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla
wh3_dlc20_anc_arcane_item_rod_of_torment	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla
wh3_dlc20_anc_armour_bronze_armour_of_zhrakk	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla
wh3_dlc20_anc_enchanted_item_blasphemous_amulet	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze
wh_main_anc_arcane_item_skull_of_katam	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze
wh_main_anc_enchanted_item_potion_of_toughness	wh3_dlc20_chs_cha_exalted_hero_mkho
wh_main_anc_magic_standard_banner_of_rage	wh3_dlc20_chs_cha_exalted_hero_mkho
wh3_dlc20_anc_item_the_festering_shroud	wh3_dlc20_chs_cha_exalted_hero_mnur
wh_main_anc_armour_helm_of_many_eyes	wh3_dlc20_chs_cha_exalted_hero_mnur
wh3_dlc20_anc_armour_the_scarlet_armour	wh3_dlc20_kho_cha_valkia_0
wh3_dlc20_anc_enchanted_item_daemonshield	wh3_dlc20_kho_cha_valkia_0
wh3_dlc20_anc_weapon_the_spear_slaupnir	wh3_dlc20_kho_cha_valkia_0
wh3_dlc20_anc_enchanted_item_pestilent_potions	wh3_dlc20_nur_cha_festus_0
wh3_dlc20_anc_weapon_daemonblade	wh3_dlc20_sla_cha_azazel_0
wh3_dlc20_anc_weapon_daemonblade	wh3_dlc20_survival_chs_altar_of_battle_enemy_azazel
wh_main_anc_armour_the_armour_of_morkar	wh3_dlc20_survival_chs_altar_of_battle_enemy_boss_archaon
wh_main_anc_enchanted_item_the_crown_of_domination	wh3_dlc20_survival_chs_altar_of_battle_enemy_boss_archaon
wh_main_anc_weapon_the_slayer_of_kings	wh3_dlc20_survival_chs_altar_of_battle_enemy_boss_archaon
wh3_dlc20_anc_enchanted_item_doom_totem	wh3_dlc20_survival_chs_altar_of_battle_enemy_boss_exalted_hero
wh_main_anc_weapon_hellfire_sword	wh3_dlc20_survival_chs_altar_of_battle_enemy_boss_exalted_hero
wh3_dlc20_anc_item_crown_of_everlasting_conquest	wh3_dlc20_survival_chs_altar_of_battle_enemy_boss_sorcerer_death
wh_main_anc_weapon_filth_mace	wh3_dlc20_survival_chs_altar_of_battle_enemy_boss_sorcerer_death
wh_main_anc_enchanted_item_potion_of_toughness	wh3_dlc20_survival_chs_altar_of_battle_enemy_exalted_hero_mkho_juggernaut
wh_main_anc_magic_standard_banner_of_rage	wh3_dlc20_survival_chs_altar_of_battle_enemy_exalted_hero_mkho_juggernaut
wh_main_anc_armour_helm_of_many_eyes	wh3_dlc20_survival_chs_altar_of_battle_enemy_exalted_hero_mnur_chaos_chariot
wh3_dlc20_anc_enchanted_item_pestilent_potions	wh3_dlc20_survival_chs_altar_of_battle_enemy_festus
wh3_dlc20_anc_enchanted_item_blasphemous_amulet	wh3_dlc20_survival_chs_altar_of_battle_enemy_sorcerer_metal_mtze_disc
wh_main_anc_arcane_item_skull_of_katam	wh3_dlc20_survival_chs_altar_of_battle_enemy_sorcerer_metal_mtze_disc
wh3_dlc20_anc_arcane_item_rod_of_torment	wh3_dlc20_survival_chs_altar_of_battle_enemy_sorcerer_shadows_msla_chaos_steed
wh3_dlc20_anc_armour_bronze_armour_of_zhrakk	wh3_dlc20_survival_chs_altar_of_battle_enemy_sorcerer_shadows_msla_chaos_steed
wh3_dlc20_anc_armour_the_scarlet_armour	wh3_dlc20_survival_chs_altar_of_battle_enemy_valkia
wh3_dlc20_anc_enchanted_item_daemonshield	wh3_dlc20_survival_chs_altar_of_battle_enemy_valkia
wh3_dlc20_anc_weapon_the_spear_slaupnir	wh3_dlc20_survival_chs_altar_of_battle_enemy_valkia
wh3_dlc20_anc_arcane_item_vessel_of_chaos	wh3_dlc20_survival_chs_altar_of_battle_enemy_vilitch
wh3_dlc20_anc_arcane_item_vessel_of_chaos	wh3_dlc20_tze_cha_vilitch_0
wh3_main_anc_enchanted_item_alchemists_elixir_of_iron_skin	wh3_main_cth_cha_alchemist_0
wh3_main_anc_enchanted_item_alchemists_elixir_of_puissance	wh3_main_cth_cha_alchemist_0
wh3_main_anc_arcane_item_cloak_of_po_mei	wh3_main_cth_cha_astromancer_0
wh3_main_anc_enchanted_item_celestial_silk_robe	wh3_main_cth_cha_astromancer_0
wh3_main_anc_armour_scales_of_the_celestial_court	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_0
wh3_main_anc_talisman_jade_amulet	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_0
wh3_main_anc_armour_scales_of_the_celestial_court	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_0
wh3_main_anc_talisman_jade_amulet	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_0
wh3_main_anc_armour_shield_of_the_nan_gau	wh3_main_cth_cha_lord_magistrate_0
wh3_main_anc_enchanted_item_kite_of_the_uttermost_airs	wh3_main_cth_cha_lord_magistrate_0
wh3_main_anc_magic_standard_icon_of_endless_war	wh3_main_kho_cha_cultist_0
wh_main_anc_weapon_sword_of_anti-heroes	wh3_main_kho_cha_cultist_0
wh3_main_anc_weapon_slaughter_and_carnage	wh3_main_kho_cha_skarbrand_0
wh3_main_anc_armour_armour_of_ursun	wh3_main_ksl_cha_boris_0
wh3_main_anc_weapon_shard_blade	wh3_main_ksl_cha_boris_0
wh3_main_anc_talisman_blood_of_the_motherland	wh3_main_ksl_cha_boyar_0
wh3_main_anc_weapon_axe_of_tor	wh3_main_ksl_cha_boyar_0
wh3_main_anc_talisman_blood_of_the_motherland	wh3_main_ksl_cha_boyar_1
wh3_main_anc_weapon_axe_of_tor	wh3_main_ksl_cha_boyar_1
wh3_main_anc_talisman_blood_of_the_motherland	wh3_main_ksl_cha_boyar_2
wh3_main_anc_weapon_axe_of_tor	wh3_main_ksl_cha_boyar_2
wh3_main_anc_arcane_item_gastuvas_egg	wh3_main_ksl_cha_frost_maiden_ice_0
wh3_main_anc_arcane_item_snowflake_pendant	wh3_main_ksl_cha_frost_maiden_ice_0
wh3_main_anc_arcane_item_gastuvas_egg	wh3_main_ksl_cha_frost_maiden_ice_1
wh3_main_anc_arcane_item_snowflake_pendant	wh3_main_ksl_cha_frost_maiden_ice_1
wh3_main_anc_arcane_item_gastuvas_egg	wh3_main_ksl_cha_frost_maiden_ice_2
wh3_main_anc_arcane_item_snowflake_pendant	wh3_main_ksl_cha_frost_maiden_ice_2
wh3_main_anc_arcane_item_gastuvas_egg	wh3_main_ksl_cha_frost_maiden_tempest_0
wh3_main_anc_arcane_item_snowflake_pendant	wh3_main_ksl_cha_frost_maiden_tempest_0
wh3_main_anc_arcane_item_gastuvas_egg	wh3_main_ksl_cha_frost_maiden_tempest_1
wh3_main_anc_arcane_item_snowflake_pendant	wh3_main_ksl_cha_frost_maiden_tempest_1
wh3_main_anc_arcane_item_gastuvas_egg	wh3_main_ksl_cha_frost_maiden_tempest_2
wh3_main_anc_arcane_item_snowflake_pendant	wh3_main_ksl_cha_frost_maiden_tempest_2
wh3_main_anc_arcane_item_snowflake_pendant	wh3_main_ksl_cha_ice_witch_ice_0
wh3_main_anc_armour_iron_ice_armour	wh3_main_ksl_cha_ice_witch_ice_0
wh3_main_anc_arcane_item_snowflake_pendant	wh3_main_ksl_cha_ice_witch_ice_1
wh3_main_anc_armour_iron_ice_armour	wh3_main_ksl_cha_ice_witch_ice_1
wh3_main_anc_arcane_item_snowflake_pendant	wh3_main_ksl_cha_ice_witch_ice_2
wh3_main_anc_armour_iron_ice_armour	wh3_main_ksl_cha_ice_witch_ice_2
wh3_main_anc_arcane_item_snowflake_pendant	wh3_main_ksl_cha_ice_witch_tempest_0
wh3_main_anc_armour_iron_ice_armour	wh3_main_ksl_cha_ice_witch_tempest_0
wh3_main_anc_arcane_item_snowflake_pendant	wh3_main_ksl_cha_ice_witch_tempest_1
wh3_main_anc_armour_iron_ice_armour	wh3_main_ksl_cha_ice_witch_tempest_1
wh3_main_anc_arcane_item_snowflake_pendant	wh3_main_ksl_cha_ice_witch_tempest_2
wh3_main_anc_armour_iron_ice_armour	wh3_main_ksl_cha_ice_witch_tempest_2
wh3_main_anc_armour_the_crystal_cloak	wh3_main_ksl_cha_katarin_0
wh3_main_anc_weapon_frost_fang	wh3_main_ksl_cha_katarin_0
wh3_main_anc_weapon_the_burning_brazier	wh3_main_ksl_cha_kostaltyn_0
wh3_main_anc_weapon_the_burning_brazier	wh3_main_ksl_cha_kostaltyn_1
wh3_main_anc_weapon_the_burning_brazier	wh3_main_ksl_cha_kostaltyn_2
wh3_main_anc_enchanted_item_balalaika_of_the_arari	wh3_main_ksl_cha_patriarch_0
wh3_main_anc_weapon_dazhs_brazier	wh3_main_ksl_cha_patriarch_0
wh3_main_anc_enchanted_item_balalaika_of_the_arari	wh3_main_ksl_cha_patriarch_1
wh3_main_anc_weapon_dazhs_brazier	wh3_main_ksl_cha_patriarch_1
wh3_main_anc_enchanted_item_balalaika_of_the_arari	wh3_main_ksl_cha_patriarch_2
wh3_main_anc_weapon_dazhs_brazier	wh3_main_ksl_cha_patriarch_2
wh3_main_anc_magic_standard_icon_of_eternal_virulence	wh3_main_nur_cha_cultist_0
wh_main_anc_weapon_warrior_bane	wh3_main_nur_cha_cultist_0
wh3_main_anc_arcane_item_maw_shard	wh3_main_ogr_cha_butcher_beasts_0
wh3_main_anc_magic_standard_rune_maw	wh3_main_ogr_cha_butcher_beasts_0
wh3_main_anc_arcane_item_maw_shard	wh3_main_ogr_cha_butcher_great_maw_0
wh3_main_anc_magic_standard_rune_maw	wh3_main_ogr_cha_butcher_great_maw_0
wh3_main_anc_magic_standard_ragbanner	wh3_main_ogr_cha_firebelly_0
wh3_main_anc_weapon_the_tenderiser	wh3_main_ogr_cha_firebelly_0
wh3_main_anc_talisman_overtyrants_crown	wh3_main_ogr_cha_greasus_goldtooth_0
wh3_main_anc_weapon_sceptre_of_titans	wh3_main_ogr_cha_greasus_goldtooth_0
wh3_main_anc_arcane_item_bangstick	wh3_main_ogr_cha_hunter_0
wh3_main_anc_talisman_gnoblar_thiefstone	wh3_main_ogr_cha_hunter_0
wh3_main_anc_enchanted_item_cauldron_of_the_great_maw	wh3_main_ogr_cha_skrag_the_slaughterer_0
wh3_main_anc_talisman_greedy_fist	wh3_main_ogr_cha_slaughtermaster_beasts_0
wh3_main_anc_weapon_blood_cleaver	wh3_main_ogr_cha_slaughtermaster_beasts_0
wh3_main_anc_talisman_greedy_fist	wh3_main_ogr_cha_slaughtermaster_great_maw_0
wh3_main_anc_weapon_blood_cleaver	wh3_main_ogr_cha_slaughtermaster_great_maw_0
wh3_main_anc_talisman_greedy_fist	wh3_main_ogr_cha_tyrant_0
wh3_main_anc_weapon_thundermace	wh3_main_ogr_cha_tyrant_0
wh3_main_anc_weapon_frost_fang	wh3_main_qb_ksl_katarin_boris_unlock_player
wh3_main_anc_magic_standard_banner_of_ecstacy	wh3_main_qb_sla_nkari_sword_player_03
wh3_main_anc_weapon_torment_blade	wh3_main_qb_sla_nkari_sword_player_03
wh3_main_anc_weapon_torment_blade	wh3_main_sla_cha_cultist_0
wh_main_anc_enchanted_item_pendant_of_slaanesh	wh3_main_sla_cha_cultist_0
wh3_main_anc_enchanted_item_the_portalglyph	wh3_main_sla_cha_herald_of_slaanesh_shadow_0
wh3_main_anc_enchanted_item_the_portalglyph	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_0
wh3_main_anc_weapon_witstealer_sword	wh3_main_sla_cha_nkari_0
wh3_main_anc_magic_standard_icon_of_endless_war	wh3_main_survival_kho_cha_cultist
wh_main_anc_weapon_sword_of_anti-heroes	wh3_main_survival_kho_cha_cultist
wh3_main_anc_armour_the_crystal_cloak	wh3_main_survival_ksl_cha_katarin_0
wh3_main_anc_weapon_frost_fang	wh3_main_survival_ksl_cha_katarin_0
wh3_main_anc_magic_standard_icon_of_eternal_virulence	wh3_main_survival_nur_cha_cultist
wh3_main_anc_weapon_plague_flail	wh3_main_survival_nur_cha_cultist
wh3_main_anc_magic_standard_banner_of_ecstacy	wh3_main_survival_sla_cha_cultist
wh3_main_anc_weapon_torment_blade	wh3_main_survival_sla_cha_cultist
wh3_main_anc_arcane_item_wand_of_whimsey	wh3_main_survival_tze_cha_cultist
wh_main_anc_arcane_item_power_stone	wh3_main_survival_tze_cha_cultist
wh3_main_anc_enchanted_item_the_portalglyph	wh3_main_survival_tze_cha_exalted_lord_of_change_tzeentch
wh3_main_anc_weapon_staff_of_change	wh3_main_survival_tze_cha_exalted_lord_of_change_tzeentch
wh3_main_anc_arcane_item_wand_of_whimsey	wh3_main_tze_cha_cultist_0
wh_main_anc_arcane_item_power_stone	wh3_main_tze_cha_cultist_0
wh3_main_anc_enchanted_item_the_portalglyph	wh3_main_tze_cha_exalted_lord_of_change_metal_0
wh3_main_anc_weapon_staff_of_change	wh3_main_tze_cha_exalted_lord_of_change_metal_0
wh3_main_anc_enchanted_item_the_portalglyph	wh3_main_tze_cha_exalted_lord_of_change_tzeentch_0
wh3_main_anc_weapon_staff_of_change	wh3_main_tze_cha_exalted_lord_of_change_tzeentch_0
wh3_main_anc_enchanted_item_the_chromatic_tome	wh3_main_tze_cha_herald_of_tzeentch_metal_0
wh_main_anc_talisman_opal_amulet	wh3_main_tze_cha_herald_of_tzeentch_metal_0
wh3_main_anc_enchanted_item_the_chromatic_tome	wh3_main_tze_cha_herald_of_tzeentch_metal_1
wh_main_anc_talisman_opal_amulet	wh3_main_tze_cha_herald_of_tzeentch_metal_1
wh3_main_anc_enchanted_item_the_chromatic_tome	wh3_main_tze_cha_herald_of_tzeentch_metal_2
wh_main_anc_talisman_opal_amulet	wh3_main_tze_cha_herald_of_tzeentch_metal_2
wh3_main_anc_enchanted_item_the_chromatic_tome	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_0
wh_main_anc_talisman_opal_amulet	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_0
wh3_main_anc_enchanted_item_the_chromatic_tome	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_1
wh_main_anc_talisman_opal_amulet	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_1
wh3_main_anc_enchanted_item_the_chromatic_tome	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_2
wh_main_anc_talisman_opal_amulet	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_2
wh3_main_anc_arcane_item_staff_of_tomorrow	wh3_main_tze_cha_kairos_fateweaver_0
wh3_main_anc_arcane_item_void_pendulum	wh3_main_tze_cha_kairos_fateweaver_0
wh3_main_anc_weapon_frost_shard_glaive	wh3_prologue_ksl_frost_maiden_brazen_altar
wh3_prologue_anc_armour_basic	wh3_prologue_ksl_frost_maiden_brazen_altar
wh3_prologue_anc_talisman_star_iron_ring	wh3_prologue_ksl_frost_maiden_brazen_altar
wh3_main_anc_armour_great_bear_pelt	wh3_prologue_ksl_frost_maiden_howling_citadel
wh3_main_anc_talisman_blizzard_broach	wh3_prologue_ksl_frost_maiden_howling_citadel
wh3_main_anc_weapon_frost_shard_glaive	wh3_prologue_ksl_frost_maiden_howling_citadel
wh_main_anc_enchanted_item_potion_of_speed	wh3_prologue_ksl_frost_maiden_howling_citadel
wh3_prologue_anc_armour_basic	wh3_prologue_ksl_frost_maiden_ice_witch_rescue
wh3_prologue_anc_armour_frost_shard_armour	wh3_prologue_qa_yuri_barkov_brazen_altar
wh3_prologue_anc_talisman_blood_of_the_motherland	wh3_prologue_qa_yuri_barkov_brazen_altar
wh3_prologue_anc_weapon_traitor_sword	wh3_prologue_qa_yuri_barkov_brazen_altar
wh_main_anc_enchanted_item_healing_potion	wh3_prologue_qa_yuri_barkov_brazen_altar
wh3_prologue_anc_armour_frost_shard_armour	wh3_prologue_yuri_barkov_howling_citadel
wh3_prologue_anc_enchanted_item_saint_annushkas_finger_bone	wh3_prologue_yuri_barkov_howling_citadel
wh3_prologue_anc_talisman_blood_of_the_motherland	wh3_prologue_yuri_barkov_howling_citadel
wh3_prologue_anc_weapon_traitor_sword	wh3_prologue_yuri_barkov_howling_citadel
wh3_prologue_anc_armour_frost_shard_armour	wh3_prologue_yuri_barkov_ice_witch_rescue
wh3_prologue_anc_talisman_star_iron_ring	wh3_prologue_yuri_barkov_ice_witch_rescue
wh3_prologue_anc_weapon_traitor_sword	wh3_prologue_yuri_barkov_ice_witch_rescue
wh_main_anc_magic_standard_blasted_standard	wh3_survival_chs_cha_chaos_sorcerer_lord_death
wh_main_anc_magic_standard_blasted_standard	wh3_survival_chs_cha_chaos_sorcerer_lord_fire
wh_main_anc_magic_standard_blasted_standard	wh3_survival_chs_cha_chaos_sorcerer_lord_metal
wh_main_anc_magic_standard_blasted_standard	wh3_survival_chs_cha_chaos_sorcerer_lord_shadow
wh_main_anc_weapon_tormentor_sword	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0
