group_key	unit_key	quality
wh3_default_land_characters	wh3_dlc20_chs_cha_exalted_hero_mnur_chaos_steed	10
wh3_default_land_characters	wh3_dlc20_kho_cha_cultist_mkho_warshrine	25
wh3_default_land_characters	wh3_dlc20_nur_cha_cultist_mnur_warshrine	25
wh3_default_land_characters	wh3_dlc20_tze_cha_cultist_mtze_warshrine	25
wh3_default_land_characters	wh3_main_cth_cha_alchemist_0	10
wh3_default_land_characters	wh3_main_cth_cha_alchemist_1	10
wh3_default_land_characters	wh3_main_cth_cha_astromancer_0	10
wh3_default_land_characters	wh3_main_cth_cha_astromancer_1	10
wh3_default_land_characters	wh3_main_cth_cha_astromancer_2	10
wh3_default_land_characters	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_0	10
wh3_default_land_characters	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_1	10
wh3_default_land_characters	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2	10
wh3_default_land_characters	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_0	10
wh3_default_land_characters	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_1	10
wh3_default_land_characters	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_2	10
wh3_default_land_characters	wh3_main_cth_cha_iron_dragon_0	10
wh3_default_land_characters	wh3_main_cth_cha_iron_dragon_1	10
wh3_default_land_characters	wh3_main_cth_cha_lord_caravan_master	10
wh3_default_land_characters	wh3_main_cth_cha_storm_dragon_0	10
wh3_default_land_characters	wh3_main_cth_cha_storm_dragon_1	10
wh3_default_land_characters	wh3_main_dae_cha_be_lakor_0	15
wh3_default_land_characters	wh3_main_dae_cha_daemon_prince_0	15
wh3_default_land_characters	wh3_main_dae_cha_daemon_prince_khorne	15
wh3_default_land_characters	wh3_main_dae_cha_daemon_prince_nurgle	15
wh3_default_land_characters	wh3_main_dae_cha_daemon_prince_slaanesh	15
wh3_default_land_characters	wh3_main_dae_cha_daemon_prince_tzeentch	15
wh3_default_land_characters	wh3_main_ie_nor_cha_exalted_hero_mkho_killgore_slaymaim	10
wh3_default_land_characters	wh3_main_kho_cha_bloodreaper_0	10
wh3_default_land_characters	wh3_main_kho_cha_bloodreaper_1	10
wh3_default_land_characters	wh3_main_kho_cha_bloodreaper_2	10
wh3_default_land_characters	wh3_main_kho_cha_cultist_0	10
wh3_default_land_characters	wh3_main_kho_cha_cultist_1	10
wh3_default_land_characters	wh3_main_kho_cha_exalted_bloodthirster_0	10
wh3_default_land_characters	wh3_main_kho_cha_herald_of_khorne_0	10
wh3_default_land_characters	wh3_main_kho_cha_herald_of_khorne_1	10
wh3_default_land_characters	wh3_main_kho_cha_herald_of_khorne_2	10
wh3_default_land_characters	wh3_main_kho_cha_skarbrand_0	10
wh3_default_land_characters	wh3_main_ksl_cha_boris_0	10
wh3_default_land_characters	wh3_main_ksl_cha_boris_1	10
wh3_default_land_characters	wh3_main_ksl_cha_boris_2	10
wh3_default_land_characters	wh3_main_ksl_cha_boyar_0	10
wh3_default_land_characters	wh3_main_ksl_cha_boyar_1	10
wh3_default_land_characters	wh3_main_ksl_cha_boyar_2	10
wh3_default_land_characters	wh3_main_ksl_cha_frost_maiden_ice_0	10
wh3_default_land_characters	wh3_main_ksl_cha_frost_maiden_ice_1	10
wh3_default_land_characters	wh3_main_ksl_cha_frost_maiden_ice_2	10
wh3_default_land_characters	wh3_main_ksl_cha_frost_maiden_tempest_0	10
wh3_default_land_characters	wh3_main_ksl_cha_frost_maiden_tempest_1	10
wh3_default_land_characters	wh3_main_ksl_cha_frost_maiden_tempest_2	10
wh3_default_land_characters	wh3_main_ksl_cha_ice_witch_ice_0	10
wh3_default_land_characters	wh3_main_ksl_cha_ice_witch_ice_1	10
wh3_default_land_characters	wh3_main_ksl_cha_ice_witch_ice_2	10
wh3_default_land_characters	wh3_main_ksl_cha_ice_witch_tempest_0	10
wh3_default_land_characters	wh3_main_ksl_cha_ice_witch_tempest_1	10
wh3_default_land_characters	wh3_main_ksl_cha_ice_witch_tempest_2	10
wh3_default_land_characters	wh3_main_ksl_cha_katarin_0	10
wh3_default_land_characters	wh3_main_ksl_cha_katarin_1	10
wh3_default_land_characters	wh3_main_ksl_cha_katarin_2	10
wh3_default_land_characters	wh3_main_ksl_cha_kostaltyn_0	10
wh3_default_land_characters	wh3_main_ksl_cha_kostaltyn_1	10
wh3_default_land_characters	wh3_main_ksl_cha_kostaltyn_2	10
wh3_default_land_characters	wh3_main_ksl_cha_patriarch_0	10
wh3_default_land_characters	wh3_main_ksl_cha_patriarch_1	10
wh3_default_land_characters	wh3_main_ksl_cha_patriarch_2	10
wh3_default_land_characters	wh3_main_nur_cha_cultist_0	10
wh3_default_land_characters	wh3_main_nur_cha_cultist_1	10
wh3_default_land_characters	wh3_main_nur_cha_exalted_great_unclean_one_death_0	10
wh3_default_land_characters	wh3_main_nur_cha_exalted_great_unclean_one_nurgle_0	10
wh3_default_land_characters	wh3_main_nur_cha_herald_of_nurgle_death_0	10
wh3_default_land_characters	wh3_main_nur_cha_herald_of_nurgle_death_1	10
wh3_default_land_characters	wh3_main_nur_cha_herald_of_nurgle_death_2	10
wh3_default_land_characters	wh3_main_nur_cha_herald_of_nurgle_nurgle_0	10
wh3_default_land_characters	wh3_main_nur_cha_herald_of_nurgle_nurgle_1	10
wh3_default_land_characters	wh3_main_nur_cha_herald_of_nurgle_nurgle_2	10
wh3_default_land_characters	wh3_main_nur_cha_ku_gath_plaguefather_0	10
wh3_default_land_characters	wh3_main_nur_cha_plagueridden_death_0	10
wh3_default_land_characters	wh3_main_nur_cha_plagueridden_death_1	10
wh3_default_land_characters	wh3_main_nur_cha_plagueridden_death_2	10
wh3_default_land_characters	wh3_main_nur_cha_plagueridden_nurgle_0	10
wh3_default_land_characters	wh3_main_nur_cha_plagueridden_nurgle_1	10
wh3_default_land_characters	wh3_main_nur_cha_plagueridden_nurgle_2	10
wh3_default_land_characters	wh3_main_ogr_cha_butcher_beasts_0	10
wh3_default_land_characters	wh3_main_ogr_cha_butcher_great_maw_0	10
wh3_default_land_characters	wh3_main_ogr_cha_firebelly_0	10
wh3_default_land_characters	wh3_main_ogr_cha_greasus_goldtooth_0	10
wh3_default_land_characters	wh3_main_ogr_cha_hunter_0	10
wh3_default_land_characters	wh3_main_ogr_cha_hunter_1	10
wh3_default_land_characters	wh3_main_ogr_cha_skrag_the_slaughterer_0	10
wh3_default_land_characters	wh3_main_ogr_cha_slaughtermaster_beasts_0	10
wh3_default_land_characters	wh3_main_ogr_cha_slaughtermaster_great_maw_0	10
wh3_default_land_characters	wh3_main_ogr_cha_tyrant_0	10
wh3_default_land_characters	wh3_main_pro_kho_cha_bloodreaper_0	10
wh3_default_land_characters	wh3_main_pro_kho_cha_bloodreaper_1	10
wh3_default_land_characters	wh3_main_pro_kho_cha_bloodreaper_2	10
wh3_default_land_characters	wh3_main_pro_kho_cha_cultist_0	10
wh3_default_land_characters	wh3_main_pro_kho_cha_cultist_1	10
wh3_default_land_characters	wh3_main_pro_kho_cha_herald_of_khorne_0	10
wh3_default_land_characters	wh3_main_pro_kho_cha_herald_of_khorne_1	10
wh3_default_land_characters	wh3_main_pro_kho_cha_herald_of_khorne_2	10
wh3_default_land_characters	wh3_main_pro_ksl_cha_frost_maiden_ice_0	10
wh3_default_land_characters	wh3_main_pro_ksl_cha_frost_maiden_ice_1	10
wh3_default_land_characters	wh3_main_pro_ksl_cha_frost_maiden_ice_2	10
wh3_default_land_characters	wh3_main_pro_ksl_cha_gerik_0	10
wh3_default_land_characters	wh3_main_pro_ksl_cha_patriarch_0	10
wh3_default_land_characters	wh3_main_pro_ksl_cha_patriarch_1	10
wh3_default_land_characters	wh3_main_pro_ksl_cha_patriarch_2	10
wh3_default_land_characters	wh3_main_pro_ksl_cha_sergi_0	10
wh3_default_land_characters	wh3_main_pro_ksl_cha_slavin_0	10
wh3_default_land_characters	wh3_main_pro_ksl_cha_yuri_0	10
wh3_default_land_characters	wh3_main_pro_ksl_cha_yuri_1	10
wh3_default_land_characters	wh3_main_pro_ksl_cha_yuri_2	10
wh3_default_land_characters	wh3_main_pro_ksl_cha_yuri_3	10
wh3_default_land_characters	wh3_main_pro_tze_cha_cultist_0	10
wh3_default_land_characters	wh3_main_pro_tze_cha_cultist_1	10
wh3_default_land_characters	wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_0	10
wh3_default_land_characters	wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_1	10
wh3_default_land_characters	wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_2	10
wh3_default_land_characters	wh3_main_sla_cha_alluress_shadow_0	10
wh3_default_land_characters	wh3_main_sla_cha_alluress_shadow_1	10
wh3_default_land_characters	wh3_main_sla_cha_alluress_shadow_2	10
wh3_default_land_characters	wh3_main_sla_cha_alluress_shadow_3	10
wh3_default_land_characters	wh3_main_sla_cha_alluress_slaanesh_0	10
wh3_default_land_characters	wh3_main_sla_cha_alluress_slaanesh_1	10
wh3_default_land_characters	wh3_main_sla_cha_alluress_slaanesh_2	10
wh3_default_land_characters	wh3_main_sla_cha_alluress_slaanesh_3	10
wh3_default_land_characters	wh3_main_sla_cha_cultist_0	10
wh3_default_land_characters	wh3_main_sla_cha_cultist_1	10
wh3_default_land_characters	wh3_main_sla_cha_exalted_keeper_of_secrets_shadow_0	10
wh3_default_land_characters	wh3_main_sla_cha_exalted_keeper_of_secrets_slaanesh_0	10
wh3_default_land_characters	wh3_main_sla_cha_herald_of_slaanesh_shadow_0	10
wh3_default_land_characters	wh3_main_sla_cha_herald_of_slaanesh_shadow_1	10
wh3_default_land_characters	wh3_main_sla_cha_herald_of_slaanesh_shadow_2	10
wh3_default_land_characters	wh3_main_sla_cha_herald_of_slaanesh_shadow_3	10
wh3_default_land_characters	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_0	10
wh3_default_land_characters	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_1	10
wh3_default_land_characters	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_2	10
wh3_default_land_characters	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_3	10
wh3_default_land_characters	wh3_main_sla_cha_nkari_0	10
wh3_default_land_characters	wh3_main_tze_cha_cultist_0	10
wh3_default_land_characters	wh3_main_tze_cha_cultist_1	10
wh3_default_land_characters	wh3_main_tze_cha_exalted_lord_of_change_metal_0	10
wh3_default_land_characters	wh3_main_tze_cha_exalted_lord_of_change_tzeentch_0	10
wh3_default_land_characters	wh3_main_tze_cha_herald_of_tzeentch_metal_0	10
wh3_default_land_characters	wh3_main_tze_cha_herald_of_tzeentch_metal_1	10
wh3_default_land_characters	wh3_main_tze_cha_herald_of_tzeentch_metal_2	10
wh3_default_land_characters	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_0	10
wh3_default_land_characters	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_1	10
wh3_default_land_characters	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_2	10
wh3_default_land_characters	wh3_main_tze_cha_iridescent_horror_metal_0	10
wh3_default_land_characters	wh3_main_tze_cha_iridescent_horror_metal_1	10
wh3_default_land_characters	wh3_main_tze_cha_iridescent_horror_metal_2	10
wh3_default_land_characters	wh3_main_tze_cha_iridescent_horror_tzeentch_0	10
wh3_default_land_characters	wh3_main_tze_cha_iridescent_horror_tzeentch_1	10
wh3_default_land_characters	wh3_main_tze_cha_iridescent_horror_tzeentch_2	10
wh3_default_land_characters	wh3_main_tze_cha_kairos_fateweaver_0	10
wh3_default_land_characters	wh3_main_tze_cha_kairos_fateweaver_custom_battle_0	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_death_8	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_fire_8	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_13	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_7	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_8	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_12	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_13	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_7	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_8	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_12	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_13	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_7	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_8	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_1	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_2	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_metal_8	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_shadows_0	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_shadows_1	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_shadows_2	10
wh3_default_land_characters	wh_dlc01_chs_cha_chaos_sorcerer_shadows_3	10
wh3_default_land_characters	wh_dlc01_chs_cha_exalted_hero_10	10
wh3_default_land_characters	wh_dlc01_chs_cha_exalted_hero_8	10
wh3_default_land_characters	wh_dlc01_nor_cha_chaos_sorcerer_lord_0	10
wh3_default_land_characters	wh_dlc01_nor_cha_chaos_sorcerer_lord_1	10
wh3_default_land_characters	wh_dlc01_nor_cha_chaos_sorcerer_lord_2	10
wh3_default_land_characters	wh_dlc03_bst_cha_beastlord_0	10
wh3_default_land_characters	wh_dlc03_bst_cha_beastlord_1	10
wh3_default_land_characters	wh_dlc03_bst_cha_bray_shaman_beasts_0	10
wh3_default_land_characters	wh_dlc03_bst_cha_bray_shaman_beasts_1	10
wh3_default_land_characters	wh_dlc03_bst_cha_bray_shaman_death_0	10
wh3_default_land_characters	wh_dlc03_bst_cha_bray_shaman_death_1	10
wh3_default_land_characters	wh_dlc03_bst_cha_bray_shaman_shadows_0	10
wh3_default_land_characters	wh_dlc03_bst_cha_bray_shaman_shadows_1	10
wh3_default_land_characters	wh_dlc03_bst_cha_bray_shaman_wild_0	10
wh3_default_land_characters	wh_dlc03_bst_cha_bray_shaman_wild_1	10
wh3_default_land_characters	wh_dlc03_bst_cha_gorebull_0	10
wh3_default_land_characters	wh_dlc03_emp_cha_wizard_beasts_0	10
wh3_default_land_characters	wh_dlc03_emp_cha_wizard_beasts_1	10
wh3_default_land_characters	wh_dlc03_emp_cha_wizard_beasts_2	10
wh3_default_land_characters	wh_dlc03_emp_cha_wizard_beasts_3	10
wh3_default_land_characters	wh_dlc03_emp_cha_wizard_beasts_4	10
wh3_default_land_characters	wh_dlc04_vmp_cha_helman_ghorst_0	10
wh3_default_land_characters	wh_dlc04_vmp_cha_helman_ghorst_1	10
wh3_default_land_characters	wh_dlc04_vmp_cha_master_necromancer_1	10
wh3_default_land_characters	wh_dlc04_vmp_cha_master_necromancer_2	10
wh3_default_land_characters	wh_dlc04_vmp_cha_master_necromancer_3	10
wh3_default_land_characters	wh_dlc04_vmp_cha_necromancer_1	10
wh3_default_land_characters	wh_dlc04_vmp_cha_necromancer_2	10
wh3_default_land_characters	wh_dlc04_vmp_cha_necromancer_3	10
wh3_default_land_characters	wh_dlc04_vmp_cha_vlad_von_carstein_0	10
wh3_default_land_characters	wh_dlc05_emp_cha_wizard_life_0	10
wh3_default_land_characters	wh_dlc05_emp_cha_wizard_life_1	10
wh3_default_land_characters	wh_dlc05_emp_cha_wizard_life_2	10
wh3_default_land_characters	wh_dlc05_emp_cha_wizard_life_3	10
wh3_default_land_characters	wh_dlc05_emp_cha_wizard_shadows_0	10
wh3_default_land_characters	wh_dlc05_emp_cha_wizard_shadows_1	10
wh3_default_land_characters	wh_dlc05_emp_cha_wizard_shadows_2	10
wh3_default_land_characters	wh_dlc05_emp_cha_wizard_shadows_3	10
wh3_default_land_characters	wh_dlc05_vmp_cha_vampire_shadows_0	10
wh3_default_land_characters	wh_dlc05_vmp_cha_vampire_shadows_1	10
wh3_default_land_characters	wh_dlc05_vmp_cha_vampire_shadows_2	10
wh3_default_land_characters	wh_dlc05_wef_cha_branchwraith_0	10
wh3_default_land_characters	wh_dlc05_wef_cha_spellsinger_beasts_0	10
wh3_default_land_characters	wh_dlc05_wef_cha_spellsinger_beasts_1	10
wh3_default_land_characters	wh_dlc05_wef_cha_spellsinger_beasts_2	10
wh3_default_land_characters	wh_dlc05_wef_cha_spellsinger_beasts_3	10
wh3_default_land_characters	wh_dlc05_wef_cha_spellsinger_life_0	10
wh3_default_land_characters	wh_dlc05_wef_cha_spellsinger_life_1	10
wh3_default_land_characters	wh_dlc05_wef_cha_spellsinger_life_2	10
wh3_default_land_characters	wh_dlc05_wef_cha_spellsinger_life_3	10
wh3_default_land_characters	wh_dlc05_wef_cha_spellsinger_shadows_0	10
wh3_default_land_characters	wh_dlc05_wef_cha_spellsinger_shadows_1	10
wh3_default_land_characters	wh_dlc05_wef_cha_spellsinger_shadows_2	10
wh3_default_land_characters	wh_dlc05_wef_cha_spellsinger_shadows_3	10
wh3_default_land_characters	wh_dlc05_wef_cha_waystalker_0	10
wh3_default_land_characters	wh_dlc06_dwf_cha_master_engineer_ghost_0	10
wh3_default_land_characters	wh_dlc06_dwf_cha_runesmith_ghost_0	10
wh3_default_land_characters	wh_dlc06_dwf_cha_thane_ghost_0	10
wh3_default_land_characters	wh_dlc06_dwf_cha_thane_ghost_1	10
wh3_default_land_characters	wh_dlc07_brt_cha_damsel_beasts_0	10
wh3_default_land_characters	wh_dlc07_brt_cha_damsel_beasts_1	10
wh3_default_land_characters	wh_dlc07_brt_cha_damsel_beasts_2	10
wh3_default_land_characters	wh_dlc07_brt_cha_damsel_beasts_3	10
wh3_default_land_characters	wh_dlc07_brt_cha_damsel_life_0	10
wh3_default_land_characters	wh_dlc07_brt_cha_damsel_life_1	10
wh3_default_land_characters	wh_dlc07_brt_cha_damsel_life_2	10
wh3_default_land_characters	wh_dlc07_brt_cha_damsel_life_3	10
wh3_default_land_characters	wh_dlc07_brt_cha_green_knight_0	10
wh3_default_land_characters	wh_dlc07_brt_cha_prophetess_beasts_0	10
wh3_default_land_characters	wh_dlc07_brt_cha_prophetess_beasts_1	10
wh3_default_land_characters	wh_dlc07_brt_cha_prophetess_beasts_2	10
wh3_default_land_characters	wh_dlc07_brt_cha_prophetess_beasts_3	10
wh3_default_land_characters	wh_dlc07_brt_cha_prophetess_heavens_0	10
wh3_default_land_characters	wh_dlc07_brt_cha_prophetess_heavens_1	10
wh3_default_land_characters	wh_dlc07_brt_cha_prophetess_heavens_2	10
wh3_default_land_characters	wh_dlc07_brt_cha_prophetess_heavens_3	10
wh3_default_land_characters	wh_dlc08_nor_cha_fimir_balefiend_fire_0	10
wh3_default_land_characters	wh_dlc08_nor_cha_fimir_balefiend_shadow_0	10
wh3_default_land_characters	wh_dlc08_nor_cha_kihar_0	15
wh3_default_land_characters	wh_dlc08_nor_cha_shaman_sorcerer_death_0	5
wh3_default_land_characters	wh_dlc08_nor_cha_shaman_sorcerer_death_1	5
wh3_default_land_characters	wh_dlc08_nor_cha_shaman_sorcerer_death_2	5
wh3_default_land_characters	wh_dlc08_nor_cha_shaman_sorcerer_fire_0	5
wh3_default_land_characters	wh_dlc08_nor_cha_shaman_sorcerer_fire_1	5
wh3_default_land_characters	wh_dlc08_nor_cha_shaman_sorcerer_fire_2	5
wh3_default_land_characters	wh_dlc08_nor_cha_shaman_sorcerer_metal_0	5
wh3_default_land_characters	wh_dlc08_nor_cha_shaman_sorcerer_metal_1	5
wh3_default_land_characters	wh_dlc08_nor_cha_shaman_sorcerer_metal_2	5
wh3_default_land_characters	wh_dlc08_nor_cha_skin_wolf_werekin_0	10
wh3_default_land_characters	wh_main_brt_cha_damsel_0	10
wh3_default_land_characters	wh_main_brt_cha_damsel_1	10
wh3_default_land_characters	wh_main_brt_cha_damsel_2	10
wh3_default_land_characters	wh_main_brt_cha_damsel_3	10
wh3_default_land_characters	wh_main_brt_cha_paladin_0	10
wh3_default_land_characters	wh_main_brt_cha_paladin_3	10
wh3_default_land_characters	wh_main_brt_cha_paladin_4	10
wh3_default_land_characters	wh_main_chs_cha_archaon_the_everchosen_0	10
wh3_default_land_characters	wh_main_chs_cha_archaon_the_everchosen_1	10
wh3_default_land_characters	wh_main_chs_cha_chaos_sorcerer_death_0	10
wh3_default_land_characters	wh_main_chs_cha_chaos_sorcerer_death_10	10
wh3_default_land_characters	wh_main_chs_cha_chaos_sorcerer_death_11	10
wh3_default_land_characters	wh_main_chs_cha_chaos_sorcerer_death_7	10
wh3_default_land_characters	wh_main_chs_cha_chaos_sorcerer_death_9	10
wh3_default_land_characters	wh_main_chs_cha_chaos_sorcerer_fire_0	10
wh3_default_land_characters	wh_main_chs_cha_chaos_sorcerer_fire_10	10
wh3_default_land_characters	wh_main_chs_cha_chaos_sorcerer_fire_11	10
wh3_default_land_characters	wh_main_chs_cha_chaos_sorcerer_fire_7	10
wh3_default_land_characters	wh_main_chs_cha_chaos_sorcerer_fire_9	10
wh3_default_land_characters	wh_main_chs_cha_chaos_sorcerer_metal_0	10
wh3_default_land_characters	wh_main_chs_cha_chaos_sorcerer_metal_10	10
wh3_default_land_characters	wh_main_chs_cha_chaos_sorcerer_metal_11	10
wh3_default_land_characters	wh_main_chs_cha_chaos_sorcerer_metal_7	10
wh3_default_land_characters	wh_main_chs_cha_chaos_sorcerer_metal_9	10
wh3_default_land_characters	wh_main_chs_cha_exalted_hero_0	10
wh3_default_land_characters	wh_main_chs_cha_exalted_hero_12	10
wh3_default_land_characters	wh_main_chs_cha_exalted_hero_13	10
wh3_default_land_characters	wh_main_chs_cha_exalted_hero_7	10
wh3_default_land_characters	wh_main_chs_cha_lord_of_change_0	10
wh3_default_land_characters	wh_main_dwf_cha_master_engineer_0	10
wh3_default_land_characters	wh_main_dwf_cha_rune_smith_0	10
wh3_default_land_characters	wh_main_dwf_cha_thane	10
wh3_default_land_characters	wh_main_emp_cha_balthasar_gelt_0	10
wh3_default_land_characters	wh_main_emp_cha_balthasar_gelt_1	10
wh3_default_land_characters	wh_main_emp_cha_balthasar_gelt_2	10
wh3_default_land_characters	wh_main_emp_cha_balthasar_gelt_3	10
wh3_default_land_characters	wh_main_emp_cha_captain_0	10
wh3_default_land_characters	wh_main_emp_cha_captain_1	10
wh3_default_land_characters	wh_main_emp_cha_captain_2	10
wh3_default_land_characters	wh_main_emp_cha_captain_3	10
wh3_default_land_characters	wh_main_emp_cha_general_0	10
wh3_default_land_characters	wh_main_emp_cha_general_1	10
wh3_default_land_characters	wh_main_emp_cha_general_2	10
wh3_default_land_characters	wh_main_emp_cha_general_3	10
wh3_default_land_characters	wh_main_emp_cha_general_4	10
wh3_default_land_characters	wh_main_emp_cha_warrior_priest_0	10
wh3_default_land_characters	wh_main_emp_cha_warrior_priest_1	10
wh3_default_land_characters	wh_main_emp_cha_warrior_priest_2	10
wh3_default_land_characters	wh_main_emp_cha_witch_hunter	10
wh3_default_land_characters	wh_main_emp_cha_wizard_fire_0	10
wh3_default_land_characters	wh_main_emp_cha_wizard_fire_1	10
wh3_default_land_characters	wh_main_emp_cha_wizard_fire_2	10
wh3_default_land_characters	wh_main_emp_cha_wizard_fire_3	10
wh3_default_land_characters	wh_main_emp_cha_wizard_heavens_0	10
wh3_default_land_characters	wh_main_emp_cha_wizard_heavens_1	10
wh3_default_land_characters	wh_main_emp_cha_wizard_heavens_2	10
wh3_default_land_characters	wh_main_emp_cha_wizard_heavens_4	10
wh3_default_land_characters	wh_main_emp_cha_wizard_light_0	10
wh3_default_land_characters	wh_main_emp_cha_wizard_light_1	10
wh3_default_land_characters	wh_main_emp_cha_wizard_light_2	10
wh3_default_land_characters	wh_main_emp_cha_wizard_light_4	10
wh3_default_land_characters	wh_main_grn_cha_azhag_the_slaughterer_0	10
wh3_default_land_characters	wh_main_grn_cha_azhag_the_slaughterer_1	10
wh3_default_land_characters	wh_main_grn_cha_goblin_big_boss_0	10
wh3_default_land_characters	wh_main_grn_cha_goblin_big_boss_1	10
wh3_default_land_characters	wh_main_grn_cha_goblin_big_boss_2	10
wh3_default_land_characters	wh_main_grn_cha_goblin_big_boss_4	10
wh3_default_land_characters	wh_main_grn_cha_goblin_great_shaman_0	10
wh3_default_land_characters	wh_main_grn_cha_goblin_great_shaman_1	10
wh3_default_land_characters	wh_main_grn_cha_night_goblin_shaman	10
wh3_default_land_characters	wh_main_grn_cha_orc_shaman_0	10
wh3_default_land_characters	wh_main_grn_cha_orc_shaman_1	10
wh3_default_land_characters	wh_main_grn_cha_orc_warboss_0	10
wh3_default_land_characters	wh_main_grn_cha_orc_warboss_1	10
wh3_default_land_characters	wh_main_grn_cha_orc_warboss_2	10
wh3_default_land_characters	wh_main_grn_cha_orc_warboss_3	10
wh3_default_land_characters	wh_main_ksl_cha_wizard_0	10
wh3_default_land_characters	wh_main_ksl_cha_wizard_1	10
wh3_default_land_characters	wh_main_nor_cha_chaos_sorcerer_0	10
wh3_default_land_characters	wh_main_nor_cha_chaos_sorcerer_1	10
wh3_default_land_characters	wh_main_nor_cha_chaos_sorcerer_2	10
wh3_default_land_characters	wh_main_teb_cha_captain_0	10
wh3_default_land_characters	wh_main_teb_cha_captain_1	10
wh3_default_land_characters	wh_main_teb_cha_captain_2	10
wh3_default_land_characters	wh_main_teb_cha_wizard_0	10
wh3_default_land_characters	wh_main_teb_cha_wizard_1	10
wh3_default_land_characters	wh_main_vmp_cha_banshee	10
wh3_default_land_characters	wh_main_vmp_cha_heinrich_kemmler	10
wh3_default_land_characters	wh_main_vmp_cha_mannfred_von_carstein_0	10
wh3_default_land_characters	wh_main_vmp_cha_mannfred_von_carstein_2	10
wh3_default_land_characters	wh_main_vmp_cha_mannfred_von_carstein_3	10
wh3_default_land_characters	wh_main_vmp_cha_mannfred_von_carstein_4	10
wh3_default_land_characters	wh_main_vmp_cha_master_necromancer_0	10
wh3_default_land_characters	wh_main_vmp_cha_master_necromancer_4	10
wh3_default_land_characters	wh_main_vmp_cha_master_necromancer_5	10
wh3_default_land_characters	wh_main_vmp_cha_necromancer_0	10
wh3_default_land_characters	wh_main_vmp_cha_necromancer_5	10
wh3_default_land_characters	wh_main_vmp_cha_vampire_0	10
