character_name	skill	level
wh2_dlc17_qb_final_battle_bst_battle_taurox_enemy	wh2_dlc11_skill_all_lord_self_thick-skinned	1
wh2_dlc17_qb_final_battle_bst_battle_taurox_enemy	wh2_dlc11_skill_bst_lord_unnatural_thirst	3
wh2_dlc17_qb_final_battle_bst_battle_taurox_enemy	wh2_dlc17_lord_trait_bst_taurox	1
wh2_dlc17_qb_final_battle_bst_battle_taurox_enemy	wh2_dlc17_skill_bst_doombull_unique_4	1
wh2_dlc17_qb_final_battle_bst_battle_taurox_enemy	wh2_dlc17_skill_bst_taurox_unique_daemonic_vigour	1
wh2_dlc17_qb_final_battle_bst_battle_taurox_enemy	wh2_dlc17_skill_bst_taurox_unique_favoured_of_the_skull_throne	1
wh2_dlc17_qb_final_battle_bst_battle_taurox_enemy	wh2_dlc17_skill_bst_taurox_unique_gorefeast	1
wh2_dlc17_qb_final_battle_bst_battle_taurox_enemy	wh2_dlc17_skill_bst_taurox_unique_juggernaut	1
wh2_dlc17_qb_final_battle_bst_battle_taurox_enemy	wh_dlc03_skill_bst_all_unique_shadow_hide	1
wh2_dlc17_qb_final_battle_bst_battle_taurox_enemy	wh_dlc03_skill_bst_bray_shaman_unique_uncanny_senses	1
wh2_dlc17_qb_final_battle_bst_battle_taurox_enemy	wh_dlc03_skill_bst_lord_apocalyptic_vision	1
wh2_dlc17_qb_final_battle_bst_battle_taurox_enemy	wh_dlc03_skill_bst_lord_presence_of_morrslieb	1
wh2_dlc17_qb_final_battle_bst_battle_taurox_enemy	wh_dlc03_skill_bst_lord_primal_fury	1
wh2_dlc17_qb_final_battle_bst_battle_taurox_enemy	wh_dlc04_skill_all_unbreakable	1
wh2_dlc17_qb_final_battle_bst_bray_shaman_beasts_1	wh2_dlc17_skill_bst_great_bray_shaman_unique_1	1
wh2_dlc17_qb_final_battle_bst_bray_shaman_beasts_1	wh2_dlc17_skill_bst_great_bray_shaman_unique_2	1
wh2_dlc17_qb_final_battle_bst_bray_shaman_beasts_1	wh2_dlc17_skill_bst_great_bray_shaman_unique_3	1
wh2_dlc17_qb_final_battle_bst_bray_shaman_beasts_1	wh2_dlc17_skill_bst_great_bray_shaman_unique_4	1
wh2_dlc17_qb_final_battle_bst_bray_shaman_beasts_1	wh2_dlc17_skill_bst_great_bray_shaman_unique_6	1
wh2_dlc17_qb_final_battle_bst_bray_shaman_beasts_1	wh_dlc03_skill_bst_all_unique_shadow_hide	1
wh2_dlc17_qb_final_battle_bst_bray_shaman_beasts_1	wh_dlc03_skill_bst_bray_shaman_unique_uncanny_senses	1
wh2_dlc17_qb_final_battle_bst_bray_shaman_beasts_1	wh_dlc03_skill_magic_beasts_flock_of_doom	3
wh2_dlc17_qb_final_battle_bst_bray_shaman_beasts_1	wh_dlc03_skill_magic_beasts_the_curse_of_anraheir	1
wh2_dlc17_qb_final_battle_bst_bray_shaman_beasts_1	wh_dlc03_skill_magic_beasts_transformation_of_kadon	1
wh2_dlc17_qb_final_battle_bst_bray_shaman_beasts_1	wh_dlc03_skill_magic_beasts_wild_heart	1
wh2_dlc17_qb_final_battle_bst_bray_shaman_beasts_1	wh_dlc03_skill_magic_beasts_wyssans_wildform	1
wh2_dlc17_qb_final_battle_bst_bray_shaman_beasts_1	wh_main_skill_all_magic_all_08_power_drain	1
wh2_dlc17_qb_final_battle_bst_bray_shaman_beasts_1	wh_main_skill_all_magic_all_11_arcane_conduit	1
wh2_dlc17_qb_final_battle_bst_bray_shaman_shadows	wh_dlc05_skill_magic_shadow_mystifying_miasma	1
wh2_dlc17_qb_final_battle_bst_bray_shaman_shadows	wh_dlc05_skill_magic_shadow_okkams_mindrazor	1
wh2_dlc17_qb_final_battle_bst_bray_shaman_shadows	wh_dlc05_skill_magic_shadow_penumbral_pendulum	1
wh2_dlc17_qb_final_battle_bst_bray_shaman_shadows	wh_dlc05_skill_magic_shadow_smoke_and_mirrors	1
wh2_dlc17_qb_final_battle_bst_doombull	wh2_dlc11_skill_all_lord_self_thick-skinned	2
wh2_dlc17_qb_final_battle_bst_doombull	wh2_dlc11_skill_bst_lord_unnatural_thirst	3
wh2_dlc17_qb_final_battle_bst_doombull	wh2_dlc17_skill_bst_doombull_unique_1	1
wh2_dlc17_qb_final_battle_bst_doombull	wh2_dlc17_skill_bst_doombull_unique_2	1
wh2_dlc17_qb_final_battle_bst_doombull	wh_dlc03_skill_bst_all_unique_shadow_hide	1
wh2_dlc17_qb_final_battle_bst_doombull	wh_dlc03_skill_bst_gorebull_gnarled_hide	1
wh2_dlc17_qb_final_battle_bst_great_bray_01_death	wh2_dlc17_skill_bst_great_bray_shaman_unique_1	1
wh2_dlc17_qb_final_battle_bst_great_bray_01_death	wh2_dlc17_skill_bst_great_bray_shaman_unique_4	1
wh2_dlc17_qb_final_battle_bst_great_bray_01_death	wh2_dlc17_skill_bst_great_bray_shaman_unique_6	1
wh2_dlc17_qb_final_battle_bst_great_bray_01_death	wh2_main_skill_all_magic_death_02_aspect_of_the_dreadknight_lord	1
wh2_dlc17_qb_final_battle_bst_great_bray_01_death	wh2_main_skill_all_magic_death_04_soulblight_lord	1
wh2_dlc17_qb_final_battle_bst_great_bray_01_death	wh2_main_skill_all_magic_death_10_the_purple_sun_of_xereus_lord	1
wh2_dlc17_qb_final_battle_bst_great_bray_01_death	wh_main_skill_all_magic_death_03_life_leeching	1
wh2_dlc17_qb_final_battle_bst_great_bray_02_wild	wh2_dlc17_skill_bst_great_bray_shaman_unique_1	1
wh2_dlc17_qb_final_battle_bst_great_bray_02_wild	wh2_dlc17_skill_bst_great_bray_shaman_unique_4	1
wh2_dlc17_qb_final_battle_bst_great_bray_02_wild	wh2_dlc17_skill_bst_great_bray_shaman_unique_6	1
wh2_dlc17_qb_final_battle_bst_great_bray_02_wild	wh2_main_skill_magic_wild_bray_scream_lord	1
wh2_dlc17_qb_final_battle_bst_great_bray_02_wild	wh2_main_skill_magic_wild_devolve_lord	1
wh2_dlc17_qb_final_battle_bst_great_bray_02_wild	wh2_main_skill_magic_wild_mantle_of_ghorok_lord	1
wh2_dlc17_qb_final_battle_bst_great_bray_02_wild	wh_dlc03_skill_magic_wild_bestial_surge	1
wh2_dlc17_qb_final_battle_bst_morghur	wh_dlc03_skill_bst_all_self_foe-seeker	1
wh2_dlc17_qb_final_battle_bst_morghur	wh_dlc03_skill_bst_lord_apocalyptic_vision	1
wh2_dlc17_qb_final_battle_bst_morghur	wh_dlc03_skill_bst_morghur_unique_primal_fury	1
wh2_dlc17_qb_final_battle_bst_morghur	wh_dlc03_skill_bst_morghur_unique_upgraded_spawn_1	1
wh2_dlc17_qb_final_battle_bst_morghur	wh_dlc03_skill_bst_morghur_unique_upgraded_spawn_2	1
wh2_dlc17_qb_final_battle_bst_morghur	wh_dlc03_skill_innate_bst_morghur_shadowgave	1
wh2_dlc17_qb_final_battle_bst_taurox_player	wh2_dlc11_skill_all_lord_self_devastating_charge	1
wh2_dlc17_qb_final_battle_bst_taurox_player	wh2_dlc11_skill_all_lord_self_thick-skinned	1
wh2_dlc17_qb_final_battle_bst_taurox_player	wh2_dlc11_skill_bst_army_buff_hooved_heavyweights	3
wh2_dlc17_qb_final_battle_bst_taurox_player	wh2_dlc17_lord_trait_bst_taurox	1
wh2_dlc17_qb_final_battle_bst_taurox_player	wh2_dlc17_skill_bst_doombull_unique_4	1
wh2_dlc17_qb_final_battle_bst_taurox_player	wh2_dlc17_skill_bst_taurox_unique_favoured_of_the_skull_throne	1
wh2_dlc17_qb_final_battle_bst_taurox_player	wh2_dlc17_skill_bst_taurox_unique_gorefeast	1
wh2_dlc17_qb_final_battle_bst_taurox_player	wh2_dlc17_skill_bst_taurox_unique_juggernaut	1
wh2_dlc17_qb_final_battle_bst_taurox_player	wh_dlc03_skill_bst_lord_apocalyptic_vision	1
wh2_dlc17_qb_final_battle_bst_taurox_player	wh_dlc03_skill_bst_lord_presence_of_morrslieb	1
wh2_dlc17_qb_final_battle_bst_taurox_player	wh_dlc03_skill_bst_lord_primal_fury	1
wh2_dlc17_qb_final_battle_bst_wargor	wh2_dlc17_skill_bst_wargor_unique_1	1
wh2_dlc17_qb_final_battle_bst_wargor	wh2_dlc17_skill_bst_wargor_unique_3	1
wh2_dlc17_qb_final_battle_bst_wargor	wh_dlc03_skill_bst_all_unique_shadow_hide	1
wh2_dlc17_qb_final_battle_lzd_kroxigor_ancient	wh2_dlc13_skill_lzd_ancient_kroxigor_misc_2	1
wh2_dlc17_qb_final_battle_lzd_kroxigor_ancient	wh2_dlc13_skill_lzd_ancient_kroxigor_personal_10	1
wh2_dlc17_qb_final_battle_lzd_kroxigor_ancient	wh2_dlc13_skill_lzd_ancient_kroxigor_unique_0	1
wh2_dlc17_qb_final_battle_lzd_kroxigor_ancient	wh2_dlc13_skill_lzd_ancient_kroxigor_unique_2	1
wh2_dlc17_qb_final_battle_lzd_oracle	wh2_dlc17_skill_lzd_primeval_roar	1
wh2_dlc17_qb_final_battle_lzd_oracle	wh2_dlc17_skill_lzd_skink_oracle_ferocious_acids	3
wh2_dlc17_qb_final_battle_lzd_oracle	wh2_main_skill_lzd_protection_of_the_old_ones	1
wh2_dlc17_qb_final_battle_lzd_oracle	wh2_main_skill_magic_beasts_wyssans_wildform_loremaster	1
wh2_dlc17_qb_final_battle_lzd_oracle	wh_dlc03_skill_magic_beasts_wild_heart	1
wh2_dlc17_qb_final_battle_lzd_oracle	wh_dlc05_skill_magic_life_life_bloom	1
wh2_dlc17_qb_final_battle_lzd_oracle	wh_dlc05_skill_magic_life_wizard_earth_blood	1
wh2_dlc17_qb_final_battle_lzd_oracle	wh_main_skill_all_magic_all_08_power_drain	1
wh2_dlc17_qb_final_battle_lzd_oracle	wh_main_skill_all_magic_fire_01_fireball	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_enemy	wh2_dlc11_skill_all_lord_self_deadeye	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_enemy	wh2_dlc11_skill_all_lord_self_scarred_veteran	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_enemy	wh2_dlc11_skill_all_lord_self_self_indomitable	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_enemy	wh2_dlc11_skill_wef_lord_self_bottomless_quiver	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_enemy	wh2_dlc11_skill_wef_lord_self_expeditious_endeavour	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_enemy	wh2_dlc11_skill_wef_lord_self_piercing_shots	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_enemy	wh2_dlc17_skill_lzd_oxyotl_poisons_1	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_enemy	wh2_dlc17_skill_lzd_oxyotl_the_golden_blowpipe_of_ptoohee	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_enemy	wh2_main_skill_lzd_kroq_gar_swiftness_of_itzl	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_enemy	wh2_main_skill_lzd_lizardmen_agility	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_enemy	wh2_main_skill_lzd_predatory_fighter	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_enemy	wh_main_skill_all_lord_battle_inspiring_presence	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_enemy	wh_main_skill_all_spy_self_slippery	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_player	wh2_dlc11_skill_all_lord_self_deadeye	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_player	wh2_dlc11_skill_all_lord_self_scarred_veteran	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_player	wh2_dlc11_skill_all_lord_self_self_indomitable	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_player	wh2_dlc11_skill_wef_lord_self_bottomless_quiver	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_player	wh2_dlc11_skill_wef_lord_self_expeditious_endeavour	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_player	wh2_dlc11_skill_wef_lord_self_piercing_shots	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_player	wh2_dlc17_lord_trait_lzd_oxyotl	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_player	wh2_dlc17_skill_lzd_oxyotl_poisons_1	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_player	wh2_dlc17_skill_lzd_oxyotl_the_golden_blowpipe_of_ptoohee	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_player	wh2_main_skill_lzd_kroq_gar_swiftness_of_itzl	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_player	wh2_main_skill_lzd_lizardmen_agility	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_player	wh2_main_skill_lzd_predatory_fighter	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_player	wh_main_skill_all_lord_battle_inspiring_presence	1
wh2_dlc17_qb_final_battle_lzd_oxyotl_player	wh_main_skill_all_spy_self_slippery	1
wh2_dlc17_qb_final_battle_lzd_saurus_scar_veteran	wh2_main_skill_lzd_generic_honoured_elder_hero	1
wh2_dlc17_qb_final_battle_lzd_saurus_scar_veteran	wh2_main_skill_lzd_predatory_fighter	1
wh2_dlc17_qb_final_battle_lzd_saurus_scar_veteran	wh2_main_skill_lzd_protection_of_the_old_ones	1
wh2_dlc17_qb_final_battle_lzd_saurus_scar_veteran	wh_main_skill_all_all_self_deadly_onslaught	1
wh2_dlc17_qb_final_battle_lzd_saurus_scar_veteran	wh_main_skill_all_all_self_indomitable	3
wh2_dlc17_qb_final_battle_lzd_saurus_scar_veteran	wh_main_skill_all_all_self_scarred_veteran	3
wh2_dlc17_qb_final_battle_lzd_saurus_scar_veteran	wh_main_skill_all_all_self_thick-skinned	3
wh2_dlc17_qb_lzd_oxyotl_the_golden_blowpipe_of_ptoohee_enemy_marauder_chieftain	wh_dlc08_skill_nor_lord_self_carrier_of_death	1
wh2_dlc17_qb_lzd_oxyotl_the_golden_blowpipe_of_ptoohee_enemy_marauder_chieftain	wh_dlc08_skill_nor_lord_self_chrons_wrath	1
wh2_dlc17_qb_lzd_oxyotl_the_golden_blowpipe_of_ptoohee_enemy_marauder_chieftain	wh_dlc08_skill_nor_lord_self_drinker_of_blood	1
wh2_dlc17_qb_lzd_oxyotl_the_golden_blowpipe_of_ptoohee_enemy_marauder_chieftain	wh_dlc08_skill_nor_lord_self_fury_of_the_hound	1
wh2_dlc17_qb_lzd_oxyotl_the_golden_blowpipe_of_ptoohee_enemy_reinforcements_dreadlord	wh2_main_skill_def_generic_sadistic	1
wh2_dlc17_qb_lzd_oxyotl_the_golden_blowpipe_of_ptoohee_enemy_reinforcements_dreadlord	wh_main_skill_all_all_self_devastating_charge	2
wh2_dlc17_qb_lzd_oxyotl_the_golden_blowpipe_of_ptoohee_enemy_reinforcements_dreadlord	wh_main_skill_all_all_self_foe-seeker	1
wh2_dlc17_qb_lzd_oxyotl_the_golden_blowpipe_of_ptoohee_enemy_sorcerer	wh_main_skill_all_magic_all_11_arcane_conduit	1
wh2_dlc17_qb_lzd_oxyotl_the_golden_blowpipe_of_ptoohee_enemy_sorcerer	wh_main_skill_all_magic_fire_01_fireball	1
wh2_dlc17_qb_lzd_oxyotl_the_golden_blowpipe_of_ptoohee_enemy_sorcerer	wh_main_skill_all_magic_fire_04_kindleflame	1
wh2_dlc17_qb_lzd_oxyotl_the_golden_blowpipe_of_ptoohee_enemy_sorcerer	wh_main_skill_all_magic_fire_05_the_burning_head	1
wh2_dlc17_qb_lzd_oxyotl_the_golden_blowpipe_of_ptoohee_player_oracle	wh_dlc03_skill_magic_beasts_flock_of_doom	2
wh2_dlc17_qb_lzd_oxyotl_the_golden_blowpipe_of_ptoohee_player_oracle	wh_dlc05_skill_magic_life_wizard_earth_blood	1
wh2_dlc17_qb_lzd_oxyotl_the_golden_blowpipe_of_ptoohee_player_oracle	wh_main_skill_all_magic_heavens_02_wind_blast	2
wh2_dlc17_qb_lzd_oxyotl_the_golden_blowpipe_of_ptoohee_player_oxyotl	wh2_dlc11_skill_all_lord_self_deadeye	1
wh2_dlc17_qb_lzd_oxyotl_the_golden_blowpipe_of_ptoohee_player_oxyotl	wh2_dlc11_skill_wef_lord_self_piercing_shots	1
wh2_dlc17_qb_lzd_oxyotl_the_golden_blowpipe_of_ptoohee_player_oxyotl	wh2_dlc17_lord_trait_lzd_oxyotl	1
wh2_dlc17_qb_lzd_oxyotl_the_golden_blowpipe_of_ptoohee_player_oxyotl	wh2_main_skill_lzd_predatory_fighter	1
wh2_dlc17_qb_lzd_oxyotl_the_golden_blowpipe_of_ptoohee_player_oxyotl	wh_main_skill_all_spy_self_slippery	1
wh2_main_lzd_cha_slann_mage_priest_0_ikit_qb	wh2_main_skill_all_magic_heavens_02_wind_blast_lord	1
wh2_main_lzd_cha_slann_mage_priest_0_ikit_qb	wh2_main_skill_all_magic_heavens_10_chain_lightning_lord	1
wh2_main_qb_def_malekith_circlet_of_iron_stage_3_altar_of_ultimate_darkness_attacker_sorcerer_lord	wh_main_skill_all_magic_fire_05_the_burning_head	1
wh2_main_qb_def_malekith_circlet_of_iron_stage_3_altar_of_ultimate_darkness_attacker_sorcerer_lord	wh_main_skill_all_magic_fire_10_flame_storm	1
wh2_main_qb_def_malekith_circlet_of_iron_stage_3_altar_of_ultimate_darkness_attacker_sorcerer_lord	wh_main_skill_all_magic_fire_dummy_fireball	1
wh2_main_qb_def_malekith_circlet_of_iron_stage_3_altar_of_ultimate_darkness_defender_malekith	wh2_main_skill_magic_dark_chillwind_dummy	1
wh2_main_qb_def_malekith_circlet_of_iron_stage_3_altar_of_ultimate_darkness_defender_malekith	wh2_main_skill_magic_dark_power_of_darkness	1
wh2_main_qb_def_malekith_circlet_of_iron_stage_3_altar_of_ultimate_darkness_defender_malekith	wh2_main_skill_magic_dark_word_of_pain	1
wh2_main_qb_def_malekith_destroyer_stage_3_vauls_anvil_attacker_malekith	wh2_main_skill_magic_dark_bladewind	1
wh2_main_qb_def_malekith_destroyer_stage_3_vauls_anvil_attacker_malekith	wh2_main_skill_magic_dark_chillwind_dummy	1
wh2_main_qb_def_malekith_destroyer_stage_3_vauls_anvil_attacker_malekith	wh2_main_skill_magic_dark_doombolt	1
wh2_main_qb_def_malekith_destroyer_stage_3_vauls_anvil_attacker_malekith	wh2_main_skill_magic_dark_lore_attribute	1
wh2_main_qb_def_malekith_destroyer_stage_3_vauls_anvil_attacker_malekith	wh2_main_skill_magic_dark_power_of_darkness	1
wh2_main_qb_def_malekith_destroyer_stage_3_vauls_anvil_attacker_malekith	wh2_main_skill_magic_dark_soul_stealer	1
wh2_main_qb_def_malekith_destroyer_stage_3_vauls_anvil_attacker_malekith	wh2_main_skill_magic_dark_word_of_pain	1
wh2_main_qb_def_malekith_destroyer_stage_3_vauls_anvil_defender_teclis	wh2_main_skill_all_magic_high_03_lore_attribute_teclis	1
wh2_main_qb_def_malekith_destroyer_stage_3_vauls_anvil_defender_teclis	wh2_main_skill_hef_teclis_flames_of_the_phoenix	1
wh2_main_qb_def_malekith_destroyer_stage_3_vauls_anvil_defender_teclis	wh_dlc05_skill_magic_life_wizard_regrowth	1
wh2_main_qb_def_malekith_destroyer_stage_3_vauls_anvil_defender_teclis	wh_dlc05_skill_magic_shadow_enfeebling_foe	1
wh2_main_qb_def_malekith_destroyer_stage_3_vauls_anvil_defender_teclis	wh_main_skill_all_magic_light_05_net_of_amyntok	1
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_attacker_malekith	wh2_main_skill_magic_dark_bladewind	1
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_attacker_malekith	wh2_main_skill_magic_dark_chillwind_dummy	1
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_attacker_malekith	wh2_main_skill_magic_dark_doombolt	1
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_attacker_malekith	wh2_main_skill_magic_dark_lore_attribute	1
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_attacker_malekith	wh2_main_skill_magic_dark_power_of_darkness	1
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_attacker_malekith	wh2_main_skill_magic_dark_soul_stealer	1
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_attacker_malekith	wh2_main_skill_magic_dark_word_of_pain	1
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_defender_skink_priest_heavens	wh_main_skill_all_magic_heavens_02_wind_blast	1
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_defender_skink_priest_heavens	wh_main_skill_all_magic_heavens_09_comet_of_casandora	2
wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_defender_skink_priest_heavens	wh_main_skill_all_magic_heavens_dummy_harmonic_convergence	1
wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_attacker_morathi	wh2_main_skill_magic_dark_power_of_darkness	1
wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_attacker_morathi	wh_dlc05_skill_magic_shadow_penumbral_pendulum	1
wh2_main_qb_def_morathi_heartrender_and_the_darksword_stage_6_attacker_morathi	wh_main_skill_all_magic_death_dummy_spirit_leech	1
wh2_main_qb_final_battle_def_ai_morathi	wh_main_skill_all_all_self_blade_master_2	1
wh2_main_qb_final_battle_def_ai_morathi	wh_main_skill_all_all_self_hard_to_hit_2	1
wh2_main_qb_final_battle_def_ai_morathi	wh_main_skill_all_all_self_wound-maker_2	1
wh2_main_qb_final_battle_def_ai_morathi	wh_main_skill_all_spy_self_survivalist_2	1
wh2_main_qb_final_battle_def_khainite_assassin	wh_main_skill_all_spy_self_counter-striker_2	3
wh2_main_qb_final_battle_def_khainite_assassin	wh_main_skill_all_spy_self_gutter_fighter_2	3
wh2_main_qb_final_battle_def_khainite_assassin	wh_main_skill_all_spy_self_survivalist_2	3
wh2_main_qb_final_battle_head_to_head_general	wh2_main_skill_all_magic_plague_01_pestilent_breath	1
wh2_main_qb_final_battle_head_to_head_general	wh2_main_skill_all_magic_plague_02_bless_with_filth	3
wh2_main_qb_final_battle_head_to_head_general	wh2_main_skill_all_magic_plague_03_lore_attribute	1
wh2_main_qb_final_battle_head_to_head_general	wh2_main_skill_all_magic_plague_04_wither	2
wh2_main_qb_final_battle_head_to_head_general	wh2_main_skill_all_magic_plague_05_vermintide	2
wh2_main_qb_final_battle_head_to_head_general	wh2_main_skill_all_magic_plague_09_plague	2
wh2_main_qb_final_battle_head_to_head_general	wh2_main_skill_all_magic_plague_10_dreaded_thirteenth	1
wh2_main_qb_final_battle_head_to_head_general	wh2_main_skill_skv_army_buff_artillery	2
wh2_main_qb_final_battle_head_to_head_general	wh2_main_skill_skv_army_buff_clanrats	2
wh2_main_qb_final_battle_head_to_head_general	wh2_main_skill_skv_army_buff_eliteinf	2
wh2_main_qb_final_battle_head_to_head_general	wh2_main_skill_skv_army_buff_gutter_wise	1
wh2_main_qb_final_battle_head_to_head_general	wh2_main_skill_skv_army_buff_mutagenic_elixirs	1
wh2_main_qb_final_battle_head_to_head_general	wh2_main_skill_skv_army_buff_runners	1
wh2_main_qb_final_battle_head_to_head_general	wh2_main_skill_skv_army_buff_straight_to_the_point	1
wh2_main_qb_final_battle_head_to_head_general	wh2_main_skill_skv_army_buff_warped_workshops	1
wh2_main_qb_final_battle_head_to_head_general	wh2_main_skill_skv_army_buff_weaponteams	2
wh2_main_qb_final_battle_head_to_head_general	wh2_main_skill_skv_combat_tail_weapon	1
wh2_main_qb_final_battle_head_to_head_general	wh2_main_skill_skv_generic_magic_ward	1
wh2_main_qb_final_battle_head_to_head_general	wh2_main_skill_skv_generic_missile_ward	1
wh2_main_qb_final_battle_head_to_head_general	wh2_main_skill_skv_unique_voice_of_the_horned_rat	1
wh2_main_qb_final_battle_head_to_head_general	wh_dlc05_skill_wef_general_personal_buff_battle_speed	1
wh2_main_qb_final_battle_head_to_head_general	wh_main_skill_all_all_self_scarred_veteran	1
wh2_main_qb_final_battle_head_to_head_general	wh_main_skill_all_all_self_wound-maker	1
wh2_main_qb_final_battle_head_to_head_general	wh_main_skill_all_lord_battle_inspiring_presence	1
wh2_main_qb_final_battle_head_to_head_general	wh_main_skill_all_lord_battle_rally	1
wh2_main_qb_final_battle_head_to_head_general	wh_main_skill_all_lord_battle_stand_your_ground	1
wh2_main_qb_final_battle_head_to_head_general	wh_main_skill_all_magic_all_06_evasion	2
wh2_main_qb_final_battle_head_to_head_general	wh_main_skill_all_magic_all_07_earthing	1
wh2_main_qb_final_battle_head_to_head_general	wh_main_skill_all_magic_all_11_arcane_conduit	1
wh2_main_qb_final_battle_hef_ai_teclis	wh_main_skill_all_magic_heavens_03_rolling_skies	1
wh2_main_qb_final_battle_lzd_general_attacker_ally	wh_main_skill_all_magic_heavens_03_rolling_skies	1
wh2_main_qb_final_battle_lzd_general_with_army_abilities	wh_main_skill_all_magic_heavens_03_rolling_skies	1
wh2_main_qb_final_battle_lzd_general	wh_main_skill_all_magic_heavens_03_rolling_skies	1
wh2_main_qb_final_battle_lzd_skink_priest	wh_main_skill_all_magic_heavens_03_rolling_skies	1
wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_attacker_teclis	wh2_main_skill_all_magic_high_03_lore_attribute_teclis	1
wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_attacker_teclis	wh2_main_skill_hef_teclis_flames_of_the_phoenix	1
wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_attacker_teclis	wh_dlc03_skill_magic_beasts_flock_of_doom	1
wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_attacker_teclis	wh_main_skill_all_magic_heavens_10_chain_lightning	1
wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_attacker_teclis	wh_main_skill_all_magic_metal_04_glittering_robe	1
wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_defender_malekith	wh2_main_skill_magic_dark_bladewind	1
wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_defender_malekith	wh2_main_skill_magic_dark_chillwind_dummy	1
wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_defender_malekith	wh2_main_skill_magic_dark_doombolt	1
wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_defender_malekith	wh2_main_skill_magic_dark_lore_attribute	1
wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_defender_malekith	wh2_main_skill_magic_dark_power_of_darkness	1
wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_defender_malekith	wh2_main_skill_magic_dark_soul_stealer	1
wh2_main_qb_hef_teclis_sword_of_teclis_stage_3_vauls_anvil_defender_malekith	wh2_main_skill_magic_dark_word_of_pain	1
wh2_main_qb_hef_teclis_war_crown_of_saphery_stage_3_caverns_of_the_great_defender_loremaster	wh2_main_skill_magic_death_01_spirit_leech_loremaster	1
wh2_main_qb_hef_teclis_war_crown_of_saphery_stage_3_caverns_of_the_great_defender_loremaster	wh_main_skill_all_magic_light_dummy_shems_burning_gaze	1
wh2_main_qb_hef_teclis_war_crown_of_saphery_stage_3_caverns_of_the_great_defender_teclis	wh_dlc03_skill_magic_beasts_flock_of_doom	1
wh2_main_qb_hef_teclis_war_crown_of_saphery_stage_3_caverns_of_the_great_defender_teclis	wh_dlc05_skill_magic_shadow_enfeebling_foe	1
wh2_main_qb_hef_teclis_war_crown_of_saphery_stage_3_caverns_of_the_great_defender_teclis	wh_main_skill_all_magic_metal_04_glittering_robe	1
